energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-1.63581791,0.95849014,0.06556664,0.00212214,0.19124933,0.60548914,0.43028149,0.26962349,0.00000000
-1.62981491,0.98409985,0.06805880,0.00204389,0.19960081,0.62441406,0.43969931,0.27544195,0.00000000
-1.62381191,1.00622708,0.07020448,0.00198340,0.20727016,0.63998673,0.44783879,0.27990617,0.00000000
-1.61780890,1.02454188,0.07196313,0.00193668,0.21420800,0.65198339,0.45454370,0.28292360,0.00000000
-1.61180590,1.03884661,0.07330510,0.00190038,0.22039423,0.66028451,0.45971067,0.28444532,0.00000000
-1.60580290,1.04908820,0.07421300,0.00187185,0.22584026,0.66488275,0.46329464,0.28446983,0.00000000
-1.59979990,1.05536561,0.07468271,0.00184915,0.23059001,0.66588746,0.46531231,0.28304541,0.00000000
-1.59379690,1.05793196,0.07472397,0.00183106,0.23471980,0.66352561,0.46584342,0.28027100,0.00000000
-1.58779390,1.05719121,0.07436060,0.00181714,0.23833699,0.65813887,0.46502955,0.27629547,0.00000000
-1.58179090,1.05368939,0.07363020,0.00180765,0.24157741,0.65017723,0.46307078,0.27131532,0.00000000
-1.57578789,1.04810059,0.07258346,0.00180354,0.24460171,0.64018902,0.46022005,0.26557086,0.00000000
-1.56978489,1.04120849,0.07128300,0.00180645,0.24759066,0.62880803,0.45677559,0.25934100,0.00000000
-1.56378189,1.03388390,0.06980182,0.00181864,0.25073971,0.61673791,0.45307170,0.25293680,0.00000000
-1.55777889,1.02705935,0.06822136,0.00184291,0.25425293,0.60473464,0.44946832,0.24669402,0.00000000
-1.55177589,1.02170167,0.06662931,0.00188260,0.25833647,0.59358748,0.44633973,0.24096490,0.00000000
-1.54577289,1.01878363,0.06511712,0.00194151,0.26319210,0.58409916,0.44406302,0.23610937,0.00000000
-1.53976988,1.01925565,0.06377745,0.00202384,0.26901065,0.57706576,0.44300651,0.23248601,0.00000000
-1.53376688,1.02401852,0.06270140,0.00213412,0.27596592,0.57325705,0.44351886,0.23044292,0.00000000
-1.52776388,1.03389812,0.06197587,0.00227722,0.28420911,0.57339754,0.44591903,0.23030885,0.00000000
-1.52176088,1.04962281,0.06168094,0.00245823,0.29386395,0.57814890,0.45048750,0.23238470,0.00000000
-1.51575788,1.07180413,0.06188735,0.00268249,0.30502269,0.58809401,0.45745900,0.23693559,0.00000000
-1.50975488,1.10092127,0.06265431,0.00295553,0.31774309,0.60372293,0.46701687,0.24418378,0.00000000
-1.50375188,1.13730962,0.06402748,0.00328304,0.33204644,0.62542106,0.47928920,0.25430252,0.00000000
-1.49774887,1.18115349,0.06603742,0.00367090,0.34791662,0.65345963,0.49434677,0.26741093,0.00000000
-1.49174587,1.23248313,0.06869831,0.00412512,0.36530025,0.68798863,0.51220264,0.28357017,0.00000000
-1.48574287,1.29117574,0.07200723,0.00465189,0.38410782,0.72903223,0.53281341,0.30278086,0.00000000
-1.47973987,1.35696047,0.07594385,0.00525753,0.40421587,0.77648682,0.55608195,0.32498193,0.00000000
-1.47373687,1.42942685,0.08047063,0.00594848,0.42546994,0.83012158,0.58186131,0.35005090,0.00000000
-1.46773387,1.50803644,0.08553354,0.00673131,0.44768835,0.88958152,0.60995971,0.37780562,0.00000000
-1.46173087,1.59213701,0.09106334,0.00761264,0.47066658,0.95439309,0.64014634,0.40800754,0.00000000
-1.45572786,1.68097889,0.09697723,0.00859908,0.49418217,1.02397209,0.67215763,0.44036625,0.00000000
-1.44972486,1.77373276,0.10318104,0.00969709,0.51799984,1.09763375,0.70570378,0.47454543,0.00000000
-1.44372186,1.86950820,0.10957177,0.01091286,0.54187688,1.17460486,0.74047533,0.51016991,0.00000000
-1.43771886,1.96737248,0.11604042,0.01225211,0.56556843,1.25403759,0.77614945,0.54683359,0.00000000
-1.43171586,2.06636876,0.12247508,0.01371979,0.58883252,1.33502473,0.81239572,0.58410815,0.00000000
-1.42571286,2.16553316,0.12876403,0.01531979,0.61143476,1.41661595,0.84888132,0.62155205,0.00000000
-1.41970985,2.26391000,0.13479890,0.01705462,0.63315248,1.49783469,0.88527525,0.65871972,0.00000000
-1.41370685,2.36056491,0.14047765,0.01892496,0.65377810,1.57769525,0.92125171,0.69517039,0.00000000
-1.40770385,2.45459521,0.14570726,0.02092925,0.67312175,1.65521963,0.95649243,0.73047644,0.00000000
-1.40170085,2.54513755,0.15040612,0.02306328,0.69101302,1.72945369,0.99068797,0.76423095,0.00000000
-1.39569785,2.63137265,0.15450581,0.02531972,0.70730175,1.79948228,1.02353820,0.79605413,0.00000000
-1.38969485,2.71252747,0.15795250,0.02768776,0.72185804,1.86444301,1.05475196,0.82559853,0.00000000
-1.38369185,2.78787500,0.16070760,0.03015281,0.73457144,1.92353845,1.08404622,0.85255293,0.00000000
-1.37768884,2.85673246,0.16274787,0.03269623,0.74534948,1.97604650,1.11114498,0.87664492,0.00000000
-1.37168584,2.91845839,0.16406500,0.03529527,0.75411580,2.02132908,1.13577820,0.89764216,0.00000000
-1.36568284,2.97244966,0.16466450,0.03792309,0.76080795,2.05883889,1.15768120,0.91535256,0.00000000
-1.35967984,3.01813909,0.16456430,0.04054902,0.76537528,2.08812463,1.17659466,0.92962345,0.00000000
-1.35367684,3.05499460,0.16379286,0.04313894,0.76777694,2.10883463,1.19226568,0.94034021,0.00000000
-1.34767384,3.08252060,0.16238710,0.04565587,0.76798043,2.12071918,1.20445009,0.94742439,0.00000000
-1.34167084,3.10026212,0.16039027,0.04806079,0.76596064,2.12363178,1.21291603,0.95083175,0.00000000
-1.33566783,3.10781210,0.15784969,0.05031351,0.76169978,2.11752947,1.21744900,0.95055044,0.00000000
-1.32966483,3.10482173,0.15481483,0.05237382,0.75518804,2.10247233,1.21785816,0.94659944,0.00000000
-1.32366183,3.09101372,0.15133544,0.05420262,0.74642506,2.07862246,1.21398374,0.93902758,0.00000000
-1.31765883,3.06619785,0.14746013,0.05576315,0.73542226,2.04624218,1.20570525,0.92791300,0.00000000
-1.31165583,3.03028801,0.14323528,0.05702224,0.72220558,2.00569172,1.19295000,0.91336313,0.00000000
-1.30565283,2.98331966,0.13870431,0.05795143,0.70681881,1.95742605,1.17570147,0.89551520,0.00000000
-1.29964982,2.92546650,0.13390740,0.05852808,0.68932690,1.90199092,1.15400709,0.87453691,0.00000000
-1.29364682,2.85705510,0.12888150,0.05873618,0.66981916,1.84001780,1.12798468,0.85062722,0.00000000
-1.28764382,2.77857626,0.12366067,0.05856710,0.64841212,1.77221760,1.09782726,0.82401696,0.00000000
-1.28164082,2.69069198,0.11827665,0.05801993,0.62525150,1.69937312,1.06380572,0.79496900,0.00000000
-1.27563782,2.59423705,0.11275954,0.05710172,0.60051343,1.62232992,1.02626889,0.76377775,0.00000000
-1.26963482,2.49021482,0.10713852,0.05582725,0.57440438,1.54198577,0.98564105,0.73076777,0.00000000
-1.26363182,2.37978663,0.10144261,0.05421872,0.54715992,1.45927865,0.94241665,0.69629135,0.00000000
-1.25762881,2.26425514,0.09570122,0.05230502,0.51904222,1.37517338,0.89715227,0.66072501,0.00000000
-1.25162581,2.14504178,0.08994468,0.05012086,0.49033626,1.29064719,0.85045628,0.62446479,0.00000000
-1.24562281,2.02365922,0.08420443,0.04770574,0.46134491,1.20667443,0.80297633,0.58792052,0.00000000
-1.23961981,1.90167972,0.07851315,0.04510269,0.43238310,1.12421092,0.75538522,0.55150917,0.00000000
-1.23361681,1.78070063,0.07290451,0.04235705,0.40377129,1.04417814,0.70836571,0.51564738,0.00000000
-1.22761381,1.66230840,0.06741296,0.03951519,0.37582845,0.96744784,0.66259474,0.48074359,0.00000000
-1.22161081,1.54804240,0.06207311,0.03662323,0.34886494,0.89482756,0.61872781,0.44718990,0.00000000
-1.21560780,1.43936007,0.05691924,0.03372596,0.32317554,0.82704716,0.57738391,0.41535402,0.00000000
-1.20960480,1.33760448,0.05198459,0.03086576,0.29903291,0.76474717,0.53913162,0.38557164,0.00000000
-1.20360180,1.24397557,0.04730074,0.02808185,0.27668169,0.70846885,0.50447678,0.35813943,0.00000000
-1.19759880,1.15950590,0.04289703,0.02540957,0.25633352,0.65864648,0.47385209,0.33330896,0.00000000
-1.19159580,1.08504154,0.03880002,0.02287999,0.23816313,0.61560199,0.44760894,0.31128180,0.00000000
-1.18559280,1.02122868,0.03503315,0.02051964,0.22230544,0.57954195,0.42601155,0.29220583,0.00000000
-1.17958979,0.96850604,0.03161651,0.01835050,0.20885400,0.55055711,0.40923361,0.27617307,0.00000000
-1.17358679,0.92710307,0.02856675,0.01639011,0.19786052,0.52862430,0.39735734,0.26321895,0.00000000
-1.16758379,0.89704384,0.02589724,0.01465183,0.18933551,0.51361079,0.39037486,0.25332306,0.00000000
-1.16158079,0.87815606,0.02361824,0.01314519,0.18325007,0.50528085,0.38819189,0.24641147,0.00000000
-1.15557779,0.87008490,0.02173732,0.01187641,0.17953844,0.50330430,0.39063334,0.24236036,0.00000000
-1.14957479,0.87231077,0.02025974,0.01084877,0.17810145,0.50726706,0.39745075,0.24100100,0.00000000
-1.14357179,0.88417059,0.01918905,0.01006318,0.17881053,0.51668311,0.40833123,0.24212587,0.00000000
-1.13756878,0.90488151,0.01852750,0.00951858,0.18151211,0.53100786,0.42290762,0.24549574,0.00000000
-1.13156578,0.93356645,0.01827661,0.00921232,0.18603234,0.54965239,0.44076947,0.25084753,0.00000000
-1.12556278,0.96928056,0.01843756,0.00914052,0.19218186,0.57199828,0.46147462,0.25790261,0.00000000
-1.11955978,1.01103775,0.01901153,0.00929820,0.19976050,0.59741258,0.48456092,0.26637541,0.00000000
-1.11355678,1.05783638,0.01999993,0.00967949,0.20856176,0.62526255,0.50955780,0.27598202,0.00000000
-1.10755378,1.10868358,0.02140442,0.01027761,0.21837692,0.65492961,0.53599730,0.28644838,0.00000000
-1.10155078,1.16261708,0.02322688,0.01108483,0.22899870,0.68582215,0.56342423,0.29751798,0.00000000
-1.09554777,1.21872422,0.02546915,0.01209235,0.24022437,0.71738678,0.59140515,0.30895853,0.00000000
-1.08954477,1.27615750,0.02813264,0.01329015,0.25185821,0.74911759,0.61953596,0.32056763,0.00000000
-1.08354177,1.33414621,0.03121780,0.01466677,0.26371346,0.78056310,0.64744779,0.33217692,0.00000000
-1.07753877,1.39200397,0.03472350,0.01620919,0.27561351,0.81133080,0.67481114,0.34365476,0.00000000
-1.07153577,1.44913218,0.03864629,0.01790265,0.28739269,0.84108897,0.70133827,0.35490723,0.00000000
-1.06553277,1.50501936,0.04297963,0.01973060,0.29889640,0.86956595,0.72678366,0.36587733,0.00000000
-1.05952976,1.55923695,0.04771309,0.02167471,0.30998097,0.89654694,0.75094293,0.37654253,0.00000000
-1.05352676,1.61143177,0.05283160,0.02371499,0.32051317,0.92186856,0.77365024,0.38691075,0.00000000
-1.04752376,1.66131613,0.05831478,0.02583006,0.33036964,0.94541156,0.79477454,0.39701479,0.00000000
-1.04152076,1.70865610,0.06413630,0.02799747,0.33943620,0.96709221,0.81421493,0.40690578,0.00000000
-1.03551776,1.75325896,0.07026352,0.03019420,0.34760738,0.98685290,0.83189557,0.41664564,0.00000000
-1.02951476,1.79496056,0.07665720,0.03239726,0.35478611,1.00465239,0.84776047,0.42629919,0.00000000
-1.02351176,1.83361362,0.08327145,0.03458434,0.36088373,1.02045666,0.86176851,0.43592614,0.00000000
-1.01750875,1.86907752,0.09005396,0.03673453,0.36582033,1.03423048,0.87388909,0.44557347,0.00000000
-1.01150575,1.90121028,0.09694645,0.03882908,0.36952549,1.04593059,0.88409849,0.45526857,0.00000000
-1.00550275,1.92986325,0.10388527,0.04085207,0.37193935,1.05550062,0.89237738,0.46501348,0.00000000
-0.99949975,1.95487862,0.11080240,0.04279103,0.37301396,1.06286818,0.89870931,0.47478069,0.00000000
-0.99349675,1.97608989,0.11762652,0.04463753,0.37271482,1.06794421,0.90308034,0.48451047,0.00000000
-0.98749375,1.99332512,0.12428435,0.04638743,0.37102251,1.07062457,0.90547973,0.49411020,0.00000000
-0.98149075,2.00641256,0.13070206,0.04804115,0.36793426,1.07079372,0.90590139,0.50345554,0.00000000
-0.97548774,2.01518819,0.13680689,0.04960354,0.36346530,1.06833028,0.90434605,0.51239349,0.00000000
-0.96948474,2.01950463,0.14252868,0.05108360,0.35764987,1.06311402,0.90082372,0.52074717,0.00000000
-0.96348174,2.01924055,0.14780147,0.05249402,0.35054184,1.05503381,0.89535630,0.52832215,0.00000000
-0.95747874,2.01431008,0.15256502,0.05385034,0.34221474,1.04399610,0.88797992,0.53491393,0.00000000
-0.95147574,2.00467137,0.15676617,0.05517007,0.33276118,1.02993326,0.87874694,0.54031633,0.00000000
-0.94547274,1.99033388,0.16036007,0.05647157,0.32229169,1.01281144,0.86772724,0.54433028,0.00000000
-0.93946973,1.97136383,0.16331114,0.05777279,0.31093289,0.99263736,0.85500879,0.54677261,0.00000000
-0.93346673,1.94788748,0.16559378,0.05909009,0.29882518,0.96946366,0.84069731,0.54748449,0.00000000
-0.92746373,1.92009216,0.16719284,0.06043691,0.28611987,0.94339255,0.82491517,0.54633910,0.00000000
-0.92146073,1.88822493,0.16810379,0.06182267,0.27297603,0.91457756,0.80779950,0.54324813,0.00000000
-0.91545773,1.85258924,0.16833255,0.06325176,0.25955704,0.88322334,0.78949961,0.53816692,0.00000000
-0.90945473,1.81353959,0.16789514,0.06472277,0.24602712,0.84958349,0.77017410,0.53109809,0.00000000
-0.90345173,1.77147488,0.16681706,0.06622801,0.23254787,0.81395663,0.74998760,0.52209335,0.00000000
-0.89744872,1.72683088,0.16513252,0.06775329,0.21927509,0.77668095,0.72910766,0.51125371,0.00000000
-0.89144572,1.68007219,0.16288351,0.06927817,0.20635582,0.73812750,0.70770181,0.49872800,0.00000000
-0.88544272,1.63168445,0.16011877,0.07077646,0.19392596,0.69869272,0.68593510,0.48470985,0.00000000
-0.87943972,1.58216722,0.15689284,0.07221712,0.18210835,0.65879042,0.66396835,0.46943344,0.00000000
-0.87343672,1.53202786,0.15326510,0.07356548,0.17101146,0.61884381,0.64195708,0.45316803,0.00000000
-0.86743372,1.48177687,0.14929886,0.07478472,0.16072877,0.57927782,0.62005139,0.43621185,0.00000000
-0.86143072,1.43192486,0.14506063,0.07583765,0.15133876,0.54051216,0.59839668,0.41888536,0.00000000
-0.85542771,1.38298120,0.14061960,0.07668848,0.14290550,0.50295532,0.57713514,0.40152433,0.00000000
-0.84942471,1.33545419,0.13604715,0.07730482,0.13547993,0.46699985,0.55640807,0.38447292,0.00000000
-0.84342171,1.28985280,0.13141666,0.07765957,0.12910156,0.43301890,0.53635860,0.36807702,0.00000000
-0.83741871,1.24668936,0.12680333,0.07773265,0.12380064,0.40136423,0.51713491,0.35267797,0.00000000
-0.83141571,1.20648298,0.12228425,0.07751266,0.11960068,0.37236546,0.49889338,0.33860689,0.00000000
-0.82541271,1.16976316,0.11793837,0.07699810,0.11652109,0.34633070,0.48180173,0.32617961,0.00000000
-0.81940970,1.13707292,0.11384654,0.07619842,0.11457999,0.32354808,0.46604169,0.31569224,0.00000000
-0.81340670,1.10897119,0.11009150,0.07513450,0.11379683,0.30428809,0.45181095,0.30741746,0.00000000
-0.80740370,1.08603359,0.10675765,0.07383884,0.11419487,0.28880641,0.43932425,0.30160139,0.00000000
-0.80140070,1.06885135,0.10393070,0.07235523,0.11580321,0.27734677,0.42881340,0.29846096,0.00000000
-0.79539770,1.05802793,0.10169696,0.07073795,0.11865838,0.27014361,0.42052598,0.29818182,0.00000000
-0.78939470,1.05417295,0.10014246,0.06905065,0.12280526,0.26742405,0.41472268,0.30091654,0.00000000
-0.78339170,1.05789329,0.09935162,0.06736468,0.12829721,0.26940899,0.41167321,0.30678317,0.00000000
-0.77738869,1.06978136,0.09940562,0.06575723,0.13519548,0.27631285,0.41165082,0.31586392,0.00000000
-0.77138569,1.09040045,0.10038046,0.06430901,0.14356763,0.28834180,0.41492539,0.32820408,0.00000000
-0.76538269,1.12026762,0.10234472,0.06310189,0.15348511,0.30569037,0.42175530,0.34381102,0.00000000
-0.75937969,1.15983419,0.10535705,0.06221623,0.16502001,0.32853620,0.43237824,0.36265321,0.00000000
-0.75337669,1.20946466,0.10946348,0.06172821,0.17824094,0.35703304,0.44700111,0.38465952,0.00000000
-0.74737369,1.26941436,0.11469478,0.06170718,0.19320827,0.39130211,0.46578945,0.40971850,0.00000000
-0.74137069,1.33980684,0.12106370,0.06221309,0.20996883,0.43142198,0.48885658,0.43767794,0.00000000
-0.73536768,1.42061177,0.12856248,0.06329405,0.22855030,0.47741738,0.51625299,0.46834470,0.00000000
-0.72936468,1.51162421,0.13716065,0.06498419,0.24895551,0.52924734,0.54795624,0.50148482,0.00000000
-0.72336168,1.61244646,0.14680326,0.06730183,0.27115689,0.58679318,0.58386203,0.53682417,0.00000000
-0.71735868,1.72247329,0.15740964,0.07024806,0.29509140,0.64984703,0.62377666,0.57404961,0.00000000
-0.71135568,1.84088183,0.16887293,0.07380572,0.32065617,0.71810145,0.66741159,0.61281078,0.00000000
-0.70535268,1.96662688,0.18106031,0.07793898,0.34770521,0.79114102,0.71438043,0.65272275,0.00000000
-0.69934967,2.09844265,0.19381417,0.08259343,0.37604733,0.86843632,0.76419867,0.69336937,0.00000000
-0.69334667,2.23485156,0.20695411,0.08769672,0.40544563,0.94934130,0.81628670,0.73430774,0.00000000
-0.68734367,2.37418067,0.22027995,0.09315991,0.43561856,1.03309428,0.86997613,0.77507348,0.00000000
-0.68134067,2.51458581,0.23357553,0.09887927,0.46624287,1.11882324,0.92451963,0.81518717,0.00000000
-0.67533767,2.65408347,0.24661338,0.10473872,0.49695827,1.20555563,0.97910423,0.85416163,0.00000000
-0.66933467,2.79058989,0.25916008,0.11061277,0.52737383,1.29223266,1.03286785,0.89151026,0.00000000
-0.66333167,2.92196652,0.27098209,0.11636987,0.55707612,1.37772815,1.08491872,0.92675603,0.00000000
-0.65732866,3.04607073,0.28185195,0.12187603,0.58563857,1.46087140,1.13435712,0.95944125,0.00000000
-0.65132566,3.16081010,0.29155461,0.12699878,0.61263210,1.54047359,1.18029875,0.98913758,0.00000000
-0.64532266,3.26419861,0.29989359,0.13161101,0.63763632,1.61535680,1.22189901,1.01545629,0.00000000
-0.63931966,3.35441247,0.30669676,0.13559491,0.66025125,1.68438478,1.25837704,1.03805823,0.00000000
-0.63331666,3.42984366,0.31182152,0.13884554,0.68010867,1.74649416,1.28903880,1.05666320,0.00000000
-0.62731366,3.48914865,0.31515908,0.14127408,0.69688313,1.80072503,1.31329808,1.07105845,0.00000000
-0.62131066,3.53129056,0.31663777,0.14281059,0.71030170,1.84624948,1.33069450,1.08110582,0.00000000
-0.61530765,3.55557251,0.31622512,0.14340609,0.72015246,1.88239697,1.34090779,1.08674716,0.00000000
-0.60930465,3.56166089,0.31392861,0.14303391,0.72629108,1.90867537,1.34376757,1.08800789,0.00000000
-0.60330165,3.54959722,0.30979521,0.14169039,0.72864540,1.92478680,1.33925826,1.08499822,0.00000000
-0.59729865,3.51979817,0.30390952,0.13939459,0.72721772,1.93063746,1.32751881,1.07791216,0.00000000
-0.59129565,3.47304347,0.29639074,0.13618739,0.72208482,1.92634115,1.30883735,1.06702398,0.00000000
-0.58529265,3.41045233,0.28738861,0.13212981,0.71339570,1.91221619,1.28364088,1.05268240,0.00000000
-0.57928964,3.33344937,0.27707841,0.12730063,0.70136720,1.88877613,1.25248069,1.03530251,0.00000000
-0.57328664,3.24372154,0.26565537,0.12179358,0.68627770,1.85671446,1.21601397,1.01535577,0.00000000
-0.56728364,3.14316789,0.25332868,0.11571407,0.66845926,1.81688423,1.17498261,0.99335838,0.00000000
-0.56128064,3.03384443,0.24031533,0.10917573,0.64828857,1.77027347,1.13019021,0.96985843,0.00000000
-0.55527764,2.91790627,0.22683419,0.10229679,0.62617708,1.71797739,1.08247808,0.94542229,0.00000000
-0.54927464,2.79754953,0.21310031,0.09519661,0.60256079,1.66116865,1.03270149,0.92062067,0.00000000
-0.54327164,2.67495498,0.19931996,0.08799236,0.57788998,1.60106681,0.98170696,0.89601492,0.00000000
-0.53726863,2.55223565,0.18568623,0.08079599,0.55261938,1.53890806,0.93031147,0.87214379,0.00000000
-0.53126563,2.43138987,0.17237563,0.07371171,0.52719899,1.47591623,0.87928424,0.84951129,0.00000000
-0.52526263,2.31426100,0.15954550,0.06683383,0.50206578,1.41327599,0.82933159,0.82857576,0.00000000
-0.51925963,2.20250477,0.14733236,0.06024523,0.47763639,1.35210882,0.78108518,0.80974044,0.00000000
-0.51325663,2.09756445,0.13585109,0.05401627,0.45430101,1.29345213,0.73509368,0.79334570,0.00000000
-0.50725363,2.00065397,0.12519493,0.04820429,0.43241823,1.23824194,0.69181783,0.77966306,0.00000000
-0.50125063,1.91274843,0.11543609,0.04285350,0.41231095,1.18729896,0.65162864,0.76889092,0.00000000
-0.49524762,1.83458145,0.10662691,0.03799536,0.39426318,1.14131819,0.61480833,0.76115197,0.00000000
-0.48924462,1.76664826,0.09880131,0.03364925,0.37851748,1.10086156,0.58155355,0.75649224,0.00000000
-0.48324162,1.70921380,0.09197648,0.02982341,0.36527303,1.06635350,0.55198042,0.75488169,0.00000000
-0.47723862,1.66232445,0.08615464,0.02651605,0.35468404,1.03807912,0.52613081,0.75621614,0.00000000
-0.47123562,1.62582261,0.08132470,0.02371665,0.34685857,1.01618448,0.50397935,0.76032045,0.00000000
-0.46523262,1.59936315,0.07746381,0.02140715,0.34185737,1.00067892,0.48544088,0.76695298,0.00000000
-0.45922961,1.58243106,0.07453860,0.01956323,0.33969311,0.99143915,0.47037774,0.77581102,0.00000000
