energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.33966983,5.44645669,-5.44644874,0.84336340,-0.84335953,1.79942934,-1.79942623,0.09126371,-0.09126386,0.80350027,-0.80349728,0.18666107,-0.18666150,2.12446108,-2.12446076,0.13229433,-0.13229430,0.20361883,-0.20361828
-5.33366683,5.43578445,-5.43577541,0.83418028,-0.83417680,1.79181686,-1.79181385,0.09271166,-0.09271173,0.79133078,-0.79132803,0.18937733,-0.18937768,2.13638392,-2.13638282,0.13365821,-0.13365805,0.20080015,-0.20079938
-5.32766383,5.41455456,-5.41454483,0.82549469,-0.82549167,1.78318625,-1.78318353,0.09358971,-0.09358970,0.77976666,-0.77976426,0.19134001,-0.19134029,2.14178219,-2.14178041,0.13442767,-0.13442739,0.19703195,-0.19703097
-5.32166083,5.38378315,-5.38377322,0.81748283,-0.81748036,1.77405997,-1.77405773,0.09388082,-0.09388073,0.76913803,-0.76913609,0.19257432,-0.19257455,2.14078179,-2.14077945,0.13457992,-0.13457952,0.19235123,-0.19235005
-5.31565783,5.34480511,-5.34479549,0.81036972,-0.81036789,1.76502361,-1.76502206,0.09357934,-0.09357917,0.75979075,-0.75978938,0.19312260,-0.19312278,2.13367126,-2.13366850,0.13410213,-0.13410161,0.18681483,-0.18681349
-5.30965483,5.29924877,-5.29924002,0.80442282,-0.80442172,1.75671809,-1.75671744,0.09269110,-0.09269085,0.75208173,-0.75208105,0.19304255,-0.19304271,2.12089515,-2.12089213,0.13299218,-0.13299156,0.18049735,-0.18049585
-5.30365183,5.24899777,-5.24899044,0.79994332,-0.79994304,1.74982820,-1.74982864,0.09123320,-0.09123288,0.74637264,-0.74637276,0.19240495,-0.19240512,2.10304168,-2.10303858,0.13125906,-0.13125835,0.17348840,-0.17348678
-5.29764882,5.19614008,-5.19613473,0.79725529,-0.79725594,1.74506709,-1.74506884,0.08923341,-0.08923302,0.74302202,-0.74302305,0.19129090,-0.19129109,2.08082479,-2.08082179,0.12892309,-0.12892228,0.16588970,-0.16588798
-5.29164582,5.14290517,-5.14290237,0.79669287,-0.79669451,1.74315696,-1.74316020,0.08672924,-0.08672879,0.74237553,-0.74237757,0.18978866,-0.18978888,2.05506119,-2.05505847,0.12601566,-0.12601479,0.15781178,-0.15780999
-5.28564282,5.09159091,-5.09159115,0.79858576,-0.79858848,1.74480592,-1.74481082,0.08376681,-0.08376631,0.74475465,-0.74475778,0.18799030,-0.18799057,2.02664307,-2.02664082,0.12257882,-0.12257789,0.14937066,-0.14936883
-5.27963982,5.04448229,-5.04448603,0.80324359,-0.80324744,1.75068185,-1.75068855,0.08039941,-0.08039885,0.75044389,-0.75044819,0.18598826,-0.18598860,1.99650743,-1.99650581,0.11866436,-0.11866338,0.14068450,-0.14068264
-5.27363682,5.00376495,-5.00377258,0.81093952,-0.81094455,1.76138401,-1.76139262,0.07668591,-0.07668532,0.75967711,-0.75968263,0.18387201,-0.18387242,1.96560311,-1.96560227,0.11433267,-0.11433166,0.13187038,-0.13186854
-5.26763382,4.97143687,-4.97144867,0.82189377,-0.82190000,1.77741351,-1.77742409,0.07268912,-0.07268849,0.77262327,-0.77263003,0.18172481,-0.18172531,1.93485692,-1.93485697,0.10965131,-0.10965028,0.12304136,-0.12303954
-5.26163082,4.94922181,-4.94923797,0.83625778,-0.83626519,1.79914398,-1.79915657,0.06847403,-0.06847339,0.78937246,-0.78938047,0.17962094,-0.17962152,1.90514013,-1.90514118,0.10469328,-0.10469226,0.11430373,-0.11430197
-5.25562781,4.93848849,-4.93850906,0.85409960,-0.85410817,1.82679406,-1.82680861,0.06410620,-0.06410555,0.80992295,-0.80993219,0.17762320,-0.17762387,1.87723677,-1.87723887,0.09953521,-0.09953419,0.10575482,-0.10575312
-5.24962481,4.94017941,-4.94020429,0.87539145,-0.87540110,1.86040290,-1.86041933,0.05965009,-0.05964944,0.83416998,-0.83418039,0.17578113,-0.17578188,1.85181495,-1.85181811,0.09425530,-0.09425431,0.09748106,-0.09747944
-5.24362181,4.95475285,-4.95478182,0.89999986,-0.90001050,1.89981065,-1.89982880,0.05516766,-0.05516701,0.86189715,-0.86190863,0.17412965,-0.17413048,1.82940256,-1.82940676,0.08893140,-0.08893045,0.08955668,-0.08955516
-5.23761881,4.98214146,-4.98217414,0.92767937,-0.92769086,1.94464486,-1.94466452,0.05071710,-0.05071646,0.89277120,-0.89278363,0.17268842,-0.17268931,1.81036836,-1.81037353,0.08363899,-0.08363809,0.08204278,-0.08204136
-5.23161581,5.02172994,-5.02176579,0.95806999,-0.95808218,1.99431434,-1.99433525,0.04635178,-0.04635117,0.92634081,-0.92635403,0.17146181,-0.17146274,1.79490918,-1.79491520,0.07844933,-0.07844849,0.07498686,-0.07498555
-5.22561281,5.07235371,-5.07239207,0.99069910,-0.99071180,2.04801120,-2.04803301,0.04211951,-0.04211892,0.96203983,-0.96205366,0.17043946,-0.17044041,1.78304392,-1.78305065,0.07342786,-0.07342709,0.06842292,-0.06842172
-5.21960980,5.13231954,-5.13235963,1.02498778,-1.02500077,2.10472153,-2.10474386,0.03806195,-0.03806139,0.99919542,-0.99920962,0.16959746,-0.16959842,1.77461460,-1.77462184,0.06863274,-0.06863205,0.06237183,-0.06237075
-5.21360680,5.19944812,-5.19948902,1.06026177,-1.06027481,2.16324506,-2.16326748,0.03421436,-0.03421384,1.03704087,-1.03705521,0.16889998,-0.16890091,1.76929433,-1.76930186,0.06411383,-0.06411321,0.05684214,-0.05684117
-5.20760380,5.27113739,-5.27117812,1.09576670,-1.09577954,2.22222323,-2.22224527,0.03060559,-0.03060511,1.07473326,-1.07474746,0.16830133,-0.16830221,1.76660203,-1.76660960,0.05991187,-0.05991133,0.05183118,-0.05183031
-5.20160080,5.34444484,-5.34448435,1.13068744,-1.13069981,2.28017514,-2.28019631,0.02725824,-0.02725780,1.11137517,-1.11138894,0.16774837,-0.16774918,1.76592319,-1.76593053,0.05605815,-0.05605769,0.04732635,-0.04732558
-5.19559780,5.41618558,-5.41622279,1.16417064,-1.16418227,2.33554005,-2.33555985,0.02418908,-0.02418869,1.14603993,-1.14605301,0.16718310,-0.16718382,1.76653585,-1.76654267,0.05257445,-0.05257408,0.04330672,-0.04330604
-5.18959480,5.48304259,-5.48307643,1.19534995,-1.19536057,2.38672492,-2.38674285,0.02140960,-0.02140925,1.17779952,-1.17781162,0.16654544,-0.16654603,1.76764079,-1.76764681,0.04947340,-0.04947310,0.03974453,-0.03974393
-5.18359180,5.54168473,-5.54171418,1.22337287,-1.22338224,2.43215524,-2.43217083,0.01892669,-0.01892639,1.20575381,-1.20576464,0.16577588,-0.16577633,1.76839460,-1.76839955,0.04675909,-0.04675887,0.03660694,-0.03660643
-5.17758879,5.58888787,-5.58891195,1.24742820,-1.24743608,2.47032703,-2.47033984,0.01674341,-0.01674315,1.22906010,-1.22906943,0.16481823,-0.16481852,1.76794454,-1.76794815,0.04442805,-0.04442791,0.03385767,-0.03385722
-5.17158579,5.62165398,-5.62167184,1.26677291,-1.26677909,2.49985792,-2.49986755,0.01485981,-0.01485960,1.24696171,-1.24696931,0.16362207,-0.16362217,1.76546351,-1.76546556,0.04247044,-0.04247036,0.03145855,-0.03145815
-5.16558279,5.63732363,-5.63733455,1.28075757,-1.28076188,2.51953507,-2.51954119,0.01327377,-0.01327360,1.25881412,-1.25881980,0.16214495,-0.16214487,1.76018418,-1.76018448,0.04087134,-0.04087131,0.02937104,-0.02937070
-5.15957979,5.63367712,-5.63368052,1.28884903,-1.28885132,2.52835813,-2.52836050,0.01198176,-0.01198164,1.26410773,-1.26411134,0.16035439,-0.16035412,1.75143074,-1.75142912,0.03961228,-0.03961231,0.02755759,-0.02755728
-5.15357679,5.60902026,-5.60901576,1.29064956,-1.29064975,2.52557524,-2.52557366,0.01097961,-0.01097954,1.26248607,-1.26248751,0.15822942,-0.15822895,1.73864722,-1.73864357,0.03867276,-0.03867284,0.02598278,-0.02598250
-5.14757379,5.56225165,-5.56223906,1.28591174,-1.28590979,2.51071065,-2.51070505,0.01026316,-0.01026313,1.25375865,-1.25375788,0.15576176,-0.15576110,1.72142149,-1.72141576,0.03803174,-0.03803186,0.02461434,-0.02461409
-5.14157079,5.49290875,-5.49288806,1.27454840,-1.27454430,2.48358303,-2.48357340,0.00982874,-0.00982876,1.23790793,-1.23790494,0.15295658,-0.15295573,1.69950409,-1.69949627,0.03766907,-0.03766923,0.02342395,-0.02342372
-5.13556778,5.40119147,-5.40116288,1.25663735,-1.25663115,2.44431351,-2.44429996,0.00967366,-0.00967372,1.21509010,-1.21508494,0.14983286,-0.14983184,1.67282138,-1.67281152,0.03756684,-0.03756703,0.02238781,-0.02238759
-5.12956478,5.28796275,-5.28792665,1.23242081,-1.23241261,2.39332359,-2.39330630,0.00979638,-0.00979650,1.18562963,-1.18562241,0.14642330,-0.14642211,1.64148268,-1.64147090,0.03771047,-0.03771069,0.02148709,-0.02148688
-5.12356178,5.15472652,-5.15468350,1.20229962,-1.20228956,2.33132296,-2.33130219,0.01019674,-0.01019691,1.15000808,-1.14999894,0.14277380,-0.14277248,1.60578136,-1.60576780,0.03808966,-0.03808990,0.02070810,-0.02070790
-5.11755878,5.00358472,-5.00353550,1.16682272,-1.16681098,2.25928797,-2.25926406,0.01087584,-0.01087605,1.10884755,-1.10883668,0.13894266,-0.13894122,1.56618992,-1.56617478,0.03869906,-0.03869933,0.02004237,-0.02004218
-5.11155578,4.83717530,-4.83712076,1.12667228,-1.12665908,2.17843190,-2.17840526,0.01183592,-0.01183619,1.06288973,-1.06287735,0.13499924,-0.13499771,1.52334955,-1.52333307,0.03953870,-0.03953899,0.01948652,-0.01948634
-5.10555278,4.65859449,-4.65853561,1.08264541,-1.08263099,2.09016836,-2.09013944,0.01308010,-0.01308042,1.01297150,-1.01295785,0.13102248,-0.13102089,1.47805450,-1.47803696,0.04061410,-0.04061442,0.01904202,-0.01904185
-5.09954977,4.47130642,-4.47124427,1.03563314,-1.03561775,1.99606937,-1.99603867,0.01461191,-0.01461228,0.95999819,-0.95998354,0.12709897,-0.12709734,1.43123207,-1.43121377,0.04193621,-0.04193656,0.01871480,-0.01871465
-5.09354677,4.27904401,-4.27897971,0.98659764,-0.98658156,1.89781998,-1.89778800,0.01643484,-0.01643527,0.90491574,-0.90490036,0.12332089,-0.12331926,1.38391888,-1.38390013,0.04352099,-0.04352136,0.01851481,-0.01851467
-5.08754377,4.08570483,-4.08563950,0.93654856,-0.93653208,1.79717104,-1.79713831,0.01855177,-0.01855225,0.84868284,-0.84866701,0.11978370,-0.11978210,1.33723423,-1.33721536,0.04538878,-0.04538919,0.01845545,-0.01845533
-5.08154077,3.89524564,-3.89518042,0.88651948,-0.88650287,1.69589204,-1.69585908,0.02096434,-0.02096487,0.79224421,-0.79222820,0.11658371,-0.11658216,1.29235149,-1.29233283,0.04756353,-0.04756397,0.01855296,-0.01855286
-5.07553777,3.71157920,-3.71151516,0.83754504,-0.83752857,1.59572547,-1.59569276,0.02367229,-0.02367287,0.73650595,-0.73649002,0.11381550,-0.11381404,1.25046826,-1.25045013,0.05007174,-0.05007223,0.01882577,-0.01882570
-5.06953477,3.53847631,-3.53841445,0.79063966,-0.79062359,1.49834413,-1.49831215,0.02667288,-0.02667350,0.68231386,-0.68229824,0.11156942,-0.11156807,1.21277619,-1.21275890,0.05294133,-0.05294186,0.01929379,-0.01929375
-5.06353177,3.37947577,-3.37941703,0.74677826,-0.74676282,1.40531264,-1.40528181,0.02996022,-0.02996090,0.63043515,-0.63042007,0.10992899,-0.10992777,1.18043116,-1.18041499,0.05620039,-0.05620097,0.01997771,-0.01997770
-5.05752876,3.23780446,-3.23774964,0.70687935,-0.70686476,1.31805401,-1.31802473,0.03352478,-0.03352550,0.58154427,-0.58152991,0.10896845,-0.10896739,1.15452458,-1.15450977,0.05987582,-0.05987644,0.02089828,-0.02089831
-5.05152576,3.11630883,-3.11625864,0.67179083,-0.67177728,1.23782194,-1.23779451,0.03735288,-0.03735364,0.53621265,-0.53619917,0.10875050,-0.10874960,1.13605634,-1.13604312,0.06399201,-0.06399269,0.02207555,-0.02207562
-5.04552276,3.01739914,-3.01735412,0.64227836,-0.64226601,1.16567909,-1.16565380,0.04142632,-0.04142710,0.49490281,-0.49489034,0.10932411,-0.10932339,1.12590999,-1.12589853,0.06856953,-0.06857026,0.02352821,-0.02352833
-5.03951976,2.94300666,-2.94296723,0.61901641,-0.61900538,1.10248178,-1.10245882,0.04572211,-0.04572292,0.45796625,-0.45795488,0.11072276,-0.11072222,1.12483059,-1.12482103,0.07362382,-0.07362459,0.02527283,-0.02527299
-5.03351676,2.89455411,-2.89452057,0.60258170,-0.60257210,1.04887064,-1.04885017,0.05021237,-0.05021319,0.42564513,-0.42563493,0.11296283,-0.11296248,1.13340557,-1.13339801,0.07916404,-0.07916486,0.02732320,-0.02732340
-5.02751376,2.87293906,-2.87291155,0.59344883,-0.59344072,1.00526735,-1.00524945,0.05486429,-0.05486512,0.39807709,-0.39806811,0.11604253,-0.11604237,1.15204895,-1.15204343,0.08519201,-0.08519287,0.02968969,-0.02968994
-5.02151076,2.87852965,-2.87850819,0.59198766,-0.59198109,0.97187679,-0.97186150,0.05964031,-0.05964114,0.37530285,-0.37529509,0.11994109,-0.11994111,1.18098914,-1.18098567,0.09170139,-0.09170229,0.03237862,-0.03237892
-5.01550775,2.91117205,-2.91115655,0.59846229,-0.59845727,0.94869441,-0.94868172,0.06449840,-0.06449922,0.35727592,-0.35726938,0.12461851,-0.12461870,1.22026057,-1.22025912,0.09867695,-0.09867789,0.03539174,-0.03539208
-5.00950475,2.97020877,-2.97019901,0.61303108,-0.61302760,0.93551812,-0.93550797,0.06939247,-0.06939327,0.34387396,-0.34386861,0.13001572,-0.13001607,1.26969932,-1.26969980,0.10609418,-0.10609515,0.03872571,-0.03872609
-5.00350175,3.05450696,-3.05450264,0.63574765,-0.63574568,0.93196429,-0.93195658,0.07427296,-0.07427374,0.33491113,-0.33490692,0.13605527,-0.13605576,1.32894286,-1.32894516,0.11391910,-0.11392008,0.04237171,-0.04237214
-4.99749875,3.16249580,-3.16249654,0.66656248,-0.66656197,0.93748719,-0.93748178,0.07908756,-0.07908829,0.33015098,-0.33014786,0.14264252,-0.14264313,1.39743411,-1.39743809,0.12210834,-0.12210933,0.04631514,-0.04631560
-4.99149575,3.29221201,-3.29221737,0.70532501,-0.70532591,0.95140146,-0.95139821,0.08378196,-0.08378264,0.32931938,-0.32931729,0.14966730,-0.14966801,1.47442983,-1.47443530,0.13060955,-0.13061054,0.05053540,-0.05053589
-4.98549275,3.44135265,-3.44136213,0.75178623,-0.75178845,0.97290700,-0.97290571,0.08830084,-0.08830147,0.33211707,-0.33211596,0.15700606,-0.15700683,1.55901334,-1.55902011,0.13936211,-0.13936310,0.05500590,-0.05500641
-4.97948974,3.60733411,-3.60734719,0.80560166,-0.80560510,1.00111562,-1.00111611,0.09258885,-0.09258941,0.33823145,-0.33823125,0.16452441,-0.16452524,1.65011167,-1.65011950,0.14829812,-0.14829908,0.05969408,-0.05969461
-4.97348674,3.78735641,-3.78737255,0.86633490,-0.86633948,1.03507909,-1.03508117,0.09659168,-0.09659216,0.34734731,-0.34734796,0.17208014,-0.17208099,1.74651681,-1.74652547,0.15734370,-0.15734463,0.06456173,-0.06456228
-4.96748374,3.97847153,-3.97849018,0.93346195,-0.93346756,1.07381778,-1.07382125,0.10025719,-0.10025759,0.35915631,-0.35915775,0.17952640,-0.17952723,1.84691109,-1.84692033,0.16642058,-0.16642147,0.06956543,-0.06956599
-4.96148074,4.17765455,-4.17767521,1.00637632,-1.00638286,1.11634935,-1.11635403,0.10353659,-0.10353690,0.37336486,-0.37336705,0.18671520,-0.18671600,1.94989601,-1.94990558,0.17544792,-0.17544877,0.07465717,-0.07465773
-4.95547774,4.38187633,-4.38189848,1.08439533,-1.08440269,1.16171678,-1.16172249,0.10638555,-0.10638577,0.38970049,-0.38970339,0.19350107,-0.19350181,2.05402434,-2.05403399,0.18434436,-0.18434515,0.07978517,-0.07978572
-4.94947474,4.58817577,-4.58819895,1.16676773,-1.16677581,1.20901502,-1.20902159,0.10876535,-0.10876547,0.40791636,-0.40791994,0.19974464,-0.19974530,2.15783462,-2.15784412,0.19303016,-0.19303088,0.08489488,-0.08489542
-4.94347174,4.79373032,-4.79375412,1.25268275,-1.25269144,1.25741550,-1.25742279,0.11064391,-0.11064394,0.42779400,-0.42779823,0.20531626,-0.20531681,2.25988737,-2.25989649,0.20142948,-0.20143011,0.08993017,-0.08993069
-4.93746873,4.99592253,-4.99594658,1.34128085,-1.34129006,1.30618770,-1.30619558,0.11199678,-0.11199671,0.44914424,-0.44914911,0.21009930,-0.21009973,2.35880198,-2.35881051,0.20947259,-0.20947315,0.09483464,-0.09483514
-4.93146573,5.19240080,-5.19242482,1.43166603,-1.43167566,1.35471719,-1.35472556,0.11280790,-0.11280774,0.47180631,-0.47181181,0.21399328,-0.21399357,2.45329329,-2.45330105,0.21709809,-0.21709856,0.09955305,-0.09955352
-4.92546273,5.38113244,-5.38115618,1.52291976,-1.52292971,1.40251926,-1.40252804,0.11307030,-0.11307005,0.49564528,-0.49565141,0.21691645,-0.21691660,2.54220668,-2.54221353,0.22425483,-0.22425522,0.10403278,-0.10403322
-4.91945973,5.56044700,-5.56047029,1.61411626,-1.61412645,1.44924775,-1.44925688,0.11278655,-0.11278621,0.52054789,-0.52055464,0.21880798,-0.21880797,2.62455042,-2.62455624,0.23090366,-0.23090396,0.10822544,-0.10822584
-4.91345673,5.72906829,-5.72909101,1.70433897,-1.70434931,1.49469854,-1.49470797,0.11196890,-0.11196848,0.54641701,-0.54642437,0.21962943,-0.21962926,2.69952414,-2.69952883,0.23701875,-0.23701897,0.11208827,-0.11208863
-4.90745373,5.88613372,-5.88615582,1.79269767,-1.79270808,1.53880751,-1.53881722,0.11063934,-0.11063884,0.57316498,-0.57317295,0.21936572,-0.21936539,2.76654214,-2.76654567,0.24258853,-0.24258867,0.11558562,-0.11558594
-4.90145073,6.03119986,-6.03122134,1.87834584,-1.87835626,1.58164290,-1.58165289,0.10882914,-0.10882858,0.60070614,-0.60071471,0.21802524,-0.21802476,2.82525069,-2.82525305,0.24761608,-0.24761615,0.11869015,-0.11869042
-4.89544772,6.16423377,-6.16425466,1.96049773,-1.96050807,1.62339235,-1.62340260,0.10657836,-0.10657774,0.62894891,-0.62895805,0.21563938,-0.21563876,2.87553823,-2.87553943,0.25211902,-0.25211903,0.12138389,-0.12138412
-4.88944472,6.28559012,-6.28561049,2.03844438,-2.03845458,1.66434488,-1.66435540,0.10393484,-0.10393418,0.65778782,-0.65779750,0.21226132,-0.21226055,2.91753793,-2.91753805,0.25612882,-0.25612877,0.12365904,-0.12365923
-4.88344172,6.39597465,-6.39599459,2.11156818,-2.11157817,1.70486873,-1.70487953,0.10095310,-0.10095241,0.68709593,-0.68710610,0.20796409,-0.20796320,2.95162223,-2.95162134,0.25968950,-0.25968942,0.12551841,-0.12551856
-4.87743872,6.49639523,-6.49641484,2.17935508,-2.17936479,1.74538580,-1.74539688,0.09769291,-0.09769218,0.71671808,-0.71672868,0.20283817,-0.20283718,2.97838914,-2.97838738,0.26285586,-0.26285575,0.12697556,-0.12697568
-4.87143572,6.58810210,-6.58812148,2.24140405,-2.24141342,1.78634374,-1.78635509,0.09421763,-0.09421690,0.74646544,-0.74647638,0.19698849,-0.19698742,2.99864071,-2.99863821,0.26569113,-0.26569101,0.12805453,-0.12805462
-4.86543272,6.67251972,-6.67253894,2.29743331,-2.29744228,1.82818699,-1.82819858,0.09059253,-0.09059179,0.77611165,-0.77612283,0.19053104,-0.19052991,3.01335398,-3.01335091,0.26826430,-0.26826417,0.12878923,-0.12878930
-4.85942971,6.75117263,-6.75119176,2.34728282,-2.34729132,1.87132794,-1.87133975,0.08688286,-0.08688214,0.80539102,-0.80540232,0.18358925,-0.18358807,3.02364548,-3.02364201,0.27064700,-0.27064688,0.12922241,-0.12922246
-4.85342671,6.82560838,-6.82562744,2.39091286,-2.39092083,1.91611951,-1.91613148,0.08315204,-0.08315133,0.83399895,-0.83401023,0.17629020,-0.17628900,3.03073020,-3.03072650,0.27291034,-0.27291024,0.12940429,-0.12940434
-4.84742371,6.89732035,-6.89733932,2.42839872,-2.42840608,1.96283029,-1.96284234,0.07945979,-0.07945911,0.86159472,-0.86160584,0.16876085,-0.16875963,3.03587651,-3.03587276,0.27512149,-0.27512143,0.12939093,-0.12939098
-4.84142071,6.96767368,-6.96769250,2.45992132,-2.45992802,2.01162331,-2.01163534,0.07586049,-0.07585984,0.88780671,-0.88781751,0.16112437,-0.16112317,3.04035859,-3.04035497,0.27734049,-0.27734048,0.12924224,-0.12924229
-4.83541771,7.03783701,-7.03785556,2.48575442,-2.48576037,2.06253933,-2.06255124,0.07240168,-0.07240107,0.91223991,-0.91225021,0.15349686,-0.15349569,3.04540797,-3.04540462,0.27961712,-0.27961717,0.12901987,-0.12901993
-4.82941471,7.10872261,-7.10874073,2.50624838,-2.50625354,2.11548527,-2.11549693,0.06912279,-0.06912223,0.93448545,-0.93449510,0.14598426,-0.14598313,3.05216591,-3.05216296,0.28198821,-0.28198831,0.12878499,-0.12878506
-4.82341171,7.18093725,-7.18095474,2.52181154,-2.52181584,2.17022809,-2.17023935,0.06605428,-0.06605376,0.95413192,-0.95414073,0.13867995,-0.13867888,3.06163841,-3.06163597,0.28447531,-0.28447547,0.12859597,-0.12859606
-4.81740870,7.25474530,-7.25476190,2.53288952,-2.53289290,2.22639437,-2.22640509,0.06321702,-0.06321655,0.97077775,-0.97078557,0.13166275,-0.13166174,3.07465542,-3.07465358,0.28708301,-0.28708323,0.12850617,-0.12850629
-4.81140570,7.33004541,-7.33006084,2.53994356,-2.53994595,2.28347535,-2.28348535,0.06062212,-0.06062171,0.98404444,-0.98405113,0.12499561,-0.12499468,3.09183581,-3.09183460,0.28979786,-0.28979814,0.12856188,-0.12856203
-4.80540270,7.40636133,-7.40637528,2.54342859,-2.54342996,2.34083704,-2.34084617,0.05827110,-0.05827073,0.99358972,-0.99359514,0.11872492,-0.11872406,3.11355931,-3.11355874,0.29258802,-0.29258835,0.12880042,-0.12880060
-4.79939970,7.48284700,-7.48285914,2.54377215,-2.54377245,2.39773501,-2.39774310,0.05615642,-0.05615610,0.99912014,-0.99912419,0.11288041,-0.11287962,3.13994664,-3.13994669,0.29540366,-0.29540403,0.12924860,-0.12924881
-4.79339670,7.55830547,-7.55831549,2.54135487,-2.54135407,2.45333285,-2.45333976,0.05426236,-0.05426208,1.00040257,-1.00040517,0.10747565,-0.10747495,3.17084850,-3.17084912,0.29817810,-0.29817850,0.12992151,-0.12992175
-4.78739370,7.63122087,-7.63122844,2.53649357,-2.53649164,2.50672386,-2.50672946,0.05256618,-0.05256593,0.99727389,-0.99727498,0.10250916,-0.10250853,3.20584398,-3.20584508,0.30082968,-0.30083011,0.13082175,-0.13082201
-4.78139070,7.69980205,-7.69980687,2.52942765,-2.52942459,2.55695477,-2.55695894,0.05103949,-0.05103927,0.98964846,-0.98964803,0.09796589,-0.09796532,3.24424856,-3.24425001,0.30326432,-0.30326474,0.13193906,-0.13193934
-4.77538769,7.76203645,-7.76203825,2.52030953,-2.52030533,2.60305090,-2.60305355,0.04964984,-0.04964963,0.97752312,-0.97752118,0.09381911,-0.09381860,3.28513153,-3.28513320,0.30537857,-0.30537898,0.13325052,-0.13325082
