energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-4.63731866,1.64193451,0.59399245,0.30168250,0.00819848,0.05972973,0.73166509,0.96652883,0.20615667,0.00000000
-4.63131566,1.70464540,0.60952679,0.30694073,0.00816472,0.06345962,0.76061776,1.01149343,0.21209777,0.00000000
-4.62531266,1.77026258,0.62436503,0.31216840,0.00811678,0.06759891,0.79101167,1.05901062,0.21817915,0.00000000
-4.61930965,1.83771384,0.63820940,0.31718093,0.00805408,0.07208138,0.82236314,1.10844437,0.22427583,0.00000000
-4.61330665,1.90590847,0.65078967,0.32180776,0.00797708,0.07683228,0.85418745,1.15912375,0.23026868,0.00000000
-4.60730365,1.97376399,0.66186933,0.32589756,0.00788739,0.08176973,0.88601149,1.21035842,0.23604781,0.00000000
-4.60130065,2.04023140,0.67125032,0.32932252,0.00778781,0.08680630,0.91738538,1.26145412,0.24151539,0.00000000
-4.59529765,2.10431835,0.67877650,0.33198145,0.00768228,0.09185076,0.94789300,1.31172777,0.24658802,0.00000000
-4.58929465,2.16510978,0.68433563,0.33380179,0.00757576,0.09681004,0.97716093,1.36052207,0.25119838,0.00000000
-4.58329165,2.22178577,0.68786022,0.33474037,0.00747418,0.10159123,1.00486585,1.40721901,0.25529638,0.00000000
-4.57728864,2.27363626,0.68932717,0.33478316,0.00738418,0.10610372,1.03074014,1.45125232,0.25884961,0.00000000
-4.57128564,2.32007258,0.68875655,0.33394387,0.00731288,0.11026135,1.05457564,1.49211841,0.26184324,0.00000000
-4.56528264,2.36063561,0.68620954,0.33226180,0.00726766,0.11398448,1.07622561,1.52938555,0.26427939,0.00000000
-4.55927964,2.39500059,0.68178576,0.32979880,0.00725587,0.11720202,1.09560481,1.56270130,0.26617596,0.00000000
-4.55327664,2.42297869,0.67562024,0.32663587,0.00728451,0.11985323,1.11268794,1.59179772,0.26756521,0.00000000
-4.54727364,2.44451536,0.66787998,0.32286921,0.00735993,0.12188934,1.12750638,1.61649448,0.26849183,0.00000000
-4.54127064,2.45968585,0.65876049,0.31860625,0.00748757,0.12327486,1.14014372,1.63669983,0.26901099,0.00000000
-4.53526763,2.46868800,0.64848214,0.31396160,0.00767168,0.12398853,1.15073003,1.65240925,0.26918618,0.00000000
-4.52926463,2.47183290,0.63728667,0.30905324,0.00791508,0.12402396,1.15943546,1.66370222,0.26908708,0.00000000
-4.52326163,2.46953362,0.62543374,0.30399901,0.00821898,0.12338977,1.16646321,1.67073710,0.26878753,0.00000000
-4.51725863,2.46229273,0.61319766,0.29891357,0.00858283,0.12210945,1.17204247,1.67374445,0.26836365,0.00000000
-4.51125563,2.45068904,0.60086439,0.29390590,0.00900425,0.12022071,1.17642150,1.67301924,0.26789227,0.00000000
-4.50525263,2.43536399,0.58872864,0.28907738,0.00947900,0.11777453,1.17986121,1.66891217,0.26744966,0.00000000
-4.49924962,2.41700846,0.57709135,0.28452054,0.01000104,0.11483380,1.18262953,1.66182069,0.26711054,0.00000000
-4.49324662,2.39635012,0.56625721,0.28031833,0.01056269,0.11147170,1.18499671,1.65217995,0.26694756,0.00000000
-4.48724362,2.37414191,0.55653249,0.27654404,0.01115476,0.10776986,1.18723170,1.64045416,0.26703103,0.00000000
-4.48124062,2.35115173,0.54822278,0.27326167,0.01176687,0.10381626,1.18959967,1.62712858,0.26742898,0.00000000
-4.47523762,2.32815342,0.54163085,0.27052665,0.01238774,0.09970314,1.19236042,1.61270229,0.26820744,0.00000000
-4.46923462,2.30591903,0.53705418,0.26838686,0.01300557,0.09552468,1.19576775,1.59768192,0.26943083,0.00000000
-4.46323162,2.28521196,0.53478225,0.26688376,0.01360845,0.09137487,1.20006928,1.58257616,0.27116242,0.00000000
-4.45722861,2.26678080,0.53509328,0.26605347,0.01418479,0.08734530,1.20550655,1.56789105,0.27346455,0.00000000
-4.45122561,2.25135326,0.53825026,0.26592771,0.01472376,0.08352316,1.21231489,1.55412569,0.27639880,0.00000000
-4.44522261,2.23962961,0.54449618,0.26653447,0.01521568,0.07998930,1.22072285,1.54176808,0.28002563,0.00000000
-4.43921961,2.23227529,0.55404824,0.26789826,0.01565246,0.07681657,1.23095064,1.53129080,0.28440374,0.00000000
-4.43321661,2.22991206,0.56709115,0.27003987,0.01602792,0.07406830,1.24320743,1.52314605,0.28958876,0.00000000
-4.42721361,2.23310733,0.58376941,0.27297569,0.01633809,0.07179704,1.25768726,1.51775991,0.29563151,0.00000000
-4.42121061,2.24236167,0.60417878,0.27671645,0.01658137,0.07004358,1.27456349,1.51552549,0.30257569,0.00000000
-4.41520760,2.25809437,0.62835719,0.28126557,0.01675868,0.06883618,1.29398191,1.51679486,0.31045506,0.00000000
-4.40920460,2.28062745,0.65627548,0.28661703,0.01687351,0.06819010,1.31605272,1.52186996,0.31929030,0.00000000
-4.40320160,2.31016864,0.68782833,0.29275314,0.01693174,0.06810738,1.34084164,1.53099254,0.32908569,0.00000000
-4.39719860,2.34679422,0.72282617,0.29964206,0.01694157,0.06857691,1.36836087,1.54433352,0.33982567,0.00000000
-4.39119560,2.39043250,0.76098843,0.30723557,0.01691320,0.06957480,1.39856026,1.56198237,0.35147171,0.00000000
-4.38519260,2.44084933,0.80193899,0.31546699,0.01685845,0.07106494,1.43131950,1.58393706,0.36395957,0.00000000
-4.37918959,2.49763662,0.84520436,0.32424974,0.01679039,0.07299993,1.46644187,1.61009525,0.37719724,0.00000000
-4.37318659,2.56020515,0.89021517,0.33347643,0.01672283,0.07532219,1.50365016,1.64024750,0.39106373,0.00000000
-4.36718359,2.62778271,0.93631141,0.34301883,0.01666981,0.07796531,1.54258533,1.67407309,0.40540900,0.00000000
-4.36118059,2.69941829,0.98275167,0.35272883,0.01664506,0.08085567,1.58280826,1.71113914,0.42005499,0.00000000
-4.35517759,2.77399308,1.02872647,0.36244027,0.01666148,0.08391418,1.62380470,1.75090344,0.43479796,0.00000000
-4.34917459,2.85023825,1.07337546,0.37197184,0.01673059,0.08705817,1.66499357,1.79272118,0.44941208,0.00000000
-4.34317159,2.92675952,1.11580819,0.38113092,0.01686212,0.09020342,1.70573832,1.83585585,0.46365417,0.00000000
-4.33716858,3.00206790,1.15512762,0.38971819,0.01706353,0.09326617,1.74536099,1.87949402,0.47726948,0.00000000
-4.33116558,3.07461562,1.19045577,0.39753293,0.01733971,0.09616516,1.78315851,1.92276361,0.48999832,0.00000000
-4.32516258,3.14283607,1.22096015,0.40437869,0.01769268,0.09882358,1.81842048,1.96475519,0.50158315,0.00000000
-4.31915958,3.20518619,1.24588019,0.41006920,0.01812146,0.10117089,1.85044772,2.00454558,0.51177605,0.00000000
-4.31315658,3.26018968,1.26455217,0.41443415,0.01862198,0.10314444,1.87857088,2.04122271,0.52034599,0.00000000
-4.30715358,3.30647921,1.27643160,0.41732464,0.01918710,0.10469085,1.90216824,2.07391102,0.52708578,0.00000000
-4.30115058,3.34283602,1.28111203,0.41861800,0.01980680,0.10576708,1.92068208,2.10179626,0.53181835,0.00000000
-4.29514757,3.36822519,1.27833926,0.41822179,0.02046839,0.10634125,1.93363302,2.12414880,0.53440201,0.00000000
-4.28914457,3.38182528,1.26802024,0.41607682,0.02115683,0.10639307,1.94063186,2.14034456,0.53473459,0.00000000
-4.28314157,3.38305127,1.25022639,0.41215902,0.02185523,0.10591390,1.94138864,2.14988284,0.53275627,0.00000000
-4.27713857,3.37156998,1.22519095,0.40648013,0.02254526,0.10490654,1.93571867,2.15240036,0.52845098,0.00000000
-4.27113557,3.34730757,1.19330074,0.39908713,0.02320779,0.10338467,1.92354565,2.14768113,0.52184647,0.00000000
-4.26513257,3.31044914,1.15508263,0.39006069,0.02382346,0.10137200,1.90490182,2.13566188,0.51301296,0.00000000
-4.25912956,3.26143065,1.11118544,0.37951235,0.02437331,0.09890121,1.87992556,2.11643293,0.50206057,0.00000000
-4.25312656,3.20092382,1.06235821,0.36758108,0.02483941,0.09601266,1.84885647,2.09023472,0.48913578,0.00000000
-4.24712356,3.12981488,1.00942591,0.35442890,0.02520548,0.09275302,1.81202846,2.05745014,0.47441688,0.00000000
-4.24112056,3.04917816,0.95326357,0.34023623,0.02545745,0.08917372,1.76986105,2.01859315,0.45810891,0.00000000
-4.23511756,2.96024580,0.89477024,0.32519678,0.02558395,0.08532953,1.72284938,1.97429421,0.44043809,0.00000000
-4.22911456,2.86437477,0.83484367,0.30951253,0.02557678,0.08127699,1.67155301,1.92528309,0.42164614,0.00000000
-4.22311156,2.76301242,0.77435678,0.29338876,0.02543120,0.07707307,1.61658407,1.87236979,0.40198459,0.00000000
-4.21710855,2.65766200,0.71413678,0.27702938,0.02514620,0.07277383,1.55859484,1.81642418,0.38170929,0.00000000
-4.21110555,2.54984884,0.65494758,0.26063274,0.02472458,0.06843329,1.49826512,1.75835521,0.36107536,0.00000000
-4.20510255,2.44108869,0.59747583,0.24438796,0.02417300,0.06410244,1.43628951,1.69909027,0.34033254,0.00000000
-4.19909955,2.33285861,0.54232100,0.22847187,0.02350186,0.05982842,1.37336495,1.63955529,0.31972121,0.00000000
-4.19309655,2.22657138,0.48998925,0.21304662,0.02272510,0.05565393,1.31017864,1.58065633,0.29946895,0.00000000
-4.18709355,2.12355366,0.44089113,0.19825787,0.02185994,0.05161678,1.24739656,1.52326299,0.27978787,0.00000000
-4.18109055,2.02502847,0.39534267,0.18423364,0.02092650,0.04774966,1.18565292,1.46819408,0.26087252,0.00000000
-4.17508754,1.93210187,0.35356930,0.17108372,0.01994741,0.04408002,1.12554053,1.41620590,0.24289842,0.00000000
-4.16908454,1.84575393,0.31571224,0.15889954,0.01894736,0.04063018,1.06760258,1.36798318,0.22602124,0.00000000
-4.16308154,1.76683375,0.28183661,0.14775443,0.01795263,0.03741750,1.01232574,1.32413282,0.21037643,0.00000000
-4.15707854,1.69605826,0.25194071,0.13770429,0.01699061,0.03445470,0.96013498,1.28518038,0.19607938,0.00000000
-4.15107554,1.63401432,0.22596592,0.12878841,0.01608938,0.03175023,0.91138999,1.25156906,0.18322586,0.00000000
-4.14507254,1.58116366,0.20380666,0.12103051,0.01527721,0.02930878,0.86638344,1.22366105,0.17189284,0.00000000
-4.13906953,1.53785006,0.18532005,0.11443987,0.01458215,0.02713170,0.82534098,1.20174074,0.16213950,0.00000000
-4.13306653,1.50430825,0.17033478,0.10901251,0.01403165,0.02521758,0.78842296,1.18601967,0.15400843,0.00000000
-4.12706353,1.48067386,0.15865914,0.10473237,0.01365211,0.02356274,0.75572764,1.17664248,0.14752681,0.00000000
-4.12106053,1.46699403,0.15008795,0.10157246,0.01346853,0.02216173,0.72729591,1.17369386,0.14270776,0.00000000
-4.11505753,1.46323805,0.14440821,0.09949593,0.01350412,0.02100777,0.70311708,1.17720562,0.13955151,0.00000000
-4.10905453,1.46930763,0.14140384,0.09845719,0.01377988,0.02009322,0.68313561,1.18716402,0.13804664,0.00000000
-4.10305153,1.48504659,0.14085916,0.09840285,0.01431422,0.01940991,0.66725843,1.20351668,0.13817110,0.00000000
-4.09704852,1.51024958,0.14256161,0.09927271,0.01512249,0.01894944,0.65536261,1.22617901,0.13989321,0.00000000
-4.09104552,1.54466982,0.14630364,0.10100067,0.01621653,0.01870344,0.64730308,1.25503992,0.14317251,0.00000000
-4.08504252,1.58802562,0.15188400,0.10351565,0.01760423,0.01866374,0.64292013,1.28996677,0.14796047,0.00000000
-4.07903952,1.64000588,0.15910875,0.10674250,0.01928901,0.01882247,0.64204652,1.33080935,0.15420117,0.00000000
-4.07303652,1.70027440,0.16779184,0.11060290,0.02126936,0.01917215,0.64451387,1.37740300,0.16183183,0.00000000
-4.06703352,1.76847328,0.17775571,0.11501628,0.02353846,0.01970570,0.65015832,1.42957079,0.17078336,0.00000000
-4.06103052,1.84422530,0.18883177,0.11990076,0.02608374,0.02041640,0.65882519,1.48712487,0.18098080,0.00000000
-4.05502751,1.92713552,0.20086098,0.12517406,0.02888668,0.02129787,0.67037261,1.54986687,0.19234382,0.00000000
-4.04902451,2.01679200,0.21369435,0.13075446,0.03192264,0.02234392,0.68467406,1.61758755,0.20478722,0.00000000
-4.04302151,2.11276581,0.22719357,0.13656166,0.03516089,0.02354855,0.70161965,1.69006550,0.21822140,0.00000000
-4.03701851,2.21461022,0.24123153,0.14251763,0.03856486,0.02490580,0.72111626,1.76706515,0.23255287,0.00000000
-4.03101551,2.32185915,0.25569273,0.14854740,0.04209252,0.02640962,0.74308647,1.84833381,0.24768482,0.00000000
-4.02501251,2.43402473,0.27047356,0.15457972,0.04569707,0.02805380,0.76746621,1.93359802,0.26351755,0.00000000
-4.01900950,2.55059410,0.28548220,0.16054761,0.04932780,0.02983188,0.79420138,2.02255905,0.27994898,0.00000000
-4.01300650,2.67102545,0.30063824,0.16638883,0.05293119,0.03173694,0.82324322,2.11488778,0.29687501,0.00000000
-4.00700350,2.79474327,0.31587190,0.17204614,0.05645217,0.03376159,0.85454290,2.21021900,0.31418986,0.00000000
-4.00100050,2.92113318,0.33112279,0.17746749,0.05983554,0.03589777,0.88804510,2.30814538,0.33178620,0.00000000
-3.99499750,3.04953645,0.34633830,0.18260604,0.06302751,0.03813661,0.92368112,2.40821142,0.34955522,0.00000000
-3.98899450,3.17924459,0.36147165,0.18742007,0.06597725,0.04046829,0.96136155,2.50990769,0.36738657,0.00000000
-3.98299150,3.30949453,0.37647972,0.19187284,0.06863843,0.04288187,1.00096880,2.61266583,0.38516813,0.00000000
-3.97698849,3.43946488,0.39132071,0.19593237,0.07097063,0.04536510,1.04235003,2.71585475,0.40278580,0.00000000
-3.97098549,3.56827382,0.40595197,0.19957117,0.07294070,0.04790425,1.08531061,2.81877859,0.42012318,0.00000000
-3.96498249,3.69497935,0.42032796,0.20276609,0.07452375,0.05048392,1.12960864,2.92067694,0.43706142,0.00000000
-3.95897949,3.81858235,0.43439871,0.20549809,0.07570398,0.05308691,1.17495092,3.02072769,0.45347911,0.00000000
-3.95297649,3.93803312,0.44810891,0.20775220,0.07647518,0.05569408,1.22099071,3.11805307,0.46925250,0.00000000
-3.94697349,4.05224163,0.46139766,0.20951755,0.07684083,0.05828431,1.26732769,3.21172905,0.48425601,0.00000000
-3.94097049,4.16009188,0.47419919,0.21078751,0.07681399,0.06083455,1.31351031,3.30079817,0.49836319,0.00000000
-3.93496748,4.26046031,0.48644449,0.21156000,0.07641673,0.06331985,1.35904083,3.38428588,0.51144817,0.00000000
-3.92896448,4.35223796,0.49806381,0.21183789,0.07567930,0.06571365,1.40338297,3.46121998,0.52338760,0.00000000
-3.92296148,4.43435605,0.50899013,0.21162947,0.07463909,0.06798806,1.44597226,3.53065279,0.53406319,0.00000000
-3.91695848,4.50581404,0.51916325,0.21094909,0.07333932,0.07011430,1.48622877,3.59168525,0.54336471,0.00000000
-3.91095548,4.56570933,0.52853451,0.20981772,0.07182754,0.07206332,1.52357189,3.64349218,0.55119336,0.00000000
-3.90495248,4.61326718,0.53707173,0.20826353,0.07015415,0.07380635,1.55743673,3.68534756,0.55746553,0.00000000
-3.89894947,4.64786962,0.54476409,0.20632240,0.06837079,0.07531572,1.58729134,3.71664877,0.56211658,0.00000000
-3.89294647,4.66908180,0.55162678,0.20403830,0.06652879,0.07656560,1.61265424,3.73693859,0.56510457,0.00000000
-3.88694347,4.67667429,0.55770478,0.20146339,0.06467778,0.07753283,1.63311123,3.74592374,0.56641374,0.00000000
-3.88094047,4.67063989,0.56307578,0.19865800,0.06286430,0.07819768,1.64833082,3.74348891,0.56605732,0.00000000
-3.87493747,4.65120383,0.56785174,0.19569026,0.06113069,0.07854456,1.65807737,3.72970539,0.56407972,0.00000000
-3.86893447,4.61882618,0.57217884,0.19263535,0.05951414,0.07856271,1.66222128,3.70483352,0.56055765,0.00000000
-3.86293147,4.57419608,0.57623582,0.18957451,0.05804590,0.07824660,1.66074546,3.66931865,0.55560010,0.00000000
-3.85692846,4.51821732,0.58023043,0.18659361,0.05675080,0.07759634,1.65374781,3.62378035,0.54934710,0.00000000
-3.85092546,4.45198556,0.58439414,0.18378147,0.05564682,0.07661776,1.64143927,3.56899527,0.54196710,0.00000000
-3.84492246,4.37675779,0.58897507,0.18122775,0.05474503,0.07532237,1.62413751,3.50587402,0.53365313,0.00000000
-3.83891946,4.29391508,0.59422951,0.17902070,0.05404956,0.07372711,1.60225631,3.43543314,0.52461763,0.00000000
-3.83291646,4.20492003,0.60041214,0.17724466,0.05355784,0.07185392,1.57629121,3.35876319,0.51508626,0.00000000
-3.82691346,4.11127065,0.60776540,0.17597735,0.05326088,0.06972906,1.54680182,3.27699434,0.50529094,0.00000000
-3.82091046,4.01445270,0.61650849,0.17528729,0.05314376,0.06738243,1.51439183,3.19126108,0.49546221,0.00000000
-3.81490745,3.91589257,0.62682633,0.17523110,0.05318623,0.06484667,1.47968742,3.10266752,0.48582147,0.00000000
-3.80890445,3.81691274,0.63885909,0.17585110,0.05336329,0.06215624,1.44331528,3.01225495,0.47657323,0.00000000
-3.80290145,3.71869199,0.65269277,0.17717311,0.05364604,0.05934651,1.40588116,2.92097303,0.46789798,0.00000000
-3.79689845,3.62223205,0.66835129,0.17920465,0.05400244,0.05645285,1.36794992,2.82965598,0.45994571,0.00000000
-3.79089545,3.52833228,0.68579055,0.18193363,0.05439823,0.05350975,1.33002823,2.73900469,0.45283075,0.00000000
-3.78489245,3.43757344,0.70489489,0.18532762,0.05479788,0.05055015,1.29255044,2.64957548,0.44662786,0.00000000
-3.77888944,3.35031134,0.72547616,0.18933375,0.05516551,0.04760478,1.25586838,2.56177588,0.44137006,0.00000000
-3.77288644,3.26668043,0.74727570,0.19387938,0.05546595,0.04470176,1.22024545,2.47586744,0.43704816,0.00000000
-3.76688344,3.18660721,0.76996932,0.19887347,0.05566569,0.04186625,1.18585521,2.39197507,0.43361209,0.00000000
-3.76088044,3.10983265,0.79317522,0.20420872,0.05573381,0.03912035,1.15278430,2.31010238,0.43097405,0.00000000
-3.75487744,3.03594239,0.81646480,0.20976451,0.05564294,0.03648312,1.12103953,2.23015193,0.42901332,0.00000000
-3.74887444,2.96440327,0.83937592,0.21541044,0.05537002,0.03397072,1.09055859,2.15194921,0.42758250,0.00000000
-3.74287144,2.89460440,0.86142843,0.22101046,0.05489699,0.03159669,1.06122371,2.07526889,0.42651500,0.00000000
-3.73686843,2.82590059,0.88214133,0.22642755,0.05421139,0.02937229,1.03287749,1.99986212,0.42563345,0.00000000
-3.73086543,2.75765628,0.90105087,0.23152858,0.05330668,0.02730690,1.00534004,1.92548318,0.42475852,0.00000000
-3.72486243,2.68928766,0.91772907,0.23618937,0.05218247,0.02540849,0.97842647,1.85191424,0.42371798,0.00000000
-3.71885943,2.62030113,0.93180177,0.24029961,0.05084452,0.02368401,0.95196388,1.77898705,0.42235535,0.00000000
-3.71285643,2.55032631,0.94296539,0.24376748,0.04930451,0.02213979,0.92580683,1.70660046,0.42053791,0.00000000
-3.70685343,2.47914197,0.95100167,0.24652372,0.04757968,0.02078187,0.89985076,1.63473301,0.41816364,0.00000000
-3.70085043,2.40669395,0.95578968,0.24852499,0.04569218,0.01961623,0.87404247,1.56345021,0.41516665,0.00000000
-3.69484742,2.33310403,0.95731423,0.24975621,0.04366841,0.01864900,0.84838727,1.49290619,0.41152104,0.00000000
-3.68884442,2.25866964,0.95567038,0.25023189,0.04153807,0.01788643,0.82295257,1.42333984,0.40724272,0.00000000
-3.68284142,2.18385433,0.95106345,0.24999617,0.03933326,0.01733484,0.79786754,1.35506594,0.40238931,0.00000000
-3.67683842,2.10926959,0.94380436,0.24912158,0.03708738,0.01700048,0.77331908,1.28846164,0.39705793,0.00000000
-3.67083542,2.03564877,0.93430034,0.24770657,0.03483412,0.01688916,0.74954424,1.22394934,0.39138100,0.00000000
-3.66483242,1.96381460,0.92304115,0.24587174,0.03260646,0.01700596,0.72681949,1.16197680,0.38552025,0.00000000
-3.65882941,1.89464151,0.91058120,0.24375496,0.03043565,0.01735467,0.70544733,1.10299556,0.37965911,0.00000000
-3.65282641,1.82901472,0.89751829,0.24150559,0.02835039,0.01793734,0.68574100,1.04743876,0.37399386,0.00000000
-3.64682341,1.76778796,0.88446969,0.23927795,0.02637603,0.01875370,0.66800782,0.99569956,0.36872396,0.00000000
-3.64082041,1.71174159,0.87204662,0.23722439,0.02453402,0.01980061,0.65253228,0.94811102,0.36404193,0.00000000
-3.63481741,1.66154334,0.86082816,0.23548825,0.02284141,0.02107152,0.63955938,0.90492858,0.36012328,0.00000000
-3.62881441,1.61771311,0.85133580,0.23419697,0.02131060,0.02255601,0.62927921,0.86631574,0.35711701,0.00000000
-3.62281141,1.58059384,0.84400971,0.23345580,0.01994920,0.02423941,0.62181350,0.83233371,0.35513710,0.00000000
-3.61680840,1.55032944,0.83918800,0.23334229,0.01876006,0.02610255,0.61720476,0.80293540,0.35425542,0.00000000
-3.61080540,1.52685104,0.83708990,0.23390198,0.01774148,0.02812160,0.61540869,0.77796394,0.35449640,0.00000000
-3.60480240,1.50987224,0.83780362,0.23514530,0.01688753,0.03026819,0.61629012,0.75715584,0.35583379,0.00000000
-3.59879940,1.49889342,0.84127981,0.23704614,0.01618846,0.03250961,0.61962290,0.74014853,0.35818964,0.00000000
-3.59279640,1.49321525,0.84733073,0.23954193,0.01563125,0.03480926,0.62509370,0.72649186,0.36143565,0.00000000
-3.58679340,1.49196065,0.85563555,0.24253539,0.01520018,0.03712727,0.63230978,0.71566320,0.36539682,0.00000000
-3.58079040,1.49410436,0.86575135,0.24589788,0.01487751,0.03942133,0.64081027,0.70708520,0.36985721,0.00000000
-3.57478739,1.49850892,0.87712972,0.24947417,0.01464411,0.04164765,0.65008073,0.70014569,0.37456769,0.00000000
