energy_ev,total_up,Au_p_up,Au_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-1.70785393,1.00176388,0.18585899,0.37506603,0.01747127,0.03413675,0.11747780,0.01302315,0.33648791
-1.70185093,1.01095090,0.18331156,0.37832511,0.01646929,0.03547311,0.11123281,0.01267179,0.34772363
-1.69584792,1.02109408,0.18139350,0.38179903,0.01559593,0.03672747,0.10598660,0.01237883,0.35860708
-1.68984492,1.03133279,0.17994644,0.38517213,0.01484401,0.03786659,0.10167128,0.01213592,0.36879877
-1.68384192,1.04080426,0.17880979,0.38812738,0.01420478,0.03885851,0.09820509,0.01193364,0.37797519
-1.67783892,1.04867751,0.17782709,0.39035936,0.01366864,0.03967369,0.09549623,0.01176199,0.38583981
-1.67183592,1.05418578,0.17685203,0.39158668,0.01322588,0.04028614,0.09344660,0.01161082,0.39213352
-1.66583292,1.05665608,0.17575400,0.39156324,0.01286737,0.04067433,0.09195550,0.01147026,0.39664390
-1.65982991,1.05553464,0.17442288,0.39008791,0.01258516,0.04082201,0.09092293,0.01133109,0.39921312
-1.65382691,1.05040734,0.17277289,0.38701220,0.01237309,0.04071890,0.09025271,0.01118508,0.39974388
-1.64782391,1.04101439,0.17074550,0.38224571,0.01222723,0.04036101,0.08985505,0.01102524,0.39820348
-1.64182091,1.02725878,0.16831112,0.37575917,0.01214629,0.03975090,0.08964879,0.01084604,0.39462549
-1.63581791,1.00920853,0.16546976,0.36758501,0.01213185,0.03889761,0.08956312,0.01064354,0.38910927
-1.62981491,0.98709275,0.16225052,0.35781556,0.01218856,0.03781638,0.08953893,0.01041545,0.38181725
-1.62381191,0.96129205,0.15871008,0.34659905,0.01232417,0.03652822,0.08952969,0.01016120,0.37297008
-1.61780890,0.93232392,0.15493020,0.33413373,0.01254950,0.03505924,0.08950191,0.00988183,0.36284006
-1.61180590,0.90082403,0.15101443,0.32066035,0.01287831,0.03343990,0.08943531,0.00957998,0.35174293
-1.60580290,0.86752425,0.14708428,0.30645357,0.01332701,0.03170416,0.08932258,0.00925977,0.34002857
-1.59979990,0.83322870,0.14327473,0.29181254,0.01391440,0.02988850,0.08916887,0.00892663,0.32807095
-1.59379690,0.79878867,0.13972967,0.27705115,0.01466122,0.02803106,0.08899108,0.00858722,0.31625768
-1.58779390,0.76507751,0.13659704,0.26248848,0.01558971,0.02617074,0.08881684,0.00824922,0.30497960
-1.58179090,0.73296653,0.13402419,0.24843956,0.01672306,0.02434631,0.08868342,0.00792120,0.29462086
-1.57578789,0.70330250,0.13215335,0.23520698,0.01808486,0.02259569,0.08863636,0.00761245,0.28554964
-1.56978489,0.67688753,0.13111750,0.22307344,0.01969842,0.02095532,0.08872810,0.00733283,0.27810998
-1.56378189,0.65446183,0.13103673,0.21229556,0.02158619,0.01945956,0.08901648,0.00709261,0.27261473
-1.55777889,0.63668948,0.13201511,0.20309884,0.02376901,0.01814030,0.08956315,0.00690228,0.26933993
-1.55177589,0.62414749,0.13413821,0.19567405,0.02626547,0.01702660,0.09043205,0.00677245,0.26852060
-1.54577289,0.61731803,0.13747128,0.19017478,0.02909119,0.01614441,0.09168782,0.00671361,0.27034795
-1.53976988,0.61658365,0.14205811,0.18671624,0.03225818,0.01551636,0.09339429,0.00673598,0.27496793
-1.53376688,0.62222525,0.14792053,0.18537503,0.03577415,0.01516162,0.09561299,0.00684929,0.28248112
-1.52776388,0.63442239,0.15505859,0.18618991,0.03964190,0.01509569,0.09840182,0.00706253,0.29294368
-1.52176088,0.65325554,0.16345127,0.18916319,0.04385880,0.01533027,0.10181373,0.00738377,0.30636921
-1.51575788,0.67870987,0.17305774,0.19426277,0.04841625,0.01587304,0.10589561,0.00781982,0.32273138
-1.50975488,0.71068011,0.18381904,0.20142449,0.05329930,0.01672749,0.11068722,0.00837599,0.34196702
-1.50375188,0.74897609,0.19566007,0.21055479,0.05848638,0.01789260,0.11622029,0.00905580,0.36397946
-1.49774887,0.79332869,0.20849186,0.22153348,0.06394905,0.01936266,0.12251774,0.00986069,0.38864206
-1.49174587,0.84339575,0.22221393,0.23421660,0.06965205,0.02112695,0.12959300,0.01078978,0.41580146
-1.48574287,0.89876805,0.23671665,0.24843917,0.07555336,0.02316953,0.13744941,0.01183961,0.44528073
-1.47973987,0.95897490,0.25188357,0.26401803,0.08160453,0.02546902,0.14607979,0.01300396,0.47688201
-1.47373687,1.02348960,0.26759357,0.28075454,0.08775115,0.02799856,0.15546601,0.01427378,0.51038879
-1.46773387,1.09173468,0.28372278,0.29843729,0.09393355,0.03072580,0.16557873,0.01563710,0.54556768
-1.46173087,1.16308713,0.30014620,0.31684487,0.10008772,0.03361309,0.17637719,0.01707917,0.58216977
-1.45572786,1.23688379,0.31673908,0.33574865,0.10614637,0.03661789,0.18780914,0.01858258,0.61993167
-1.44972486,1.31242707,0.33337791,0.35491571,0.11204029,0.03969330,0.19981090,0.02012757,0.65857632
-1.44372186,1.38899136,0.34994125,0.37411188,0.11769984,0.04278892,0.21230757,0.02169249,0.69781373
-1.43771886,1.46583032,0.36631022,0.39310506,0.12305657,0.04585182,0.22521351,0.02325428,0.73734199
-1.43171586,1.54218525,0.38236890,0.41166861,0.12804508,0.04882781,0.23843297,0.02478911,0.77684852
-1.42571286,1.61729461,0.39800464,0.42958501,0.13260485,0.05166275,0.25186108,0.02627312,0.81601200
-1.41970985,1.69040500,0.41310839,0.44664962,0.13668215,0.05430414,0.26538510,0.02768317,0.85450492
-1.41370685,1.76078322,0.42757506,0.46267456,0.14023189,0.05670265,0.27888605,0.02899766,0.89199714
-1.40770385,1.82772964,0.44130415,0.47749249,0.14321940,0.05881373,0.29224064,0.03019729,0.92816029
-1.40170085,1.89059230,0.45420053,0.49096033,0.14562198,0.06059917,0.30532359,0.03126590,0.96267318
-1.39569785,1.94878154,0.46617551,0.50296270,0.14743025,0.06202845,0.31801021,0.03219104,0.99522809
-1.38969485,2.00178472,0.47714826,0.51341491,0.14864912,0.06307998,0.33017929,0.03296463,1.02553777
-1.38369185,2.04918031,0.48704738,0.52226546,0.14929840,0.06374204,0.34171616,0.03358332,1.05334292
-1.37768884,2.09065094,0.49581283,0.52949782,0.14941303,0.06401338,0.35251589,0.03404878,1.07841991
-1.37168584,2.12599459,0.50339789,0.53513146,0.14904272,0.06390349,0.36248646,0.03436769,1.10058822
-1.36568284,2.15513348,0.50977128,0.53922187,0.14825123,0.06343252,0.37155186,0.03455169,1.11971743
-1.35967984,2.17811995,0.51491916,0.54185976,0.14711506,0.06263080,0.37965495,0.03461695,1.13573318
-1.35367684,2.19513895,0.51884695,0.54316915,0.14572180,0.06153795,0.38675994,0.03458367,1.14862172
-1.34767384,2.20650669,0.52158090,0.54330455,0.14416788,0.06020171,0.39285443,0.03447537,1.15843289
-1.34167084,2.21266539,0.52316914,0.54244717,0.14255619,0.05867645,0.39795078,0.03431801,1.16528094
-1.33566783,2.21417384,0.52368225,0.54080030,0.14099320,0.05702146,0.40208691,0.03413905,1.16934335
-1.32966483,2.21169415,0.52321313,0.53858396,0.13958608,0.05529906,0.40532615,0.03396639,1.17085722
-1.32366183,2.20597487,0.52187624,0.53602905,0.13843962,0.05357265,0.40775642,0.03382732,1.17011359
-1.31765883,2.19783096,0.51980603,0.53337103,0.13765326,0.05190470,0.40948841,0.03374749,1.16744956
-1.31165583,2.18812124,0.51715466,0.53084356,0.13731820,0.05035487,0.41065300,0.03374991,1.16323864
-1.30565283,2.17772416,0.51408895,0.52867210,0.13751477,0.04897826,0.41139775,0.03385414,1.15787961
-1.29964982,2.16751263,0.51078678,0.52706786,0.13831022,0.04782381,0.41188268,0.03407555,1.15178444
-1.29364682,2.15832885,0.50743280,0.52622219,0.13975685,0.04693307,0.41227534,0.03442481,1.14536555
-1.28764382,2.15096013,0.50421379,0.52630166,0.14189066,0.04633918,0.41274537,0.03490752,1.13902325
-1.28164082,2.14611648,0.50131373,0.52744404,0.14473063,0.04606624,0.41345863,0.03552419,1.13313358
-1.27563782,2.14441082,0.49890861,0.52975522,0.14827846,0.04612903,0.41457116,0.03627025,1.12803733
-1.26963482,2.14634265,0.49716150,0.53330727,0.15251901,0.04653303,0.41622312,0.03713643,1.12403043
-1.26363182,2.15228551,0.49621762,0.53813767,0.15742118,0.04727485,0.41853292,0.03810922,1.12135632
-1.25762881,2.16247896,0.49619996,0.54424963,0.16293937,0.04834293,0.42159190,0.03917158,1.12020044
-1.25162581,2.17702498,0.49720536,0.55161363,0.16901538,0.04971846,0.42545957,0.04030368,1.12068701
-1.24562281,2.19588917,0.49930143,0.56016995,0.17558058,0.05137663,0.43015983,0.04148385,1.12287820
-1.23961981,2.21890637,0.50252422,0.56983216,0.18255843,0.05328793,0.43567828,0.04268942,1.12677569
-1.23361681,2.24579050,0.50687692,0.58049128,0.18986696,0.05541963,0.44196075,0.04389774,1.13232432
-1.22761381,2.27614818,0.51232956,0.59202065,0.19742142,0.05773724,0.44891332,0.04508697,1.13941771
-1.22161081,2.30949548,0.51881984,0.60428098,0.20513668,0.06020601,0.45640380,0.04623695,1.14790553
-1.21560780,2.34527710,0.52625503,0.61712564,0.21292943,0.06279229,0.46426467,0.04732980,1.15760194
-1.20960480,2.38288725,0.53451491,0.63040580,0.22072013,0.06546475,0.47229757,0.04835053,1.16829497
-1.20360180,2.42169140,0.54345567,0.64397532,0.22843442,0.06819547,0.48027913,0.04928732,1.17975623
-1.19759880,2.46104804,0.55291466,0.65769507,0.23600431,0.07096078,0.48796800,0.05013178,1.19175069
-1.19159580,2.50032973,0.56271580,0.67143670,0.24336875,0.07374182,0.49511279,0.05087896,1.20404607
-1.18559280,2.53894258,0.57267546,0.68508559,0.25047388,0.07652490,0.50146075,0.05152719,1.21642145
-1.17958979,2.57634361,0.58260860,0.69854297,0.25727293,0.07930153,0.50676668,0.05207789,1.22867484
-1.17358679,2.61205536,0.59233483,0.71172721,0.26372581,0.08206830,0.51080185,0.05253513,1.24062941
-1.16758379,2.64567719,0.60168421,0.72457416,0.26979853,0.08482638,0.51336243,0.05290525,1.25213821
-1.16158079,2.67689305,0.61050255,0.73703674,0.27546250,0.08758094,0.51427712,0.05319637,1.26308714
-1.15557779,2.70547542,0.61865583,0.74908366,0.28069395,0.09034030,0.51341357,0.05341790,1.27339622
-1.14957479,2.73128533,0.62603367,0.76069754,0.28547334,0.09311500,0.51068340,0.05358012,1.28301903
-1.14357179,2.75426851,0.63255157,0.77187238,0.28978503,0.09591673,0.50604538,0.05369380,1.29194049
-1.13756878,2.77444789,0.63815186,0.78261055,0.29361724,0.09875721,0.49950685,0.05376986,1.30017289
-1.13156578,2.79191271,0.64280324,0.79291952,0.29696213,0.10164706,0.49112313,0.05381917,1.30775068
-1.12556278,2.80680474,0.64649905,0.80280821,0.29981626,0.10459466,0.48099500,0.05385242,1.31472391
-1.11955978,2.81930222,0.64925417,0.81228336,0.30218116,0.10760508,0.46926447,0.05388004,1.32115085
-1.11355678,2.82960208,0.65110091,0.82134590,0.30406403,0.11067914,0.45610887,0.05391224,1.32709014
-1.10755378,2.83790146,0.65208396,0.82998737,0.30547845,0.11381246,0.44173372,0.05395906,1.33259268
-1.10155078,2.84437913,0.65225488,0.83818680,0.30644499,0.11699482,0.42636471,0.05403043,1.33769387
-1.09554777,2.84917787,0.65166618,0.84590782,0.30699160,0.12020959,0.41023906,0.05413627,1.34240651
-1.08954477,2.85238866,0.65036567,0.85309644,0.30715365,0.12343339,0.39359685,0.05428652,1.34671474
-1.08354177,2.85403747,0.64839117,0.85967952,0.30697360,0.12663601,0.37667261,0.05449109,1.35056950
-1.07753877,2.85407543,0.64576606,0.86556394,0.30650011,0.12978050,0.35968761,0.05475976,1.35388563
-1.07153577,2.85237303,0.64249592,0.87063676,0.30578678,0.13282364,0.34284318,0.05510200,1.35654097
-1.06553277,2.84871872,0.63856648,0.87476638,0.30489028,0.13571656,0.32631525,0.05552668,1.35837753
-1.05952976,2.84282216,0.63394307,0.87780470,0.30386814,0.13840572,0.31025046,0.05604167,1.35920474
-1.05352676,2.83432212,0.62857159,0.87959034,0.30277621,0.14083413,0.29476377,0.05665340,1.35880463
-1.04752376,2.82279873,0.62238096,0.87995285,0.30166589,0.14294278,0.27993764,0.05736633,1.35693882
-1.04152076,2.80778963,0.61528698,0.87871786,0.30058137,0.14467233,0.26582285,0.05818244,1.35335693
-1.03551776,2.78880920,0.60719735,0.87571286,0.29955695,0.14596490,0.25244052,0.05910066,1.34780591
-1.02951476,2.76537011,0.59801755,0.87077368,0.29861470,0.14676603,0.23978539,0.06011642,1.34004007
-1.02351176,2.73700594,0.58765719,0.86375105,0.29776249,0.14702657,0.22783005,0.06122124,1.32983101
-1.01750875,2.70329398,0.57603663,0.85451725,0.29699273,0.14670458,0.21652966,0.06240243,1.31697722
-1.01150575,2.66387689,0.56309326,0.84297243,0.29628165,0.14576711,0.20582717,0.06364292,1.30131259
-1.00550275,2.61848226,0.54878720,0.82905024,0.29558949,0.14419162,0.19565845,0.06492135,1.28271376
-0.99949975,2.56693918,0.53310615,0.81272257,0.29486138,0.14196729,0.18595732,0.06621223,1.26110568
-0.99349675,2.50919089,0.51606888,0.79400309,0.29402900,0.13909579,0.17666012,0.06748639,1.23646537
-0.98749375,2.44530328,0.49772756,0.77294946,0.29301301,0.13559174,0.16770971,0.06871156,1.20882367
-0.98149075,2.37546865,0.47816841,0.74966405,0.29172603,0.13148265,0.15905871,0.06985317,1.17826509
-0.97548774,2.30000492,0.45751097,0.72429304,0.29007615,0.12680843,0.15067204,0.07087531,1.14492578
-0.96948474,2.21935053,0.43590595,0.69702419,0.28797074,0.12162045,0.14252859,0.07174176,1.10898996
-0.96348174,2.13405533,0.41353179,0.66808306,0.28532046,0.11598016,0.13462218,0.07241720,1.07068498
-0.95747874,2.04476820,0.39059022,0.63772814,0.28204319,0.10995741,0.12696177,0.07286839,1.03027545
-0.95147574,1.95222216,0.36730100,0.60624493,0.27806780,0.10362844,0.11957114,0.07306535,0.98805672
-0.94547274,1.85721766,0.34389624,0.57393944,0.27333756,0.09707369,0.11248803,0.07298252,0.94434814
-0.93946973,1.76060504,0.32061451,0.54113116,0.26781300,0.09037557,0.10576288,0.07259977,0.89948623
-0.93346673,1.66326666,0.29769507,0.50814604,0.26147417,0.08361613,0.09945739,0.07190330,0.85381829
-0.92746373,1.56609968,0.27537240,0.47530958,0.25432212,0.07687496,0.09364282,0.07088628,0.80769642
-0.92146073,1.46999978,0.25387139,0.44294035,0.24637969,0.07022717,0.08839826,0.06954931,0.76147213
-0.91545773,1.37584626,0.23340309,0.41134415,0.23769132,0.06374169,0.08380883,0.06790065,0.71549173
-0.90945473,1.28448887,0.21416139,0.38080888,0.22832224,0.05747986,0.07996394,0.06595614,0.67009225
-0.90345173,1.19673622,0.19632038,0.35160026,0.21835680,0.05149437,0.07695542,0.06373889,0.62559808
-0.89744872,1.11334598,0.18003261,0.32395845,0.20789616,0.04582859,0.07487582,0.06127872,0.58231811
-0.89144572,1.03501645,0.16542797,0.29809540,0.19705538,0.04051624,0.07381646,0.05861138,0.54054324
-0.88544272,0.96237948,0.15261318,0.27419313,0.18596013,0.03558142,0.07386557,0.05577760,0.50054425
-0.87943972,0.89599431,0.14167174,0.25240259,0.17474303,0.03103896,0.07510618,0.05282191,0.46256977
-0.87343672,0.83634222,0.13266413,0.23284307,0.16353987,0.02689503,0.07761394,0.04979149,0.42684448
-0.86743372,0.78382164,0.12562826,0.21560214,0.15248579,0.02314797,0.08145469,0.04673480,0.39356721
-0.86143072,0.73874361,0.12057987,0.20073589,0.14171158,0.01978929,0.08668189,0.04370036,0.36290915
-0.85542771,0.70132754,0.11751293,0.18826936,0.13134030,0.01680473,0.09333393,0.04073544,0.33501207
-0.84942471,0.67169715,0.11639984,0.17819721,0.12148413,0.01417543,0.10143128,0.03788488,0.30998656
-0.84342171,0.64987691,0.11719161,0.17048449,0.11224185,0.01187907,0.11097369,0.03519002,0.28791045
-0.83741871,0.63578896,0.11981782,0.16506752,0.10369662,0.00989094,0.12193746,0.03268774,0.26882740
-0.83141571,0.62925091,0.12418654,0.16185489,0.09591455,0.00818500,0.13427299,0.03040971,0.25274582
-0.82541271,0.62997485,0.13018435,0.16072862,0.08894365,0.00673477,0.14790267,0.02838172,0.23963820
-0.81940970,0.63756786,0.13767642,0.16154563,0.08281350,0.00551417,0.16271934,0.02662332,0.22944101
-0.81340670,0.65153449,0.14650699,0.16413938,0.07753538,0.00449818,0.17858552,0.02514748,0.22205510
-0.80740370,0.67128144,0.15650012,0.16832207,0.07310298,0.00366343,0.19533338,0.02396057,0.21734697
-0.80140070,0.69612485,0.16746116,0.17388715,0.06949351,0.00298863,0.21276582,0.02306238,0.21515071
-0.79539770,0.72530031,0.17917876,0.18061239,0.06666930,0.00245491,0.23065847,0.02244640,0.21527079
-0.78939470,0.75797567,0.19142769,0.18826359,0.06457965,0.00204609,0.24876294,0.02210012,0.21748576
-0.78339170,0.79326677,0.20397235,0.19659869,0.06316296,0.00174881,0.26681103,0.02200558,0.22155273
-0.77738869,0.83025567,0.21657114,0.20537251,0.06234913,0.00155270,0.28452006,0.02213991,0.22721274
-0.77138569,0.86801124,0.22898141,0.21434189,0.06206195,0.00145034,0.30159913,0.02247609,0.23419682
-0.76538269,0.90561153,0.24096506,0.22327120,0.06222167,0.00143733,0.31775597,0.02298364,0.24223278
-0.75937969,0.94216739,0.25229454,0.23193797,0.06274744,0.00151224,0.33270453,0.02362952,0.25105248
-0.75337669,0.97684646,0.26275901,0.24013866,0.06355974,0.00167656,0.34617257,0.02437899,0.26039941
-0.74737369,1.00889682,0.27217050,0.24769407,0.06458261,0.00193458,0.35790940,0.02519652,0.27003645
-0.74137069,1.03766942,0.28036975,0.25445452,0.06574576,0.00229328,0.36769316,0.02604671,0.27975353
-0.73536768,1.06263819,0.28723146,0.26030422,0.06698629,0.00276216,0.37533749,0.02689520,0.28937485
-0.72936468,1.08341726,0.29266872,0.26516498,0.06825022,0.00335303,0.38069720,0.02770957,0.29876550
-0.72336168,1.09977408,0.29663635,0.26899870,0.06949358,0.00407972,0.38367285,0.02846011,0.30783705
-0.71735868,1.11163805,0.29913294,0.27180877,0.07068322,0.00495774,0.38421380,0.02912055,0.31655193
-0.71135568,1.11910396,0.30020143,0.27364002,0.07179705,0.00600386,0.38231979,0.02966872,0.32492626
-0.70535268,1.12242976,0.29992822,0.27457739,0.07282399,0.00723561,0.37804093,0.03008698,0.33303090
-0.69934967,1.12202869,0.29844061,0.27474296,0.07376344,0.00867064,0.37147594,0.03036258,0.34099051
-0.69334667,1.11845568,0.29590277,0.27429174,0.07462429,0.01032610,0.36276898,0.03048782,0.34898054
-0.68734367,1.11238840,0.29251023,0.27340608,0.07542362,0.01221780,0.35210493,0.03046007,0.35722205
-0.68134067,1.10460342,0.28848321,0.27228886,0.07618503,0.01435943,0.33970349,0.03028154,0.36597441
-0.67533767,1.09594834,0.28405883,0.27115587,0.07693665,0.01676162,0.32581233,0.02995897,0.37552603
-0.66933467,1.08731082,0.27948273,0.27022743,0.07770905,0.01943108,0.31069955,0.02950313,0.38618337
-0.66333167,1.07958561,0.27500016,0.26971965,0.07853298,0.02236968,0.29464569,0.02892819,0.39825843
-0.65732866,1.07364083,0.27084717,0.26983568,0.07943711,0.02557365,0.27793575,0.02825097,0.41205544
-0.65132566,1.07028498,0.26724200,0.27075730,0.08044594,0.02903282,0.26085149,0.02749016,0.42785691
-0.64532266,1.07023580,0.26437727,0.27263717,0.08157787,0.03273007,0.24366414,0.02666547,0.44590991
-0.63931966,1.07409250,0.26241307,0.27559207,0.08284360,0.03664096,0.22662804,0.02579681,0.46641294
-0.63331666,1.08231250,0.26147139,0.27969753,0.08424495,0.04073359,0.20997515,0.02490349,0.48950425
-0.62731366,1.09519366,0.26163212,0.28498401,0.08577421,0.04496877,0.19391082,0.02400352,0.51525205
-0.62131066,1.11286310,0.26293074,0.29143491,0.08741392,0.04930046,0.17861068,0.02311299,0.54364717
-0.61530765,1.13527291,0.26535784,0.29898651,0.08913734,0.05367661,0.16421892,0.02224562,0.57459879
-0.60930465,1.16220335,0.26886053,0.30752994,0.09090940,0.05804022,0.15084778,0.02141243,0.60793337
-0.60330165,1.19327339,0.27334564,0.31691508,0.09268825,0.06233079,0.13857825,0.02062158,0.64339717
-0.59729865,1.22795821,0.27868467,0.32695639,0.09442722,0.06648598,0.12746187,0.01987838,0.68066238
-0.59129565,1.26561330,0.28472018,0.33744036,0.09607726,0.07044353,0.11752351,0.01918542,0.71933663
-0.58529265,1.30550383,0.29127346,0.34813436,0.09758961,0.07414327,0.10876484,0.01854291,0.75897563
-0.57928964,1.34683836,0.29815317,0.35879651,0.09891863,0.07752921,0.10116851,0.01794904,0.79909853
-0.57328664,1.38880530,0.30516442,0.36918625,0.10002473,0.08055166,0.09470263,0.01740057,0.83920523
-0.56728364,1.43061055,0.31211815,0.37907496,0.10087709,0.08316905,0.08932548,0.01689332,0.87879482
-0.56128064,1.47151453,0.31884020,0.38825640,0.10145625,0.08534973,0.08499020,0.01642288,0.91738451
-0.55527764,1.51086706,0.32517982,0.39655638,0.10175622,0.08707329,0.08164929,0.01598516,0.95452775
-0.54927464,1.54813824,0.33101710,0.40384118,0.10178617,0.08833155,0.07925881,0.01557702,0.98983091
-0.54327164,1.58294391,0.33626916,0.41002444,0.10157159,0.08912908,0.07778201,0.01519681,1.02296752
-0.53726863,1.61506445,0.34089465,0.41507206,0.10115472,0.08948326,0.07719235,0.01484484,1.05368923
-0.53126563,1.64445596,0.34489649,0.41900502,0.10059442,0.08942375,0.07747585,0.01452377,1.08183291
