energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-1.87593797,1.92940088,0.32606397,1.20829693,0.28532941,0.66567887,0.00067891,0.03813658,0.11253154,0.00000000
-1.86993497,1.95641763,0.33499743,1.22730184,0.28887527,0.67368042,0.00079894,0.03818111,0.11670001,0.00000000
-1.86393197,1.97825957,0.34368503,1.24308622,0.29134638,0.67993546,0.00094055,0.03808294,0.12096104,0.00000000
-1.85792896,1.99540523,0.35220104,1.25589846,0.29277517,0.68465123,0.00110690,0.03785733,0.12533075,0.00000000
-1.85192596,2.00841827,0.36061994,1.26603841,0.29320984,0.68805832,0.00130133,0.03752244,0.12982513,0.00000000
-1.84592296,2.01791665,0.36901026,1.27383957,0.29271124,0.69039842,0.00152737,0.03709865,0.13445805,0.00000000
-1.83991996,2.02454108,0.37742879,1.27965100,0.29134958,0.69191182,0.00178868,0.03660790,0.13923939,0.00000000
-1.83391696,2.02892432,0.38591527,1.28381970,0.28920103,0.69282550,0.00208892,0.03607298,0.14417340,0.00000000
-1.82791396,2.03166284,0.39448804,1.28667471,0.28634453,0.69334227,0.00243172,0.03551682,0.14925744,0.00000000
-1.82191096,2.03329215,0.40314073,1.28851319,0.28285880,0.69363156,0.00282051,0.03496184,0.15448109,0.00000000
-1.81590795,2.03426684,0.41184030,1.28958957,0.27881982,0.69382224,0.00325843,0.03442935,0.15982576,0.00000000
-1.80990495,2.03494604,0.42052643,1.29010772,0.27429882,0.69399787,0.00374820,0.03393902,0.16526462,0.00000000
-1.80390195,2.03558478,0.42911239,1.29021664,0.26936076,0.69419453,0.00429194,0.03350845,0.17076311,0.00000000
-1.79789895,2.03633112,0.43748729,1.29000940,0.26406347,0.69440122,0.00489099,0.03315283,0.17627974,0.00000000
-1.79189595,2.03722892,0.44551952,1.28952518,0.25845729,0.69456283,0.00554584,0.03288473,0.18176718,0.00000000
-1.78589295,2.03822551,0.45306137,1.28875394,0.25258525,0.69458540,0.00625585,0.03271392,0.18717372,0.00000000
-1.77988994,2.03918338,0.45995439,1.28764319,0.24648366,0.69434322,0.00701921,0.03264733,0.19244469,0.00000000
-1.77388694,2.03989497,0.46603532,1.28610614,0.24018302,0.69368751,0.00783275,0.03268907,0.19752404,0.00000000
-1.76788394,2.04009933,0.47114227,1.28403062,0.23370916,0.69245600,0.00869188,0.03284052,0.20235581,0.00000000
-1.76188094,2.03949960,0.47512087,1.28128809,0.22708443,0.69048295,0.00959048,0.03310042,0.20688549,0.00000000
-1.75587794,2.03778026,0.47782998,1.27774214,0.22032896,0.68760906,0.01052094,0.03346504,0.21106116,0.00000000
-1.74987494,2.03462319,0.47914695,1.27325612,0.21346174,0.68369075,0.01147413,0.03392833,0.21483443,0.00000000
-1.74387194,2.02972201,0.47897200,1.26769939,0.20650152,0.67860841,0.01243949,0.03448214,0.21816109,0.00000000
-1.73786893,2.02279403,0.47723164,1.26095222,0.19946759,0.67227321,0.01340521,0.03511635,0.22100158,0.00000000
-1.73186593,2.01358986,0.47388115,1.25290928,0.19238017,0.66463229,0.01435836,0.03581908,0.22332121,0.00000000
-1.72586293,2.00190044,0.46890590,1.24348176,0.18526062,0.65567207,0.01528521,0.03657685,0.22509023,0.00000000
-1.71985993,1.98756188,0.46232169,1.23259854,0.17813145,0.64541984,0.01617148,0.03737482,0.22628386,0.00000000
-1.71385693,1.97045842,0.45417407,1.22020662,0.17101610,0.63394351,0.01700270,0.03819692,0.22688225,0.00000000
-1.70785393,1.95052398,0.44453686,1.20627115,0.16393860,0.62134974,0.01776459,0.03902618,0.22687049,0.00000000
-1.70185093,1.92774285,0.43350991,1.19077560,0.15692318,0.60778081,0.01844349,0.03984489,0.22623869,0.00000000
-1.69584792,1.90214983,0.42121630,1.17372214,0.14999385,0.59341023,0.01902669,0.04063497,0.22498226,0.00000000
-1.68984492,1.87383048,0.40779914,1.15513259,0.14317406,0.57843774,0.01950289,0.04137829,0.22310221,0.00000000
-1.68384192,1.84292140,0.39341811,1.13505004,0.13648642,0.56308366,0.01986255,0.04205701,0.22060574,0.00000000
-1.67783892,1.80961099,0.37824585,1.11354111,0.12995252,0.54758313,0.02009818,0.04265408,0.21750678,0.00000000
-1.67183592,1.77414035,0.36246440,1.09069867,0.12359298,0.53218042,0.02020464,0.04315359,0.21382672,0.00000000
-1.66583292,1.73680429,0.34626167,1.06664486,0.11742748,0.51712338,0.02017931,0.04354126,0.20959506,0.00000000
-1.65982991,1.69795208,0.32982811,1.04153406,0.11147506,0.50265846,0.02002224,0.04380488,0.20485000,0.00000000
-1.65382691,1.65798748,0.31335353,1.01555532,0.10575439,0.48902609,0.01973612,0.04393471,0.19963887,0.00000000
-1.64782391,1.61736761,0.29702414,0.98893406,0.10028417,0.47645665,0.01932626,0.04392385,0.19401833,0.00000000
-1.64182091,1.57660024,0.28101989,0.96193237,0.09508343,0.46516702,0.01880045,0.04376850,0.18805427,0.00000000
-1.63581791,1.53623906,0.26551187,0.93484792,0.09017194,0.45535757,0.01816870,0.04346820,0.18182136,0.00000000
-1.62981491,1.49687676,0.25066008,0.90801098,0.08557036,0.44720964,0.01744299,0.04302589,0.17540224,0.00000000
-1.62381191,1.45913555,0.23661131,0.88177955,0.08130048,0.44088328,0.01663688,0.04244789,0.16888629,0.00000000
-1.61780890,1.42365555,0.22349719,0.85653268,0.07738510,0.43651544,0.01576514,0.04174378,0.16236809,0.00000000
-1.61180590,1.39108083,0.21143253,0.83266203,0.07384798,0.43421819,0.01484333,0.04092615,0.15594553,0.00000000
-1.60580290,1.36204382,0.20051376,0.81056204,0.07071350,0.43407725,0.01388739,0.04001023,0.14971769,0.00000000
-1.59979990,1.33714857,0.19081772,0.79061911,0.06800620,0.43615058,0.01291319,0.03901344,0.14378250,0.00000000
-1.59379690,1.31695335,0.18240064,0.77320028,0.06575030,0.44046715,0.01193618,0.03795494,0.13823440,0.00000000
-1.58779390,1.30195362,0.17529747,0.75864188,0.06396898,0.44702581,0.01097102,0.03685500,0.13316191,0.00000000
-1.58179090,1.29256595,0.16952155,0.74723889,0.06268380,0.45579447,0.01003128,0.03573453,0.12864542,0.00000000
-1.57578789,1.28911374,0.16506475,0.73923538,0.06191388,0.46670941,0.00912919,0.03461444,0.12475512,0.00000000
-1.56978489,1.29181547,0.16189801,0.73481664,0.06167532,0.47967503,0.00827546,0.03351518,0.12154918,0.00000000
-1.56378189,1.30077596,0.15997230,0.73410329,0.06198054,0.49456397,0.00747914,0.03245626,0.11907241,0.00000000
-1.55777889,1.31598124,0.15922021,0.73714780,0.06283772,0.51121773,0.00674756,0.03145585,0.11735519,0.00000000
-1.55177589,1.33729714,0.15955788,0.74393346,0.06425041,0.52944783,0.00608631,0.03053051,0.11641288,0.00000000
-1.54577289,1.36447181,0.16088744,0.75437576,0.06621715,0.54903761,0.00549926,0.02969494,0.11624568,0.00000000
-1.53976988,1.39714200,0.16309986,0.76832630,0.06873131,0.56974467,0.00498867,0.02896186,0.11683896,0.00000000
-1.53376688,1.43484285,0.16607804,0.78557866,0.07178101,0.59130396,0.00455525,0.02834203,0.11816389,0.00000000
-1.52776388,1.47702065,0.16970017,0.80587615,0.07534907,0.61343154,0.00419831,0.02784422,0.12017858,0.00000000
-1.52176088,1.52304819,0.17384318,0.82892077,0.07941318,0.63582891,0.00391588,0.02747539,0.12282945,0.00000000
-1.51575788,1.57224173,0.17838612,0.85438308,0.08394603,0.65818792,0.00370488,0.02724083,0.12605289,0.00000000
-1.50975488,1.62387922,0.18321339,0.88191227,0.08891550,0.68019614,0.00356128,0.02714440,0.12977715,0.00000000
-1.50375188,1.67721869,0.18821770,0.91114619,0.09428492,0.70154249,0.00348022,0.02718874,0.13392433,0.00000000
-1.49774887,1.73151640,0.19330252,0.94172058,0.10001330,0.72192319,0.00345618,0.02737556,0.13841241,0.00000000
-1.49174587,1.78604389,0.19838409,0.97327740,0.10605556,0.74104769,0.00348312,0.02770586,0.14315731,0.00000000
-1.48574287,1.84010354,0.20339278,1.00547189,0.11236280,0.75864451,0.00355460,0.02818023,0.14807492,0.00000000
-1.47973987,1.89304221,0.20827383,1.03797806,0.11888250,0.77446691,0.00366390,0.02879902,0.15308287,0.00000000
-1.47373687,1.94426263,0.21298740,1.07049288,0.12555884,0.78829807,0.00380420,0.02956257,0.15810232,0.00000000
-1.46773387,1.99323252,0.21750798,1.10273889,0.13233299,0.79995582,0.00396862,0.03047137,0.16305935,0.00000000
-1.46173087,2.03949135,0.22182329,1.13446565,0.13914355,0.80929663,0.00415036,0.03152616,0.16788621,0.00000000
-1.45572786,2.08265494,0.22593260,1.16545014,0.14592701,0.81621890,0.00434283,0.03272803,0.17252234,0.00000000
-1.44972486,2.12241814,0.22984476,1.19549651,0.15261846,0.82066536,0.00453972,0.03407845,0.17691498,0.00000000
-1.44372186,2.15855579,0.23357597,1.22443535,0.15915240,0.82262461,0.00473512,0.03557919,0.18101965,0.00000000
-1.43771886,2.19092240,0.23714746,1.25212302,0.16546375,0.82213161,0.00492358,0.03723230,0.18480027,0.00000000
-1.43171586,2.21945071,0.24058325,1.27844111,0.17148907,0.81926731,0.00510021,0.03903991,0.18822907,0.00000000
-1.42571286,2.24414963,0.24390805,1.30329634,0.17716793,0.81415726,0.00526075,0.04100407,0.19128628,0.00000000
-1.41970985,2.26510144,0.24714554,1.32662105,0.18244449,0.80696924,0.00540161,0.04312646,0.19395957,0.00000000
-1.41370685,2.28245876,0.25031696,1.34837423,0.18726913,0.79791009,0.00551989,0.04540810,0.19624344,0.00000000
-1.40770385,2.29644092,0.25344019,1.36854306,0.19160011,0.78722153,0.00561344,0.04784898,0.19813838,0.00000000
-1.40170085,2.30733002,0.25652927,1.38714482,0.19540527,0.77517531,0.00568083,0.05044769,0.19965004,0.00000000
-1.39569785,2.31546628,0.25959438,1.40422875,0.19866350,0.76206759,0.00572135,0.05320104,0.20078832,0.00000000
-1.38969485,2.32124259,0.26264212,1.41987780,0.20136606,0.74821260,0.00573493,0.05610360,0.20156646,0.00000000
-1.38369185,2.32509804,0.26567622,1.43420962,0.20351749,0.73393588,0.00572215,0.05914734,0.20200021,0.00000000
-1.37768884,2.32751007,0.26869836,1.44737663,0.20513618,0.71956701,0.00568412,0.06232129,0.20210704,0.00000000
-1.37168584,2.32898522,0.27170907,1.45956476,0.20625440,0.70543202,0.00562241,0.06561120,0.20190546,0.00000000
-1.36568284,2.33004824,0.27470862,1.47099056,0.20691781,0.69184572,0.00553898,0.06899937,0.20141447,0.00000000
-1.35967984,2.33122957,0.27769779,1.48189664,0.20718437,0.67910394,0.00543607,0.07246448,0.20065306,0.00000000
-1.35367684,2.33305132,0.28067834,1.49254515,0.20712273,0.66747602,0.00531612,0.07598162,0.19963997,0.00000000
-1.34767384,2.33601199,0.28365319,1.50320963,0.20680999,0.65719768,0.00518168,0.07952232,0.19839346,0.00000000
-1.34167084,2.34057036,0.28662627,1.51416521,0.20632909,0.64846446,0.00503530,0.08305488,0.19693122,0.00000000
-1.33566783,2.34712899,0.28960196,1.52567771,0.20576577,0.64142599,0.00487953,0.08654463,0.19527042,0.00000000
-1.32966483,2.35601815,0.29258421,1.53799188,0.20520530,0.63618129,0.00471677,0.08995449,0.19342773,0.00000000
-1.32366183,2.36748066,0.29557540,1.55131950,0.20472906,0.63277526,0.00454930,0.09324553,0.19141952,0.00000000
-1.31765883,2.38165875,0.29857497,1.56582788,0.20441121,0.63119654,0.00437917,0.09637770,0.18926199,0.00000000
-1.31165583,2.39858332,0.30157798,1.58162945,0.20431555,0.63137699,0.00420825,0.09931057,0.18697130,0.00000000
-1.30565283,2.41816665,0.30457366,1.59877299,0.20449268,0.63319270,0.00403816,0.10200421,0.18456371,0.00000000
-1.29964982,2.44019906,0.30754423,1.61723718,0.20497771,0.63646675,0.00387029,0.10442002,0.18205572,0.00000000
-1.29364682,2.46434992,0.31046380,1.63692693,0.20578856,0.64097361,0.00370582,0.10652164,0.17946407,0.00000000
-1.28764382,2.49017344,0.31329788,1.65767283,0.20692496,0.64644515,0.00354567,0.10827582,0.17680577,0.00000000
-1.28164082,2.51711929,0.31600316,1.67923396,0.20836820,0.65257813,0.00339061,0.10965320,0.17409806,0.00000000
-1.27563782,2.54454782,0.31852799,1.70130415,0.21008171,0.65904297,0.00324117,0.11062908,0.17135832,0.00000000
-1.26963482,2.57174968,0.32081328,1.72352150,0.21201238,0.66549354,0.00309775,0.11118406,0.16860396,0.00000000
-1.26363182,2.59796899,0.32279405,1.74548082,0.21409264,0.67157771,0.00296057,0.11130463,0.16585232,0.00000000
-1.25762881,2.62242951,0.32440145,1.76674860,0.21624314,0.67694833,0.00282976,0.11098352,0.16312049,0.00000000
-1.25162581,2.64436255,0.32556517,1.78687979,0.21837608,0.68127422,0.00270530,0.11022007,0.16042525,0.00000000
-1.24562281,2.66303578,0.32621630,1.80543561,0.22039883,0.68425093,0.00258709,0.10902033,0.15778295,0.00000000
-1.23961981,2.67778143,0.32629026,1.82200167,0.22221786,0.68561085,0.00247497,0.10739708,0.15520941,0.00000000
-1.23361681,2.68802298,0.32572988,1.83620537,0.22374281,0.68513230,0.00236871,0.10536970,0.15271992,0.00000000
-1.22761381,2.69329892,0.32448834,1.84773183,0.22489041,0.68264742,0.00226804,0.10296394,0.15032916,0.00000000
-1.22161081,2.69328271,0.32253194,1.85633751,0.22558824,0.67804850,0.00217266,0.10021146,0.14805124,0.00000000
-1.21560780,2.68779796,0.31984240,1.86186081,0.22577808,0.67129267,0.00208228,0.09714939,0.14589965,0.00000000
-1.20960480,2.67682814,0.31641884,1.86422921,0.22541878,0.66240472,0.00199660,0.09381972,0.14388725,0.00000000
-1.20360180,2.66052063,0.31227898,1.86346243,0.22448855,0.65147813,0.00191534,0.09026862,0.14202628,0.00000000
-1.19759880,2.63918465,0.30745993,1.85967170,0.22298650,0.63867415,0.00183826,0.08654572,0.14032827,0.00000000
-1.19159580,2.61328359,0.30201811,1.85305499,0.22093353,0.62421928,0.00176518,0.08270335,0.13880401,0.00000000
-1.18559280,2.58342195,0.29602870,1.84388871,0.21837247,0.60840092,0.00169596,0.07879580,0.13746341,0.00000000
-1.17958979,2.55032770,0.28958438,1.83251623,0.21536744,0.59156176,0.00163055,0.07487851,0.13631545,0.00000000
-1.17358679,2.51483098,0.28279349,1.81933398,0.21200261,0.57409281,0.00156895,0.07100738,0.13536807,0.00000000
-1.16758379,2.47784009,0.27577789,1.80477586,0.20838022,0.55642552,0.00151130,0.06723805,0.13462808,0.00000000
-1.16158079,2.44031598,0.26867030,1.78929688,0.20461824,0.53902305,0.00145779,0.06362533,0.13410114,0.00000000
-1.15557779,2.40324632,0.26161151,1.77335691,0.20084734,0.52237107,0.00140875,0.06022254,0.13379177,0.00000000
-1.14957479,2.36762032,0.25474742,1.75740531,0.19720772,0.50696813,0.00136463,0.05708110,0.13370343,0.00000000
-1.14357179,2.33440501,0.24822609,1.74186726,0.19384558,0.49331595,0.00132598,0.05425003,0.13383870,0.00000000
-1.13756878,2.30452395,0.24219485,1.72713240,0.19090938,0.48190962,0.00129353,0.05177562,0.13419949,0.00000000
-1.13156578,2.27883877,0.23679751,1.71354614,0.18854616,0.47322782,0.00126811,0.04970106,0.13478736,0.00000000
-1.12556278,2.25813390,0.23217184,1.70140395,0.18689774,0.46772329,0.00125075,0.04806617,0.13560384,0.00000000
-1.11955978,2.24310447,0.22844717,1.69094855,0.18609704,0.46581339,0.00124262,0.04690708,0.13665083,0.00000000
-1.11355678,2.23434728,0.22574229,1.68236996,0.18626456,0.46787095,0.00124507,0.04625598,0.13793086,0.00000000
-1.10755378,2.23235457,0.22416354,1.67580796,0.18750497,0.47421548,0.00125964,0.04614076,0.13944745,0.00000000
-1.10155078,2.23750996,0.22380307,1.67135650,0.18990402,0.48510467,0.00128803,0.04658470,0.14120522,0.00000000
-1.09554777,2.25008635,0.22473727,1.66906953,0.19352576,0.50072650,0.00133211,0.04760606,0.14320994,0.00000000
-1.08954477,2.27024499,0.22702541,1.66896750,0.19841001,0.52119198,0.00139392,0.04921768,0.14546842,0.00000000
-1.08354177,2.29803548,0.23070831,1.67104414,0.20457038,0.54652877,0.00147560,0.05142647,0.14798815,0.00000000
-1.07753877,2.33339632,0.23580725,1.67527267,0.21199272,0.57667601,0.00157938,0.05423297,0.15077681,0.00000000
-1.07153577,2.37615575,0.24232290,1.68161117,0.22063413,0.61148055,0.00170753,0.05763080,0.15384157,0.00000000
-1.06553277,2.42603296,0.25023456,1.69000667,0.23042264,0.65069500,0.00186227,0.06160621,0.15718824,0.00000000
-1.05952976,2.48263974,0.25949953,1.70039770,0.24125754,0.69397783,0.00204573,0.06613767,0.16082032,0.00000000
-1.05352676,2.54548271,0.27005284,1.71271533,0.25301061,0.74089590,0.00225981,0.07119552,0.16473793,0.00000000
-1.04752376,2.61396667,0.28180728,1.72688259,0.26552800,0.79092954,0.00250611,0.07674179,0.16893683,0.00000000
-1.04152076,2.68739926,0.29465392,1.74281258,0.27863306,0.84348042,0.00278583,0.08273015,0.17340743,0.00000000
-1.03551776,2.76499735,0.30846309,1.76040554,0.29212994,0.89788213,0.00309960,0.08910606,0.17813392,0.00000000
-1.02951476,2.84589558,0.32308596,1.77954513,0.30580795,0.95341347,0.00344746,0.09580720,0.18309367,0.00000000
-1.02351176,2.92915711,0.33835669,1.80009446,0.31944660,1.00931397,0.00382866,0.10276401,0.18825676,0.00000000
-1.01750875,3.01378667,0.35409516,1.82189222,0.33282114,1.06480146,0.00424164,0.10990056,0.19358589,0.00000000
-1.01150575,3.09874595,0.37011032,1.84474927,0.34570852,1.11909094,0.00468393,0.11713564,0.19903645,0.00000000
-1.00550275,3.18297094,0.38620404,1.86844623,0.35789340,1.17141405,0.00515211,0.12438402,0.20455704,0.00000000
-0.99949975,3.26539078,0.40217537,1.89273223,0.36917417,1.22103860,0.00564178,0.13155788,0.21009017,0.00000000
-0.99349675,3.34494782,0.41782519,1.91732516,0.37936862,1.26728700,0.00614762,0.13856840,0.21557330,0.00000000
-0.98749375,3.42061800,0.43296095,1.94191363,0.38831901,1.30955306,0.00666342,0.14532744,0.22094003,0.00000000
-0.98149075,3.49143107,0.44740152,1.96616070,0.39589640,1.34731640,0.00718218,0.15174920,0.22612159,0.00000000
-0.97548774,3.55648991,0.46098180,1.98970943,0.40200401,1.38015365,0.00769625,0.15775189,0.23104832,0.00000000
-0.96948474,3.61498838,0.47355709,2.01219010,0.40657948,1.40774628,0.00819754,0.16325935,0.23565136,0.00000000
-0.96348174,3.66622719,0.48500686,2.03322910,0.40959584,1.42988448,0.00867769,0.16820246,0.23986430,0.00000000
-0.95747874,3.70962729,0.49523792,2.05245906,0.41106136,1.44646736,0.00912833,0.17252048,0.24362476,0.00000000
-0.95147574,3.74474057,0.50418678,2.06953003,0.41101804,1.45749930,0.00954132,0.17616211,0.24687600,0.00000000
-0.94547274,3.77125759,0.51182105,2.08412121,0.40953912,1.46308299,0.00990901,0.17908638,0.24956830,0.00000000
-0.93946973,3.78901242,0.51813987,2.09595289,0.40672548,1.46340975,0.01022451,0.18126326,0.25166022,0.00000000
-0.93346673,3.79798438,0.52317325,2.10479790,0.40270132,1.45874750,0.01048193,0.18267406,0.25311970,0.00000000
-0.92746373,3.79829701,0.52698037,2.11049230,0.39760918,1.44942747,0.01067655,0.18331154,0.25392488,0.00000000
-0.92146073,3.79021421,0.52964678,2.11294451,0.39160466,1.43583014,0.01080508,0.18317984,0.25406472,0.00000000
-0.91545773,3.77413380,0.53128071,2.11214249,0.38485101,1.41837122,0.01086570,0.18229417,0.25353935,0.00000000
-0.90945473,3.75057863,0.53200840,2.10815854,0.37751384,1.39748844,0.01085820,0.18068024,0.25236012,0.00000000
-0.90345173,3.72018533,0.53196882,2.10115123,0.36975612,1.37362942,0.01078399,0.17837363,0.25054945,0.00000000
-0.89744872,3.68369094,0.53130780,2.09136426,0.36173369,1.34724129,0.01064602,0.17541885,0.24814034,0.00000000
-0.89144572,3.64191750,0.53017184,2.07912214,0.35359143,1.31876204,0.01044874,0.17186837,0.24517562,0.00000000
-0.88544272,3.59575484,0.52870189,2.06482252,0.34546009,1.28861376,0.01019790,0.16778146,0.24170699,0.00000000
-0.87943972,3.54614173,0.52702723,2.04892568,0.33745396,1.25719771,0.00990039,0.16322296,0.23779382,0.00000000
-0.87343672,3.49404570,0.52525991,2.03194108,0.32966924,1.22489090,0.00956398,0.15826192,0.23350171,0.00000000
-0.86743372,3.44044196,0.52348971,2.01441189,0.32218324,1.19204398,0.00919707,0.15297029,0.22890100,0.00000000
-0.86143072,3.38629175,0.52178027,1.99689782,0.31505424,1.15898008,0.00880837,0.14742142,0.22406506,0.00000000
-0.85542771,3.33252089,0.52016612,1.97995704,0.30832200,1.12599425,0.00840670,0.14168872,0.21906866,0.00000000
-0.84942471,3.27999888,0.51865122,1.96412808,0.30200879,1.09335319,0.00800061,0.13584424,0.21398625,0.00000000
-0.84342171,3.22951956,0.51720876,1.94991239,0.29612092,1.06129517,0.00759820,0.12995735,0.20889034,0.00000000
-0.83741871,3.18178381,0.51578258,1.93775836,0.29065052,1.03002982,0.00720686,0.12409355,0.20385007,0.00000000
-0.83141571,3.13738509,0.51428985,1.92804753,0.28557771,0.99973782,0.00683306,0.11831336,0.19892985,0.00000000
-0.82541271,3.09679852,0.51262526,1.92108358,0.28087283,0.97057065,0.00648224,0.11267144,0.19418831,0.00000000
-0.81940970,3.06037384,0.51066623,1.91708449,0.27649883,0.94265028,0.00615868,0.10721588,0.18967744,0.00000000
-0.81340670,3.02833282,0.50827922,1.91617827,0.27241369,0.91606926,0.00586544,0.10198769,0.18544199,0.00000000
