energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
1.08354177,2.94600248,0.64642367,2.34444260,0.02204133,0.04329138,0.06590578,0.27725622,0.10001371,0.00037716
1.08954477,2.94326389,0.65110808,2.34024050,0.02213569,0.04373361,0.06545972,0.27969719,0.09619987,0.00037737
1.09554777,2.94146473,0.65522050,2.33714871,0.02228303,0.04416424,0.06493618,0.28215288,0.09268882,0.00037740
1.10155078,2.93991969,0.65844711,2.33461720,0.02247935,0.04456074,0.06434596,0.28450600,0.08948820,0.00037712
1.10755378,2.93792430,0.66049178,2.33207675,0.02271830,0.04490318,0.06369843,0.28664521,0.08659731,0.00037642
1.11355678,2.93478102,0.66108562,2.32896061,0.02299130,0.04517491,0.06300132,0.28846831,0.08400766,0.00037518
1.11955978,2.92982505,0.65999556,2.32472574,0.02328768,0.04536307,0.06226060,0.28988511,0.08170379,0.00037334
1.12556278,2.92244850,0.65703167,2.31887267,0.02359504,0.04545895,0.06148042,0.29082005,0.07966425,0.00037085
1.13156578,2.91212211,0.65205297,2.31096320,0.02389957,0.04545820,0.06066316,0.29121426,0.07786275,0.00036766
1.13756878,2.89841335,0.64497138,2.30063502,0.02418652,0.04536086,0.05980962,0.29102719,0.07626939,0.00036378
1.14357179,2.88100025,0.63575380,2.28761267,0.02444071,0.04517122,0.05891921,0.29023766,0.07485192,0.00035922
1.14957479,2.85968026,0.62442212,2.27171441,0.02464700,0.04489749,0.05799027,0.28884430,0.07357691,0.00035402
1.15557779,2.83437381,0.61105138,2.25285473,0.02479090,0.04455130,0.05702037,0.28686532,0.07241097,0.00034825
1.16158079,2.80512260,0.59576596,2.23104247,0.02485904,0.04414713,0.05600667,0.28433765,0.07132171,0.00034198
1.16758379,2.77208259,0.57873426,2.20637484,0.02483965,0.04370147,0.05494629,0.28131548,0.07027869,0.00033530
1.17358679,2.73551238,0.56016190,2.17902760,0.02472305,0.04323209,0.05383658,0.27786821,0.06925410,0.00032832
1.17958979,2.69575746,0.54028396,2.14924225,0.02450191,0.04275707,0.05267547,0.27407785,0.06822333,0.00032115
1.18559280,2.65323124,0.51935650,2.11731070,0.02417156,0.04229394,0.05146168,0.27003605,0.06716533,0.00031390
1.19159580,2.60839394,0.49764776,2.08355844,0.02373015,0.04185879,0.05019486,0.26584080,0.06606281,0.00030667
1.19759880,2.56173028,0.47542949,2.04832699,0.02317864,0.04146544,0.04887579,0.26159288,0.06490227,0.00029959
1.20360180,2.51372711,0.45296859,2.01195661,0.02252080,0.04112472,0.04750633,0.25739235,0.06367394,0.00029273
1.20960480,2.46485213,0.43051959,1.97477003,0.02176302,0.04084393,0.04608946,0.25333494,0.06237153,0.00028618
1.21560780,2.41553460,0.40831800,1.93705798,0.02091406,0.04062634,0.04462919,0.24950879,0.06099201,0.00028001
1.22161081,2.36614882,0.38657489,1.89906719,0.01998475,0.04047103,0.04313047,0.24599133,0.05953522,0.00027426
1.22761381,2.31700127,0.36547277,1.86099133,0.01898755,0.04037280,0.04159902,0.24284670,0.05800354,0.00026897
1.23361681,2.26832177,0.34516285,1.82296521,0.01793624,0.04032235,0.04004116,0.24012362,0.05640150,0.00026415
1.23961981,2.22025897,0.32576370,1.78506247,0.01684537,0.04030662,0.03846371,0.23785376,0.05473548,0.00025978
1.24562281,2.17288030,0.30736115,1.74729672,0.01572993,0.04030935,0.03687378,0.23605084,0.05301336,0.00025585
1.25162581,2.12617629,0.29000956,1.70962599,0.01460489,0.04031178,0.03527866,0.23471026,0.05124433,0.00025232
1.25762881,2.08006888,0.27373402,1.67196018,0.01348485,0.04029345,0.03368576,0.23380949,0.04943870,0.00024913
1.26363182,2.03442338,0.25853361,1.63417116,0.01238375,0.04023316,0.03210249,0.23330890,0.04760774,0.00024622
1.26963482,1.98906334,0.24438523,1.59610495,0.01131457,0.04010989,0.03053625,0.23315337,0.04576376,0.00024352
1.27563782,1.94378780,0.23124805,1.55759535,0.01028920,0.03990384,0.02899450,0.23327429,0.04392004,0.00024096
1.28164082,1.89838995,0.21906822,1.51847860,0.00931830,0.03959734,0.02748472,0.23359201,0.04209100,0.00023847
1.28764382,1.85267657,0.20778369,1.47860818,0.00841126,0.03917573,0.02601453,0.23401874,0.04029236,0.00023596
1.29364682,1.80648731,0.19732899,1.43786931,0.00757618,0.03862813,0.02459180,0.23446165,0.03854133,0.00023339
1.29964982,1.75971315,0.18763973,1.39619248,0.00682000,0.03794801,0.02322471,0.23482616,0.03685683,0.00023070
1.30565283,1.71231318,0.17865676,1.35356559,0.00614855,0.03713371,0.02192187,0.23501930,0.03525981,0.00022785
1.31165583,1.66432923,0.17032986,1.31004407,0.00556674,0.03618863,0.02069239,0.23495308,0.03377342,0.00022480
1.31765883,1.61589764,0.16262079,1.26575890,0.00507867,0.03512136,0.01954600,0.23454773,0.03242334,0.00022157
1.32366183,1.56725796,0.15550584,1.22092202,0.00468786,0.03394553,0.01849301,0.23373467,0.03123790,0.00021815
1.32966483,1.51875810,0.14897756,1.17582910,0.00439736,0.03267955,0.01754435,0.23245929,0.03024829,0.00021458
1.33566783,1.47085583,0.14304595,1.13085966,0.00420994,0.03134615,0.01671155,0.23068329,0.02948864,0.00021092
1.34167084,1.42411657,0.13773892,1.08647440,0.00412818,0.02997182,0.01600658,0.22838657,0.02899599,0.00020723
1.34767384,1.37920759,0.13310210,1.04321005,0.00415459,0.02858612,0.01544177,0.22556876,0.02881024,0.00020361
1.35367684,1.33688858,0.12919815,1.00167177,0.00429167,0.02722090,0.01502959,0.22225004,0.02897392,0.00020018
1.35967984,1.29799909,0.12610536,0.96252336,0.00454187,0.02590951,0.01478245,0.21847156,0.02953186,0.00019706
1.36568284,1.26344292,0.12391590,0.92647557,0.00490764,0.02468599,0.01471238,0.21429519,0.03053075,0.00019441
1.37168584,1.23417001,0.12273355,0.89427287,0.00539130,0.02358422,0.01483081,0.20980281,0.03201853,0.00019239
1.37768884,1.21115624,0.12267107,0.86667878,0.00599493,0.02263716,0.01514819,0.20509494,0.03404369,0.00019117
1.38369185,1.19538150,0.12384726,0.84446032,0.00672027,0.02187610,0.01567370,0.20028896,0.03665439,0.00019094
1.38969485,1.18780676,0.12638375,0.82837181,0.00756851,0.02133000,0.01641489,0.19551683,0.03989752,0.00019189
1.39569785,1.18935057,0.13040165,0.81913828,0.00854014,0.02102490,0.01737741,0.19092238,0.04381759,0.00019421
1.40170085,1.20086550,0.13601798,0.81743897,0.00963470,0.02098339,0.01856472,0.18665837,0.04845561,0.00019811
1.40770385,1.22311527,0.14334212,0.82389109,0.01085066,0.02122420,0.01997781,0.18288318,0.05384787,0.00020377
1.41370685,1.25675303,0.15247219,0.83903431,0.01218517,0.02176184,0.02161504,0.17975748,0.06002468,0.00021137
1.41970985,1.30230131,0.16349156,0.86331619,0.01363395,0.02260636,0.02347198,0.17744067,0.06700918,0.00022110
1.42571286,1.36013433,0.17646537,0.89707890,0.01519113,0.02376316,0.02554136,0.17608750,0.07481611,0.00023311
1.43171586,1.43046292,0.19143739,0.94054753,0.01684916,0.02523287,0.02781302,0.17584464,0.08345075,0.00024755
1.43771886,1.51332269,0.20842698,0.99382029,0.01859878,0.02701139,0.03027399,0.17684753,0.09290786,0.00026454
1.44372186,1.60856555,0.22742648,1.05686071,0.02042901,0.02908987,0.03290864,0.17921736,0.10317092,0.00028416
1.44972486,1.71585490,0.24839891,1.12949223,0.02232720,0.03145487,0.03569880,0.18305839,0.11421136,0.00030651
1.45572786,1.83466470,0.27127616,1.21139516,0.02427909,0.03408854,0.03862409,0.18845562,0.12598817,0.00033160
1.46173087,1.96428216,0.29595764,1.30210618,0.02626902,0.03696886,0.04166209,0.19547273,0.13844759,0.00035944
1.46773387,2.10381420,0.32230947,1.40102044,0.02828005,0.04006998,0.04478873,0.20415047,0.15152309,0.00039000
1.47373687,2.25219726,0.35016432,1.50739613,0.03029421,0.04336254,0.04797858,0.21450538,0.16513563,0.00042320
1.47973987,2.40821033,0.37932182,1.62036158,0.03229272,0.04681411,0.05120515,0.22652899,0.17919404,0.00045894
1.48574287,2.57049068,0.40954965,1.73892466,0.03425627,0.05038966,0.05444123,0.24018734,0.19359579,0.00049704
1.49174587,2.73755200,0.44058541,1.86198435,0.03616532,0.05405205,0.05765917,0.25542092,0.20822789,0.00053732
1.49774887,2.90780443,0.47213909,1.98834429,0.03800033,0.05776250,0.06083117,0.27214505,0.22296806,0.00057953
1.50375188,3.07957625,0.50389637,2.11672813,0.03974206,0.06148122,0.06392948,0.29025066,0.23768620,0.00062338
1.50975488,3.25113661,0.53552260,2.24579640,0.04137188,0.06516793,0.06692663,0.30960535,0.25224594,0.00066855
1.51575788,3.42071919,0.56666749,2.37416473,0.04287200,0.06878240,0.06979566,0.33005499,0.26650657,0.00071468
1.52176088,3.58654640,0.59697051,2.50042324,0.04422574,0.07228507,0.07251026,0.35142560,0.28032507,0.00076137
1.52776388,3.74685393,0.62606688,2.62315682,0.04541777,0.07563761,0.07504498,0.37352554,0.29355835,0.00080819
1.53376688,3.89991540,0.65359411,2.74096611,0.04643436,0.07880347,0.07737544,0.39614813,0.30606574,0.00085471
1.53976988,4.04406697,0.67919892,2.85248900,0.04726359,0.08174844,0.07947854,0.41907443,0.31771150,0.00090046
1.54577289,4.17773176,0.70254451,2.95642226,0.04789559,0.08444117,0.08133274,0.44207629,0.32836755,0.00094497
1.55177589,4.29944368,0.72331789,3.05154309,0.04832268,0.08685371,0.08291837,0.46491958,0.33791618,0.00098778
1.55777889,4.40787059,0.74123707,3.13673025,0.04853964,0.08896196,0.08421801,0.48736753,0.34625277,0.00102845
1.56378189,4.50183626,0.75605804,3.21098425,0.04854381,0.09074615,0.08521684,0.50918404,0.35328839,0.00106654
1.56978489,4.58034085,0.76758105,3.27344617,0.04833531,0.09219120,0.08590311,0.53013701,0.35895228,0.00110166
1.57578789,4.64257922,0.77565622,3.32341465,0.04791711,0.09328711,0.08626861,0.55000158,0.36319395,0.00113345
1.58179090,4.68795666,0.78018802,3.36036039,0.04729515,0.09402915,0.08630904,0.56856313,0.36598498,0.00116161
1.58779390,4.71610140,0.78113854,3.38393775,0.04647842,0.09441813,0.08602450,0.58562016,0.36732032,0.00118589
1.59379690,4.72687326,0.77852926,3.39399282,0.04547891,0.09446043,0.08541980,0.60098686,0.36721895,0.00120611
1.59979990,4.72036807,0.77244136,3.39056750,0.04431164,0.09416799,0.08450476,0.61449549,0.36572407,0.00122215
1.60580290,4.69691728,0.76301430,3.37389946,0.04299446,0.09355820,0.08329435,0.62599837,0.36290241,0.00123397
1.61180590,4.65708267,0.75044277,3.34441747,0.04154798,0.09265367,0.08180874,0.63536973,0.35884302,0.00124158
1.61780890,4.60164592,0.73497207,3.30273233,0.03999529,0.09148182,0.08007319,0.64250725,0.35365526,0.00124508
1.62381191,4.53159336,0.71689210,3.24962338,0.03836164,0.09007448,0.07811780,0.64733335,0.34746621,0.00124462
1.62981491,4.44809602,0.69653003,3.18602106,0.03667416,0.08846731,0.07597709,0.64979635,0.34041756,0.00124043
1.63581791,4.35248575,0.67424210,3.11298590,0.03496141,0.08669918,0.07368948,0.64987128,0.33266203,0.00123277
1.64182091,4.24622803,0.65040469,3.03168470,0.03325300,0.08481146,0.07129662,0.64756069,0.32435953,0.00122197
1.64782391,4.13089229,0.62540517,2.94336470,0.03157907,0.08284735,0.06884263,0.64289506,0.31567319,0.00120838
1.65382691,4.00812091,0.59963275,2.84932653,0.02996989,0.08085111,0.06637327,0.63593307,0.30676544,0.00119239
1.65982991,3.87959765,0.57346972,2.75089690,0.02845536,0.07886737,0.06393510,0.62676164,0.29779426,0.00117441
1.66583292,3.74701671,0.54728340,2.64940198,0.02706458,0.07694042,0.06157454,0.61549549,0.28890983,0.00115489
1.67183592,3.61205316,0.52141911,2.54614214,0.02582543,0.07511356,0.05933708,0.60227648,0.28025159,0.00113424
1.67783892,3.47633565,0.49619427,2.44236894,0.02476418,0.07342855,0.05726639,0.58727242,0.27194601,0.00111291
1.68384192,3.34142192,0.47189386,2.33926478,0.02390515,0.07192497,0.05540356,0.57067538,0.26410483,0.00109133
1.68984492,3.20877767,0.44876734,2.23792583,0.02327041,0.07063983,0.05378641,0.55269956,0.25682411,0.00106992
1.69584792,3.07975891,0.42702685,2.13934833,0.02287952,0.06960701,0.05244880,0.53357853,0.25018390,0.00104910
1.70185093,2.95559806,0.40684692,2.04441847,0.02274929,0.06885691,0.05142009,0.51356195,0.24424844,0.00102924
1.70785393,2.83739355,0.38836531,1.95390573,0.02289360,0.06841597,0.05072459,0.49291187,0.23906699,0.00101072
1.71385693,2.72610298,0.37168486,1.86845961,0.02332322,0.06830631,0.05038113,0.47189855,0.23467502,0.00099389
1.71985993,2.62253923,0.35687627,1.78860932,0.02404566,0.06854526,0.05040264,0.45079593,0.23109570,0.00097905
1.72586293,2.52736953,0.34398146,1.71476627,0.02506501,0.06914501,0.05079579,0.42987700,0.22834156,0.00096651
1.73186593,2.44111687,0.33301730,1.64722877,0.02638179,0.07011210,0.05156070,0.40940901,0.22641618,0.00095652
1.73786893,2.36416350,0.32397947,1.58618866,0.02799283,0.07144706,0.05269069,0.38964881,0.22531578,0.00094931
1.74387194,2.29675613,0.31684630,1.53173941,0.02989115,0.07314397,0.05417208,0.37083842,0.22503068,0.00094507
1.74987494,2.23901250,0.31158237,1.48388530,0.03206578,0.07519014,0.05598411,0.35320099,0.22554640,0.00094395
1.75587794,2.19092909,0.30814165,1.44255119,0.03450170,0.07756586,0.05809897,0.33693717,0.22684453,0.00094608
1.76188094,2.15238952,0.30647018,1.40759264,0.03717977,0.08024421,0.06048191,0.32222215,0.22890314,0.00095153
1.76788394,2.12317359,0.30650810,1.37880604,0.04007667,0.08319111,0.06309157,0.30920328,0.23169690,0.00096032
1.77388694,2.10296659,0.30819108,1.35593831,0.04316500,0.08636551,0.06588043,0.29799835,0.23519687,0.00097246
1.77988994,2.09136860,0.31145103,1.33869600,0.04641334,0.08971980,0.06879547,0.28869457,0.23936989,0.00098789
1.78589295,2.08790366,0.31621619,1.32675348,0.04978652,0.09320041,0.07177908,0.28134808,0.24417789,0.00100650
1.79189595,2.09202852,0.32241064,1.31976009,0.05324590,0.09674873,0.07477007,0.27598404,0.24957685,0.00102815
1.79789895,2.10314061,0.32995323,1.31734582,0.05674983,0.10030220,0.07770496,0.27259722,0.25551585,0.00105265
1.80390195,2.12058528,0.33875613,1.31912574,0.06025419,0.10379560,0.08051937,0.27115288,0.26193598,0.00107975
1.80990495,2.14366197,0.34872303,1.32470280,0.06371303,0.10716251,0.08314955,0.27158797,0.26876946,0.00110918
1.81590795,2.17162930,0.35974716,1.33366918,0.06707937,0.11033694,0.08553400,0.27381246,0.27593879,0.00114061
1.82191096,2.20370908,0.37170928,1.34560625,0.07030597,0.11325494,0.08761506,0.27771089,0.28335632,0.00117367
1.82791396,2.23908936,0.38447575,1.36008330,0.07334630,0.11585629,0.08934048,0.28314389,0.29092399,0.00120794
1.83391696,2.27692676,0.39789690,1.37665539,0.07615542,0.11808602,0.09066488,0.28994983,0.29853352,0.00124300
1.83991996,2.31634844,0.41180582,1.39486065,0.07869091,0.11989586,0.09155099,0.29794656,0.30606703,0.00127835
1.84592296,2.35645408,0.42601778,1.41421752,0.08091381,0.12124546,0.09197072,0.30693324,0.31339807,0.00131348
1.85192596,2.39631848,0.44033025,1.43422237,0.08278943,0.12210334,0.09190587,0.31669235,0.32039318,0.00134786
1.85792896,2.43499534,0.45452393,1.45434815,0.08428813,0.12244757,0.09134856,0.32699204,0.32691386,0.00138092
1.86393197,2.47152267,0.46836461,1.47404446,0.08538595,0.12226609,0.09030135,0.33758875,0.33281903,0.00141208
1.86993497,2.50493047,0.48160600,1.49273952,0.08606515,0.12155678,0.08877693,0.34823029,0.33796784,0.00144076
1.87593797,2.53425089,0.49399358,1.50984450,0.08631453,0.12032710,0.08679760,0.35865935,0.34222288,0.00146637
1.88194097,2.55853129,0.50526940,1.52476024,0.08612971,0.11859355,0.08439436,0.36861759,0.34545357,0.00148834
1.88794397,2.57685003,0.51517760,1.53688661,0.08551311,0.11638081,0.08160578,0.37785013,0.34753972,0.00150611
1.89394697,2.58833485,0.52347068,1.54563426,0.08447391,0.11372075,0.07847666,0.38611051,0.34837514,0.00151916
1.89994997,2.59218338,0.52991620,1.55043846,0.08302776,0.11065125,0.07505661,0.39316597,0.34787106,0.00152703
1.90595298,2.58768514,0.53430362,1.55077463,0.08119638,0.10721494,0.07139844,0.39880291,0.34595931,0.00152929
1.91195598,2.57424390,0.53645108,1.54617473,0.07900710,0.10345801,0.06755672,0.40283237,0.34259517,0.00152562
1.91795898,2.55139964,0.53621176,1.53624387,0.07649221,0.09942892,0.06358619,0.40509525,0.33775956,0.00151578
1.92396198,2.51884877,0.53347954,1.52067617,0.07368829,0.09517737,0.05954049,0.40546707,0.33146069,0.00149961
1.92996498,2.47646138,0.52819363,1.49926914,0.07063544,0.09075323,0.05547088,0.40386215,0.32373481,0.00147709
1.93596798,2.42429460,0.52034197,1.47193541,0.06737650,0.08620574,0.05142528,0.40023674,0.31464629,0.00144831
1.94197099,2.36260087,0.50996310,1.43871149,0.06395622,0.08158282,0.04744743,0.39459117,0.30428673,0.00141346
1.94797399,2.29183053,0.49714656,1.39976244,0.06042046,0.07693053,0.04357634,0.38697071,0.29277322,0.00137288
1.95397699,2.21262811,0.48203147,1.35538253,0.05681535,0.07229276,0.03984589,0.37746506,0.28024583,0.00132702
1.95997999,2.12582217,0.46480357,1.30599120,0.05318655,0.06771090,0.03628475,0.36620649,0.26686436,0.00127645
1.96598299,2.03240888,0.44569071,1.25212471,0.04957847,0.06322381,0.03291633,0.35336665,0.25280437,0.00122183
1.97198599,1.93352975,0.42495687,1.19442352,0.04603361,0.05886772,0.02975902,0.33915207,0.23825290,0.00116391
1.97798899,1.83044433,0.40289523,1.13361601,0.04259192,0.05467621,0.02682648,0.32379862,0.22340369,0.00110352
1.98399200,1.72449886,0.37982022,1.07049901,0.03929024,0.05068028,0.02412807,0.30756500,0.20845241,0.00104154
1.98999500,1.61709215,0.35605922,1.00591624,0.03616182,0.04690832,0.02166924,0.29072569,0.19359180,0.00097887
1.99599800,1.50963999,0.33194402,0.94073522,0.03323594,0.04338611,0.01945209,0.27356338,0.17900710,0.00091643
2.00200100,1.40353941,0.30780251,0.87582385,0.03053753,0.04013672,0.01747579,0.25636145,0.16487178,0.00085512
2.00800400,1.30013431,0.28395089,0.81202748,0.02808697,0.03718047,0.01573704,0.23939648,0.15134380,0.00079581
2.01400700,1.20068346,0.26068662,0.75014727,0.02589991,0.03453471,0.01423051,0.22293132,0.13856243,0.00073930
2.02001001,1.10633211,0.23828247,0.69092077,0.02398721,0.03221364,0.01294915,0.20720875,0.12664572,0.00068635
2.02601301,1.01808797,0.21698169,0.63500512,0.02235489,0.03022806,0.01188452,0.19244600,0.11568879,0.00063760
2.03201601,0.93680229,0.19699450,0.58296354,0.02100426,0.02858512,0.01102700,0.17883027,0.10576265,0.00059359
2.03801901,0.86315628,0.17849595,0.53525529,0.01993200,0.02728804,0.01036597,0.16651533,0.09691393,0.00055479
2.04402201,0.79765312,0.16162493,0.49222928,0.01913044,0.02633588,0.00988993,0.15561932,0.08916514,0.00052152
2.05002501,0.74061548,0.14648452,0.45412126,0.01858778,0.02572336,0.00958658,0.14622359,0.08251556,0.00049399
2.05602801,0.69218816,0.13314331,0.42105460,0.01828848,0.02544071,0.00944288,0.13837273,0.07694276,0.00047231
2.06203102,0.65234567,0.12163762,0.39304422,0.01821359,0.02547364,0.00944509,0.13207566,0.07240444,0.00045648
2.06803402,0.62090394,0.11197442,0.37000345,0.01834129,0.02580344,0.00957877,0.12730764,0.06884073,0.00044638
2.07403702,0.59753574,0.10413465,0.35175345,0.01864730,0.02640715,0.00982886,0.12401313,0.06617677,0.00044183
2.08004002,0.58178911,0.09807690,0.33803465,0.01910546,0.02725793,0.01017972,0.12210940,0.06432548,0.00044254
2.08604302,0.57310802,0.09374103,0.32851988,0.01968828,0.02832554,0.01061521,0.12149069,0.06319047,0.00044818
2.09204602,0.57085471,0.09105180,0.32282871,0.02036753,0.02957698,0.01111881,0.12203287,0.06266902,0.00045837
2.09804902,0.57433295,0.08992216,0.32054251,0.02111483,0.03097724,0.01167376,0.12359833,0.06265499,0.00047268
2.10405203,0.58281164,0.09025619,0.32121992,0.02190219,0.03249022,0.01226327,0.12604110,0.06304177,0.00049068
2.11005503,0.59554806,0.09195161,0.32441215,0.02270263,0.03407969,0.01287069,0.12921194,0.06372499,0.00051195
2.11605803,0.61181020,0.09490176,0.32967789,0.02349068,0.03571036,0.01347979,0.13296333,0.06460512,0.00053606
2.12206103,0.63089770,0.09899717,0.33659733,0.02424283,0.03734894,0.01407499,0.13715420,0.06558980,0.00056263
2.12806403,0.65216074,0.10412657,0.34478500,0.02493796,0.03896519,0.01464162,0.14165424,0.06659590,0.00059134
2.13406703,0.67501654,0.11017757,0.35390101,0.02555765,0.04053289,0.01516619,0.14634779,0.06755123,0.00062190
2.14007004,0.69896290,0.11703700,0.36366045,0.02608644,0.04203075,0.01563660,0.15113695,0.06839594,0.00065410
2.14607304,0.72358862,0.12459095,0.37384073,0.02651193,0.04344305,0.01604241,0.15594416,0.06908351,0.00068780
