energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
0.39319660,5.03389765,-4.55623320,0.35402010,-0.40949273,1.64105404,-2.67458317,0.09720411,-0.01507382,0.54005768,-0.10481706,0.12906240,-0.06754940,0.45498618,-0.21532799,0.99152308,-0.39794904,2.07887140,-1.45255585
0.39919960,4.95600167,-4.58023402,0.34289921,-0.41084931,1.59863564,-2.68542600,0.09599503,-0.01421933,0.53166683,-0.10575301,0.12754570,-0.06690681,0.45064135,-0.21815634,0.99055513,-0.39233654,2.05921580,-1.46507508
0.40520260,4.87378348,-4.60324199,0.33241745,-0.41225660,1.55526118,-2.69387928,0.09453527,-0.01340963,0.52296179,-0.10660906,0.12573151,-0.06636860,0.44588303,-0.22086992,0.98708971,-0.38692260,2.03797494,-1.47896958
0.41120560,4.78708663,-4.62356951,0.32249839,-0.41360856,1.51108765,-2.69905929,0.09283021,-0.01264417,0.51399655,-0.10735688,0.12361243,-0.06589367,0.44067811,-0.22341482,0.98090913,-0.38170540,2.01484930,-1.49354458
0.41720860,4.69583315,-4.63949543,0.31306892,-0.41478813,1.46627646,-2.70010102,0.09089078,-0.01192241,0.50482271,-0.10796761,0.12118463,-0.06543990,0.43501309,-0.22573749,0.97186228,-0.37667189,1.98957059,-1.50805665
0.42321161,4.60005906,-4.64933823,0.30406463,-0.41567303,1.42100099,-2.69619530,0.08873395,-0.01124397,0.49549084,-0.10841373,0.11844889,-0.06496613,0.42889752,-0.22778718,0.95987438,-0.37180183,1.96192256,-1.52174297
0.42921461,4.49994345,-4.65152959,0.29543446,-0.41614193,1.37545279,-2.68662512,0.08638293,-0.01060892,0.48605192,-0.10867091,0.11541138,-0.06443425,0.42236611,-0.22951838,0.94495352,-0.36707240,1.93175909,-1.53385140
0.43521761,4.39582958,-4.64468514,0.28714435,-0.41608095,1.32984624,-2.67079980,0.08386708,-0.01001782,0.47655875,-0.10871998,0.11208419,-0.06381088,0.41547957,-0.23089335,0.92719355,-0.36246284,1.89901858,-1.54367039
0.44122061,4.28823700,-4.62766940,0.27917982,-0.41538984,1.28442122,-2.64828507,0.08122147,-0.00947201,0.46706728,-0.10854881,0.10848558,-0.06306899,0.40832378,-0.23188443,0.90677349,-0.35795908,1.86373424,-1.55055734
0.44722361,4.17786401,-4.59965210,0.27154741,-0.41398794,1.23944371,-2.61882815,0.07848615,-0.00897363,0.45763772,-0.10815399,0.10463988,-0.06218909,0.40100772,-0.23247618,0.88395335,-0.35355793,1.82603967,-1.55396448
0.45322661,4.06558038,-4.56015362,0.26427491,-0.41181921,1.19520428,-2.58237641,0.07570511,-0.00852579,0.44833528,-0.10754226,0.10057711,-0.06116014,0.39365986,-0.23266704,0.85906669,-0.34927072,1.78616958,-1.55346120
0.45922961,3.95241076,-4.50907759,0.25741054,-0.40885652,1.15201443,-2.53908893,0.07292500,-0.00813266,0.43923060,-0.10673159,0.09633232,-0.05998006,0.38642347,-0.23247062,0.83251039,-0.34512605,1.74445581,-1.54875201
0.46523262,3.83950955,-4.44672930,0.25102101,-0.40510462,1.11020110,-2.48934049,0.07019369,-0.00779947,0.43039961,-0.10575188,0.09194468,-0.05865582,0.37945098,-0.23191643,0.80473196,-0.34117164,1.70131871,-1.53968935
0.47123562,3.72812848,-4.37381938,0.24518867,-0.40060194,1.07009951,-2.43371782,0.06755868,-0.00753263,0.42192298,-0.10464519,0.08745637,-0.05720328,0.37289757,-0.23104998,0.77621517,-0.33747507,1.65725455,-1.52628099
0.47723862,3.61957842,-4.29145254,0.24000777,-0.39542096,1.03204462,-2.37300830,0.06506545,-0.00733962,0.41388503,-0.10346554,0.08291137,-0.05564652,0.36691447,-0.22993230,0.74746448,-0.33412345,1.61281938,-1.50869157
0.48324162,3.51518710,-4.20110196,0.23558015,-0.38966729,0.99636182,-2.30818156,0.06275588,-0.00722902,0.40637204,-0.10227818,0.07835419,-0.05401700,0.36164226,-0.22863885,0.71898908,-0.33122192,1.56861024,-1.48723839
0.48924462,3.41625472,-4.10457046,0.23201037,-0.38347733,0.96335704,-2.24036477,0.06066677,-0.00721040,0.39947023,-0.10115855,0.07382860,-0.05235234,0.35720437,-0.22725780,0.69128691,-0.32889117,1.52524453,-1.46238171
0.49524762,3.32400940,-4.00394004,0.22940056,-0.37701479,0.93330685,-2.17081265,0.05882845,-0.00729420,0.39326325,-0.10019065,0.06937644,-0.05069497,0.35370131,-0.22588787,0.66482961,-0.32726404,1.48333841,-1.43470995
0.50125063,3.23956425,-3.90151164,0.22784518,-0.37046608,0.90644903,-2.10087316,0.05726375,-0.00749152,0.38782943,-0.09946523,0.06503661,-0.04909061,0.35120574,-0.22463559,0.64004849,-0.32648124,1.44348514,-1.40492048
0.50725363,3.16387813,-3.79973763,0.22742584,-0.36403480,0.88297397,-2.03195025,0.05598715,-0.00781392,0.38323882,-0.09907753,0.06084417,-0.04758660,0.34975873,-0.22361230,0.61732237,-0.32668665,1.40623435,-1.37379682
0.51325663,3.09772152,-3.70114931,0.22820644,-0.35793556,0.86301738,-1.96546494,0.05500424,-0.00827310,0.37955026,-0.09912490,0.05682975,-0.04623029,0.34936735,-0.22293083,0.59696733,-0.32802205,1.37207299,-1.34218310
0.51925963,3.04164905,-3.60828198,0.23022880,-0.35238734,0.84665455,-1.90281584,0.05431161,-0.00888057,0.37680860,-0.09970418,0.05301910,-0.04506739,0.35000371,-0.22270205,0.57922878,-0.33062181,1.34140872,-1.31095699
0.52526263,2.99597976,-3.52360025,0.23350898,-0.34760656,0.83389659,-1.84534054,0.05389691,-0.00964730,0.37504219,-0.10090905,0.04943297,-0.04414046,0.35160549,-0.22303137,0.56427598,-0.33460759,1.31455640,-1.28100189
0.53126563,2.96078600,-3.44942579,0.23803438,-0.34380020,0.82468873,-1.79427889,0.05373940,-0.01058319,0.37426085,-0.10282729,0.04608718,-0.04348746,0.35407803,-0.22401538,0.55219915,-0.34008332,1.29172826,-1.25317965
0.53726863,2.93589129,-3.38787003,0.24376190,-0.34115912,0.81891093,-1.75073911,0.05381067,-0.01169672,0.37445451,-0.10553815,0.04299289,-0.04314058,0.35729771,-0.22573860,0.54300897,-0.34713066,1.27302791,-1.22830461
0.54327164,2.92087744,-3.34077355,0.25061716,-0.33985178,0.81638069,-1.71566784,0.05407569,-0.01299437,0.37559256,-0.10910986,0.04015714,-0.04312518,0.36111667,-0.22827064,0.53663867,-0.35580514,1.25844860,-1.20712002
0.54927464,2.91510046,-3.30965410,0.25849496,-0.34001860,0.81685816,-1.68982472,0.05449406,-0.01448022,0.37762397,-0.11359725,0.03758339,-0.04345900,0.36536851,-0.23166368,0.53294834,-0.36613314,1.24787559,-1.19027744
0.55527764,2.91771480,-3.29566458,0.26726089,-0.34176704,0.82005324,-1.67376211,0.05502138,-0.01615543,0.38047838,-0.11903965,0.03527227,-0.04415163,0.36987477,-0.23595046,0.53173132,-0.37810980,1.24109264,-1.17831985
0.56128064,2.92770480,-3.29956210,0.27675422,-0.34516766,0.82563459,-1.66781052,0.05561081,-0.01801788,0.38406800,-0.12545917,0.03322233,-0.04520427,0.37445195,-0.24114287,0.53272248,-0.39169804,1.23779210,-1.17166896
0.56728364,2.94392224,-3.32168872,0.28679195,-0.35025112,0.83324001,-1.67207005,0.05621459,-0.02006181,0.38829029,-0.13285920,0.03143078,-0.04660967,0.37891863,-0.24723110,0.53560796,-0.40682859,1.23758845,-1.17061678
0.57328664,2.96512825,-3.36196453,0.29717390,-0.35700633,0.84248790,-1.68640790,0.05678561,-0.02227759,0.39303145,-0.14122342,0.02989418,-0.04835242,0.38310252,-0.25418343,0.54003614,-0.42340119,1.24003432,-1.17532188
0.57928964,2.99003801,-3.41989275,0.30768868,-0.36537973,0.85298940,-1.71046222,0.05727887,-0.02465161,0.39817039,-0.15051520,0.02860904,-0.05040944,0.38684704,-0.26194669,0.54562936,-0.44128681,1.24463871,-1.18580992
0.58529265,3.01736622,-3.49457674,0.31812040,-0.37527574,0.86436044,-1.74365195,0.05765280,-0.02716629,0.40358309,-0.16067748,0.02757228,-0.05275074,0.39001725,-0.27044738,0.55199610,-0.46033087,1.25088628,-1.20197854
0.59129565,3.04587154,-3.58474823,0.32825576,-0.38655837,0.87623344,-1.78519255,0.05787053,-0.02980026,0.40914718,-0.17163316,0.02678157,-0.05534033,0.39250471,-0.27959332,0.55874321,-0.48035725,1.25825702,-1.22360592
0.59729865,3.07439800,-3.68880552,0.33789133,-0.39905398,0.88826803,-1.83411705,0.05790077,-0.03252872,0.41474637,-0.18328601,0.02623539,-0.05813733,0.39423131,-0.28927602,0.56548764,-0.50117298,1.26624556,-1.25036270
0.60330165,3.10191168,-3.80486065,0.34684066,-0.41255503,0.90016025,-1.88930207,0.05771866,-0.03532394,0.42027464,-0.19552198,0.02593309,-0.06109725,0.39515169,-0.29937331,0.57186755,-0.52257342,1.27437902,-1.28182656
0.60930465,3.12753106,-3.93079354,0.35494099,-0.42682485,0.91164994,-1.94949774,0.05730623,-0.03815591,0.42563990,-0.20821117,0.02587457,-0.06417330,0.39525438,-0.30975259,0.57755219,-0.54434757,1.28223291,-1.31749870
0.61530765,3.15054986,-4.06431148,0.36205916,-0.44160318,0.92252588,-2.01336093,0.05665270,-0.04099316,0.43076688,-0.22121005,0.02605995,-0.06731778,0.39456151,-0.32027420,0.58225045,-0.56628344,1.28944425,-1.35682157
0.62131066,3.17045132,-4.20301187,0.36809654,-0.45661240,0.93262863,-2.07949062,0.05575448,-0.04380368,0.43559922,-0.23436426,0.02648904,-0.07048345,0.39312709,-0.33079499,0.58571765,-0.58817314,1.29572137,-1.39919694
0.62731366,3.18691365,-4.34444583,0.37299270,-0.47156422,0.94185075,-2.14646431,0.05461498,-0.04655587,0.44010055,-0.24751158,0.02716071,-0.07362488,0.39103422,-0.34117197,0.58776057,-0.60981738,1.30085011,-1.44400367
0.63331666,3.19980635,-4.48618079,0.37672765,-0.48616673,0.95013465,-2.21287433,0.05324416,-0.04921955,0.44425449,-0.26048528,0.02807218,-0.07669959,0.38839100,-0.35126576,0.58824046,-0.63102940,1.30469610,-1.49061443
0.63931966,3.20917798,-4.62585957,0.37932257,-0.50013143,0.95746817,-2.27736278,0.05165796,-0.05176699,0.44806373,-0.27311754,0.02921832,-0.07966915,0.38532569,-0.36094385,0.58707410,-0.65163790,1.30720313,-1.53841069
0.64532266,3.21523624,-4.76125421,0.38083889,-0.51318026,0.96387819,-2.33865406,0.04987754,-0.05417381,0.45154805,-0.28524294,0.03059094,-0.08250002,0.38198116,-0.37008352,0.58423293,-0.67148902,1.30838792,-1.58679559
0.65132566,3.21832131,-4.89031265,0.38137584,-0.52505222,0.96942268,-2.39558375,0.04792844,-0.05641977,0.45474155,-0.29670197,0.03217813,-0.08516413,0.37850890,-0.37857424,0.57974042,-0.69044730,1.30833140,-1.63520417
0.65732866,3.21887432,-5.01119691,0.38106652,-0.53550952,0.97418170,-2.44712301,0.04583959,-0.05848944,0.45768928,-0.30734430,0.03396378,-0.08763929,0.37506292,-0.38631954,0.57366789,-0.70839560,1.30716725,-1.68311090
0.66333167,3.21740250,-5.12231183,0.38007261,-0.54434304,0.97824785,-2.49239778,0.04364245,-0.06037264,0.46044324,-0.31703184,0.03592717,-0.08990923,0.37179373,-0.39323834,0.56612904,-0.72523406,1.30506833,-1.73003435
0.66933467,3.21444295,-5.22232370,0.37857806,-0.55137688,0.98171682,-2.53070215,0.04136995,-0.06206461,0.46305833,-0.32564145,0.03804278,-0.09196342,0.36884268,-0.39926561,0.55727343,-0.74087825,1.30223168,-1.77553916
0.67533767,3.21052698,-5.31016900,0.37678180,-0.55647213,0.98467849,-2.56150583,0.03905567,-0.06356603,0.46558818,-0.33306725,0.04028033,-0.09379669,0.36633687,-0.40435242,0.54727948,-0.75525681,1.29886296,-1.81923556
0.68134067,3.20614679,-5.38505339,0.37489000,-0.55952938,0.98720909,-2.58445553,0.03673295,-0.06488271,0.46808119,-0.33922248,0.04260498,-0.09540852,0.36438476,-0.40846546,0.53634698,-0.76830862,1.29516133,-1.86077694
0.68734367,3.20172629,-5.44644220,0.37310805,-0.56049035,0.98936492,-2.59937076,0.03443413,-0.06602506,0.47057707,-0.34404076,0.04497785,-0.09680223,0.36307272,-0.41158608,0.52468978,-0.77998002,1.29130529,-1.89985582
0.69334667,3.19759711,-5.49404349,0.37163257,-0.55933834,0.99117776,-2.60623446,0.03218995,-0.06700739,0.47310389,-0.34747692,0.04735665,-0.09798406,0.36246246,-0.41370891,0.51252869,-0.79022207,1.28744049,-1.93619896
0.69934967,3.19398121,-5.52778531,0.37064382,-0.55609760,0.99265238,-2.60517930,0.03002897,-0.06784702,0.47567588,-0.34950722,0.04969664,-0.09896205,0.36258956,-0.41484023,0.50008500,-0.79898846,1.28367004,-1.96956215
0.70535268,3.19098036,-5.54778904,0.37029875,-0.55083180,0.99376597,-2.59647042,0.02797722,-0.06856322,0.47829203,-0.35012917,0.05195164,-0.09974512,0.36346297,-0.41499615,0.48757470,-0.80623388,1.28004764,-1.99972528
0.71135568,3.18857292,-5.55434050,0.37072493,-0.54364146,0.99446956,-2.58048586,0.02605783,-0.06917615,0.48093554,-0.34936073,0.05407528,-0.10034200,0.36506541,-0.41420079,0.47520353,-0.81191336,1.27657410,-2.02648820
0.71735868,3.18661761,-5.54786063,0.37201561,-0.53466069,0.99469123,-2.55769543,0.02429092,-0.06970578,0.48357406,-0.34723918,0.05602229,-0.10076039,0.36735476,-0.41248457,0.46316307,-0.81598251,1.27319706,-2.04966784
0.72336168,3.18486369,-5.52887736,0.37422604,-0.52405314,0.99434066,-2.52863932,0.02269343,-0.07017081,0.48616074,-0.34381964,0.05774983,-0.10100626,0.37026611,-0.40988262,0.45162758,-0.81839860,1.26981408,-2.06909684
0.72936468,3.18296672,-5.49799993,0.37737114,-0.51200746,0.99331488,-2.49390709,0.02127916,-0.07058775,0.48863594,-0.33917321,0.05921878,-0.10108338,0.37371447,-0.40643348,0.44075180,-0.81912263,1.26627868,-2.08462386
0.73536768,3.18050870,-5.45589650,0.38142468,-0.49873228,0.99150457,-2.45411811,0.02005875,-0.07097013,0.49092951,-0.33338493,0.06039504,-0.10099297,0.37759800,-0.40217813,0.43066952,-0.81812198,1.26240886,-2.09611551
0.74137069,3.17702123,-5.40327583,0.38631990,-0.48445099,0.98880069,-2.40990375,0.01903977,-0.07132789,0.49296351,-0.32655159,0.06125061,-0.10073371,0.38180146,-0.39715932,0.42149274,-0.81537366,1.25799784,-2.10345971
0.74737369,3.17201044,-5.34087294,0.39195151,-0.46939623,0.98510081,-2.36189201,0.01822683,-0.07166702,0.49465521,-0.31877940,0.06176449,-0.10030193,0.38619998,-0.39142126,0.41331139,-0.81086771,1.25282600,-2.10657016
0.75337669,3.16498215,-5.26943864,0.39817909,-0.45380447,0.98031493,-2.31069462,0.01762169,-0.07198933,0.49592022,-0.31018162,0.06192346,-0.09969200,0.39066271,-0.38500954,0.40619343,-0.80461050,1.24667366,-2.10539145
0.75937969,3.15546620,-5.18973247,0.40483175,-0.43791058,0.97437046,-2.25689673,0.01722334,-0.07229256,0.49667570,-0.30087624,0.06172252,-0.09889690,0.39505655,-0.37797131,0.40018522,-0.79662776,1.23933384,-2.09990434
0.76538269,3.14303856,-5.10251811,0.41171375,-0.42194274,0.96721602,-2.20104905,0.01702813,-0.07257062,0.49684335,-0.29098371,0.06116508,-0.09790897,0.39924958,-0.37035561,0.39531211,-0.78696677,1.23062434,-2.09013054
0.77138569,3.12734057,-5.00856055,0.41861107,-0.40611748,0.95882405,-2.14366222,0.01702990,-0.07281399,0.49635225,-0.28062476,0.06026288,-0.09672065,0.40311426,-0.36221376,0.39157906,-0.77569779,1.22039867,-2.07613657
0.77738869,3.10809446,-4.90862399,0.42529860,-0.39063531,0.94919217,-2.08520306,0.01722005,-0.07301034,0.49514139,-0.26991836,0.05903566,-0.09532535,0.40653038,-0.35359970,0.38897147,-0.76291435,1.20855520,-2.05803612
0.78339170,3.08511483,-4.80346970,0.43154769,-0.37567674,0.93834326,-2.02609244,0.01758766,-0.07314516,0.49316179,-0.25897984,0.05751056,-0.09371821,0.40938756,-0.34457028,0.38745600,-0.74873228,1.19504424,-2.03599069
0.78939470,3.05831593,-4.69385301,0.43713392,-0.36139894,0.92632443,-1.96670432,0.01811965,-0.07320253,0.49037818,-0.24791924,0.05572130,-0.09189683,0.41158745,-0.33518534,0.38698154,-0.73328763,1.17987269,-2.01020801
0.79539770,3.02771465,-4.58051916,0.44184463,-0.34793307,0.91320508,-1.90736576,0.01880090,-0.07316586,0.48677026,-0.23683980,0.05370714,-0.08986186,0.41304553,-0.32550755,0.38748028,-0.71673346,1.16310629,-1.98093854
0.80140070,2.99342971,-4.46419764,0.44548608,-0.33538235,0.89907425,-1.84835759,0.01961446,-0.07301862,0.48233345,-0.22583675,0.05151180,-0.08761739,0.41369252,-0.31560210,0.38886896,-0.69923558,1.14486937,-1.94846976
0.80740370,2.95567717,-4.34559509,0.44789000,-0.32382085,0.88403736,-1.78991566,0.02054182,-0.07274505,0.47707908,-0.21499628,0.04918217,-0.08517126,0.41347547,-0.30553597,0.39105043,-0.68096765,1.12534220,-1.91311877
0.81340670,2.91476304,-4.22538720,0.44891918,-0.31329318,0.86821284,-1.73223255,0.02156311,-0.07233071,0.47103424,-0.20439477,0.04676705,-0.08253508,0.41235850,-0.29537717,0.39391532,-0.66210580,1.10475625,-1.87522353
0.81940970,2.87107322,-4.10420995,0.44847191,-0.30381491,0.85172856,-1.67545970,0.02265754,-0.07176308,0.46424100,-0.19409829,0.04431587,-0.07972414,0.41032313,-0.28519363,0.39734410,-0.64282313,1.08338761,-1.83513310
0.82541271,2.82506175,-3.98265108,0.44648532,-0.29537382,0.83471848,-1.61971000,0.02380375,-0.07103190,0.45675532,-0.18416236,0.04187751,-0.07675707,0.40736844,-0.27505201,0.40120940,-0.62328435,1.06154888,-1.79319770
0.83141571,2.77723752,-3.86124226,0.44293712,-0.28793192,0.81731951,-1.56506102,0.02498022,-0.07012952,0.44864553,-0.17463191,0.03949909,-0.07365546,0.40351076,-0.26501647,0.40537851,-0.60364105,1.03957999,-1.74975895
0.83741871,2.72815034,-3.74045296,0.43784608,-0.28142809,0.79966873,-1.51155874,0.02616580,-0.06905108,0.43999042,-0.16554156,0.03722501,-0.07044324,0.39878318,-0.25514741,0.40971617,-0.58402760,1.01783827,-1.70514102
0.84342171,2.67837660,-3.62068646,0.43127096,-0.27578138,0.78190101,-1.45922192,0.02734015,-0.06779462,0.43087714,-0.15691608,0.03509608,-0.06714611,0.39323471,-0.24550032,0.41408748,-0.56455820,0.99668828,-1.65964313
0.84942471,2.62850506,-3.50227858,0.42330808,-0.27089466,0.76414711,-1.40804714,0.02848424,-0.06636115,0.42139884,-0.14877109,0.03314876,-0.06379084,0.38692914,-0.23612480,0.41836080,-0.54532489,0.97649161,-1.61353383
0.85542771,2.57912317,-3.38549940,0.41408763,-0.26665872,0.74653207,-1.35801436,0.02958087,-0.06475454,0.41165228,-0.14111395,0.03141462,-0.06040464,0.37994366,-0.22706371,0.42241068,-0.52639691,0.95759705,-1.56704732
0.86143072,2.53080413,-3.27055803,0.40376888,-0.26295642,0.72917406,-1.30909289,0.03061500,-0.06298146,0.40173534,-0.13394484,0.02991995,-0.05701451,0.37236726,-0.21835275,0.42612064,-0.50782119,0.94033160,-1.52038203
0.86743372,2.48409503,-3.15761016,0.39253452,-0.25966689,0.71218349,-1.26124756,0.03157421,-0.06105123,0.39174463,-0.12725794,0.02868546,-0.05364667,0.36429880,-0.21002013,0.42938570,-0.48962396,0.92499220,-1.47370126
0.87343672,2.43950626,-3.04676812,0.38058431,-0.25666963,0.69566240,-1.21444493,0.03244894,-0.05897557,0.38177336,-0.12104269,0.02772625,-0.05032616,0.35584496,-0.20208674,0.43211464,-0.47181326,0.91183875,-1.42713596
0.87943972,2.39750250,-2.93811285,0.36812845,-0.25384822,0.67970401,-1.16865918,0.03323269,-0.05676843,0.37190932,-0.11528521,0.02705173,-0.04707643,0.34711807,-0.19456647,0.43423178,-0.45438230,0.90108841,-1.38078922
0.88544272,2.35849523,-2.83170695,0.35538079,-0.25109372,0.66439250,-1.12387746,0.03392211,-0.05444569,0.36223338,-0.10996963,0.02666581,-0.04391911,0.33823381,-0.18746692,0.43567847,-0.43731331,0.89291125,-1.33474210
0.89144572,2.32283712,-2.72760824,0.34255229,-0.24830746,0.64980287,-1.08010439,0.03451696,-0.05202489,0.35281822,-0.10507944,0.02656708,-0.04087391,0.32930886,-0.18079029,0.43641400,-0.42058160,0.88742740,-1.28906045
0.89744872,2.29081833,-2.62588298,0.32984483,-0.24540332,0.63600097,-1.03736569,0.03502003,-0.04952489,0.34372763,-0.10059881,0.02674913,-0.03795860,0.32045866,-0.17453448,0.43641614,-0.40415977,0.88470573,-1.24380218
0.90345173,2.26266462,-2.52661797,0.31744580,-0.24230931,0.62304363,-0.99571045,0.03543683,-0.04696555,0.33501622,-0.09651378,0.02720090,-0.03518907,0.31179528,-0.16869435,0.43568113,-0.38802166,0.88476399,-1.19902456
0.90945473,2.23853760,-2.42993118,0.30552342,-0.23896865,0.61097896,-0.95521240,0.03577532,-0.04436737,0.32672958,-0.09281334,0.02790713,-0.03257957,0.30342545,-0.16326307,0.43422329,-0.37214591,0.88757030,-1.15479110
0.91545773,2.21853665,-2.33598018,0.29422309,-0.23534011,0.59984676,-0.91596981,0.03604547,-0.04175111,0.31890486,-0.08949035,0.02884886,-0.03014285,0.29544883,-0.15823341,0.43207430,-0.35651903,0.89304604,-1.11117766
0.92146073,2.20270277,-2.24496836,0.28366477,-0.23139795,0.58967909,-0.87810438,0.03625882,-0.03913743,0.31157170,-0.08654232,0.03000390,-0.02789052,0.28795668,-0.15359912,0.42928203,-0.34113777,0.90106984,-1.06827758
0.92746373,2.19102381,-2.15714864,0.27394142,-0.22713129,0.58050102,-0.84175912,0.03642799,-0.03654650,0.30475343,-0.08397196,0.03134750,-0.02583329,0.28103076,-0.14935603,0.42590920,-0.32601082,0.91148260,-1.02620548
0.93346673,2.18344101,-2.07282483,0.26511854,-0.22254324,0.57233138,-0.80709557,0.03656614,-0.03399765,0.29846846,-0.08178757,0.03285290,-0.02398130,0.27474266,-0.14550315,0.42203171,-0.31115978,0.92409326,-0.98509979
0.93946973,2.17985638,-1.99235071,0.25723459,-0.21764971,0.56518373,-0.77429045,0.03668647,-0.03150901,0.29273168,-0.08000316,0.03449198,-0.02234440,0.26915351,-0.14204344,0.41773690,-0.29661938,0.93868511,-0.94512385
0.94547274,2.18014057,-1.91612718,0.25030234,-0.21247808,0.55906723,-0.74353214,0.03680177,-0.02909724,0.28755584,-0.07863851,0.03623597,-0.02093237,0.26431399,-0.13898437,0.41312161,-0.28243712,0.95502244,-0.90646578
0.95147574,2.18414066,-1.84459770,0.24431096,-0.20706582,0.55398750,-0.71501710,0.03692392,-0.02677723,0.28295276,-0.07771885,0.03805607,-0.01975517,0.26026469,-0.13633822,0.40829013,-0.26867230,0.97285713,-0.86933702
0.95747874,2.19168762,-1.77824239,0.23922856,-0.20145913,0.54994732,-0.68894653,0.03706357,-0.02456191,0.27893424,-0.07727445,0.03992412,-0.01882307,0.25703674,-0.13412200,0.40335214,-0.25539454,0.99193515,-0.83396989
