energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up
-1.46173087,6.05231338,0.05715037,0.62262257,0.81916400,2.35768347,0.18032183,1.59574265,0.11328234,0.62655303
-1.45572786,6.06540695,0.06146885,0.62360931,0.82642284,2.34968526,0.17060918,1.63406571,0.11306593,0.60915861
-1.44972486,6.07978661,0.06622945,0.62404967,0.83567620,2.34092636,0.16221820,1.67330895,0.11277277,0.59428694
-1.44372186,6.09615391,0.07139765,0.62411680,0.84694700,2.33169366,0.15513910,1.71343702,0.11242686,0.58200354
-1.43771886,6.11510079,0.07692855,0.62399029,0.86021769,2.32228858,0.14934682,1.75431314,0.11205338,0.57233969
-1.43171586,6.13706758,0.08276684,0.62384948,0.87542483,2.31300969,0.14480302,1.79569034,0.11167749,0.56529233
-1.42571286,6.16230945,0.08884714,0.62386665,0.89245521,2.30413653,0.14145813,1.83720885,0.11132317,0.56082454
-1.41970985,6.19087293,0.09509484,0.62420039,0.91114381,2.29591528,0.13925353,1.87839993,0.11101215,0.55886664
-1.41370685,6.22258425,0.10142739,0.62498966,0.93127394,2.28854708,0.13812374,1.91869641,0.11076295,0.55931808
-1.40770385,6.25705001,0.10775600,0.62634856,0.95257968,2.28217942,0.13799872,1.95744934,0.11059009,0.56205011
-1.40170085,6.29367051,0.11398768,0.62836219,0.97475080,2.27690104,0.13880608,1.99395033,0.11050345,0.56690920
-1.39569785,6.33166491,0.12002761,0.63108383,0.99743996,2.27274054,0.14047332,2.02745839,0.11050788,0.57372130
-1.38969485,6.37010709,0.12578172,0.63453342,1.02027214,2.26966841,0.14292995,2.05722996,0.11060307,0.58229677
-1.38369185,6.40796992,0.13115934,0.63869750,1.04285572,2.26760243,0.14610942,2.08255081,0.11078359,0.59243580
-1.37768884,6.44417545,0.13607583,0.64353052,1.06479496,2.26641566,0.14995092,2.10276785,0.11103920,0.60393419
-1.37168584,6.47764794,0.14045505,0.64895739,1.08570302,2.26594646,0.15440069,2.11731947,0.11135540,0.61658912
-1.36568284,6.50736639,0.14423159,0.65487716,1.10521508,2.26600962,0.15941314,2.12576253,0.11171410,0.63020470
-1.35967984,6.53241335,0.14735258,0.66116752,1.12300069,2.26640772,0.16495128,2.12779470,0.11209449,0.64459686
-1.35367684,6.55201676,0.14977903,0.66768981,1.13877479,2.26694180,0.17098671,2.12327082,0.11247395,0.65959728
-1.34767384,6.56558230,0.15148665,0.67429444,1.15230658,2.26742054,0.17749894,2.11221236,0.11282908,0.67505617
-1.34167084,6.57271412,0.15246608,0.68082611,1.16342600,2.26766722,0.18447406,2.09480956,0.11313664,0.69084350
-1.33566783,6.57322262,0.15272256,0.68712892,1.17202722,2.26752405,0.19190280,2.07141589,0.11337451,0.70684862
-1.32966483,6.56711902,0.15227501,0.69305083,1.17806905,2.26685359,0.19977801,2.04253533,0.11352249,0.72297826
-1.32366183,6.55459707,0.15115467,0.69844756,1.18157234,2.26553736,0.20809158,2.00880297,0.11356307,0.73915290
-1.31765883,6.53600350,0.14940330,0.70318563,1.18261441,2.26347178,0.21683113,1.97096011,0.11348188,0.75530178
-1.31165583,6.51179932,0.14707110,0.70714466,1.18132113,2.26056218,0.22597643,1.92982495,0.11326812,0.77135684
-1.30565283,6.48251479,0.14421446,0.71021886,1.17785695,2.25671545,0.23549599,1.88626068,0.11291476,0.78724603
-1.29964982,6.44870157,0.14089369,0.71231784,1.17241377,2.25183216,0.24534380,1.84114242,0.11241852,0.80288648
-1.29364682,6.41088529,0.13717074,0.71336691,1.16519932,2.24579921,0.25545671,1.79532477,0.11177979,0.81817806
-1.28764382,6.36952225,0.13310721,0.71330697,1.15642573,2.23848372,0.26575253,1.74961162,0.11100232,0.83299795
-1.28164082,6.32496327,0.12876257,0.71209419,1.14629917,2.22972900,0.27612914,1.70472962,0.11009289,0.84719671
-1.27563782,6.27742750,0.12419278,0.70969967,1.13501113,2.21935326,0.28646463,1.66130668,0.10906088,0.86059623
-1.26963482,6.22698797,0.11944924,0.70610913,1.12273184,2.20715137,0.29661887,1.61985625,0.10791775,0.87299005
-1.26363182,6.17357026,0.11457824,0.70132288,1.10960622,2.19289988,0.30643616,1.58076818,0.10667660,0.88414612
-1.25762881,6.11696433,0.10962068,0.69535598,1.09575253,2.17636510,0.31574933,1.54430636,0.10535165,0.89381209
-1.25162581,6.05684901,0.10461228,0.68823860,1.08126360,2.15731397,0.32438480,1.51061300,0.10395783,0.90172302
-1.24562281,5.99282762,0.09958401,0.68001672,1.06621060,2.13552693,0.33216869,1.47971919,0.10251038,0.90761122
-1.23961981,5.92447251,0.09456277,0.67075278,1.05064872,2.11081224,0.33893361,1.45156096,0.10102451,0.91121767
-1.23361681,5.85137577,0.08957223,0.66052645,1.03462444,2.08302059,0.34452580,1.42600001,0.09951512,0.91230466
-1.22761381,5.77320308,0.08463375,0.64943518,1.01818372,2.05205925,0.34881227,1.40284772,0.09799664,0.91066873
-1.22161081,5.68974729,0.07976729,0.63759443,1.00138037,2.01790473,0.35168767,1.38189140,0.09648289,0.90615349
-1.21560780,5.60097879,0.07499226,0.62513756,0.98428401,1.98061313,0.35308042,1.36292134,0.09498696,0.89866133
-1.20960480,5.50708944,0.07032825,0.61221498,0.96698698,1.94032746,0.35295775,1.34575744,0.09352127,0.88816363
-1.20360180,5.40852781,0.06579560,0.59899284,0.94960967,1.89728151,0.35132954,1.33027406,0.09209759,0.87470870
-1.19759880,5.30602361,0.06141577,0.58565087,0.93230380,1.85179984,0.34825052,1.31642220,0.09072709,0.85842708
-1.19159580,5.20060017,0.05721155,0.57237955,0.91525352,1.80429400,0.34382079,1.30424787,0.08942054,0.83953391
-1.18559280,5.09357406,0.05320707,0.55937663,0.89867392,1.75525501,0.33818463,1.29390607,0.08818845,0.81832819
-1.17958979,4.98654217,0.04942763,0.54684301,0.88280735,1.70524253,0.33152761,1.28566983,0.08704130,0.79518901
-1.17358679,4.88135661,0.04589944,0.53497820,0.86791740,1.65487125,0.32407201,1.27993388,0.08598978,0.77056881
-1.16758379,4.78008874,0.04264918,0.52397532,0.85428098,1.60479512,0.31607094,1.27721305,0.08504503,0.74498413
-1.16158079,4.68498380,0.03970352,0.51401609,0.84217894,1.55569022,0.30780127,1.27813530,0.08421897,0.71900423
-1.15557779,4.59840812,0.03708861,0.50526571,0.83188558,1.50823689,0.29955565,1.28342981,0.08352454,0.69323801
-1.14957479,4.52279078,0.03482951,0.49786800,0.82365768,1.46310205,0.29163415,1.29391041,0.08297596,0.66831992
-1.14357179,4.46056202,0.03294968,0.49194087,0.81772357,1.42092211,0.28433562,1.31045504,0.08258900,0.64489523
-1.13756878,4.41409038,0.03147042,0.48757240,0.81427267,1.38228738,0.27794924,1.33398174,0.08238110,0.62360543
-1.13156578,4.38562052,0.03041037,0.48481756,0.81344616,1.34772812,0.27274665,1.36542203,0.08237150,0.60507401
-1.12556278,4.37721361,0.02978514,0.48369582,0.81532907,1.31770282,0.26897465,1.40569238,0.08258121,0.58989310
-1.11955978,4.39069172,0.02960683,0.48418970,0.81994422,1.29258875,0.26684913,1.45566461,0.08303286,0.57861134
-1.11355678,4.42758763,0.02988369,0.48624434,0.82724832,1.27267504,0.26654990,1.51613609,0.08375047,0.57172307
-1.10755378,4.48910124,0.03061982,0.48976824,0.83713032,1.25815811,0.26821699,1.58780054,0.08475897,0.56965905
-1.10155078,4.57606326,0.03181490,0.49463504,0.84941230,1.24913954,0.27194815,1.67122026,0.08608361,0.57277872
-1.09554777,4.68890708,0.03346392,0.50068646,0.86385271,1.24562606,0.27779772,1.76680065,0.08774923,0.58136392
-1.08954477,4.82764908,0.03555703,0.50773636,0.88015208,1.24753166,0.28577675,1.87476773,0.08977932,0.59561407
-1.08354177,4.99187791,0.03807941,0.51557572,0.89796088,1.25468137,0.29585426,1.99514939,0.09219503,0.61564265
-1.07753877,5.18075277,0.04101120,0.52397854,0.91688937,1.26681675,0.30795960,2.12776099,0.09501402,0.64147492
-1.07153577,5.39301070,0.04432753,0.53270850,0.93651917,1.28360266,0.32198564,2.27219586,0.09824931,0.67304664
-1.06553277,5.62698287,0.04799864,0.54152605,0.95641600,1.30463520,0.33779273,2.42782118,0.10190813,0.71020397
-1.05952976,5.88061942,0.05199010,0.55019590,0.97614337,1.32945074,0.35521316,2.59377938,0.10599076,0.75270421
-1.05352676,6.15152264,0.05626318,0.55849451,0.99527656,1.35753557,0.37405605,2.76899547,0.11048959,0.80021768
-1.04752376,6.43698763,0.06077538,0.56621736,1.01341647,1.38833642,0.39411241,2.95219002,0.11538823,0.85233049
-1.04152076,6.73404998,0.06548108,0.57318571,1.03020275,1.42127129,0.41516027,3.14189783,0.12066097,0.90854854
-1.03551776,7.03953932,0.07033236,0.57925264,1.04532581,1.45574077,0.43696973,3.33649182,0.12627236,0.96830267
-1.02951476,7.35013772,0.07527995,0.58430795,1.05853711,1.49113944,0.45930786,3.53421171,0.13217729,1.03095512
-1.02351176,7.66244181,0.08027437,0.58828193,1.06965736,1.52686732,0.48194320,3.73319674,0.13832119,1.09580738
-1.01750875,7.97302703,0.08526712,0.59114763,1.07858224,1.56234114,0.50464998,3.93152162,0.14464071,1.16210947
-1.01150575,8.27851277,0.09021198,0.59292161,1.08528549,1.59700524,0.52721183,4.12723480,0.15106474,1.22907075
-1.00550275,8.57562675,0.09506629,0.59366310,1.08981899,1.63034183,0.54942501,4.31839802,0.15751567,1.29587209
-0.99949975,8.86126702,0.09979231,0.59347159,1.09231004,1.66188051,0.57110110,4.50312589,0.16391098,1.36167927
-0.99349675,9.13256024,0.10435842,0.59248302,1.09295576,1.69120672,0.59206912,4.67962453,0.17016513,1.42565760
-0.98749375,9.38691458,0.10874019,0.59086452,1.09201491,1.71796897,0.61217709,4.84622809,0.17619152,1.48698725
-0.98149075,9.62206605,0.11292135,0.58880826,1.08979738,1.74188474,0.63129302,5.00143196,0.18190468,1.54487904
-0.97548774,9.83611702,0.11689443,0.58652442,1.08665183,1.76274473,0.64930524,5.14392187,0.18722249,1.59859030
-0.96948474,10.02756601,0.12066120,0.58423366,1.08295195,1.78041549,0.66612228,5.27259788,0.19206834,1.64744026
-0.96348174,10.19532809,0.12423271,0.58215955,1.07908195,1.79484038,0.68167216,5.38659273,0.19637323,1.69082456
-0.95747874,10.33874540,0.12762916,0.58052112,1.07542184,1.80603863,0.69590120,5.48528391,0.20007777,1.72822829
-0.95147574,10.45758778,0.13087924,0.57952593,1.07233307,1.81410286,0.70877238,5.56829939,0.20313388,1.75923723
-0.94547274,10.55204368,0.13401934,0.57936394,1.07014522,1.81919483,0.72026341,5.63551695,0.20550625,1.78354669
-0.93946973,10.62270178,0.13709240,0.58020238,1.06914414,1.82153976,0.73036445,5.68705730,0.20717347,1.80096776
-0.93346673,10.67052431,0.14014646,0.58218176,1.06956210,1.82141929,0.73907574,5.72327163,0.20812884,1.81143071
-0.92746373,10.69681288,0.14323314,0.58541318,1.07157033,1.81916328,0.74640519,5.74472412,0.20838071,1.81498521
-0.92146073,10.70316829,0.14640591,0.58997688,1.07527403,1.81514076,0.75236600,5.75217052,0.20795251,1.81179761
-0.91545773,10.69144560,0.14971829,0.59592204,1.08071030,1.80975014,0.75697458,5.74653367,0.20688227,1.80214517
-0.90945473,10.66370593,0.15322208,0.60326766,1.08784870,1.80340899,0.76024876,5.72887715,0.20522183,1.78640753
-0.90345173,10.62216659,0.15696564,0.61200440,1.09659459,1.79654357,0.76220650,5.70037817,0.20303557,1.76505574
-0.89744872,10.56915082,0.16099227,0.62209715,1.10679486,1.78957837,0.76286509,5.66230084,0.20039889,1.73863923
-0.89144572,10.50703856,0.16533873,0.63348804,1.11824577,1.78292576,0.76224099,5.61597072,0.19739625,1.70777115
-0.88544272,10.43821924,0.17003396,0.64609978,1.13070254,1.77697597,0.76035019,5.56275151,0.19411904,1.67311265
-0.87943972,10.36504751,0.17509801,0.65983883,1.14389015,1.77208750,0.75720926,5.50402440,0.19066321,1.63535663
-0.87343672,10.28980260,0.18054111,0.67459853,1.15751469,1.76857807,0.75283675,5.44117060,0.18712676,1.59521136
-0.86743372,10.21465157,0.18636309,0.69026168,1.17127500,1.76671625,0.74725508,5.37555680,0.18360717,1.55338459
-0.86143072,10.14161673,0.19255284,0.70670262,1.18487365,1.76671384,0.74049259,5.30852379,0.18019884,1.51056850
-0.85542771,10.07254707,0.19908808,0.72378866,1.19802711,1.76871903,0.73258566,5.24137752,0.17699067,1.46742590
-0.84942471,10.00909377,0.20593526,0.74138089,1.21047434,1.77281071,0.72358062,5.17538222,0.17406376,1.42457796
-0.84342171,9.95268940,0.21304971,0.75933437,1.22198369,1.77899371,0.71353543,5.11175488,0.17148934,1.38259363
-0.83741871,9.90453077,0.22037585,0.77749778,1.23235758,1.78719548,0.70252071,5.05166036,0.16932711,1.34198105
-0.83141571,9.86556531,0.22784774,0.79571279,1.24143515,1.79726418,0.69062025,4.99620640,0.16762384,1.30318084
-0.82541271,9.83648098,0.23538969,0.81381318,1.24909259,1.80896846,0.67793064,4.94643810,0.16641242,1.26656144
-0.81940970,9.81770007,0.24291721,0.83162410,1.25524146,1.82199924,0.66456027,4.90333140,0.16571132,1.23241632
-0.81340670,9.80937698,0.25033815,0.84896155,1.25982520,1.83597342,0.65062742,4.86778536,0.16552445,1.20096311
-0.80740370,9.81140081,0.25755409,0.86563242,1.26281430,1.85043997,0.63625772,4.84061334,0.16584153,1.17234445
-0.80140070,9.82340309,0.26446204,0.88143515,1.26420048,1.86488836,0.62158109,4.82253342,0.16663875,1.14663040
-0.79539770,9.84477138,0.27095641,0.89616133,1.26399044,1.87875931,0.60672822,4.81415848,0.16787983,1.12382237
-0.78939470,9.87466921,0.27693131,0.90959826,1.26219989,1.89145788,0.59182692,4.81598678,0.16951743,1.10385823
-0.78339170,9.91206274,0.28228298,0.92153239,1.25884805,1.90236867,0.57699854,4.82839368,0.17149468,1.08661857
-0.77738869,9.95575424,0.28691259,0.93175395,1.25395354,1.91087280,0.56235460,4.85162546,0.17374704,1.07193383
-0.77138569,10.00442206,0.29072901,0.94006222,1.24753164,1.91636618,0.54799390,4.88579595,0.17620417,1.05959207
-0.76538269,10.05666649,0.29365179,0.94627174,1.23959351,1.91827868,0.53400031,4.93088660,0.17879192,1.04934728
-0.75937969,10.11106033,0.29561398,0.95021887,1.23014735,1.91609335,0.52044125,4.98675049,0.18143428,1.04092794
-0.75337669,10.16620283,0.29656488,0.95176864,1.21920159,1.90936514,0.50736701,5.05312023,0.18405526,1.03404556
-0.74737369,10.22077478,0.29647242,0.95082153,1.20676989,1.89773825,0.49481090,5.12961992,0.18658078,1.02840317
-0.74137069,10.27359287,0.29532528,0.94731986,1.19287775,1.88096155,0.48279020,5.21578029,0.18894030,1.02370336
-0.73536768,10.32366064,0.29313437,0.94125346,1.17757029,1.85890110,0.47130776,5.31105662,0.19106837,1.01965572
-0.72936468,10.37021375,0.28993385,0.93266441,1.16092063,1.83154954,0.46035419,5.41484808,0.19290603,1.01598372
-0.72336168,10.41275704,0.28578145,0.92165048,1.14303845,1.79903156,0.44991045,5.52651746,0.19440195,1.01243051
-0.71735868,10.45109133,0.28075806,0.90836712,1.12407800,1.76160530,0.43995059,5.64540991,0.19551346,1.00876390
-0.71135568,10.48532817,0.27496669,0.89302784,1.10424504,1.71965952,0.43044467,5.77086927,0.19620734,1.00478025
-0.70535268,10.51589128,0.26853068,0.87590292,1.08380217,1.67370654,0.42136141,5.90225090,0.19646040,1.00030726
-0.69934967,10.54350397,0.26159129,0.85731635,1.06307200,1.62437116,0.41267071,6.03892985,0.19625994,0.99520577
-0.69334667,10.56916275,0.25430476,0.83764115,1.04243794,1.57237601,0.40434568,6.18030381,0.19560387,0.98937043
-0.68734367,10.59409753,0.24683881,0.81729309,1.02234218,1.51852380,0.39636427,6.32579029,0.19450072,0.98272955
-0.68134067,10.61972007,0.23936889,0.79672300,1.00328085,1.46367708,0.38871042,6.47481833,0.19296941,0.97524400
-0.67533767,10.64756243,0.23207408,0.77640790,0.98579644,1.40873631,0.38137457,6.62681500,0.19103873,0.96690543
-0.66933467,10.67920802,0.22513293,0.75684115,0.97046743,1.35461688,0.37435384,6.78118783,0.18874669,0.95773386
-0.66333167,10.71621805,0.21871927,0.73852186,0.95789563,1.30222601,0.36765153,6.93730426,0.18613959,0.94777477
-0.65732866,10.76005650,0.21299813,0.72194386,0.94869138,1.25243994,0.36127640,7.09446977,0.18327085,0.93709576
-0.65132566,10.81201667,0.20812188,0.70758451,0.94345734,1.20608247,0.35524153,7.25190639,0.18019968,0.92578305
-0.64532266,10.87315252,0.20422657,0.69589351,0.94277110,1.16390504,0.34956289,7.40873345,0.17698960,0.91393767
-0.63931966,10.94421761,0.20142877,0.68728212,0.94716738,1.12656913,0.34425785,7.56395220,0.17370671,0.90167162
-0.63331666,11.02561396,0.19982267,0.68211284,0.95712035,1.09463105,0.33934352,7.71643603,0.17041793,0.88910402
-0.62731366,11.11735306,0.19947774,0.68068989,0.97302657,1.06852974,0.33483516,7.86492745,0.16718917,0.87635727
-0.62131066,11.21903031,0.20043678,0.68325067,0.99518916,1.04857737,0.33074466,8.00804276,0.16408349,0.86355337
-0.61530765,11.32981386,0.20271457,0.68995823,1.02380368,1.03495307,0.32707925,8.14428485,0.16115925,0.85081045
-0.60930465,11.44844805,0.20629699,0.70089520,1.05894622,1.02769973,0.32384035,8.27206416,0.15846844,0.83823952
-0.60330165,11.57327121,0.21114069,0.71605902,1.10056394,1.02672368,0.32102286,8.38972714,0.15605514,0.82594164
-0.59729865,11.70224687,0.21717331,0.73535878,1.14846861,1.03179739,0.31861480,8.49559143,0.15395417,0.81400549
-0.59129565,11.83300728,0.22429436,0.75861378,1.20233318,1.04256473,0.31659727,8.58798620,0.15219005,0.80250550
-0.58529265,11.96290742,0.23237653,0.78555385,1.26169171,1.05854899,0.31494503,8.66529611,0.15077621,0.79150058
-0.57928964,12.08908760,0.24126774,0.81582156,1.32594265,1.07916308,0.31362738,8.72600694,0.14971458,0.78103346
-0.57328664,12.20854265,0.25079367,0.84897639,1.39435560,1.10372205,0.31260958,8.76875092,0.14899547,0.77113086
-0.56728364,12.31819542,0.26076094,0.88450087,1.46608141,1.13145744,0.31185468,8.79234976,0.14859787,0.76180425
-0.56128064,12.41497242,0.27096078,0.92180868,1.54016555,1.16153344,0.31132559,8.79585356,0.14849004,0.75305148
-0.55527764,12.49587951,0.28117323,0.96025467,1.61556447,1.19306436,0.31098756,8.77857397,0.14863048,0.74485897
-0.54927464,12.55807574,0.29117177,0.99914669,1.69116485,1.22513335,0.31081067,8.74011024,0.14896923,0.73720451
-0.54327164,12.59894339,0.30072831,1.03775911,1.76580506,1.25681178,0.31077245,8.68036727,0.14944932,0.73006054
-0.53726863,12.61615269,0.30961839,1.07534764,1.83829878,1.28717915,0.31086023,8.59956490,0.15000861,0.72339774
-0.53126563,12.60771991,0.31762651,1.11116539,1.90745990,1.31534297,0.31107339,8.49823849,0.15058168,0.71718870
-0.52526263,12.57205746,0.32455146,1.14447960,1.97212842,1.34045820,0.31142502,8.37723078,0.15110188,0.71141156
-0.51925963,12.50801521,0.33021137,1.17458873,2.03119648,1.36174589,0.31194318,8.23767564,0.15150344,0.70605344
-0.51325663,12.41491213,0.33444849,1.20083938,2.08363404,1.37851038,0.31267142,8.08097454,0.15172350,0.70111333
-0.50725363,12.29255772,0.33713341,1.22264264,2.12851330,1.39015480,0.31366859,7.90876680,0.15170416,0.69660450
-0.50125063,12.14126286,0.33816860,1.23948919,2.16503132,1.39619423,0.31500795,7.72289474,0.15139430,0.69255601
-0.49524762,11.96183971,0.33749113,1.25096282,2.19253002,1.39626626,0.31677541,7.52536511,0.15075118,0.68901355
-0.48924462,11.75559079,0.33507448,1.25675174,2.21051302,1.39013862,0.31906716,7.31830796,0.14974186,0.68603921
-0.48324162,11.52428722,0.33092927,1.25665742,2.21865859,1.37771344,0.32198658,7.10393428,0.14834421,0.68371050
-0.47723862,11.27013645,0.32510301,1.25060039,2.21682841,1.35902823,0.32564062,6.88449349,0.14654759,0.68211828
-0.47123562,10.99574014,0.31767872,1.23862308,2.20507166,1.33425332,0.33013587,6.66223177,0.14435321,0.68136403
-0.46523262,10.70404274,0.30877245,1.22088919,2.18362437,1.30368594,0.33557431,6.43935201,0.14177394,0.68155629
-0.45922961,10.39827198,0.29852997,1.19767998,2.15290393,1.26774106,0.34204905,6.21797612,0.13883389,0.68280651
-0.45322661,10.08187243,0.28712247,1.16938735,2.11349890,1.22693929,0.34964014,6.00011022,0.13556748,0.68522445
-0.44722361,9.75843370,0.27474159,1.13650404,2.06615465,1.18189242,0.35841071,5.78761299,0.13201817,0.68891332
-0.44122061,9.43161493,0.26159397,1.09961147,2.01175506,1.13328677,0.36840349,5.58216759,0.12823693,0.69396475
-0.43521761,9.10506783,0.24789536,1.05936548,1.95130118,1.08186530,0.37963790,5.38525737,0.12428043,0.70045394
-0.42921461,8.78236006,0.23386472,1.01648071,1.88588758,1.02840883,0.39210781,5.19814554,0.12020901,0.70843493
-0.42321161,8.46690152,0.21971830,0.97171420,1.81667714,0.97371724,0.40578004,5.02185897,0.11608461,0.71793645
-0.41720860,8.16187571,0.20566406,0.92584869,1.74487536,0.91859103,0.42059370,4.85717648,0.11196866,0.72895831
