energy_ev,total_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-1.01150575,1.08366162,0.40804215,0.13986429,0.27809029,0.06313789,0.01306304,0.30433657,0.04569897,0.36288923
-1.00550275,1.05959208,0.39003182,0.13397612,0.27740255,0.06052222,0.01452577,0.30734576,0.04448832,0.35044798
-0.99949975,1.04486860,0.37525143,0.12964388,0.27909957,0.05843192,0.01611265,0.31229584,0.04369501,0.34112713
-0.99349675,1.03919181,0.36365933,0.12680085,0.28306267,0.05687011,0.01781777,0.31906764,0.04334133,0.33481658
-0.98749375,1.04213275,0.35516436,0.12536443,0.28913961,0.05583220,0.01963220,0.32751128,0.04344091,0.33136147
-0.98149075,1.05314779,0.34963178,0.12523947,0.29714800,0.05530639,0.02154399,0.33744833,0.04399840,0.33056940
-0.97548774,1.07159573,0.34689030,0.12632169,0.30687946,0.05527419,0.02353831,0.34867485,0.04500932,0.33221836
-0.96948474,1.09675657,0.34674005,0.12850096,0.31810420,0.05571107,0.02559770,0.36096543,0.04646008,0.33606506
-0.96348174,1.12785132,0.34896128,0.13166435,0.33057612,0.05658728,0.02770247,0.37407784,0.04832818,0.34185331
-0.95747874,1.16406241,0.35332333,0.13569895,0.34403818,0.05786858,0.02983110,0.38775843,0.05058259,0.34932228
-0.95147574,1.20455390,0.35959371,0.14049432,0.35822792,0.05951719,0.03196088,0.40174795,0.05318438,0.35821421
-0.94547274,1.24849109,0.36754682,0.14594448,0.37288307,0.06149263,0.03406844,0.41578768,0.05608739,0.36828151
-0.93946973,1.29505860,0.37697201,0.15194943,0.38774694,0.06375263,0.03613048,0.42962553,0.05923923,0.37929280
-0.93346673,1.34347679,0.38768062,0.15841625,0.40257363,0.06625405,0.03812438,0.44302209,0.06258234,0.39103780
-0.92746373,1.39301568,0.39951174,0.16525958,0.41713273,0.06895364,0.04002886,0.45575623,0.06605527,0.40333098
-0.92146073,1.44300635,0.41233641,0.17240171,0.43121361,0.07180892,0.04182456,0.46763024,0.06959400,0.41601376
-0.91545773,1.49284938,0.42606017,0.17977218,0.44462894,0.07477884,0.04349454,0.47847418,0.07313351,0.42895540
-0.90945473,1.54202045,0.44062376,0.18730701,0.45721759,0.07782448,0.04502471,0.48814943,0.07660926,0.44205251
-0.90345173,1.59007309,0.45600210,0.19494772,0.46884678,0.08090961,0.04640408,0.49655133,0.07995882,0.45522745
-0.89744872,1.63663888,0.47220157,0.20264003,0.47941342,0.08400119,0.04762493,0.50361081,0.08312343,0.46842566
-0.89144572,1.68142542,0.48925582,0.21033271,0.48884470,0.08706976,0.04868287,0.50929497,0.08604955,0.48161243
-0.88544272,1.72421258,0.50722032,0.21797632,0.49709801,0.09008980,0.04957671,0.51360677,0.08869025,0.49476905
-0.87943972,1.76484748,0.52616605,0.22552224,0.50416013,0.09303993,0.05030831,0.51658366,0.09100648,0.50788899
-0.87343672,1.80323878,0.54617259,0.23292206,0.51004583,0.09590307,0.05088230,0.51829544,0.09296816,0.52097421
-0.86743372,1.83935079,0.56732109,0.24012723,0.51479608,0.09866655,0.05130568,0.51884128,0.09455502,0.53403192
-0.86143072,1.87319781,0.58968740,0.24708929,0.51847566,0.10132205,0.05158754,0.51834611,0.09575712,0.54707204
-0.85542771,1.90483913,0.61333578,0.25376056,0.52117061,0.10386555,0.05173861,0.51695648,0.09657513,0.56010550
-0.84942471,1.93437476,0.63831340,0.26009526,0.52298536,0.10629717,0.05177093,0.51483603,0.09702029,0.57314350
-0.84342171,1.96194217,0.66464592,0.26605110,0.52403966,0.10862087,0.05169747,0.51216060,0.09711399,0.58619765
-0.83741871,1.98771374,0.69233426,0.27159116,0.52446550,0.11084418,0.05153192,0.50911334,0.09688712,0.59928100
-0.83141571,2.01189492,0.72135255,0.27668600,0.52440389,0.11297774,0.05128838,0.50587972,0.09637903,0.61240970
-0.82541271,2.03472266,0.75164745,0.28131579,0.52400162,0.11503482,0.05098122,0.50264263,0.09563628,0.62560514
-0.81940970,2.05646373,0.78313844,0.28547230,0.52340810,0.11703076,0.05062497,0.49957774,0.09471113,0.63889620
-0.81340670,2.07741261,0.81571926,0.28916067,0.52277216,0.11898231,0.05023418,0.49684923,0.09365987,0.65232141
-0.80740370,2.09788831,0.84926002,0.29240061,0.52223890,0.12090693,0.04982339,0.49460579,0.09254096,0.66593064
-0.80140070,2.11823007,0.88361000,0.29522711,0.52194664,0.12282206,0.04940701,0.49297729,0.09141321,0.67978605
-0.79539770,2.13879140,0.91860078,0.29769035,0.52202394,0.12474436,0.04899930,0.49207189,0.09033383,0.69396215
-0.78939470,2.15993252,0.95404964,0.29985489,0.52258672,0.12668896,0.04861417,0.49197387,0.08935659,0.70854474
-0.78339170,2.18201116,0.98976295,0.30179806,0.52373561,0.12866870,0.04826512,0.49274208,0.08853018,0.72362875
-0.77738869,2.20537205,1.02553953,0.30360754,0.52555340,0.13069350,0.04796494,0.49440916,0.08789660,0.73931496
-0.77138569,2.23033519,1.06117394,0.30537837,0.52810289,0.13276979,0.04772552,0.49698143,0.08748990,0.75570566
-0.76538269,2.25718378,1.09645953,0.30720935,0.53142501,0.13490002,0.04755752,0.50043954,0.08733513,0.77289967
-0.75937969,2.28615201,1.13119146,0.30919905,0.53553738,0.13708239,0.04747008,0.50473979,0.08744767,0.79098671
-0.75337669,2.31741368,1.16516955,0.31144168,0.54043336,0.13931071,0.04747050,0.50981610,0.08783281,0.81004171
-0.74737369,2.35107210,1.19820112,0.31402304,0.54608166,0.14157440,0.04756388,0.51558259,0.08848572,0.83011914
-0.74137069,2.38715187,1.23010373,0.31701656,0.55242652,0.14385870,0.04775288,0.52193653,0.08939174,0.85124793
-0.73536768,2.42559317,1.26070793,0.32047994,0.55938856,0.14614508,0.04803752,0.52876181,0.09052702,0.87342709
-0.72936468,2.46624876,1.28985993,0.32445227,0.56686624,0.14841173,0.04841499,0.53593246,0.09185940,0.89662242
-0.72336168,2.50888385,1.31742404,0.32895191,0.57473795,0.15063424,0.04887965,0.54331641,0.09334961,0.92076439
-0.71735868,2.55317899,1.34328482,0.33397520,0.58286462,0.15278631,0.04942304,0.55077901,0.09495258,0.94574727
-0.71135568,2.59873563,1.36734881,0.33949603,0.59109290,0.15484053,0.05003410,0.55818650,0.09661904,0.97142963
-0.70535268,2.64508401,1.38954551,0.34546617,0.59925862,0.15676922,0.05069940,0.56540895,0.09829703,0.99763602
-0.69934967,2.69169296,1.40982750,0.35181653,0.60719061,0.15854513,0.05140350,0.57232281,0.09993357,1.02415966
-0.69334667,2.73798102,1.42816955,0.35845898,0.61471456,0.16014212,0.05212935,0.57881285,0.10147625,1.05076607
-0.68734367,2.78332814,1.44456646,0.36528887,0.62165694,0.16153572,0.05285883,0.58477340,0.10287471,1.07719726
-0.68134067,2.82708764,1.45902973,0.37218785,0.62784876,0.16270357,0.05357320,0.59010900,0.10408196,1.10317629
-0.67533767,2.86859755,1.47158295,0.37902716,0.63312899,0.16362562,0.05425362,0.59473430,0.10505561,1.12841198
-0.66933467,2.90719123,1.48225604,0.38567088,0.63734766,0.16428433,0.05488165,0.59857350,0.10575872,1.15260350
-0.66333167,2.94220687,1.49107872,0.39197935,0.64036850,0.16466457,0.05543966,0.60155918,0.10616060,1.17544470
-0.65732866,2.97299567,1.49807337,0.39781238,0.64207105,0.16475348,0.05591119,0.60363088,0.10623717,1.19662823
-0.65132566,2.99892897,1.50324778,0.40303229,0.64235219,0.16454025,0.05628131,0.60473340,0.10597125,1.21584915
-0.64532266,3.01940430,1.50658839,0.40750674,0.64112722,0.16401580,0.05653678,0.60481525,0.10535250,1.23280830
-0.63931966,3.03385075,1.50805433,0.41111119,0.63833037,0.16317248,0.05666622,0.60382711,0.10437726,1.24721546
-0.63331666,3.04173414,1.50757298,0.41373113,0.63391496,0.16200382,0.05666015,0.60172075,0.10304811,1.25879235
-0.62731366,3.04256212,1.50503747,0.41526390,0.62785311,0.16050427,0.05651104,0.59844843,0.10137335,1.26727575
-0.62131066,3.03588988,1.50030645,0.41562036,0.62013527,0.15866919,0.05621323,0.59396282,0.09936644,1.27242076
-0.61530765,3.02132651,1.49320642,0.41472619,0.61076952,0.15649478,0.05576287,0.58821768,0.09704524,1.27400444
-0.60930465,2.99854235,1.48353680,0.41252304,0.59978078,0.15397831,0.05515784,0.58116915,0.09443134,1.27182977
-0.60330165,2.96727717,1.47107749,0.40896948,0.58721001,0.15111837,0.05439763,0.57277764,0.09154936,1.26573010
-0.59729865,2.92734925,1.45559892,0.40404169,0.57311339,0.14791528,0.05348328,0.56301032,0.08842626,1.25557387
-0.59129565,2.87866469,1.43687383,0.39773406,0.55756156,0.14437164,0.05241732,0.55184390,0.08509074,1.24126960
-0.58529265,2.82122689,1.41469055,0.39005955,0.54063895,0.14049279,0.05120372,0.53926766,0.08157263,1.22277082
-0.57928964,2.75514518,1.38886682,0.38104984,0.52244305,0.13628745,0.04984785,0.52528644,0.07790244,1.20008080
-0.57328664,2.68064215,1.35926343,0.37075522,0.50308376,0.13176818,0.04835654,0.50992340,0.07411092,1.17325659
-0.56728364,2.59805902,1.32579698,0.35924419,0.48268262,0.12695187,0.04673801,0.49322235,0.07022865,1.14241224
-0.56128064,2.50785811,1.28845087,0.34660276,0.46137195,0.12186000,0.04500193,0.47524941,0.06628578,1.10772079
-0.55527764,2.41062219,1.24728384,0.33293331,0.43929379,0.11651880,0.04315934,0.45609393,0.06231173,1.06941462
-0.54927464,2.30705005,1.20243561,0.31835317,0.41659867,0.11095922,0.04122268,0.43586846,0.05833495,1.02778428
-0.54327164,2.19794816,1.15412908,0.30299270,0.39344401,0.10521665,0.03920568,0.41470777,0.05438273,0.98317521
-0.53726863,2.08421847,1.10266901,0.28699307,0.36999237,0.09933050,0.03712320,0.39276696,0.05048095,0.93598276
-0.53126563,1.96684251,1.04843712,0.27050370,0.34640931,0.09334354,0.03499111,0.37021859,0.04665395,0.88664530
-0.52526263,1.84686229,0.99188390,0.25367935,0.32286106,0.08730107,0.03282603,0.34724912,0.04292432,0.83563567
-0.51925963,1.72535869,0.93351745,0.23667714,0.29951204,0.08125001,0.03064508,0.32405467,0.03931275,0.78345132
-0.51325663,1.60342816,0.87389001,0.21965332,0.27652216,0.07523785,0.02846555,0.30083643,0.03583785,0.73060348
-0.50725363,1.48215870,0.81358283,0.20276020,0.25404419,0.06931158,0.02630457,0.27779575,0.03251606,0.67760577
-0.50125063,1.36260602,0.75319011,0.18614305,0.23222116,0.06351665,0.02417879,0.25512939,0.02936152,0.62496270
-0.49524762,1.24577105,0.69330283,0.16993735,0.21118399,0.05789596,0.02210400,0.23302492,0.02638599,0.57315866
-0.48924462,1.13257954,0.63449328,0.15426635,0.19104931,0.05248894,0.02009481,0.21165660,0.02359883,0.52264773
-0.48324162,1.02386467,0.57730085,0.13923893,0.17191781,0.04733084,0.01816439,0.19118185,0.02100702,0.47384469
-0.47723862,0.92035325,0.52221981,0.12494817,0.15387286,0.04245213,0.01632420,0.17173850,0.01861523,0.42711780
-0.47123562,0.82265591,0.46968940,0.11147023,0.13697974,0.03787809,0.01458377,0.15344276,0.01642587,0.38278321
-0.46523262,0.73126157,0.42008663,0.09886390,0.12128538,0.03362864,0.01295065,0.13638819,0.01443932,0.34110156
-0.45922961,0.64653612,0.37372180,0.08717070,0.10681858,0.02971828,0.01143027,0.12064539,0.01265410,0.30227647
-0.45322661,0.56872516,0.33083685,0.07641544,0.09359076,0.02615633,0.01002601,0.10626251,0.01106707,0.26645509
