energy_ev,total_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-4.63731866,5.43794522,1.81718301,4.42915141,0.22808698,0.55271971,0.00076670,0.04289745,0.00875387,0.16747342
-4.63131566,5.60040927,1.88613168,4.57699456,0.23413256,0.55217117,0.00078385,0.04374587,0.00910353,0.17183720
-4.62531266,5.75037945,1.95073783,4.71446888,0.23986925,0.55052505,0.00080242,0.04446722,0.00943211,0.17606702
-4.61930965,5.88652269,2.01019940,4.84055260,0.24520473,0.54768931,0.00082245,0.04505179,0.00973498,0.18012641
-4.61330665,6.00768675,2.06375960,4.95436326,0.25005483,0.54359762,0.00084400,0.04549279,0.01000785,0.18398268
-4.60730365,6.11291251,2.11072323,5.05516336,0.25434512,0.53821184,0.00086710,0.04578640,0.01024681,0.18760673
-4.60130065,6.20144311,2.15047270,5.14236366,0.25801239,0.53152369,0.00089174,0.04593174,0.01044843,0.19097293
-4.59529765,6.27273013,2.18248332,5.21552457,0.26100582,0.52355571,0.00091787,0.04593078,0.01060984,0.19405893
-4.58929465,6.32643712,2.20633738,5.27435605,0.26328792,0.51436150,0.00094540,0.04578819,0.01072881,0.19684556
-4.58329165,6.36244049,2.22173631,5.31871624,0.26483516,0.50402511,0.00097415,0.04551116,0.01080372,0.19931666
-4.57728864,6.38082794,2.22851051,5.34860918,0.26563827,0.49265976,0.00100392,0.04510913,0.01083373,0.20145899
-4.57128564,6.38189438,2.22662623,5.36418154,0.26570217,0.48040569,0.00103441,0.04459358,0.01081867,0.20326209
-4.56528264,6.36613524,2.21618907,5.36571851,0.26504560,0.46742736,0.00106528,0.04397768,0.01075917,0.20471816
-4.55927964,6.33423695,2.19744369,5.35363863,0.26370037,0.45390993,0.00109614,0.04327598,0.01065657,0.20582193
-4.55327664,6.28706475,2.17076958,5.32848755,0.26171022,0.44005505,0.00112656,0.04250414,0.01051295,0.20657056
-4.54727364,6.22564749,2.13667285,5.29093055,0.25912943,0.42607616,0.00115605,0.04167855,0.01033106,0.20696350
-4.54127064,6.15115974,2.09577411,5.24174362,0.25602112,0.41219336,0.00118414,0.04081601,0.01011428,0.20700239
-4.53526763,6.06490115,2.04879281,5.18180310,0.25245538,0.39862790,0.00121034,0.03993346,0.00986656,0.20669099
-4.52926463,5.96827363,1.99652866,5.11207397,0.24850713,0.38559661,0.00123419,0.03904761,0.00959229,0.20603510
-4.52326163,5.86275669,1.93984059,5.03359662,0.24425408,0.37330627,0.00125526,0.03817474,0.00929625,0.20504256
-4.51725863,5.74988155,1.87962430,4.94747269,0.23977456,0.36194825,0.00127315,0.03733039,0.00898346,0.20372335
-4.51125563,5.63120494,1.81678905,4.85484988,0.23514554,0.35169351,0.00128754,0.03652917,0.00865909,0.20208967
-4.50525263,5.50828318,1.75223483,4.75690644,0.23044075,0.34268825,0.00129820,0.03578462,0.00832835,0.20015616
-4.49924962,5.38264752,1.68683071,4.65483549,0.22572913,0.33505025,0.00130496,0.03510903,0.00799634,0.19794018
-4.49324662,5.25578154,1.62139523,4.54982979,0.22107356,0.32886624,0.00130776,0.03451338,0.00766798,0.19546214
-4.48724362,5.12910128,1.55667954,4.44306726,0.21652993,0.32419024,0.00130663,0.03400729,0.00734787,0.19274591
-4.48124062,5.00393863,1.49335398,4.33569763,0.21214663,0.32104312,0.00130169,0.03359903,0.00704025,0.18981920
-4.47523762,4.88152851,1.43199833,4.22883065,0.20796442,0.31941331,0.00129318,0.03329554,0.00674886,0.18671398
-4.46923462,4.76299986,1.37309608,4.12352575,0.20401666,0.31925869,0.00128142,0.03310251,0.00647696,0.18346685
-4.46323162,4.64937050,1.31703261,4.02078352,0.20032987,0.32050963,0.00126680,0.03302444,0.00622724,0.18011927
-4.45722861,4.54154550,1.26409710,3.92153880,0.19692459,0.32307295,0.00124983,0.03306479,0.00600179,0.17671776
-4.45122561,4.44031861,1.21448781,3.82665521,0.19381644,0.32683682,0.00123103,0.03322602,0.00580215,0.17331380
-4.44522261,4.34637615,1.16832016,3.73692099,0.19101730,0.33167610,0.00121103,0.03350973,0.00562928,0.16996363
-4.43921961,4.26030248,1.12563701,3.65304568,0.18853655,0.33745826,0.00119046,0.03391669,0.00548362,0.16672777
-4.43321661,4.18258632,1.08642030,3.57565747,0.18638224,0.34404913,0.00116999,0.03444695,0.00536510,0.16367024
-4.42721361,4.11362705,1.05060351,3.50530079,0.18456224,0.35131869,0.00115028,0.03509980,0.00527320,0.16085761
-4.42121061,4.05374027,1.01808402,3.44243380,0.18308506,0.35914619,0.00113201,0.03587380,0.00520700,0.15835769
-4.41520760,4.00316200,0.98873486,3.38742573,0.18196062,0.36742467,0.00111579,0.03676670,0.00516527,0.15623806
-4.40920460,3.96205103,0.96241518,3.34055379,0.18120057,0.37606447,0.00110221,0.03777537,0.00514647,0.15456435
-4.40320160,3.93048926,0.93897902,3.30199983,0.18081849,0.38499563,0.00109178,0.03889568,0.00514885,0.15339841
-4.39719860,3.90848009,0.91828218,3.27184670,0.18082974,0.39416908,0.00108493,0.04012242,0.00517048,0.15279636
-4.39119560,3.89594496,0.90018686,3.25007480,0.18125110,0.40355660,0.00108199,0.04144909,0.00520927,0.15280667
-4.38519260,3.89271870,0.88456425,3.23655904,0.18210017,0.41314949,0.00108315,0.04286788,0.00526308,0.15346824
-4.37918959,3.89854428,0.87129503,3.23106667,0.18339465,0.42295620,0.00108852,0.04436948,0.00532965,0.15480876
-4.37318659,3.91306775,0.86026827,3.23325665,0.18515156,0.43299897,0.00109802,0.04594308,0.00540670,0.15684314
-4.36718359,3.93583419,0.85137882,3.24268086,0.18738634,0.44330971,0.00111146,0.04757631,0.00549193,0.15957242
-4.36118059,3.96628567,0.84452378,3.25878767,0.19011213,0.45392550,0.00112851,0.04925533,0.00558303,0.16298297
-4.35517759,4.00376181,0.83959849,3.28092829,0.19333895,0.46488375,0.00114869,0.05096488,0.00567769,0.16704618
-4.34917459,4.04750369,0.83649241,3.30836611,0.19707321,0.47621759,0.00117142,0.05268849,0.00577366,0.17171861
-4.34317159,4.09666144,0.83508537,3.34028889,0.20131719,0.48795149,0.00119598,0.05440872,0.00586870,0.17694265
-4.33716858,4.15030573,0.83524458,3.37582397,0.20606883,0.50009746,0.00122160,0.05610741,0.00596068,0.18264773
-4.33116558,4.20744290,0.83682253,3.41405594,0.21132154,0.51265210,0.00124740,0.05776609,0.00604755,0.18875190
-4.32516258,4.26703344,0.83965620,3.45404622,0.21706421,0.52559438,0.00127252,0.05936633,0.00612740,0.19516391
-4.31915958,4.32801308,0.84356741,3.49485408,0.22328129,0.53888448,0.00129605,0.06089012,0.00619846,0.20178565
-4.31315658,4.38931555,0.84836452,3.53555798,0.22995289,0.55246345,0.00131715,0.06232031,0.00625917,0.20851478
-4.30715358,4.44989599,0.85384517,3.57527657,0.23705490,0.56625387,0.00133500,0.06364096,0.00630819,0.21524760
-4.30115058,4.50875389,0.85980004,3.61318827,0.24455895,0.58016112,0.00134889,0.06483771,0.00634445,0.22188188
-4.29514757,4.56495426,0.86601725,3.64854871,0.25243244,0.59407540,0.00135822,0.06589802,0.00636715,0.22831966
-4.28914457,4.61764628,0.87228723,3.68070509,0.26063826,0.60787411,0.00136255,0.06681146,0.00637576,0.23446988
-4.28314157,4.66607814,0.87840762,3.70910696,0.26913454,0.62142451,0.00136155,0.06756980,0.00637010,0.24025066
-4.27713857,4.70960784,0.88418807,3.73331309,0.27787414,0.63458651,0.00135510,0.06816711,0.00635028,0.24559124
-4.27113557,4.74770928,0.88945463,3.75299409,0.28680417,0.64721540,0.00134323,0.06859973,0.00631671,0.25043346
-4.26513257,4.77997377,0.89405341,3.76793100,0.29586545,0.65916441,0.00132612,0.06886617,0.00627005,0.25473272
-4.25912956,4.80610722,0.89785356,3.77801022,0.30499200,0.67028711,0.00130414,0.06896702,0.00621126,0.25845847
-4.25312656,4.82592349,0.90074931,3.78321516,0.31411068,0.68043954,0.00127779,0.06890464,0.00614148,0.26159416
-4.24712356,4.83933479,0.90266120,3.78361548,0.32314109,0.68948210,0.00124769,0.06868306,0.00606202,0.26413675
-4.24112056,4.84634008,0.90353638,3.77935474,0.33199572,0.69728128,0.00121456,0.06830760,0.00597433,0.26609577
-4.23511756,4.84701249,0.90334819,3.77063726,0.34058049,0.70371124,0.00117921,0.06778471,0.00587994,0.26749210
-4.22911456,4.84148682,0.90209509,3.75771510,0.34879581,0.70865545,0.00114248,0.06712170,0.00578043,0.26835644
-4.22311156,4.82994805,0.89979904,3.74087598,0.35653797,0.71200826,0.00110524,0.06632654,0.00567737,0.26872764
-4.21710855,4.81262167,0.89650353,3.72043263,0.36370105,0.71367663,0.00106835,0.06540769,0.00557230,0.26865098
-4.21110555,4.78976618,0.89227130,3.69671419,0.37017925,0.71358199,0.00103265,0.06437399,0.00546670,0.26817646
-4.20510255,4.76166819,0.88718195,3.67005957,0.37586953,0.71166218,0.00099892,0.06323456,0.00536199,0.26735712
-4.19909955,4.72863986,0.88132936,3.64081302,0.38067446,0.70787359,0.00096787,0.06199879,0.00525947,0.26624755
-4.19309655,4.69101830,0.87481915,3.60932141,0.38450519,0.70219311,0.00094014,0.06067633,0.00516038,0.26490253
-4.18709355,4.64916645,0.86776595,3.57593287,0.38728433,0.69462019,0.00091626,0.05927709,0.00506583,0.26337587
-4.18109055,4.60347438,0.86029066,3.54099615,0.38894868,0.68517843,0.00089669,0.05781129,0.00497686,0.26171942
-4.17508754,4.55436028,0.85251753,3.50485998,0.38945147,0.67391693,0.00088177,0.05628944,0.00489437,0.25998217
-4.16908454,4.50227007,0.84457110,3.46787183,0.38876425,0.66091095,0.00087173,0.05472239,0.00481922,0.25820961
-4.16308154,4.44767488,0.83657287,3.43037526,0.38687799,0.64626190,0.00086672,0.05312128,0.00475212,0.25644296
-4.15707854,4.39106563,0.82863781,3.39270562,0.38380367,0.63009658,0.00086678,0.05149743,0.00469369,0.25471866
-4.15107554,4.33294445,0.82087068,3.35518362,0.37957194,0.61256539,0.00087189,0.04986231,0.00464442,0.25306775
-4.14507254,4.27381272,0.81336218,3.31810672,0.37423219,0.59383982,0.00088190,0.04822729,0.00460468,0.25151525
-4.13906953,4.21415611,0.80618510,3.28173874,0.36785092,0.57410892,0.00089661,0.04660352,0.00457465,0.25007958
-4.13306653,4.15442720,0.79939068,3.24629792,0.36050943,0.55357515,0.00091577,0.04500162,0.00455434,0.24877196
-4.12706353,4.09502666,0.79300517,3.21194432,0.35230113,0.53244961,0.00093903,0.04343149,0.00454355,0.24759583
-4.12106053,4.03628410,0.78702703,3.17876736,0.34332852,0.51094681,0.00096602,0.04190203,0.00454183,0.24654637
-4.11505753,3.97844020,0.78142483,3.14677463,0.33370000,0.48927939,0.00099632,0.04042087,0.00454851,0.24561016
-4.10905453,3.92163127,0.77613616,3.11588290,0.32352665,0.46765293,0.00102948,0.03899421,0.00456263,0.24476499
-4.10305153,3.86587796,0.77106766,3.08591250,0.31291930,0.44626108,0.00106506,0.03762659,0.00458301,0.24398003
-4.09704852,3.81107910,0.76609635,3.05658595,0.30198583,0.42528132,0.00110258,0.03632082,0.00460819,0.24321619
-4.09104552,3.75701186,0.76107243,3.02753145,0.29082890,0.40487155,0.00114162,0.03507798,0.00463652,0.24242697
-4.08504252,3.70333876,0.75582329,2.99829178,0.27954430,0.38516763,0.00118177,0.03389738,0.00466620,0.24155958
-4.07903952,3.64962172,0.75015906,2.96833857,0.26821974,0.36628199,0.00122268,0.03277678,0.00469528,0.24055657
-4.07303652,3.59534287,0.74387912,2.93709175,0.25693428,0.34830332,0.00126408,0.03171258,0.00472180,0.23935769
-4.06703352,3.53993147,0.73677975,2.90394353,0.24575829,0.33129735,0.00130577,0.03070007,0.00474384,0.23790219
-4.06103052,3.48279558,0.72866221,2.86828585,0.23475386,0.31530858,0.00134766,0.02973382,0.00475959,0.23613123
-4.05502751,3.42335717,0.71934128,2.82954019,0.22397559,0.30036285,0.00138978,0.02880804,0.00476748,0.23399050
-4.04902451,3.36108852,0.70865356,2.78718810,0.21347163,0.28647049,0.00143225,0.02791699,0.00476621,0.23143278
-4.04302151,3.29554825,0.69646535,2.74080099,0.20328489,0.27362984,0.00147533,0.02705542,0.00475491,0.22842045
-4.03701851,3.22641460,0.68267954,2.69006735,0.19345422,0.26183099,0.00151938,0.02621891,0.00473311,0.22492767
-4.03101551,3.15351434,0.66724128,2.63481618,0.18401555,0.25105928,0.00156485,0.02540427,0.00470087,0.22094224
-4.02501251,3.07684533,0.65014209,2.57503490,0.17500280,0.24129867,0.00161229,0.02460975,0.00465877,0.21646695
-4.01900950,2.99659156,0.63142220,2.51088093,0.16644852,0.23253440,0.00166229,0.02383533,0.00460793,0.21152033
-4.01300650,2.91312959,0.61117085,2.44268607,0.15838428,0.22475518,0.00171544,0.02308279,0.00455001,0.20613689
-4.00700350,2.82702610,0.58952483,2.37095345,0.15084067,0.21795455,0.00177236,0.02235572,0.00448713,0.20036658
-4.00100050,2.73902657,0.56666499,2.29634704,0.14384704,0.21213154,0.00183360,0.02165950,0.00442188,0.19427374
-3.99499750,2.65003571,0.54281106,2.21967429,0.13743099,0.20729057,0.00189962,0.02100108,0.00435716,0.18793542
-3.98899450,2.56109077,0.51821504,2.14186278,0.13161760,0.20344075,0.00197078,0.02038876,0.00429615,0.18143924
-3.98299150,2.47332917,0.49315343,2.06393216,0.12642863,0.20059465,0.00204730,0.01983189,0.00424215,0.17488087
-3.97698849,2.38795233,0.46791864,1.98696268,0.12188163,0.19876675,0.00212922,0.01934042,0.00419851,0.16836126
-3.97098549,2.30618752,0.44281016,1.91206215,0.11798919,0.19797165,0.00221642,0.01892458,0.00416846,0.16198375
-3.96498249,2.22924986,0.41812558,1.84033272,0.11475827,0.19822243,0.00230859,0.01859438,0.00415501,0.15585121
-3.95897949,2.15830624,0.39415221,1.77283922,0.11218988,0.19952903,0.00240528,0.01835922,0.00416085,0.15006339
-3.95297649,2.09444295,0.37115935,1.71058043,0.11027891,0.20189712,0.00250587,0.01822746,0.00418825,0.14471445
-3.94697349,2.03863830,0.34939171,1.65446435,0.10901438,0.20532729,0.00260964,0.01820609,0.00423893,0.13989094
-3.94097049,1.99174125,0.32906402,1.60528840,0.10837998,0.20981487,0.00271581,0.01830038,0.00431406,0.13567016
-3.93496748,1.95445651,0.31035710,1.56372496,0.10835493,0.21535014,0.00282357,0.01851365,0.00441418,0.13211898
-3.92896448,1.92733619,0.29341536,1.53031236,0.10891505,0.22191922,0.00293214,0.01884713,0.00453920,0.12929313
-3.92296148,1.91077760,0.27834577,1.50545112,0.11003405,0.22950520,0.00304085,0.01929981,0.00468835,0.12723689
-3.91695848,1.90502649,0.26521816,1.48940480,0.11168488,0.23808971,0.00314915,0.01986849,0.00486028,0.12598316
-3.91095548,1.91018461,0.25406661,1.48230473,0.11384107,0.24765460,0.00325667,0.02054780,0.00505305,0.12555382
-3.90495248,1.92622035,0.24489192,1.48415766,0.11647798,0.25818363,0.00336329,0.02133036,0.00526421,0.12596025
-3.89894947,1.95298117,0.23766471,1.49485520,0.11957384,0.26966399,0.00346912,0.02220696,0.00549088,0.12720401
-3.89294647,1.99020649,0.23232906,1.51418416,0.12311044,0.28208754,0.00357451,0.02316683,0.00572985,0.12927749
-3.88694347,2.03753995,0.22880636,1.54183678,0.12707354,0.29545157,0.00368008,0.02419789,0.00597765,0.13216453
-3.88094047,2.09454005,0.22699914,1.57742021,0.13145280,0.30975909,0.00378667,0.02528710,0.00623068,0.13584089
-3.87493747,2.16068877,0.22679480,1.62046476,0.13624136,0.32501845,0.00389528,0.02642072,0.00648529,0.14027462
-3.86893447,2.23539773,0.22806895,1.67043062,0.14143502,0.34124248,0.00400706,0.02758467,0.00673790,0.14542618
-3.86293147,2.31801228,0.23068840,1.72671332,0.14703103,0.35844704,0.00412321,0.02876480,0.00698506,0.15124852
-3.85692846,2.40781385,0.23451363,1.78864812,0.15302668,0.37664913,0.00424488,0.02994718,0.00722357,0.15768698
-3.85092546,2.50402138,0.23940083,1.85551402,0.15941769,0.39586468,0.00437316,0.03111833,0.00745053,0.16467921
-3.84492246,2.60579281,0.24520355,1.92653800,0.16619654,0.41610616,0.00450892,0.03226542,0.00766340,0.17215507
-3.83891946,2.71222773,0.25177398,2.00090040,0.17335089,0.43738019,0.00465275,0.03337647,0.00786005,0.18003670
-3.83291646,2.82237215,0.25896399,2.07774211,0.18086215,0.45968526,0.00480492,0.03444044,0.00803879,0.18823883
-3.82691346,2.93522627,0.26662604,2.15617420,0.18870435,0.48300971,0.00496528,0.03544732,0.00819839,0.19666927
-3.82091046,3.04975601,0.27461411,2.23529055,0.19684338,0.50733013,0.00513323,0.03638824,0.00833807,0.20522984
-3.81490745,3.16490839,0.28278464,2.31418351,0.20523667,0.53261016,0.00530768,0.03725544,0.00845754,0.21381764
-3.80890445,3.27963094,0.29099766,2.39196243,0.21383329,0.55879982,0.00548706,0.03804232,0.00855694,0.22232667
-3.80290145,3.39289425,0.29911810,2.46777474,0.22257452,0.58583522,0.00566933,0.03874340,0.00863683,0.23064988
-3.79689845,3.50371714,0.30701728,2.54082852,0.23139488,0.61363877,0.00585200,0.03935433,0.00869819,0.23868141
-3.79089545,3.61119283,0.31457463,2.61041562,0.24022343,0.64211966,0.00603219,0.03987187,0.00874231,0.24631912
-3.78489245,3.71451479,0.32167948,2.67593393,0.24898546,0.67117455,0.00620672,0.04029383,0.00877084,0.25346722
-3.77888944,3.81300051,0.32823295,2.73690751,0.25760419,0.70068845,0.00637216,0.04061908,0.00878566,0.26003880
-3.77288644,3.90611152,0.33414971,2.79300291,0.26600270,0.73053556,0.00652499,0.04084750,0.00878886,0.26595828
-3.76688344,3.99346813,0.33935964,2.84404064,0.27410564,0.76058013,0.00666165,0.04097995,0.00878272,0.27116354
-3.76088044,4.07485759,0.34380914,2.89000052,0.28184093,0.79067719,0.00677867,0.04101830,0.00876957,0.27560759
-3.75487744,4.15023482,0.34746215,2.93102029,0.28914115,0.82067326,0.00687278,0.04096529,0.00875178,0.27925986
-3.74887444,4.21971540,0.35030057,2.96738702,0.29594472,0.85040712,0.00694106,0.04082460,0.00873168,0.28210670
-3.74287144,4.28356077,0.35232425,2.99952155,0.30219664,0.87971055,0.00698097,0.04060071,0.00871150,0.28415149
-3.73686843,4.34215666,0.35355037,3.02795652,0.30784910,0.90840945,0.00699047,0.04029891,0.00869327,0.28541388
-3.73086543,4.39598562,0.35401227,3.05330905,0.31286170,0.93632523,0.00696812,0.03992517,0.00867881,0.28592868
-3.72486243,4.44559567,0.35375783,3.07624945,0.31720145,0.96327680,0.00691306,0.03948606,0.00866960,0.28574399
-3.71885943,4.49156668,0.35284730,3.09746773,0.32084267,0.98908316,0.00682514,0.03898866,0.00866678,0.28491913
-3.71285643,4.53447697,0.35135091,3.11763986,0.32376675,1.01356676,0.00670484,0.03844047,0.00867107,0.28352211
-3.70685343,4.57487192,0.34934622,3.13739561,0.32596198,1.03655755,0.00655335,0.03784921,0.00868277,0.28162698
-3.70085043,4.61323685,0.34691534,3.15728992,0.32742337,1.05789779,0.00637245,0.03722281,0.00870171,0.27931125
-3.69484742,4.64997572,0.34414231,3.17777937,0.32815268,1.07744726,0.00616455,0.03656919,0.00872726,0.27665332
-3.68884442,4.68539680,0.34111051,3.19920505,0.32815851,1.09508896,0.00593256,0.03589622,0.00875835,0.27373019
-3.68284142,4.71970612,0.33790049,3.22178258,0.32745665,1.11073464,0.00567985,0.03521160,0.00879352,0.27061556
-3.67683842,4.75300868,0.33458807,3.24559978,0.32607049,1.12433013,0.00541012,0.03452278,0.00883091,0.26737826
-3.67083542,4.78531699,0.33124286,3.27062165,0.32403151,1.13585979,0.00512733,0.03383688,0.00886843,0.26408123
-3.66483242,4.81656587,0.32792732,3.29670212,0.32137987,1.14534993,0.00483558,0.03316071,0.00890373,0.26078089
-3.65882941,4.84663196,0.32469613,3.32360140,0.31816482,1.15287063,0.00453901,0.03250066,0.00893438,0.25752696
-3.65282641,4.87535627,0.32159605,3.35100759,0.31444498,1.15853583,0.00424165,0.03186278,0.00895791,0.25436269
-3.64682341,4.90256757,0.31866615,3.37856078,0.31028836,1.16250129,0.00394740,0.03125271,0.00897193,0.25132528
-3.64082041,4.92810484,0.31593821,3.40587802,0.30577203,1.16496049,0.00365985,0.03067574,0.00897423,0.24844665
-3.63481741,4.95183673,0.31343748,3.43257729,0.30098127,1.16613836,0.00338228,0.03013682,0.00896284,0.24575415
-3.62881441,4.97367668,0.31118334,3.45829913,0.29600838,1.16628309,0.00311753,0.02964054,0.00893612,0.24327140
-3.62281141,4.99359247,0.30919021,3.48272447,0.29095094,1.16565634,0.00286800,0.02919116,0.00889285,0.24101890
-3.61680840,5.01160954,0.30746820,3.50558785,0.28590959,1.16452215,0.00263559,0.02879258,0.00883220,0.23901461
-3.61080540,5.02780828,0.30602381,3.52668557,0.28098551,1.16313527,0.00242167,0.02844830,0.00875381,0.23727420
-3.60480240,5.04231537,0.30486042,3.54587864,0.27627746,1.16172933,0.00222713,0.02816137,0.00865780,0.23581113
-3.59879940,5.05529061,0.30397861,3.56309093,0.27187880,1.16050559,0.00205236,0.02793432,0.00854471,0.23463644
-3.59279640,5.06691022,0.30337641,3.57830335,0.26787433,1.15962284,0.00189727,0.02776906,0.00841552,0.23375835
-3.58679340,5.07734857,0.30304929,3.59154484,0.26433736,1.15918909,0.00176137,0.02766680,0.00827161,0.23318172
-3.58079040,5.08675998,0.30299022,3.60288176,0.26132700,1.15925542,0.00164379,0.02762791,0.00811469,0.23290742
-3.57478739,5.09526253,0.30318959,3.61240660,0.25888589,1.15981248,0.00154337,0.02765185,0.00794678,0.23293168
