energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.06203102,2.32559927,0.02009213,0.13476779,0.09918446,1.20374412,0.01639397,0.13011287,0.27590945,0.90206518
-2.05602801,2.43948682,0.02040877,0.14204215,0.10602295,1.27898946,0.01713888,0.13696601,0.28838429,0.93206031
-2.05002501,2.54900812,0.02059013,0.14898334,0.11286259,1.35337034,0.01786892,0.14368789,0.30055065,0.95897324
-2.04402201,2.65297704,0.02063336,0.15549412,0.11963511,1.42603761,0.01857585,0.15021049,0.31229892,0.98255500
-2.03801901,2.75028880,0.02053864,0.16148112,0.12627003,1.49613271,0.01925232,0.15646956,0.32352679,1.00263507
-2.03201601,2.83993628,0.02030911,0.16685690,0.13269600,1.56280252,0.01989196,0.16240492,0.33414008,1.01912209
-2.02601301,2.92102406,0.01995080,0.17154191,0.13884233,1.62521498,0.02048938,0.16796064,0.34405350,1.03200191
-2.02001001,2.99277973,0.01947232,0.17546628,0.14464055,1.68257506,0.02104023,0.17308509,0.35319121,1.04133305
-2.01400700,3.05456251,0.01888460,0.17857139,0.15002597,1.73414053,0.02154106,0.17773098,0.36148736,1.04723995
-2.00800400,3.10586923,0.01820047,0.18081122,0.15493928,1.77923731,0.02198934,0.18185526,0.36888650,1.04990437
-2.00200100,3.14633763,0.01743422,0.18215327,0.15932801,1.81727365,0.02238334,0.18541913,0.37534396,1.04955550
-1.99599800,3.17574729,0.01660109,0.18257930,0.16314785,1.84775294,0.02272199,0.18838802,0.38082617,1.04645928
-1.98999500,3.19401819,0.01571683,0.18208564,0.16636373,1.87028455,0.02300484,0.19073166,0.38531090,1.04090751
-1.98399200,3.20120731,0.01479720,0.18068315,0.16895066,1.88459250,0.02323189,0.19242433,0.38878749,1.03320721
-1.97798899,3.19750338,0.01385751,0.17839687,0.17089428,1.89052145,0.02340348,0.19344513,0.39125688,1.02367082
-1.97198599,3.18322004,0.01291227,0.17526533,0.17219103,1.88803993,0.02352023,0.19377841,0.39273164,1.01260752
-1.96598299,3.15878762,0.01197481,0.17133967,0.17284802,1.87724065,0.02358293,0.19341429,0.39323569,1.00031608
-1.95997999,3.12474378,0.01105704,0.16668236,0.17288247,1.85833778,0.02359251,0.19234932,0.39280398,0.98707933
-1.95397699,3.08172314,0.01016927,0.16136590,0.17232094,1.83166135,0.02354996,0.19058704,0.39148186,0.97316038
-1.94797399,3.03044603,0.00932010,0.15547125,0.17119819,1.79764889,0.02345635,0.18813864,0.38932423,0.95880062
-1.94197099,2.97170666,0.00851636,0.14908619,0.16955578,1.75683463,0.02331285,0.18502350,0.38639456,0.94421923
-1.93596798,2.90636073,0.00776317,0.14230365,0.16744059,1.70983660,0.02312074,0.18126962,0.38276356,0.92961409
-1.92996498,2.83531268,0.00706402,0.13522003,0.16490313,1.65734207,0.02288147,0.17691383,0.37850782,0.91516384
-1.92396198,2.75950284,0.00642092,0.12793345,0.16199589,1.60009187,0.02259671,0.17200182,0.37370816,0.90103066
-1.91795898,2.67989453,0.00583451,0.12054221,0.15877178,1.53886408,0.02226843,0.16658793,0.36844809,0.88736359
-1.91195598,2.59746139,0.00530434,0.11314319,0.15528257,1.47445772,0.02189897,0.16073453,0.36281206,0.87430192
-1.90595298,2.51317514,0.00482900,0.10583040,0.15157770,1.40767684,0.02149109,0.15451129,0.35688393,0.86197849
-1.89994997,2.42799395,0.00440634,0.09869373,0.14770319,1.33931571,0.02104803,0.14799407,0.35074543,0.85052246
-1.89394697,2.34285151,0.00403368,0.09181767,0.14370096,1.27014528,0.02057355,0.14126354,0.34447488,0.84006154
-1.88794397,2.25864712,0.00370796,0.08528030,0.13960837,1.20090154,0.02007192,0.13440367,0.33814607,0.83072335
-1.88194097,2.17623672,0.00342587,0.07915235,0.13545812,1.13227573,0.01954796,0.12750004,0.33182741,0.82263597
-1.87593797,2.09642512,0.00318403,0.07349648,0.13127844,1.06490684,0.01900696,0.12063798,0.32558136,0.81592749
-1.86993497,2.01995932,0.00297903,0.06836655,0.12709351,0.99937610,0.01845463,0.11390079,0.31946411,0.81072477
-1.86393197,1.94752292,0.00280754,0.06380721,0.12292410,0.93620371,0.01789704,0.10736795,0.31352550,0.80715142
-1.85792896,1.87973172,0.00266635,0.05985353,0.11878835,0.87584730,0.01734047,0.10111336,0.30780923,0.80532508
-1.85192596,1.81713021,0.00255235,0.05653076,0.11470269,0.81870217,0.01679130,0.09520390,0.30235321,0.80535442
-1.84592296,1.76018914,0.00246262,0.05385428,0.11068263,0.76510274,0.01625588,0.08969803,0.29719013,0.80733578
-1.83991996,1.70930379,0.00239434,0.05182968,0.10674366,0.71532504,0.01574035,0.08464478,0.29234816,0.81134995
-1.83391696,1.66479314,0.00234483,0.05045295,0.10290190,0.66958978,0.01525049,0.08008290,0.28785172,0.81745912
-1.82791396,1.62689965,0.00231154,0.04971086,0.09917471,0.62806570,0.01479157,0.07604040,0.28372239,0.82570446
-1.82191096,1.59578982,0.00229197,0.04958143,0.09558102,0.59087293,0.01436820,0.07253439,0.27997982,0.83610424
-1.81590795,1.57155531,0.00228372,0.05003460,0.09214148,0.55808607,0.01398422,0.06957113,0.27664269,0.84865294
-1.80990495,1.55421484,0.00228443,0.05103299,0.08887840,0.52973678,0.01364257,0.06714648,0.27372973,0.86332126
-1.80390195,1.54371667,0.00229183,0.05253280,0.08581550,0.50581595,0.01334525,0.06524650,0.27126064,0.88005713
-1.79789895,1.53994189,0.00230369,0.05448486,0.08297744,0.48627522,0.01309325,0.06384840,0.26925711,0.89878778
-1.79189595,1.54270835,0.00231785,0.05683568,0.08038927,0.47102815,0.01288658,0.06292152,0.26774365,0.91942264
-1.78589295,1.55177544,0.00233227,0.05952868,0.07807569,0.45995095,0.01272424,0.06242863,0.26674845,0.94185703
-1.77988994,1.56684953,0.00234503,0.06250541,0.07606037,0.45288316,0.01260435,0.06232722,0.26630404,0.96597636
-1.77388694,1.58759010,0.00235435,0.06570675,0.07436516,0.44962836,0.01252419,0.06257087,0.26644781,0.99166063
-1.76788394,1.61361658,0.00235869,0.06907410,0.07300942,0.44995528,0.01248034,0.06311072,0.26722230,1.01878899
-1.76188094,1.64451569,0.00235670,0.07255051,0.07200940,0.45359949,0.01246884,0.06389683,0.26867526,1.04724390
-1.75587794,1.67984929,0.00234734,0.07608169,0.07137778,0.46026595,0.01248528,0.06487957,0.27085937,1.07691498
-1.74987494,1.71916262,0.00232987,0.07961688,0.07112334,0.46963255,0.01252502,0.06601090,0.27383170,1.10770193
-1.74387194,1.76199283,0.00230390,0.08310951,0.07125086,0.48135491,0.01258334,0.06724553,0.27765279,1.13951669
-1.73786893,1.80787773,0.00226941,0.08651775,0.07176118,0.49507236,0.01265555,0.06854204,0.28238553,1.17228467
-1.73186593,1.85636473,0.00222678,0.08980478,0.07265145,0.51041524,0.01273716,0.06986383,0.28809368,1.20594497
-1.72586293,1.90701991,0.00217679,0.09293896,0.07391565,0.52701338,0.01282401,0.07117990,0.29484030,1.24044984
-1.71985993,1.95943713,0.00212064,0.09589372,0.07554523,0.54450547,0.01291238,0.07246560,0.30268599,1.27576347
-1.71385693,2.01324732,0.00205994,0.09864737,0.07752989,0.56254938,0.01299905,0.07370317,0.31168723,1.31186041
-1.70785393,2.06812763,0.00199670,0.10118283,0.07985857,0.58083268,0.01308136,0.07488218,0.32189475,1.34872388
-1.70185093,2.12381066,0.00193333,0.10348717,0.08252043,0.59908332,0.01315731,0.07599990,0.33335214,1.38634428
-1.69584792,2.18009334,0.00187262,0.10555131,0.08550589,0.61707985,0.01322555,0.07706146,0.34609477,1.42471815
-1.68984492,2.23684542,0.00181770,0.10736958,0.08880765,0.63466063,0.01328538,0.07808004,0.36014907,1.46384789
-1.68384192,2.29401711,0.00177205,0.10893944,0.09242163,0.65173175,0.01333680,0.07907680,0.37553214,1.50374232
-1.67783892,2.35164562,0.00173943,0.11026133,0.09634776,0.66827292,0.01338049,0.08008081,0.39225180,1.54441803
-1.67183592,2.40985983,0.00172388,0.11133855,0.10059049,0.68434102,0.01341777,0.08112881,0.41030688,1.58590165
-1.66583292,2.46888271,0.00172969,0.11217735,0.10515912,0.70007097,0.01345060,0.08226483,0.42968779,1.62823249
-1.65982991,2.52903065,0.00176134,0.11278710,0.11006776,0.71567333,0.01348157,0.08353961,0.45037704,1.67146552
-1.65382691,2.59070920,0.00182346,0.11318057,0.11533492,0.73142880,0.01351380,0.08500989,0.47234982,1.71567392
-1.64782391,2.65440444,0.00192080,0.11337425,0.12098270,0.74767926,0.01355094,0.08673743,0.49557412,1.76095086
-1.64182091,2.72066956,0.00205816,0.11338866,0.12703556,0.76481550,0.01359708,0.08878783,0.52001057,1.80740986
-1.63581791,2.79010630,0.00224033,0.11324862,0.13351875,0.78326193,0.01365665,0.09122908,0.54561157,1.85518313
-1.62981491,2.86334113,0.00247198,0.11298341,0.14045630,0.80345854,0.01373432,0.09412981,0.57231984,1.90441746
-1.62381191,2.94099641,0.00275761,0.11262666,0.14786875,0.82584077,0.01383486,0.09755734,0.60006615,1.95526736
-1.61780890,3.02365708,0.00310142,0.11221612,0.15577065,0.85081783,0.01396298,0.10157544,0.62876647,2.00788517
-1.61180590,3.11183382,0.00350719,0.11179309,0.16416794,0.87875047,0.01412316,0.10624191,0.65831851,2.06240830
-1.60580290,3.20592389,0.00397817,0.11140158,0.17305531,0.90992887,0.01431946,0.11160599,0.68859793,2.11894386
-1.59979990,3.30617140,0.00451691,0.11108718,0.18241377,0.94455193,0.01455526,0.11770573,0.71945442,2.17755132
-1.59379690,3.41262885,0.00512513,0.11089566,0.19220846,0.98270864,0.01483314,0.12456538,0.75070817,2.23822393
-1.58779390,3.52512204,0.00580357,0.11087140,0.20238693,1.02436272,0.01515458,0.13219287,0.78214684,2.30087002
-1.58179090,3.64322054,0.00655187,0.11105559,0.21287798,1.06934136,0.01551982,0.14057760,0.81352361,2.36529530
-1.57578789,3.76621588,0.00736839,0.11148443,0.22359126,1.11732881,0.01592773,0.14968859,0.84455663,2.43118751
-1.56978489,3.89310938,0.00825016,0.11218736,0.23441761,1.16786537,0.01637560,0.15947315,0.87493014,2.49810463
-1.56378189,4.02261124,0.00919271,0.11318533,0.24523033,1.22035233,0.01685918,0.16985618,0.90429751,2.56546792
-1.55777889,4.15315209,0.01019010,0.11448946,0.25588726,1.27406278,0.01737260,0.18074017,0.93228640,2.63256075
-1.55177589,4.28290753,0.01123487,0.11609982,0.26623384,1.32815823,0.01790845,0.19200603,0.95850584,2.69853400
-1.54577289,4.40983572,0.01231803,0.11800481,0.27610685,1.38171073,0.01845792,0.20351479,0.98255538,2.76241850
-1.53976988,4.53172714,0.01342920,0.12018089,0.28533895,1.43372960,0.01901099,0.21511007,1.00403575,2.82314442
-1.53376688,4.64626525,0.01455670,0.12259281,0.29376366,1.48319199,0.01955668,0.22662152,1.02256085,2.87956746
-1.52776388,4.75109582,0.01568775,0.12519441,0.30122070,1.52907610,0.02008340,0.23786884,1.03777042,2.93050083
-1.52176088,4.84390250,0.01680867,0.12792992,0.30756147,1.57039562,0.02057929,0.24866656,1.04934288,2.97475205
-1.51575788,4.92248534,0.01790518,0.13073564,0.31265440,1.60623426,0.02103263,0.25882924,1.05700775,3.01116296
-1.50975488,4.98483916,0.01896271,0.13354216,0.31638994,1.63577862,0.02143226,0.26817701,1.06055687,3.03865138
-1.50375188,5.02922814,0.01996673,0.13627668,0.31868494,1.65834830,0.02176796,0.27654110,1.05985404,3.05625228
-1.49774887,5.05425349,0.02090310,0.13886577,0.31948625,1.67342175,0.02203086,0.28376933,1.05484240,3.06315686
-1.49174587,5.05891099,0.02175847,0.14123800,0.31877337,1.68065702,0.02221379,0.28973116,1.04554926,3.05874746
-1.48574287,5.04263587,0.02252061,0.14332663,0.31655995,1.67990627,0.02231154,0.29432221,1.03208799,3.04262666
-1.47973987,5.00533300,0.02317874,0.14507217,0.31289418,1.67122369,0.02232107,0.29746792,1.01465698,3.01463928
-1.47373687,4.94739099,0.02372387,0.14642450,0.30785783,1.65486647,0.02224167,0.29912634,0.99353563,2.97488611
-1.46773387,4.86967975,0.02414903,0.14734483,0.30156430,1.63128885,0.02207501,0.29928977,0.96907756,2.92372874
-1.46173087,4.77353151,0.02444946,0.14780695,0.29415540,1.60112962,0.02182503,0.29798527,0.94170140,2.86178529
-1.45572786,4.66070638,0.02462278,0.14779817,0.28579724,1.56519360,0.02149783,0.29527400,0.91187952,2.78991722
-1.44972486,4.53334399,0.02466903,0.14731951,0.27667537,1.52442806,0.02110148,0.29124935,0.88012536,2.70920788
-1.44372186,4.39390329,0.02459063,0.14638546,0.26698923,1.47989506,0.02064563,0.28603405,0.84697978,2.62093375
-1.43771886,4.24509327,0.02439236,0.14502307,0.25694631,1.43274080,0.02014124,0.27977627,0.81299704,2.52652961
-1.43171586,4.08979735,0.02408110,0.14327064,0.24675621,1.38416330,0.01960011,0.27264493,0.77873112,2.42754931
-1.42571286,3.93099444,0.02366571,0.14117591,0.23662474,1.33537958,0.01903447,0.26482445,0.74472269,2.32562351
-1.41970985,3.77167978,0.02315665,0.13879391,0.22674843,1.28759345,0.01845655,0.25650913,0.71148729,2.22241631
-1.41370685,3.61478821,0.02256570,0.13618460,0.21730951,1.24196506,0.01787813,0.24789731,0.67950507,2.11958224
-1.40770385,3.46312254,0.02190558,0.13341038,0.20847163,1.19958305,0.01731018,0.23918572,0.64921230,2.01872526
-1.40170085,3.31928913,0.02118955,0.13053359,0.20037635,1.16144002,0.01676248,0.23056406,0.62099483,1.92136096
-1.39569785,3.18564239,0.02043107,0.12761412,0.19314060,1.12841190,0.01624338,0.22221012,0.59518351,1.82888328
-1.38969485,3.06423940,0.01964337,0.12470725,0.18685506,1.10124157,0.01575953,0.21428551,0.57205155,1.74253638
-1.38369185,2.95680556,0.01883913,0.12186182,0.18158344,1.08052689,0.01531581,0.20693225,0.55181371,1.66339252
-1.37768884,2.86471131,0.01803017,0.11911870,0.17736277,1.06671302,0.01491521,0.20027014,0.53462709,1.59233602
-1.37168584,2.78895995,0.01722718,0.11650984,0.17420441,1.06008910,0.01455892,0.19439513,0.52059330,1.53005357
-1.36568284,2.73018600,0.01643951,0.11405762,0.17209585,1.06078882,0.01424637,0.18937850,0.50976181,1.47703058
-1.35967984,2.68866315,0.01567504,0.11177476,0.17100306,1.06879456,0.01397543,0.18526698,0.50213411,1.43355333
-1.35367684,2.66432083,0.01494009,0.10966464,0.17087334,1.08394477,0.01374262,0.18208357,0.49766852,1.39971623
-1.34767384,2.65676813,0.01423938,0.10772199,0.17163841,1.10594404,0.01354335,0.17982914,0.49628531,1.37543363
-1.34167084,2.66532362,0.01357612,0.10593395,0.17321769,1.13437537,0.01337222,0.17848447,0.49787189,1.36045540
-1.33566783,2.68904977,0.01295206,0.10428136,0.17552153,1.16871438,0.01322331,0.17801271,0.50228801,1.35438535
-1.32966483,2.72679056,0.01236767,0.10274019,0.17845442,1.20834480,0.01309047,0.17836213,0.50937056,1.35670175
-1.32366183,2.77721097,0.01182228,0.10128315,0.18191784,1.25257495,0.01296758,0.17946896,0.51893802,1.36677906
-1.31765883,2.83883702,0.01131434,0.09988116,0.18581292,1.30065495,0.01284882,0.18126014,0.53079437,1.38391004
-1.31165583,2.91009552,0.01084157,0.09850490,0.19004265,1.35179413,0.01272889,0.18365603,0.54473241,1.40732752
-1.30565283,2.98935232,0.01040128,0.09712608,0.19451373,1.40517853,0.01260313,0.18657279,0.56053640,1.43622515
-1.29964982,3.07494841,0.00999052,0.09571861,0.19913802,1.45998811,0.01246770,0.18992450,0.57798413,1.46977659
-1.29364682,3.16523327,0.00960637,0.09425950,0.20383358,1.51541350,0.01231964,0.19362493,0.59684834,1.50715274
-1.28764382,3.25859487,0.00924606,0.09272956,0.20852539,1.57067184,0.01215688,0.19758894,0.61689762,1.54753656
-1.28164082,3.35348618,0.00890723,0.09111378,0.21314581,1.62502182,0.01197826,0.20173354,0.63789688,1.59013556
-1.27563782,3.44844785,0.00858802,0.08940156,0.21763470,1.67777727,0.01178350,0.20597861,0.65960759,1.63419165
-1.26963482,3.54212717,0.00828721,0.08758666,0.22193954,1.72831936,0.01157308,0.21024741,0.68178773,1.67898865
-1.26363182,3.63329327,0.00800432,0.08566703,0.22601537,1.77610701,0.01134821,0.21446685,0.70419193,1.72385760
-1.25762881,3.72084879,0.00773965,0.08364450,0.22982469,1.82068537,0.01111066,0.21856769,0.72657173,1.76818016
-1.25162581,3.80383818,0.00749427,0.08152431,0.23333743,1.86169208,0.01086273,0.22248457,0.74867623,1.81139048
-1.24562281,3.88145293,0.00727011,0.07931468,0.23653097,1.89886128,0.01060705,0.22615621,0.77025329,1.85297595
-1.23961981,3.95303413,0.00706983,0.07702633,0.23939017,1.93202512,0.01034654,0.22952557,0.79105139,1.89247732
-1.23361681,4.01807239,0.00689683,0.07467198,0.24190756,1.96111277,0.01008428,0.23254014,0.81082219,1.92948841
-1.22761381,4.07620573,0.00675515,0.07226595,0.24408352,1.98614697,0.00982344,0.23515241,0.82932388,1.96365591
-1.22161081,4.12721539,0.00664937,0.06982378,0.24592651,2.00723814,0.00956717,0.23732043,0.84632529,1.99467942
-1.21560780,4.17101989,0.00658454,0.06736193,0.24745325,2.02457627,0.00931859,0.23900853,0.86161052,2.02231185
-1.20960480,4.20766754,0.00656602,0.06489754,0.24868880,2.03842074,0.00908070,0.24018812,0.87498414,2.04636023
-1.20360180,4.23732723,0.00659938,0.06244828,0.24966657,2.04908857,0.00885636,0.24083855,0.88627649,2.06668681
-1.19759880,4.26027785,0.00669021,0.06003215,0.25042800,2.05694115,0.00864823,0.24094792,0.89534902,2.08321023
-1.19159580,4.27689611,0.00684405,0.05766745,0.25102210,2.06237014,0.00845880,0.24051384,0.90209914,2.09590643
-1.18559280,4.28764280,0.00706617,0.05537269,0.25150457,2.06578288,0.00829028,0.23954404,0.90646444,2.10480894
-1.17958979,4.29304756,0.00736142,0.05316644,0.25193667,2.06758765,0.00814467,0.23805666,0.90842582,2.11000823
-1.17358679,4.29369202,0.00773410,0.05106728,0.25238367,2.06817938,0.00802368,0.23608040,0.90800928,2.11164955
-1.16758379,4.29019154,0.00818776,0.04909364,0.25291300,2.06792607,0.00792872,0.23365414,0.90528613,2.10992918
-1.16158079,4.28317567,0.00872506,0.04726360,0.25359207,2.06715647,0.00786086,0.23082636,0.90037149,2.10508869
-1.15557779,4.27326747,0.00934758,0.04559464,0.25448582,2.06614909,0.00782083,0.22765401,0.89342093,2.09740721
-1.14957479,4.26106235,0.01005570,0.04410334,0.25565412,2.06512302,0.00780897,0.22420109,0.88462538,2.08719168
-1.14357179,4.24710660,0.01084843,0.04280503,0.25714901,2.06423074,0.00782517,0.22053686,0.87420439,2.07476543
-1.13756878,4.23187658,0.01172329,0.04171341,0.25901208,2.06355287,0.00786889,0.21673365,0.86239807,2.06045537
-1.13156578,4.21575904,0.01267620,0.04084006,0.26127184,2.06309523,0.00793909,0.21286460,0.84945794,2.04457839
-1.12556278,4.19903357,0.01370142,0.04019406,0.26394147,2.06278803,0.00803421,0.20900111,0.83563725,2.02742761
-1.11955978,4.18185794,0.01479147,0.03978152,0.26701694,2.06248727,0.00815218,0.20521035,0.82118126,2.00925922
-1.11355678,4.16425726,0.01593712,0.03960519,0.27047557,2.06197833,0.00829036,0.20155280,0.80631784,1.99028070
-1.10755378,4.14611771,0.01712748,0.03966408,0.27427529,2.06098159,0.00844563,0.19807999,0.79124908,1.97064125
-1.10155078,4.12718559,0.01835003,0.03995323,0.27835458,2.05916006,0.00861433,0.19483259,0.77614428,1.95042497
-1.09554777,4.10707215,0.01959079,0.04046355,0.28263311,2.05612879,0.00879236,0.19183882,0.76113475,1.92964756
-1.08954477,4.08526461,0.02083449,0.04118180,0.28701322,2.05146600,0.00897524,0.18911347,0.74631069,1.90825675
-1.08354177,4.06114329,0.02206490,0.04209071,0.29138218,2.04472561,0.00915816,0.18665734,0.73172037,1.88613680
-1.07753877,4.03400470,0.02326504,0.04316931,0.29561518,2.03545094,0.00933610,0.18445742,0.71737166,1.86311697
-1.07153577,4.00308997,0.02441765,0.04439341,0.29957894,2.02318946,0.00950398,0.18248755,0.70323583,1.83898370
-1.06553277,3.96761787,0.02550549,0.04573625,0.30313592,2.00750791,0.00965675,0.18070979,0.68925332,1.81349594
-1.05952976,3.92682102,0.02651186,0.04716936,0.30614897,1.98800781,0.00978955,0.17907625,0.67534130,1.78640310
-1.05352676,3.87998422,0.02742106,0.04866353,0.30848610,1.96434060,0.00989788,0.17753141,0.66140248,1.75746441
-1.04752376,3.82648301,0.02821878,0.05018997,0.31002542,1.93622212,0.00997772,0.17601486,0.64733462,1.72646900
-1.04152076,3.76582096,0.02889264,0.05172144,0.31065989,1.90344589,0.01002571,0.17446420,0.63304037,1.69325542
-1.03551776,3.69766386,0.02943258,0.05323357,0.31030169,1.86589474,0.01003926,0.17281813,0.61843667,1.65772960
-1.02951476,3.62186911,0.02983124,0.05470608,0.30888613,1.82355025,0.01001669,0.17101952,0.60346334,1.61988011
-1.02351176,3.53850889,0.03008428,0.05612394,0.30637476,1.77649960,0.00995728,0.16901821,0.58809030,1.57979001
-1.01750875,3.44788573,0.03019063,0.05747840,0.30275768,1.72493945,0.00986140,0.16677365,0.57232304,1.53764431
-1.01150575,3.35053952,0.03015260,0.05876787,0.29805486,1.66917667,0.00973050,0.16425699,0.55620608,1.49373274
-1.00550275,3.24724543,0.02997599,0.05999850,0.29231641,1.60962550,0.00956713,0.16145273,0.53982417,1.44844745
-0.99949975,3.13900244,0.02966995,0.06118448,0.28562177,1.54680147,0.00937487,0.15835968,0.52330133,1.40227566
