energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.33966983,1.37377862,-1.37377977,0.00228470,-0.00228471,0.01431807,-0.01431822,0.12687118,-0.12687114,0.07047472,-0.07047536,0.53122351,-0.53122445,0.33835564,-0.33835611,0.01170334,-0.01170332,0.91028553,-0.91028593
-5.33366683,1.37852092,-1.37852275,0.00208489,-0.00208490,0.01491624,-0.01491642,0.12618583,-0.12618584,0.07115386,-0.07115457,0.54564446,-0.54564556,0.33623337,-0.33623401,0.01115752,-0.01115751,0.91671421,-0.91671502
-5.32766383,1.39151011,-1.39151265,0.00189279,-0.00189281,0.01572441,-0.01572462,0.12636686,-0.12636692,0.07232390,-0.07232470,0.56238863,-0.56238989,0.33646340,-0.33646421,0.01068418,-0.01068417,0.92835009,-0.92835131
-5.32166083,1.41266121,-1.41266447,0.00171027,-0.00171028,0.01674204,-0.01674228,0.12743351,-0.12743364,0.07399264,-0.07399353,0.58142254,-0.58142396,0.33899984,-0.33900081,0.01028304,-0.01028305,0.94514381,-0.94514546
-5.31565783,1.44174605,-1.44175002,0.00153884,-0.00153885,0.01796721,-0.01796750,0.12939684,-0.12939703,0.07615969,-0.07616069,0.60266404,-0.60266562,0.34375583,-0.34375696,0.00995256,-0.00995257,0.96694939,-0.96695145
-5.30965483,1.47839015,-1.47839483,0.00137968,-0.00137969,0.01939622,-0.01939654,0.13225706,-0.13225730,0.07881600,-0.07881711,0.62597991,-0.62598164,0.35060463,-0.35060591,0.00968995,-0.00968996,0.99352235,-0.99352482
-5.30365183,1.52207372,-1.52207907,0.00123362,-0.00123363,0.02102306,-0.02102342,0.13600116,-0.13600146,0.08194351,-0.08194473,0.65118495,-0.65118682,0.35938186,-0.35938328,0.00949129,-0.00949131,1.02452076,-1.02452361
-5.29764882,1.57213640,-1.57214239,0.00110118,-0.00110119,0.02283907,-0.02283946,0.14060088,-0.14060123,0.08551500,-0.08551633,0.67804268,-0.67804468,0.36988852,-0.36989006,0.00935165,-0.00935167,1.05950874,-1.05951195
-5.29164582,1.62778589,-1.62779247,0.00098255,-0.00098256,0.02483252,-0.02483295,0.14601116,-0.14601157,0.08949415,-0.08949559,0.70626752,-0.70626962,0.38189494,-0.38189659,0.00926526,-0.00926529,1.09796265,-1.09796618
-5.28564282,1.68810992,-1.68811702,0.00087766,-0.00087766,0.02698837,-0.02698883,0.15216915,-0.15216961,0.09383576,-0.09383731,0.73552846,-0.73553065,0.39514532,-0.39514707,0.00922565,-0.00922568,1.13927951,-1.13928331
-5.27963982,1.75209134,-1.75209888,0.00078618,-0.00078618,0.02928800,-0.02928850,0.15899376,-0.15899426,0.09848621,-0.09848786,0.76545414,-0.76545639,0.40936281,-0.40936464,0.00922586,-0.00922590,1.18278745,-1.18279147
-5.27363682,1.81862606,-1.81863394,0.00070756,-0.00070757,0.03170916,-0.03170969,0.16638596,-0.16638649,0.10338409,-0.10338585,0.79563920,-0.79564148,0.42425499,-0.42425686,0.00925862,-0.00925866,1.22775810,-1.22776228
-5.26763382,1.88654329,-1.88655141,0.00064111,-0.00064111,0.03422598,-0.03422652,0.17422973,-0.17423030,0.10846107,-0.10846291,0.82565174,-0.82565402,0.43951953,-0.43952143,0.00931655,-0.00931659,1.27342044,-1.27342472
-5.26163082,1.95462797,-1.95463622,0.00058594,-0.00058595,0.03680911,-0.03680967,0.18239381,-0.18239439,0.11364291,-0.11364484,0.85504182,-0.85504407,0.45485013,-0.45485202,0.00939233,-0.00939238,1.31897604,-1.31898035
-5.25562781,2.02164493,-2.02165319,0.00054111,-0.00054111,0.03942607,-0.03942665,0.19073404,-0.19073462,0.11885082,-0.11885281,0.88335080,-0.88335298,0.46994244,-0.46994430,0.00947892,-0.00947896,1.36361542,-1.36361969
-5.24962481,2.08636443,-2.08637258,0.00050557,-0.00050557,0.04204173,-0.04204231,0.19909651,-0.19909709,0.12400287,-0.12400491,0.91012136,-0.91012344,0.48449998,-0.48450178,0.00956964,-0.00956969,1.40653517,-1.40653932
-5.24362181,2.14758892,-2.14759682,0.00047825,-0.00047825,0.04461892,-0.04461950,0.20732126,-0.20732183,0.12901574,-0.12901781,0.93490809,-0.93491003,0.49824011,-0.49824182,0.00965843,-0.00965847,1.44695584,-1.44695979
-5.23761881,2.20418038,-2.20418791,0.00045806,-0.00045805,0.04711924,-0.04711980,0.21524651,-0.21524705,0.13380659,-0.13380868,0.95728839,-0.95729017,0.51089979,-0.51090138,0.00973986,-0.00973990,1.48414009,-1.48414377
-5.23161581,2.25508813,-2.25509515,0.00044391,-0.00044391,0.04950400,-0.04950454,0.22271328,-0.22271378,0.13829514,-0.13829722,0.97687359,-0.97687516,0.52224126,-0.52224269,0.00980932,-0.00980936,1.51741104,-1.51741438
-5.22561281,2.29937624,-2.29938265,0.00043477,-0.00043477,0.05173524,-0.05173575,0.22957032,-0.22957077,0.14240578,-0.14240784,0.99331988,-0.99332123,0.53205747,-0.53205872,0.00986308,-0.00986312,1.54617026,-1.54617320
-5.21960980,2.33625018,-2.33625587,0.00042966,-0.00042965,0.05377691,-0.05377738,0.23567902,-0.23567941,0.14606986,-0.14607188,1.00633904,-1.00634013,0.54017725,-0.54017830,0.00989836,-0.00989839,1.56991514,-1.56991762
-5.21360680,2.36508184,-2.36508672,0.00042766,-0.00042766,0.05559598,-0.05559640,0.24091832,-0.24091864,0.14922789,-0.14922984,1.01570836,-1.01570918,0.54647004,-0.54647086,0.00991336,-0.00991338,1.58825512,-1.58825709
-5.20760380,2.38543205,-2.38543604,0.00042796,-0.00042795,0.05716367,-0.05716404,0.24518921,-0.24518945,0.15183169,-0.15183355,1.02127971,-1.02128025,0.55085002,-0.55085061,0.00990729,-0.00990731,1.60092614,-1.60092757
-5.20160080,2.39706977,-2.39707282,0.00042983,-0.00042982,0.05845656,-0.05845687,0.24841879,-0.24841895,0.15384636,-0.15384813,1.02298718,-1.02298743,0.55327966,-0.55327999,0.00988040,-0.00988041,1.60780291,-1.60780378
-5.19559780,2.39998695,-2.39998902,0.00043266,-0.00043265,0.05945757,-0.05945782,0.25056354,-0.25056361,0.15525200,-0.15525366,1.02085303,-1.02085299,0.55377220,-0.55377227,0.00983391,-0.00983391,1.60890814,-1.60890843
-5.18959480,2.39440802,-2.39440912,0.00043595,-0.00043594,0.06015690,-0.06015708,0.25161181,-0.25161180,0.15604503,-0.15604657,1.01499154,-1.01499122,0.55239322,-0.55239304,0.00977000,-0.00976999,1.60441830,-1.60441802
-5.18359180,2.38079335,-2.38079349,0.00043933,-0.00043932,0.06055265,-0.06055276,0.25158522,-0.25158512,0.15623911,-0.15624052,1.00561045,-1.00560988,0.54926083,-0.54926040,0.00969170,-0.00969168,1.59466523,-1.59466441
-5.17758879,2.35983566,-2.35983490,0.00044253,-0.00044251,0.06065129,-0.06065132,0.25053894,-0.25053876,0.15586550,-0.15586678,0.99300972,-0.99300891,0.54454453,-0.54454386,0.00960284,-0.00960281,1.58013324,-1.58013192
-5.17158579,2.33244920,-2.33244762,0.00044540,-0.00044539,0.06046782,-0.06046779,0.24856081,-0.24856056,0.15497287,-0.15497402,0.97757733,-0.97757631,0.53846248,-0.53846160,0.00950788,-0.00950785,1.56145126,-1.56144949
-5.16558279,2.29975119,-2.29974888,0.00044793,-0.00044792,0.06002570,-0.06002560,0.24576925,-0.24576893,0.15362650,-0.15362753,0.95978215,-0.95978096,0.53127727,-0.53127620,0.00941180,-0.00941176,1.53937992,-1.53937777
-5.15957979,2.26303582,-2.26303292,0.00045018,-0.00045016,0.05935646,-0.05935630,0.24231003,-0.24230966,0.15190686,-0.15190777,0.94016383,-0.94016252,0.52329002,-0.52328879,0.00931990,-0.00931986,1.51479375,-1.51479130
-5.15357679,2.22374117,-2.22373781,0.00045232,-0.00045231,0.05849905,-0.05849883,0.23835202,-0.23835161,0.14990760,-0.14990841,0.91931990,-0.91931851,0.51483309,-0.51483174,0.00923764,-0.00923759,1.48865864,-1.48865598
-5.14757379,2.18340992,-2.18340626,0.00045462,-0.00045461,0.05749893,-0.05749867,0.23408198,-0.23408154,0.14773301,-0.14773374,0.89789036,-0.89788895,0.50626141,-0.50625998,0.00917041,-0.00917035,1.46200523,-1.46200246
-5.14157079,2.14364506,-2.14364127,0.00045741,-0.00045739,0.05640701,-0.05640670,0.22969874,-0.22969828,0.14549506,-0.14549571,0.87654026,-0.87653888,0.49794280,-0.49794133,0.00912332,-0.00912326,1.43589904,-1.43589627
-5.13556778,2.10606211,-2.10605836,0.00046107,-0.00046106,0.05527830,-0.05527797,0.22540680,-0.22540635,0.14331002,-0.14331063,0.85594078,-0.85593950,0.49024756,-0.49024609,0.00910101,-0.00910095,1.41140825,-1.41140558
-5.12956478,2.07223956,-2.07223603,0.00046606,-0.00046605,0.05417058,-0.05417023,0.22140980,-0.22140936,0.14129497,-0.14129556,0.83674954,-0.83674839,0.48353763,-0.48353622,0.00910745,-0.00910739,1.38957041,-1.38956794
-5.12356178,2.04366956,-2.04366643,0.00047283,-0.00047282,0.05314290,-0.05314255,0.21790394,-0.21790354,0.13956419,-0.13956478,0.81959071,-0.81958976,0.47815595,-0.47815463,0.00914570,-0.00914564,1.37135930,-1.37135714
-5.11755878,2.02171079,-2.02170820,0.00048189,-0.00048188,0.05225413,-0.05225378,0.21507174,-0.21507138,0.13822558,-0.13822620,0.80503596,-0.80503524,0.47441624,-0.47441505,0.00921782,-0.00921776,1.35765340,-1.35765162
-5.11155578,2.00754541,-2.00754350,0.00049372,-0.00049370,0.05156153,-0.05156120,0.21307626,-0.21307596,0.13737743,-0.13737810,0.79358671,-0.79358627,0.47259376,-0.47259274,0.00932470,-0.00932464,1.34920709,-1.34920577
-5.10555278,2.00214210,-2.00214100,0.00050880,-0.00050879,0.05111943,-0.05111913,0.21205613,-0.21205589,0.13710541,-0.13710616,0.78565865,-0.78565851,0.47291745,-0.47291663,0.00946596,-0.00946590,1.34662600,-1.34662521
-5.09954977,2.00622655,-2.00622634,0.00052760,-0.00052759,0.05097806,-0.05097779,0.21212143,-0.21212125,0.13748014,-0.13748098,0.78156888,-0.78156907,0.47556372,-0.47556312,0.00963996,-0.00963991,1.35034749,-1.35034726
-5.09354677,2.02026067,-2.02026143,0.00055055,-0.00055054,0.05118247,-0.05118225,0.21335062,-0.21335052,0.13855526,-0.13855622,0.78152651,-0.78152704,0.48065222,-0.48065186,0.00984379,-0.00984374,1.36062707,-1.36062744
-5.08754377,2.04443143,-2.04443320,0.00057803,-0.00057803,0.05177178,-0.05177161,0.21578867,-0.21578864,0.14036620,-0.14036730,0.78562678,-0.78562765,0.48824372,-0.48824362,0.01007332,-0.01007327,1.37753137,-1.37753235
-5.08154077,2.07864959,-2.07865237,0.00061040,-0.00061039,0.05277845,-0.05277834,0.21944620,-0.21944624,0.14292957,-0.14293081,0.79384907,-0.79385026,0.49834021,-0.49834036,0.01032336,-0.01032331,1.40093793,-1.40093949
-5.07553777,2.12255817,-2.12256195,0.00064792,-0.00064791,0.05422787,-0.05422784,0.22429992,-0.22430004,0.14624320,-0.14624460,0.80605880,-0.80606030,0.51088706,-0.51088747,0.01058778,-0.01058774,1.43054165,-1.43054377
-5.06953477,2.17555024,-2.17555497,0.00069082,-0.00069081,0.05613809,-0.05613813,0.23029404,-0.23029422,0.15028688,-0.15028846,0.82201309,-0.82201487,0.52577725,-0.52577790,0.01085977,-0.01085974,1.46586769,-1.46587032
-5.06353177,2.23679487,-2.23680047,0.00073923,-0.00073923,0.05851967,-0.05851979,0.23734264,-0.23734288,0.15502361,-0.15502537,0.84136986,-0.84137188,0.54285723,-0.54285811,0.01113205,-0.01113202,1.50629006,-1.50629314
-5.05752876,2.30526994,-2.30527633,0.00079323,-0.00079323,0.06137575,-0.06137595,0.24533293,-0.24533322,0.16040139,-0.16040332,0.86369993,-0.86370214,0.56193420,-0.56193529,0.01139713,-0.01139710,1.55105494,-1.55105840
-5.05152576,2.37980023,-2.37980730,0.00085281,-0.00085280,0.06470212,-0.06470241,0.25412912,-0.25412946,0.16635528,-0.16635740,0.88850163,-0.88850398,0.58278438,-0.58278565,0.01164761,-0.01164758,1.59930778,-1.59931153
-5.04552276,2.45909883,-2.45910644,0.00091784,-0.00091784,0.06848748,-0.06848785,0.26357678,-0.26357714,0.17280989,-0.17281218,0.91521724,-0.91521969,0.60516176,-0.60516318,0.01187642,-0.01187640,1.65012278,-1.65012671
-5.03951976,2.54181004,-2.54181808,0.00098815,-0.00098814,0.07271365,-0.07271411,0.27350745,-0.27350783,0.17968184,-0.17968431,0.94325061,-0.94325309,0.62880704,-0.62880857,0.01207710,-0.01207707,1.70253348,-1.70253751
-5.03351676,2.62655196,-2.62656028,0.00106341,-0.00106341,0.07735590,-0.07735644,0.28374343,-0.28374382,0.18688238,-0.18688501,0.97198519,-0.97198764,0.65345610,-0.65345771,0.01224397,-0.01224394,1.75556329,-1.75556731
-5.02751376,2.71195681,-2.71196526,0.00114323,-0.00114323,0.08238321,-0.08238384,0.29410246,-0.29410285,0.19431978,-0.19432257,1.00080188,-1.00080425,0.67884786,-0.67884952,0.01237238,-0.01237235,1.80825447,-1.80825839
-5.02151076,2.79670767,-2.79671612,0.00122708,-0.00122707,0.08775863,-0.08775934,0.30440218,-0.30440256,0.20190166,-0.20190460,1.02909612,-1.02909835,0.70473104,-0.70473271,0.01245879,-0.01245876,1.85969476,-1.85969847
-5.01550775,2.87957023,-2.87957855,0.00131432,-0.00131431,0.09343957,-0.09344036,0.31446426,-0.31446463,0.20953700,-0.20954007,1.05629342,-1.05629546,0.73086963,-0.73087126,0.01250087,-0.01250085,1.90904047,-1.90904390
-5.00950475,2.95941880,-2.95942686,0.00140419,-0.00140419,0.09937815,-0.09937901,0.32411811,-0.32411846,0.21713779,-0.21714098,1.08186323,-1.08186502,0.75704690,-0.75704845,0.01249753,-0.01249751,1.95553562,-1.95553868
-5.00350175,3.03525587,-3.03526356,0.00149583,-0.00149582,0.10552156,-0.10552249,0.33320406,-0.33320438,0.22462044,-0.22462374,1.10533045,-1.10533197,0.78306798,-0.78306943,0.01244888,-0.01244886,1.99852644,-1.99852906
-4.99749875,3.10622525,-3.10623246,0.00158824,-0.00158824,0.11181250,-0.11181350,0.34157600,-0.34157628,0.23190678,-0.23191018,1.12628469,-1.12628589,0.80876096,-0.80876228,0.01235615,-0.01235612,2.03747124,-2.03747335
-4.99149575,3.17161886,-3.17162551,0.00168035,-0.00168035,0.11818967,-0.11819073,0.34910346,-0.34910370,0.23892475,-0.23892823,1.14438686,-1.14438773,0.83397671,-0.83397785,0.01222155,-0.01222153,2.07194559,-2.07194715
-4.98549275,3.23087786,-3.23088387,0.00177097,-0.00177096,0.12458838,-0.12458950,0.35567322,-0.35567342,0.24560878,-0.24561234,1.15937336,-1.15937387,0.85858759,-0.85858853,0.01204815,-0.01204812,2.10164320,-2.10164417
-4.97948974,3.28358870,-3.28359401,0.00185884,-0.00185883,0.13094124,-0.13094240,0.36119033,-0.36119049,0.25190006,-0.25190367,1.17105777,-1.17105792,0.88248536,-0.88248608,0.01183964,-0.01183962,2.12637288,-2.12637324
-4.97348674,3.32947529,-3.32947986,0.00194265,-0.00194264,0.13717907,-0.13718028,0.36557874,-0.36557886,0.25774650,-0.25775016,1.17933040,-1.17933017,0.90557866,-0.90557912,0.01160017,-0.01160015,2.14605230,-2.14605202
-4.96748374,3.36838832,-3.36839211,0.00202107,-0.00202107,0.14323192,-0.14323316,0.36878156,-0.36878164,0.26310275,-0.26310645,1.18415586,-1.18415527,0.92779014,-0.92779033,0.01133414,-0.01133412,2.16069918,-2.16069826
-4.96148074,3.40029273,-3.40029573,0.00209277,-0.00209276,0.14903025,-0.14903151,0.37076095,-0.37076100,0.26793015,-0.26793387,1.18556904,-1.18556809,0.94905393,-0.94905383,0.01104598,-0.01104596,2.17042080,-2.17041926
-4.95547774,3.42525477,-3.42525696,0.00215645,-0.00215644,0.15450626,-0.15450755,0.37149786,-0.37149786,0.27219673,-0.27220046,1.18366974,-1.18366845,0.96931333,-0.96931291,0.01074002,-0.01074000,2.17540252,-2.17540036
-4.94947474,3.44342915,-3.44343054,0.00221088,-0.00221087,0.15959544,-0.15959674,0.37099145,-0.37099142,0.27587736,-0.27588110,1.17861646,-1.17861485,0.98851916,-0.98851843,0.01042031,-0.01042029,2.17589597,-2.17589322
-4.94347174,3.45504757,-3.45504818,0.00225494,-0.00225492,0.16423810,-0.16423941,0.36925855,-0.36925849,0.27895404,-0.27895777,1.17061946,-1.17061756,1.00662899,-1.00662793,0.01009051,-0.01009049,2.17220762,-2.17220431
-4.93746873,3.46040878,-3.46040864,0.00228765,-0.00228764,0.16838110,-0.16838242,0.36633288,-0.36633280,0.28141634,-0.28142007,1.15993362,-1.15993147,1.02360699,-1.02360560,0.00975383,-0.00975382,2.16468822,-2.16468440
-4.93146573,3.45987076,-3.45986991,0.00230822,-0.00230820,0.17197953,-0.17198084,0.36226434,-0.36226424,0.28326204,-0.28326576,1.14685118,-1.14684882,1.03942473,-1.03942301,0.00941298,-0.00941296,2.15372333,-2.15371904
-4.92546273,3.45384501,-3.45384351,0.00231603,-0.00231602,0.17499836,-0.17499967,0.35711816,-0.35711805,0.28449787,-0.28450157,1.13169465,-1.13169211,1.05406268,-1.05406064,0.00907015,-0.00907014,2.13972521,-2.13972050
-4.91945973,3.44279274,-3.44279064,0.00231073,-0.00231071,0.17741405,-0.17741535,0.35097412,-0.35097401,0.28514033,-0.28514401,1.11480997,-1.11480729,1.06751213,-1.06750978,0.00872707,-0.00872705,2.12312608,-2.12312102
-4.91345673,3.42722254,-3.42721993,0.00229217,-0.00229215,0.17921594,-0.17921722,0.34392568,-0.34392556,0.28521659,-0.28522025,1.09656009,-1.09655732,1.07977753,-1.07977489,0.00838504,-0.00838503,2.10437260,-2.10436726
-4.90745373,3.40768912,-3.40768610,0.00226048,-0.00226047,0.18040742,-0.18040870,0.33607905,-0.33607895,0.28476527,-0.28476893,1.07731886,-1.07731603,1.09087875,-1.09087584,0.00804503,-0.00804502,2.08392135,-2.08391578
-4.90145073,3.38479224,-3.38478891,0.00221605,-0.00221603,0.18100691,-0.18100819,0.32755228,-0.32755220,0.28383713,-0.28384079,1.05746534,-1.05746251,1.10085309,-1.10084994,0.00770775,-0.00770774,2.06223493,-2.06222923
-4.89544772,3.35917523,-3.35917172,0.00215948,-0.00215946,0.18104834,-0.18104962,0.31847415,-0.31847410,0.28249549,-0.28249916,1.03737842,-1.03737563,1.10975672,-1.10975337,0.00737380,-0.00737379,2.03977845,-2.03977268
-4.88944472,3.33152237,-3.33151880,0.00209165,-0.00209163,0.18058137,-0.18058266,0.30898308,-0.30898307,0.28081639,-0.28082008,1.01743159,-1.01742888,1.11766529,-1.11766179,0.00704370,-0.00704369,2.01701580,-2.01701004
-4.88344172,3.30255443,-3.30255095,0.00201360,-0.00201359,0.17967118,-0.17967250,0.29922577,-0.29922583,0.27888829,-0.27889204,0.99798796,-0.99798537,1.12467347,-1.12466986,0.00671808,-0.00671807,1.99440558,-1.99439992
-4.87743872,3.27302201,-3.27301877,0.00192660,-0.00192658,0.17839782,-0.17839918,0.28935585,-0.28935599,0.27681147,-0.27681528,0.97939525,-0.97939282,1.13089333,-1.13088965,0.00639768,-0.00639767,1.97239623,-1.97239075
-4.87143572,3.24369620,-3.24369337,0.00183202,-0.00183201,0.17685507,-0.17685650,0.27953226,-0.27953249,0.27469678,-0.27470069,0.96198088,-0.96197865,1.13645142,-1.13644774,0.00608351,-0.00608350,1.95142030,-1.95141508
-4.86543272,3.21535669,-3.21535444,0.00173137,-0.00173135,0.17514904,-0.17515055,0.26991753,-0.26991788,0.27266411,-0.27266814,0.94604700,-0.94604499,1.14148476,-1.14148112,0.00577684,-0.00577683,1.93188770,-1.93188283
-4.85942971,3.18877728,-3.18877578,0.00162621,-0.00162619,0.17339623,-0.17339784,0.26067588,-0.26067637,0.27084026,-0.27084444,0.93186555,-0.93186381,1.14613559,-1.14613205,0.00547931,-0.00547930,1.91417804,-1.91417359
-4.85342671,3.16470930,-3.16470871,0.00151812,-0.00151810,0.17172133,-0.17172306,0.25197127,-0.25197192,0.26935649,-0.26936086,0.91967353,-0.91967207,1.15054540,-1.15054202,0.00519290,-0.00519289,1.89863230,-1.89862835
-4.84742371,3.14386349,-3.14386397,0.00140868,-0.00140866,0.17025476,-0.17025665,0.24396519,-0.24396604,0.26834569,-0.26835028,0.90966833,-0.90966717,1.15484828,-1.15484512,0.00491996,-0.00491995,1.88554401,-1.88554061
-4.84142071,3.12689108,-3.12689280,0.00129941,-0.00129939,0.16912997,-0.16913205,0.23681457,-0.23681562,0.26793934,-0.26794419,0.90200358,-0.90200275,1.15916413,-1.15916122,0.00466320,-0.00466319,1.87515055,-1.87514776
-4.83541771,3.11436508,-3.11436819,0.00119176,-0.00119174,0.16848060,-0.16848287,0.23066942,-0.23067071,0.26826432,-0.26826946,0.89678555,-0.89678504,1.16359193,-1.16358933,0.00442566,-0.00442565,1.86762489,-1.86762276
-4.82941471,3.10676256,-3.10676717,0.00108705,-0.00108703,0.16843755,-0.16844006,0.22567065,-0.22567221,0.26943970,-0.26944516,0.89407025,-0.89407009,1.16820370,-1.16820144,0.00421067,-0.00421067,1.86306839,-1.86306696
-4.82341171,3.10444896,-3.10445518,0.00098648,-0.00098647,0.16912617,-0.16912893,0.22194786,-0.22194970,0.27157364,-0.27157945,0.89386168,-0.89386185,1.17303925,-1.17303736,0.00402181,-0.00402182,1.86150522,-1.86150450
-4.81740870,3.10766538,-3.10767328,0.00089110,-0.00089109,0.17066340,-0.17066644,0.21961713,-0.21961928,0.27476054,-0.27476673,0.89611110,-0.89611161,1.17810229,-1.17810079,0.00386285,-0.00386286,1.86287870,-1.86287870
-4.81140570,3.11651940,-3.11652906,0.00080181,-0.00080180,0.17315516,-0.17315849,0.21877907,-0.21878154,0.27907845,-0.27908504,0.90071776,-0.90071858,1.18335811,-1.18335701,0.00373767,-0.00373768,1.86705016,-1.86705088
-4.80540270,3.13098026,-3.13099169,0.00071932,-0.00071932,0.17669390,-0.17669753,0.21951691,-0.21951973,0.28458691,-0.28459392,0.90753096,-0.90753210,1.18873292,-1.18873222,0.00365018,-0.00365020,1.87380052,-1.87380194
-4.79939970,3.15087845,-3.15089166,0.00064422,-0.00064421,0.18135640,-0.18136035,0.22189485,-0.22189802,0.29132530,-0.29133275,0.91635372,-0.91635516,1.19411510,-1.19411479,0.00360427,-0.00360430,1.88283467,-1.88283677
-4.79339670,3.17591007,-3.17592502,0.00057690,-0.00057690,0.18720191,-0.18720618,0.22595658,-0.22596011,0.29931166,-0.29931954,0.92694777,-0.92694948,1.19935825,-1.19935832,0.00360371,-0.00360374,1.89378877,-1.89379151
-4.78739370,3.20564560,-3.20566223,0.00051765,-0.00051765,0.19427055,-0.19427514,0.23172408,-0.23172797,0.30854202,-0.30855034,0.93903995,-0.93904191,1.20428602,-1.20428643,0.00365204,-0.00365208,1.90624018,-1.90624350
-4.78139070,3.23954290,-3.23956113,0.00046659,-0.00046659,0.20258209,-0.20258699,0.23919670,-0.23920095,0.31899027,-0.31899902,0.95232977,-0.95233196,1.20869839,-1.20869911,0.00375251,-0.00375256,1.91971977,-1.91972362
-4.77538769,3.27696367,-3.27698339,0.00042375,-0.00042375,0.21213503,-0.21214022,0.24835051,-0.24835510,0.33060856,-0.33061773,0.96649791,-0.96650030,1.21237933,-1.21238033,0.00390797,-0.00390803,1.93372622,-1.93373052
