energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
1.38369185,2.30540949,0.23245259,1.25798277,0.01123167,0.32183254,0.48287447,0.18551921,0.06304895,0.22133677
1.38969485,2.26875175,0.23224730,1.23051552,0.01176165,0.31928362,0.46975980,0.18266484,0.06439993,0.21438646
1.39569785,2.22843266,0.23150282,1.20179235,0.01226840,0.31602148,0.45512766,0.17948332,0.06570096,0.20742627
1.40170085,2.18488828,0.23029240,1.17203270,0.01275093,0.31210160,0.43910320,0.17600557,0.06697074,0.20049263
1.40770385,2.13865006,0.22870382,1.14150110,0.01320921,0.30758883,0.42184195,0.17227394,0.06823059,0.19363160
1.41370685,2.09032927,0.22683586,1.11049995,0.01364413,0.30255575,0.40352654,0.16834052,0.06950348,0.18689721
1.41970985,2.04059665,0.22479411,1.07935958,0.01405741,0.29708081,0.38436230,0.16426509,0.07081296,0.18034897
1.42571286,1.99015822,0.22268621,1.04842619,0.01445143,0.29124606,0.36457212,0.16011254,0.07218190,0.17404897
1.43171586,1.93972847,0.22061687,1.01804824,0.01482902,0.28513478,0.34439075,0.15594999,0.07363120,0.16805848
1.43771886,1.89000252,0.21868290,0.98856223,0.01519328,0.27882893,0.32405881,0.15184385,0.07517845,0.16243456
1.44372186,1.84162863,0.21696847,0.96027854,0.01554731,0.27240661,0.30381690,0.14785682,0.07683670,0.15722664
1.44972486,1.79518263,0.21554098,0.93346823,0.01589405,0.26593969,0.28389996,0.14404518,0.07861333,0.15247348
1.45572786,1.75114570,0.21444756,0.90835154,0.01623598,0.25949164,0.26453219,0.14045638,0.08050918,0.14820062
1.46173087,1.70988669,0.21371275,0.88508883,0.01657506,0.25311577,0.24592274,0.13712712,0.08251795,0.14441843
1.46773387,1.67164995,0.21333707,0.86377435,0.01691253,0.24685389,0.22826214,0.13408201,0.08462589,0.14112108
1.47373687,1.63654945,0.21329699,0.84443331,0.01724891,0.24073549,0.21171982,0.13133286,0.08681192,0.13828620
1.47973987,1.60456933,0.21354602,0.82702246,0.01758399,0.23477759,0.19644243,0.12887863,0.08904813,0.13587552
1.48574287,1.57557095,0.21401706,0.81143397,0.01791691,0.22898510,0.18255317,0.12670608,0.09130059,0.13383632
1.49174587,1.54930595,0.21462575,0.79750258,0.01824632,0.22335185,0.17015183,0.12479094,0.09353063,0.13210360
1.49774887,1.52543462,0.21527483,0.78501550,0.01857057,0.21786215,0.15931557,0.12309969,0.09569625,0.13060293
1.50375188,1.50354843,0.21585910,0.77372454,0.01888795,0.21249283,0.15010013,0.12159164,0.09775394,0.12925373
1.50975488,1.48319544,0.21627086,0.76335975,0.01919699,0.20721565,0.14254144,0.12022142,0.09966045,0.12797286
1.51575788,1.46390726,0.21640548,0.75364382,0.01949669,0.20199996,0.13665731,0.11894147,0.10137470,0.12667832
1.52176088,1.44522591,0.21616683,0.74430646,0.01978686,0.19681548,0.13244918,0.11770462,0.10285962,0.12529282
1.52776388,1.42672916,0.21547228,0.73509796,0.02006828,0.19163501,0.12990363,0.11646645,0.10408372,0.12374712
1.53376688,1.40805301,0.21425706,0.72580127,0.02034294,0.18643693,0.12899379,0.11518742,0.10502253,0.12198288
1.53976988,1.38891018,0.21247766,0.71624184,0.02061411,0.18120742,0.12968028,0.11383459,0.10565958,0.11995499
1.54577289,1.36910360,0.21011423,0.70629498,0.02088643,0.17594218,0.13191195,0.11238286,0.10598705,0.11763323
1.55177589,1.34853447,0.20717180,0.69589023,0.02116579,0.17064760,0.13562626,0.11081578,0.10600595,0.11500315
1.55777889,1.32720457,0.20368030,0.68501279,0.02145925,0.16534140,0.14074944,0.10912577,0.10572590,0.11206632
1.56378189,1.30521293,0.19969333,0.67370191,0.02177474,0.16005251,0.14719653,0.10731387,0.10516447,0.10883974
1.56978489,1.28274732,0.19528592,0.66204656,0.02212083,0.15482046,0.15487136,0.10538900,0.10434616,0.10535473
1.57578789,1.26007127,0.19055123,0.65017883,0.02250628,0.14969413,0.16366666,0.10336690,0.10330107,0.10165512
1.58179090,1.23750751,0.18559649,0.63826530,0.02293968,0.14473000,0.17346437,0.10126871,0.10206336,0.09779513
1.58779390,1.21541903,0.18053835,0.62649724,0.02342894,0.13999000,0.18413633,0.09911942,0.10066962,0.09383679
1.59379690,1.19418877,0.17549786,0.61508006,0.02398085,0.13553908,0.19554532,0.09694618,0.09915713,0.08984729
1.59979990,1.17419927,0.17059535,0.60422269,0.02460064,0.13144259,0.20754660,0.09477670,0.09756230,0.08589620
1.60580290,1.15581328,0.16594541,0.59412735,0.02529154,0.12776363,0.21998994,0.09263768,0.09591917,0.08205282
1.61180590,1.13935624,0.16165221,0.58498040,0.02605446,0.12456051,0.23272205,0.09055354,0.09425819,0.07838366
1.61780890,1.12510151,0.15780537,0.57694444,0.02688765,0.12188432,0.24558937,0.08854533,0.09260528,0.07495030
1.62381191,1.11325877,0.15447647,0.57015199,0.02778653,0.11977682,0.25844108,0.08662997,0.09098113,0.07180746
1.62981491,1.10396595,0.15171641,0.56470099,0.02874360,0.11826872,0.27113220,0.08481979,0.08940093,0.06900161
1.63581791,1.09728474,0.14955361,0.56065202,0.02974841,0.11737828,0.28352663,0.08312243,0.08787429,0.06656991
1.64182091,1.09319956,0.14799318,0.55802725,0.03078769,0.11711035,0.29549984,0.08154094,0.08640555,0.06453962
1.64782391,1.09161961,0.14701701,0.55681082,0.03184556,0.11745589,0.30694116,0.08007422,0.08499419,0.06292786
1.65382691,1.09238361,0.14658468,0.55695062,0.03290387,0.11839190,0.31775550,0.07871754,0.08363554,0.06174178
1.65982991,1.09526672,0.14663527,0.55836100,0.03394258,0.11988169,0.32786431,0.07746326,0.08232155,0.06097902
1.66583292,1.09998891,0.14708986,0.56092619,0.03494027,0.12187564,0.33720580,0.07630165,0.08104159,0.06062840
1.67183592,1.10622443,0.14785457,0.56450425,0.03587474,0.12431216,0.34573434,0.07522160,0.07978330,0.06067088
1.67783892,1.11361172,0.14882420,0.56893120,0.03672355,0.12711906,0.35341910,0.07421137,0.07853337,0.06108053
1.68384192,1.12176330,0.14988601,0.57402508,0.03746474,0.13021507,0.36024204,0.07325924,0.07727820,0.06182569
1.68984492,1.13027544,0.15092385,0.57959010,0.03807744,0.13351163,0.36619541,0.07235403,0.07600455,0.06287007
1.69584792,1.13873726,0.15182215,0.58542038,0.03854250,0.13691476,0.37127882,0.07148541,0.07469994,0.06417388
1.70185093,1.14673910,0.15246990,0.59130364,0.03884313,0.14032715,0.37549625,0.07064420,0.07335298,0.06569483
1.70785393,1.15388022,0.15276429,0.59702464,0.03896541,0.14365022,0.37885320,0.06982241,0.07195365,0.06738913
1.71385693,1.15977579,0.15261401,0.60236847,0.03889877,0.14678629,0.38135403,0.06901319,0.07049331,0.06921234
1.71985993,1.16406314,0.15194205,0.60712385,0.03863634,0.14964072,0.38299996,0.06821068,0.06896487,0.07112010
1.72586293,1.16640764,0.15068790,0.61108637,0.03817522,0.15212400,0.38378764,0.06740981,0.06736264,0.07306880
1.73186593,1.16650804,0.14880920,0.61406191,0.03751660,0.15415382,0.38370861,0.06660601,0.06568240,0.07501613
1.73786893,1.16410148,0.14628266,0.61587013,0.03666575,0.15565692,0.38274956,0.06579496,0.06392130,0.07692156
1.74387194,1.15896824,0.14310436,0.61634816,0.03563190,0.15657085,0.38089354,0.06497237,0.06207781,0.07874675
1.74987494,1.15093628,0.13928935,0.61535435,0.03442797,0.15684550,0.37812190,0.06413373,0.06015174,0.08045594
1.75587794,1.13988540,0.13487074,0.61277219,0.03307023,0.15644439,0.37441702,0.06327425,0.05814423,0.08201627
1.76188094,1.12575112,0.12989821,0.60851410,0.03157778,0.15534563,0.36976555,0.06238882,0.05605776,0.08339818
1.76788394,1.10852809,0.12443607,0.60252512,0.02997202,0.15354265,0.36416196,0.06147207,0.05389622,0.08457573
1.77388694,1.08827294,0.11856098,0.59478629,0.02827604,0.15104449,0.35761226,0.06051853,0.05166496,0.08552699
1.77988994,1.06510631,0.11235946,0.58531753,0.02651398,0.14787577,0.35013762,0.05952291,0.04937081,0.08623444
1.78589295,1.03921404,0.10592529,0.57417988,0.02471038,0.14407629,0.34177761,0.05848044,0.04702216,0.08668537
1.79189595,1.01084724,0.09935679,0.56147705,0.02288952,0.13970029,0.33259286,0.05738723,0.04462889,0.08687232
1.79789895,0.98032122,0.09275432,0.54735587,0.02107486,0.13481529,0.32266711,0.05624074,0.04220234,0.08679346
1.80390195,0.94801301,0.08621783,0.53200589,0.01928852,0.12950068,0.31210820,0.05504016,0.03975522,0.08645295
1.80990495,0.91435747,0.07984472,0.51565767,0.01755078,0.12384600,0.30104827,0.05378691,0.03730144,0.08586126
1.81590795,0.87984196,0.07372792,0.49858005,0.01587978,0.11794894,0.28964280,0.05248493,0.03485589,0.08503532
1.82191096,0.84499951,0.06795434,0.48107617,0.01429121,0.11191327,0.27806866,0.05114101,0.03243421,0.08399856
1.82791396,0.81040046,0.06260358,0.46347835,0.01279818,0.10584652,0.26652124,0.04976497,0.03005249,0.08278085
1.83391696,0.77664277,0.05774697,0.44614187,0.01141112,0.09985763,0.25521057,0.04836975,0.02772693,0.08141809
1.83991996,0.74434106,0.05344687,0.42943785,0.01013779,0.09405470,0.24435673,0.04697129,0.02547356,0.07995174
1.84592296,0.71411446,0.04975626,0.41374517,0.00898341,0.08854261,0.23418465,0.04558837,0.02330790,0.07842799
1.85192596,0.68657356,0.04671842,0.39944179,0.00795076,0.08342090,0.22491837,0.04424224,0.02124469,0.07689675
1.85792896,0.66230673,0.04436685,0.38689560,0.00704042,0.07878172,0.21677508,0.04295606,0.01929761,0.07541040
1.86393197,0.64186601,0.04272525,0.37645495,0.00625098,0.07470800,0.20995904,0.04175434,0.01747909,0.07402232
1.86993497,0.62575292,0.04180753,0.36843920,0.00557931,0.07127184,0.20465557,0.04066215,0.01580014,0.07278530
1.87593797,0.61440464,0.04161790,0.36312953,0.00502080,0.06853312,0.20102538,0.03970429,0.01427030,0.07174974
1.88194097,0.60818091,0.04215093,0.36076021,0.00456961,0.06653846,0.19919932,0.03890446,0.01289755,0.07096191
1.88794397,0.60735204,0.04339162,0.36151075,0.00421892,0.06532036,0.19927377,0.03828430,0.01168837,0.07046213
1.89394697,0.61208858,0.04531554,0.36549911,0.00396115,0.06489672,0.20130683,0.03786260,0.01064777,0.07028310
1.89994997,0.62245304,0.04788896,0.37277627,0.00378812,0.06527059,0.20531547,0.03765445,0.00977946,0.07044837
1.90595298,0.63839400,0.05106906,0.38332245,0.00369126,0.06643028,0.21127368,0.03767058,0.00908589,0.07097111
1.91195598,0.65974317,0.05480432,0.39704520,0.00366171,0.06834971,0.21911189,0.03791677,0.00856848,0.07185312
1.91795898,0.68621556,0.05903500,0.41377950,0.00369050,0.07098909,0.22871749,0.03839350,0.00822770,0.07308436
1.92396198,0.71741302,0.06369383,0.43329000,0.00376860,0.07429585,0.23993673,0.03909574,0.00806323,0.07464277
1.92996498,0.75283126,0.06870700,0.45527555,0.00388706,0.07820585,0.25257781,0.04001292,0.00807402,0.07649463
1.93596798,0.79187031,0.07399533,0.47937579,0.00403710,0.08264479,0.26641525,0.04112920,0.00825838,0.07859542
1.94197099,0.83384818,0.07947570,0.50517983,0.00421016,0.08752989,0.28119528,0.04242383,0.00861402,0.08089108
1.94797399,0.87801754,0.08506278,0.53223672,0.00439802,0.09277170,0.29664233,0.04387178,0.00913794,0.08331968
1.95397699,0.92358467,0.09067090,0.56006747,0.00459287,0.09827601,0.31246616,0.04544450,0.00982646,0.08581354
1.95997999,0.96973028,0.09621607,0.58817806,0.00478742,0.10394590,0.32836968,0.04711077,0.01067502,0.08830150
1.96598299,1.01563139,0.10161819,0.61607313,0.00497496,0.10968377,0.34405695,0.04883769,0.01167806,0.09071151
1.97198599,1.06048333,0.10680305,0.64326981,0.00514947,0.11539334,0.35924120,0.05059173,0.01282887,0.09297316
1.97798899,1.10352122,0.11170447,0.66931108,0.00530570,0.12098157,0.37365252,0.05233966,0.01411936,0.09502030
1.98399200,1.14403985,0.11626600,0.69377812,0.00543923,0.12636038,0.38704494,0.05404960,0.01553992,0.09679336
1.98999500,1.18141126,0.12044253,0.71630123,0.00554655,0.13144829,0.39920267,0.05569184,0.01707922,0.09824154
1.99599800,1.21509936,0.12420134,0.73656887,0.00562507,0.13617165,0.40994503,0.05723961,0.01872413,0.09932451
2.00200100,1.24467095,0.12752281,0.75433435,0.00567318,0.14046572,0.41913027,0.05866969,0.02045962,0.10001378
2.00800400,1.26980270,0.13040055,0.76942010,0.00569022,0.14427544,0.42665772,0.05996279,0.02226875,0.10029345
2.01400700,1.29028406,0.13284102,0.78171923,0.00567645,0.14755585,0.43246853,0.06110382,0.02413275,0.10016052
2.02001001,1.30601596,0.13486259,0.79119461,0.00563299,0.15027225,0.43654484,0.06208192,0.02603114,0.09962457
2.02601301,1.31700564,0.13649415,0.79787535,0.00556177,0.15240010,0.43890750,0.06289034,0.02794196,0.09870698
2.03201601,1.32335791,0.13777316,0.80185121,0.00546535,0.15392464,0.43961253,0.06352612,0.02984210,0.09743970
2.03801901,1.32526353,0.13874348,0.80326511,0.00534685,0.15484036,0.43874651,0.06398971,0.03170762,0.09586350
2.04402201,1.32298531,0.13945281,0.80230435,0.00520982,0.15515027,0.43642115,0.06428441,0.03351420,0.09402608
2.05002501,1.31684281,0.13995011,0.79919085,0.00505801,0.15486504,0.43276729,0.06441576,0.03523763,0.09197984
2.05602801,1.30719641,0.14028294,0.79417121,0.00489530,0.15400216,0.42792875,0.06439097,0.03685428,0.08977965
2.06203102,1.29443156,0.14049498,0.78750676,0.00472550,0.15258494,0.42205625,0.06421821,0.03834161,0.08748059
2.06803402,1.27894391,0.14062381,0.77946441,0.00455223,0.15064166,0.41530159,0.06390611,0.03967867,0.08513586
2.07403702,1.26112610,0.14069901,0.77030839,0.00437880,0.14820467,0.40781262,0.06346319,0.04084657,0.08279491
2.08004002,1.24135653,0.14074080,0.76029347,0.00420807,0.14530957,0.39972881,0.06289746,0.04182885,0.08050183
2.08604302,1.21999058,0.14075920,0.74965964,0.00404242,0.14199452,0.39117788,0.06221607,0.04261184,0.07829422
2.09204602,1.19735449,0.14075370,0.73862843,0.00388369,0.13829952,0.38227345,0.06142517,0.04318495,0.07620233
2.09804902,1.17374170,0.14071366,0.72740088,0.00373313,0.13426589,0.37311365,0.06052975,0.04354083,0.07424869
2.10405203,1.14941182,0.14061907,0.71615697,0.00359141,0.12993575,0.36378082,0.05953375,0.04367546,0.07244815
2.11005503,1.12459163,0.14044200,0.70505627,0.00345868,0.12535158,0.35434200,0.05844016,0.04358819,0.07080821
2.11605803,1.09947787,0.14014838,0.69423956,0.00333461,0.12055587,0.34485030,0.05725127,0.04328166,0.06932979
2.12206103,1.07424129,0.13970008,0.68383103,0.00321843,0.11559073,0.33534677,0.05596894,0.04276162,0.06800809
2.12806403,1.04903145,0.13905723,0.67394073,0.00310905,0.11049766,0.32586266,0.05459498,0.04203680,0.06683376
2.13406703,1.02398161,0.13818058,0.66466685,0.00300515,0.10531717,0.31642190,0.05313146,0.04111856,0.06579406
2.14007004,0.99921341,0.13703384,0.65609751,0.00290527,0.10008861,0.30704358,0.05158109,0.04002066,0.06487410
2.14607304,0.97484069,0.13558572,0.64831182,0.00280790,0.09484984,0.29774422,0.04994753,0.03875886,0.06405795
2.15207604,0.95097224,0.13381183,0.64138005,0.00271158,0.08963701,0.28853970,0.04823563,0.03735062,0.06332965
2.15807904,0.92771321,0.13169600,0.63536270,0.00261498,0.08448437,0.27944673,0.04645167,0.03581470,0.06267408
2.16408204,0.90516505,0.12923132,0.63030860,0.00251697,0.07942398,0.27048387,0.04460344,0.03417078,0.06207752
2.17008504,0.88342412,0.12642058,0.62625220,0.00241665,0.07448559,0.26167195,0.04270029,0.03243916,0.06152811
2.17608804,0.86257910,0.12327621,0.62321015,0.00231344,0.06969646,0.25303393,0.04075303,0.03064034,0.06101599
2.18209105,0.84270749,0.11981981,0.62117761,0.00220701,0.06508126,0.24459440,0.03877385,0.02879471,0.06053330
2.18809405,0.82387164,0.11608117,0.62012464,0.00209739,0.06066202,0.23637861,0.03677604,0.02692225,0.06007403
2.19409705,0.80611482,0.11209701,0.61999310,0.00198488,0.05645812,0.22841135,0.03477378,0.02504224,0.05963369
2.20010005,0.78945771,0.10790938,0.62069449,0.00187004,0.05248641,0.22071566,0.03278178,0.02317299,0.05920899
2.20610305,0.77389590,0.10356397,0.62210915,0.00175370,0.04876131,0.21331167,0.03081496,0.02133162,0.05879752
2.21210605,0.75939884,0.09910837,0.62408712,0.00163687,0.04529513,0.20621552,0.02888813,0.01953385,0.05839741
2.21810905,0.74591058,0.09459025,0.62645097,0.00152073,0.04209833,0.19943871,0.02701570,0.01779386,0.05800723
2.22411206,0.73335239,0.09005589,0.62900063,0.00140657,0.03917999,0.19298780,0.02521137,0.01612419,0.05762583
2.23011506,0.72162763,0.08554878,0.63152027,0.00129576,0.03654820,0.18686460,0.02348794,0.01453561,0.05725256
2.23611806,0.71062849,0.08110853,0.63378700,0.00118968,0.03421068,0.18106687,0.02185718,0.01303716,0.05688750
2.24212106,0.70024449,0.07677016,0.63558118,0.00108973,0.03217530,0.17558943,0.02032968,0.01163606,0.05653190
2.24812406,0.69037236,0.07256366,0.63669764,0.00099726,0.03045065,0.17042577,0.01891493,0.01033784,0.05618876
2.25412706,0.68092671,0.06851388,0.63695760,0.00091356,0.02904663,0.16556988,0.01762129,0.00914639,0.05586347
2.26013007,0.67185072,0.06464076,0.63622025,0.00083988,0.02797487,0.16101829,0.01645612,0.00806403,0.05556452
2.26613307,0.66312643,0.06095974,0.63439364,0.00077734,0.02724921,0.15677210,0.01542591,0.00709172,0.05530414
2.27213607,0.65478354,0.05748237,0.63144395,0.00072700,0.02688590,0.15283885,0.01453647,0.00622914,0.05509884
2.27813907,0.64690631,0.05421705,0.62740261,0.00068981,0.02690368,0.14923407,0.01379303,0.00547493,0.05496983
2.28414207,0.63963773,0.05116981,0.62237074,0.00066662,0.02732367,0.14598235,0.01320041,0.00482678,0.05494316
2.29014507,0.63318058,0.04834502,0.61652042,0.00065818,0.02816899,0.14311776,0.01276313,0.00428168,0.05504963
2.29614807,0.62779492,0.04574605,0.61009260,0.00066513,0.02946413,0.14068359,0.01248543,0.00383599,0.05532436
2.30215108,0.62379201,0.04337583,0.60339144,0.00068798,0.03123406,0.13873133,0.01237124,0.00348566,0.05580601
2.30815408,0.62152459,0.04123712,0.59677545,0.00072714,0.03350305,0.13731883,0.01242413,0.00322629,0.05653572
2.31415708,0.62137379,0.03933272,0.59064543,0.00078284,0.03629332,0.13650781,0.01264711,0.00305324,0.05755571
2.32016008,0.62373331,0.03766543,0.58542990,0.00085515,0.03962343,0.13636066,0.01304239,0.00296170,0.05890761
2.32616308,0.62899129,0.03623785,0.58156853,0.00094398,0.04350656,0.13693677,0.01361108,0.00294673,0.06063061
2.33216608,0.63751093,0.03505197,0.57949445,0.00104898,0.04794870,0.13828860,0.01435287,0.00300328,0.06275947
2.33816908,0.64961059,0.03410879,0.57961605,0.00116958,0.05294690,0.14045751,0.01526559,0.00312618,0.06532249
2.34417209,0.66554457,0.03340774,0.58229939,0.00130494,0.05848760,0.14346987,0.01634494,0.00331014,0.06833957
2.35017509,0.68548539,0.03294614,0.58785188,0.00145391,0.06454514,0.14733337,0.01758403,0.00354974,0.07182046
2.35617809,0.70950866,0.03271873,0.59650801,0.00161505,0.07108067,0.15203402,0.01897317,0.00383938,0.07576321
2.36218109,0.73758141,0.03271728,0.60841805,0.00178657,0.07804140,0.15753384,0.02049960,0.00417332,0.08015306
2.36818409,0.76955453,0.03293029,0.62363987,0.00196641,0.08536037,0.16376955,0.02214738,0.00454566,0.08496177
2.37418709,0.80515988,0.03334292,0.64213472,0.00215215,0.09295676,0.17065236,0.02389744,0.00495039,0.09014739
2.38019010,0.84401244,0.03393707,0.66376676,0.00234115,0.10073688,0.17806884,0.02572763,0.00538144,0.09565464
2.38619310,0.88561744,0.03469170,0.68830658,0.00253049,0.10859567,0.18588306,0.02761308,0.00583279,0.10141578
2.39219610,0.92938238,0.03558330,0.71543849,0.00271712,0.11641890,0.19393978,0.02952658,0.00629859,0.10735211
2.39819910,0.97463342,0.03658659,0.74477108,0.00289784,0.12408586,0.20206872,0.03143913,0.00677329,0.11337582
2.40420210,1.02063555,0.03767535,0.77585072,0.00306945,0.13147254,0.21008967,0.03332062,0.00725189,0.11939235
2.41020510,1.06661561,0.03882339,0.80817714,0.00322883,0.13845519,0.21781832,0.03514058,0.00773003,0.12530310
2.41620810,1.11178708,0.04000553,0.84122045,0.00337300,0.14491409,0.22507237,0.03686898,0.00820430,0.13100827
2.42221111,1.15537577,0.04119871,0.87443885,0.00349926,0.15073735,0.23167792,0.03847710,0.00867238,0.13640984
2.42821411,1.19664495,0.04238293,0.90729612,0.00360528,0.15582462,0.23747558,0.03993836,0.00913326,0.14141456
2.43421711,1.23491907,0.04354219,0.93927817,0.00368921,0.16009061,0.24232623,0.04122909,0.00958735,0.14593671
2.44022011,1.26960488,0.04466526,0.96990809,0.00374972,0.16346802,0.24611602,0.04232926,0.01003667,0.14990064
2.44622311,1.30020921,0.04574626,0.99875888,0.00378614,0.16591005,0.24876047,0.04322307,0.01048486,0.15324293
