energy_ev,total_up,Au_p_up,Au_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
1.55777889,1.70732233,0.74716774,0.08223755,0.38337737,0.10484215,0.09738843,0.51561980,0.00000000
1.56378189,1.64099451,0.72479209,0.07842268,0.36566905,0.10350150,0.09034172,0.48416714,0.00000000
1.56978489,1.57084279,0.70003139,0.07455297,0.34668746,0.10178227,0.08345874,0.45288776,0.00000000
1.57578789,1.49800324,0.67331289,0.07068725,0.32675754,0.09971302,0.07684007,0.42224956,0.00000000
1.58179090,1.42357056,0.64505872,0.06688019,0.30619863,0.09732340,0.07057678,0.39268360,0.00000000
1.58779390,1.34857545,0.61567625,0.06318140,0.28531637,0.09464349,0.06474889,0.36457824,0.00000000
1.59379690,1.27396695,0.58555024,0.05963471,0.26439576,0.09170349,0.05942427,0.33827536,0.00000000
1.59979990,1.20059999,0.55503714,0.05627782,0.24369563,0.08853346,0.05465794,0.31406868,0.00000000
1.60580290,1.12922792,0.52446136,0.05314223,0.22344445,0.08516320,0.05049195,0.29220389,0.00000000
1.61180590,1.06049971,0.49411356,0.05025335,0.20383779,0.08162239,0.04695551,0.27288026,0.00000000
1.61780890,0.99496116,0.46425063,0.04763084,0.18503700,0.07794060,0.04406552,0.25625346,0.00000000
1.62381191,0.93305948,0.43509707,0.04528906,0.16716938,0.07414748,0.04182737,0.24243923,0.00000000
1.62981491,0.87515028,0.40684748,0.04323768,0.15032931,0.07027297,0.04023594,0.23151743,0.00000000
1.63581791,0.82150624,0.37966971,0.04148226,0.13458047,0.06634732,0.03927674,0.22353630,0.00000000
1.64182091,0.77232655,0.35370833,0.04002492,0.11995860,0.06240123,0.03892722,0.21851643,0.00000000
1.64782391,0.72774651,0.32908810,0.03886489,0.10647488,0.05846574,0.03915802,0.21645442,0.00000000
1.65382691,0.68784656,0.30591717,0.03799912,0.09411950,0.05457213,0.03993434,0.21732576,0.00000000
1.65982991,0.65266033,0.28428974,0.03742268,0.08286531,0.05075167,0.04121724,0.22108705,0.00000000
1.66583292,0.62218145,0.26428800,0.03712920,0.07267145,0.04703523,0.04296484,0.22767734,0.00000000
1.67183592,0.59636881,0.24598346,0.03711109,0.06348671,0.04345291,0.04513350,0.23701862,0.00000000
1.67783892,0.57515040,0.22943735,0.03735977,0.05525255,0.04003349,0.04767888,0.24901557,0.00000000
1.68384192,0.55842563,0.21470048,0.03786569,0.04790586,0.03680395,0.05055674,0.26355462,0.00000000
1.68984492,0.54606651,0.20181236,0.03861835,0.04138123,0.03378885,0.05372375,0.28050242,0.00000000
1.69584792,0.53791776,0.19079991,0.03960620,0.03561285,0.03100991,0.05713803,0.29970404,0.00000000
1.70185093,0.53379616,0.18167584,0.04081649,0.03053607,0.02848542,0.06075945,0.32098097,0.00000000
1.70785393,0.53348957,0.17443685,0.04223502,0.02608856,0.02622987,0.06454989,0.34412917,0.00000000
1.71385693,0.53675582,0.16906189,0.04384596,0.02221121,0.02425361,0.06847312,0.36891746,0.00000000
1.71985993,0.54332172,0.16551056,0.04563151,0.01884877,0.02256258,0.07249467,0.39508634,0.00000000
1.72586293,0.55288270,0.16372193,0.04757176,0.01595031,0.02115815,0.07658142,0.42234760,0.00000000
1.73186593,0.56510308,0.16361373,0.04964438,0.01346953,0.02003712,0.08070116,0.45038474,0.00000000
1.73786893,0.57961736,0.16508221,0.05182451,0.01136492,0.01919175,0.08482200,0.47885447,0.00000000
1.74387194,0.59603261,0.16800262,0.05408466,0.00959995,0.01860996,0.08891179,0.50738938,0.00000000
1.74987494,0.61393220,0.17223048,0.05639475,0.00814313,0.01827559,0.09293761,0.53560178,0.00000000
1.75587794,0.63288089,0.17760358,0.05872223,0.00696809,0.01816875,0.09686533,0.56308886,0.00000000
1.76188094,0.65243124,0.18394476,0.06103238,0.00605366,0.01826636,0.10065930,0.58943897,0.00000000
1.76788394,0.67213149,0.19106544,0.06328875,0.00538398,0.01854262,0.10428239,0.61423904,0.00000000
1.77388694,0.69153460,0.19876984,0.06545372,0.00494854,0.01896964,0.10769614,0.63708286,0.00000000
1.77988994,0.71020834,0.20685976,0.06748926,0.00474227,0.01951818,0.11086138,0.65758017,0.00000000
1.78589295,0.72774622,0.21513985,0.06935781,0.00476566,0.02015830,0.11373902,0.67536600,0.00000000
1.79189595,0.74377878,0.22342307,0.07102323,0.00502470,0.02086017,0.11629122,0.69011023,0.00000000
1.79789895,0.75798491,0.23153638,0.07245191,0.00553096,0.02159484,0.11848285,0.70152681,0.00000000
1.80390195,0.77010268,0.23932611,0.07361383,0.00630147,0.02233498,0.12028309,0.70938226,0.00000000
1.80990495,0.77993919,0.24666313,0.07448366,0.00735851,0.02305567,0.12166722,0.71350321,0.00000000
1.81590795,0.78737888,0.25344727,0.07504178,0.00872937,0.02373505,0.12261843,0.71378249,0.00000000
1.82191096,0.79238973,0.25961092,0.07527514,0.01044584,0.02435494,0.12312952,0.71018349,0.00000000
1.82791396,0.79502697,0.26512160,0.07517800,0.01254362,0.02490140,0.12320445,0.70274255,0.00000000
1.83391696,0.79543383,0.26998313,0.07475242,0.01506152,0.02536505,0.12285958,0.69156916,0.00000000
1.83991996,0.79383902,0.27423553,0.07400843,0.01804044,0.02574135,0.12212445,0.67684389,0.00000000
1.84592296,0.79055085,0.27795330,0.07296403,0.02152214,0.02603069,0.12104216,0.65881415,0.00000000
1.85192596,0.78594790,0.28124226,0.07164473,0.02554784,0.02623828,0.11966905,0.63778769,0.00000000
1.85792896,0.78046649,0.28423489,0.07008292,0.03015662,0.02637388,0.11807387,0.61412422,0.00000000
1.86393197,0.77458523,0.28708432,0.06831690,0.03538365,0.02645139,0.11633632,0.58822548,0.00000000
1.86993497,0.76880726,0.28995727,0.06638962,0.04125835,0.02648822,0.11454497,0.56052387,0.00000000
1.87593797,0.76364064,0.29302610,0.06434728,0.04780245,0.02650455,0.11279465,0.53147048,0.00000000
1.88194097,0.75957797,0.29646033,0.06223776,0.05502813,0.02652243,0.11118341,0.50152262,0.00000000
1.88794397,0.75707585,0.30041813,0.06010898,0.06293628,0.02656486,0.10980915,0.47113154,0.00000000
1.89394697,0.75653524,0.30503794,0.05800724,0.07151491,0.02665475,0.10876602,0.44073081,0.00000000
1.89994997,0.75828371,0.31043098,0.05597565,0.08073793,0.02681388,0.10814085,0.41072568,0.00000000
1.90595298,0.76256025,0.31667462,0.05405270,0.09056435,0.02706191,0.10800957,0.38148391,0.00000000
1.91195598,0.76950365,0.32380742,0.05227102,0.10093797,0.02741545,0.10843407,0.35332832,0.00000000
1.91795898,0.77914498,0.33182573,0.05065640,0.11178769,0.02788725,0.10945933,0.32653124,0.00000000
1.92396198,0.79140466,0.34068232,0.04922710,0.12302848,0.02848551,0.11111128,0.30131114,0.00000000
1.92996498,0.80609438,0.35028716,0.04799355,0.13456307,0.02921339,0.11339519,0.27783117,0.00000000
1.93596798,0.82292395,0.36051020,0.04695824,0.14628434,0.03006878,0.11629499,0.25619987,0.00000000
1.94197099,0.84151282,0.37118629,0.04611609,0.15807839,0.03104419,0.11977336,0.23647366,0.00000000
1.94797399,0.86140589,0.38212188,0.04545500,0.16982828,0.03212693,0.12377266,0.21866095,0.00000000
1.95397699,0.88209288,0.39310340,0.04495677,0.18141820,0.03329954,0.12821677,0.20272764,0.00000000
1.95997999,0.90303056,0.40390669,0.04459817,0.19273806,0.03454038,0.13301367,0.18860360,0.00000000
1.96598299,0.92366667,0.41430735,0.04435217,0.20368816,0.03582445,0.13805877,0.17618982,0.00000000
1.97198599,0.94346456,0.42409120,0.04418937,0.21418394,0.03712431,0.14323875,0.16536585,0.00000000
1.97798899,0.96192732,0.43306460,0.04407938,0.22416028,0.03841120,0.14843583,0.15599729,0.00000000
1.98399200,0.97862016,0.44106388,0.04399217,0.23357535,0.03965615,0.15353223,0.14794283,0.00000000
1.98999500,0.99319012,0.44796360,0.04389940,0.24241362,0.04083113,0.15841471,0.14106073,0.00000000
1.99599800,1.00538187,0.45368294,0.04377558,0.25068783,0.04191017,0.16297883,0.13521442,0.00000000
2.00200100,1.01504896,0.45819010,0.04359901,0.25843977,0.04287036,0.16713287,0.13027713,0.00000000
2.00800400,1.02215968,0.46150427,0.04335252,0.26573963,0.04369274,0.17080110,0.12613529,0.00000000
2.01400700,1.02679744,0.46369505,0.04302398,0.27268387,0.04436298,0.17392635,0.12269080,0.00000000
2.02001001,1.02915520,0.46487930,0.04260649,0.27939160,0.04487182,0.17647163,0.11986216,0.00000000
2.02601301,1.02952448,0.46521553,0.04209837,0.28599952,0.04521532,0.17842085,0.11758430,0.00000000
2.03201601,1.02827908,0.46489603,0.04150283,0.29265552,0.04539480,0.17977842,0.11580761,0.00000000
2.03801901,1.02585461,0.46413704,0.04082748,0.29951124,0.04541656,0.18056798,0.11449589,0.00000000
2.04402201,1.02272435,0.46316751,0.04008361,0.30671379,0.04529135,0.18083009,0.11362371,0.00000000
2.05002501,1.01937309,0.46221697,0.03928529,0.31439706,0.04503368,0.18061920,0.11317329,0.00000000
2.05602801,1.01626978,0.46150296,0.03844845,0.32267303,0.04466084,0.17999996,0.11313100,0.00000000
2.06203102,1.01384079,0.46121890,0.03758986,0.33162349,0.04419199,0.17904308,0.11348392,0.00000000
2.06803402,1.01244479,0.46152282,0.03672608,0.34129269,0.04364702,0.17782103,0.11421646,0.00000000
2.07403702,1.01235083,0.46252763,0.03587256,0.35168123,0.04304552,0.17640376,0.11530737,0.00000000
2.08004002,1.01372068,0.46429346,0.03504278,0.36274170,0.04240574,0.17485469,0.11672726,0.00000000
2.08604302,1.01659634,0.46682249,0.03424754,0.37437639,0.04174372,0.17322722,0.11843678,0.00000000
2.09204602,1.02089353,0.47005653,0.03349443,0.38643721,0.04107256,0.17156190,0.12038553,0.00000000
2.09804902,1.02640156,0.47387757,0.03278753,0.39872797,0.04040182,0.16988450,0.12251182,0.00000000
2.10405203,1.03278946,0.47811135,0.03212724,0.41100914,0.03973727,0.16820491,0.12474321,0.00000000
2.11005503,1.03961846,0.48253366,0.03151043,0.42300479,0.03908077,0.16651712,0.12699784,0.00000000
2.11605803,1.04635983,0.48687926,0.03093065,0.43441156,0.03843042,0.16480007,0.12918652,0.00000000
2.12206103,1.05241748,0.49085289,0.03037864,0.44490929,0.03778089,0.16301949,0.13121534,0.00000000
2.12806403,1.05715410,0.49414183,0.02984287,0.45417280,0.03712403,0.16113033,0.13298878,0.00000000
2.13406703,1.05991950,0.49642942,0.02931028,0.46188429,0.03644950,0.15908001,0.13441305,0.00000000
2.14007004,1.06007968,0.49740892,0.02876701,0.46774589,0.03574560,0.15681182,0.13539960,0.00000000
2.14607304,1.05704532,0.49679687,0.02819916,0.47149150,0.03500009,0.15426873,0.13586844,0.00000000
2.15207604,1.05029816,0.49434552,0.02759358,0.47289768,0.03420110,0.15139699,0.13575129,0.00000000
2.15807904,1.03941400,0.48985352,0.02693854,0.47179278,0.03333786,0.14814959,0.13499419,0.00000000
2.16408204,1.02408134,0.48317454,0.02622431,0.46806404,0.03240146,0.14448923,0.13355966,0.00000000
2.17008504,1.00411470,0.47422339,0.02544365,0.46166229,0.03138544,0.14039076,0.13142808,0.00000000
2.17608804,0.97946233,0.46297932,0.02459211,0.45260409,0.03028620,0.13584287,0.12859840,0.00000000
2.18209105,0.95020779,0.44948665,0.02366825,0.44097112,0.02910329,0.13084908,0.12508809,0.00000000
2.18809405,0.91656586,0.43385245,0.02267363,0.42690711,0.02783946,0.12542785,0.12093234,0.00000000
2.19409705,0.87887295,0.41624189,0.02161269,0.41061232,0.02650061,0.11961208,0.11618256,0.00000000
2.20010005,0.83757282,0.39687120,0.02049252,0.39233601,0.02509555,0.11344778,0.11090433,0.00000000
2.20610305,0.79319843,0.37599891,0.01932246,0.37236731,0.02363558,0.10699227,0.10517483,0.00000000
2.21210605,0.74635107,0.35391581,0.01811370,0.35102489,0.02213407,0.10031183,0.09908000,0.00000000
2.21810905,0.69767775,0.33093409,0.01687877,0.32864601,0.02060586,0.09347917,0.09271142,0.00000000
2.22411206,0.64784814,0.30737637,0.01563099,0.30557551,0.01906667,0.08657057,0.08616324,0.00000000
2.23011506,0.59753203,0.28356487,0.01438395,0.28215510,0.01753253,0.07966321,0.07952913,0.00000000
2.23611806,0.54737831,0.25981146,0.01315104,0.25871354,0.01601915,0.07283247,0.07289952,0.00000000
2.24212106,0.49799641,0.23640881,0.01194498,0.23555793,0.01454147,0.06614960,0.06635916,0.00000000
2.24812406,0.44994063,0.21362295,0.01077740,0.21296653,0.01311312,0.05967964,0.05998503,0.00000000
2.25412706,0.40369792,0.19168748,0.00965862,0.19118320,0.01174612,0.05347979,0.05384482,0.00000000
2.26013007,0.35967936,0.17079951,0.00859733,0.17041357,0.01045058,0.04759828,0.04799587,0.00000000
2.26613307,0.31821520,0.15111737,0.00760051,0.15082293,0.00923456,0.04207360,0.04248452,0.00000000
2.27213607,0.27955338,0.13275988,0.00667338,0.13253580,0.00810398,0.03693427,0.03734609,0.00000000
2.27813907,0.24386129,0.11580720,0.00581939,0.11563691,0.00706261,0.03219891,0.03260518,0.00000000
2.28414207,0.21123015,0.10030292,0.00504032,0.10017351,0.00611223,0.02787683,0.02827638,0.00000000
2.29014507,0.18168161,0.08625720,0.00433644,0.08615863,0.00525277,0.02396874,0.02436528,0.00000000
2.29614807,0.15517609,0.07365065,0.00370671,0.07357513,0.00448246,0.02046780,0.02086975,0.00000000
2.30215108,0.13162204,0.06243877,0.00314894,0.06238025,0.00379817,0.01736077,0.01778130,0.00000000
2.30815408,0.11088593,0.05255660,0.00266010,0.05251033,0.00319561,0.01462926,0.01508667,0.00000000
2.31415708,0.09280217,0.04392341,0.00223650,0.04388562,0.00266960,0.01225102,0.01276927,0.00000000
2.32016008,0.07718284,0.03644717,0.00187406,0.03641480,0.00221434,0.01020114,0.01081080,0.00000000
2.32616308,0.06382658,0.03002881,0.00156852,0.02999926,0.00182366,0.00845322,0.00919258,0.00000000
2.33216608,0.05252674,0.02456587,0.00131566,0.02453687,0.00149121,0.00698045,0.00789698,0.00000000
2.33816908,0.04307834,0.01995582,0.00111144,0.01992519,0.00121067,0.00575646,0.00690852,0.00000000
2.34417209,0.03528387,0.01609861,0.00095220,0.01606424,0.00097589,0.00475610,0.00621497,0.00000000
2.35017509,0.02895794,0.01289888,0.00083476,0.01285852,0.00078102,0.00395609,0.00580817,0.00000000
2.35617809,0.02393077,0.01026744,0.00075652,0.01021869,0.00062060,0.00333543,0.00568470,0.00000000
2.36218109,0.02005048,0.00812239,0.00071551,0.00806253,0.00048959,0.00287570,0.00584637,0.00000000
2.36818409,0.01718455,0.00638971,0.00071046,0.00631568,0.00038348,0.00256130,0.00630043,0.00000000
2.37418709,0.01522026,0.00500350,0.00074079,0.00491180,0.00029821,0.00237944,0.00705970,0.00000000
2.38019010,0.01406442,0.00390593,0.00080658,0.00379256,0.00023024,0.00232015,0.00814233,0.00000000
2.38619310,0.01364249,0.00304694,0.00090855,0.00290734,0.00017649,0.00237606,0.00957139,0.00000000
2.39219610,0.01389708,0.00238372,0.00104797,0.00221273,0.00013432,0.00254226,0.01137429,0.00000000
2.39819910,0.01478611,0.00188015,0.00122660,0.00167199,0.00010149,0.00281593,0.01358179,0.00000000
2.40420210,0.01628060,0.00150608,0.00144652,0.00125432,0.00007614,0.00319603,0.01622694,0.00000000
2.41020510,0.01836214,0.00123667,0.00171004,0.00093423,0.00005670,0.00368284,0.01934361,0.00000000
2.41620810,0.02102029,0.00105162,0.00201951,0.00069083,0.00004193,0.00427760,0.02296494,0.00000000
2.42221111,0.02424972,0.00093455,0.00237716,0.00050718,0.00003078,0.00498195,0.02712147,0.00000000
2.42821411,0.02804745,0.00087233,0.00278492,0.00036967,0.00002244,0.00579747,0.03183914,0.00000000
2.43421711,0.03240996,0.00085452,0.00324418,0.00026751,0.00001624,0.00672518,0.03713725,0.00000000
2.44022011,0.03733047,0.00087281,0.00375566,0.00019220,0.00001166,0.00776505,0.04302624,0.00000000
2.44622311,0.04279632,0.00092060,0.00431915,0.00013709,0.00000832,0.00891551,0.04950565,0.00000000
2.45222611,0.04878665,0.00099260,0.00493336,0.00009708,0.00000589,0.01017302,0.05656210,0.00000000
2.45822911,0.05527035,0.00108448,0.00559577,0.00006826,0.00000414,0.01153172,0.06416762,0.00000000
2.46423212,0.06220440,0.00119260,0.00630250,0.00004765,0.00000289,0.01298309,0.07227825,0.00000000
2.47023512,0.06953277,0.00131381,0.00704820,0.00003302,0.00000200,0.01451577,0.08083312,0.00000000
2.47623812,0.07718576,0.00144526,0.00782608,0.00002272,0.00000138,0.01611546,0.08975409,0.00000000
2.48224112,0.08508009,0.00158426,0.00862786,0.00001552,0.00000094,0.01776492,0.09894604,0.00000000
2.48824412,0.09311956,0.00172824,0.00944389,0.00001053,0.00000064,0.01944417,0.10829782,0.00000000
2.49424712,0.10119639,0.00187463,0.01026332,0.00000709,0.00000043,0.02113075,0.11768394,0.00000000
2.50025013,0.10919329,0.00202091,0.01107427,0.00000474,0.00000029,0.02280016,0.12696698,0.00000000
2.50625313,0.11698611,0.00216457,0.01186413,0.00000314,0.00000019,0.02442643,0.13600068,0.00000000
2.51225613,0.12444703,0.00230316,0.01261992,0.00000207,0.00000013,0.02598278,0.14463363,0.00000000
2.51825913,0.13144823,0.00243432,0.01332857,0.00000136,0.00000008,0.02744240,0.15271345,0.00000000
2.52426213,0.13786586,0.00255587,0.01397743,0.00000088,0.00000005,0.02877923,0.16009124,0.00000000
2.53026513,0.14358419,0.00266584,0.01455461,0.00000057,0.00000003,0.02996888,0.16662629,0.00000000
2.53626813,0.14849968,0.00276260,0.01504944,0.00000036,0.00000002,0.03098945,0.17219060,0.00000000
2.54227114,0.15252495,0.00284486,0.01545281,0.00000023,0.00000001,0.03182233,0.17667334,0.00000000
2.54827414,0.15559225,0.00291181,0.01575760,0.00000015,0.00000001,0.03245296,0.17998467,0.00000000
2.55427714,0.15765654,0.00296313,0.01595890,0.00000009,0.00000001,0.03287141,0.18205905,0.00000000
2.56028014,0.15869770,0.00299906,0.01605430,0.00000006,0.00000000,0.03307290,0.18285771,0.00000000
2.56628314,0.15872209,0.00302045,0.01604400,0.00000004,0.00000000,0.03305806,0.18237022,0.00000000
2.57228614,0.15776311,0.00302873,0.01593088,0.00000002,0.00000000,0.03283308,0.18061505,0.00000000
2.57828914,0.15588084,0.00302594,0.01572047,0.00000001,0.00000000,0.03240962,0.17763912,0.00000000
2.58429215,0.15316077,0.00301470,0.01542082,0.00000001,0.00000000,0.03180455,0.17351629,0.00000000
2.59029515,0.14971154,0.00299814,0.01504224,0.00000000,0.00000000,0.03103947,0.16834500,0.00000000
2.59629815,0.14566198,0.00297987,0.01459706,0.00000000,0.00000000,0.03014012,0.16224497,0.00000000
2.60230115,0.14115728,0.00296385,0.01409921,0.00000000,0.00000000,0.02913560,0.15535329,0.00000000
2.60830415,0.13635466,0.00295432,0.01356384,0.00000000,0.00000000,0.02805746,0.14781999,0.00000000
2.61430715,0.13141865,0.00295567,0.01300681,0.00000000,0.00000000,0.02693877,0.13980327,0.00000000
2.62031016,0.12651598,0.00297228,0.01244423,0.00000000,0.00000000,0.02581312,0.13146466,0.00000000
2.62631316,0.12181055,0.00300843,0.01189196,0.00000000,0.00000000,0.02471353,0.12296424,0.00000000
2.63231616,0.11745834,0.00306810,0.01136515,0.00000000,0.00000000,0.02367153,0.11445617,0.00000000
2.63831916,0.11360273,0.00315485,0.01087780,0.00000000,0.00000000,0.02271619,0.10608457,0.00000000
2.64432216,0.11037005,0.00327169,0.01044229,0.00000000,0.00000000,0.02187325,0.09798006,0.00000000
2.65032516,0.10786581,0.00342089,0.01006913,0.00000000,0.00000000,0.02116442,0.09025688,0.00000000
2.65632816,0.10617150,0.00360394,0.00976661,0.00000000,0.00000000,0.02060676,0.08301078,0.00000000
2.66233117,0.10534215,0.00382136,0.00954060,0.00000000,0.00000000,0.02021220,0.07631760,0.00000000
2.66833417,0.10540463,0.00407266,0.00939443,0.00000000,0.00000000,0.01998730,0.07023264,0.00000000
2.67433717,0.10635695,0.00435632,0.00932880,0.00000000,0.00000000,0.01993307,0.06479069,0.00000000
2.68034017,0.10816819,0.00466968,0.00934185,0.00000000,0.00000000,0.02004503,0.06000672,0.00000000
2.68634317,0.11077954,0.00500903,0.00942921,0.00000000,0.00000000,0.02031339,0.05587711,0.00000000
2.69234617,0.11410598,0.00536961,0.00958421,0.00000000,0.00000000,0.02072343,0.05238138,0.00000000
2.69834917,0.11803890,0.00574573,0.00979808,0.00000000,0.00000000,0.02125599,0.04948425,0.00000000
2.70435218,0.12244933,0.00613085,0.01006027,0.00000000,0.00000000,0.02188809,0.04713800,0.00000000
2.71035518,0.12719189,0.00651775,0.01035879,0.00000000,0.00000000,0.02259368,0.04528500,0.00000000
2.71635818,0.13210917,0.00689873,0.01068062,0.00000000,0.00000000,0.02334445,0.04386030,0.00000000
2.72236118,0.13703659,0.00726581,0.01101206,0.00000000,0.00000000,0.02411074,0.04279422,0.00000000
2.72836418,0.14180740,0.00761095,0.01133923,0.00000000,0.00000000,0.02486245,0.04201488,0.00000000
2.73436718,0.14625782,0.00792631,0.01164846,0.00000001,0.00000000,0.02556996,0.04145050,0.00000000
