energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-2.18809405,4.31863425,0.64914108,2.79712024,0.00406438,0.04212311,0.14193491,1.48667131,0.01224603,0.15514115
-2.18209105,4.29526373,0.64218566,2.78967580,0.00397462,0.04146571,0.14490628,1.47157287,0.01280550,0.15744206
-2.17608804,4.26992986,0.63487848,2.78111986,0.00388410,0.04086688,0.14803495,1.45567448,0.01334083,0.15982535
-2.17008504,4.24337541,0.62730705,2.77157739,0.00379503,0.04032970,0.15131110,1.43958469,0.01384581,0.16226894
-2.16408204,4.21628439,0.61955493,2.76114849,0.00370972,0.03985593,0.15472056,1.42387802,0.01431441,0.16474730
-2.15807904,4.18924707,0.61169557,2.74989133,0.00363043,0.03944607,0.15824410,1.40907669,0.01474099,0.16723176
-2.15207604,4.16273126,0.60378692,2.73780828,0.00355929,0.03909948,0.16185702,1.39563562,0.01512043,0.16969089
-2.14607304,4.13706144,0.59586725,2.72483615,0.00349821,0.03881446,0.16552889,1.38393093,0.01544827,0.17209119
-2.14007004,4.11240662,0.58795232,2.71084133,0.00344880,0.03858854,0.16922353,1.37425243,0.01572088,0.17439794
-2.13406703,4.08877741,0.58003419,2.69562011,0.00341234,0.03841866,0.17289936,1.36680018,0.01593553,0.17657614
-2.12806403,4.06603228,0.57208170,2.67890432,0.00338972,0.03830144,0.17650989,1.36168502,0.01609050,0.17859160
-2.12206103,4.04389254,0.56404264,2.66037194,0.00338141,0.03823350,0.18000465,1.35893281,0.01618512,0.18041212
-2.11605803,4.02196499,0.55584738,2.63966217,0.00338750,0.03821171,0.18333033,1.35849210,0.01621985,0.18200866
-2.11005503,3.99977114,0.54741389,2.61639416,0.00340770,0.03823347,0.18643218,1.36024479,0.01619618,0.18335653
-2.10405203,3.97678109,0.53865375,2.59018818,0.00344137,0.03829703,0.18925572,1.36401895,0.01611671,0.18443645
-2.09804902,3.95245053,0.52947883,2.56068826,0.00348759,0.03840166,0.19174845,1.36960350,0.01598498,0.18523565
-2.09204602,3.92625869,0.51980829,2.52758486,0.00354522,0.03854793,0.19386187,1.37676374,0.01580549,0.18574861
-2.08604302,3.89774548,0.50957545,2.49063639,0.00361297,0.03873782,0.19555336,1.38525729,0.01558349,0.18597784
-2.08004002,3.86654575,0.49873419,2.44968833,0.00368948,0.03897485,0.19678810,1.39484948,0.01532494,0.18593427
-2.07403702,3.83241917,0.48726460,2.40468905,0.00377342,0.03926414,0.19754079,1.40532776,0.01503632,0.18563745
-2.06803402,3.79527409,0.47517741,2.35570120,0.00386351,0.03961243,0.19779716,1.41651436,0.01472453,0.18511554
-2.06203102,3.75518442,0.46251712,2.30290840,0.00395865,0.04002795,0.19755518,1.42827673,0.01439672,0.18440491
-2.05602801,3.71239851,0.44936362,2.24661658,0.00405791,0.04052029,0.19682581,1.44053525,0.01406013,0.18354953
-2.05002501,3.66733989,0.43583223,2.18725017,0.00416064,0.04110021,0.19563340,1.45326808,0.01372198,0.18260006
-2.04402201,3.62059962,0.42207209,2.12534304,0.00426641,0.04177927,0.19401553,1.46651267,0.01338932,0.18161263
-2.03801901,3.57292084,0.40826303,2.06152497,0.00437509,0.04256954,0.19202234,1.48036417,0.01306890,0.18064748
-2.03201601,3.52517612,0.39461110,1.99650407,0.00448678,0.04348311,0.18971543,1.49497063,0.01276703,0.17976730
-2.02601301,3.47833873,0.38134273,1.93104607,0.00460183,0.04453160,0.18716624,1.51052533,0.01248952,0.17903548
-2.02001001,3.43344918,0.36869807,1.86595150,0.00472075,0.04572567,0.18445397,1.52725665,0.01224150,0.17851424
-2.01400700,3.39157851,0.35692349,1.80203173,0.00484414,0.04707441,0.18166328,1.54541582,0.01202742,0.17826277
-2.00800400,3.35378993,0.34626366,1.74008484,0.00497268,0.04858484,0.17888162,1.56526337,0.01185091,0.17833530
-2.00200100,3.32110067,0.33695355,1.68087248,0.00510698,0.05026133,0.17619652,1.58705466,0.01171476,0.17877943
-1.99599800,3.29444537,0.32921049,1.62509855,0.00524754,0.05210513,0.17369276,1.61102552,0.01162086,0.17963451
-1.98999500,3.27464287,0.32322669,1.57339038,0.00539468,0.05411396,0.17144971,1.63737842,0.01157017,0.18093029
-1.98399200,3.26236744,0.31916252,1.52628320,0.00554841,0.05628164,0.16953887,1.66626997,0.01156273,0.18268586
-1.97798899,3.25812585,0.31714061,1.48420836,0.00570842,0.05859796,0.16802165,1.69780036,0.01159766,0.18490892
-1.97198599,3.26224082,0.31724116,1.44748532,0.00587402,0.06104853,0.16694766,1.73200518,0.01167320,0.18759537
-1.96598299,3.27484155,0.31949853,1.41631785,0.00604409,0.06361491,0.16635340,1.76885006,0.01178674,0.19072933
-1.95997999,3.29586144,0.32389925,1.39079407,0.00621706,0.06627481,0.16626146,1.80822829,0.01193495,0.19428351
-1.95397699,3.32504290,0.33038150,1.37089022,0.00639096,0.06900244,0.16668031,1.84996153,0.01211383,0.19821989
-1.94797399,3.36194865,0.33883615,1.35647776,0.00656339,0.07176911,0.16760459,1.89380347,0.01231884,0.20249078
-1.94197099,3.40597905,0.34910926,1.34733323,0.00673161,0.07454376,0.16901587,1.93944622,0.01254504,0.20704017
-1.93596798,3.45639411,0.36100598,1.34315048,0.00689260,0.07729380,0.17088394,1.98652901,0.01278724,0.21180529
-1.92996498,3.51233936,0.37429573,1.34355437,0.00704312,0.07998587,0.17316837,2.03464871,0.01304013,0.21671830
-1.92396198,3.57287407,0.38871850,1.34811556,0.00717984,0.08258669,0.17582039,2.08337152,0.01329849,0.22170818
-1.91795898,3.63700057,0.40399194,1.35636563,0.00729944,0.08506394,0.17878495,2.13224525,0.01355731,0.22670253
-1.91195598,3.70369334,0.41981912,1.36781185,0.00739871,0.08738701,0.18200285,2.18081151,0.01381198,0.23162943
-1.90595298,3.77192666,0.43589659,1.38195125,0.00747468,0.08952783,0.18541280,2.22861723,0.01405842,0.23641916
-1.89994997,3.84069961,0.45192244,1.39828332,0.00752471,0.09146144,0.18895336,2.27522495,0.01429322,0.24100570
-1.89394697,3.90905778,0.46760409,1.41632113,0.00754662,0.09316651,0.19256472,2.32022154,0.01451376,0.24532817
-1.88794397,3.97611092,0.48266555,1.43560048,0.00753876,0.09462575,0.19619008,2.36322496,0.01471831,0.24933184
-1.88194097,4.04104613,0.49685385,1.45568702,0.00750008,0.09582610,0.19977684,2.40388909,0.01490608,0.25296909
-1.87593797,4.10313684,0.50994446,1.47618127,0.00743017,0.09675877,0.20327738,2.44190659,0.01507727,0.25619992
-1.86993497,4.16174750,0.52174555,1.49672168,0.00732932,0.09741925,0.20664951,2.47701001,0.01523306,0.25899235
-1.86393197,4.21633466,0.53210098,1.51698579,0.00719847,0.09780701,0.20985659,2.50897146,0.01537563,0.26132252
-1.85792896,4.26644518,0.54089208,1.53668994,0.00703926,0.09792528,0.21286747,2.53760132,0.01550805,0.26317466
-1.85192596,4.31171216,0.54803804,1.55558769,0.00685391,0.09778066,0.21565612,2.56274635,0.01563429,0.26454086
-1.84592296,4.35184985,0.55349529,1.57346747,0.00664522,0.09738268,0.21820121,2.58428785,0.01575902,0.26542077
-1.83991996,4.38664803,0.55725583,1.59014979,0.00641643,0.09674341,0.22048552,2.60214014,0.01588758,0.26582127
-1.83391696,4.41596700,0.55934466,1.60548430,0.00617119,0.09587702,0.22249552,2.61624979,0.01602581,0.26575604
-1.82791396,4.43973354,0.55981673,1.61934719,0.00591340,0.09479943,0.22422083,2.62659591,0.01617988,0.26524527
-1.82191096,4.45793834,0.55875333,1.63163905,0.00564713,0.09352793,0.22565388,2.63319139,0.01635618,0.26431529
-1.81590795,4.47063511,0.55625832,1.64228338,0.00537650,0.09208094,0.22678972,2.63608520,0.01656110,0.26299828
-1.80990495,4.47794105,0.55245439,1.65122588,0.00510558,0.09047779,0.22762592,2.63536539,0.01680093,0.26133199
-1.80390195,4.48003854,0.54747928,1.65843440,0.00483832,0.08873848,0.22816262,2.63116245,0.01708163,0.25935950
-1.79789895,4.47717730,0.54148228,1.66389950,0.00457843,0.08688360,0.22840268,2.62365257,0.01740870,0.25712887
-1.79189595,4.46967633,0.53462100,1.66763534,0.00432932,0.08493413,0.22835192,2.61306023,0.01778701,0.25469278
-1.78589295,4.45792479,0.52705837,1.66968076,0.00409407,0.08291133,0.22801931,2.59965949,0.01822063,0.25210799
-1.77988994,4.44238103,0.51895987,1.67010003,0.00387541,0.08083656,0.22741718,2.58377364,0.01871270,0.24943468
-1.77388694,4.42356899,0.51049104,1.66898322,0.00367565,0.07873102,0.22656126,2.56577261,0.01926526,0.24673555
-1.76788394,4.40207149,0.50181505,1.66644574,0.00349675,0.07661556,0.22547066,2.54606796,0.01987918,0.24407474
-1.76188094,4.37851988,0.49309032,1.66262690,0.00334030,0.07451029,0.22416759,2.52510530,0.02055397,0.24151648
-1.75587794,4.35358027,0.48446825,1.65768725,0.00320755,0.07243420,0.22267696,2.50335423,0.02128774,0.23912360
-1.74987494,4.32793631,0.47609081,1.65180483,0.00309948,0.07040479,0.22102573,2.48129616,0.02207714,0.23695584
-1.74387194,4.30226920,0.46808809,1.64517010,0.00301683,0.06843760,0.21924215,2.45941026,0.02291727,0.23506804
-1.73786893,4.27723568,0.46057588,1.63797995,0.00296013,0.06654577,0.21735480,2.43815841,0.02380171,0.23350830
-1.73186593,4.25344494,0.45365322,1.63043080,0.00292980,0.06473968,0.21539162,2.41796969,0.02472255,0.23231624
-1.72586293,4.23143572,0.44740003,1.62271121,0.00292615,0.06302655,0.21337888,2.39922520,0.02567044,0.23152133
-1.71985993,4.21165462,0.44187501,1.61499442,0.00294946,0.06141028,0.21134019,2.38224412,0.02663469,0.23114153
-1.71385693,4.19443699,0.43711385,1.60743092,0.00299996,0.05989127,0.20929571,2.36727164,0.02760347,0.23118218
-1.70785393,4.17999131,0.43312788,1.60014186,0.00307789,0.05846643,0.20726142,2.35446937,0.02856393,0.23163532
-1.70185093,4.16838811,0.42990332,1.59321333,0.00318349,0.05712937,0.20524872,2.34390884,0.02950252,0.23247950
-1.69584792,4.15955397,0.42740131,1.58669195,0.00331699,0.05587070,0.20326423,2.33556839,0.03040520,0.23367994
-1.68984492,4.15327108,0.42555859,1.58058211,0.00347855,0.05467843,0.20130991,2.32933348,0.03125777,0.23518933
-1.68384192,4.14918249,0.42428908,1.57484496,0.00366828,0.05353857,0.19938343,2.32500059,0.03204618,0.23694898
-1.67783892,4.14680278,0.42348633,1.56939926,0.00388614,0.05243576,0.19747883,2.32228431,0.03275686,0.23889043
-1.67183592,4.14553378,0.42302663,1.56412413,0.00413186,0.05135398,0.19558738,2.32082729,0.03337709,0.24093746
-1.66583292,4.14468468,0.42277292,1.55886360,0.00440491,0.05027730,0.19369862,2.32021271,0.03389526,0.24300827
-1.65982991,4.14349564,0.42257920,1.55343278,0.00470442,0.04919056,0.19180150,2.31997849,0.03430123,0.24501795
-1.65382691,4.14116390,0.42229541,1.54762543,0.00502905,0.04808006,0.18988560,2.31963268,0.03458658,0.24688101
-1.64782391,4.13687141,0.42177241,1.54122264,0.00537700,0.04693410,0.18794228,2.31866957,0.03474485,0.24851385
-1.64182091,4.12981281,0.42086709,1.53400218,0.00574590,0.04574351,0.18596577,2.31658564,0.03477169,0.24983717
-1.63581791,4.11922284,0.41944717,1.52574828,0.00613280,0.04450190,0.18395405,2.31289502,0.03466501,0.25077818
-1.62981491,4.10440216,0.41739568,1.51626131,0.00653413,0.04320589,0.18190964,2.30714388,0.03442505,0.25127258
-1.62381191,4.08474066,0.41461478,1.50536697,0.00694575,0.04185515,0.17983998,2.29892345,0.03405433,0.25126616
-1.61780890,4.05973769,0.41102893,1.49292467,0.00736295,0.04045228,0.17775771,2.28788124,0.03355763,0.25071614
-1.61180590,4.02901849,0.40658707,1.47883468,0.00778055,0.03900263,0.17568054,2.27373034,0.03294184,0.24959208
-1.60580290,3.99234640,0.40126401,1.46304377,0.00819298,0.03751393,0.17363085,2.25625666,0.03221580,0.24787639
-1.59979990,3.94963058,0.39506074,1.44554895,0.00859443,0.03599590,0.17163509,2.23532397,0.03139002,0.24556455
-1.59379690,3.90092905,0.38800379,1.42639933,0.00897898,0.03445983,0.16972282,2.21087678,0.03047647,0.24266490
-1.58779390,3.84644703,0.38014368,1.40569579,0.00934077,0.03291806,0.16792561,2.18294104,0.02948822,0.23919812
-1.58179090,3.78653063,0.37155254,1.38358842,0.00967422,0.03138352,0.16627570,2.15162272,0.02843915,0.23519639
-1.57578789,3.72165618,0.36232095,1.36027201,0.00997417,0.02986932,0.16480460,2.11710438,0.02734358,0.23070229
-1.56978489,3.65241552,0.35255432,1.33597934,0.01023608,0.02838832,0.16354154,2.07963981,0.02621600,0.22576747
-1.56378189,3.57949770,0.34236872,1.31097291,0.01045619,0.02695282,0.16251195,2.03954688,0.02507063,0.22045108
-1.55777889,3.50366773,0.33188655,1.28553516,0.01063168,0.02557430,0.16173598,1.99719885,0.02392123,0.21481812
-1.55177589,3.42574303,0.32123218,1.25995763,0.01076075,0.02426322,0.16122711,1.95301423,0.02278074,0.20893759
-1.54577289,3.34656845,0.31052761,1.23452969,0.01084277,0.02302895,0.16099097,1.90744565,0.02166109,0.20288068
-1.53976988,3.26699074,0.29988852,1.20952704,0.01087825,0.02187972,0.16102438,1.86096786,0.02057296,0.19671884
-1.53376688,3.18783341,0.28942071,1.18520089,0.01086887,0.02082264,0.16131467,1.81406540,0.01952566,0.19052199
-1.52776388,3.10987298,0.27921708,1.16176802,0.01081748,0.01986377,0.16183941,1.76722020,0.01852701,0.18435679
-1.52176088,3.03381762,0.26935537,1.13940246,0.01072797,0.01900825,0.16256642,1.72089966,0.01758332,0.17828509
-1.51575788,2.96028905,0.25989656,1.11822915,0.01060521,0.01826042,0.16345435,1.67554555,0.01669935,0.17236253
-1.50975488,2.88980846,0.25088411,1.09831993,0.01045492,0.01762393,0.16445349,1.63156419,0.01587840,0.16663752
-1.50375188,2.82278716,0.24234401,1.07969221,0.01028353,0.01710192,0.16550721,1.58931827,0.01512242,0.16115043
-1.49774887,2.75952228,0.23428551,1.06231034,0.01009797,0.01669708,0.16655362,1.54912056,0.01443209,0.15593316
-1.49174587,2.70019777,0.22670271,1.04608981,0.00990559,0.01641173,0.16752764,1.51122983,0.01380705,0.15100905
-1.48574287,2.64489048,0.21957661,1.03090397,0.00971396,0.01624788,0.16836338,1.47584897,0.01324606,0.14639315
-1.47973987,2.59358106,0.21287776,1.01659313,0.00953069,0.01620721,0.16899663,1.44312533,0.01274725,0.14209285
-1.47373687,2.54616901,0.20656923,1.00297548,0.00936337,0.01629101,0.16936746,1.41315319,0.01230825,0.13810876
-1.46773387,2.50249092,0.20060979,0.98985936,0.00921937,0.01650007,0.16942282,1.38597802,0.01192648,0.13443590
-1.46173087,2.46234088,0.19495709,0.97705626,0.00910576,0.01683454,0.16911891,1.36160226,0.01159931,0.13106503
-1.45572786,2.42549198,0.18957078,0.96439380,0.00902921,0.01729375,0.16842337,1.33999212,0.01132420,0.12798411
-1.44972486,2.39171739,0.18441527,0.95172804,0.00899587,0.01787599,0.16731700,1.32108500,0.01109888,0.12517976
-1.44372186,2.36081005,0.17946212,0.93895449,0.00901133,0.01857826,0.16579504,1.30479701,0.01092140,0.12263866
-1.43771886,2.33259969,0.17469186,0.92601706,0.00908051,0.01939604,0.16386789,1.29103008,0.01079023,0.12034882
-1.43171586,2.30696622,0.17009526,0.91291464,0.00920759,0.02032309,0.16156120,1.27967835,0.01070427,0.11830057
-1.42571286,2.28384883,0.16567380,0.89970478,0.00939589,0.02135120,0.15891532,1.27063337,0.01066280,0.11648736
-1.41970985,2.26325024,0.16143959,0.88650424,0.00964785,0.02247010,0.15598413,1.26378808,0.01066545,0.11490613
-1.41370685,2.24523608,0.15741460,0.87348646,0.00996489,0.02366731,0.15283328,1.25903922,0.01071213,0.11355741
-1.40770385,2.22992942,0.15362924,0.86087588,0.01034734,0.02492818,0.14953788,1.25628844,0.01080285,0.11244500
-1.40170085,2.21750108,0.15012047,0.84893955,0.01079437,0.02623594,0.14617979,1.25544201,0.01093769,0.11157546
-1.39569785,2.20815629,0.14692959,0.83797635,0.01130390,0.02757188,0.14284461,1.25640961,0.01111660,0.11095714
-1.38969485,2.20211885,0.14409967,0.82830430,0.01187256,0.02891564,0.13961844,1.25910233,0.01133929,0.11059914
-1.38369185,2.19961379,0.14167295,0.82024681,0.01249567,0.03024555,0.13658474,1.26343036,0.01160514,0.11051007
-1.37768884,2.20084976,0.13968829,0.81411842,0.01316724,0.03153915,0.13382117,1.26930085,0.01191309,0.11069675
-1.37168584,2.20600248,0.13817878,0.81021071,0.01388001,0.03277369,0.13139679,1.27661619,0.01226155,0.11116297
-1.36568284,2.21520016,0.13716966,0.80877929,0.01462557,0.03392678,0.12936966,1.28527319,0.01264841,0.11190839
-1.35967984,2.22851217,0.13667675,0.81003231,0.01539449,0.03497700,0.12778493,1.29516346,0.01307102,0.11292755
-1.35367684,2.24594152,0.13670523,0.81412122,0.01617653,0.03590456,0.12667354,1.30617501,0.01352619,0.11420927
-1.34767384,2.26742171,0.13724917,0.82113400,0.01696085,0.03669196,0.12605155,1.31819541,0.01401032,0.11573626
-1.34167084,2.29281821,0.13829142,0.83109142,0.01773638,0.03732455,0.12592021,1.33111618,0.01451942,0.11748517
-1.33566783,2.32193445,0.13980421,0.84394616,0.01849207,0.03779103,0.12626662,1.34483842,0.01504928,0.11942692
-1.32966483,2.35452180,0.14175016,0.85958492,0.01921730,0.03808388,0.12706509,1.35927922,0.01559555,0.12152737
-1.32366183,2.39029298,0.14408377,0.87783330,0.01990222,0.03819965,0.12827897,1.37437859,0.01615394,0.12374839
-1.31765883,2.42893794,0.14675318,0.89846293,0.02053813,0.03813904,0.12986298,1.39010625,0.01672030,0.12604901
-1.31165583,2.47014097,0.14970221,0.92120064,0.02111782,0.03790696,0.13176584,1.40646794,0.01729079,0.12838692
-1.30565283,2.51359810,0.15287247,0.94573883,0.02163587,0.03751234,0.13393304,1.42351053,0.01786198,0.13071990
-1.29964982,2.55903328,0.15620542,0.97174663,0.02208892,0.03696783,0.13630970,1.44132556,0.01843093,0.13300742
-1.29364682,2.60621252,0.15964433,0.99888111,0.02247583,0.03628936,0.13884325,1.46005076,0.01899529,0.13521199
-1.28764382,2.65495466,0.16313601,1.02679795,0.02279781,0.03549564,0.14148593,1.47986910,0.01955330,0.13730048
-1.28164082,2.70513829,0.16663221,1.05516116,0.02305841,0.03460750,0.14419681,1.50100539,0.02010384,0.13924516
-1.27563782,2.75670414,0.17009064,1.08365125,0.02326346,0.03364721,0.14694345,1.52372015,0.02064633,0.14102445
-1.26963482,2.80965280,0.17347561,1.11197169,0.02342087,0.03263781,0.14970296,1.54830103,0.02118075,0.14262335
-1.26363182,2.86403788,0.17675826,1.13985348,0.02354039,0.03160238,0.15246244,1.57505194,0.02170754,0.14403356
-1.25762881,2.91995500,0.17991642,1.16705768,0.02363325,0.03056340,0.15521894,1.60428041,0.02222749,0.14525325
-1.25162581,2.97752739,0.18293415,1.19337628,0.02371174,0.02954214,0.15797877,1.63628353,0.02274164,0.14628653
-1.24562281,3.03688901,0.18580100,1.21863137,0.02378876,0.02855817,0.16075634,1.67133331,0.02325122,0.14714271
-1.23961981,3.09816624,0.18851110,1.24267311,0.02387731,0.02762893,0.16357263,1.70966202,0.02375750,0.14783527
-1.23361681,3.16145936,0.19106219,1.26537690,0.02398998,0.02676947,0.16645325,1.75144824,0.02426175,0.14838079
-1.22761381,3.22682514,0.19345457,1.28664003,0.02413850,0.02599223,0.16942644,1.79680433,0.02476519,0.14879780
-1.22161081,3.29426153,0.19569026,1.30637845,0.02433323,0.02530707,0.17252093,1.84576599,0.02526898,0.14910564
-1.21560780,3.36369547,0.19777220,1.32452374,0.02458280,0.02472126,0.17576387,1.89828440,0.02577421,0.14932338
-1.20960480,3.43497485,0.19970372,1.34102091,0.02489383,0.02423972,0.17917897,1.95422147,0.02628200,0.14946896
-1.20360180,3.50786485,0.20148830,1.35582695,0.02527063,0.02386526,0.18278497,2.01334841,0.02679354,0.14955846
-1.19759880,3.58204927,0.20312950,1.36891048,0.02571515,0.02359896,0.18659439,2.07534785,0.02731029,0.14960558
-1.19159580,3.65713666,0.20463126,1.38025229,0.02622698,0.02344053,0.19061283,2.13981947,0.02783408,0.14962146
-1.18559280,3.73267111,0.20599838,1.38984691,0.02680339,0.02338883,0.19483869,2.20628897,0.02836732,0.14961460
-1.17958979,3.80814705,0.20723720,1.39770478,0.02743965,0.02344225,0.19926337,2.27422004,0.02891316,0.14959109
-1.17358679,3.88302742,0.20835639,1.40385504,0.02812926,0.02359927,0.20387195,2.34302897,0.02947567,0.14955497
-1.16758379,3.95676415,0.20936786,1.40834837,0.02886437,0.02385885,0.20864429,2.41210116,0.03005998,0.14950879
-1.16158079,4.02881997,0.21028760,1.41125983,0.02963625,0.02422085,0.21355642,2.48080893,0.03067243,0.14945418
-1.15557779,4.09869033,0.21113641,1.41269116,0.03043580,0.02468642,0.21858221,2.54852989,0.03132061,0.14939257
-1.14957479,4.16592424,0.21194056,1.41277245,0.03125399,0.02525829,0.22369517,2.61466499,0.03201338,0.14932577
-1.14357179,4.23014294,0.21273209,1.41166275,0.03208239,0.02594096,0.22887023,2.67865550,0.03276078,0.14925662
-1.13756878,4.29105535,0.21354894,1.40954960,0.03291364,0.02674091,0.23408547,2.73999812,0.03357392,0.14918939
-1.13156578,4.34846931,0.21443471,1.40664732,0.03374176,0.02766660,0.23932359,2.79825751,0.03446473,0.14913018
-1.12556278,4.40229810,0.21543810,1.40319390,0.03456247,0.02872848,0.24457303,2.85307555,0.03544565,0.14908707
