energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-1.91195598,13.52980314,0.09180476,0.37441387,1.03550662,3.19147743,0.59588986,7.79344100,0.26217165,1.50324654
-1.90595298,13.86399720,0.09429721,0.38435467,1.07221332,3.23623911,0.62546816,8.01041732,0.26573117,1.55286485
-1.89994997,14.20564753,0.09666167,0.39402175,1.10793240,3.27942376,0.65525533,8.23595170,0.26911478,1.60336307
-1.89394697,14.54932851,0.09885538,0.40331283,1.14215739,3.31991886,0.68491001,8.46670436,0.27224771,1.65401936
-1.88794397,14.88936904,0.10083674,0.41212846,1.17439868,3.35663270,0.71406453,8.69913304,0.27505332,1.70404383
-1.88194097,15.21998876,0.10256629,0.42037562,1.20419605,3.38852688,0.74233222,8.92956916,0.27745620,1.75259651
-1.87593797,15.53543799,0.10400781,0.42797135,1.23113033,3.41464792,0.76931578,9.15429614,0.27938529,1.79880789
-1.86993497,15.83013680,0.10512927,0.43484603,1.25483389,3.43415656,0.79461661,9.36962810,0.28077698,1.84180127
-1.86393197,16.09880867,0.10590372,0.44094619,1.27499932,3.44635323,0.81784447,9.57198720,0.28157792,1.88071629
-1.85792896,16.33660440,0.10630995,0.44623657,1.29138612,3.45069844,0.83862753,9.75797766,0.28174740,1.91473280
-1.85192596,16.53921225,0.10633311,0.45070142,1.30382495,3.44682720,0.85662211,9.92445496,0.28125925,1.94309420
-1.84592296,16.70295067,0.10596499,0.45434474,1.31221943,3.43455667,0.87152205,10.06858805,0.28010307,1.96512933
-1.83991996,16.82484082,0.10520428,0.45718969,1.31654553,3.41388685,0.88306713,10.18791327,0.27828477,1.98027231
-1.83391696,16.90265672,0.10405648,0.45927689,1.31684853,3.38499431,0.89105040,10.28037827,0.27582643,1.98807935
-1.82791396,16.93495195,0.10253376,0.46066193,1.31323800,3.34821949,0.89532405,10.34437488,0.27276536,1.98824198
-1.82191096,16.92106277,0.10065458,0.46141212,1.30588101,3.30404826,0.89580362,10.37875991,0.26915257,1.98059634
-1.81590795,16.86108850,0.09844322,0.46160271,1.29499410,3.25308896,0.89247045,10.38286373,0.26505068,1.96512796
-1.80990495,16.75585118,0.09592914,0.46131284,1.28083451,3.19604618,0.88537214,10.35648642,0.26053135,1.94197206
-1.80390195,16.60683736,0.09314633,0.46062142,1.26369106,3.13369268,0.87462129,10.29988238,0.25567246,1.91140944
-1.79789895,16.41612575,0.09013256,0.45960334,1.24387542,3.06684128,0.86039226,10.21373435,0.25055515,1.87385808
-1.79189595,16.18630489,0.08692862,0.45832618,1.22171398,2.99631783,0.84291642,10.09911849,0.24526089,1.82986101
-1.78589295,15.92038567,0.08357755,0.45684766,1.19754089,2.92293708,0.82247590,9.95746255,0.23986885,1.78007098
-1.77988994,15.62171311,0.08012396,0.45521408,1.17169248,2.84748232,0.79939628,9.79049930,0.23445352,1.72523266
-1.77388694,15.29388203,0.07661333,0.45345989,1.14450329,2.77068986,0.77403846,9.60021757,0.22908294,1.66616328
-1.76788394,14.94066039,0.07309141,0.45160832,1.11630373,2.69323889,0.74679003,9.38881330,0.22381739,1.60373236
-1.76188094,14.56592336,0.06960366,0.44967322,1.08741933,2.61574701,0.71805670,9.15864255,0.21870883,1.53884157
-1.75587794,14.17360022,0.06619487,0.44766184,1.05817135,2.53877115,0.68825379,8.91217839,0.21380094,1.47240542
-1.74987494,13.76763499,0.06290870,0.44557848,1.02887856,2.46281345,0.65779846,8.65197267,0.20912971,1.40533341
-1.74387194,13.35196031,0.05978738,0.44342871,0.99985968,2.38833118,0.62710260,8.38062366,0.20472469,1.33851429
-1.73786893,12.93048332,0.05687146,0.44122380,0.97143606,2.31574975,0.59656673,8.10074940,0.20061057,1.27280267
-1.73186593,12.50708069,0.05419955,0.43898514,0.94393419,2.24547722,0.56657502,7.81496637,0.19680905,1.20900830
-1.72586293,12.08559958,0.05180805,0.43674817,0.91768753,2.17791914,0.53749134,7.52587257,0.19334094,1.14788786
-1.71985993,11.66986048,0.04973095,0.43456552,0.89303711,2.11349218,0.50965639,7.23603342,0.19022804,1.09013927
-1.71385693,11.26365777,0.04799948,0.43250913,0.87033075,2.05263514,0.48338571,6.94796899,0.18749501,1.03639800
-1.70785393,10.87075404,0.04664183,0.43067096,0.84992036,1.99581631,0.45896850,6.66414075,0.18517072,0.98723505
-1.70185093,10.49486448,0.04568270,0.42916231,0.83215745,1.94353618,0.43666696,6.38693624,0.18328918,0.94315613
-1.69584792,10.13962886,0.04514283,0.42811146,0.81738653,1.89632484,0.41671589,6.11865041,0.18188985,0.90460133
-1.68984492,9.80856936,0.04503853,0.42765989,0.80593683,1.85473401,0.39932242,5.86146246,0.18101730,0.87194496
-1.68384192,9.50503412,0.04538103,0.42795712,0.79811244,1.81932371,0.38466567,5.61740822,0.18072020,0.84549500
-1.67783892,9.23212738,0.04617592,0.42915428,0.79418132,1.79064423,0.37289608,5.38834785,0.18104964,0.82549178
-1.67183592,8.99262890,0.04742255,0.43139706,0.79436375,1.76921420,0.36413435,5.17593015,0.18205684,0.81210583
-1.66583292,8.78890617,0.04911351,0.43481806,0.79882081,1.75549604,0.35847004,4.98155458,0.18379048,0.80543475
-1.65982991,8.62282419,0.05123413,0.43952926,0.80764357,1.74987015,0.35595962,4.80633317,0.18629359,0.80549919
-1.65382691,8.49565813,0.05376221,0.44561492,0.82084365,1.75260947,0.35662438,4.65105448,0.18960031,0.81223832
-1.64782391,8.40801472,0.05666790,0.45312544,0.83834582,1.76385587,0.36044800,4.51615205,0.19373272,0.82550506
-1.64182091,8.35976783,0.05991377,0.46207239,0.85998318,1.78360011,0.36737425,4.40167997,0.19869780,0.84506166
-1.63581791,8.35001358,0.06345516,0.47242532,0.88549537,1.81166647,0.37730489,4.30729757,0.20448482,0.87057624
-1.62981491,8.37704917,0.06724084,0.48411035,0.91453020,1.84770340,0.39009809,4.23226536,0.21106330,0.90162076
-1.62381191,8.43837864,0.07121394,0.49701068,0.94664869,1.89118083,0.40556759,4.17545342,0.21838159,0.93767108
-1.61780890,8.53074719,0.07531310,0.51096923,0.98133358,1.94139464,0.42348288,4.13536289,0.22636634,0.97810970
-1.61180590,8.65020437,0.07947396,0.52579293,1.01800113,1.99747819,0.44357050,4.11016072,0.23492275,1.02223133
-1.60580290,8.79219449,0.08363082,0.54125888,1.05601559,2.05842079,0.46551672,4.09772660,0.24393572,1.06925183
-1.59979990,8.95167139,0.08771843,0.55712161,1.09470607,2.12309201,0.48897165,4.09571094,0.25327193,1.11832044
-1.59379690,9.12323327,0.09167390,0.57312138,1.13338492,2.19027110,0.51355472,4.10160137,0.26278257,1.16853519
-1.58779390,9.30127199,0.09543861,0.58899290,1.17136689,2.25868001,0.53886160,4.11279552,0.27230689,1.21896128
-1.58179090,9.48013075,0.09896002,0.60447411,1.20798844,2.32701858,0.56447232,4.12667679,0.28167623,1.26865191
-1.57578789,9.65426354,0.10219333,0.61931449,1.24262617,2.39400035,0.58996044,4.14069020,0.29071848,1.31667096
-1.56978489,9.81838968,0.10510292,0.63328257,1.27471381,2.45838743,0.61490293,4.15241501,0.29926270,1.36211674
-1.56378189,9.96763727,0.10766344,0.64617229,1.30375710,2.51902302,0.63889054,4.15963133,0.30714389,1.40414593
-1.55777889,10.09767003,0.10986056,0.65780803,1.32934599,2.57486026,0.66153817,4.16037804,0.31420748,1.44199690
-1.55177589,10.20479291,0.11169137,0.66804801,1.35116381,2.62498650,0.68249502,4.15299990,0.32031362,1.47501140
-1.54577289,10.28603326,0.11316428,0.67678627,1.36899331,2.66864210,0.70145398,4.13618254,0.32534098,1.50265388
-1.53976988,10.33919536,0.11429859,0.68395308,1.38271930,2.70523353,0.71815998,4.10897416,0.32918994,1.52452753
-1.53376688,10.36288783,0.11512366,0.68951405,1.39232824,2.73434048,0.73241697,4.07079401,0.33178519,1.54038652
-1.52776388,10.35652434,0.11567769,0.69346818,1.39790486,2.75571722,0.74409322,4.02142795,0.33307750,1.55014397
-1.52176088,10.32029950,0.11600630,0.69584499,1.39962615,2.76928868,0.75312482,3.96101198,0.33304480,1.55387523
-1.51575788,10.25514252,0.11616088,0.69670116,1.39775321,2.77514171,0.75951704,3.89000542,0.33169245,1.55181649
-1.50975488,10.16265226,0.11619674,0.69611691,1.39262135,2.77351243,0.76334380,3.80915533,0.32905283,1.54435874
-1.50375188,10.04501735,0.11617129,0.69419226,1.38462887,2.76477046,0.76474493,3.71945436,0.32518423,1.53203742
-1.49774887,9.90492564,0.11614224,0.69104356,1.37422505,2.74940078,0.76392160,3.62209415,0.32016908,1.51551809
-1.49174587,9.74546697,0.11616580,0.68680026,1.36189761,2.72798424,0.76112998,3.51841646,0.31411181,1.49557877
-1.48574287,9.57003304,0.11629513,0.68160205,1.34816006,2.70117730,0.75667332,3.40986399,0.30713614,1.47308958
-1.47973987,9.38221782,0.11657900,0.67559642,1.33353916,2.66969179,0.75089286,3.29793279,0.29938217,1.44899039
-1.47373687,9.18572125,0.11706057,0.66893637,1.31856270,2.63427512,0.74415775,3.18412780,0.29100320,1.42426716
-1.46773387,8.98425856,0.11777654,0.66177845,1.30374775,2.59569144,0.73685443,3.06992259,0.28216247,1.39992782
-1.46173087,8.78147670,0.11875653,0.65428074,1.28958940,2.55470403,0.72937572,2.95672442,0.27302980,1.37697817
-1.45572786,8.58087905,0.12002266,0.64660079,1.27655016,2.51205907,0.72211000,2.84584489,0.26377835,1.35639847
-1.44972486,8.38575887,0.12158945,0.63889325,1.26505002,2.46847099,0.71543070,2.73847655,0.25458139,1.33912124
-1.44372186,8.19914160,0.12346387,0.63130726,1.25545721,2.42460948,0.70968652,2.63567530,0.24560920,1.32601048
-1.43771886,8.02373582,0.12564559,0.62398339,1.24807979,2.38108810,0.70519238,2.53834829,0.23702618,1.31784282
-1.43171586,7.86189266,0.12812736,0.61705031,1.24315823,2.33845464,0.70222147,2.44724676,0.22898807,1.31529049
-1.42571286,7.71557297,0.13089552,0.61062108,1.24085900,2.29718320,0.70099847,2.36296326,0.22163934,1.31890656
-1.41970985,7.58632212,0.13393054,0.60478949,1.24126964,2.25766805,0.70169402,2.28593247,0.21511075,1.32911217
-1.41370685,7.47525189,0.13720767,0.59962630,1.24439516,2.22021932,0.70442054,2.21643501,0.20951717,1.34618613
-1.40770385,7.38302942,0.14069753,0.59517598,1.25015646,2.18506060,0.70922943,2.15460343,0.20495543,1.37025664
-1.40170085,7.30987311,0.14436675,0.59145394,1.25839059,2.15232851,0.71610976,2.10042995,0.20150244,1.40129547
-1.39569785,7.25555564,0.14817851,0.58844466,1.26885334,2.12207419,0.72498821,2.05377534,0.19921354,1.43911456
-1.38969485,7.21941425,0.15209314,0.58610085,1.28122419,2.09426692,0.73573067,2.01437861,0.19812103,1.48336527
-1.38369185,7.20036865,0.15606861,0.58434394,1.29511371,2.06879946,0.74814500,1.98186737,0.19823301,1.53354057
-1.37768884,7.19694675,0.16006100,0.58306590,1.31007343,2.04549542,0.76198541,1.95576851,0.19953256,1.58898030
-1.37168584,7.20731845,0.16402488,0.58213244,1.32560793,2.02411810,0.77695805,1.93551956,0.20197731,1.64887990
-1.36568284,7.22933732,0.16791380,0.58138766,1.34118903,2.00438077,0.79272800,1.92048039,0.20549949,1.71230273
-1.35967984,7.26059026,0.17168055,0.58065976,1.35627163,1.98595796,0.80892744,1.90994574,0.21000649,1.77819630
-1.35367684,7.29845428,0.17527764,0.57976788,1.37031073,1.96849743,0.82516499,1.90315844,0.21538205,1.84541230
-1.34767384,7.34015984,0.17865760,0.57852944,1.38277901,1.95163243,0.84103604,1.89932364,0.22148799,1.91273057
-1.34167084,7.38285948,0.18177345,0.57676798,1.39318441,1.93499376,0.85613382,1.89762398,0.22816672,1.97888657
-1.33566783,7.42370022,0.18457912,0.57432077,1.40108699,1.91822131,0.87006107,1.89723573,0.23524425,2.04260206
-1.32966483,7.45989810,0.18702999,0.57104612,1.40611436,1.90097470,0.88244198,1.89734577,0.24253393,2.10261821
-1.32366183,7.48881270,0.18908348,0.56682978,1.40797511,1.88294264,0.89293401,1.89716918,0.24984063,2.15773040
-1.31765883,7.50801957,0.19069973,0.56159029,1.40646968,1.86385092,0.90123936,1.89596703,0.25696541,2.20682351
-1.31165583,7.51537838,0.19184234,0.55528295,1.40149813,1.84346880,0.90711554,1.89306402,0.26371046,2.24890667
-1.30565283,7.50909449,0.19247924,0.54790220,1.39306463,1.82161376,0.91038486,1.88786522,0.26988422,2.28314598
-1.29964982,7.48777200,0.19258359,0.53948243,1.38127834,1.79815468,0.91094221,1.87987161,0.27530638,2.30889403
-1.29364682,7.45045639,0.19213477,0.53009714,1.36635088,1.77301363,0.90876098,1.86869348,0.27981279,2.32571480
-1.28764382,7.39666524,0.19111937,0.51985662,1.34859026,1.74616635,0.90389677,1.85406134,0.28325985,2.33340278
-1.28164082,7.32640604,0.18953222,0.50890422,1.32839180,1.71764171,0.89648854,1.83583365,0.28552841,2.33199525
-1.27563782,7.24018017,0.18737731,0.49741155,1.30622636,1.68752039,0.88675724,1.81400105,0.28652689,2.32177698
-1.26963482,7.13897309,0.18466870,0.48557283,1.28262627,1.65593294,0.87500168,1.78868670,0.28619360,2.30327673
-1.26363182,7.02423081,0.18143124,0.47359864,1.25816970,1.62305756,0.86159181,1.76014263,0.28449807,2.27725553
-1.25762881,6.89782340,0.17770115,0.46170951,1.23346393,1.58911754,0.84695947,1.72874211,0.28144150,2.24468681
-1.25162581,6.76199669,0.17352630,0.45012943,1.20912813,1.55437856,0.83158690,1.69496822,0.27705616,2.20672892
-1.24562281,6.61931353,0.16896627,0.43907968,1.18577622,1.51914585,0.81599331,1.65939897,0.27140389,2.16469094
-1.23961981,6.47258650,0.16409212,0.42877312,1.16400025,1.48376100,0.80071995,1.62268951,0.26457376,2.11999287
-1.23361681,6.32480386,0.15898572,0.41940906,1.14435482,1.44859854,0.78631416,1.58555201,0.25667899,2.07412170
-1.22761381,6.17905114,0.15373883,0.41116888,1.12734268,1.41406185,0.77331287,1.54873389,0.24785333,2.02858481
-1.22161081,6.03843024,0.14845177,0.40421229,1.11340207,1.38057840,0.76222622,1.51299520,0.23824690,1.98486252
-1.21560780,5.90597858,0.14323180,0.39867440,1.10289568,1.34859408,0.75352172,1.47908595,0.22802190,1.94436148
-1.20960480,5.78459029,0.13819116,0.39466350,1.09610162,1.31856649,0.74760954,1.44772403,0.21734816,1.90837056
-1.20360180,5.67694152,0.13344486,0.39225942,1.09320638,1.29095712,0.74482947,1.41957453,0.20639869,1.87802083
-1.19759880,5.58542187,0.12910830,0.39151252,1.09429982,1.26622246,0.74543991,1.39523104,0.19534558,1.85425106
-1.19159580,5.51207368,0.12529473,0.39244319,1.09937239,1.24480401,0.74960932,1.37519943,0.18435605,1.83777986
-1.18559280,5.45854071,0.12211270,0.39504191,1.10831445,1.22711762,0.75741034,1.35988459,0.17358904,1.82908540
-1.17958979,5.42602747,0.11966356,0.39926966,1.12091800,1.21354224,0.76881678,1.34958028,0.16319223,1.82839317
-1.17358679,5.41527026,0.11803901,0.40505895,1.13688055,1.20440862,0.78370366,1.34446250,0.15329957,1.83567228
-1.16758379,5.42652076,0.11731896,0.41231525,1.15581149,1.19998832,0.80185005,1.34458613,0.14402938,1.85063992
-1.16158079,5.45954233,0.11756962,0.42091902,1.17724076,1.20048360,0.82294481,1.34988509,0.13548297,1.87277391
-1.15557779,5.51361939,0.11884194,0.43072829,1.20062986,1.20601860,0.84659482,1.36017558,0.12774377,1.90133250
-1.14957479,5.58757924,0.12117045,0.44158192,1.22538514,1.21663239,0.87233555,1.37516240,0.12087700,1.93538061
-1.14357179,5.67982607,0.12457259,0.45330338,1.25087306,1.23227418,0.89964347,1.39444784,0.11492965,1.97382139
-1.13756878,5.78838572,0.12904842,0.46570529,1.27643724,1.25280114,0.92794988,1.41754294,0.10993099,2.01543189
-1.13156578,5.91096007,0.13458082,0.47859441,1.30141682,1.27797893,0.95665575,1.44388053,0.10589328,2.05890135
-1.12556278,6.04498930,0.14113616,0.49177712,1.32516568,1.30748501,0.98514705,1.47282989,0.10281286,2.10287092
-1.11955978,6.18771996,0.14866529,0.50506523,1.34707183,1.34091484,1.01281000,1.50371220,0.10067134,2.14597335
-1.11355678,6.33627674,0.15710496,0.51828176,1.36657631,1.37779047,1.03904593,1.53581677,0.09943711,2.18687119
-1.10755378,6.48773555,0.16637949,0.53126675,1.38319090,1.41757142,1.06328517,1.56841726,0.09906680,2.22429264
-1.10155078,6.63919557,0.17640264,0.54388241,1.39651382,1.45966736,1.08499964,1.60078773,0.09950695,2.25706362
-1.09554777,6.78784792,0.18707967,0.55601777,1.40624272,1.50345192,1.10371388,1.63221805,0.10069566,2.28413554
-1.08954477,6.93103870,0.19830938,0.56759217,1.41218435,1.54827730,1.11901420,1.66202830,0.10256424,2.30460787
-1.08354177,7.06632463,0.20998620,0.57855756,1.41426032,1.59348876,1.13055576,1.68958199,0.10503888,2.31774529
-1.07753877,7.19151946,0.22200215,0.58889941,1.41250869,1.63843880,1.13806767,1.71429777,0.10804218,2.32298898
-1.07153577,7.30473017,0.23424868,0.59863594,1.40708104,1.68250017,1.14135578,1.73565950,0.11149467,2.31996239
-1.06553277,7.40438202,0.24661821,0.60781578,1.39823531,1.72507747,1.14030361,1.75322446,0.11531626,2.30847136
-1.05952976,7.48923238,0.25900562,0.61651406,1.38632443,1.76561692,1.13487119,1.76662967,0.11942745,2.28849924
-1.05352676,7.55837339,0.27130927,0.62482704,1.37178128,1.80361416,1.12509220,1.77559633,0.12375058,2.26019746
-1.04752376,7.61122436,0.28343193,0.63286550,1.35510071,1.83861990,1.11106954,1.77993221,0.12821082,2.22387221
-1.04152076,7.64751486,0.29528132,0.64074726,1.33681931,1.87024350,1.09296964,1.77953223,0.13273707,2.17996795
-1.03551776,7.66726006,0.30677054,0.64858927,1.31749395,1.89815467,1.07101565,1.77437711,0.13726278,2.12904863
-1.02951476,7.67073015,0.31781822,0.65649950,1.29768000,1.92208343,1.04547996,1.76453041,0.14172649,2.07177726
-1.02351176,7.65841555,0.32834852,0.66456930,1.27791036,1.94181874,1.01667609,1.75013390,0.14607244,2.00889473
-1.01750875,7.63099008,0.33829104,0.67286665,1.25867607,1.95720601,0.98495049,1.73140158,0.15025085,1.94119853
-1.01150575,7.58927380,0.34758069,0.68143055,1.24040967,1.96814405,0.95067418,1.70861251,0.15421824,1.86952201
-1.00550275,7.53419749,0.35615743,0.69026710,1.22347169,1.97458161,0.91423462,1.68210256,0.15793759,1.79471473
-0.99949975,7.46677010,0.36396616,0.69934751,1.20814117,1.97651398,0.87602801,1.65225554,0.16137834,1.71762444
-0.99349675,7.38805039,0.37095658,0.70860804,1.19461033,1.97397972,0.83645201,1.61949365,0.16451642,1.63908081
-0.98749375,7.29912363,0.37708312,0.71795218,1.18298363,1.96705788,0.79589918,1.58426778,0.16733402,1.55988149
-0.98149075,7.20108380,0.38230505,0.72725475,1.17328110,1.95586570,0.75475106,1.54704769,0.16981945,1.48078029
-0.97548774,7.09502112,0.38658656,0.73636787,1.16544575,1.94055674,0.71337312,1.50831243,0.17196678,1.40247781
-0.96948474,6.98201481,0.38989706,0.74512843,1.15935433,1.92131949,0.67211044,1.46854112,0.17377544,1.32561427
-0.96348174,6.86313017,0.39221147,0.75336670,1.15483107,1.89837620,0.63128424,1.42820433,0.17524980,1.25076462
-0.95747874,6.73941912,0.39351063,0.76091554,1.15166335,1.87198185,0.59118927,1.38775621,0.17639855,1.17843561
-0.95147574,6.61192303,0.39378169,0.76761973,1.14961868,1.84242288,0.55209185,1.34762747,0.17723419,1.10906478
-0.94547274,6.48167661,0.39301861,0.77334489,1.14846184,1.81001563,0.51422880,1.30821935,0.17777230,1.04302092
-0.93946973,6.34971158,0.39122248,0.77798546,1.14797153,1.77510412,0.47780686,1.26989856,0.17803093,0.98060601
-0.93346673,6.21705901,0.38840196,0.78147125,1.14795548,1.73805714,0.44300287,1.23299328,0.17802986,0.92205820
-0.92746373,6.08474939,0.38457349,0.78377232,1.14826350,1.69926433,0.40996435,1.19779022,0.17778999,0.86755558
-0.92146073,5.95380963,0.37976149,0.78490164,1.14879767,1.65913145,0.37881064,1.16453257,0.17733270,0.81722064
-0.91545773,5.82525671,0.37399844,0.78491566,1.14951937,1.61807461,0.34963427,1.13341905,0.17667928,0.77112509
-0.90945473,5.70008766,0.36732476,0.78391259,1.15045289,1.57651380,0.32250272,1.10460367,0.17585052,0.72929478
-0.90345173,5.57926643,0.35978860,0.78202852,1.15168544,1.53486561,0.29746030,1.07819641,0.17486636,0.69171475
-0.89744872,5.46370781,0.35144556,0.77943159,1.15336378,1.49353573,0.27453019,1.05426456,0.17374567,0.65833408
-0.89144572,5.35425952,0.34235813,0.77631462,1.15568771,1.45291113,0.25371648,1.03283473,0.17250621,0.62907048
-0.88544272,5.25168319,0.33259519,0.77288646,1.15890074,1.41335260,0.23500621,1.01389529,0.17116467,0.60381458
-0.87943972,5.15663543,0.32223129,0.76936268,1.16327854,1.37518759,0.21837132,0.99739940,0.16973686,0.58243380
-0.87343672,5.06965010,0.31134585,0.76595599,1.16911580,1.33870401,0.20377043,0.98326827,0.16823796,0.56477573
-0.86743372,4.99112259,0.30002239,0.76286695,1.17671187,1.30414491,0.19115047,0.97139472,0.16668280,0.55067110
