energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,P_s_up,P_s_down,P_p_up,P_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.07503752,3.82004003,-3.82004002,0.92683760,-0.92683760,1.81060808,-1.81060807,0.10713983,-0.10713983,0.40371516,-0.40371516,0.05637083,-0.05637083,0.88511854,-0.88511854
-0.06903452,3.77458182,-3.77458181,0.92959020,-0.92959020,1.76816745,-1.76816745,0.10188041,-0.10188041,0.40217191,-0.40217191,0.05517458,-0.05517458,0.90863182,-0.90863182
-0.06303152,3.73216991,-3.73216990,0.93245044,-0.93245044,1.72789722,-1.72789721,0.09706094,-0.09706094,0.40148149,-0.40148149,0.05415535,-0.05415535,0.93142164,-0.93142165
-0.05702851,3.69156348,-3.69156348,0.93505468,-0.93505468,1.68934742,-1.68934741,0.09266722,-0.09266722,0.40143364,-0.40143364,0.05331234,-0.05331234,0.95312643,-0.95312644
-0.05102551,3.65147819,-3.65147819,0.93703664,-0.93703664,1.65203101,-1.65203100,0.08867663,-0.08867663,0.40179918,-0.40179918,0.05263771,-0.05263771,0.97339814,-0.97339814
-0.04502251,3.61064209,-3.61064208,0.93804017,-0.93804017,1.61544917,-1.61544917,0.08505954,-0.08505954,0.40233826,-0.40233826,0.05211687,-0.05211687,0.99191222,-0.99191222
-0.03901951,3.56784837,-3.56784836,0.93773164,-0.93773163,1.57911541,-1.57911541,0.08178074,-0.08178074,0.40280895,-0.40280895,0.05172907,-0.05172907,1.00837659,-1.00837659
-0.03301651,3.52200310,-3.52200309,0.93581122,-0.93581122,1.54257761,-1.54257760,0.07880109,-0.07880109,0.40297597,-0.40297597,0.05144823,-0.05144823,1.02253925,-1.02253925
-0.02701351,3.47216648,-3.47216647,0.93202310,-0.93202310,1.50543730,-1.50543729,0.07607912,-0.07607912,0.40261929,-0.40261929,0.05124397,-0.05124397,1.03419437,-1.03419437
-0.02101051,3.41758648,-3.41758647,0.92616396,-0.92616396,1.46736563,-1.46736562,0.07357266,-0.07357266,0.40154227,-0.40154227,0.05108284,-0.05108284,1.04318686,-1.04318686
-0.01500750,3.35772434,-3.35772433,0.91808975,-0.91808975,1.42811568,-1.42811567,0.07124050,-0.07124050,0.39957915,-0.39957915,0.05092963,-0.05092963,1.04941534,-1.04941534
-0.00900450,3.29227143,-3.29227142,0.90772061,-0.90772061,1.38753094,-1.38753094,0.06904387,-0.06904387,0.39660155,-0.39660155,0.05074878,-0.05074878,1.05283350,-1.05283350
-0.00300150,3.22115775,-3.22115774,0.89504368,-0.89504368,1.34554998,-1.34554998,0.06694790,-0.06694790,0.39252386,-0.39252386,0.05050582,-0.05050582,1.05345026,-1.05345026
0.00300150,3.14455232,-3.14455231,0.88011411,-0.88011411,1.30220737,-1.30220736,0.06492287,-0.06492287,0.38730733,-0.38730733,0.05016871,-0.05016871,1.05132857,-1.05132857
0.00900450,3.06285624,-3.06285623,0.86305403,-0.86305403,1.25763125,-1.25763124,0.06294527,-0.06294527,0.38096265,-0.38096265,0.04970910,-0.04970910,1.04658342,-1.04658342
0.01500750,2.97668923,-2.97668922,0.84404994,-0.84404994,1.21203792,-1.21203791,0.06099867,-0.06099867,0.37355107,-0.37355107,0.04910342,-0.04910342,1.03937901,-1.03937901
0.02101051,2.88687079,-2.88687078,0.82334839,-0.82334838,1.16572377,-1.16572377,0.05907428,-0.05907428,0.36518392,-0.36518392,0.04833375,-0.04833375,1.02992547,-1.02992546
0.02701351,2.79439682,-2.79439681,0.80125036,-0.80125036,1.11905526,-1.11905525,0.05717130,-0.05717130,0.35602059,-0.35602059,0.04738844,-0.04738844,1.01847529,-1.01847528
0.03301651,2.70041298,-2.70041297,0.77810455,-0.77810454,1.07245723,-1.07245723,0.05529692,-0.05529692,0.34626504,-0.34626504,0.04626248,-0.04626248,1.00531953,-1.00531953
0.03901951,2.60618564,-2.60618563,0.75429958,-0.75429958,1.02640025,-1.02640024,0.05346609,-0.05346609,0.33616091,-0.33616091,0.04495757,-0.04495757,0.99078400,-0.99078400
0.04502251,2.51307135,-2.51307134,0.73025564,-0.73025564,0.98138721,-0.98138721,0.05170096,-0.05170096,0.32598540,-0.32598540,0.04348187,-0.04348187,0.97522527,-0.97522527
0.05102551,2.42248540,-2.42248538,0.70641549,-0.70641549,0.93793980,-0.93793980,0.05003009,-0.05003009,0.31604207,-0.31604207,0.04184961,-0.04184961,0.95902665,-0.95902665
0.05702851,2.33587025,-2.33587024,0.68323509,-0.68323509,0.89658493,-0.89658493,0.04848734,-0.04848734,0.30665281,-0.30665281,0.04008031,-0.04008031,0.94259390,-0.94259390
0.06303152,2.25466406,-2.25466405,0.66117401,-0.66117401,0.85784153,-0.85784153,0.04711065,-0.04711065,0.29814901,-0.29814901,0.03819798,-0.03819798,0.92635050,-0.92635050
0.06903452,2.18026956,-2.18026955,0.64068568,-0.64068568,0.82220785,-0.82220784,0.04594050,-0.04594050,0.29086245,-0.29086245,0.03623004,-0.03623004,0.91073239,-0.91073238
0.07503752,2.11402362,-2.11402361,0.62220760,-0.62220760,0.79014934,-0.79014934,0.04501836,-0.04501836,0.28511581,-0.28511580,0.03420624,-0.03420624,0.89618191,-0.89618191
0.08104052,2.05716747,-2.05716746,0.60615159,-0.60615159,0.76208735,-0.76208735,0.04438496,-0.04438496,0.28121328,-0.28121328,0.03215750,-0.03215750,0.88314087,-0.88314087
0.08704352,2.01081777,-2.01081777,0.59289424,-0.59289424,0.73838851,-0.73838851,0.04407853,-0.04407853,0.27943144,-0.27943144,0.03011480,-0.03011480,0.87204248,-0.87204248
0.09304652,1.97593883,-1.97593883,0.58276755,-0.58276755,0.71935509,-0.71935509,0.04413315,-0.04413315,0.28001047,-0.28001047,0.02810810,-0.02810810,0.86330225,-0.86330225
0.09904952,1.95331609,-1.95331609,0.57605006,-0.57605006,0.70521629,-0.70521629,0.04457701,-0.04457701,0.28314627,-0.28314627,0.02616540,-0.02616540,0.85730785,-0.85730785
0.10505253,1.94353151,-1.94353151,0.57295858,-0.57295858,0.69612065,-0.69612065,0.04543097,-0.04543097,0.28898338,-0.28898338,0.02431193,-0.02431193,0.85440814,-0.85440814
0.11105553,1.94694145,-1.94694145,0.57364070,-0.57364070,0.69212974,-0.69212974,0.04670719,-0.04670719,0.29760910,-0.29760910,0.02256951,-0.02256951,0.85490155,-0.85490155
0.11705853,1.96365773,-1.96365773,0.57816852,-0.57816852,0.69321339,-0.69321339,0.04840811,-0.04840811,0.30904902,-0.30904902,0.02095605,-0.02095605,0.85902437,-0.85902437
0.12306153,1.99353296,-1.99353297,0.58653367,-0.58653367,0.69924656,-0.69924656,0.05052561,-0.05052561,0.32326413,-0.32326413,0.01948534,-0.01948534,0.86693936,-0.86693936
0.12906453,2.03615106,-2.03615107,0.59864422,-0.59864422,0.71000843,-0.71000843,0.05304064,-0.05304064,0.34014960,-0.34014960,0.01816689,-0.01816689,0.87872530,-0.87872530
0.13506753,2.09082406,-2.09082406,0.61432351,-0.61432351,0.72518363,-0.72518363,0.05592313,-0.05592313,0.35953562,-0.35953563,0.01700604,-0.01700604,0.89436813,-0.89436813
0.14107054,2.15659620,-2.15659621,0.63331150,-0.63331150,0.74436618,-0.74436618,0.05913237,-0.05913237,0.38119010,-0.38119010,0.01600417,-0.01600417,0.91375435,-0.91375435
0.14707354,2.23225629,-2.23225630,0.65526866,-0.65526866,0.76706620,-0.76706621,0.06261779,-0.06261779,0.40482348,-0.40482349,0.01515908,-0.01515908,0.93666728,-0.93666728
0.15307654,2.31635875,-2.31635876,0.67978270,-0.67978271,0.79271957,-0.79271957,0.06632012,-0.06632012,0.43009563,-0.43009564,0.01446543,-0.01446543,0.96278674,-0.96278674
0.15907954,2.40725384,-2.40725384,0.70637819,-0.70637819,0.82070049,-0.82070049,0.07017299,-0.07017300,0.45662461,-0.45662462,0.01391531,-0.01391531,0.99169252,-0.99169252
0.16508254,2.50312683,-2.50312684,0.73452891,-0.73452891,0.85033696,-0.85033697,0.07410494,-0.07410494,0.48399727,-0.48399727,0.01349880,-0.01349880,1.02287197,-1.02287197
0.17108554,2.60204561,-2.60204561,0.76367294,-0.76367294,0.88092882,-0.88092883,0.07804155,-0.07804155,0.51178130,-0.51178130,0.01320460,-0.01320460,1.05573163,-1.05573163
0.17708854,2.70201551,-2.70201552,0.79322984,-0.79322985,0.91176785,-0.91176785,0.08190806,-0.08190806,0.53953854,-0.53953854,0.01302066,-0.01302066,1.08961283,-1.08961283
0.18309155,2.80103989,-2.80103989,0.82261962,-0.82261963,0.94215946,-0.94215946,0.08563189,-0.08563190,0.56683889,-0.56683889,0.01293474,-0.01293474,1.12381075,-1.12381075
0.18909455,2.89718420,-2.89718420,0.85128269,-0.85128269,0.97144513,-0.97144513,0.08914537,-0.08914537,0.59327454,-0.59327454,0.01293498,-0.01293498,1.15759635,-1.15759635
0.19509755,2.98864129,-2.98864130,0.87870008,-0.87870009,0.99902478,-0.99902478,0.09238827,-0.09238827,0.61847381,-0.61847381,0.01301040,-0.01301040,1.19024032,-1.19024032
0.20110055,3.07379498,-3.07379499,0.90441303,-0.90441303,1.02437803,-1.02437803,0.09531026,-0.09531026,0.64211408,-0.64211409,0.01315128,-0.01315128,1.22103805,-1.22103806
0.20710355,3.15127905,-3.15127905,0.92804095,-0.92804096,1.04708343,-1.04708343,0.09787294,-0.09787294,0.66393321,-0.66393321,0.01334952,-0.01334952,1.24933447,-1.24933447
0.21310655,3.22002872,-3.22002872,0.94929700,-0.94929701,1.06683462,-1.06683462,0.10005154,-0.10005154,0.68373880,-0.68373880,0.01359891,-0.01359891,1.27454767,-1.27454767
0.21910955,3.27932193,-3.27932194,0.96800022,-0.96800022,1.08345261,-1.08345261,0.10183606,-0.10183606,0.70141498,-0.70141498,0.01389525,-0.01389525,1.29619010,-1.29619010
0.22511256,3.32880789,-3.32880789,0.98408364,-0.98408364,1.09689320,-1.09689320,0.10323180,-0.10323180,0.71692608,-0.71692608,0.01423640,-0.01423640,1.31388636,-1.31388636
0.23111556,3.36852106,-3.36852107,0.99759770,-0.99759770,1.10724923,-1.10724923,0.10425931,-0.10425931,0.73031704,-0.73031704,0.01462230,-0.01462230,1.32738660,-1.32738660
0.23711856,3.39887938,-3.39887938,1.00870864,-1.00870864,1.11474698,-1.11474698,0.10495359,-0.10495359,0.74171037,-0.74171037,0.01505480,-0.01505480,1.33657490,-1.33657490
0.24312156,3.42066604,-3.42066604,1.01769166,-1.01769166,1.11973693,-1.11973693,0.10536269,-0.10536269,0.75129963,-0.75129963,0.01553746,-0.01553746,1.34147221,-1.34147221
0.24912456,3.43499531,-3.43499531,1.02491911,-1.02491911,1.12267883,-1.12267883,0.10554561,-0.10554561,0.75933976,-0.75933977,0.01607525,-0.01607525,1.34223359,-1.34223359
0.25512756,3.44326340,-3.44326340,1.03084394,-1.03084394,1.12412169,-1.12412169,0.10556970,-0.10556970,0.76613444,-0.76613444,0.01667422,-0.01667422,1.33914000,-1.33913999
0.26113057,3.44708629,-3.44708629,1.03597917,-1.03597917,1.12467935,-1.12467935,0.10550763,-0.10550763,0.77202108,-0.77202108,0.01734106,-0.01734106,1.33258500,-1.33258500
0.26713357,3.44822733,-3.44822733,1.04087427,-1.04087427,1.12500278,-1.12500278,0.10543396,-0.10543396,0.77735422,-0.77735422,0.01808265,-0.01808265,1.32305707,-1.32305707
0.27313657,3.44851754,-3.44851754,1.04608935,-1.04608935,1.12575013,-1.12575013,0.10542160,-0.10542160,0.78248791,-0.78248791,0.01890557,-0.01890557,1.31111841,-1.31111841
0.27913957,3.44977266,-3.44977266,1.05216859,-1.05216859,1.12755604,-1.12755604,0.10553825,-0.10553825,0.78775807,-0.78775807,0.01981562,-0.01981562,1.29738132,-1.29738132
0.28514257,3.45371047,-3.45371047,1.05961401,-1.05961401,1.13100149,-1.13100149,0.10584298,-0.10584298,0.79346568,-0.79346568,0.02081731,-0.02081731,1.28248330,-1.28248330
0.29114557,3.46187261,-3.46187261,1.06886092,-1.06886093,1.13658577,-1.13658577,0.10638313,-0.10638313,0.79986155,-0.79986155,0.02191344,-0.02191344,1.26706210,-1.26706210
0.29714857,3.47555442,-3.47555442,1.08025622,-1.08025622,1.14470178,-1.14470178,0.10719173,-0.10719173,0.80713367,-0.80713367,0.02310468,-0.02310468,1.25173184,-1.25173184
0.30315158,3.49574622,-3.49574622,1.09404064,-1.09404065,1.15561595,-1.15561596,0.10828548,-0.10828548,0.81539753,-0.81539753,0.02438922,-0.02438922,1.23706132,-1.23706132
0.30915458,3.52308881,-3.52308881,1.11033584,-1.11033585,1.16945375,-1.16945375,0.10966346,-0.10966346,0.82469023,-0.82469023,0.02576252,-0.02576252,1.22355526,-1.22355526
0.31515758,3.55784508,-3.55784509,1.12913689,-1.12913689,1.18619139,-1.18619139,0.11130666,-0.11130666,0.83496837,-0.83496837,0.02721717,-0.02721717,1.21163940,-1.21163940
0.32116058,3.59988904,-3.59988904,1.15031052,-1.15031052,1.20565432,-1.20565432,0.11317830,-0.11317830,0.84611014,-0.84611014,0.02874277,-0.02874277,1.20164973,-1.20164973
0.32716358,3.64871234,-3.64871234,1.17359930,-1.17359930,1.22752239,-1.22752239,0.11522497,-0.11522497,0.85792128,-0.85792128,0.03032609,-0.03032609,1.19382607,-1.19382607
0.33316658,3.70344782,-3.70344783,1.19863125,-1.19863125,1.25134142,-1.25134143,0.11737853,-0.11737853,0.87014462,-0.87014462,0.03195113,-0.03195113,1.18831008,-1.18831008
0.33916958,3.76290842,-3.76290843,1.22493457,-1.22493458,1.27654073,-1.27654074,0.11955876,-0.11955876,0.88247278,-0.88247278,0.03359950,-0.03359950,1.18514735,-1.18514735
0.34517259,3.82563920,-3.82563921,1.25195655,-1.25195655,1.30245548,-1.30245548,0.12167650,-0.12167650,0.89456317,-0.89456317,0.03525073,-0.03525073,1.18429308,-1.18429308
0.35117559,3.88997957,-3.88997958,1.27908568,-1.27908568,1.32835289,-1.32835289,0.12363727,-0.12363727,0.90605456,-0.90605456,0.03688278,-0.03688278,1.18562080,-1.18562080
0.35717859,3.95413246,-3.95413246,1.30567587,-1.30567587,1.35346096,-1.35346096,0.12534509,-0.12534509,0.91658426,-0.91658427,0.03847259,-0.03847259,1.18893342,-1.18893342
0.36318159,4.01623661,-4.01623662,1.33107147,-1.33107148,1.37699822,-1.37699822,0.12670639,-0.12670639,0.92580505,-0.92580505,0.03999671,-0.03999671,1.19397574,-1.19397574
0.36918459,4.07443876,-4.07443876,1.35463193,-1.35463193,1.39820319,-1.39820320,0.12763388,-0.12763388,0.93340077,-0.93340077,0.04143187,-0.04143188,1.20044781,-1.20044781
0.37518759,4.12696184,-4.12696184,1.37575485,-1.37575485,1.41636211,-1.41636211,0.12804998,-0.12804998,0.93910009,-0.93910009,0.04275575,-0.04275575,1.20801824,-1.20801825
0.38119060,4.17216659,-4.17216659,1.39389647,-1.39389647,1.43083372,-1.43083372,0.12788998,-0.12788998,0.94268738,-0.94268738,0.04394750,-0.04394750,1.21633705,-1.21633705
0.38719360,4.20860371,-4.20860371,1.40858875,-1.40858876,1.44107012,-1.44107012,0.12710447,-0.12710447,0.94401051,-0.94401051,0.04498844,-0.04498844,1.22504730,-1.22504731
0.39319660,4.23505487,-4.23505487,1.41945230,-1.41945230,1.44663285,-1.44663285,0.12566122,-0.12566122,0.94298511,-0.94298511,0.04586258,-0.04586258,1.23379544,-1.23379544
0.39919960,4.25056140,-4.25056141,1.42620490,-1.42620490,1.44720376,-1.44720376,0.12354618,-0.12354618,0.93959523,-0.93959523,0.04655708,-0.04655708,1.24223984,-1.24223984
0.40520260,4.25444027,-4.25444027,1.42866551,-1.42866551,1.44259047,-1.44259047,0.12076387,-0.12076387,0.93389053,-0.93389053,0.04706267,-0.04706267,1.25005768,-1.25005768
0.41120560,4.24628757,-4.24628757,1.42675385,-1.42675385,1.43272644,-1.43272644,0.11733682,-0.11733682,0.92598041,-0.92598041,0.04737389,-0.04737389,1.25695010,-1.25695011
0.41720860,4.22597064,-4.22597064,1.42048588,-1.42048588,1.41766616,-1.41766616,0.11330451,-0.11330451,0.91602541,-0.91602541,0.04748926,-0.04748926,1.26264579,-1.26264579
0.42321161,4.19361026,-4.19361025,1.40996588,-1.40996588,1.39757597,-1.39757597,0.10872151,-0.10872150,0.90422667,-0.90422667,0.04741129,-0.04741129,1.26690322,-1.26690322
0.42921461,4.14955469,-4.14955468,1.39537575,-1.39537575,1.37272131,-1.37272131,0.10365518,-0.10365518,0.89081410,-0.89081410,0.04714643,-0.04714643,1.26951179,-1.26951179
0.43521761,4.09434795,-4.09434795,1.37696224,-1.37696223,1.34345130,-1.34345130,0.09818304,-0.09818304,0.87603395,-0.87603395,0.04670481,-0.04670481,1.27029212,-1.27029212
0.44122061,4.02869441,-4.02869440,1.35502312,-1.35502311,1.31018166,-1.31018165,0.09238981,-0.09238981,0.86013671,-0.86013671,0.04609991,-0.04609991,1.26909572,-1.26909572
0.44722361,3.95342187,-3.95342186,1.32989294,-1.32989294,1.27337689,-1.27337689,0.08636440,-0.08636440,0.84336574,-0.84336574,0.04534810,-0.04534810,1.26580433,-1.26580433
0.45322661,3.86944523,-3.86944522,1.30192920,-1.30192920,1.23353268,-1.23353268,0.08019698,-0.08019698,0.82594748,-0.82594748,0.04446815,-0.04446815,1.26032890,-1.26032890
0.45922961,3.77773244,-3.77773242,1.27149950,-1.27149950,1.19115920,-1.19115919,0.07397615,-0.07397615,0.80808353,-0.80808353,0.04348055,-0.04348055,1.25260858,-1.25260858
0.46523262,3.67927394,-3.67927393,1.23897025,-1.23897025,1.14676611,-1.14676610,0.06778647,-0.06778647,0.78994497,-0.78994496,0.04240688,-0.04240688,1.24260948,-1.24260948
0.47123562,3.57505682,-3.57505681,1.20469727,-1.20469727,1.10084969,-1.10084969,0.06170635,-0.06170635,0.77166899,-0.77166899,0.04126910,-0.04126910,1.23032349,-1.23032348
0.47723862,3.46604398,-3.46604397,1.16901841,-1.16901840,1.05388237,-1.05388236,0.05580636,-0.05580636,0.75335803,-0.75335803,0.04008885,-0.04008885,1.21576692,-1.21576692
0.48324162,3.35315862,-3.35315861,1.13224838,-1.13224838,1.00630482,-1.00630482,0.05014801,-0.05014801,0.73508098,-0.73508098,0.03888676,-0.03888676,1.19897913,-1.19897912
0.48924462,3.23727393,-3.23727392,1.09467569,-1.09467569,0.95852071,-0.95852071,0.04478306,-0.04478306,0.71687648,-0.71687648,0.03768181,-0.03768181,1.18002091,-1.18002091
0.49524762,3.11920746,-3.11920745,1.05656142,-1.05656142,0.91089373,-0.91089372,0.03975323,-0.03975323,0.69875774,-0.69875774,0.03649079,-0.03649079,1.15897287,-1.15897287
0.50125063,2.99971968,-2.99971966,1.01813976,-1.01813975,0.86374684,-0.86374684,0.03509042,-0.03509042,0.68071869,-0.68071869,0.03532783,-0.03532783,1.13593361,-1.13593361
0.50725363,2.87951589,-2.87951587,0.97961989,-0.97961989,0.81736337,-0.81736337,0.03081722,-0.03081722,0.66274079,-0.66274078,0.03420402,-0.03420402,1.11101784,-1.11101784
0.51325663,2.75925081,-2.75925080,0.94118897,-0.94118897,0.77198946,-0.77198946,0.02694784,-0.02694784,0.64480020,-0.64480019,0.03312724,-0.03312724,1.08435456,-1.08435456
0.51925963,2.63953500,-2.63953499,0.90301581,-0.90301581,0.72783764,-0.72783764,0.02348917,-0.02348917,0.62687493,-0.62687493,0.03210206,-0.03210206,1.05608523,-1.05608523
0.52526263,2.52094240,-2.52094238,0.86525503,-0.86525503,0.68509106,-0.68509105,0.02044215,-0.02044215,0.60895146,-0.60895146,0.03112976,-0.03112976,1.02636218,-1.02636217
0.53126563,2.40401827,-2.40401825,0.82805132,-0.82805132,0.64390800,-0.64390800,0.01780308,-0.01780308,0.59103058,-0.59103058,0.03020859,-0.03020859,0.99534723,-0.99534723
0.53726863,2.28928711,-2.28928710,0.79154366,-0.79154365,0.60442652,-0.60442652,0.01556506,-0.01556506,0.57313226,-0.57313226,0.02933405,-0.02933405,0.96321069,-0.96321069
0.54327164,2.17725993,-2.17725992,0.75586913,-0.75586913,0.56676877,-0.56676877,0.01371939,-0.01371939,0.55529924,-0.55529923,0.02849933,-0.02849933,0.93013057,-0.93013057
0.54927464,2.06844046,-2.06844045,0.72116633,-0.72116633,0.53104493,-0.53104492,0.01225678,-0.01225678,0.53759928,-0.53759928,0.02769583,-0.02769583,0.89629225,-0.89629225
0.55527764,1.96333007,-1.96333006,0.68757803,-0.68757803,0.49735659,-0.49735659,0.01116855,-0.01116855,0.52012613,-0.52012613,0.02691374,-0.02691373,0.86188826,-0.86188826
0.56128064,1.86243113,-1.86243112,0.65525315,-0.65525315,0.46579944,-0.46579944,0.01044753,-0.01044753,0.50299892,-0.50299892,0.02614263,-0.02614263,0.82711834,-0.82711834
0.56728364,1.76624839,-1.76624838,0.62434780,-0.62434780,0.43646518,-0.43646518,0.01008882,-0.01008882,0.48636036,-0.48636036,0.02537211,-0.02537211,0.79218935,-0.79218935
0.57328664,1.67528850,-1.67528849,0.59502542,-0.59502542,0.40944272,-0.40944272,0.01009030,-0.01009030,0.47037356,-0.47037356,0.02459235,-0.02459235,0.75731511,-0.75731510
0.57928964,1.59005725,-1.59005724,0.56745595,-0.56745595,0.38481852,-0.38481852,0.01045288,-0.01045288,0.45521776,-0.45521776,0.02379466,-0.02379466,0.72271579,-0.72271578
0.58529265,1.51105465,-1.51105465,0.54181391,-0.54181390,0.36267614,-0.36267613,0.01118051,-0.01118051,0.44108302,-0.44108302,0.02297190,-0.02297190,0.68861686,-0.68861685
0.59129565,1.43876775,-1.43876775,0.51827555,-0.51827555,0.34309509,-0.34309509,0.01227991,-0.01227991,0.42816408,-0.42816408,0.02211885,-0.02211884,0.65524729,-0.65524729
0.59729865,1.37366125,-1.37366124,0.49701506,-0.49701506,0.32614889,-0.32614889,0.01376016,-0.01376016,0.41665359,-0.41665358,0.02123241,-0.02123241,0.62283706,-0.62283706
0.60330165,1.31616609,-1.31616609,0.47819980,-0.47819980,0.31190251,-0.31190251,0.01563187,-0.01563187,0.40673489,-0.40673489,0.02031178,-0.02031178,0.59161381,-0.59161381
0.60930465,1.26666635,-1.26666635,0.46198485,-0.46198485,0.30040919,-0.30040918,0.01790635,-0.01790635,0.39857467,-0.39857466,0.01935841,-0.01935841,0.56179882,-0.56179882
0.61530765,1.22548471,-1.22548471,0.44850696,-0.44850696,0.29170679,-0.29170679,0.02059442,-0.02059442,0.39231560,-0.39231560,0.01837589,-0.01837589,0.53360231,-0.53360231
0.62131066,1.19286715,-1.19286715,0.43787811,-0.43787811,0.28581388,-0.28581388,0.02370519,-0.02370519,0.38806939,-0.38806939,0.01736979,-0.01736979,0.50721830,-0.50721830
0.62731366,1.16896739,-1.16896739,0.43017897,-0.43017897,0.28272555,-0.28272555,0.02724466,-0.02724466,0.38591041,-0.38591041,0.01634729,-0.01634729,0.48281925,-0.48281925
0.63331666,1.15383195,-1.15383195,0.42545251,-0.42545251,0.28240924,-0.28240924,0.03121431,-0.03121431,0.38587021,-0.38587021,0.01531690,-0.01531690,0.46055080,-0.46055080
0.63931966,1.14738647,-1.14738647,0.42369817,-0.42369817,0.28480092,-0.28480092,0.03560965,-0.03560965,0.38793314,-0.38793315,0.01428802,-0.01428801,0.44052685,-0.44052685
