energy_ev,total_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
4.46323162,4.48988628,1.43317145,0.18636523,0.89170324,2.80655721,0.18887160,0.45955161,0.43176045,0.00000000
4.46923462,4.50322691,1.44685882,0.18845765,0.89724723,2.82886413,0.18969690,0.45424631,0.43068512,0.00000000
4.47523762,4.51033124,1.45485971,0.19002853,0.90033192,2.85296145,0.18953317,0.44748302,0.42861795,0.00000000
4.48124062,4.51131706,1.45730763,0.19106937,0.90101536,2.87870398,0.18839055,0.43934817,0.42560796,0.00000000
4.48724362,4.50634403,1.45441250,0.19158257,0.89938880,2.90587724,0.18629431,0.42994469,0.42171882,0.00000000
4.49324662,4.49560264,1.44644870,0.19158040,0.89557330,2.93419740,0.18328385,0.41939034,0.41702576,0.00000000
4.49924962,4.47930359,1.43374221,0.19108367,0.88971621,2.96331298,0.17941154,0.40781568,0.41161210,0.00000000
4.50525263,4.45766810,1.41665729,0.19012036,0.88198760,2.99280855,0.17474121,0.39536177,0.40556561,0.00000000
4.51125563,4.43091948,1.39558354,0.18872411,0.87257672,3.02221034,0.16934650,0.38217773,0.39897503,0.00000000
4.51725863,4.39927637,1.37092387,0.18693274,0.86168836,3.05099362,0.16330908,0.36841805,0.39192673,0.00000000
4.52326163,4.36294780,1.34308394,0.18478680,0.84953939,3.07859195,0.15671672,0.35423980,0.38450184,0.00000000
4.52926463,4.32213024,1.31246345,0.18232824,0.83635516,3.10440784,0.14966143,0.33979977,0.37677390,0.00000000
4.53526763,4.27700648,1.27944948,0.17959928,0.82236604,3.12782481,0.14223754,0.32525153,0.36880717,0.00000000
4.54127064,4.22774651,1.24441206,0.17664136,0.80780393,3.14822036,0.13453991,0.31074264,0.36065569,0.00000000
4.54727364,4.17451001,1.20770185,0.17349440,0.79289880,3.16497967,0.12666223,0.29641193,0.35236303,0.00000000
4.55327664,4.11745035,1.16964984,0.17019623,0.77787541,3.17750956,0.11869544,0.28238695,0.34396284,0.00000000
4.55927964,4.05671987,1.13056879,0.16678225,0.76295020,3.18525243,0.11072636,0.26878181,0.33547998,0.00000000
4.56528264,3.99247615,1.09075595,0.16328529,0.74832845,3.18769982,0.10283652,0.25569524,0.32693229,0.00000000
4.57128564,3.92488903,1.05049686,0.15973571,0.73420190,3.18440518,0.09510116,0.24320920,0.31833275,0.00000000
4.57728864,3.85414816,1.01006961,0.15616161,0.72074688,3.17499574,0.08758850,0.23138789,0.30969193,0.00000000
4.58329165,3.78047075,0.96974931,0.15258923,0.70812307,3.15918311,0.08035920,0.22027731,0.30102062,0.00000000
4.58929465,3.70410943,0.92981227,0.14904341,0.69647301,3.13677242,0.07346605,0.20990540,0.29233242,0.00000000
4.59529765,3.62535974,0.89053963,0.14554820,0.68592235,3.10766986,0.06695386,0.20028266,0.28364615,0.00000000
4.60130065,3.54456714,0.85222018,0.14212744,0.67658085,3.07188847,0.06085958,0.19140336,0.27498802,0.00000000
4.60730365,3.46213308,0.81515198,0.13880532,0.66854409,3.02955194,0.05521249,0.18324719,0.26639339,0.00000000
4.61330665,3.37851975,0.77964295,0.13560698,0.66189560,2.98089642,0.05003464,0.17578136,0.25790796,0.00000000
4.61930965,3.29425315,0.74601004,0.13255892,0.65670947,2.92627011,0.04534129,0.16896299,0.24958857,0.00000000
4.62531266,3.20992385,0.71457709,0.12968932,0.65305287,2.86613039,0.04114152,0.16274168,0.24150321,0.00000000
4.63131566,3.12618511,0.68567145,0.12702821,0.65098846,2.80103850,0.03743880,0.15706228,0.23373061,0.00000000
4.63731866,3.04374773,0.65961925,0.12460741,0.65057620,2.73165147,0.03423158,0.15186749,0.22635910,0.00000000
4.64332166,2.96337136,0.63673957,0.12246027,0.65187436,2.65871132,0.03151389,0.14710036,0.21948493,0.00000000
4.64932466,2.88585188,0.61733758,0.12062111,0.65493941,2.58303135,0.02927584,0.14270656,0.21321009,0.00000000
4.65532766,2.81200478,0.60169676,0.11912445,0.65982471,2.50547972,0.02750412,0.13863618,0.20763961,0.00000000
4.66133067,2.74264467,0.59007045,0.11800402,0.66657772,2.42696031,0.02618229,0.13484512,0.20287843,0.00000000
4.66733367,2.67856124,0.58267292,0.11729147,0.67523590,2.34839141,0.02529116,0.13129601,0.19902801,0.00000000
4.67333667,2.62049234,0.57967018,0.11701497,0.68582145,2.27068255,0.02480893,0.12795852,0.19618269,0.00000000
4.67933967,2.56909517,0.58117093,0.11719767,0.69833494,2.19471020,0.02471134,0.12480926,0.19442589,0.00000000
4.68534267,2.52491677,0.58721783,0.11785607,0.71274843,2.12129317,0.02497179,0.12183113,0.19382634,0.00000000
4.69134567,2.48836518,0.59777957,0.11899847,0.72899851,2.05116870,0.02556133,0.11901232,0.19443451,0.00000000
4.69734867,2.45968307,0.61274415,0.12062351,0.74697962,1.98497013,0.02644878,0.11634503,0.19627916,0.00000000
4.70335168,2.43892532,0.63191362,0.12271899,0.76653847,1.92320755,0.02760079,0.11382398,0.19936446,0.00000000
4.70935468,2.42594231,0.65500090,0.12526092,0.78746998,1.86625214,0.02898196,0.11144484,0.20366758,0.00000000
4.71535768,2.42037040,0.68162886,0.12821307,0.80951531,1.81432550,0.03055509,0.10920283,0.20913695,0.00000000
4.72136068,2.42163080,0.71133214,0.13152697,0.83236237,1.76749451,0.03228150,0.10709134,0.21569147,0.00000000
4.72736368,2.42893777,0.74356192,0.13514245,0.85564918,1.72567249,0.03412146,0.10510102,0.22322044,0.00000000
4.73336668,2.44131650,0.77769366,0.13898875,0.87897014,1.68862686,0.03603474,0.10321902,0.23158467,0.00000000
4.73936968,2.45763068,0.81303814,0.14298621,0.90188527,1.65599328,0.03798131,0.10142886,0.24061851,0.00000000
4.74537269,2.47661900,0.84885529,0.14704849,0.92393205,1.62729587,0.03992211,0.09971051,0.25013297,0.00000000
4.75137569,2.49693944,0.88437097,0.15108524,0.94463967,1.60197285,0.04181990,0.09804108,0.25991980,0.00000000
4.75737869,2.51721971,0.91879586,0.15500521,0.96354487,1.57940643,0.04364016,0.09639574,0.26975649,0.00000000
4.76338169,2.53611162,0.95134625,0.15871951,0.98020890,1.55895574,0.04535201,0.09474902,0.27941203,0.00000000
4.76938469,2.55234700,0.98126580,0.16214505,0.99423464,1.53999125,0.04692913,0.09307634,0.28865322,0.00000000
4.77538769,2.56479243,1.00784756,0.16520788,1.00528306,1.52192890,0.04835049,0.09135559,0.29725135,0.00000000
4.78139070,2.57250017,1.03045543,0.16784631,1.01308830,1.50426243,0.04960113,0.08956882,0.30498903,0.00000000
4.78739370,2.57475257,1.04854405,0.17001367,1.01747038,1.48659207,0.05067261,0.08770373,0.31166676,0.00000000
4.79339670,2.57109774,1.06167638,0.17168046,1.01834498,1.46864816,0.05156336,0.08575503,0.31710922,0.00000000
4.79939970,2.56137435,1.06953820,0.17283592,1.01572978,1.45030850,0.05227881,0.08372550,0.32117067,0.00000000
4.80540270,2.54572418,1.07194868,0.17348878,1.00974679,1.43160832,0.05283120,0.08162665,0.32373967,0.00000000
4.81140570,2.52459161,1.06886674,0.17366719,1.00062079,1.41274230,0.05323922,0.07947907,0.32474243,0.00000000
4.81740870,2.49870971,1.06039275,0.17341781,0.98867357,1.39405851,0.05352736,0.07731225,0.32414507,0.00000000
4.82341171,2.46907343,1.04676546,0.17280408,0.97431456,1.37604433,0.05372503,0.07516411,0.32195443,0.00000000
4.82941471,2.43690100,1.02835432,0.17190376,0.95802794,1.35930502,0.05386555,0.07307998,0.31821743,0.00000000
4.83541771,2.40358527,1.00564746,0.17080573,0.94035701,1.34453586,0.05398483,0.07111143,0.31301921,0.00000000
4.84142071,2.37063696,0.97923594,0.16960643,0.92188647,1.33248916,0.05412015,0.06931465,0.30647986,0.00000000
4.84742371,2.33962275,0.94979480,0.16840577,0.90322338,1.32393775,0.05430869,0.06774872,0.29875009,0.00000000
4.85342671,2.31210062,0.91806190,0.16730306,0.88497759,1.31963648,0.05458614,0.06647372,0.29000599,0.00000000
4.85942971,2.28955569,0.88481533,0.16639285,0.86774249,1.32028374,0.05498543,0.06554881,0.28044314,0.00000000
4.86543272,2.27333920,0.85085035,0.16576105,0.85207691,1.32648468,0.05553546,0.06503034,0.27027027,0.00000000
4.87143572,2.26461349,0.81695678,0.16548145,0.83848866,1.33871795,0.05626010,0.06497003,0.25970276,0.00000000
4.87743872,2.26430506,0.78389760,0.16561283,0.82742046,1.35730731,0.05717730,0.06541336,0.24895636,0.00000000
4.88344172,2.27306792,0.75238967,0.16619667,0.81923863,1.38239961,0.05829857,0.06639815,0.23824114,0.00000000
4.88944472,2.29125834,0.72308686,0.16725576,0.81422471,1.41394999,0.05962862,0.06795330,0.22775613,0.00000000
4.89544772,2.31892185,0.69656633,0.16879354,0.81257027,1.45171491,0.06116533,0.07009791,0.21768457,0.00000000
4.90145073,2.35579273,0.67331786,0.17079431,0.81437475,1.49525325,0.06289998,0.07284055,0.20819011,0.00000000
4.90745373,2.40130544,0.65373657,0.17322422,0.81964622,1.54393532,0.06481772,0.07617880,0.19941383,0.00000000
4.91345673,2.45461707,0.63811876,0.17603300,0.82830478,1.59695925,0.06689826,0.08009904,0.19147227,0.00000000
4.91945973,2.51463932,0.62666064,0.17915625,0.84018812,1.65337375,0.06911675,0.08457643,0.18445625,0.00000000
4.92546273,2.58007803,0.61945967,0.18251821,0.85505891,1.71210634,0.07144474,0.08957511,0.17843053,0.00000000
4.93146573,2.64947838,0.61651796,0.18603484,0.87261351,1.77199531,0.07385128,0.09504849,0.17343426,0.00000000
4.93746873,2.72127318,0.61774741,0.18961708,0.89249148,1.83182427,0.07630391,0.10093979,0.16948188,0.00000000
4.94347174,2.79383223,0.62297603,0.19317396,0.91428557,1.89035746,0.07876974,0.10718264,0.16656457,0.00000000
4.94947474,2.86551042,0.63195507,0.19661576,0.93755172,1.94637436,0.08121625,0.11370184,0.16465200,0.00000000
4.95547774,2.93469282,0.64436663,0.19985662,0.96181881,1.99870239,0.08361213,0.12041425,0.16369427,0.00000000
4.96148074,2.99983500,0.65983145,0.20281698,0.98659793,2.04624618,0.08592779,0.12722983,0.16362403,0.00000000
4.96748374,3.05949763,0.67791677,0.20542536,1.01139114,2.08801281,0.08813575,0.13405276,0.16435853,0.00000000
4.97348674,3.11237435,0.69814414,0.20761980,1.03569950,2.12313207,0.09021082,0.14078283,0.16580178,0.00000000
4.97948974,3.15731297,0.71999732,0.20934861,1.05903055,2.15087156,0.09213010,0.14731690,0.16784661,0.00000000
4.98549275,3.19332970,0.74293011,0.21057082,1.08090533,2.17064655,0.09387279,0.15355053,0.17037673,0.00000000
4.99149575,3.21961731,0.76637461,0.21125604,1.10086486,2.18202471,0.09541997,0.15937986,0.17326874,0.00000000
4.99749875,3.23554770,0.78974964,0.21138406,1.11847651,2.18472628,0.09675422,0.16470349,0.17639425,0.00000000
5.00350175,3.24066989,0.81246982,0.21094417,1.13334000,2.17862027,0.09785931,0.16942461,0.17962196,0.00000000
5.00950475,3.23470462,0.83395513,0.20993420,1.14509339,2.16371730,0.09871984,0.17345309,0.18281984,0.00000000
5.01550775,3.21753635,0.85364103,0.20835963,1.15341883,2.14015999,0.09932107,0.17670764,0.18585748,0.00000000
5.02151076,3.18920381,0.87098916,0.20623252,1.15804815,2.10821163,0.09964877,0.17911785,0.18860840,0.00000000
5.02751376,3.14988974,0.88549832,0.20357062,1.15876809,2.06824370,0.09968932,0.18062617,0.19095257,0.00000000
5.03351676,3.09991046,0.89671550,0.20039647,1.15542489,2.02072299,0.09942994,0.18118959,0.19277886,0.00000000
5.03951976,3.03970556,0.90424665,0.19673667,1.14792820,1.96619859,0.09885902,0.18078104,0.19398752,0.00000000
5.04552276,2.96982780,0.90776678,0.19262128,1.13625388,1.90528918,0.09796667,0.17939041,0.19449252,0.00000000
5.05152576,2.89093332,0.90702889,0.18808330,1.12044545,1.83867071,0.09674539,0.17702514,0.19422369,0.00000000
5.05752876,2.80377160,0.90187130,0.18315830,1.10061410,1.76706458,0.09519071,0.17371030,0.19312856,0.00000000
5.06353177,2.70917520,0.89222306,0.17788404,1.07693685,1.69122623,0.09330193,0.16948812,0.19117377,0.00000000
5.06953477,2.60804881,0.87810689,0.17230022,1.04965310,1.61193410,0.09108279,0.16441711,0.18834607,0.00000000
5.07553777,2.50135723,0.85963954,0.16644809,1.01905922,1.52997890,0.08854201,0.15857052,0.18465270,0.00000000
5.08154077,2.39011231,0.83702942,0.16037020,0.98550163,1.44615303,0.08569371,0.15203451,0.18012116,0.00000000
5.08754377,2.27535863,0.81057135,0.15410993,0.94936827,1.36124025,0.08255764,0.14490584,0.17479844,0.00000000
5.09354677,2.15815811,0.78063870,0.14771112,0.91107914,1.27600551,0.07915919,0.13728929,0.16874955,0.00000000
5.09954977,2.03957385,0.74767303,0.14121754,0.87107585,1.19118521,0.07552915,0.12929489,0.16205556,0.00000000
5.10555278,1.92065351,0.71217173,0.13467239,0.82981109,1.10747783,0.07170329,0.12103510,0.15481110,0.00000000
5.11155578,1.80241288,0.67467404,0.12811776,0.78773801,1.02553547,0.06772164,0.11262197,0.14712146,0.00000000
5.11755878,1.68582018,0.63574600,0.12159407,0.74530039,0.94595623,0.06362769,0.10416448,0.13909946,0.00000000
5.12356178,1.57178164,0.59596498,0.11513964,0.70292361,0.86927791,0.05946739,0.09576609,0.13086208,0.00000000
5.12956478,1.46112902,0.55590430,0.10879023,0.66100701,0.79597314,0.05528804,0.08752260,0.12252709,0.00000000
5.13556778,1.35460943,0.51611855,0.10257874,0.61991779,0.72644616,0.05113724,0.07952043,0.11420982,0.00000000
5.14157079,1.25287784,0.47713008,0.09653498,0.57998654,0.66103133,0.04706170,0.07183531,0.10602009,0.00000000
5.14757379,1.15649249,0.43941725,0.09068557,0.54150452,0.59999340,0.04310625,0.06453131,0.09805946,0.00000000
5.15357679,1.06591309,0.40340453,0.08505394,0.50472256,0.54352945,0.03931289,0.05766050,0.09041895,0.00000000
5.15957979,0.98150181,0.36945494,0.07966042,0.46985137,0.49177235,0.03571995,0.05126281,0.08317713,0.00000000
5.16558279,0.90352659,0.33786484,0.07452239,0.43706316,0.44479550,0.03236148,0.04536643,0.07639881,0.00000000
5.17158579,0.83216648,0.30886109,0.06965455,0.40649407,0.40261851,0.02926676,0.03998840,0.07013420,0.00000000
5.17758879,0.76751849,0.28260055,0.06506909,0.37824732,0.36521360,0.02646000,0.03513556,0.06441859,0.00000000
5.18359180,0.70960531,0.25917180,0.06077598,0.35239657,0.33251218,0.02396020,0.03080562,0.05927251,0.00000000
5.18959480,0.65838359,0.23859878,0.05678311,0.32898935,0.30441149,0.02178116,0.02698836,0.05470238,0.00000000
5.19559780,0.61375211,0.22084615,0.05309649,0.30805021,0.28078087,0.01993163,0.02366690,0.05070151,0.00000000
5.20160080,0.57555957,0.20582606,0.04972025,0.28958346,0.26146751,0.01841552,0.02081896,0.04725142,0.00000000
5.20760380,0.54361177,0.19340600,0.04665666,0.27357546,0.24630141,0.01723228,0.01841808,0.04432347,0.00000000
5.21360680,0.51767791,0.18341744,0.04390608,0.25999626,0.23509967,0.01637718,0.01643472,0.04188063,0.00000000
5.21960980,0.49749612,0.17566494,0.04146680,0.24880083,0.22766988,0.01584181,0.01483728,0.03987940,0.00000000
5.22561281,0.48277819,0.16993550,0.03933487,0.23992985,0.22381292,0.01561442,0.01359299,0.03827181,0.00000000
5.23161581,0.47321386,0.16600784,0.03750391,0.23331033,0.22332515,0.01568038,0.01266860,0.03700736,0.00000000
5.23761881,0.46847475,0.16366139,0.03596496,0.22885609,0.22600024,0.01602258,0.01203106,0.03603499,0.00000000
5.24362181,0.46821834,0.16268487,0.03470638,0.22646855,0.23163095,0.01662185,0.01164796,0.03530488,0.00000000
5.24962481,0.47209228,0.16288414,0.03371374,0.22603777,0.24001084,0.01745734,0.01148795,0.03477021,0.00000000
5.25562781,0.47973928,0.16408934,0.03296996,0.22744411,0.25093644,0.01850695,0.01152105,0.03438863,0.00000000
5.26163082,0.49080273,0.16616105,0.03245543,0.23056054,0.26420970,0.01974768,0.01171889,0.03412372,0.00000000
5.26763382,0.50493327,0.16899549,0.03214837,0.23525570,0.27964105,0.02115609,0.01205498,0.03394605,0.00000000
5.27363682,0.52179617,0.17252847,0.03202526,0.24139765,0.29705294,0.02270867,0.01250482,0.03383418,0.00000000
5.27963982,0.54107944,0.17673821,0.03206140,0.24885837,0.31628385,0.02438228,0.01304614,0.03377537,0.00000000
5.28564282,0.56250240,0.18164684,0.03223166,0.25751870,0.33719258,0.02615450,0.01365910,0.03376605,0.00000000
5.29164582,0.58582430,0.18732044,0.03251121,0.26727357,0.35966257,0.02800409,0.01432640,0.03381207,0.00000000
5.29764882,0.61085256,0.19386776,0.03287638,0.27803723,0.38360593,0.02991128,0.01503349,0.03392876,0.00000000
5.30365183,0.63745001,0.20143739,0.03330554,0.28974811,0.40896687,0.03185814,0.01576875,0.03414070,0.00000000
5.30965483,0.66554055,0.21021344,0.03377990,0.30237304,0.43572403,0.03382878,0.01652358,0.03448129,0.00000000
5.31565783,0.69511269,0.22040982,0.03428429,0.31591032,0.46389147,0.03580950,0.01729249,0.03499214,0.00000000
5.32166083,0.72622040,0.23226301,0.03480785,0.33039141,0.49351784,0.03778888,0.01807310,0.03572217,0.00000000
5.32766383,0.75898079,0.24602350,0.03534445,0.34588095,0.52468360,0.03975769,0.01886614,0.03672659,0.00000000
5.33366683,0.79356834,0.26194612,0.03589310,0.36247470,0.55749595,0.04170870,0.01967521,0.03806565,0.00000000
5.33966983,0.83020561,0.28027926,0.03645794,0.38029558,0.59208157,0.04363641,0.02050657,0.03980315,0.00000000
5.34567284,0.86915032,0.30125343,0.03704820,0.39948747,0.62857718,0.04553656,0.02136871,0.04200492,0.00000000
5.35167584,0.91067919,0.32506933,0.03767772,0.42020697,0.66711817,0.04740570,0.02227192,0.04473697,0.00000000
5.35767884,0.95506909,0.35188593,0.03836440,0.44261351,0.70782571,0.04924055,0.02322764,0.04806365,0.00000000
5.36368184,1.00257594,0.38180880,0.03912930,0.46685782,0.75079283,0.05103741,0.02424780,0.05204566,0.00000000
5.36968484,1.05341257,0.41487939,0.03999560,0.49306951,0.79607020,0.05279156,0.02534407,0.05673796,0.00000000
5.37568784,1.10772635,0.45106548,0.04098743,0.52134425,0.84365226,0.05449666,0.02652707,0.06218772,0.00000000
5.38169085,1.16557778,0.49025353,0.04212850,0.55173103,0.89346452,0.05614432,0.02780557,0.06843229,0.00000000
5.38769385,1.22692132,0.53224325,0.04344079,0.58422048,0.94535289,0.05772370,0.02918578,0.07549725,0.00000000
5.39369685,1.29158946,0.57674483,0.04494315,0.61873461,0.99907570,0.05922138,0.03067066,0.08339465,0.00000000
5.39969985,1.35928129,0.62337924,0.04665004,0.65511896,1.05429917,0.06062127,0.03225939,0.09212154,0.00000000
5.40570285,1.42955638,0.67168191,0.04857038,0.69313749,1.11059679,0.06190490,0.03394697,0.10165882,0.00000000
5.41170585,1.50183468,0.72110972,0.05070664,0.73247089,1.16745308,0.06305170,0.03572403,0.11197046,0.00000000
5.41770885,1.57540309,0.77105154,0.05305409,0.77271854,1.22427180,0.06403968,0.03757688,0.12300337,0.00000000
5.42371186,1.64942850,0.82084204,0.05560048,0.81340440,1.28038864,0.06484612,0.03948772,0.13468768,0.00000000
5.42971486,1.72297751,0.86977837,0.05832594,0.85398671,1.33508796,0.06544844,0.04143510,0.14693778,0.00000000
5.43571786,1.79504200,0.91713945,0.06120332,0.89387144,1.38762327,0.06582521,0.04339469,0.15965396,0.00000000
5.44172086,1.86456984,0.96220689,0.06419880,0.93242889,1.43724050,0.06595712,0.04534009,0.17272474,0.00000000
5.44772386,1.93049950,1.00428717,0.06727291,0.96901306,1.48320326,0.06582796,0.04724393,0.18602981,0.00000000
5.45372686,1.99179730,1.04273379,0.07038182,1.00298279,1.52481895,0.06542558,0.04907904,0.19944357,0.00000000
5.45972986,2.04749538,1.07696879,0.07347886,1.03372394,1.56146464,0.06474266,0.05081966,0.21283910,0.00000000
5.46573287,2.09672907,1.10650246,0.07651627,1.06067159,1.59261137,0.06377732,0.05244268,0.22609253,0.00000000
5.47173587,2.13877141,1.13095048,0.07944704,1.08333116,1.61784589,0.06253358,0.05392879,0.23908746,0.00000000
5.47773887,2.17306359,1.15004748,0.08222676,1.10129748,1.63688845,0.06102155,0.05526354,0.25171944,0.00000000
5.48374187,2.19923934,1.16365652,0.08481543,1.11427090,1.64960605,0.05925736,0.05643816,0.26390009,0.00000000
5.48974487,2.21714225,1.17177370,0.08717906,1.12206955,1.65602007,0.05726291,0.05745012,0.27556077,0.00000000
5.49574787,2.22683476,1.17452786,0.08929108,1.12463719,1.65630792,0.05506534,0.05830350,0.28665554,0.00000000
5.50175088,2.22859844,1.17217507,0.09113340,1.12204613,1.65079850,0.05269633,0.05900892,0.29716311,0.00000000
5.50775388,2.22292513,1.16508810,0.09269705,1.11449502,1.63996149,0.05019122,0.05958321,0.30708777,0.00000000
5.51375688,2.21049933,1.15374139,0.09398247,1.10230177,1.62439082,0.04758800,0.06004874,0.31645901,0.00000000
5.51975988,2.19217244,1.13869205,0.09499930,1.08589157,1.60478309,0.04492623,0.06043240,0.32532983,0.00000000
5.52576288,2.16893010,1.12055777,0.09576571,1.06578089,1.58191174,0.04224597,0.06076441,0.33377380,0.00000000
