energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-1.72586293,2.00981244,1.33977362,0.36891404,0.00117968,0.18973337,0.85530155,0.00000000,0.79986197,0.38841221
-1.71985993,1.95143688,1.25740795,0.35832494,0.00128591,0.18399045,0.81846969,0.00000000,0.76913298,0.38743809
-1.71385693,1.88934412,1.17621486,0.34667738,0.00139734,0.17764639,0.78048800,0.00000000,0.73695577,0.38607006
-1.70785393,1.82389186,1.09672154,0.33403526,0.00151323,0.17075642,0.74154159,0.00000000,0.70364111,0.38430121
-1.70185093,1.75551246,1.01940845,0.32048469,0.00163281,0.16338355,0.70184039,0.00000000,0.66950659,0.38213832
-1.69584792,1.68471023,0.94470986,0.30613307,0.00175528,0.15559827,0.66161857,0.00000000,0.63487350,0.37960240
-1.68984492,1.61205579,0.87301510,0.29110719,0.00187987,0.14747787,0.62113258,0.00000000,0.60006353,0.37672886
-1.68384192,1.53817789,0.80467018,0.27555063,0.00200587,0.13910549,0.58065783,0.00000000,0.56539555,0.37356744
-1.67783892,1.46375302,0.73997984,0.25962047,0.00213272,0.13056897,0.54048432,0.00000000,0.53118246,0.37018199
-1.67183592,1.38949347,0.67920971,0.24348356,0.00226000,0.12195938,0.50091133,0.00000000,0.49772814,0.36665002
-1.66583292,1.31613430,0.62258868,0.22731239,0.00238753,0.11336944,0.46224162,0.00000000,0.46532472,0.36306215
-1.65982991,1.24441997,0.57031127,0.21128101,0.00251540,0.10489185,0.42477534,0.00000000,0.43425012,0.35952133
-1.65382691,1.17509098,0.52254003,0.19556087,0.00264403,0.09661755,0.38880415,0.00000000,0.40476587,0.35614192
-1.64782391,1.10887124,0.47940786,0.18031707,0.00277414,0.08863411,0.35460556,0.00000000,0.37711538,0.35304849
-1.64182091,1.04645636,0.44102019,0.16570486,0.00290684,0.08102423,0.32243806,0.00000000,0.35152258,0.35037436
-1.63581791,0.98850320,0.40745707,0.15186678,0.00304357,0.07386432,0.29253705,0.00000000,0.32819081,0.34825979
-1.62981491,0.93562085,0.37877484,0.13893032,0.00318614,0.06722347,0.26511166,0.00000000,0.30730205,0.34684976
-1.62381191,0.88836296,0.35500759,0.12700618,0.00333665,0.06116252,0.24034267,0.00000000,0.28901625,0.34629135
-1.61780890,0.84722146,0.33616807,0.11618722,0.00349744,0.05573349,0.21838138,0.00000000,0.27347082,0.34673066
-1.61180590,0.81262141,0.32224819,0.10654789,0.00367103,0.05097917,0.19934927,0.00000000,0.26077995,0.34830929
-1.60580290,0.78491682,0.31321883,0.09814427,0.00386004,0.04693299,0.18333860,0.00000000,0.25103392,0.35116049
-1.59979990,0.76438723,0.30902908,0.09101448,0.00406704,0.04361909,0.17041340,0.00000000,0.24429806,0.35540491
-1.59379690,0.75123472,0.30960490,0.08517942,0.00429448,0.04105246,0.16061091,0.00000000,0.24061145,0.36114624
-1.58779390,0.74558136,0.31484708,0.08064383,0.00454452,0.03923925,0.15394322,0.00000000,0.23998535,0.36846676
-1.58179090,0.74746680,0.32462883,0.07739736,0.00481892,0.03817718,0.15039879,0.00000000,0.24240130,0.37742295
-1.57578789,0.75684603,0.33879290,0.07541584,0.00511891,0.03785586,0.14994393,0.00000000,0.24780899,0.38804147
-1.56978489,0.77358735,0.35714860,0.07466245,0.00544505,0.03825726,0.15252385,0.00000000,0.25612404,0.40031548
-1.56378189,0.79747070,0.37946880,0.07508889,0.00579713,0.03935606,0.15806341,0.00000000,0.26722590,0.41420167
-1.55777889,0.82818641,0.40548728,0.07663644,0.00617409,0.04112002,0.16646747,0.00000000,0.28095592,0.42961806
-1.55177589,0.86533482,0.43489661,0.07923695,0.00657392,0.04351035,0.17762085,0.00000000,0.29711594,0.44644280
-1.54577289,0.90842682,0.46734690,0.08281376,0.00699365,0.04648208,0.19138796,0.00000000,0.31546764,0.46451393
-1.53976988,0.95688585,0.50244564,0.08728252,0.00742936,0.04998443,0.20761231,0.00000000,0.33573272,0.48363037
-1.53376688,1.01005141,0.53975881,0.09255199,0.00787615,0.05396122,0.22611585,0.00000000,0.35759426,0.50355407
-1.52776388,1.06718447,0.57881353,0.09852491,0.00832827,0.05835139,0.24669848,0.00000000,0.38069935,0.52401338
-1.52176088,1.12747488,0.61910222,0.10509875,0.00877921,0.06308956,0.26913774,0.00000000,0.40466310,0.54470754
-1.51575788,1.19005090,0.66008833,0.11216673,0.00922181,0.06810670,0.29318888,0.00000000,0.42907404,0.56531223
-1.50975488,1.25399074,0.70121365,0.11961868,0.00964846,0.07333093,0.31858550,0.00000000,0.45350086,0.58548614
-1.50375188,1.31833615,0.74190690,0.12734222,0.01005133,0.07868837,0.34504069,0.00000000,0.47750041,0.60487821
-1.49774887,1.38210757,0.78159341,0.13522386,0.01042251,0.08410415,0.37224894,0.00000000,0.50062670,0.62313555
-1.49174587,1.44432074,0.81970564,0.14315026,0.01075432,0.08950345,0.39988868,0.00000000,0.52244069,0.63991160
-1.48574287,1.50400413,0.85569407,0.15100947,0.01103951,0.09481254,0.42762559,0.00000000,0.54252039,0.65487446
-1.47973987,1.56021675,0.88903807,0.15869230,0.01127149,0.09995990,0.45511647,0.00000000,0.56047110,0.66771501
-1.47373687,1.61206590,0.91925642,0.16609354,0.01144456,0.10487727,0.48201376,0.00000000,0.57593523,0.67815464
-1.46773387,1.65872399,0.94591693,0.17311326,0.01155410,0.10950060,0.50797050,0.00000000,0.58860130,0.68595219
-1.46173087,1.69944427,0.96864493,0.17965793,0.01159671,0.11377094,0.53264562,0.00000000,0.59821186,0.69091003
-1.45572786,1.73357459,0.98713019,0.18564149,0.01157036,0.11763519,0.55570948,0.00000000,0.60456983,0.69287896
-1.44972486,1.76056906,1.00113213,0.19098628,0.01147444,0.12104668,0.57684944,0.00000000,0.60754315,0.69176178
-1.44372186,1.77999708,1.01048317,0.19562382,0.01130982,0.12396563,0.59577534,0.00000000,0.60706740,0.68751542
-1.43771886,1.79154964,1.01509010,0.19949545,0.01107879,0.12635938,0.61222479,0.00000000,0.60314638,0.68015159
-1.43171586,1.79504273,1.01493356,0.20255286,0.01078504,0.12820255,0.62596811,0.00000000,0.59585062,0.66973584
-1.42571286,1.79041795,1.01006582,0.20475846,0.01043352,0.12947703,0.63681273,0.00000000,0.58531388,0.65638524
-1.41970985,1.77774030,1.00060696,0.20608563,0.01003029,0.13017181,0.64460712,0.00000000,0.57172789,0.64026466
-1.41370685,1.75719364,0.98673976,0.20651898,0.00958238,0.13028281,0.64924398,0.00000000,0.55533550,0.62158187
-1.40770385,1.72907382,0.96870361,0.20605435,0.00909755,0.12981259,0.65066274,0.00000000,0.53642262,0.60058166
-1.40170085,1.69378010,0.94678774,0.20469895,0.00858409,0.12877003,0.64885125,0.00000000,0.51530928,0.57753922
-1.39569785,1.65180505,0.92132404,0.20247127,0.00805061,0.12716997,0.64384660,0.00000000,0.49234020,0.55275302
-1.38969485,1.60372341,0.89267981,0.19940098,0.00750583,0.12503289,0.63573513,0.00000000,0.46787525,0.52653753
-1.38369185,1.55018024,0.86125059,0.19552882,0.00695838,0.12238452,0.62465148,0.00000000,0.44228017,0.49921586
-1.37768884,1.49187864,0.82745328,0.19090628,0.00641658,0.11925553,0.61077677,0.00000000,0.41591783,0.47111282
-1.37168584,1.42956736,0.79171970,0.18559520,0.00588838,0.11568109,0.59433589,0.00000000,0.38914032,0.44254833
-1.36568284,1.36402851,0.75449055,0.17966729,0.00538113,0.11170053,0.57559389,0.00000000,0.36228212,0.41383157
-1.35967984,1.29606546,0.71620995,0.17320339,0.00490157,0.10735688,0.55485153,0.00000000,0.33565442,0.38525585
-1.35367684,1.22649109,0.67732030,0.16629252,0.00445572,0.10269640,0.53244010,0.00000000,0.30954065,0.35709438
-1.34767384,1.15611645,0.63825756,0.15903085,0.00404886,0.09776801,0.50871553,0.00000000,0.28419332,0.32959687
-1.34167084,1.08573980,0.59944682,0.15152027,0.00368552,0.09262270,0.48405179,0.00000000,0.25983207,0.30298708
-1.33566783,1.01613613,0.56129802,0.14386684,0.00336948,0.08731283,0.45883397,0.00000000,0.23664271,0.27746114
-1.32966483,0.94804706,0.52420180,0.13617904,0.00310381,0.08189138,0.43345089,0.00000000,0.21477739,0.25318667
-1.32366183,0.88217128,0.48852535,0.12856578,0.00289089,0.07641113,0.40828752,0.00000000,0.19435542,0.23030259
-1.31765883,0.81915537,0.45460835,0.12113430,0.00273243,0.07092387,0.38371735,0.00000000,0.17546484,0.20891944
-1.31165583,0.75958523,0.42275881,0.11398801,0.00262954,0.06547946,0.36009492,0.00000000,0.15816437,0.18912021
-1.30565283,0.70397816,0.39324903,0.10722419,0.00258273,0.06012510,0.33774859,0.00000000,0.14248573,0.17096150
-1.29964982,0.65277558,0.36631163,0.10093188,0.00259190,0.05490448,0.31697376,0.00000000,0.12843609,0.15447489
-1.29364682,0.60633675,0.34213583,0.09518971,0.00265641,0.04985711,0.29802678,0.00000000,0.11600051,0.13966861
-1.28764382,0.56493340,0.32086404,0.09006404,0.00277499,0.04501774,0.28111961,0.00000000,0.10514445,0.12652912
-1.28164082,0.52874567,0.30258896,0.08560723,0.00294579,0.04041586,0.26641535,0.00000000,0.09581600,0.11502288
-1.27563782,0.49785934,0.28735129,0.08185626,0.00316630,0.03607543,0.25402494,0.00000000,0.08794812,0.10509811
-1.26963482,0.47226468,0.27513833,0.07883174,0.00343337,0.03201470,0.24400493,0.00000000,0.08146056,0.09668650
-1.26363182,0.45185697,0.26588338,0.07653726,0.00374312,0.02824623,0.23635655,0.00000000,0.07626176,0.08970499
-1.25762881,0.43643884,0.25946640,0.07495918,0.00409098,0.02477703,0.23102605,0.00000000,0.07225049,0.08405749
-1.25162581,0.42572456,0.25571571,0.07406698,0.00447164,0.02160889,0.22790642,0.00000000,0.06931750,0.07963667
-1.24562281,0.41934627,0.25441099,0.07381391,0.00487908,0.01873875,0.22684039,0.00000000,0.06734704,0.07632580
-1.23961981,0.41686215,0.25528761,0.07413828,0.00530661,0.01615930,0.22762479,0.00000000,0.06621845,0.07400059
-1.23361681,0.41776646,0.25804213,0.07496506,0.00574694,0.01385947,0.23001606,0.00000000,0.06580765,0.07253121
-1.22761381,0.42150129,0.26233899,0.07620790,0.00619225,0.01182519,0.23373691,0.00000000,0.06598884,0.07178424
-1.22161081,0.42746978,0.26781831,0.07777157,0.00663435,0.01003994,0.23848390,0.00000000,0.06663615,0.07162486
-1.21560780,0.43505052,0.27410446,0.07955461,0.00706480,0.00848549,0.24393579,0.00000000,0.06762540,0.07191896
-1.20960480,0.44361276,0.28081535,0.08145218,0.00747513,0.00714247,0.24976235,0.00000000,0.06883592,0.07253537
-1.20360180,0.45253198,0.28757198,0.08335905,0.00785702,0.00599095,0.25563356,0.00000000,0.07015239,0.07334802
-1.19759880,0.46120544,0.29400813,0.08517257,0.00820251,0.00501100,0.26122863,0.00000000,0.07146667,0.07423811
-1.19159580,0.46906705,0.29977970,0.08679558,0.00850423,0.00418310,0.26624478,0.00000000,0.07267952,0.07509604
-1.18559280,0.47560125,0.30457347,0.08813911,0.00875561,0.00348851,0.27040543,0.00000000,0.07370225,0.07582331
-1.17958979,0.48035519,0.30811491,0.08912479,0.00895107,0.00290957,0.27346744,0.00000000,0.07445811,0.07633402
-1.17358679,0.48294905,0.31017476,0.08968686,0.00908619,0.00242990,0.27522717,0.00000000,0.07488345,0.07655622
-1.16758379,0.48308388,0.31057414,0.08977380,0.00915784,0.00203457,0.27552529,0.00000000,0.07492860,0.07643274
-1.16158079,0.48054678,0.30918798,0.08934937,0.00916430,0.00171013,0.27424989,0.00000000,0.07455831,0.07592181
-1.15557779,0.47521327,0.30594659,0.08839319,0.00910529,0.00144470,0.27133810,0.00000000,0.07375188,0.07499709
-1.14957479,0.46704680,0.30083554,0.08690073,0.00898196,0.00122786,0.26677595,0.00000000,0.07250287,0.07364740
-1.14357179,0.45609539,0.29389356,0.08488273,0.00879687,0.00105067,0.26059662,0.00000000,0.07081839,0.07187596
-1.13756878,0.44248564,0.28520886,0.08236423,0.00855386,0.00090550,0.25287722,0.00000000,0.06871804,0.06969931
-1.13156578,0.42641447,0.27491392,0.07938303,0.00825792,0.00078599,0.24373412,0.00000000,0.06623252,0.06714586
-1.12556278,0.40813894,0.26317906,0.07598785,0.00791504,0.00068688,0.23331731,0.00000000,0.06340200,0.06425414
-1.11955978,0.38796457,0.25020504,0.07223623,0.00753198,0.00060387,0.22180377,0.00000000,0.06027420,0.06107095
-1.11355678,0.36623287,0.23621512,0.06819220,0.00711602,0.00053354,0.20939038,0.00000000,0.05690244,0.05764931
-1.10755378,0.34330840,0.22144680,0.06392389,0.00667479,0.00047320,0.19628663,0.00000000,0.05334360,0.05404640
-1.10155078,0.31956609,0.20614376,0.05950121,0.00621600,0.00042074,0.18270733,0.00000000,0.04965612,0.05032158
-1.09554777,0.29537922,0.19054816,0.05499358,0.00574722,0.00037458,0.16886575,0.00000000,0.04589813,0.04653456
-1.08954477,0.27110855,0.17489367,0.05046788,0.00527569,0.00033353,0.15496735,0.00000000,0.04212573,0.04274376
-1.08354177,0.24709290,0.15939946,0.04598673,0.00480814,0.00029672,0.14120437,0.00000000,0.03839153,0.03900492
-1.07753877,0.22364160,0.14426535,0.04160702,0.00435066,0.00026354,0.12775134,0.00000000,0.03474346,0.03537007
-1.07153577,0.20102872,0.12966813,0.03737878,0.00390858,0.00023356,0.11476172,0.00000000,0.03122385,0.03188685
-1.06553277,0.17948948,0.11575918,0.03334447,0.00348639,0.00020649,0.10236564,0.00000000,0.02786887,0.02859813
-1.05952976,0.15921850,0.10266345,0.02953863,0.00308772,0.00018215,0.09066873,0.00000000,0.02470822,0.02554205
-1.05352676,0.14037001,0.09047949,0.02598778,0.00271534,0.00016044,0.07975200,0.00000000,0.02176515,0.02275236
-1.04752376,0.12305965,0.07928064,0.02271071,0.00237118,0.00014128,0.06967263,0.00000000,0.01905669,0.02025906
-1.04152076,0.10736782,0.06911715,0.01971898,0.00205637,0.00012467,0.06046556,0.00000000,0.01659415,0.01808936
-1.03551776,0.09334407,0.06001903,0.01701767,0.00177135,0.00011060,0.05214576,0.00000000,0.01438377,0.01626878
-1.02951476,0.08101239,0.05199942,0.01460621,0.00151592,0.00009912,0.04471097,0.00000000,0.01242748,0.01482244
-1.02351176,0.07037708,0.04505836,0.01247939,0.00128935,0.00009028,0.03814472,0.00000000,0.01072375,0.01377645
-1.01750875,0.06142880,0.03918671,0.01062837,0.00109051,0.00008416,0.03241958,0.00000000,0.00926852,0.01315926
-1.01150575,0.05415060,0.03437007,0.00904169,0.00091794,0.00008086,0.02750044,0.00000000,0.00805605,0.01300302
-1.00550275,0.04852365,0.03059253,0.00770626,0.00076993,0.00008054,0.02334764,0.00000000,0.00707976,0.01334477
-0.99949975,0.04453244,0.02784006,0.00660825,0.00064469,0.00008336,0.01992001,0.00000000,0.00633304,0.01422742
-0.99349675,0.04216927,0.02610358,0.00573394,0.00054031,0.00008953,0.01717757,0.00000000,0.00580984,0.01570052
-0.98749375,0.04143791,0.02538143,0.00507035,0.00045494,0.00009929,0.01508401,0.00000000,0.00550527,0.01782058
-0.98149075,0.04235617,0.02568128,0.00460583,0.00038677,0.00011293,0.01360872,0.00000000,0.00541592,0.02065111
-0.97548774,0.04495749,0.02702136,0.00433051,0.00033410,0.00013074,0.01272852,0.00000000,0.00554020,0.02426208
-0.96948474,0.04929141,0.02943112,0.00423655,0.00029537,0.00015307,0.01242902,0.00000000,0.00587836,0.02872898
-0.96348174,0.05542276,0.03295104,0.00431830,0.00026915,0.00018026,0.01270555,0.00000000,0.00643247,0.03413126
-0.95747874,0.06342992,0.03763192,0.00457236,0.00025419,0.00021266,0.01356380,0.00000000,0.00720622,0.04055028
-0.95147574,0.07340175,0.04353333,0.00499745,0.00024936,0.00025061,0.01501996,0.00000000,0.00820456,0.04806670
-0.94547274,0.08543367,0.05072150,0.00559427,0.00025370,0.00029442,0.01710061,0.00000000,0.00943325,0.05675734
-0.93946973,0.09962272,0.05926665,0.00636514,0.00026634,0.00034435,0.01984222,0.00000000,0.01089831,0.06669171
-0.93346673,0.11606184,0.06923964,0.00731369,0.00028654,0.00040059,0.02329017,0.00000000,0.01260531,0.07792803
-0.92746373,0.13483354,0.08070830,0.00844439,0.00031360,0.00046326,0.02749753,0.00000000,0.01455874,0.09050916
-0.92146073,0.15600314,0.09373333,0.00976201,0.00034690,0.00053235,0.03252337,0.00000000,0.01676118,0.10445840
-0.91545773,0.17961183,0.10836398,0.01127116,0.00038583,0.00060776,0.03843073,0.00000000,0.01921260,0.11977540
-0.90945473,0.20566981,0.12463360,0.01297562,0.00042976,0.00068922,0.04528415,0.00000000,0.02190964,0.13643238
-0.90345173,0.23414978,0.14255530,0.01487784,0.00047807,0.00077634,0.05314694,0.00000000,0.02484492,0.15437083
-0.89744872,0.26498107,0.16211772,0.01697831,0.00053007,0.00086858,0.06207803,0.00000000,0.02800657,0.17349895
-0.89144572,0.29804471,0.18328132,0.01927506,0.00058503,0.00096527,0.07212863,0.00000000,0.03137773,0.19369001
-0.88544272,0.33316979,0.20597515,0.02176311,0.00064216,0.00106560,0.08333865,0.00000000,0.03493638,0.21478172
-0.87943972,0.37013122,0.23009440,0.02443406,0.00070062,0.00116868,0.09573304,0.00000000,0.03865524,0.23657693
-0.87343672,0.40864932,0.25549887,0.02727576,0.00075947,0.00127357,0.10931820,0.00000000,0.04250199,0.25884562
-0.86743372,0.44839118,0.28201255,0.03027203,0.00081778,0.00137932,0.12407854,0.00000000,0.04643964,0.28132822
-0.86143072,0.48897415,0.30942440,0.03340258,0.00087455,0.00148503,0.13997342,0.00000000,0.05042720,0.30374036
-0.85542771,0.52997132,0.33749044,0.03664305,0.00092878,0.00158995,0.15693464,0.00000000,0.05442056,0.32577883
-0.84942471,0.57091911,0.36593721,0.03996516,0.00097948,0.00169353,0.17486462,0.00000000,0.05837364,0.34712872
-0.84342171,0.61132668,0.39446672,0.04333711,0.00102570,0.00179555,0.19363555,0.00000000,0.06223968,0.36747143
-0.83741871,0.65068719,0.42276266,0.04672408,0.00106658,0.00189621,0.21308956,0.00000000,0.06597279,0.38649343
-0.83141571,0.68849045,0.45049801,0.05008895,0.00110132,0.00199622,0.23304015,0.00000000,0.06952960,0.40389528
-0.82541271,0.72423680,0.47734376,0.05339314,0.00112928,0.00209694,0.25327492,0.00000000,0.07287105,0.41940079
-0.81940970,0.75745169,0.50297864,0.05659766,0.00114996,0.00220048,0.27355962,0.00000000,0.07596419,0.43276586
-0.81340670,0.78770055,0.52709955,0.05966417,0.00116304,0.00230980,0.29364353,0.00000000,0.07878397,0.44378665
-0.80740370,0.81460358,0.54943245,0.06255627,0.00116838,0.00242882,0.31326612,0.00000000,0.08131504,0.45230689
-0.80140070,0.83784985,0.56974329,0.06524075,0.00116606,0.00256248,0.33216468,0.00000000,0.08355340,0.45822399
-0.79539770,0.85721024,0.58784876,0.06768887,0.00115636,0.00271680,0.35008284,0.00000000,0.08550780,0.46149367
-0.78939470,0.87254881,0.60362624,0.06987758,0.00113980,0.00289896,0.36677953,0.00000000,0.08720101,0.46213307
-0.78339170,0.88383206,0.61702271,0.07179068,0.00111707,0.00311723,0.38203812,0.00000000,0.08867075,0.46022220
-0.77738869,0.89113569,0.62806208,0.07341984,0.00108908,0.00338100,0.39567530,0.00000000,0.08997026,0.45590359
-0.77138569,0.89464862,0.63685064,0.07476532,0.00105691,0.00370063,0.40754916,0.00000000,0.09116852,0.44938035
-0.76538269,0.89467374,0.64358015,0.07583654,0.00102180,0.00408740,0.41756627,0.00000000,0.09234996,0.44091254
-0.75937969,0.89162542,0.64852825,0.07665226,0.00098513,0.00455327,0.42568712,0.00000000,0.09361381,0.43081211
-0.75337669,0.88602358,0.65205605,0.07724055,0.00094838,0.00511064,0.43192975,0.00000000,0.09507277,0.41943643
-0.74737369,0.87848417,0.65460252,0.07763821,0.00091308,0.00577207,0.43637119,0.00000000,0.09685137,0.40718077
-0.74137069,0.86970634,0.65667580,0.07789004,0.00088084,0.00654993,0.43914653,0.00000000,0.09908358,0.39446971
-0.73536768,0.86045630,0.65884129,0.07804755,0.00085325,0.00745595,0.44044561,0.00000000,0.10191001,0.38174784
-0.72936468,0.85154833,0.66170681,0.07816750,0.00083188,0.00850082,0.44050733,0.00000000,0.10547458,0.36946985
-0.72336168,0.84382314,0.66590503,0.07831003,0.00081824,0.00969363,0.43961171,0.00000000,0.10992067,0.35809030
-0.71735868,0.83812424,0.67207363,0.07853660,0.00081376,0.01104143,0.43807003,0.00000000,0.11538692,0.34805304
-0.71135568,0.83527295,0.68083373,0.07890778,0.00081972,0.01254865,0.43621348,0.00000000,0.12200261,0.33978077
-0.70535268,0.83604260,0.69276727,0.07948089,0.00083725,0.01421664,0.43438066,0.00000000,0.12988289,0.33366461
-0.69934967,0.84113282,0.70839410,0.08030777,0.00086730,0.01604320,0.43290458,0.00000000,0.13912393,0.33005406
-0.69334667,0.85114477,0.72814961,0.08143248,0.00091058,0.01802218,0.43209975,0.00000000,0.14979803,0.32924748
-0.68734367,0.86655813,0.75236389,0.08288941,0.00096756,0.02014322,0.43224982,0.00000000,0.16194911,0.33148325
-0.68134067,0.88771073,0.78124326,0.08470148,0.00103843,0.02239152,0.43359652,0.00000000,0.17558853,0.33693199
-0.67533767,0.91478177,0.81485504,0.08687893,0.00112309,0.02474785,0.43633021,0.00000000,0.19069159,0.34568985
-0.66933467,0.94777931,0.85311650,0.08941836,0.00122112,0.02718865,0.44058262,0.00000000,0.20719486,0.35777340
-0.66333167,0.98653277,0.89578863,0.09230245,0.00133176,0.02968631,0.44642212,0.00000000,0.22499452,0.37311614
