energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
1.32966483,1.37792596,0.33376403,0.03260617,0.04876972,0.13536708,0.67878188,0.48782981,0.00000000
1.33566783,1.38077993,0.32995165,0.03309259,0.04761678,0.13290512,0.67094355,0.49333828,0.00000000
1.34167084,1.37802992,0.32490976,0.03349856,0.04625522,0.13000736,0.65955402,0.49751967,0.00000000
1.34767384,1.36987172,0.31878672,0.03382498,0.04470649,0.12674255,0.64482763,0.50049889,0.00000000
1.35367684,1.35665660,0.31175887,0.03407840,0.04299433,0.12319278,0.62703137,0.50247631,0.00000000
1.35967984,1.33888830,0.30402788,0.03427087,0.04114420,0.11945112,0.60647853,0.50372574,0.00000000
1.36568284,1.31721542,0.29581739,0.03441977,0.03918279,0.11561912,0.58352126,0.50458986,0.00000000
1.37168584,1.29241900,0.28736900,0.03454741,0.03713747,0.11180422,0.55854246,0.50547344,0.00000000
1.37768884,1.26539554,0.27893764,0.03468039,0.03503573,0.10811700,0.53194706,0.50683396,0.00000000
1.38369185,1.23713548,0.27078622,0.03484889,0.03290471,0.10466860,0.50415298,0.50917004,0.00000000
1.38969485,1.20869779,0.26317991,0.03508569,0.03077068,0.10156793,0.47558198,0.51300763,0.00000000
1.39569785,1.18118124,0.25637990,0.03542511,0.02865855,0.09891920,0.44665073,0.51888442,0.00000000
1.40170085,1.15569322,0.25063694,0.03590183,0.02659152,0.09681935,0.41776219,0.52733275,0.00000000
1.40770385,1.13331700,0.24618464,0.03654955,0.02459065,0.09535574,0.38929761,0.53886153,0.00000000
1.41370685,1.11507863,0.24323297,0.03739975,0.02267460,0.09460400,0.36160930,0.55393780,0.00000000
1.41970985,1.10191459,0.24196184,0.03848034,0.02085937,0.09462606,0.33501438,0.57296839,0.00000000
1.42571286,1.09464118,0.24251522,0.03981439,0.01915807,0.09546848,0.30978962,0.59628253,0.00000000
1.43171586,1.09392710,0.24499595,0.04141902,0.01758087,0.09716106,0.28616742,0.62411586,0.00000000
1.43771886,1.10026984,0.24946133,0.04330440,0.01613492,0.09971581,0.26433315,0.65659659,0.00000000
1.44372186,1.11397718,0.25591985,0.04547291,0.01482436,0.10312620,0.24442375,0.69373445,0.00000000
1.44972486,1.13515418,0.26432922,0.04791858,0.01365042,0.10736694,0.22652757,0.73541281,0.00000000
1.45572786,1.16369642,0.27459567,0.05062679,0.01261156,0.11239405,0.21068555,0.78138442,0.00000000
1.46173087,1.19928968,0.28657489,0.05357423,0.01170369,0.11814548,0.19689349,0.83127118,0.00000000
1.46773387,1.24141607,0.30007438,0.05672914,0.01092041,0.12454207,0.18510539,0.88456793,0.00000000
1.47373687,1.28936655,0.31485743,0.06005189,0.01025330,0.13148899,0.17523768,0.94065035,0.00000000
1.47973987,1.34225934,0.33064848,0.06349575,0.00969231,0.13887760,0.16717422,0.99878679,0.00000000
1.48574287,1.39906356,0.34713981,0.06700800,0.00922606,0.14658766,0.16077178,1.05815375,0.00000000
1.49174587,1.45862738,0.36399940,0.07053123,0.00884225,0.15448983,0.15586599,1.11785454,0.00000000
1.49774887,1.51970962,0.38087955,0.07400480,0.00852806,0.16244853,0.15227737,1.17694055,0.00000000
1.50375188,1.58101382,0.39742618,0.07736642,0.00827048,0.17032489,0.14981745,1.23443447,0.00000000
1.50975488,1.64122356,0.41328830,0.08055386,0.00805670,0.17797992,0.14829462,1.28935473,0.00000000
1.51575788,1.69903800,0.42812748,0.08350665,0.00787444,0.18527760,0.14751972,1.34074033,0.00000000
1.52176088,1.75320639,0.44162677,0.08616770,0.00771225,0.19208808,0.14731115,1.38767528,0.00000000
1.52776388,1.80256064,0.45349907,0.08848487,0.00755974,0.19829057,0.14749938,1.42931192,0.00000000
1.53376688,1.84604498,0.46349428,0.09041241,0.00740781,0.20377618,0.14793088,1.46489228,0.00000000
1.53976988,1.88274191,0.47140542,0.09191214,0.00724876,0.20845042,0.14847123,1.49376697,0.00000000
1.54577289,1.91189382,0.47707311,0.09295445,0.00707644,0.21223529,0.14900766,1.51541097,0.00000000
1.55177589,1.93291985,0.48038867,0.09351907,0.00688625,0.21507113,0.14945069,1.52943590,0.00000000
1.55777889,1.94542768,0.48129560,0.09359545,0.00667513,0.21691788,0.14973521,1.53559857,0.00000000
1.56378189,1.94922018,0.47978947,0.09318302,0.00644149,0.21775595,0.14982070,1.53380548,0.00000000
1.56978489,1.94429682,0.47591637,0.09229102,0.00618513,0.21758660,0.14969101,1.52411336,0.00000000
1.57578789,1.93085024,0.46977001,0.09093812,0.00590707,0.21643183,0.14935336,1.50672588,0.00000000
1.58179090,1.90925800,0.46148764,0.08915186,0.00560938,0.21433369,0.14883696,1.48198660,0.00000000
1.58779390,1.88006999,0.45124507,0.08696771,0.00529501,0.21135326,0.14819103,1.45036853,0.00000000
1.59379690,1.84399196,0.43925082,0.08442810,0.00496755,0.20756905,0.14748250,1.41246078,0.00000000
1.59979990,1.80186558,0.42573987,0.08158119,0.00463107,0.20307501,0.14679324,1.36895252,0.00000000
1.60580290,1.75464555,0.41096702,0.07847957,0.00428993,0.19797816,0.14621697,1.32061505,0.00000000
1.61180590,1.70337429,0.39520016,0.07517889,0.00394854,0.19239592,0.14585597,1.26828224,0.00000000
1.61780890,1.64915484,0.37871362,0.07173647,0.00361130,0.18645305,0.14581741,1.21283006,0.00000000
1.62381191,1.59312248,0.36178167,0.06820983,0.00328239,0.18027851,0.14620953,1.15515570,0.00000000
1.62981491,1.53641570,0.34467244,0.06465543,0.00296572,0.17400207,0.14713775,1.09615681,0.00000000
1.63581791,1.48014725,0.32764224,0.06112730,0.00266483,0.16775095,0.14870060,1.03671145,0.00000000
1.64182091,1.42537583,0.31093047,0.05767593,0.00238289,0.16164639,0.15098573,0.97765917,0.00000000
1.64782391,1.37307924,0.29475508,0.05434719,0.00212268,0.15580048,0.15406602,0.91978376,0.00000000
1.65382691,1.32412963,0.27930874,0.05118152,0.00188660,0.15031308,0.15799601,0.86379805,0.00000000
1.65982991,1.27927166,0.26475578,0.04821315,0.00167674,0.14526913,0.16280855,0.81033112,0.00000000
1.66583292,1.23910420,0.25122983,0.04546965,0.00149496,0.14073640,0.16851217,0.75991819,0.00000000
1.67183592,1.20406630,0.23883232,0.04297160,0.00134293,0.13676365,0.17508896,0.71299347,0.00000000
1.67783892,1.17442793,0.22763181,0.04073248,0.00122226,0.13337950,0.18249338,0.66988601,0.00000000
1.68384192,1.15028603,0.21766417,0.03875876,0.00113459,0.13059177,0.19065194,0.63081870,0.00000000
1.68984492,1.13156604,0.20893363,0.03705020,0.00108169,0.12838767,0.19946395,0.59591023,0.00000000
1.69584792,1.11802910,0.20141464,0.03560028,0.00106551,0.12673455,0.20880330,0.56517999,0.00000000
1.70185093,1.10928469,0.19505451,0.03439685,0.00108829,0.12558142,0.21852140,0.53855560,0.00000000
1.70785393,1.10480856,0.18977679,0.03342287,0.00115261,0.12486100,0.22845109,0.51588264,0.00000000
1.71385693,1.10396498,0.18548522,0.03265732,0.00126138,0.12449247,0.23841153,0.49693643,0.00000000
1.71985993,1.10603291,0.18206818,0.03207608,0.00141785,0.12438459,0.24821382,0.48143503,0.00000000
1.72586293,1.11023473,0.17940338,0.03165298,0.00162562,0.12443921,0.25766718,0.46905325,0.00000000
1.73186593,1.11576656,0.17736277,0.03136079,0.00188849,0.12455504,0.26658541,0.45943695,0.00000000
1.73786893,1.12182880,0.17581734,0.03117215,0.00221043,0.12463141,0.27479331,0.45221710,0.00000000
1.74387194,1.12765561,0.17464162,0.03106049,0.00259536,0.12457202,0.28213282,0.44702310,0.00000000
1.74987494,1.13254208,0.17371783,0.03100088,0.00304705,0.12428843,0.28846848,0.44349497,0.00000000
1.75587794,1.13586794,0.17293937,0.03097063,0.00356886,0.12370315,0.29369208,0.44129380,0.00000000
1.76188094,1.13711680,0.17221353,0.03094992,0.00416351,0.12275226,0.29772607,0.44011040,0.00000000
1.76788394,1.13589015,0.17146345,0.03092210,0.00483287,0.12138747,0.30052571,0.43967174,0.00000000
1.77388694,1.13191577,0.17062907,0.03087396,0.00557767,0.11957743,0.30207983,0.43974517,0.00000000
1.77988994,1.12505020,0.16966732,0.03079575,0.00639727,0.11730846,0.30241013,0.44014045,0.00000000
1.78589295,1.11527561,0.16855132,0.03068110,0.00728941,0.11458444,0.30156908,0.44070965,0.00000000
1.79189595,1.10269138,0.16726888,0.03052673,0.00825002,0.11142621,0.29963669,0.44134514,0.00000000
1.79789895,1.08750110,0.16582048,0.03033215,0.00927310,0.10787018,0.29671619,0.44197609,0.00000000
1.80390195,1.06999596,0.16421661,0.03009918,0.01035057,0.10396661,0.29292903,0.44256356,0.00000000
1.80990495,1.05053562,0.16247504,0.02983142,0.01147227,0.09977734,0.28840950,0.44309492,0.00000000
1.81590795,1.02952759,0.16061790,0.02953377,0.01262606,0.09537333,0.28329917,0.44357763,0.00000000
1.82191096,1.00740645,0.15866898,0.02921185,0.01379789,0.09083197,0.27774172,0.44403308,0.00000000
1.82791396,0.98461381,0.15665133,0.02887151,0.01497212,0.08623443,0.27187825,0.44449061,0.00000000
1.83391696,0.96158012,0.15458527,0.02851840,0.01613177,0.08166304,0.26584338,0.44498214,0.00000000
1.83991996,0.93870909,0.15248704,0.02815757,0.01725899,0.07719885,0.25976236,0.44553756,0.00000000
1.84592296,0.91636520,0.15036806,0.02779321,0.01833549,0.07291945,0.25374931,0.44618112,0.00000000
1.85192596,0.89486466,0.14823476,0.02742845,0.01934311,0.06889715,0.24790647,0.44692880,0.00000000
1.85792896,0.87446993,0.14608916,0.02706524,0.02026433,0.06519739,0.24232462,0.44778680,0.00000000
1.86393197,0.85538761,0.14392983,0.02670438,0.02108289,0.06187768,0.23708427,0.44875091,0.00000000
1.86993497,0.83776933,0.14175332,0.02634557,0.02178432,0.05898672,0.23225761,0.44980688,0.00000000
1.87593797,0.82171517,0.13955588,0.02598756,0.02235644,0.05656394,0.22791083,0.45093144,0.00000000
1.88194097,0.80727895,0.13733520,0.02562830,0.02278983,0.05463933,0.22410658,0.45209390,0.00000000
1.88794397,0.79447472,0.13509211,0.02526523,0.02307815,0.05323342,0.22090622,0.45325805,0.00000000
1.89394697,0.78328380,0.13283206,0.02489545,0.02321840,0.05235753,0.21837161,0.45438424,0.00000000
1.89994997,0.77366169,0.13056617,0.02451598,0.02321104,0.05201408,0.21656615,0.45543146,0.00000000
1.90595298,0.76554436,0.12831186,0.02412398,0.02305993,0.05219700,0.21555492,0.45635908,0.00000000
1.91195598,0.75885340,0.12609286,0.02371691,0.02277226,0.05289224,0.21540374,0.45712844,0.00000000
1.91795898,0.75349984,0.12393865,0.02329271,0.02235820,0.05407813,0.21617722,0.45770384,0.00000000
1.92396198,0.74938652,0.12188334,0.02284988,0.02183055,0.05572591,0.21793572,0.45805310,0.00000000
1.92996498,0.74640894,0.11996403,0.02238755,0.02120425,0.05780014,0.22073149,0.45814763,0.00000000
1.93596798,0.74445476,0.11821873,0.02190550,0.02049581,0.06025909,0.22460407,0.45796200,0.00000000
1.94197099,0.74340234,0.11668398,0.02140409,0.01972271,0.06305520,0.22957539,0.45747299,0.00000000
1.94797399,0.74311853,0.11539239,0.02088428,0.01890280,0.06613547,0.23564477,0.45665847,0.00000000
1.95397699,0.74345619,0.11437016,0.02034747,0.01805365,0.06944202,0.24278432,0.45549593,0.00000000
1.95997999,0.74425192,0.11363479,0.01979542,0.01719200,0.07291260,0.25093494,0.45396097,0.00000000
1.96598299,0.74532428,0.11319319,0.01923013,0.01633324,0.07648128,0.26000346,0.45202588,0.00000000
1.97198599,0.74647311,0.11304026,0.01865373,0.01549101,0.08007929,0.26986100,0.44965846,0.00000000
1.97798899,0.74747995,0.11315804,0.01806837,0.01467686,0.08363589,0.28034301,0.44682116,0.00000000
1.98399200,0.74811011,0.11351565,0.01747611,0.01390002,0.08707955,0.29125101,0.44347074,0.00000000
1.98999500,0.74811616,0.11406983,0.01687886,0.01316732,0.09033913,0.30235606,0.43955857,0.00000000
1.99599800,0.74724310,0.11476628,0.01627834,0.01248324,0.09334526,0.31340406,0.43503145,0.00000000
2.00200100,0.74523496,0.11554164,0.01567604,0.01184995,0.09603180,0.32412254,0.42983325,0.00000000
2.00800400,0.74184256,0.11632607,0.01507323,0.01126760,0.09833739,0.33422884,0.42390708,0.00000000
2.01400700,0.73683221,0.11704631,0.01447100,0.01073458,0.10020695,0.34343932,0.41719813,0.00000000
2.02001001,0.72999492,0.11762904,0.01387031,0.01024787,0.10159314,0.35147905,0.40965683,0.00000000
2.02601301,0.72115560,0.11800441,0.01327207,0.00980345,0.10245782,0.35809187,0.40124245,0.00000000
2.03201601,0.71018195,0.11810962,0.01267722,0.00939670,0.10277316,0.36304993,0.39192677,0.00000000
2.03801901,0.69699242,0.11789228,0.01208685,0.00902278,0.10252271,0.36616263,0.38169763,0.00000000
2.04402201,0.68156300,0.11731342,0.01150228,0.00867708,0.10170208,0.36728434,0.37056225,0.00000000
2.05002501,0.66393228,0.11635015,0.01092517,0.00835549,0.10031936,0.36632062,0.35855009,0.00000000
2.05602801,0.64420473,0.11499756,0.01035762,0.00805477,0.09839518,0.36323263,0.34571505,0.00000000
2.06203102,0.62255184,0.11327012,0.00980222,0.00777274,0.09596246,0.35803954,0.33213685,0.00000000
2.06803402,0.59921116,0.11120228,0.00926214,0.00750845,0.09306580,0.35081894,0.31792158,0.00000000
2.07403702,0.57448321,0.10884830,0.00874115,0.00726229,0.08976053,0.34170513,0.30320134,0.00000000
2.08004002,0.54872633,0.10628140,0.00824361,0.00703601,0.08611152,0.33088560,0.28813284,0.00000000
2.08604302,0.52234981,0.10359221,0.00777451,0.00683267,0.08219167,0.31859573,0.27289525,0.00000000
2.09204602,0.49580541,0.10088658,0.00733938,0.00665652,0.07808036,0.30511207,0.25768714,0.00000000
2.09804902,0.46957766,0.09828285,0.00694427,0.00651285,0.07386160,0.29074460,0.24272280,0.00000000
2.10405203,0.44417333,0.09590863,0.00659561,0.00640773,0.06962225,0.27582818,0.22822794,0.00000000
2.11005503,0.42011022,0.09389737,0.00630013,0.00634779,0.06545017,0.26071366,0.21443512,0.00000000
2.11605803,0.39790581,0.09238452,0.00606472,0.00633990,0.06143247,0.24575898,0.20157884,0.00000000
2.12206103,0.37806590,0.09150372,0.00589625,0.00639086,0.05765382,0.23132054,0.18989055,0.00000000
2.12806403,0.36107357,0.09138286,0.00580143,0.00650709,0.05419488,0.21774506,0.17959380,0.00000000
2.13406703,0.34737857,0.09214033,0.00578659,0.00669429,0.05113094,0.20536221,0.17089938,0.00000000
2.14007004,0.33738740,0.09388128,0.00585748,0.00695711,0.04853068,0.19447809,0.16400085,0.00000000
2.14607304,0.33145410,0.09669434,0.00601907,0.00729892,0.04645511,0.18536962,0.15907021,0.00000000
2.15207604,0.32987188,0.10064847,0.00627534,0.00772147,0.04495670,0.17827981,0.15625399,0.00000000
2.15807904,0.33286557,0.10579030,0.00662903,0.00822472,0.04407856,0.17341397,0.15566969,0.00000000
2.16408204,0.34058511,0.11214198,0.00708147,0.00880667,0.04385392,0.17093669,0.15740253,0.00000000
2.17008504,0.35309997,0.11969939,0.00763237,0.00946320,0.04430553,0.17096950,0.16150263,0.00000000
2.17608804,0.37039466,0.12843110,0.00827962,0.01018806,0.04544530,0.17358922,0.16798258,0.00000000
2.18209105,0.39236546,0.13827777,0.00901921,0.01097289,0.04727394,0.17882675,0.17681551,0.00000000
2.18809405,0.41881846,0.14915235,0.00984507,0.01180724,0.04978077,0.18666642,0.18793357,0.00000000
2.19409705,0.44946914,0.16094084,0.01074904,0.01267884,0.05294353,0.19704568,0.20122709,0.00000000
2.20010005,0.48394355,0.17350377,0.01172086,0.01357373,0.05672839,0.20985530,0.21654432,0.00000000
2.20610305,0.52178136,0.18667842,0.01274826,0.01447661,0.06109002,0.22494003,0.23369195,0.00000000
2.21210605,0.56244093,0.20028159,0.01381706,0.01537119,0.06597182,0.24209985,0.25243653,0.00000000
2.21810905,0.60530642,0.21411306,0.01491141,0.01624059,0.07130643,0.26109175,0.27250672,0.00000000
2.22411206,0.64969713,0.22795962,0.01601401,0.01706781,0.07701632,0.28163243,0.29359668,0.00000000
2.23011506,0.69487890,0.24159948,0.01710652,0.01783613,0.08301473,0.30340170,0.31537040,0.00000000
2.23611806,0.74007765,0.25480710,0.01816990,0.01852965,0.08920683,0.32604688,0.33746718,0.00000000
2.24212106,0.78449457,0.26735822,0.01918488,0.01913370,0.09549117,0.34918814,0.35950800,0.00000000
2.24812406,0.82732299,0.27903503,0.02013243,0.01963529,0.10176135,0.37242490,0.38110292,0.00000000
2.25412706,0.86776612,0.28963117,0.02099430,0.02002347,0.10790803,0.39534307,0.40185915,0.00000000
2.26013007,0.90505553,0.29895664,0.02175345,0.02028963,0.11382105,0.41752321,0.42138972,0.00000000
2.26613307,0.93846948,0.30684225,0.02239458,0.02042776,0.11939178,0.43854929,0.43932240,0.00000000
2.27213607,0.96735068,0.31314360,0.02290455,0.02043459,0.12451557,0.45801792,0.45530868,0.00000000
2.27813907,0.99112277,0.31774442,0.02327277,0.02030966,0.12909420,0.47554782,0.46903242,0.00000000
2.28414207,1.00930488,0.32055919,0.02349149,0.02005525,0.13303822,0.49078898,0.48021792,0.00000000
2.29014507,1.02152375,0.32153485,0.02355601,0.01967629,0.13626928,0.50343154,0.48863700,0.00000000
2.29614807,1.02752292,0.32065180,0.02346484,0.01918016,0.13872209,0.51321370,0.49411488,0.00000000
2.30215108,1.02716858,0.31792380,0.02321968,0.01857639,0.14034611,0.51992855,0.49653466,0.00000000
2.30815408,1.02045187,0.31339718,0.02282533,0.01787633,0.14110685,0.52342949,0.49584005,0.00000000
2.31415708,1.00748749,0.30714908,0.02228955,0.01709277,0.14098672,0.52363391,0.49203637,0.00000000
2.32016008,0.98850881,0.29928497,0.02162272,0.01623956,0.13998542,0.52052503,0.48518970,0.00000000
2.32616308,0.96385943,0.28993546,0.02083756,0.01533113,0.13811974,0.51415183,0.47542427,0.00000000
2.33216608,0.93398180,0.27925263,0.01994865,0.01438215,0.13542294,0.50462695,0.46291812,0.00000000
2.33816908,0.89940318,0.26740577,0.01897200,0.01340710,0.13194362,0.49212273,0.44789725,0.00000000
2.34417209,0.86071966,0.25457705,0.01792458,0.01241991,0.12774414,0.47686548,0.43062847,0.00000000
2.35017509,0.81857862,0.24095683,0.01682380,0.01143371,0.12289865,0.45912828,0.41141129,0.00000000
2.35617809,0.77366066,0.22673915,0.01568707,0.01046048,0.11749090,0.43922249,0.39056916,0.00000000
2.36218109,0.72666129,0.21211724,0.01453131,0.00951093,0.11161173,0.41748847,0.36844030,0.00000000
2.36818409,0.67827331,0.19727939,0.01337260,0.00859433,0.10535655,0.39428571,0.34536862,0.00000000
2.37418709,0.62917029,0.18240516,0.01222582,0.00771843,0.09882276,0.36998290,0.32169498,0.00000000
2.38019010,0.57999176,0.16766205,0.01110435,0.00688942,0.09210725,0.34494817,0.29774899,0.00000000
2.38619310,0.53133042,0.15320278,0.01001992,0.00611198,0.08530402,0.31954001,0.27384182,0.00000000
2.39219610,0.48372178,0.13916311,0.00898240,0.00538933,0.07850214,0.29409898,0.25025998,0.00000000
2.39819910,0.43763628,0.12566029,0.00799982,0.00472332,0.07178395,0.26894061,0.22726040,0.00000000
2.40420210,0.39347400,0.11279215,0.00707829,0.00411459,0.06522352,0.24434956,0.20506677,0.00000000
2.41020510,0.35156200,0.10063675,0.00622212,0.00356267,0.05888564,0.22057528,0.18386721,0.00000000
2.41620810,0.31215396,0.08925263,0.00543390,0.00306619,0.05282507,0.19782900,0.16381320,0.00000000
2.42221111,0.27543204,0.07867952,0.00471463,0.00262300,0.04708615,0.17628229,0.14501975,0.00000000
2.42821411,0.24151060,0.06893948,0.00406395,0.00223037,0.04170286,0.15606690,0.12756660,0.00000000
2.43421711,0.21044146,0.06003843,0.00348026,0.00188510,0.03669904,0.13727584,0.11150034,0.00000000
2.44022011,0.18222034,0.05196786,0.00296101,0.00158368,0.03208905,0.11996550,0.09683726,0.00000000
2.44622311,0.15679409,0.04470685,0.00250282,0.00132244,0.02787847,0.10415865,0.08356674,0.00000000
2.45222611,0.13406845,0.03822402,0.00210176,0.00109763,0.02406509,0.08984808,0.07165502,0.00000000
2.45822911,0.11391584,0.03247964,0.00175347,0.00090553,0.02063998,0.07700066,0.06104912,0.00000000
2.46423212,0.09618310,0.02742765,0.00145336,0.00074253,0.01758857,0.06556168,0.05168078,0.00000000
2.47023512,0.08069875,0.02301750,0.00119676,0.00060517,0.01489183,0.05545916,0.04347034,0.00000000
2.47623812,0.06727978,0.01919599,0.00097904,0.00049022,0.01252731,0.04660815,0.03633025,0.00000000
2.48224112,0.05573758,0.01590874,0.00079570,0.00039468,0.01047024,0.03891467,0.03016840,0.00000000
2.48824412,0.04588318,0.01310162,0.00064246,0.00031581,0.00869441,0.03227940,0.02489097,0.00000000
2.49424712,0.03753157,0.01072183,0.00051535,0.00025114,0.00717307,0.02660086,0.02040488,0.00000000
2.50025013,0.03050518,0.00871884,0.00041068,0.00019849,0.00587959,0.02177817,0.01661980,0.00000000
2.50625313,0.02463657,0.00704509,0.00032513,0.00015590,0.00478809,0.01771334,0.01344975,0.00000000
2.51225613,0.01977024,0.00565646,0.00025571,0.00012168,0.00387389,0.01431298,0.01081423,0.00000000
