energy_ev,total_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.04402201,4.99074569,1.51329456,1.67973488,0.27335172,2.69675616,0.04715978,0.02282082,0.03338467,0.29118198
-2.03801901,4.99062876,1.53432530,1.69451370,0.27703624,2.67615563,0.04789551,0.02343897,0.03349039,0.29469067
-2.03201601,4.98365704,1.55176077,1.70732683,0.28017802,2.65206665,0.04869414,0.02399415,0.03360587,0.29760192
-2.02601301,4.97011585,1.56557841,1.71827812,0.28274800,2.62471051,0.04954362,0.02448427,0.03373198,0.29992269
-2.02001001,4.95034415,1.57581611,1.72749307,0.28472929,2.59432280,0.05042886,0.02490905,0.03386834,0.30166916
-2.01400700,4.92472413,1.58256996,1.73511351,0.28611812,2.56114650,0.05133227,0.02527014,0.03401354,0.30286677
-2.00800400,4.89367341,1.58599114,1.74129316,0.28692440,2.52542699,0.05223446,0.02557113,0.03416524,0.30355031
-2.00200100,4.85763992,1.58628211,1.74619405,0.28717183,2.48740905,0.05311490,0.02581756,0.03432050,0.30376389
-1.99599800,4.81709872,1.58369212,1.74998391,0.28689746,2.44733547,0.05395275,0.02601674,0.03447605,0.30356097
-1.98999500,4.77255031,1.57851178,1.75283423,0.28615075,2.40544690,0.05472753,0.02617766,0.03462855,0.30300423
-1.98399200,4.72451973,1.57106678,1.75491899,0.28499207,2.36198273,0.05541989,0.02631071,0.03477488,0.30216531
-1.97798899,4.67355542,1.56171068,1.75641354,0.28349068,2.31718218,0.05601218,0.02642742,0.03491242,0.30112437
-1.97198599,4.62022731,1.55081671,1.75749364,0.28172223,2.27128552,0.05648898,0.02654006,0.03503920,0.29996952
-1.96598299,4.56512343,1.53876868,1.75833419,0.27976595,2.22453476,0.05683745,0.02666131,0.03515412,0.29879592
-1.95997999,4.50884456,1.52595120,1.75910756,0.27770155,2.17717370,0.05704754,0.02680383,0.03525694,0.29770475
-1.95397699,4.45199683,1.51273931,1.75998131,0.27560611,2.12944704,0.05711209,0.02697987,0.03534840,0.29680192
-1.94797399,4.39518241,1.49948798,1.76111530,0.27355102,2.08159861,0.05702672,0.02720088,0.03543010,0.29619660
-1.94197099,4.33898851,1.48652189,1.76265825,0.27159913,2.03386872,0.05678971,0.02747717,0.03550446,0.29599963
-1.93596798,4.28397566,1.47412587,1.76474400,0.26980243,1.98649100,0.05640163,0.02781763,0.03557459,0.29632182
-1.92996498,4.23066578,1.46253666,1.76748758,0.26820025,1.93968890,0.05586505,0.02822952,0.03564408,0.29727226
-1.92396198,4.17953130,1.45193644,1.77098163,0.26681808,1.89367226,0.05518415,0.02871830,0.03571694,0.29895665
-1.91795898,4.13098608,1.44244861,1.77529349,0.26566732,1.84863439,0.05436432,0.02928769,0.03579737,0.30147580
-1.91195598,4.08537917,1.43413622,1.78046321,0.26474571,1.80474991,0.05341183,0.02993966,0.03588967,0.30492421
-1.90595298,4.04299202,1.42700328,1.78650310,0.26403858,1.76217379,0.05233353,0.03067462,0.03599813,0.30938896
-1.89994997,4.00403957,1.42099909,1.79339873,0.26352085,1.72104147,0.05113665,0.03149170,0.03612699,0.31494870
-1.89394697,3.96867534,1.41602539,1.80111172,0.26315965,1.68147043,0.04982865,0.03238903,0.03628039,0.32167297
-1.88794397,3.93700011,1.41194619,1.80958428,0.26291730,1.64356283,0.04841718,0.03336411,0.03646240,0.32962154
-1.88194097,3.90907363,1.40859958,1.81874507,0.26275469,1.60740905,0.04691008,0.03441422,0.03667706,0.33884398
-1.87593797,3.88492832,1.40581106,1.82851633,0.26263456,1.57309182,0.04531551,0.03553682,0.03692838,0.34937920
-1.86993497,3.86458365,1.40340752,1.83882153,0.26252468,1.54069037,0.04364208,0.03672983,0.03722043,0.36125489
-1.86393197,3.84805986,1.40123106,1.84959310,0.26240070,1.51028410,0.04189894,0.03799201,0.03755735,0.37448681
-1.85792896,3.83538952,1.39915167,1.86077939,0.26224829,1.48195536,0.04009600,0.03932310,0.03794331,0.38907790
-1.85192596,3.82662572,1.39707813,1.87235050,0.26206471,1.45579081,0.03824397,0.04072393,0.03838249,0.40501693
-1.84592296,3.82184558,1.39496632,1.88430206,0.26185943,1.43188092,0.03635448,0.04219644,0.03887893,0.42227691
-1.83991996,3.82114856,1.39282440,1.89665674,0.26165403,1.41031768,0.03444003,0.04374346,0.03943641,0.44081313
-1.83391696,3.82464910,1.39071453,1.90946306,0.26148110,1.39119016,0.03251396,0.04536850,0.04005820,0.46056087
-1.82791396,3.83246395,1.38875110,1.92279153,0.26138247,1.37457834,0.03059025,0.04707538,0.04074682,0.48143300
-1.82191096,3.84469472,1.38709559,1.93672819,0.26140674,1.36054541,0.02868333,0.04886777,0.04150373,0.50331749
-1.81590795,3.86140702,1.38594844,1.95136598,0.26160634,1.34912909,0.02680776,0.05074867,0.04232907,0.52607516
-1.80990495,3.88260774,1.38553858,1.96679459,0.26203432,1.34033266,0.02497796,0.05271996,0.04322135,0.54953781
-1.80390195,3.90822234,1.38611140,1.98308960,0.26274108,1.33411633,0.02320779,0.05478185,0.04417722,0.57350709
-1.79789895,3.93807438,1.38791611,2.00030173,0.26377133,1.33038989,0.02151025,0.05693253,0.04519128,0.59775425
-1.79189595,3.97186923,1.39119332,2.01844736,0.26516141,1.32900719,0.01989710,0.05916779,0.04625599,0.62202110
-1.78589295,4.00918396,1.39616388,2.03750109,0.26693717,1.32976325,0.01837859,0.06148094,0.04736170,0.64602243
-1.77988994,4.04946497,1.40301977,2.05739135,0.26911269,1.33239443,0.01696321,0.06386275,0.04849676,0.66944985
-1.77388694,4.09203445,1.41191770,2.07799966,0.27168975,1.33658197,0.01565751,0.06630163,0.04964773,0.69197731
-1.76788394,4.13610627,1.42297599,2.09916396,0.27465819,1.34195910,0.01446601,0.06878405,0.05079982,0.71326814
-1.76188094,4.18081101,1.43627475,2.12068621,0.27799714,1.34812134,0.01339115,0.07129500,0.05193728,0.73298350
-1.75587794,4.22522936,1.45185962,2.14234407,0.28167694,1.35463987,0.01243342,0.07381871,0.05304401,0.75079207
-1.74987494,4.26843241,1.46974852,2.16390615,0.28566175,1.36107709,0.01159143,0.07633939,0.05410414,0.76638054
-1.74387194,4.30952665,1.48994098,2.18515000,0.28991254,1.36700370,0.01086210,0.07884209,0.05510268,0.77946443
-1.73786893,4.34770120,1.51242935,2.20588190,0.29439022,1.37201635,0.01024097,0.08131350,0.05602618,0.78979900
-1.73186593,4.38227433,1.53721079,2.22595705,0.29905877,1.37575471,0.00972237,0.08374270,0.05686329,0.79718932
-1.72586293,4.41273626,1.56429927,2.24529888,0.30388807,1.37791707,0.00929982,0.08612183,0.05760527,0.80149936
-1.71985993,4.43878545,1.59373629,2.26391603,0.30885618,1.37827336,0.00896620,0.08844649,0.05824642,0.80265921
-1.71385693,4.46035554,1.62559951,2.28191572,0.31395084,1.37667487,0.00871411,0.09071600,0.05878430,0.80067025
-1.70785393,4.47763098,1.66000821,2.29951226,0.31917018,1.37305986,0.00853609,0.09293335,0.05921986,0.79560774
-1.70185093,4.49104956,1.69712497,2.31702968,0.32452239,1.36745484,0.00842481,0.09510491,0.05955738,0.78762055
-1.69584792,4.50129125,1.73715300,2.33489810,0.33002436,1.35997118,0.00837325,0.09723980,0.05980423,0.77692804
-1.68984492,4.50925308,1.78032888,2.35364311,0.33569944,1.35079723,0.00837485,0.09934913,0.05997050,0.76381396
-1.68384192,4.51601100,1.82691072,2.37386872,0.34157428,1.34018653,0.00842353,0.10144487,0.06006846,0.74861761
-1.67783892,4.52277028,1.87716213,2.39623385,0.34767503,1.32844239,0.00851375,0.10353873,0.06011196,0.73172265
-1.67183592,4.53080653,1.93133255,2.42142369,0.35402308,1.31590012,0.00864054,0.10564081,0.06011569,0.71354383
-1.66583292,4.54140048,1.98963481,2.45011663,0.36063064,1.30290757,0.00879938,0.10775835,0.06009449,0.69451243
-1.65982991,4.55576936,2.05222108,2.48294851,0.36749637,1.28980529,0.00898623,0.10989450,0.06006254,0.67506087
-1.65382691,4.57499867,2.11915841,2.52047566,0.37460155,1.27690727,0.00919738,0.11204724,0.06003274,0.65560728
-1.64782391,4.59997752,2.19040506,2.56313852,0.38190678,1.26448349,0.00942942,0.11420858,0.06001598,0.63654069
-1.64182091,4.63134098,2.26578931,2.61122759,0.38934972,1.25274497,0.00967910,0.11636401,0.06002070,0.61820753
-1.63581791,4.66942239,2.34499168,2.66485341,0.39684393,1.24183236,0.00994332,0.11849234,0.06005242,0.60089999
-1.62981491,4.71421784,2.42753205,2.72392218,0.40427901,1.23180837,0.01021900,0.12056582,0.06011351,0.58484685
-1.62381191,4.76536500,2.51276243,2.78811820,0.41152198,1.22265455,0.01050306,0.12255074,0.06020307,0.57020704
-1.61780890,4.82213699,2.59986639,2.85689443,0.41842011,1.21427240,0.01079236,0.12440836,0.06031698,0.55706634
-1.61180590,4.88345208,2.68786538,2.92947166,0.42480493,1.20648865,0.01108371,0.12609609,0.06044804,0.54543712
-1.60580290,4.94789850,2.77563223,3.00484671,0.43049729,1.19906425,0.01137380,0.12756907,0.06058636,0.53526128
-1.59979990,5.01377363,2.86191159,3.08180975,0.43531327,1.19170672,0.01165927,0.12878185,0.06071969,0.52641600
-1.59379690,5.07913565,2.94534689,3.15897009,0.43907079,1.18408483,0.01193667,0.12969027,0.06083404,0.51872213
-1.58779390,5.14186572,3.02451284,3.23478994,0.44159633,1.17584506,0.01220253,0.13025332,0.06091423,0.51195471
-1.58179090,5.19973802,3.09795263,3.30762486,0.44273172,1.16662888,0.01245337,0.13043499,0.06094456,0.50585509
-1.57578789,5.25049482,3.16421836,3.37576959,0.44234054,1.15609003,0.01268572,0.13020600,0.06090946,0.50014409
-1.56978489,5.29192381,3.22191331,3.43750778,0.44031387,1.14391102,0.01289622,0.12954526,0.06079424,0.49453564
-1.56378189,5.32193464,3.26973456,3.49116362,0.43657511,1.12981818,0.01308163,0.12844120,0.06058573,0.48875014
-1.55777889,5.33863201,3.30651436,3.53515389,0.43108368,1.11359468,0.01323892,0.12689266,0.06027294,0.48252722
-1.55177589,5.34038264,3.33125866,3.56803829,0.42383747,1.09509106,0.01336531,0.12490950,0.05984769,0.47563720
-1.54577289,5.32587409,3.34318159,3.58856644,0.41487388,1.07423309,0.01345838,0.12251289,0.05930512,0.46789078
-1.53976988,5.29416343,3.34173445,3.59571980,0.40426954,1.05102668,0.01351614,0.11973517,0.05864425,0.45914689
-1.53376688,5.24471441,3.32662820,3.58874717,0.39213869,1.02555998,0.01353713,0.11661950,0.05786830,0.44931814
-1.52776388,5.17742221,3.29784884,3.56719238,0.37863034,0.99800269,0.01352053,0.11321909,0.05698505,0.43837400
-1.52176088,5.09262514,3.25566489,3.53091328,0.36392440,0.96860285,0.01346625,0.10959629,0.05600703,0.42634151
-1.51575788,4.99110340,3.20062693,3.48009147,0.34822692,0.93768132,0.01337509,0.10582135,0.05495162,0.41330379
-1.50975488,4.87406492,3.13355907,3.41523232,0.33176478,0.90562440,0.01324878,0.10197118,0.05384103,0.39939634
-1.50375188,4.74311925,3.05554272,3.33715540,0.31477993,0.87287481,0.01309013,0.09812779,0.05270212,0.38480151
-1.49774887,4.60024023,2.96789312,3.24697556,0.29752349,0.83992138,0.01290309,0.09437684,0.05156616,0.36974139
-1.49174587,4.44771887,2.87212930,3.14607547,0.28024991,0.80728792,0.01269284,0.09080606,0.05046836,0.35446945
-1.48574287,4.28810766,2.76993846,3.03607037,0.26321139,0.77552137,0.01246580,0.08750367,0.04944736,0.33926136
-1.47973987,4.12415812,2.66313562,2.91876625,0.24665269,0.74517960,0.01222965,0.08455681,0.04854445,0.32440524
-1.47373687,3.95875310,2.55361978,2.79611282,0.23080647,0.71681907,0.01199330,0.08205002,0.04780281,0.31019185
-1.46773387,3.79483563,2.44332764,2.67015269,0.21588925,0.69098248,0.01176678,0.08006372,0.04726651,0.29690484
-1.46173087,3.63533606,2.33418622,2.54296837,0.20209799,0.66818660,0.01156116,0.07867268,0.04697945,0.28481159
-1.45572786,3.48309928,2.22806542,2.41662863,0.18960727,0.64891040,0.01138836,0.07794463,0.04698417,0.27415470
-1.44972486,3.34081364,2.12673187,2.29313570,0.17856716,0.63358365,0.01126093,0.07793878,0.04732063,0.26514443
-1.44372186,3.21094335,2.03180515,2.17437505,0.16910162,0.62257602,0.01119179,0.07870440,0.04802491,0.25795229
-1.43771886,3.09566580,1.94471745,2.06206877,0.16130737,0.61618699,0.01119397,0.08027952,0.04912793,0.25270580
-1.43171586,2.99681544,1.86667786,1.95773415,0.15525318,0.61463659,0.01128024,0.08268958,0.05065411,0.24948462
-1.42571286,2.91583550,1.79864209,1.86264828,0.15097963,0.61805730,0.01146278,0.08594624,0.05262027,0.24831803
-1.41970985,2.85373888,1.74128866,1.77781971,0.14849902,0.62648725,0.01175282,0.09004628,0.05503441,0.24918383
-1.41370685,2.81107935,1.69500209,1.70396777,0.14779566,0.63986508,0.01216025,0.09497075,0.05789485,0.25200862
-1.40770385,2.78793395,1.65986398,1.64151006,0.14882637,0.65802668,0.01269326,0.10068427,0.06118944,0.25666945
-1.40170085,2.78389738,1.63565210,1.59055843,0.15152121,0.68070400,0.01335802,0.10713469,0.06489511,0.26299681
-1.39569785,2.79808887,1.62184803,1.55092327,0.15578445,0.70752637,0.01415829,0.11425307,0.06897759,0.27077875
-1.38969485,2.82917171,1.61765314,1.52212627,0.16149587,0.73802438,0.01509520,0.12195409,0.07339161,0.27976632
-1.38369185,2.87538533,1.62201276,1.50342085,0.16851235,0.77163649,0.01616697,0.13013695,0.07808126,0.28967979
-1.37768884,2.93458947,1.63364810,1.49381999,0.17666979,0.80771846,0.01736876,0.13868670,0.08298087,0.30021589
-1.37168584,3.00431949,1.65109500,1.49213034,0.18578552,0.84555560,0.01869255,0.14747617,0.08801614,0.31105565
-1.36568284,3.08185172,1.67274854,1.49699186,0.19566105,0.88437753,0.02012713,0.15636831,0.09310567,0.32187270
-1.35967984,3.16427701,1.69691229,1.50692157,0.20608534,0.92337531,0.02165813,0.16521912,0.09816277,0.33234183
-1.35367684,3.24858058,1.72185040,1.52036026,0.21683852,0.96172050,0.02326823,0.17388087,0.10309756,0.34214757
-1.34767384,3.33172586,1.74584112,1.53572063,0.22769595,0.99858560,0.02493735,0.18220578,0.10781924,0.35099247
-1.34167084,3.41073969,1.76722972,1.55143543,0.23843279,1.03316528,0.02664304,0.19004982,0.11223855,0.35860494
-1.33566783,3.48279627,1.78447902,1.56600401,0.24882868,1.06469775,0.02836092,0.19727675,0.11627027,0.36474628
-1.32966483,3.54529694,1.79621580,1.57803592,0.25867279,1.09248546,0.03006518,0.20376200,0.11983561,0.36921675
-1.32366183,3.59594328,1.80127121,1.58629002,0.26776879,1.11591450,0.03172925,0.20939647,0.12286460,0.37186052
-1.31765883,3.63280099,1.79871389,1.58970812,0.27593979,1.13447188,0.03332641,0.21408997,0.12529817,0.37256918
-1.31165583,3.65435224,1.78787461,1.58744178,0.28303308,1.14776012,0.03483059,0.21777424,0.12708996,0.37128391
-1.30565283,3.65953493,1.76836152,1.57887185,0.28892442,1.15550857,0.03621708,0.22040531,0.12820778,0.36799602
-1.29964982,3.64776737,1.74006567,1.56362001,0.29352179,1.15758096,0.03746328,0.22196529,0.12863461,0.36274607
-1.29364682,3.61895787,1.70315672,1.54155216,0.29676854,1.15397899,0.03854949,0.22246329,0.12836916,0.35562148
-1.28764382,3.57349889,1.65806939,1.51277394,0.29864560,1.14484177,0.03945953,0.22193558,0.12742594,0.34675281
-1.28164082,3.51224648,1.60548127,1.47761856,0.29917288,1.13044113,0.04018141,0.22044489,0.12583479,0.33630882
-1.27563782,3.43648578,1.54628325,1.43662789,0.29840965,1.11117295,0.04070777,0.21807895,0.12364001,0.32449062
-1.26963482,3.34788438,1.48154400,1.39052764,0.29645381,1.08754501,0.04103631,0.21494820,0.12089900,0.31152496
-1.26363182,3.24843536,1.41246995,1.34019774,0.29344023,1.06016161,0.04116995,0.21118282,0.11768053,0.29765716
-1.25762881,3.14039227,1.34036272,1.28663940,0.28953795,1.02970563,0.04111690,0.20692930,0.11406272,0.28314371
-1.25162581,3.02619874,1.26657553,1.23093997,0.28494643,0.99691880,0.04089054,0.20234635,0.11013075,0.26824505
-1.24562281,2.90841510,1.19247036,1.17423711,0.27989090,0.96258062,0.04050907,0.19760070,0.10597442,0.25321847
-1.23961981,2.78964468,1.11937736,1.11768353,0.27461690,0.92748682,0.03999503,0.19286261,0.10168572,0.23831169
-1.23361681,2.67246216,1.04855773,1.06241347,0.26938412,0.89242809,0.03937462,0.18830136,0.09735628,0.22375707
-1.22761381,2.55934615,0.98117132,1.00951192,0.26445981,0.85816956,0.03867690,0.18408095,0.09307505,0.20976663
-1.22161081,2.45261785,0.91824944,0.95998747,0.26011175,0.82543174,0.03793280,0.18035595,0.08892612,0.19652812
-1.21560780,2.35438734,0.86067366,0.91474927,0.25660111,0.79487344,0.03717413,0.17726774,0.08498670,0.18420198
-1.20960480,2.26650856,0.80916053,0.87458866,0.25417532,0.76707702,0.03643249,0.17494125,0.08132549,0.17291940
-1.20360180,2.19054363,0.76425236,0.84016539,0.25306121,0.74253627,0.03573813,0.17348221,0.07800131,0.16278133
-1.19759880,2.12773707,0.72631366,0.81199861,0.25345845,0.72164722,0.03511894,0.17297494,0.07506204,0.15385845
-1.19159580,2.07899959,0.69553283,0.79046226,0.25553370,0.70470190,0.03459942,0.17348083,0.07254403,0.14619187
-1.18559280,2.04490139,0.67192851,0.77578453,0.25941545,0.69188510,0.03419980,0.17503739,0.07047170,0.13979470
-1.17958979,2.02567424,0.65535986,0.76805102,0.26518981,0.68327404,0.03393536,0.17765798,0.06885761,0.13465411
-1.17358679,2.02122164,0.64554014,0.76721090,0.27289735,0.67884082,0.03381587,0.18133201,0.06770276,0.13073388
-1.16758379,2.03113615,0.64205272,0.77308566,0.28253109,0.67845744,0.03384529,0.18602588,0.06699723,0.12797728
-1.16158079,2.05472287,0.64436904,0.78537992,0.29403580,0.68190316,0.03402163,0.19168425,0.06672101,0.12631022
-1.15557779,2.09102813,0.65186758,0.80369361,0.30730851,0.68887381,0.03433717,0.19823188,0.06684512,0.12564438
-1.14957479,2.13887232,0.66385356,0.82753530,0.32220041,0.69899286,0.03477875,0.20557582,0.06733283,0.12588046
-1.14357179,2.19688596,0.67957867,0.85633617,0.33852006,0.71182380,0.03532839,0.21360796,0.06814104,0.12691129
-1.13756878,2.26354809,0.69826042,0.88946436,0.35603776,0.72688354,0.03596408,0.22220783,0.06922178,0.12862478
-1.13156578,2.33722601,0.71910081,0.92623947,0.37449121,0.74365647,0.03666069,0.23124566,0.07052367,0.13090674
-1.12556278,2.41621594,0.74130406,0.96594701,0.39359206,0.76160882,0.03739103,0.24058557,0.07199352,0.13364337
-1.11955978,2.49878347,0.76409297,1.00785281,0.41303344,0.78020296,0.03812698,0.25008888,0.07357778,0.13672361
-1.11355678,2.58320349,0.78672401,1.05121713,0.43249805,0.79891143,0.03884068,0.25961745,0.07522403,0.14004117
-1.10755378,2.66779879,0.80850075,1.09530859,0.45166679,0.81723018,0.03950560,0.26903703,0.07688233,0.14349630
-1.10155078,2.75097682,0.82878566,1.13941767,0.47022753,0.83469098,0.04009767,0.27822054,0.07850648,0.14699733
-1.09554777,2.83126390,0.84701012,1.18286979,0.48788382,0.85087255,0.04059620,0.28705119,0.08005513,0.15046198
-1.08954477,2.90733635,0.86268262,1.22503773,0.50436329,0.86541026,0.04098470,0.29542543,0.08149277,0.15381837
-1.08354177,2.97804790,0.87539505,1.26535328,0.51942538,0.87800409,0.04125146,0.30325561,0.08279048,0.15700587
-1.07753877,3.04245260,0.88482710,1.30331765,0.53286828,0.88842482,0.04139000,0.31047223,0.08392652,0.15997565
-1.07153577,3.09982273,0.89074867,1.33851062,0.54453460,0.89651815,0.04139924,0.31702589,0.08488675,0.16269104
-1.06553277,3.14966094,0.89302040,1.37059772,0.55431583,0.90220664,0.04128349,0.32288857,0.08566474,0.16512760
-1.05952976,3.19170611,0.89159220,1.39933536,0.56215510,0.90548955,0.04105217,0.32805439,0.08626174,0.16727300
-1.05352676,3.22593233,0.88649999,1.42457336,0.56804837,0.90644028,0.04071941,0.33253970,0.08668638,0.16912658
-1.04752376,3.25254072,0.87786058,1.44625464,0.57204371,0.90520176,0.04030338,0.33638236,0.08695409,0.17069861
-1.04152076,3.27194395,0.86586487,1.46441184,0.57423884,0.90197953,0.03982556,0.33964039,0.08708642,0.17200938
-1.03551776,3.28474341,0.85076951,1.47916070,0.57477685,0.89703291,0.03930982,0.34238965,0.08711000,0.17308786
-1.02951476,3.29169952,0.83288725,1.49069023,0.57384024,0.89066439,0.03878151,0.34472089,0.08705543,0.17397019
-1.02351176,3.29369587,0.81257606,1.49925001,0.57164345,0.88320746,0.03826641,0.34673602,0.08695589,0.17469790
-1.01750875,3.29169812,0.79022758,1.50513480,0.56842421,0.87501336,0.03778979,0.34854373,0.08684576,0.17531594
-1.01150575,3.28670921,0.76625487,1.50866715,0.56443389,0.86643706,0.03737541,0.35025473,0.08675902,0.17587050
-1.00550275,3.27972244,0.74108012,1.51017874,0.55992739,0.85782302,0.03704470,0.35197650,0.08672769,0.17640687
-0.99949975,3.27167432,0.71512247,1.50999137,0.55515282,0.84949124,0.03681592,0.35380812,0.08678033,0.17696721
-0.99349675,3.26339954,0.68878645,1.50839839,0.55034158,0.84172412,0.03670356,0.35583512,0.08694053,0.17758850
-0.98749375,3.25558990,0.66245138,1.50564782,0.54569917,0.83475473,0.03671785,0.35812472,0.08722566,0.17830072
-0.98149075,3.24875968,0.63646207,1.50192801,0.54139718,0.82875699,0.03686443,0.36072181,0.08764577,0.17912529
