energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-2.17008504,3.15913050,0.81982901,1.32191674,0.00891570,0.03688460,0.30647257,1.63874500,0.01543889,0.21180544
-2.16408204,3.14313470,0.82981224,1.32472245,0.00885524,0.03604143,0.30442390,1.62394882,0.01489624,0.20939448
-2.15807904,3.12904458,0.84080178,1.32708728,0.00880197,0.03513854,0.30279007,1.61124884,0.01436339,0.20731941
-2.15207604,3.11694868,0.85279107,1.32917598,0.00876064,0.03418483,0.30154668,1.60057700,0.01384644,0.20556368
-2.14607304,3.10688922,0.86575437,1.33117114,0.00873599,0.03319030,0.30065842,1.59180855,0.01335186,0.20410504
-2.14007004,3.09884059,0.87963721,1.33325314,0.00873244,0.03216559,0.30007855,1.58476032,0.01288612,0.20291503
-2.13406703,3.09269067,0.89434807,1.33558071,0.00875388,0.03112156,0.29974879,1.57919105,0.01245535,0.20195873
-2.12806403,3.08822660,0.90975196,1.33827322,0.00880341,0.03006889,0.29959971,1.57480419,0.01206504,0.20119471
-2.12206103,3.08512658,0.92566653,1.34139592,0.00888314,0.02901771,0.29955160,1.57125326,0.01171971,0.20057535
-2.11605803,3.08295846,0.94186106,1.34494927,0.00899407,0.02797740,0.29951602,1.56814999,0.01142268,0.20004757
-2.11005503,3.08118603,0.95805870,1.34886297,0.00913593,0.02695635,0.29939781,1.56507492,0.01117591,0.19955391
-2.10405203,3.07918296,0.97394194,1.35299527,0.00930721,0.02596194,0.29909764,1.56159046,0.01097989,0.19903405
-2.09804902,3.07625410,0.98916132,1.35713763,0.00950511,0.02500052,0.29851505,1.55725569,0.01083359,0.19842669
-2.09204602,3.07166321,1.00334698,1.36102451,0.00972569,0.02407756,0.29755173,1.55164261,0.01073455,0.19767165
-2.08604302,3.06466600,1.01612260,1.36434788,0.00996396,0.02319788,0.29611504,1.54435287,0.01067892,0.19671223
-2.08004002,3.05454660,1.02712115,1.36677548,0.01021411,0.02236585,0.29412155,1.53503446,0.01066173,0.19549762
-2.07403702,3.04065577,1.03600154,1.36797199,0.01046976,0.02158578,0.29150045,1.52339744,0.01067706,0.19398528
-2.06803402,3.02244874,1.04246546,1.36762167,0.01072421,0.02086223,0.28819665,1.50922798,0.01071833,0.19214319
-2.06203102,2.99952051,1.04627345,1.36545138,0.01097077,0.02020037,0.28417353,1.49240000,0.01077861,0.18995175
-2.05602801,2.97163679,1.04725929,1.36125239,0.01120305,0.01960628,0.27941500,1.47288378,0.01085095,0.18740539
-2.05002501,2.93875866,1.04534198,1.35489992,0.01141527,0.01908722,0.27392696,1.45075114,0.01092864,0.18451361
-2.04402201,2.90105960,1.04053446,1.34636905,0.01160251,0.01865188,0.26773801,1.42617676,0.01100557,0.18130155
-2.03801901,2.85893368,1.03294861,1.33574617,0.01176098,0.01831045,0.26089935,1.39943562,0.01107644,0.17780991
-2.03201601,2.81299434,1.02279614,1.32323510,0.01188820,0.01807468,0.25348390,1.37089651,0.01113699,0.17409433
-2.02601301,2.76406358,1.01038505,1.30915758,0.01198312,0.01795783,0.24558466,1.34101191,0.01118418,0.17022414
-2.02001001,2.71315179,0.99611188,1.29394784,0.01204625,0.01797448,0.23731232,1.31030448,0.01121625,0.16628066
-2.01400700,2.66142909,0.98044990,1.27814157,0.01207958,0.01814026,0.22879241,1.27935092,0.01123281,0.16235493
-2.00800400,2.61018920,0.96393366,1.26235964,0.01208662,0.01847155,0.22016180,1.24876355,0.01123479,0.15854517
-2.00200100,2.56080763,0.94714070,1.24728740,0.01207222,0.01898502,0.21156494,1.21917057,0.01122434,0.15495395
-1.99599800,2.51469573,0.93067106,1.23365056,0.01204245,0.01969721,0.20314993,1.19119574,0.01120469,0.15168524
-1.98999500,2.47325292,0.91512565,1.22218875,0.01200437,0.02062395,0.19506451,1.16543818,0.01118001,0.14884140
-1.98399200,2.43781892,0.90108428,1.21362804,0.01196580,0.02177992,0.18745213,1.14245326,0.01115513,0.14652040
-1.97798899,2.40962839,0.88908458,1.20865374,0.01193508,0.02317810,0.18044833,1.12273521,0.01113533,0.14481316
-1.97198599,2.38976964,0.87960255,1.20788486,0.01192079,0.02482933,0.17417749,1.10670226,0.01112606,0.14380130
-1.96598299,2.37914952,0.87303569,1.21185120,0.01193152,0.02674183,0.16875001,1.09468474,0.01113271,0.14355529
-1.95997999,2.37846565,0.86968954,1.22097430,0.01197564,0.02892095,0.16426015,1.08691673,0.01116037,0.14413307
-1.95397699,2.38818730,0.86976799,1.23555293,0.01206110,0.03136882,0.16078441,1.08353143,0.01121363,0.14557925
-1.94797399,2.40854546,0.87336796,1.25575374,0.01219523,0.03408426,0.15838064,1.08456053,0.01129635,0.14792473
-1.94197099,2.43953235,0.88047842,1.28160736,0.01238466,0.03706267,0.15708773,1.08993729,0.01141162,0.15118698
-1.93596798,2.48091000,0.89098383,1.31300981,0.01263518,0.04029613,0.15692594,1.09950329,0.01156158,0.15537065
-1.92996498,2.53222727,0.90467169,1.34972922,0.01295166,0.04377349,0.15789787,1.11301835,0.01174743,0.16046869
-1.92396198,2.59284412,0.92124372,1.39141700,0.01333808,0.04748062,0.15998974,1.13017303,0.01196940,0.16646373
-1.91795898,2.66196155,0.94033011,1.43762299,0.01379740,0.05140072,0.16317327,1.15060304,0.01222681,0.17332968
-1.91195598,2.73865565,0.96150609,1.48781359,0.01433163,0.05551464,0.16740766,1.17390472,0.01251812,0.18103347
-1.90595298,2.82191364,0.98431006,1.54139181,0.01494179,0.05980129,0.17264181,1.19965081,0.01284105,0.18953676
-1.89994997,2.91067021,1.00826229,1.59771834,0.01562787,0.06423796,0.17881664,1.22740561,0.01319265,0.19879751
-1.89394697,3.00384217,1.03288354,1.65613254,0.01638879,0.06880075,0.18586727,1.25673879,0.01356946,0.20877146
-1.88794397,3.10035983,1.05771278,1.71597244,0.01722239,0.07346485,0.19372514,1.28723707,0.01396759,0.21941315
-1.88194097,3.19919383,1.08232317,1.77659294,0.01812533,0.07820484,0.20231989,1.31851340,0.01438285,0.23067680
-1.87593797,3.29937634,1.10633598,1.83738170,0.01909301,0.08299489,0.21158106,1.35021308,0.01481085,0.24251669
-1.86993497,3.40001626,1.12943187,1.89777212,0.02011952,0.08780893,0.22143944,1.38201683,0.01524707,0.25488725
-1.86393197,3.50030822,1.15135928,1.95725330,0.02119756,0.09262075,0.23182830,1.41364084,0.01568692,0.26774281
-1.85792896,3.59953584,1.17193992,2.01537704,0.02231839,0.09740407,0.24268423,1.44483407,0.01612582,0.28103706
-1.85192596,3.69706989,1.19107122,2.07176192,0.02347183,0.10213251,0.25394798,1.47537334,0.01655921,0.29472235
-1.84592296,3.79236260,1.20872613,2.12609484,0.02464631,0.10677972,0.26556509,1.50505677,0.01698260,0.30874884
-1.83991996,3.88493921,1.22495026,2.17813051,0.02582901,0.11131931,0.27748645,1.53369651,0.01739163,0.32306368
-1.83391696,3.97438836,1.23985700,2.22768936,0.02700602,0.11572500,0.28966891,1.56111128,0.01778207,0.33761029
-1.82791396,4.06035257,1.25362078,2.27465433,0.02816268,0.11997077,0.30207591,1.58711987,0.01814988,0.35232779
-1.82191096,4.14252015,1.26646896,2.31896719,0.02928393,0.12403105,0.31467814,1.61153602,0.01849132,0.36715071
-1.81590795,4.22061956,1.27867281,2.36062457,0.03035477,0.12788107,0.32745432,1.63416549,0.01880299,0.38200906
-1.80990495,4.29441682,1.29053786,2.39967425,0.03136082,0.13149724,0.34039187,1.65480561,0.01908195,0.39682868
-1.80390195,4.36371641,1.30239396,2.43621164,0.03228893,0.13485766,0.35348766,1.67324758,0.01932581,0.41153198
-1.79789895,4.42836545,1.31458537,2.47037665,0.03312775,0.13794263,0.36674849,1.68928141,0.01953292,0.42603896
-1.79189595,4.48826070,1.32746105,2.50235080,0.03386842,0.14073523,0.38019137,1.70270338,0.01970240,0.44026851
-1.78589295,4.54335748,1.34136522,2.53235428,0.03450513,0.14322187,0.39384339,1.71332527,0.01983433,0.45413983
-1.77988994,4.59367936,1.35662847,2.56064269,0.03503566,0.14539280,0.40774102,1.72098504,0.01992982,0.46757395
-1.77388694,4.63932729,1.37355928,2.58750319,0.03546176,0.14724252,0.42192884,1.72555779,0.01999108,0.48049517
-1.76788394,4.68048673,1.39243609,2.61324947,0.03578950,0.14877005,0.43645749,1.72696640,0.02002144,0.49283237
-1.76188094,4.71743146,1.41349995,2.63821546,0.03602929,0.14997904,0.45138092,1.72519088,0.02002535,0.50452001
-1.75587794,4.75052293,1.43694772,2.66274737,0.03619589,0.15087770,0.46675278,1.72027555,0.02000830,0.51549882
-1.74987494,4.78020409,1.46292593,2.68719395,0.03630804,0.15147847,0.48262226,1.71233341,0.01997671,0.52571609
-1.74387194,4.80698760,1.49152528,2.71189516,0.03638804,0.15179755,0.49902927,1.70154723,0.01993773,0.53512553
-1.73786893,4.83143791,1.52277600,2.73716920,0.03646100,0.15185418,0.51599930,1.68816693,0.01989903,0.54368671
-1.73186593,4.85414806,1.55664402,2.76329850,0.03655399,0.15166984,0.53353815,1.67250334,0.01986852,0.55136421
-1.72586293,4.87571183,1.59302830,2.79051506,0.03669502,0.15126723,0.55162685,1.65491838,0.01985406,0.55812641
-1.71985993,4.89669276,1.63175927,2.81898589,0.03691186,0.15066928,0.57021706,1.63581226,0.01986315,0.56394423
-1.71385693,4.91759151,1.67259866,2.84879927,0.03723087,0.14989817,0.58922727,1.61560819,0.01990257,0.56878979
-1.70785393,4.93881374,1.71524081,2.87995270,0.03767573,0.14897435,0.60854015,1.59473557,0.01997818,0.57263524
-1.70185093,4.96064020,1.75931564,2.91234328,0.03826627,0.14791576,0.62800130,1.57361244,0.02009456,0.57545189
-1.69584792,4.98320129,1.80439322,2.94576133,0.03901739,0.14673724,0.64741955,1.55262833,0.02025485,0.57720971
-1.68984492,5.00645778,1.84999007,2.97988788,0.03993807,0.14545016,0.66656908,1.53212841,0.02046063,0.57787742
-1.68384192,5.03018919,1.89557719,3.01429642,0.04103067,0.14406234,0.68519331,1.51239988,0.02071180,0.57742316
-1.67783892,5.05399101,1.94058949,3.04845923,0.04229040,0.14257828,0.70301052,1.49366138,0.02100665,0.57581578
-1.67183592,5.07728136,1.98443671,3.08175829,0.04370513,0.14099961,0.71972112,1.47605608,0.02134196,0.57302679
-1.66583292,5.09931715,2.02651545,3.11350047,0.04525538,0.13932590,0.73501622,1.45964876,0.02171318,0.56903281
-1.65982991,5.11921932,2.06622195,3.14293660,0.04691477,0.13755559,0.74858730,1.44442711,0.02211474,0.56381856
-1.65382691,5.13600607,2.10296544,3.16928368,0.04865059,0.13568716,0.76013648,1.43030712,0.02254036,0.55737999
-1.64782391,5.14863274,2.13618153,3.19174940,0.05042483,0.13372036,0.76938700,1.41714230,0.02298350,0.54972765
-1.64182091,5.15603628,2.16534535,3.20955782,0.05219526,0.13165746,0.77609344,1.40473608,0.02343780,0.54088980
-1.63581791,5.15718239,2.18998397,3.22197534,0.05391683,0.12950444,0.78005122,1.39285678,0.02389750,0.53091528
-1.62981491,5.15111274,2.20968780,3.22833570,0.05554316,0.12727205,0.78110497,1.38125425,0.02435794,0.51987576
-1.62381191,5.13699031,2.22412055,3.22806302,0.05702812,0.12497662,0.77915531,1.36967715,0.02481595,0.50786719
-1.61780890,5.11414020,2.23302752,3.22069200,0.05832742,0.12264062,0.77416389,1.35789004,0.02527026,0.49501042
-1.61180590,5.08208435,2.23624199,3.20588438,0.05940010,0.12029291,0.76615632,1.34568917,0.02572169,0.48145065
-1.60580290,5.04056816,2.23368950,3.18344124,0.06020996,0.11796855,0.75522290,1.33291617,0.02617343,0.46735582
-1.59979990,4.98957796,2.22538999,3.15331061,0.06072677,0.11570832,0.74151728,1.31946885,0.02663105,0.45291382
-1.59379690,4.92934852,2.21145768,3.11559035,0.06092726,0.11355779,0.72525287,1.30530855,0.02710242,0.43832866
-1.58779390,4.86036021,2.19209881,3.07052630,0.06079585,0.11156613,0.70669739,1.29046351,0.02759751,0.42381556
-1.58179090,4.78332610,2.16760738,3.01850595,0.06032504,0.10978453,0.68616573,1.27502829,0.02812805,0.40959535
-1.57578789,4.69916970,2.13835890,2.96004813,0.05951560,0.10826436,0.66401133,1.25915901,0.02870701,0.39588814
-1.56978489,4.60899426,2.10480251,2.89578916,0.05837634,0.10705524,0.64061670,1.24306494,0.02934802,0.38290670
-1.56378189,4.51404528,2.06745162,2.82646612,0.05692366,0.10620291,0.61638310,1.22699671,0.03006461,0.37084969
-1.55777889,4.41566775,2.02687343,2.75289802,0.05518086,0.10574712,0.59172007,1.21123179,0.03086950,0.35989518
-1.55177589,4.31526024,1.98367743,2.67596550,0.05317718,0.10571962,0.56703506,1.19605825,0.03177367,0.35019453
-1.54577289,4.21422761,1.93850350,2.59658972,0.05094673,0.10614230,0.54272346,1.18175736,0.03278561,0.34186714
-1.53976988,4.11393458,1.89200955,2.51571123,0.04852729,0.10702561,0.51915944,1.16858633,0.03391051,0.33499611
-1.53376688,4.01566197,1.84485937,2.43426929,0.04595902,0.10836731,0.49668780,1.15676188,0.03514950,0.32962516
-1.52776388,3.92056745,1.79771065,2.35318226,0.04328323,0.11015167,0.47561704,1.14644572,0.03649914,0.32575687
-1.52176088,3.82965239,1.75120372,2.27332956,0.04054113,0.11234914,0.45621378,1.13773276,0.03795093,0.32335245
-1.51575788,3.74373597,1.70595108,2.19553543,0.03777272,0.11491652,0.43869869,1.13064259,0.03949111,0.32233296
-1.50975488,3.66343758,1.66252804,2.12055496,0.03501578,0.11779776,0.42324383,1.12511497,0.04110067,0.32258204
-1.50375188,3.58916797,1.62146462,2.04906258,0.03230504,0.12092516,0.40997151,1.12100943,0.04275554,0.32395001
-1.49774887,3.52112934,1.58323878,1.98164309,0.02967150,0.12422128,0.39895452,1.11810916,0.04442709,0.32625932
-1.49174587,3.45932405,1.54827115,1.91878536,0.02714194,0.12760115,0.39021765,1.11612900,0.04608287,0.32931089
-1.48574287,3.40357135,1.51692127,1.86087867,0.02473862,0.13097500,0.38374034,1.11472721,0.04768747,0.33289138
-1.47973987,3.35353099,1.48948512,1.80821168,0.02247917,0.13425120,0.37946037,1.11352036,0.04920372,0.33678086
-1.47373687,3.30873255,1.46619418,1.76097368,0.02037656,0.13733954,0.37727822,1.11210061,0.05059391,0.34076075
-1.46773387,3.26860872,1.44721555,1.71925815,0.01843936,0.14015441,0.37706224,1.11005457,0.05182112,0.34462153
-1.46173087,3.23253100,1.43265313,1.68306816,0.01667194,0.14261806,0.37865403,1.10698263,0.05285069,0.34816998
-1.45572786,3.19984576,1.42254963,1.65232335,0.01507490,0.14466360,0.38187421,1.10251797,0.05365152,0.35123575
-1.44972486,3.16990918,1.41688917,1.62686808,0.01364552,0.14623769,0.38652814,1.09634404,0.05419737,0.35367674
-1.44372186,3.14211904,1.41560020,1.60648049,0.01237822,0.14730281,0.39241165,1.08820989,0.05446802,0.35538329
-1.43771886,3.11594226,1.41855871,1.59088192,0.01126512,0.14783894,0.39931640,1.07794245,0.05445018,0.35628094
-1.43171586,3.09093669,1.42559129,1.57974644,0.01029654,0.14784471,0.40703496,1.06545514,0.05413821,0.35633166
-1.42571286,3.06676647,1.43647822,1.57271013,0.00946150,0.14733775,0.41536536,1.05075264,0.05353455,0.35553347
-1.41970985,3.04321045,1.45095625,1.56937991,0.00874822,0.14635446,0.42411515,1.03393149,0.05264984,0.35391869
-1.41370685,3.02016359,1.46872118,1.56934157,0.00814459,0.14494902,0.43310480,1.01517656,0.05150281,0.35155070
-1.40770385,2.99763160,1.48943024,1.57216703,0.00763857,0.14319176,0.44217051,0.99475388,0.05011979,0.34851956
-1.40170085,2.97571960,1.51270429,1.57742068,0.00721856,0.14116696,0.45116631,0.97299995,0.04853407,0.34493667
-1.39569785,2.95461562,1.53813006,1.58466486,0.00687379,0.13897012,0.45996559,0.95030848,0.04678490,0.34092869
-1.38969485,2.93457020,1.56526244,1.59346448,0.00659455,0.13670479,0.46846191,0.92711498,0.04491643,0.33663119
-1.38369185,2.91587353,1.59362712,1.60339107,0.00637250,0.13447922,0.47656924,0.90388022,0.04297642,0.33218208
-1.37768884,2.89883138,1.62272371,1.61402622,0.00620089,0.13240271,0.48422167,0.88107313,0.04101489,0.32771534
-1.37168584,2.88374144,1.65202948,1.62496476,0.00607468,0.13058205,0.49137254,0.85915416,0.03908277,0.32335526
-1.36568284,2.87087120,1.68100399,1.63581778,0.00599077,0.12911796,0.49799318,0.83855968,0.03723050,0.31921131
-1.35967984,2.86043871,1.70909464,1.64621566,0.00594806,0.12810185,0.50407122,0.81968797,0.03550674,0.31537410
-1.35367684,2.85259705,1.73574327,1.65581122,0.00594753,0.12761278,0.50960859,0.80288753,0.03395714,0.31191228
-1.34767384,2.84742318,1.76039384,1.66428311,0.00599229,0.12771492,0.51461930,0.78844783,0.03262329,0.30887067
-1.34167084,2.84491175,1.78250121,1.67133949,0.00608753,0.12845552,0.51912708,0.77659290,0.03154180,0.30626960
-1.33566783,2.84497362,1.80154083,1.67672173,0.00624050,0.12986335,0.52316289,0.76747767,0.03074353,0.30410534
-1.32966483,2.84743934,1.81701918,1.68020843,0.00646035,0.13194786,0.52676251,0.76118715,0.03025304,0.30235172
-1.32366183,2.85206675,1.82848474,1.68161914,0.00675799,0.13469887,0.52996419,0.75773813,0.03008824,0.30096256
-1.31765883,2.85855232,1.83553907,1.68081789,0.00714585,0.13808695,0.53280648,0.75708320,0.03026011,0.29987501
-1.31165583,2.86654515,1.83784765,1.67771612,0.00763754,0.14206441,0.53532624,0.75911666,0.03077277,0.29901341
-1.30565283,2.87566287,1.83514992,1.67227484,0.00824753,0.14656688,0.53755704,0.76368193,0.03162352,0.29829352
-1.29964982,2.88550823,1.82726815,1.66450559,0.00899066,0.15151539,0.53952776,0.77057990,0.03280315,0.29762690
-1.29364682,2.89568544,1.81411452,1.65447013,0.00988165,0.15681898,0.54126162,0.77957796,0.03429633,0.29692530
-1.28764382,2.90581528,1.79569598,1.64227860,0.01093456,0.16237767,0.54277555,0.79041896,0.03608208,0.29610464
-1.28164082,2.91554806,1.77211646,1.62808601,0.01216214,0.16808563,0.54407982,0.80283002,0.03813442,0.29508869
-1.27563782,2.92457382,1.74357615,1.61208705,0.01357520,0.17383469,0.54517812,0.81653050,0.04042295,0.29381208
-1.26963482,2.93262922,1.71036760,1.59450929,0.01518196,0.17951767,0.54606781,0.83123910,0.04291365,0.29222262
-1.26363182,2.93950092,1.67286860,1.57560493,0.01698739,0.18503185,0.54674046,0.84667973,0.04556957,0.29028287
-1.25762881,2.94502535,1.63153199,1.55564142,0.01899262,0.19028206,0.54718261,0.86258607,0.04835166,0.28797089
-1.25162581,2.94908518,1.58687268,1.53489125,0.02119436,0.19518350,0.54737657,0.87870480,0.05121953,0.28528023
-1.24562281,2.95160285,1.53945238,1.51362150,0.02358452,0.19966416,0.54730144,0.89479749,0.05413223,0.28221917
-1.23961981,2.95253188,1.48986249,1.49208345,0.02614980,0.20366658,0.54693406,0.91064134,0.05704904,0.27880931
-1.23361681,2.95184662,1.43870609,1.47050299,0.02887162,0.20714916,0.54625007,0.92602895,0.05993020,0.27508368
-1.22761381,2.94953131,1.38657970,1.44907217,0.03172604,0.21008663,0.54522490,0.94076728,0.06273756,0.27108435
-1.22161081,2.94556939,1.33405567,1.42794246,0.03468405,0.21247001,0.54383468,0.95467615,0.06543525,0.26685994
-1.21560780,2.93993376,1.28166594,1.40721998,0.03771189,0.21430583,0.54205709,0.96758653,0.06799026,0.26246286
-1.20960480,2.93257879,1.22988812,1.38696310,0.04077173,0.21561472,0.53987220,0.97933893,0.07037290,0.25794672
-1.20360180,2.92343463,1.17913424,1.36718235,0.04382240,0.21642949,0.53726305,0.98978204,0.07255722,0.25336388
-1.19759880,2.91240421,1.12974285,1.34784281,0.04682041,0.21679278,0.53421625,0.99877186,0.07452135,0.24876320
-1.19159580,2.89936303,1.08197466,1.32886869,0.04972101,0.21675439,0.53072231,1.00617157,0.07624769,0.24418828
-1.18559280,2.88416185,1.03601183,1.31014979,0.05247941,0.21636839,0.52677591,1.01185196,0.07772306,0.23967605
-1.17958979,2.86663183,0.99196079,1.29154955,0.05505200,0.21569021,0.52237597,1.01569266,0.07893871,0.23525580
-1.17358679,2.84659188,0.94985837,1.27291408,0.05739761,0.21477386,0.51752556,1.01758399,0.07989023,0.23094874
-1.16758379,2.82385756,0.90968064,1.25408172,0.05947871,0.21366933,0.51223161,1.01742933,0.08057739,0.22676795
-1.16158079,2.79825094,0.87135404,1.23489246,0.06126244,0.21242035,0.50650453,1.01514777,0.08100382,0.22271869
-1.15557779,2.76961075,0.83476805,1.21519697,0.06272157,0.21106268,0.50035760,1.01067702,0.08117668,0.21879912
-1.14957479,2.73780222,0.79978867,1.19486449,0.06383518,0.20962277,0.49380642,1.00397614,0.08110623,0.21500127
-1.14357179,2.70272606,0.76627205,1.17378947,0.06458919,0.20811713,0.48686813,0.99502808,0.08080531,0.21131216
-1.13756878,2.66432610,0.73407766,1.15189669,0.06497660,0.20655220,0.47956080,0.98384173,0.08028881,0.20771515
-1.13156578,2.62259543,0.70308028,1.12914473,0.06499744,0.20492484,0.47190283,0.97045344,0.07957316,0.20419122
-1.12556278,2.57758080,0.67318045,1.10552776,0.06465860,0.20322329,0.46391250,0.95492775,0.07867575,0.20072042
-1.11955978,2.52938535,0.64431294,1.08107594,0.06397329,0.20142866,0.45560779,0.93735757,0.07761441,0.19728314
-1.11355678,2.47816972,0.61645308,1.05585450,0.06296043,0.19951672,0.44700644,0.91786347,0.07640700,0.19386140
-1.10755378,2.42415190,0.58962078,1.02996176,0.06164383,0.19746007,0.43812631,0.89659242,0.07507096,0.19043999
