energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
4.49924962,0.24007867,0.11300105,0.01238502,0.00737232,0.01279034,0.24130994,0.00135323,0.03330091,0.01156547
4.50525263,0.24252765,0.10682904,0.01319267,0.00680245,0.01447613,0.23002827,0.00151317,0.03184490,0.01241101
4.51125563,0.24635074,0.10113884,0.01408451,0.00627734,0.01629925,0.21977130,0.00169155,0.03053336,0.01338287
4.51725863,0.25157952,0.09600913,0.01505532,0.00580964,0.01825438,0.21069608,0.00188909,0.02938382,0.01448956
4.52326163,0.25820784,0.09150366,0.01609763,0.00541193,0.02033542,0.20292263,0.00210669,0.02840887,0.01574015
4.52926463,0.26619365,0.08767154,0.01720182,0.00509681,0.02253583,0.19653430,0.00234550,0.02761612,0.01714470
4.53526763,0.27546297,0.08454828,0.01835637,0.00487694,0.02484911,0.19157994,0.00260702,0.02700854,0.01871474
4.54127064,0.28591569,0.08215783,0.01954828,0.00476517,0.02726945,0.18807745,0.00289312,0.02658500,0.02046392
4.54727364,0.29743313,0.08051508,0.02076356,0.00477464,0.02979238,0.18601867,0.00320619,0.02634095,0.02240854
4.55327664,0.30988677,0.07962900,0.02198774,0.00491885,0.03241557,0.18537503,0.00354920,0.02626938,0.02456822
4.55927964,0.32314782,0.07950597,0.02320657,0.00521166,0.03513959,0.18610378,0.00392580,0.02636175,0.02696648
4.56528264,0.33709708,0.08015328,0.02440666,0.00566728,0.03796861,0.18815428,0.00434036,0.02660907,0.02963114
4.57128564,0.35163441,0.08158251,0.02557609,0.00630015,0.04091102,0.19147400,0.00479804,0.02700290,0.03259463
4.57728864,0.36668749,0.08381264,0.02670508,0.00712469,0.04397988,0.19601388,0.00530476,0.02753632,0.03589408
4.58329165,0.38221903,0.08687259,0.02778647,0.00815504,0.04719311,0.20173264,0.00586723,0.02820472,0.03957106
4.58929465,0.39823214,0.09080315,0.02881618,0.00940456,0.05057343,0.20859987,0.00649281,0.02900651,0.04367105
4.59529765,0.41477323,0.09565806,0.02979344,0.01088537,0.05414797,0.21659757,0.00718941,0.02994355,0.04824257
4.60130065,0.43193228,0.10150411,0.03072093,0.01260766,0.05794752,0.22572008,0.00796528,0.03102131,0.05333586
4.60730365,0.44984015,0.10842023,0.03160469,0.01457906,0.06200540,0.23597244,0.00882875,0.03224884,0.05900122
4.61330665,0.46866294,0.11649547,0.03245390,0.01680377,0.06635597,0.24736705,0.00978794,0.03363840,0.06528699
4.61930965,0.48859344,0.12582589,0.03328033,0.01928191,0.07103286,0.25991898,0.01085039,0.03520484,0.07223720
4.62531266,0.50983998,0.13651042,0.03409784,0.02200866,0.07606685,0.27364016,0.01202264,0.03696470,0.07988893
4.63131566,0.53261311,0.14864575,0.03492152,0.02497361,0.08148363,0.28853262,0.01330980,0.03893518,0.08826958
4.63731866,0.55711061,0.16232050,0.03576685,0.02816015,0.08730144,0.30458143,0.01471511,0.04113276,0.09739406
4.64332166,0.58350161,0.17760873,0.03664873,0.03154504,0.09352868,0.32174758,0.01623950,0.04357188,0.10726196
4.64932466,0.61191053,0.19456315,0.03758048,0.03509818,0.10016177,0.33996140,0.01788115,0.04626343,0.11785510
4.65532766,0.64240171,0.21320833,0.03857294,0.03878258,0.10718315,0.35911691,0.01963514,0.04921333,0.12913530
4.66133067,0.67496562,0.23353411,0.03963351,0.04255466,0.11455982,0.37906759,0.02149316,0.05242113,0.14104272
4.66733367,0.70950731,0.25548964,0.04076545,0.04636478,0.12224227,0.39962390,0.02344328,0.05587883,0.15349478
4.67333667,0.74583811,0.27897836,0.04196726,0.05015806,0.13016409,0.42055280,0.02546991,0.05956992,0.16638588
4.67933967,0.78367080,0.30385429,0.04323234,0.05387555,0.13824228,0.44157959,0.02755379,0.06346866,0.17958788
4.68534267,0.82261918,0.32991976,0.04454877,0.05745558,0.14637824,0.46239200,0.02967219,0.06753981,0.19295155
4.69134567,0.86220178,0.35692508,0.04589945,0.06083536,0.15445949,0.48264651,0.03179922,0.07173868,0.20630883
4.69734867,0.90185028,0.38457009,0.04726244,0.06395273,0.16236216,0.50197672,0.03390630,0.07601159,0.21947598
4.70335168,0.94092200,0.41250786,0.04861154,0.06674802,0.16995407,0.52000344,0.03596274,0.08029677,0.23225760
4.70935468,0.97871640,0.44035048,0.04991706,0.06916588,0.17709831,0.53634608,0.03793648,0.08452570,0.24445127
4.71535768,1.01449491,0.46767685,0.05114683,0.07115712,0.18365726,0.55063488,0.03979485,0.08862472,0.25585273
4.72136068,1.04750319,0.49404241,0.05226735,0.07268031,0.18949688,0.56252332,0.04150548,0.09251700,0.26626146
4.72736368,1.07699510,0.51899026,0.05324491,0.07370323,0.19449096,0.57170021,0.04303720,0.09612479,0.27548638
4.73336668,1.10225728,0.54206365,0.05404693,0.07420398,0.19852534,0.57790089,0.04436097,0.09937176,0.28335150
4.73936968,1.12263330,0.56281909,0.05464315,0.07417175,0.20150175,0.58091692,0.04545072,0.10218538,0.28970127
4.74537269,1.13754627,0.58083970,0.05500677,0.07360718,0.20334123,0.58060387,0.04628422,0.10449935,0.29440540
4.75137569,1.14651912,0.59574833,0.05511548,0.07252239,0.20398688,0.57688685,0.04684373,0.10625577,0.29736297
4.75737869,1.14919142,0.60721966,0.05495233,0.07094050,0.20340588,0.56976346,0.04711660,0.10740712,0.29850569
4.76338169,1.14533223,0.61499105,0.05450634,0.06889479,0.20159063,0.55930411,0.04709569,0.10791793,0.29780007
4.76938469,1.13484837,0.61887143,0.05377294,0.06642761,0.19855911,0.54564974,0.04677957,0.10776599,0.29524852
4.77538769,1.11778773,0.61874789,0.05275413,0.06358884,0.19435421,0.52900694,0.04617262,0.10694312,0.29088930
4.78139070,1.09433770,0.61458970,0.05145842,0.06043426,0.18904235,0.50964100,0.04528487,0.10545547,0.28479531
4.78739370,1.06481874,0.60644956,0.04990048,0.05702370,0.18271123,0.48786696,0.04413168,0.10332332,0.27707175
4.79339670,1.02967348,0.59446197,0.04810064,0.05341923,0.17546697,0.46403928,0.04273328,0.10058032,0.26785289
4.79939970,0.98945191,0.57883886,0.04608414,0.04968323,0.16743069,0.43854061,0.04111409,0.09727238,0.25729787
4.80540270,0.94479341,0.55986262,0.04388032,0.04587668,0.15873476,0.41177005,0.03930204,0.09345613,0.24558599
4.81140570,0.89640635,0.53787693,0.04152159,0.04205756,0.14951876,0.38413158,0.03732770,0.08919700,0.23291137
4.81740870,0.84504632,0.51327571,0.03904244,0.03827949,0.13992551,0.35602287,0.03522339,0.08456717,0.21947753
4.82341171,0.79149376,0.48649074,0.03647835,0.03459060,0.13009715,0.32782521,0.03302231,0.07964330,0.20549178
4.82941471,0.73653196,0.45797857,0.03386479,0.03103274,0.12017146,0.29989456,0.03075762,0.07450423,0.19115988
4.83541771,0.68092628,0.42820706,0.03123624,0.02764089,0.11027861,0.27255424,0.02846163,0.06922875,0.17668104
4.84142071,0.62540528,0.39764231,0.02862536,0.02444296,0.10053843,0.24608920,0.02616506,0.06389353,0.16224341
4.84742371,0.57064439,0.36673642,0.02606221,0.02145980,0.09105810,0.22074217,0.02389635,0.05857114,0.14802024
4.85342671,0.51725251,0.33591643,0.02357368,0.01870542,0.08193058,0.19671144,0.02168116,0.05332851,0.13416680
4.85942971,0.46576185,0.30557494,0.02118305,0.01618748,0.07323352,0.17415033,0.01954194,0.04822558,0.12081807
4.86543272,0.41662111,0.27606248,0.01890970,0.01390788,0.06502883,0.15316816,0.01749768,0.04331430,0.10808725
4.87143572,0.37019201,0.24768201,0.01676898,0.01186349,0.05736277,0.13383249,0.01556373,0.03863805,0.09606512
4.87743872,0.32674880,0.22068542,0.01477224,0.01004695,0.05026648,0.11617242,0.01375185,0.03423133,0.08482005
4.88344172,0.28648074,0.19527197,0.01292695,0.00844746,0.04375697,0.10018267,0.01207024,0.03011981,0.07439876
4.88944472,0.24949682,0.17158873,0.01123695,0.00705161,0.03783842,0.08582823,0.01052377,0.02632061,0.06482765
4.89544772,0.21583262,0.14973255,0.00970281,0.00584414,0.03250368,0.07304926,0.00911426,0.02284289,0.05611453
4.90145073,0.18545850,0.12975353,0.00832217,0.00480865,0.02773597,0.06176608,0.00784078,0.01968856,0.04825080
4.90745373,0.15828887,0.11165950,0.00709024,0.00392824,0.02351064,0.05188409,0.00670006,0.01685321,0.04121373
4.91345673,0.13419190,0.09542142,0.00600021,0.00318599,0.01979686,0.04329834,0.00568690,0.01432704,0.03496898
4.91945973,0.11299945,0.08097916,0.00504372,0.00256546,0.01655938,0.03589772,0.00479451,0.01209587,0.02947304
4.92546273,0.09451660,0.06824754,0.00421130,0.00205100,0.01376000,0.02956868,0.00401498,0.01014218,0.02467567
4.93146573,0.07853070,0.05712238,0.00349275,0.00162799,0.01135908,0.02419841,0.00333958,0.00844605,0.02052212
4.93746873,0.06481956,0.04748617,0.00287753,0.00128303,0.00931670,0.01967744,0.00275915,0.00698606,0.01695520
4.94347174,0.05315872,0.03921348,0.00235508,0.00100402,0.00759375,0.01590173,0.00226437,0.00574010,0.01391709
4.94947474,0.04332769,0.03217570,0.00191507,0.00078022,0.00615278,0.01277424,0.00184602,0.00468608,0.01135087
4.95547774,0.03511512,0.02624524,0.00154762,0.00060221,0.00495868,0.01020602,0.00149520,0.00380250,0.00920182
4.96148074,0.02832290,0.02129908,0.00124348,0.00046183,0.00397920,0.00811691,0.00120347,0.00306898,0.00741842
4.96748374,0.02276942,0.01722170,0.00099414,0.00035213,0.00318530,0.00643591,0.00096300,0.00246658,0.00595311
4.97348674,0.01829186,0.01390738,0.00079192,0.00026725,0.00255141,0.00510128,0.00076663,0.00197813,0.00476288
4.97948974,0.01474791,0.01126204,0.00063003,0.00020234,0.00205555,0.00406046,0.00060796,0.00158843,0.00380956
4.98549275,0.01201677,0.00920457,0.00050258,0.00015341,0.00167943,0.00326982,0.00048133,0.00128436,0.00306011
4.99149575,0.00999991,0.00766788,0.00040457,0.00011726,0.00140846,0.00269437,0.00038184,0.00105500,0.00248664
4.99749875,0.00862137,0.00659957,0.00033191,0.00009135,0.00123171,0.00230746,0.00030536,0.00089165,0.00206643
5.00350175,0.00782803,0.00596251,0.00028136,0.00007374,0.00114195,0.00209046,0.00024847,0.00078787,0.00178190
5.00950475,0.00758972,0.00573523,0.00025051,0.00006299,0.00113558,0.00203252,0.00020843,0.00073948,0.00162046
5.01550775,0.00789938,0.00591234,0.00023777,0.00005811,0.00121267,0.00213045,0.00018316,0.00074460,0.00157445
5.02151076,0.00877330,0.00650478,0.00024233,0.00005846,0.00137694,0.00238861,0.00017120,0.00080362,0.00164104
5.02751376,0.01025135,0.00754021,0.00026411,0.00006377,0.00163582,0.00281899,0.00017165,0.00091926,0.00182209
5.03351676,0.01239738,0.00906329,0.00030377,0.00007405,0.00200050,0.00344135,0.00018416,0.00109659,0.00212415
5.03951976,0.01529950,0.01113601,0.00036268,0.00008960,0.00248594,0.00428348,0.00020889,0.00134306,0.00255833
5.04552276,0.01907045,0.01383779,0.00044289,0.00011101,0.00311096,0.00538152,0.00024648,0.00166857,0.00314024
5.05152576,0.02384768,0.01726563,0.00054712,0.00013911,0.00389822,0.00678041,0.00029805,0.00208549,0.00388993
5.05752876,0.02979323,0.02153387,0.00067875,0.00017501,0.00487420,0.00853435,0.00036511,0.00260868,0.00483174
5.06353177,0.03709324,0.02677373,0.00084178,0.00022010,0.00606906,0.01070730,0.00044962,0.00325551,0.00599418
5.06953477,0.04595683,0.03313241,0.00104078,0.00027608,0.00751647,0.01337346,0.00055393,0.00404582,0.00740960
5.07553777,0.05661441,0.04077171,0.00128088,0.00034496,0.00925326,0.01661782,0.00068072,0.00500180,0.00911394
5.08154077,0.06931519,0.04986611,0.00156769,0.00042911,0.01131897,0.02053660,0.00083302,0.00614791,0.01114620
5.08754377,0.08432379,0.06060019,0.00190720,0.00053129,0.01375528,0.02523766,0.00101417,0.00751058,0.01354787
5.09354677,0.10191598,0.07316544,0.00230570,0.00065467,0.01660519,0.03084089,0.00122774,0.00911798,0.01636223
5.09954977,0.12237348,0.08775647,0.00276969,0.00080293,0.01991213,0.03747844,0.00147752,0.01099957,0.01963346
5.10555278,0.14597791,0.10456654,0.00330570,0.00098025,0.02371888,0.04529503,0.00176744,0.01318567,0.02340561
5.11155578,0.17300395,0.12378272,0.00392014,0.00119139,0.02806637,0.05444799,0.00210155,0.01570684,0.02772156
5.11755878,0.20371190,0.14558067,0.00461919,0.00144175,0.03299242,0.06510741,0.00248390,0.01859331,0.03262173
5.12356178,0.23834002,0.17011922,0.00540859,0.00173743,0.03853034,0.07745607,0.00291855,0.02187423,0.03814290
5.12956478,0.27709660,0.19753511,0.00629345,0.00208529,0.04470762,0.09168937,0.00340942,0.02557692,0.04431691
5.13556778,0.32015252,0.22793802,0.00727815,0.00249300,0.05154460,0.10801508,0.00396034,0.02972613,0.05116949
5.14157079,0.36763427,0.26140616,0.00836616,0.00296906,0.05905331,0.12665294,0.00457489,0.03434322,0.05871911
5.14757379,0.41961799,0.29798271,0.00955991,0.00352291,0.06723646,0.14783405,0.00525645,0.03944549,0.06697607
5.15357679,0.47612488,0.33767339,0.01086070,0.00416486,0.07608664,0.17179998,0.00600812,0.04504543,0.07594174
5.15957979,0.53711804,0.38044513,0.01226868,0.00490611,0.08558590,0.19880137,0.00683270,0.05115019,0.08560805
5.16558279,0.60250121,0.42622625,0.01378280,0.00575870,0.09570550,0.22909608,0.00773271,0.05776102,0.09595734
5.17158579,0.67211929,0.47490787,0.01540088,0.00673541,0.10640617,0.26294653,0.00871038,0.06487300,0.10696234
5.17758879,0.74576074,0.52634673,0.01711963,0.00784963,0.11763857,0.30061627,0.00976767,0.07247473,0.11858662
5.18359180,0.82316172,0.58036904,0.01893485,0.00911511,0.12934415,0.34236546,0.01090627,0.08054830,0.13078517
5.18959480,0.90401163,0.63677527,0.02084153,0.01054570,0.14145627,0.38844514,0.01212763,0.08906935,0.14350528
5.19559780,0.98795978,0.69534537,0.02283405,0.01215502,0.15390156,0.43909034,0.01343297,0.09800720,0.15668754
5.20160080,1.07462266,0.75584410,0.02490640,0.01395603,0.16660138,0.49451174,0.01482326,0.10732521,0.17026700
5.20760380,1.16359141,0.81802597,0.02705238,0.01596052,0.17947340,0.55488615,0.01629923,0.11698109,0.18417431
5.21360680,1.25443887,0.88163943,0.02926578,0.01817861,0.19243313,0.62034574,0.01786131,0.12692741,0.19833684
5.21960980,1.34672579,0.94642979,0.03154061,0.02061814,0.20539534,0.69096642,0.01950955,0.13711202,0.21267973
5.22561281,1.44000585,1.01214062,0.03387121,0.02328406,0.21827533,0.76675560,0.02124357,0.14747856,0.22712669
5.23161581,1.53382908,1.07851351,0.03625239,0.02617784,0.23098991,0.84763995,0.02306237,0.15796698,0.24160074
5.23761881,1.62774373,1.14528598,0.03867951,0.02929691,0.24345824,0.93345356,0.02496428,0.16851398,0.25602466
5.24362181,1.72129644,1.21218788,0.04114846,0.03263412,0.25560224,1.02392733,0.02694672,0.17905350,0.27032134
5.24962481,1.81403109,1.27893633,0.04365566,0.03617734,0.26734694,1.11868023,0.02900609,0.18951718,0.28441389
5.25562781,1.90548665,1.34522995,0.04619799,0.03990921,0.27862051,1.21721318,0.03113759,0.19983480,0.29822585
5.26163082,1.99519447,1.41074269,0.04877270,0.04380702,0.28935426,1.31890620,0.03333513,0.20993482,0.31168121
5.26763382,2.08267575,1.47511817,0.05137721,0.04784278,0.29948252,1.42301948,0.03559114,0.21974486,0.32470471
5.27363682,2.16743964,1.53796512,0.05400902,0.05198348,0.30894270,1.52869885,0.03789658,0.22919237,0.33722212
5.27963982,2.24898278,1.59885463,0.05666553,0.05619163,0.31767536,1.63498572,0.04024090,0.23820529,0.34916094
5.28564282,2.32679057,1.65731997,0.05934383,0.06042593,0.32562458,1.74083181,0.04261207,0.24671289,0.36045122
5.29164582,2.40034069,1.71285923,0.06204062,0.06464217,0.33273858,1.84511820,0.04499669,0.25464665,0.37102674
5.29764882,2.46910893,1.76494121,0.06475200,0.06879428,0.33897052,1.94667827,0.04738017,0.26194131,0.38082640
5.30365183,2.53257735,1.81301459,0.06747336,0.07283552,0.34427971,2.04432383,0.04974694,0.26853591,0.38979586
5.30965483,2.59024438,1.85652006,0.07019927,0.07671972,0.34863282,2.13687346,0.05208071,0.27437494,0.39788918
5.31565783,2.64163643,1.89490514,0.07292334,0.08040253,0.35200535,2.22318186,0.05436478,0.27940944,0.40507050
5.32166083,2.68632031,1.92764078,0.07563813,0.08384264,0.35438300,2.30216892,0.05658233,0.28359803,0.41131545
5.32766383,2.72391565,1.95423907,0.07833505,0.08700289,0.35576289,2.37284745,0.05871673,0.28690784,0.41661223
5.33366683,2.75410634,1.97427094,0.08100419,0.08985122,0.35615455,2.43434805,0.06075185,0.28931526,0.42096228
5.33966983,2.77665041,1.98738288,0.08363426,0.09236137,0.35558042,2.48594015,0.06267231,0.29080639,0.42438017
5.34567284,2.79138728,1.99331157,0.08621242,0.09451341,0.35407585,2.52704840,0.06446365,0.29137736,0.42689296
5.35167584,2.79824208,1.99189571,0.08872413,0.09629390,0.35168856,2.55726360,0.06611249,0.29103416,0.42853870
5.35767884,2.79722649,1.98308406,0.09115307,0.09769585,0.34847739,2.57634793,0.06760667,0.28979237,0.42936434
5.36368184,2.78843613,1.96693934,0.09348104,0.09871844,0.34451047,2.58423449,0.06893517,0.28767646,0.42942292
5.36968484,2.77204467,1.94363779,0.09568790,0.09936638,0.33986288,2.58102143,0.07008819,0.28471886,0.42877036
5.37568784,2.74829504,1.91346425,0.09775160,0.09964924,0.33461386,2.56696115,0.07105704,0.28095894,0.42746202
5.38169085,2.71748846,1.87680330,0.09964830,0.09958052,0.32884373,2.54244565,0.07183404,0.27644167,0.42554909
5.38769385,2.67997219,1.83412685,0.10135263,0.09917673,0.32263083,2.50798872,0.07241250,0.27121639,0.42307538
5.39369685,2.63612686,1.78597906,0.10283803,0.09845637,0.31604843,2.46420638,0.07278658,0.26533551,0.42007445
5.39969985,2.58635434,1.73295948,0.10407726,0.09743907,0.30916214,2.41179644,0.07295135,0.25885328,0.41656754
5.40570285,2.53106717,1.67570531,0.10504311,0.09614472,0.30202768,2.35151837,0.07290276,0.25182480,0.41256240
5.41170585,2.47068014,1.61487392,0.10570914,0.09459288,0.29468940,2.28417436,0.07263776,0.24430515,0.40805315
5.41770885,2.40560472,1.55112638,0.10605066,0.09280226,0.28717957,2.21059240,0.07215449,0.23634884,0.40302133
5.42371186,2.33624660,1.48511289,0.10604569,0.09079050,0.27951846,2.13161178,0.07145249,0.22800939,0.39743799
5.42971486,2.26300635,1.41746061,0.10567613,0.08857407,0.27171526,2.04807140,0.07053305,0.21933934,0.39126690
5.43571786,2.18628307,1.34876443,0.10492876,0.08616844,0.26376984,1.96080093,0.06939953,0.21039029,0.38446858
5.44172086,2.10648049,1.27958069,0.10379634,0.08358841,0.25567506,1.87061463,0.06805778,0.20121323,0.37700500
5.44772386,2.02401483,1.21042392,0.10227856,0.08084846,0.24741968,1.77830761,0.06651648,0.19185896,0.36884467
5.45372686,1.93932374,1.14176634,0.10038284,0.07796333,0.23899153,1.68465385,0.06478755,0.18237858,0.35996774
5.45972986,1.85287527,1.07403974,0.09812495,0.07494853,0.23038079,1.59040571,0.06288645,0.17282396,0.35037090
5.46573287,1.76517606,1.00763916,0.09552936,0.07182084,0.22158319,1.49629404,0.06083234,0.16324815,0.34007172
5.47173587,1.67677790,0.94292789,0.09262937,0.06859876,0.21260289,1.40302870,0.05864828,0.15370565,0.32911207
5.47773887,1.58828191,0.88024313,0.08946684,0.06530283,0.20345482,1.31129858,0.05636113,0.14425256,0.31756058
5.48374187,1.50033978,0.81990170,0.08609177,0.06195580,0.19416645,1.22177104,0.05400144,0.13494650,0.30551375
5.48974487,1.41365174,0.76220530,0.08256142,0.05858263,0.18477883,1.13509035,0.05160308,0.12584633,0.29309582
5.49574787,1.32896101,0.70744494,0.07893926,0.05521038,0.17534673,1.05187489,0.04920280,0.11701168,0.28045721
5.50175088,1.24704491,0.65590402,0.07529363,0.05186780,0.16593814,0.97271320,0.04683955,0.10850225,0.26777162
5.50775388,1.16870271,0.60786003,0.07169614,0.04858489,0.15663288,0.89815882,0.04455379,0.10037703,0.25523192
5.51375688,1.09474074,0.56358465,0.06822002,0.04539227,0.14752064,0.82872408,0.04238652,0.09269328,0.24304508
5.51975988,1.02595523,0.52334221,0.06493822,0.04232042,0.13869837,0.76487317,0.04037836,0.08550550,0.23142607
5.52576288,0.96311353,0.48738669,0.06192153,0.03939892,0.13026726,0.70701460,0.03856851,0.07886435,0.22059135
5.53176588,0.90693435,0.45595733,0.05923673,0.03665564,0.12232952,0.65549346,0.03699363,0.07281553,0.21075189
5.53776888,0.85806776,0.42927302,0.05694465,0.03411586,0.11498492,0.61058377,0.03568680,0.06739873,0.20210615
5.54377189,0.81707561,0.40752589,0.05509853,0.03180160,0.10832738,0.57248121,0.03467647,0.06264667,0.19483326
5.54977489,0.78441306,0.39087413,0.05374234,0.02973084,0.10244178,0.54129656,0.03398550,0.05858419,0.18908662
5.55577789,0.76041174,0.37943458,0.05290946,0.02791703,0.09740098,0.51705015,0.03363024,0.05522752,0.18498810
5.56178089,0.74526527,0.37327519,0.05262147,0.02636857,0.09326318,0.49966756,0.03361987,0.05258368,0.18262316
