energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
0.99949975,1.69717069,0.00760492,0.06461687,0.00838145,0.14419743,0.40223810,1.28069409,0.20740665,0.18630241
1.00550275,1.63345589,0.00791964,0.06214321,0.00791750,0.14122985,0.40729405,1.23023991,0.19764815,0.17555208
1.01150575,1.57202856,0.00819495,0.05959075,0.00750147,0.13829703,0.41205257,1.18166786,0.18804510,0.16539087
1.01750875,1.51353715,0.00842499,0.05699299,0.00713839,0.13542898,0.41642860,1.13553510,0.17871638,0.15588545
1.02351176,1.45848966,0.00860464,0.05438307,0.00683163,0.13265136,0.42034033,1.09228007,0.16976594,0.14708112
1.02951476,1.40725343,0.00872972,0.05179318,0.00658294,0.12998524,0.42371300,1.05222056,0.16128088,0.13900320
1.03551776,1.36006004,0.00879711,0.04925423,0.00639246,0.12744712,0.42648247,1.01555606,0.15333024,0.13165908
1.04152076,1.31701439,0.00880491,0.04679540,0.00625884,0.12504908,0.42859828,0.98237392,0.14596449,0.12504081
1.04752376,1.27810740,0.00875248,0.04444392,0.00617934,0.12279912,0.43002613,0.95265872,0.13921578,0.11912803
1.05352676,1.24323118,0.00864051,0.04222473,0.00615001,0.12070155,0.43074944,0.92630412,0.13309880,0.11389114
1.05952976,1.21219599,0.00847096,0.04016031,0.00616588,0.11875745,0.43077009,0.90312656,0.12761212,0.10929444
1.06553277,1.18474804,0.00824702,0.03827045,0.00622117,0.11696516,0.43010813,0.88288023,0.12274002,0.10529936
1.07153577,1.16058752,0.00797299,0.03657204,0.00630950,0.11532073,0.42880057,0.86527256,0.11845460,0.10186731
1.07753877,1.13938611,0.00765416,0.03507896,0.00642414,0.11381839,0.42689937,0.84997975,0.11471820,0.09896240
1.08354177,1.12080356,0.00729661,0.03380186,0.00655820,0.11245094,0.42446861,0.83666192,0.11148576,0.09655374
1.08954477,1.10450278,0.00690703,0.03274804,0.00670492,0.11121011,0.42158123,0.82497737,0.10870738,0.09461737
1.09554777,1.09016342,0.00649248,0.03192134,0.00685779,0.11008692,0.41831534,0.81459565,0.10633068,0.09313774
1.10155078,1.07749344,0.00606023,0.03132202,0.00701082,0.10907194,0.41475039,0.80520930,0.10430308,0.09210872
1.10755378,1.06623882,0.00561751,0.03094679,0.00715863,0.10815555,0.41096346,0.79654397,0.10257383,0.09153428
1.11355678,1.05619125,0.00517135,0.03078877,0.00729667,0.10732819,0.40702577,0.78836675,0.10109584,0.09142863
1.11955978,1.04719388,0.00472840,0.03083762,0.00742124,0.10658061,0.40299966,0.78049284,0.09982719,0.09181606
1.12556278,1.03914525,0.00429479,0.03107978,0.00752965,0.10590409,0.39893614,0.77279035,0.09873237,0.09273039
1.13156578,1.03200130,0.00387604,0.03149869,0.00762023,0.10529069,0.39487313,0.76518325,0.09778322,0.09421409
1.13756878,1.02577588,0.00347695,0.03207527,0.00769234,0.10473350,0.39083448,0.75765267,0.09695954,0.09631722
1.14357179,1.02053960,0.00310160,0.03278839,0.00774638,0.10422695,0.38682976,0.75023644,0.09624946,0.09909605
1.14957479,1.01641731,0.00275334,0.03361545,0.00778377,0.10376702,0.38285483,0.74302702,0.09564951,0.10261160
1.15557779,1.01358425,0.00243478,0.03453315,0.00780684,0.10335154,0.37889313,0.73616793,0.09516443,0.10692796
1.16158079,1.01226090,0.00214785,0.03551812,0.00781877,0.10298038,0.37491759,0.72984885,0.09480679,0.11211063
1.16758379,1.01270682,0.00189389,0.03654780,0.00782350,0.10265569,0.37089309,0.72429933,0.09459631,0.11822473
1.17358679,1.01521323,0.00167368,0.03760114,0.00782560,0.10238202,0.36677929,0.71978143,0.09455905,0.12533317
1.17958979,1.02009470,0.00148757,0.03865934,0.00783010,0.10216631,0.36253367,0.71658134,0.09472637,0.13349486
1.18559280,1.02767970,0.00133554,0.03970652,0.00784241,0.10201788,0.35811468,0.71500014,0.09513367,0.14276287
1.19159580,1.03830037,0.00121726,0.04073022,0.00786809,0.10194822,0.35348473,0.71534377,0.09581907,0.15318266
1.19759880,1.05228123,0.00113224,0.04172178,0.00791274,0.10197065,0.34861299,0.71791254,0.09682181,0.16479018
1.20360180,1.06992731,0.00107979,0.04267656,0.00798178,0.10209984,0.34347770,0.72299018,0.09818059,0.17761013
1.20960480,1.09151152,0.00105914,0.04359390,0.00808030,0.10235124,0.33806803,0.73083286,0.09993176,0.19165411
1.21560780,1.11726168,0.00106947,0.04447693,0.00821290,0.10274032,0.33238517,0.74165814,0.10210744,0.20691883
1.22161081,1.14734750,0.00110986,0.04533217,0.00838345,0.10328170,0.32644291,0.75563441,0.10473366,0.22338436
1.22761381,1.18186769,0.00117934,0.04616892,0.00859502,0.10398830,0.32026728,0.77287098,0.10782841,0.24101236
1.23361681,1.22083791,0.00127689,0.04699850,0.00884963,0.10487040,0.31389563,0.79340915,0.11139990,0.25974459
1.23961981,1.26417993,0.00140134,0.04783338,0.00914819,0.10593469,0.30737497,0.81721474,0.11544494,0.27950142
1.24562281,1.31171257,0.00155140,0.04868624,0.00949031,0.10718353,0.30075978,0.84417237,0.11994755,0.30018076
1.25162581,1.36314510,0.00172557,0.04956900,0.00987431,0.10861422,0.29410938,0.87408189,0.12487799,0.32165727
1.25762881,1.41807376,0.00192213,0.05049184,0.01029708,0.11021854,0.28748506,0.90665736,0.13019214,0.34378217
1.26363182,1.47598170,0.00213906,0.05146242,0.01075415,0.11198255,0.28094709,0.94152878,0.13583144,0.36638358
1.26963482,1.53624313,0.00237405,0.05248516,0.01123968,0.11388659,0.27455191,0.97824683,0.14172338,0.38926761
1.27563782,1.59813179,0.00262443,0.05356070,0.01174657,0.11590569,0.26834955,1.01629081,0.14778265,0.41222036
1.28164082,1.66083395,0.00288719,0.05468561,0.01226662,0.11801025,0.26238160,1.05507952,0.15391280,0.43501077
1.28764382,1.72346588,0.00315898,0.05585236,0.01279066,0.12016699,0.25667976,1.09398525,0.16000868,0.45739442
1.29364682,1.78509548,0.00343612,0.05704948,0.01330885,0.12234025,0.25126515,1.13235015,0.16595930,0.47911833
1.29964982,1.84476748,0.00371467,0.05826198,0.01381091,0.12449345,0.24614839,1.16950491,0.17165128,0.49992658
1.30565283,1.90153150,0.00399048,0.05947198,0.01428643,0.12659074,0.24133054,1.20478877,0.17697260,0.51956674
1.31165583,1.95447180,0.00425925,0.06065951,0.01472520,0.12859873,0.23680473,1.23757036,0.18181663,0.53779685
1.31765883,2.00273774,0.00451668,0.06180343,0.01511749,0.13048817,0.23255847,1.26726838,0.18608618,0.55439275
1.32366183,2.04557342,0.00475851,0.06288239,0.01545441,0.13223553,0.22857654,1.29337133,0.18969748,0.56915544
1.32966483,2.08234524,0.00498068,0.06387591,0.01572819,0.13382443,0.22484412,1.31545530,0.19258378,0.58191821
1.33566783,2.11256606,0.00517942,0.06476521,0.01593240,0.13524668,0.22135009,1.33319910,0.19469854,0.59255313
1.34167084,2.13591458,0.00535136,0.06553412,0.01606219,0.13650305,0.21809020,1.34639584,0.19601791,0.60097658
1.34767384,2.15224904,0.00549365,0.06616976,0.01611443,0.13760354,0.21506991,1.35496046,0.19654241,0.60715356
1.35367684,2.16161419,0.00560401,0.06666298,0.01608778,0.13856719,0.21230667,1.35893269,0.19629771,0.61110041
1.35967984,2.16424121,0.00568083,0.06700864,0.01598269,0.13942149,0.20983141,1.35847528,0.19533441,0.61288573
1.36568284,2.16054021,0.00572319,0.06720568,0.01580138,0.14020122,0.20768922,1.35386747,0.19372684,0.61262947
1.37168584,2.15108555,0.00573090,0.06725688,0.01554767,0.14094694,0.20593896,1.34549387,0.19157079,0.61049998
1.37768884,2.13659450,0.00570448,0.06716850,0.01522684,0.14170310,0.20465184,1.33382927,0.18898040,0.60670920
1.38369185,2.11789994,0.00564512,0.06694969,0.01484536,0.14251579,0.20390900,1.31941997,0.18608418,0.60150597
1.38969485,2.09591843,0.00555465,0.06661181,0.01441066,0.14343047,0.20379809,1.30286240,0.18302039,0.59516784
1.39569785,2.07161485,0.00543546,0.06616760,0.01393080,0.14448942,0.20440908,1.28478003,0.17993194,0.58799165
1.40170085,2.04596509,0.00529038,0.06563041,0.01341422,0.14572944,0.20582940,1.26579938,0.17696102,0.58028314
1.40770385,2.01991859,0.00512261,0.06501334,0.01286939,0.14717951,0.20813867,1.24652636,0.17424365,0.57234618
1.41370685,1.99436206,0.00493559,0.06432853,0.01230459,0.14885888,0.21140327,1.22752379,0.17190448,0.56447198
1.41970985,1.97008610,0.00473290,0.06358656,0.01172766,0.15077543,0.21567101,1.20929094,0.17005188,0.55692870
1.42571286,1.94775596,0.00451811,0.06279588,0.01114576,0.15292447,0.22096626,1.19224612,0.16877370,0.54995199
1.43171586,1.92788770,0.00429476,0.06196258,0.01056528,0.15528813,0.22728570,1.17671270,0.16813373,0.54373680
1.43771886,1.91083063,0.00406616,0.06109017,0.00999171,0.15783518,0.23459495,1.16290927,0.16816915,0.53843075
1.44372186,1.89675663,0.00383543,0.06017967,0.00942958,0.16052151,0.24282643,1.15094407,0.16888896,0.53412942
1.44972486,1.88565671,0.00360534,0.05922976,0.00888249,0.16329107,0.25187846,1.14081397,0.17027341,0.53087374
1.45572786,1.87734486,0.00337834,0.05823714,0.00835311,0.16607737,0.26161574,1.13240779,0.17227468,0.52864947
1.46173087,1.87146887,0.00315648,0.05719698,0.00784329,0.16880542,0.27187138,1.12551377,0.17481852,0.52738890
1.46773387,1.86752764,0.00294146,0.05610347,0.00735418,0.17139407,0.28245034,1.11983093,0.17780693,0.52697465
1.47373687,1.86489413,0.00273459,0.05495041,0.00688628,0.17375860,0.29313414,1.11498351,0.18112178,0.52724538
1.47973987,1.86284307,0.00253684,0.05373182,0.00643968,0.17581354,0.30368694,1.11053820,0.18462912,0.52800326
1.48574287,1.86058219,0.00234886,0.05244250,0.00601408,0.17747552,0.31386251,1.10602313,0.18818411,0.52902277
1.49174587,1.85728575,0.00217099,0.05107860,0.00560901,0.17866620,0.32341192,1.10094813,0.19163640,0.53006061
1.49774887,1.85212914,0.00200338,0.04963802,0.00522390,0.17931492,0.33209171,1.09482524,0.19483558,0.53086626
1.50375188,1.84432300,0.00184594,0.04812082,0.00485815,0.17936123,0.33967212,1.08718885,0.19763669,0.53119280
1.50975488,1.83314584,0.00169845,0.04652942,0.00451128,0.17875702,0.34594507,1.07761464,0.19990546,0.53080751
1.51575788,1.81797364,0.00156056,0.04486876,0.00418289,0.17746833,0.35073146,1.06573662,0.20152307,0.52950195
1.52176088,1.79830552,0.00143186,0.04314627,0.00387277,0.17547656,0.35388769,1.05126171,0.20239035,0.52710100
1.52776388,1.77378444,0.00131190,0.04137179,0.00358085,0.17277925,0.35531078,1.03398128,0.20243109,0.52347054
1.53376688,1.74421215,0.00120020,0.03955735,0.00330723,0.16939036,0.35494217,1.01377924,0.20159453,0.51852350
1.53976988,1.70955796,0.00109629,0.03771687,0.00305212,0.16533983,0.35276979,0.99063662,0.19985682,0.51222399
1.54577289,1.66996090,0.00099972,0.03586573,0.00281584,0.16067283,0.34882850,0.96463218,0.19722142,0.50458928
1.55177589,1.62572534,0.00091006,0.03402041,0.00259875,0.15544830,0.34319869,0.93593943,0.19371849,0.49568970
1.55777889,1.57731029,0.00082694,0.03219792,0.00240122,0.14973719,0.33600319,0.90482002,0.18940327,0.48564630
1.56378189,1.52531288,0.00075001,0.03041535,0.00222357,0.14362025,0.32740272,0.87161396,0.18435361,0.47462644
1.56978489,1.47044670,0.00067897,0.02868933,0.00206602,0.13718555,0.31758990,0.83672701,0.17866661,0.46283748
1.57578789,1.41351603,0.00061355,0.02703553,0.00192865,0.13052581,0.30678220,0.80061597,0.17245478,0.45051885
1.58179090,1.35538702,0.00055353,0.02546821,0.00181139,0.12373564,0.29521414,0.76377228,0.16584166,0.43793280
1.58779390,1.29695706,0.00049870,0.02399976,0.00171392,0.11690872,0.28312908,0.72670493,0.15895723,0.42535427
1.59379690,1.23912363,0.00044889,0.02264040,0.00163573,0.11013522,0.27077090,0.68992314,0.15193325,0.41306027
1.59979990,1.18275396,0.00040394,0.02139779,0.00157607,0.10349936,0.25837602,0.65391967,0.14489880,0.40131929
1.60580290,1.12865668,0.00036370,0.02027692,0.00153394,0.09707722,0.24616597,0.61915544,0.13797608,0.39038114
1.61180590,1.07755669,0.00032805,0.01927989,0.00150810,0.09093506,0.23434090,0.58604601,0.13127677,0.38046763
1.61780890,1.03007406,0.00029686,0.01840594,0.00149711,0.08512794,0.22307421,0.55495042,0.12489896,0.37176456
1.62381191,0.98670792,0.00027000,0.01765147,0.00149932,0.07969889,0.21250851,0.52616280,0.11892481,0.36441527
1.62981491,0.94782562,0.00024734,0.01701022,0.00151294,0.07467854,0.20275297,0.49990703,0.11341906,0.35851595
1.63581791,0.91365766,0.00022874,0.01647349,0.00153603,0.07008523,0.19388218,0.47633445,0.10842821,0.35411303
1.64182091,0.88429820,0.00021406,0.01603046,0.00156663,0.06592561,0.18593641,0.45552469,0.10398066,0.35120246
1.64782391,0.85971106,0.00020313,0.01566860,0.00160272,0.06219563,0.17892326,0.43748941,0.10008747,0.34973116
1.65382691,0.83974062,0.00019578,0.01537410,0.00164236,0.05888192,0.17282050,0.42217866,0.09674386,0.34960018
1.65982991,0.82412706,0.00019181,0.01513237,0.00168370,0.05596344,0.16757995,0.40948942,0.09393123,0.35066971
1.66583292,0.81252506,0.00019100,0.01492852,0.00172511,0.05341340,0.16313214,0.39927601,0.09161970,0.35276537
1.67183592,0.80452507,0.00019311,0.01474794,0.00176517,0.05120119,0.15939163,0.39136163,0.08977087,0.35568574
1.67783892,0.79967623,0.00019787,0.01457673,0.00180280,0.04929452,0.15626255,0.38555077,0.08834086,0.35921065
1.68384192,0.79750989,0.00020500,0.01440224,0.00183731,0.04766139,0.15364432,0.38164165,0.08728333,0.36310986
1.68984492,0.79756282,0.00021418,0.01421342,0.00186846,0.04627202,0.15143718,0.37943845,0.08655243,0.36715198
1.69584792,0.79939929,0.00022507,0.01400125,0.00189650,0.04510053,0.14954743,0.37876269,0.08610556,0.37111298
1.70185093,0.80263124,0.00023733,0.01375898,0.00192224,0.04412648,0.14789212,0.37946345,0.08590587,0.37478441
1.70785393,0.80693581,0.00025060,0.01348233,0.00194708,0.04333601,0.14640312,0.38142602,0.08592434,0.37798068
1.71385693,0.81206988,0.00026449,0.01316964,0.00197301,0.04272273,0.14503043,0.38457880,0.08614139,0.38054550
1.71985993,0.81788117,0.00027863,0.01282182,0.00200265,0.04228830,0.14374467,0.38889824,0.08654816,0.38235717
1.72586293,0.82431562,0.00029265,0.01244238,0.00203924,0.04204258,0.14253867,0.39441160,0.08714708,0.38333264
1.73186593,0.83142104,0.00030620,0.01203719,0.00208658,0.04200350,0.14142823,0.40119771,0.08795214,0.38343026
1.73786893,0.83934690,0.00031893,0.01161431,0.00214902,0.04219664,0.14045198,0.40938550,0.08898848,0.38265125
1.74387194,0.84834042,0.00033053,0.01118371,0.00223140,0.04265439,0.13967039,0.41915053,0.09029167,0.38103981
1.74987494,0.85873905,0.00034074,0.01075690,0.00233891,0.04341497,0.13916404,0.43070956,0.09190637,0.37868194
1.75587794,0.87095957,0.00034933,0.01034662,0.00247705,0.04452113,0.13903109,0.44431326,0.09388474,0.37570303
1.76188094,0.88548409,0.00035612,0.00996639,0.00265147,0.04601862,0.13938412,0.46023730,0.09628439,0.37226423
1.76788394,0.90284321,0.00036098,0.00963012,0.00286779,0.04795455,0.14034637,0.47877203,0.09916606,0.36855775
1.77388694,0.92359673,0.00036385,0.00935174,0.00313148,0.05037557,0.14204750,0.50021085,0.10259103,0.36480115
1.77988994,0.94831242,0.00036472,0.00914477,0.00344764,0.05332595,0.14461893,0.52483771,0.10661839,0.36123074
1.78589295,0.97754312,0.00036364,0.00902196,0.00382080,0.05684569,0.14818886,0.55291394,0.11130218,0.35809423
1.79189595,1.01180301,0.00036072,0.00899496,0.00425475,0.06096848,0.15287716,0.58466473,0.11668845,0.35564276
1.79789895,1.05154348,0.00035610,0.00907398,0.00475227,0.06571983,0.15879025,0.62026580,0.12281255,0.35412259
1.80390195,1.09712942,0.00034998,0.00926756,0.00531498,0.07111527,0.16601604,0.65983046,0.12969638,0.35376651
1.80990495,1.14881676,0.00034259,0.00958231,0.00594311,0.07715871,0.17461929,0.70339786,0.13734610,0.35478534
1.81590795,1.20673203,0.00033421,0.01002279,0.00663539,0.08384099,0.18463732,0.75092260,0.14575007,0.35735970
1.82191096,1.27085497,0.00032511,0.01059130,0.00738886,0.09113880,0.19607657,0.80226647,0.15487741,0.36163239
1.82791396,1.34100501,0.00031559,0.01128790,0.00819885,0.09901391,0.20890988,0.85719278,0.16467708,0.36770164
1.83391696,1.41683254,0.00030594,0.01211037,0.00905892,0.10741285,0.22307494,0.91536373,0.17507765,0.37561541
1.83991996,1.49781571,0.00029648,0.01305424,0.00996088,0.11626705,0.23847388,0.97634125,0.18598793,0.38536728
1.84592296,1.58326343,0.00028747,0.01411294,0.01089495,0.12549356,0.25497425,1.03959171,0.19729829,0.39689389
1.85192596,1.67232496,0.00027921,0.01527798,0.01184987,0.13499626,0.27241134,1.10449460,0.20888290,0.41007424
1.85792896,1.76400631,0.00027194,0.01653914,0.01281322,0.14466767,0.29059198,1.17035528,0.22060283,0.42473105
1.86393197,1.85719318,0.00026592,0.01788485,0.01377167,0.15439132,0.30929965,1.23642152,0.23230976,0.44063412
1.86993497,1.95068016,0.00026136,0.01930245,0.01471138,0.16404457,0.32830087,1.30190366,0.24385054,0.45750572
1.87593797,2.04320523,0.00025848,0.02077865,0.01561843,0.17350187,0.34735256,1.36599754,0.25507207,0.47502797
1.88194097,2.13348844,0.00025747,0.02229991,0.01647928,0.18263833,0.36621023,1.42790968,0.26582658,0.49285178
1.88794397,2.22027336,0.00025851,0.02385289,0.01728122,0.19133343,0.38463654,1.48688349,0.27597700,0.51060736
1.89394697,2.30236953,0.00026177,0.02542488,0.01801281,0.19947485,0.40240989,1.54222563,0.28540206,0.52791566
1.89994997,2.37869415,0.00026741,0.02700421,0.01866439,0.20696201,0.41933267,1.59333107,0.29400108,0.54440048
1.90595298,2.44831086,0.00027560,0.02858062,0.01922836,0.21370938,0.43523865,1.63970586,0.30169794,0.55970059
1.91195598,2.51046394,0.00028647,0.03014559,0.01969958,0.21964932,0.44999925,1.68098624,0.30844417,0.57348160
1.91795898,2.56460594,0.00030017,0.03169253,0.02007551,0.22473419,0.46352814,1.71695305,0.31422091,0.58544684
1.92396198,2.61041731,0.00031683,0.03321699,0.02035640,0.22893776,0.47578405,1.74754064,0.31903953,0.59534691
1.92996498,2.64781687,0.00033655,0.03471663,0.02054526,0.23225574,0.48677146,1.77283941,0.32294085,0.60298749
1.93596798,2.67696234,0.00035941,0.03619116,0.02064774,0.23470538,0.49653918,1.79309190,0.32599302,0.60823498
1.94197099,2.69824074,0.00038546,0.03764218,0.02067195,0.23632420,0.50517666,1.80868215,0.32828798,0.61101990
1.94797399,2.71224893,0.00041471,0.03907284,0.02062809,0.23716778,0.51280842,1.82011891,0.32993681,0.61133779
1.95397699,2.71976511,0.00044710,0.04048747,0.02052809,0.23730692,0.51958661,1.82801309,0.33106396,0.60924762
1.95997999,2.72171269,0.00048253,0.04189108,0.02038507,0.23682406,0.52568217,1.83305077,0.33180096,0.60486792
1.96598299,2.71911819,0.00052082,0.04328887,0.02021285,0.23580931,0.53127511,1.83596269,0.33227961,0.59837084
1.97198599,2.71306533,0.00056170,0.04468564,0.02002538,0.23435629,0.53654429,1.83749203,0.33262526,0.58997434
1.97798899,2.70464761,0.00060486,0.04608522,0.01983620,0.23255794,0.54165732,1.83836177,0.33295040,0.57993311
1.98399200,2.69492180,0.00064988,0.04749003,0.01965794,0.23050258,0.54676116,1.83924349,0.33334904,0.56852859
1.98999500,2.68486472,0.00069628,0.04890056,0.01950181,0.22827038,0.55197392,1.84072900,0.33389211,0.55605859
1.99599800,2.67533543,0.00074351,0.05031504,0.01937729,0.22593051,0.55737830,1.84330634,0.33462420,0.54282701
2.00200100,2.66704478,0.00079097,0.05172927,0.01929179,0.22353905,0.56301710,1.84734136,0.33556179,0.52913419
2.00800400,2.66053368,0.00083804,0.05313650,0.01925046,0.22113777,0.56889100,1.85306562,0.33669319,0.51526824
2.01400700,2.65616110,0.00088405,0.05452753,0.01925618,0.21875387,0.57495883,1.86057132,0.33798001,0.50149771
2.02001001,2.65410217,0.00092839,0.05589097,0.01930954,0.21640064,0.58114019,1.86981334,0.33936025,0.48806586
2.02601301,2.65435614,0.00097045,0.05721367,0.01940901,0.21407893,0.58732043,1.88061819,0.34075278,0.47518672
2.03201601,2.65676358,0.00100970,0.05848124,0.01955117,0.21177946,0.59335757,1.89269925,0.34206289,0.46304285
2.03801901,2.66103144,0.00104570,0.05967877,0.01973103,0.20948561,0.59909083,1.90567741,0.34318861,0.45178494
2.04402201,2.66676443,0.00107813,0.06079157,0.01994240,0.20717667,0.60435032,1.91910581,0.34402753,0.44153281
2.05002501,2.67350055,0.00110681,0.06180598,0.02017833,0.20483120,0.60896724,1.93249735,0.34448351,0.43237787
2.05602801,2.68074872,0.00113172,0.06271027,0.02043146,0.20243043,0.61278407,1.94535335,0.34447309,0.42438640
2.06203102,2.68802610,0.00115300,0.06349534,0.02069452,0.19996128,0.61566426,1.95719175,0.34393109,0.41760365
