energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
4.66733367,0.71498650,0.38049633,0.04843354,0.02112496,0.06479885,1.13531780,0.03890253,0.09603209
4.67333667,0.69570640,0.37521046,0.04612618,0.02021078,0.06084194,1.06951062,0.04297018,0.08961079
4.67933967,0.68029265,0.37149107,0.04406016,0.01938962,0.05727926,1.00922526,0.04742076,0.08352723
4.68534267,0.66918191,0.36945887,0.04227093,0.01867655,0.05417695,0.95540658,0.05224767,0.07785381
4.69134567,0.66268894,0.36917757,0.04078563,0.01808341,0.05158894,0.90878844,0.05743703,0.07264681
4.69734867,0.66100171,0.37065459,0.03962275,0.01761875,0.04955602,0.86988491,0.06296704,0.06794622
4.70335168,0.66418005,0.37384368,0.03879199,0.01728787,0.04810523,0.83898801,0.06880757,0.06377625
4.70935468,0.67215749,0.37864894,0.03829451,0.01709290,0.04724963,0.81617151,0.07491977,0.06014613
4.71535768,0.68474607,0.38493009,0.03812317,0.01703301,0.04698828,0.80130010,0.08125605,0.05705145
4.72136068,0.70164360,0.39250862,0.03826316,0.01710458,0.04730663,0.79404325,0.08776023,0.05447565
4.72736368,0.72244301,0.40117451,0.03869261,0.01730142,0.04817708,0.79389295,0.09436789,0.05239171
4.73336668,0.74664364,0.41069320,0.03938339,0.01761506,0.04955979,0.80018465,0.10100716,0.05076400
4.73936968,0.77366391,0.42081266,0.04030196,0.01803491,0.05140380,0.81212070,0.10759960,0.04955002
4.74537269,0.80285538,0.43127019,0.04141036,0.01854859,0.05364823,0.82879577,0.11406154,0.04870224
4.75137569,0.83351778,0.44179908,0.04266711,0.01914210,0.05622378,0.84922349,0.12030559,0.04816966
4.75737869,0.86491495,0.45213478,0.04402830,0.01980006,0.05905432,0.87236396,0.12624248,0.04789944
4.76338169,0.89629160,0.46202071,0.04544858,0.02050598,0.06205871,0.89715163,0.13178310,0.04783817
4.76938469,0.92689044,0.47121369,0.04688226,0.02124247,0.06515271,0.92252290,0.13684068,0.04793318
4.77538769,0.95596977,0.47948892,0.04828432,0.02199152,0.06825095,0.94744322,0.14133318,0.04813351
4.78139070,0.98282112,0.48664467,0.04961143,0.02273480,0.07126908,0.97093301,0.14518559,0.04839093
4.78739370,1.00678661,0.49250657,0.05082301,0.02345395,0.07412582,0.99209191,0.14833230,0.04866066
4.79339670,1.02727567,0.49693164,0.05188214,0.02413094,0.07674504,1.01012099,0.15071926,0.04890209
4.79939970,1.04378079,0.49981185,0.05275646,0.02474842,0.07905769,1.02434211,0.15230593,0.04907932
4.80540270,1.05589164,0.50107733,0.05341899,0.02529014,0.08100369,1.03421422,0.15306694,0.04916170
4.81140570,1.06330712,0.50069897,0.05384876,0.02574133,0.08253346,1.03934591,0.15299329,0.04912422
4.81740870,1.06584495,0.49869036,0.05403141,0.02608906,0.08360929,1.03950385,0.15209311,0.04894780
4.82341171,1.06344812,0.49510894,0.05395951,0.02632268,0.08420636,1.03461686,0.15039190,0.04861958
4.82941471,1.05618798,0.49005606,0.05363282,0.02643405,0.08431335,1.02477538,0.14793216,0.04813302
4.83541771,1.04426359,0.48367601,0.05305824,0.02641791,0.08393273,1.01022629,0.14477253,0.04748797
4.84142071,1.02799713,0.47615364,0.05224964,0.02627198,0.08308060,0.99136316,0.14098627,0.04669056
4.84742371,1.00782542,0.46771076,0.05122747,0.02599713,0.08178613,0.96871233,0.13665932,0.04575308
4.85342671,0.98428772,0.45860101,0.05001810,0.02559732,0.08009063,0.94291503,0.13188783,0.04469356
4.85942971,0.95800995,0.44910354,0.04865313,0.02507953,0.07804627,0.91470633,0.12677541,0.04353544
4.86543272,0.92968609,0.43951532,0.04716839,0.02445355,0.07571444,0.88489153,0.12142999,0.04230692
4.87143572,0.90005705,0.43014259,0.04560288,0.02373164,0.07316394,0.85432072,0.11596069,0.04104035
4.87743872,0.86988814,0.42129148,0.04399766,0.02292815,0.07046895,0.82386243,0.11047449,0.03977141
4.88344172,0.83994552,0.41325830,0.04239463,0.02205904,0.06770684,0.79437721,0.10507314,0.03853832
4.88944472,0.81097301,0.40631985,0.04083527,0.02114136,0.06495605,0.76669197,0.09985020,0.03738089
4.89544772,0.78366963,0.40072416,0.03935954,0.02019274,0.06229388,0.74157586,0.09488845,0.03633967
4.90145073,0.75866915,0.39668220,0.03800470,0.01923078,0.05979445,0.71971840,0.09025767,0.03545497
4.90745373,0.73652213,0.39436080,0.03680436,0.01827262,0.05752677,0.70171052,0.08601298,0.03476601
4.91345673,0.71768126,0.39387742,0.03578757,0.01733440,0.05555305,0.68802882,0.08219368,0.03431008
4.91945973,0.70249034,0.39529678,0.03497816,0.01643090,0.05392717,0.67902362,0.07882272,0.03412180
4.92546273,0.69117749,0.39862983,0.03439419,0.01557523,0.05269350,0.67491077,0.07590667,0.03423245
4.93146573,0.68385248,0.40383497,0.03404763,0.01477857,0.05188590,0.67576750,0.07343644,0.03466941
4.93746873,0.68050827,0.41082165,0.03394420,0.01405014,0.05152712,0.68153211,0.07138833,0.03545575
4.94347174,0.68102665,0.41945609,0.03408346,0.01339708,0.05162837,0.69200743,0.06972570,0.03660985
4.94947474,0.68518741,0.42956888,0.03445897,0.01282460,0.05218922,0.70686779,0.06840100,0.03814523
4.95547774,0.69268062,0.44096414,0.03505871,0.01233609,0.05319783,0.72566912,0.06735809,0.04007039
4.96148074,0.70312141,0.45342963,0.03586558,0.01193336,0.05463128,0.74786192,0.06653479,0.04238879
4.96748374,0.71606648,0.46674731,0.03685801,0.01161686,0.05645632,0.77280656,0.06586553,0.04509886
4.97348674,0.73103155,0.48070378,0.03801072,0.01138599,0.05863018,0.79979049,0.06528394,0.04819410
4.97948974,0.74750905,0.49509986,0.03929543,0.01123935,0.06110168,0.82804697,0.06472544,0.05166318
4.98549275,0.76498518,0.50975891,0.04068171,0.01117501,0.06381246,0.85677470,0.06412954,0.05549005
4.99149575,0.78295581,0.52453318,0.04213776,0.01119070,0.06669840,0.88515796,0.06344185,0.05965406
4.99749875,0.80094038,0.53930795,0.04363120,0.01128399,0.06969115,0.91238678,0.06261575,0.06413012
5.00350175,0.81849364,0.55400298,0.04512984,0.01145236,0.07271970,0.93767664,0.06161371,0.06888872
5.00950475,0.83521463,0.56857140,0.04660233,0.01169323,0.07571209,0.96028723,0.06040806,0.07389605
5.01550775,0.85075279,0.58299586,0.04801878,0.01200391,0.07859714,0.97953990,0.05898144,0.07911402
5.02151076,0.86481131,0.59728226,0.04935132,0.01238148,0.08130603,0.99483326,0.05732670,0.08450034
5.02751376,0.87714768,0.61145146,0.05057449,0.01282266,0.08377401,1.00565671,0.05544645,0.09000857
5.03351676,0.88757169,0.62552944,0.05166561,0.01332354,0.08594186,1.01160150,0.05335228,0.09558820
5.03951976,0.89594153,0.63953669,0.05260500,0.01387944,0.08775724,1.01236895,0.05106362,0.10118481
5.04552276,0.90215808,0.65347731,0.05337617,0.01448463,0.08917590,1.00777580,0.04860643,0.10674033
5.05152576,0.90615827,0.66732890,0.05396583,0.01513220,0.09016256,0.99775647,0.04601164,0.11219341
5.05752876,0.90790791,0.68103369,0.05436395,0.01581384,0.09069168,0.98236216,0.04331368,0.11747991
5.06353177,0.90739455,0.69449181,0.05456363,0.01651983,0.09074780,0.96175691,0.04054881,0.12253360
5.06953477,0.90462092,0.70755712,0.05456106,0.01723897,0.09032572,0.93621073,0.03775371,0.12728705
5.07553777,0.89959948,0.72003606,0.05435529,0.01795872,0.08943038,0.90609019,0.03496405,0.13167269
5.08154077,0.89234822,0.73168975,0.05394809,0.01866533,0.08807640,0.87184656,0.03221334,0.13562411
5.08754377,0.88288816,0.74223940,0.05334380,0.01934415,0.08628747,0.83400222,0.02953196,0.13907744
5.09354677,0.87124249,0.75137474,0.05254909,0.01997993,0.08409552,0.79313564,0.02694638,0.14197301
5.09954977,0.85743742,0.75876519,0.05157280,0.02055727,0.08153967,0.74986563,0.02447875,0.14425698
5.10555278,0.84150452,0.76407316,0.05042584,0.02106111,0.07866511,0.70483520,0.02214656,0.14588308
5.11155578,0.82348437,0.76696876,0.04912095,0.02147715,0.07552194,0.65869590,0.01996270,0.14681430
5.11755878,0.80343102,0.76714517,0.04767265,0.02179244,0.07216388,0.61209288,0.01793556,0.14702447
5.12356178,0.78141704,0.76433377,0.04609713,0.02199581,0.06864715,0.56565134,0.01606939,0.14649966
5.12956478,0.75753852,0.75831821,0.04441210,0.02207830,0.06502932,0.51996461,0.01436478,0.14523931
5.13556778,0.73191975,0.74894663,0.04263674,0.02203351,0.06136825,0.47558431,0.01281919,0.14325705
5.14157079,0.70471707,0.73614138,0.04079157,0.02185792,0.05772121,0.43301261,0.01142758,0.14058110
5.14757379,0.67612148,0.71990570,0.03889836,0.02155097,0.05414405,0.39269679,0.01018301,0.13725429
5.15357679,0.64635993,0.70032702,0.03697997,0.02111517,0.05069058,0.35502600,0.00907725,0.13333356
5.15957979,0.61569490,0.67757677,0.03506022,0.02055602,0.04741200,0.32033001,0.00810140,0.12888902
5.16558279,0.58442232,0.65190669,0.03316364,0.01988182,0.04435646,0.28887988,0.00724633,0.12400264
5.17158579,0.55286785,0.62364199,0.03131530,0.01910338,0.04156872,0.26088998,0.00650321,0.11876643
5.17758879,0.52138162,0.59317167,0.02954049,0.01823368,0.03908983,0.23652124,0.00586380,0.11328033
5.18359180,0.49033163,0.56093665,0.02786445,0.01728744,0.03695688,0.21588507,0.00532081,0.10764987
5.18959480,0.46009622,0.52741631,0.02631199,0.01628060,0.03520270,0.19904770,0.00486804,0.10198353
5.19559780,0.43105577,0.49311404,0.02490722,0.01522984,0.03385560,0.18603441,0.00450057,0.09639016
5.20160080,0.40358410,0.45854276,0.02367306,0.01415210,0.03293902,0.17683348,0.00421481,0.09097624
5.20760380,0.37803991,0.42421073,0.02263095,0.01306407,0.03247120,0.17139960,0.00400851,0.08584338
5.21360680,0.35475856,0.39060852,0.02180040,0.01198180,0.03246474,0.16965646,0.00388074,0.08108586
5.21960980,0.33404451,0.35819746,0.02119869,0.01092025,0.03292615,0.17149861,0.00383182,0.07678854
5.22561281,0.31616473,0.32739994,0.02084043,0.00989305,0.03385543,0.17679242,0.00386321,0.07302499
5.23161581,0.30134307,0.29859182,0.02073733,0.00891225,0.03524560,0.18537642,0.00397743,0.06985602
5.23761881,0.28975595,0.27209702,0.02089783,0.00798816,0.03708229,0.19706102,0.00417791,0.06732855
5.24362181,0.28152929,0.24818410,0.02132695,0.00712927,0.03934348,0.21162797,0.00446884,0.06547492
5.24962481,0.27673664,0.22706497,0.02202602,0.00634225,0.04199927,0.22882979,0.00485504,0.06431257
5.25562781,0.27539857,0.20889510,0.02299262,0.00563201,0.04501186,0.24838933,0.00534180,0.06384410
5.26163082,0.27748316,0.19377523,0.02422044,0.00500182,0.04833580,0.27000006,0.00593472,0.06405762
5.26763382,0.28290748,0.18175412,0.02569930,0.00445344,0.05191834,0.29332697,0.00663956,0.06492757
5.27363682,0.29153988,0.17283195,0.02741522,0.00398732,0.05570018,0.31800857,0.00746207,0.06641564
5.27963982,0.30320310,0.16696417,0.02935047,0.00360278,0.05961634,0.34366004,0.00840780,0.06847203
5.28564282,0.31767781,0.16406544,0.03148381,0.00329821,0.06359743,0.36987754,0.00948195,0.07103690
5.29164582,0.33470682,0.16401351,0.03379066,0.00307128,0.06757108,0.39624388,0.01068918,0.07404188
5.29764882,0.35399944,0.16665284,0.03624344,0.00291911,0.07146354,0.42233509,0.01203344,0.07741177
5.30365183,0.37523638,0.17179797,0.03881190,0.00283846,0.07520156,0.44772816,0.01351780,0.08106627
5.30965483,0.39807469,0.17923663,0.04146354,0.00282583,0.07871424,0.47200924,0.01514428,0.08492169
5.31565783,0.42215313,0.18873260,0.04416408,0.00287764,0.08193498,0.49478242,0.01691371,0.08889271
5.32166083,0.44709762,0.20002856,0.04687797,0.00299032,0.08480339,0.51567832,0.01882557,0.09289406
5.32766383,0.47252700,0.21284898,0.04956896,0.00316038,0.08726707,0.53436257,0.02087791,0.09684219
5.33366683,0.49805902,0.22690323,0.05220074,0.00338448,0.08928317,0.55054334,0.02306723,0.10065673
5.33966983,0.52331652,0.24188919,0.05473755,0.00365949,0.09081978,0.56397808,0.02538843,0.10426204
5.34567284,0.54793381,0.25749724,0.05714490,0.00398252,0.09185693,0.57447878,0.02783477,0.10758842
5.35167584,0.57156324,0.27341499,0.05939030,0.00435097,0.09238726,0.58191573,0.03039789,0.11057342
5.35767884,0.59388177,0.28933252,0.06144392,0.00476251,0.09241638,0.58621970,0.03306779,0.11316281
5.36368184,0.61459750,0.30494829,0.06327933,0.00521513,0.09196271,0.58738221,0.03583290,0.11531148
5.36968484,0.63345595,0.31997542,0.06487415,0.00570711,0.09105707,0.58545420,0.03868019,0.11698421
5.37568784,0.65024593,0.33414823,0.06621070,0.00623706,0.08974180,0.58054302,0.04159517,0.11815621
5.38169085,0.66480467,0.34722885,0.06727653,0.00680385,0.08806958,0.57280788,0.04456209,0.11881343
5.38769385,0.67702206,0.35901346,0.06806484,0.00740666,0.08610198,0.56245412,0.04756397,0.11895275
5.39369685,0.68684369,0.36933792,0.06857479,0.00804487,0.08390771,0.54972638,0.05058277,0.11858187
5.39969985,0.69427241,0.37808242,0.06881164,0.00871805,0.08156070,0.53490105,0.05359950,0.11771904
5.40570285,0.69936831,0.38517491,0.06878673,0.00942590,0.07913808,0.51827824,0.05659429,0.11639244
5.41170585,0.70224671,0.39059288,0.06851723,0.01016813,0.07671799,0.50017356,0.05954659,0.11463942
5.41770885,0.70307441,0.39436353,0.06802573,0.01094440,0.07437749,0.48090997,0.06243523,0.11250547
5.42371186,0.70206385,0.39656191,0.06733954,0.01175420,0.07219042,0.46080990,0.06523857,0.11004287
5.42971486,0.69946547,0.39730726,0.06648993,0.01259671,0.07022534,0.44018789,0.06793466,0.10730926
5.43571786,0.69555845,0.39675755,0.06551106,0.01347067,0.06854366,0.41934387,0.07050136,0.10436597
5.44172086,0.69064000,0.39510236,0.06443884,0.01437428,0.06719786,0.39855726,0.07291656,0.10127615
5.44772386,0.68501380,0.39255443,0.06330967,0.01530505,0.06623005,0.37808190,0.07515834,0.09810297
5.45372686,0.67897781,0.38934038,0.06215912,0.01625971,0.06567061,0.35814200,0.07720525,0.09490763
5.45972986,0.67281229,0.38569076,0.06102065,0.01723412,0.06553732,0.33892903,0.07903653,0.09174759
5.46573287,0.66676828,0.38183032,0.05992427,0.01822321,0.06583465,0.32059961,0.08063243,0.08867473
5.47173587,0.66105738,0.37796855,0.05889552,0.01922102,0.06655347,0.30327448,0.08197451,0.08573391
5.47773887,0.65584321,0.37429137,0.05795443,0.02022066,0.06767118,0.28703834,0.08304599,0.08296163
5.48374187,0.65123507,0.37095415,0.05711482,0.02121449,0.06915212,0.27194069,0.08383206,0.08038505
5.48974487,0.64728421,0.36807648,0.05638383,0.02219418,0.07094852,0.25799758,0.08432032,0.07802148
5.49574787,0.64398284,0.36573900,0.05576179,0.02315100,0.07300172,0.24519413,0.08450101,0.07587808
5.50175088,0.64126619,0.36398237,0.05524230,0.02407596,0.07524381,0.23348777,0.08436745,0.07395215
5.50775388,0.63901736,0.36280836,0.05481273,0.02496020,0.07759969,0.22281217,0.08391624,0.07223173
5.51375688,0.63707487,0.36218306,0.05445492,0.02579526,0.07998929,0.21308162,0.08314759,0.07069660
5.51975988,0.63524266,0.36204186,0.05414621,0.02657339,0.08233013,0.20419584,0.08206550,0.06931964
5.52576288,0.63330179,0.36229597,0.05386059,0.02728796,0.08454003,0.19604505,0.08067791,0.06806841
5.53176588,0.63102356,0.36283993,0.05357008,0.02793368,0.08653979,0.18851505,0.07899682,0.06690701
5.53776888,0.62818328,0.36355977,0.05324614,0.02850698,0.08825600,0.18149237,0.07703828,0.06579803
5.54377189,0.62457392,0.36434127,0.05286113,0.02900614,0.08962361,0.17486914,0.07482237,0.06470447
5.54977489,0.62001918,0.36507783,0.05238968,0.02943150,0.09058835,0.16854768,0.07237310,0.06359173
5.55577789,0.61438518,0.36567746,0.05180994,0.02978551,0.09110876,0.16244462,0.06971826,0.06242935
5.56178089,0.60759034,0.36606862,0.05110472,0.03007270,0.09115792,0.15649446,0.06688915,0.06119261
5.56778389,0.59961294,0.36620449,0.05026230,0.03029956,0.09072471,0.15065251,0.06392032,0.05986381
5.57378689,0.59049621,0.36606559,0.04927704,0.03047432,0.08981447,0.14489716,0.06084929,0.05843336
5.57978989,0.58035055,0.36566064,0.04814975,0.03060664,0.08844930,0.13923137,0.05771610,0.05690034
5.58579290,0.56935317,0.36502564,0.04688768,0.03070725,0.08666770,0.13368357,0.05456299,0.05527292
5.59179590,0.55774506,0.36422145,0.04550432,0.03078749,0.08452375,0.12830781,0.05143392,0.05356834
5.59779890,0.54582566,0.36333000,0.04401896,0.03085887,0.08208580,0.12318328,0.04837415,0.05181262
5.60380190,0.53394548,0.36244955,0.04245596,0.03093254,0.07943480,0.11841333,0.04542976,0.05004001
5.60980490,0.52249724,0.36168922,0.04084397,0.03101891,0.07666214,0.11412400,0.04264719,0.04829221
5.61580790,0.51190576,0.36116331,0.03921491,0.03112715,0.07386734,0.11046208,0.04007272,0.04661751
5.62181091,0.50261726,0.36098570,0.03760298,0.03126489,0.07115547,0.10759303,0.03775200,0.04506972
5.62781391,0.49508838,0.36126466,0.03604359,0.03143793,0.06863438,0.10569845,0.03572952,0.04370713
5.63381691,0.48977524,0.36209838,0.03457235,0.03165007,0.06641201,0.10497357,0.03404806,0.04259143
5.63981991,0.48712296,0.36357133,0.03322409,0.03190300,0.06459352,0.10562452,0.03274820,0.04178673
5.64582291,0.48755580,0.36575169,0.03203201,0.03219637,0.06327864,0.10786550,0.03186769,0.04135857
5.65182591,0.49146804,0.36868975,0.03102690,0.03252788,0.06255903,0.11191589,0.03144091,0.04137305
5.65782891,0.49921567,0.37241730,0.03023651,0.03289346,0.06251584,0.11799728,0.03149825,0.04189604
5.66383192,0.51110902,0.37694784,0.02968506,0.03328758,0.06321746,0.12633041,0.03206548,0.04299249
5.66983492,0.52740610,0.38227747,0.02939286,0.03370350,0.06471748,0.13713190,0.03316315,0.04472573
5.67583792,0.54830680,0.38838623,0.02937601,0.03413361,0.06705298,0.15061091,0.03480596,0.04715690
5.68184092,0.57394776,0.39523972,0.02964630,0.03456977,0.07024299,0.16696552,0.03700214,0.05034427
5.68784392,0.60439801,0.40279065,0.03021112,0.03500361,0.07428750,0.18637888,0.03975292,0.05434257
5.69384692,0.63965529,0.41098038,0.03107345,0.03542675,0.07916661,0.20901512,0.04305201,0.05920231
5.69984992,0.67964308,0.41974009,0.03223194,0.03583109,0.08484031,0.23501489,0.04688517,0.06496881
5.70585293,0.72420861,0.42899170,0.03368103,0.03620894,0.09124856,0.26449071,0.05122995,0.07168130
5.71185593,0.77312163,0.43864837,0.03541109,0.03655313,0.09831194,0.29752194,0.05605551,0.07937172
5.71785893,0.82607447,0.44861475,0.03740860,0.03685710,0.10593279,0.33414960,0.06132260,0.08806342
5.72386193,0.88268317,0.45878693,0.03965632,0.03711491,0.11399687,0.37437097,0.06698376,0.09776967
5.72986493,0.94249005,0.46905239,0.04213354,0.03732124,0.12237553,0.41813418,0.07298371,0.10849203
5.73586793,1.00496769,0.47928995,0.04481630,0.03747138,0.13092834,0.46533285,0.07925985,0.12021869
5.74187094,1.06952442,0.48936988,0.04767764,0.03756120,0.13950623,0.51580106,0.08574311,0.13292264
5.74787394,1.13551132,0.49915445,0.05068785,0.03758715,0.14795494,0.56930869,0.09235880,0.14655997
5.75387694,1.20223052,0.50849884,0.05381481,0.03754625,0.15611871,0.62555762,0.09902781,0.16106822
5.75987994,1.26894491,0.51725254,0.05702423,0.03743609,0.16384424,0.68417885,0.10566779,0.17636501
5.76588294,1.33488879,0.52526138,0.06028007,0.03725493,0.17098452,0.74473097,0.11219452,0.19234687
5.77188594,1.39927951,0.53237000,0.06354480,0.03700169,0.17740269,0.80670024,0.11852335,0.20888863
5.77788894,1.46132952,0.53842475,0.06677987,0.03667605,0.18297557,0.86950262,0.12457064,0.22584330
5.78389195,1.52025887,0.54327708,0.06994606,0.03627850,0.18759680,0.93248800,0.13025523,0.24304259
5.78989495,1.57530766,0.54678691,0.07300395,0.03581039,0.19117952,0.99494680,0.13549983,0.26029821
5.79589795,1.62574837,0.54882631,0.07591433,0.03527395,0.19365842,1.05611927,0.14023242,0.27740394
5.80190095,1.67089770,0.54928290,0.07863876,0.03467232,0.19499106,1.11520732,0.14438746,0.29413857
5.80790395,1.71012797,0.54806315,0.08114005,0.03400946,0.19515859,1.17138899,0.14790707,0.31026967
5.81390695,1.74287768,0.54509524,0.08338278,0.03329010,0.19416566,1.22383531,0.15074201,0.32555815
5.81990995,1.76866139,0.54033147,0.08533396,0.03251959,0.19203960,1.27172918,0.15285256,0.33976353
5.82591296,1.78707869,0.53375018,0.08696353,0.03170377,0.18882908,1.31428590,0.15420921,0.35264978
5.83191596,1.79782228,0.52535700,0.08824503,0.03084874,0.18460214,1.35077461,0.15479325,0.36399149
5.83791896,1.80068505,0.51518556,0.08915621,0.02996073,0.17944379,1.38054005,0.15459715,0.37358030
5.84392196,1.79556610,0.50329762,0.08967960,0.02904583,0.17345326,1.40302379,0.15362474,0.38123118
