energy_ev,total_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
1.19759880,2.03684241,0.61297826,0.89906471,0.30895811,0.79324493,0.01695037,0.13556703,0.15161700,0.00000000
1.20360180,1.99168986,0.59957448,0.86104383,0.30215170,0.79806850,0.01874911,0.13098037,0.14585553,0.00000000
1.20960480,1.95380824,0.58787557,0.82548488,0.29711560,0.80661768,0.02084786,0.12663831,0.14032937,0.00000000
1.21560780,1.92343112,0.57812319,0.79271872,0.29386535,0.81872743,0.02323431,0.12254657,0.13507336,0.00000000
1.22161081,1.90073439,0.57054248,0.76305502,0.29240372,0.83420889,0.02589210,0.11870719,0.13012183,0.00000000
1.22761381,1.88582161,0.56533291,0.73677685,0.29271777,0.85284199,0.02880038,0.11511852,0.12550727,0.00000000
1.23361681,1.87870990,0.56265950,0.71413541,0.29477620,0.87436832,0.03193346,0.11177509,0.12125897,0.00000000
1.23961981,1.87931737,0.56264503,0.69534508,0.29852727,0.89848523,0.03526057,0.10866760,0.11740157,0.00000000
1.24562281,1.88745295,0.56536343,0.68057872,0.30389737,0.92484161,0.03874584,0.10578284,0.11395380,0.00000000
1.25162581,1.90280933,0.57083471,0.66996362,0.31079030,0.95303588,0.04234839,0.10310385,0.11092737,0.00000000
1.25762881,1.92495951,0.57902174,0.66357788,0.31908732,0.98261660,0.04602271,0.10061015,0.10832613,0.00000000
1.26363182,1.95335754,0.58982882,0.66144741,0.32864802,1.01308593,0.04971919,0.09827813,0.10614551,0.00000000
1.26963482,1.98734318,0.60310218,0.66354369,0.33931190,1.04390581,0.05338491,0.09608162,0.10437235,0.00000000
1.27563782,2.02615072,0.61863231,0.66978214,0.35090057,1.07450685,0.05696460,0.09399259,0.10298508,0.00000000
1.28164082,2.06892137,0.63615790,0.68002129,0.36322044,1.10429948,0.06040182,0.09198203,0.10195418,0.00000000
1.28764382,2.11471878,0.65537126,0.69406272,0.37606589,1.13268689,0.06364019,0.09002087,0.10124305,0.00000000
1.29364682,2.16254704,0.67592491,0.71165183,0.38922256,1.15907917,0.06662485,0.08808096,0.10080906,0.00000000
1.29964982,2.21137036,0.69743908,0.73247946,0.40247087,1.18290789,0.06930378,0.08613608,0.10060492,0.00000000
1.30565283,2.26013378,0.71950977,0.75618450,0.41558948,1.20364059,0.07162929,0.08416290,0.10058006,0.00000000
1.31165583,2.30778415,0.74171724,0.78235762,0.42835868,1.22079429,0.07355928,0.08214176,0.10068217,0.00000000
1.31765883,2.35329066,0.76363457,0.81054602,0.44056362,1.23394763,0.07505847,0.08005744,0.10085880,0.00000000
1.32366183,2.39566462,0.78483616,0.84025963,0.45199743,1.24275094,0.07609939,0.07789966,0.10105875,0.00000000
1.32966483,2.43397796,0.80490606,0.87097852,0.46246409,1.24693400,0.07666319,0.07566343,0.10123354,0.00000000
1.33566783,2.46738023,0.82344591,0.90216184,0.47178117,1.24631129,0.07674011,0.07334921,0.10133862,0.00000000
1.34167084,2.49511397,0.84008258,0.93325802,0.47978247,1.24078454,0.07632979,0.07096284,0.10133446,0.00000000
1.34767384,2.51652851,0.85447531,0.96371643,0.48632051,1.23034270,0.07544115,0.06851541,0.10118743,0.00000000
1.35367684,2.53109194,0.86632235,0.99299998,0.49126900,1.21505963,0.07409210,0.06602284,0.10087051,0.00000000
1.35967984,2.53840152,0.87536716,1.02059867,0.49452515,1.19508961,0.07230887,0.06350546,0.10036377,0.00000000
1.36568284,2.53819220,0.88140387,1.04604341,0.49601196,1.17066119,0.07012522,0.06098747,0.09965470,0.00000000
1.37168584,2.53034339,0.88428205,1.06891977,0.49568030,1.14206967,0.06758131,0.05849636,0.09873830,0.00000000
1.37768884,2.51488347,0.88391070,1.08888093,0.49351076,1.10966862,0.06472255,0.05606233,0.09761709,0.00000000
1.38369185,2.49199203,0.88026107,1.10565927,0.48951516,1.07386092,0.06159822,0.05371767,0.09630083,0.00000000
1.38969485,2.46199919,0.87336839,1.11907580,0.48373753,1.03508938,0.05826010,0.05149626,0.09480618,0.00000000
1.39569785,2.42538186,0.86333213,1.12904684,0.47625452,0.99382752,0.05476111,0.04943298,0.09315621,0.00000000
1.40170085,2.38275631,0.85031465,1.13558745,0.46717499,0.95057047,0.05115399,0.04756323,0.09137968,0.00000000
1.40770385,2.33486691,0.83453822,1.13881100,0.45663878,0.90582624,0.04749002,0.04592250,0.08951028,0.00000000
1.41370685,2.28257074,0.81628012,1.13892472,0.44481449,0.86010739,0.04381797,0.04454580,0.08758570,0.00000000
1.41970985,2.22681819,0.79586601,1.13622124,0.43189626,0.81392318,0.04018316,0.04346730,0.08564658,0.00000000
1.42571286,2.16862966,0.77366152,1.13106614,0.41809964,0.76777223,0.03662671,0.04271978,0.08373534,0.00000000
1.43171586,2.10906901,0.75006230,1.12388203,0.40365651,0.72213562,0.03318499,0.04233416,0.08189506,0.00000000
1.43771886,2.04921437,0.72548286,1.11512983,0.38880928,0.67747056,0.02988928,0.04233896,0.08016812,0.00000000
1.44372186,1.99012748,0.70034446,1.10528808,0.37380455,0.63420456,0.02676565,0.04275975,0.07859506,0.00000000
1.44972486,1.93282269,0.67506265,1.09483122,0.35888650,0.59273025,0.02383494,0.04361862,0.07721335,0.00000000
1.45572786,1.87823703,0.65003483,1.08420817,0.34429018,0.55340087,0.02111302,0.04493365,0.07605634,0.00000000
1.46173087,1.82720287,0.62562857,1.07382210,0.33023522,0.51652653,0.01861109,0.04671843,0.07515233,0.00000000
1.46773387,1.78042441,0.60217100,1.06401274,0.31692005,0.48237149,0.01633616,0.04898166,0.07452392,0.00000000
1.47373687,1.73845951,0.57993993,1.05504210,0.30451702,0.45115237,0.01429158,0.05172693,0.07418754,0.00000000
1.47973987,1.70170785,0.55915709,1.04708450,0.29316867,0.42303759,0.01247764,0.05495258,0.07415343,0.00000000
1.48574287,1.67040623,0.53998380,1.04022150,0.28298527,0.39814803,0.01089218,0.05865187,0.07442578,0.00000000
1.49174587,1.64463136,0.52251930,1.03444204,0.27404393,0.37655895,0.00953123,0.06281323,0.07500335,0.00000000
1.49774887,1.62431034,0.50680180,1.02964786,0.26638905,0.35830316,0.00838958,0.06742092,0.07588038,0.00000000
1.50375188,1.60923826,0.49281218,1.02566392,0.26003435,0.34337543,0.00746134,0.07245578,0.07704780,0.00000000
1.50975488,1.59910209,0.48048016,1.02225319,0.25496619,0.33173784,0.00674044,0.07789626,0.07849467,0.00000000
1.51575788,1.59350984,0.46969259,1.01913518,0.25114811,0.32332599,0.00622095,0.08371962,0.08020987,0.00000000
1.52176088,1.59202313,0.46030336,1.01600689,0.24852621,0.31805574,0.00589747,0.08990325,0.08218384,0.00000000
1.52776388,1.59419178,0.45214445,1.01256538,0.24703516,0.31583017,0.00576526,0.09642596,0.08441028,0.00000000
1.53376688,1.59958814,0.44503761,1.00853033,0.24660443,0.31654637,0.00582035,0.10326932,0.08688777,0.00000000
1.53976988,1.60783953,0.43880583,1.00366567,0.24716448,0.32010173,0.00605955,0.11041880,0.08962118,0.00000000
1.54577289,1.61865672,0.43328431,0.99779883,0.24865237,0.32639934,0.00648030,0.11786464,0.09262269,0.00000000
1.55177589,1.63185688,0.42833016,0.99083676,0.25101669,0.33535223,0.00708050,0.12560248,0.09591240,0.00000000
1.55777889,1.64737965,0.42383041,0.98277773,0.25422130,0.34688601,0.00785819,0.13363344,0.09951840,0.00000000
1.56378189,1.66529518,0.41970805,0.97371830,0.25824783,0.36093993,0.00881122,0.14196389,0.10347629,0.00000000
1.56978489,1.68580371,0.41592572,0.96385514,0.26309668,0.37746603,0.00993681,0.15060453,0.10782810,0.00000000
1.57578789,1.70922651,0.41248698,0.95348154,0.26878643,0.39642656,0.01123119,0.15956915,0.11262059,0.00000000
1.58179090,1.73598842,0.40943513,0.94297884,0.27535183,0.41778953,0.01268909,0.16887275,0.11790300,0.00000000
1.58779390,1.76659297,0.40684974,0.93280317,0.28284024,0.44152280,0.01430336,0.17852934,0.12372431,0.00000000
1.59379690,1.80159113,0.40484105,0.92346816,0.29130693,0.46758688,0.01606460,0.18854939,0.13013015,0.00000000
1.59979990,1.84154533,0.40354272,0.91552452,0.30080927,0.49592689,0.01796081,0.19893708,0.13715938,0.00000000
1.60580290,1.88699051,0.40310311,0.90953739,0.31140040,0.52646407,0.01997720,0.20968755,0.14484072,0.00000000
1.61180590,1.93839423,0.40367585,0.90606252,0.32312243,0.55908741,0.02209604,0.22078423,0.15318926,0.00000000
1.61780890,1.99611789,0.40540992,0.90562247,0.33599987,0.59364590,0.02429664,0.23219650,0.16220345,0.00000000
1.62381191,2.06038099,0.40843997,0.90868378,0.35003335,0.62994191,0.02655549,0.24387777,0.17186235,0.00000000
1.62981491,2.13123046,0.41287723,0.91563617,0.36519434,0.66772617,0.02884649,0.25576423,0.18212360,0.00000000
1.63581791,2.20851653,0.41880151,0.92677461,0.38142092,0.70669486,0.03114129,0.26777431,0.19292205,0.00000000
1.64182091,2.29187660,0.42625459,0.94228509,0.39861501,0.74648899,0.03340985,0.27980894,0.20416939,0.00000000
1.64782391,2.38072793,0.43523549,0.96223446,0.41664130,0.78669642,0.03562096,0.29175275,0.21575456,0.00000000
1.65382691,2.47426980,0.44569750,0.98656486,0.43532789,0.82685652,0.03774296,0.30347607,0.22754528,0.00000000
1.65982991,2.57149501,0.45754750,1.01509287,0.45446877,0.86646755,0.03974447,0.31483785,0.23939045,0.00000000
1.66583292,2.67121060,0.47064709,1.04751326,0.47382798,0.90499637,0.04159514,0.32568924,0.25112356,0.00000000
1.67183592,2.77206665,0.48481591,1.08340705,0.49314546,0.94189045,0.04326644,0.33587778,0.26256681,0.00000000
1.67783892,2.87259225,0.49983661,1.12225368,0.51214411,0.97659145,0.04473240,0.34525210,0.27353594,0.00000000
1.68384192,2.97123685,0.51546139,1.16344638,0.53053801,1.00855010,0.04597028,0.35366669,0.28384550,0.00000000
1.68984492,3.06641542,0.53141969,1.20631031,0.54804120,1.03724162,0.04696117,0.36098677,0.29331434,0.00000000
1.69584792,3.15655519,0.54742670,1.25012246,0.56437686,1.06218108,0.04769049,0.36709292,0.30177121,0.00000000
1.70185093,3.24014227,0.56319230,1.29413258,0.57928620,1.08293807,0.04814832,0.37188520,0.30906004,0.00000000
1.70785393,3.31576592,0.57842991,1.33758419,0.59253687,1.09915002,0.04832963,0.37528671,0.31504482,0.00000000
1.71385693,3.38215872,0.59286503,1.37973491,0.60393045,1.11053362,0.04823436,0.37724621,0.31961377,0.00000000
1.71985993,3.43823108,0.60624290,1.41987521,0.61330863,1.11689387,0.04786733,0.37773998,0.32268273,0.00000000
1.72586293,3.48309873,0.61833521,1.45734508,0.62055790,1.11813030,0.04723799,0.37677246,0.32419751,0.00000000
1.73186593,3.51610234,0.62894541,1.49154799,0.62561248,1.11424027,0.04636013,0.37437602,0.32413518,0.00000000
1.73786893,3.53681866,0.63791260,1.52196173,0.62845561,1.10531919,0.04525135,0.37060966,0.32250424,0.00000000
1.74387194,3.54506338,0.64511391,1.54814615,0.62911891,1.09155760,0.04393259,0.36555678,0.31934370,0.00000000
1.74987494,3.54088577,0.65046540,1.56974751,0.62768018,1.07323560,0.04242742,0.35932222,0.31472113,0.00000000
1.75587794,3.52455613,0.65392144,1.58649983,0.62425971,1.05071461,0.04076144,0.35202864,0.30872983,0.00000000
1.76188094,3.49654704,0.65547305,1.59822341,0.61901537,1.02442717,0.03896158,0.34381252,0.30148516,0.00000000
1.76788394,3.45750983,0.65514511,1.60482108,0.61213678,0.99486518,0.03705541,0.33482001,0.29312049,0.00000000
1.77388694,3.40824773,0.65299288,1.60627261,0.60383898,0.96256710,0.03507056,0.32520267,0.28378262,0.00000000
1.77988994,3.34968743,0.64909813,1.60262791,0.59435585,0.92810475,0.03303402,0.31511361,0.27362723,0.00000000
1.78589295,3.28285042,0.64356503,1.59399959,0.58393364,0.89207028,0.03097172,0.30470389,0.26281434,0.00000000
1.79189595,3.20882568,0.63651624,1.58055548,0.57282500,0.85506365,0.02890800,0.29411957,0.25150410,0.00000000
1.79789895,3.12874474,0.62808924,1.56251155,0.56128361,0.81768125,0.02686527,0.28349934,0.23985302,0.00000000
1.80390195,3.04376016,0.61843319,1.54012559,0.54955965,0.78050574,0.02486372,0.27297290,0.22801082,0.00000000
1.80990495,2.95502772,0.60770634,1.51369193,0.53789626,0.74409747,0.02292114,0.26266000,0.21611787,0.00000000
1.81590795,2.86369281,0.59607404,1.48353731,0.52652682,0.70898743,0.02105279,0.25267017,0.20430346,0.00000000
1.82191096,2.77088051,0.58370734,1.45001786,0.51567326,0.67567176,0.01927139,0.24310298,0.19268474,0.00000000
1.82791396,2.67768918,0.57078205,1.41351701,0.50554493,0.64460763,0.01758713,0.23404882,0.18136632,0.00000000
1.83391696,2.58518668,0.55747801,1.37444412,0.49633818,0.61621032,0.01600779,0.22558984,0.17044052,0.00000000
1.83991996,2.49440836,0.54397869,1.33323342,0.48823620,0.59085117,0.01453890,0.21780122,0.15998807,0.00000000
1.84592296,2.40635590,0.53047052,1.29034296,0.48140893,0.56885612,0.01318386,0.21075225,0.15007932,0.00000000
1.85192596,2.32199601,0.51714214,1.24625305,0.47601298,0.55050464,0.01194422,0.20450744,0.14077553,0.00000000
1.85792896,2.24225812,0.50418315,1.20146399,0.47219111,0.53602867,0.01081984,0.19912721,0.13213046,0.00000000
1.86393197,2.16803043,0.49178238,1.15649267,0.47007140,0.52561153,0.00980916,0.19466838,0.12419187,0.00000000
1.86993497,2.10015383,0.48012553,1.11186785,0.46976583,0.51938658,0.00890937,0.19118416,0.11700298,0.00000000
1.87593797,2.03941350,0.46939221,1.06812404,0.47136835,0.51743576,0.00811670,0.18872390,0.11060373,0.00000000
1.88194097,1.98652834,0.45975242,1.02579401,0.47495253,0.51978792,0.00742656,0.18733233,0.10503180,0.00000000
1.88794397,1.94213850,0.45136255,0.98539998,0.48056885,0.52641725,0.00683374,0.18704863,0.10032332,0.00000000
1.89394697,1.90679174,0.44436108,0.94744379,0.48824185,0.53724206,0.00633261,0.18790528,0.09651335,0.00000000
1.89994997,1.88092937,0.43886421,0.91239646,0.49796742,0.55212397,0.00591726,0.18992684,0.09363589,0.00000000
1.90595298,1.86487264,0.43496157,0.88068738,0.50971037,0.57086813,0.00558166,0.19312877,0.09172375,0.00000000
1.91195598,1.85881062,0.43271234,0.85269376,0.52340264,0.59322451,0.00531980,0.19751640,0.09080805,0.00000000
1.91795898,1.86279054,0.43214192,0.82873075,0.53894234,0.61889057,0.00512579,0.20308420,0.09091745,0.00000000
1.92396198,1.87671135,0.43323948,0.80904271,0.55619379,0.64751560,0.00499404,0.20981536,0.09207725,0.00000000
1.92996498,1.90032122,0.43595646,0.79379612,0.57498880,0.67870658,0.00491932,0.21768172,0.09430824,0.00000000
1.93596798,1.93321957,0.44020623,0.78307449,0.59512906,0.71203578,0.00489692,0.22664417,0.09762542,0.00000000
1.94197099,1.97486361,0.44586497,0.77687555,0.61638991,0.74704980,0.00492276,0.23665344,0.10203671,0.00000000
1.94797399,2.02457959,0.45277379,0.77511101,0.63852511,0.78327988,0.00499344,0.24765110,0.10754148,0.00000000
1.95397699,2.08157825,0.46074208,0.77760886,0.66127265,0.82025305,0.00510639,0.25957101,0.11412916,0.00000000
1.95997999,2.14497408,0.46955192,0.78411836,0.68436130,0.85750373,0.00525991,0.27234075,0.12177787,0.00000000
1.96598299,2.21380748,0.47896353,0.79431742,0.70751757,0.89458530,0.00545323,0.28588318,0.13045312,0.00000000
1.97198599,2.28706892,0.48872149,0.80782221,0.73047289,0.93108107,0.00568654,0.30011799,0.14010663,0.00000000
1.97798899,2.36372412,0.49856145,0.82419869,0.75297049,0.96661412,0.00596097,0.31496293,0.15067539,0.00000000
1.98399200,2.44273914,0.50821730,0.84297553,0.77477186,1.00085562,0.00627856,0.33033497,0.16208097,0.00000000
1.98999500,2.52310416,0.51742820,0.86365794,0.79566236,1.03353111,0.00664215,0.34615094,0.17422909,0.00000000
1.99599800,2.60385532,0.52594561,0.88574198,0.81545574,1.06442451,0.00705529,0.36232802,0.18700967,0.00000000
2.00200100,2.68409330,0.53353974,0.90872864,0.83399750,1.09337970,0.00752199,0.37878367,0.20029725,0.00000000
2.00800400,2.76299845,0.54000537,0.93213722,0.85116675,1.12029954,0.00804659,0.39543537,0.21395192,0.00000000
2.01400700,2.83984170,0.54516687,0.95551749,0.86687681,1.14514249,0.00863340,0.41220003,0.22782078,0.00000000
2.02001001,2.91399108,0.54888215,0.97846022,0.88107430,1.16791698,0.00928649,0.42899318,0.24173992,0.00000000
2.02601301,2.98491402,0.55104547,1.00060555,0.89373704,1.18867398,0.01000935,0.44572818,0.25553696,0.00000000
2.03201601,3.05217554,0.55158918,1.02164919,0.90487080,1.20749807,0.01080454,0.46231534,0.26903404,0.00000000
2.03801901,3.11543276,0.55048412,1.04134609,0.91450521,1.22449761,0.01167341,0.47866128,0.28205128,0.00000000
2.04402201,3.17442655,0.54773893,1.05951161,0.92268902,1.23979456,0.01261575,0.49466854,0.29441055,0.00000000
2.05002501,3.22897075,0.54339824,1.07602038,0.92948504,1.25351437,0.01362958,0.51023553,0.30593951,0.00000000
2.05602801,3.27894013,0.53753981,1.09080290,0.93496497,1.26577667,0.01471092,0.52525690,0.31647568,0.00000000
2.06203102,3.32425770,0.53027086,1.10384028,0.93920449,1.27668704,0.01585361,0.53962449,0.32587054,0.00000000
2.06803402,3.36488222,0.52172369,1.11515748,0.94227880,1.28633033,0.01704926,0.55322856,0.33399333,0.00000000
2.07403702,3.40079675,0.51205077,1.12481547,0.94425877,1.29476579,0.01828730,0.56595971,0.34073452,0.00000000
2.08004002,3.43199869,0.50141949,1.13290279,0.94520795,1.30202421,0.01955504,0.57771097,0.34600875,0.00000000
2.08604302,3.45849184,0.49000681,1.13952685,0.94518039,1.30810703,0.02083786,0.58838032,0.34975711,0.00000000
2.09204602,3.48028070,0.47799393,1.14480560,0.94421951,1.31298744,0.02211957,0.59787329,0.35194865,0.00000000
2.09804902,3.49736714,0.46556122,1.14885974,0.94235771,1.31661317,0.02338272,0.60610557,0.35258110,0.00000000
2.10405203,3.50974922,0.45288343,1.15180585,0.93961695,1.31891083,0.02460905,0.61300554,0.35168060,0.00000000
2.11005503,3.51742198,0.44012555,1.15375069,0.93600991,1.31979136,0.02578001,0.61851643,0.34930064,0.00000000
2.11605803,3.52037986,0.42743911,1.15478672,0.93154168,1.31915620,0.02687723,0.62259803,0.34552016,0.00000000
2.12206103,3.51862016,0.41495927,1.15498899,0.92621181,1.31690383,0.02788309,0.62522798,0.34044077,0.00000000
2.12806403,3.51214715,0.40280257,1.15441334,0.92001651,1.31293627,0.02878122,0.62640223,0.33418345,0.00000000
2.13406703,3.50097635,0.39106549,1.15309577,0.91295074,1.30716515,0.02955700,0.62613496,0.32688461,0.00000000
2.14007004,3.48513862,0.37982363,1.15105300,0.90501018,1.29951718,0.03019796,0.62445776,0.31869189,0.00000000
2.14607304,3.46468367,0.36913177,1.14828397,0.89619286,1.28993863,0.03069413,0.62141821,0.30975964,0.00000000
2.15207604,3.43968301,0.35902450,1.14477215,0.88650039,1.27839891,0.03103833,0.61707789,0.30024459,0.00000000
2.15807904,3.41023213,0.34951755,1.14048860,0.87593882,1.26489300,0.03122635,0.61151002,0.29030148,0.00000000
2.16408204,3.37645223,0.34060971,1.13539550,0.86451908,1.24944299,0.03125698,0.60479682,0.28007921,0.00000000
2.17008504,3.33849155,0.33228528,1.12945020,0.85225719,1.23209863,0.03113203,0.59702684,0.26971738,0.00000000
2.17608804,3.29652670,0.32451702,1.12260954,0.83917425,1.21293728,0.03085622,0.58829236,0.25934351,0.00000000
2.18209105,3.25076434,0.31726949,1.11483454,0.82529647,1.19206326,0.03043696,0.57868712,0.24907093,0.00000000
2.18809405,3.20144336,0.31050269,1.10609516,0.81065521,1.16960686,0.02988413,0.56830443,0.23899747,0.00000000
2.19409705,3.14883794,0.30417602,1.09637520,0.79528741,1.14572329,0.02920976,0.55723588,0.22920494,0.00000000
2.20010005,3.09326142,0.29825237,1.08567718,0.77923631,1.12059150,0.02842769,0.54557060,0.21975937,0.00000000
2.20610305,3.03507106,0.29270221,1.07402700,0.76255263,1.09441315,0.02755326,0.53339515,0.21071201,0.00000000
2.21210605,2.97467328,0.28750768,1.06147827,0.74529624,1.06741164,0.02660289,0.52079404,0.20210097,0.00000000
2.21810905,2.91252913,0.28266643,1.04811609,0.72753822,1.03983115,0.02559383,0.50785068,0.19395334,0.00000000
2.22411206,2.84915934,0.27819519,1.03406004,0.70936323,1.01193570,0.02454377,0.49464873,0.18628780,0.00000000
2.23011506,2.78514824,0.27413274,1.01946605,0.69087203,0.98400794,0.02347061,0.48127361,0.17911740,0.00000000
2.23611806,2.72114598,0.27054235,1.00452717,0.67218392,0.95634762,0.02239220,0.46781416,0.17245241,0.00000000
2.24212106,2.65786826,0.26751338,0.98947263,0.65343885,0.92926948,0.02132611,0.45436395,0.16630319,0.00000000
2.24812406,2.59609287,0.26516194,0.97456544,0.63479903,0.90310054,0.02028948,0.44102246,0.16068269,0.00000000
2.25412706,2.53665281,0.26363057,0.96009810,0.61644957,0.87817644,0.01929887,0.42789570,0.15560868,0.00000000
2.26013007,2.48042538,0.26308667,0.94638660,0.59859825,0.85483706,0.01837015,0.41509623,0.15110543,0.00000000
