energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Na_s_up,Se_s_up,Se_p_up
-4.48724362,4.45535729,0.00249250,0.59694725,1.24146003,2.70377065,0.20788145,0.02839059,0.90462782
-4.48124062,4.83020783,0.00250674,0.65762654,1.34938963,2.95808586,0.21755675,0.02786336,0.95313935
-4.47523762,5.24552438,0.00257387,0.72336592,1.46689040,3.23866155,0.22788374,0.02772113,1.00914813
-4.46923462,5.69928440,0.00269393,0.79394550,1.59309055,3.54468199,0.23868236,0.02796003,1.07195290
-4.46323162,6.18893785,0.00286727,0.86907710,1.72697731,3.87500017,0.24975899,0.02857238,1.14075108
-4.45722861,6.71144980,0.00309449,0.94840622,1.86740965,4.22815276,0.26091240,0.02954724,1.21465839
-4.45122561,7.26335161,0.00337648,1.03151487,2.01313387,4.60238040,0.27193987,0.03087107,1.29273028
-4.44522261,7.84079948,0.00371436,1.11792546,2.16280185,4.99565248,0.28264309,0.03252829,1.37398459
-4.43921961,8.43963889,0.00410942,1.20710545,2.31499212,5.40569585,0.29283368,0.03450175,1.45742512
-4.43321661,9.05547342,0.00456312,1.29847280,2.46823346,5.83002636,0.30233820,0.03677317,1.54206530
-4.42721361,9.68373614,0.00507692,1.39140212,2.62103086,6.26598268,0.31100226,0.03932347,1.62695147
-4.42121061,10.31976189,0.00565225,1.48523135,2.77189345,6.71076124,0.31869388,0.04213306,1.71118501
-4.41520760,10.95885861,0.00629034,1.57926907,2.91936396,7.16145148,0.32530577,0.04518198,1.79394281
-4.40920460,11.59637601,0.00699212,1.67280222,3.06204899,7.61507078,0.33075665,0.04845000,1.87449512
-4.40320160,12.22776996,0.00775801,1.76510431,3.19864945,8.06859813,0.33499155,0.05191662,1.95222045
-4.39719860,12.84866119,0.00858785,1.85544397,3.32799033,8.51900627,0.33798120,0.05556107,2.02661673
-4.39119560,13.45488717,0.00948063,1.94309391,3.44904872,8.96329170,0.33972057,0.05936216,2.09730837
-4.38519260,14.04254612,0.01043441,2.02734014,3.56097920,9.39850246,0.34022677,0.06329814,2.16404896
-4.37918959,14.60803264,0.01144616,2.10749141,3.66313549,9.82176355,0.33953636,0.06734658,2.22671922
-4.37318659,15.14806458,0.01251157,2.18288877,3.75508733,10.23030006,0.33770242,0.07148410,2.28532041
-4.36718359,15.65970119,0.01362502,2.25291508,3.83663159,10.62145822,0.33479130,0.07568625,2.33996336
-4.36118059,16.14035273,0.01477941,2.31700433,3.90779680,10.99272449,0.33087950,0.07992732,2.39085336
-4.35517759,16.58778205,0.01596623,2.37465057,3.96884035,11.34174303,0.32605064,0.08418015,2.43827163
-4.34917459,17.00009893,0.01717546,2.42541610,4.02023803,11.66633176,0.32039266,0.08841609,2.48255406
-4.34317159,17.37574815,0.01839569,2.46893881,4.06266565,11.96449722,0.31399538,0.09260488,2.52406803
-4.33716858,17.71349217,0.01961422,2.50493827,4.09697297,12.23444839,0.30694854,0.09671473,2.56318838
-4.33116558,18.01238993,0.02081721,2.53322034,4.12415056,12.47460953,0.29934018,0.10071235,2.60027352
-4.32516258,18.27177282,0.02198990,2.55368014,4.14529037,12.68363209,0.29125548,0.10456319,2.63564279
-4.31915958,18.49121940,0.02311690,2.56630303,4.16154151,12.86040565,0.28277603,0.10823170,2.66955610
-4.31315658,18.67053020,0.02418248,2.57116365,4.17406259,13.00406771,0.27397937,0.11168167,2.70219675
-4.30715358,18.80970395,0.02517093,2.56842288,4.18397281,13.11401249,0.26493893,0.11487676,2.73365841
-4.30115058,18.90891691,0.02606696,2.55832282,4.19230376,13.18989846,0.25572414,0.11778106,2.76393679
-4.29514757,18.96850618,0.02685610,2.54117987,4.19995399,13.23165459,0.24640063,0.12035974,2.79292659
-4.28914457,18.98895852,0.02752507,2.51737629,4.20764886,13.23948548,0.23703073,0.12257980,2.82042390
-4.28314157,18.97090531,0.02806220,2.48735046,4.21590744,13.21387519,0.22767378,0.12441083,2.84613404
-4.27713857,18.91512448,0.02845778,2.45158621,4.22501832,13.15558992,0.21838670,0.12582592,2.86968473
-4.27113557,18.82254938,0.02870439,2.41060185,4.23502587,13.06567957,0.20922435,0.12680240,2.89064387
-4.26513257,18.69428465,0.02879717,2.36493907,4.24572773,12.94547801,0.20024000,0.12732274,2.90854137
-4.25912956,18.53162814,0.02873400,2.31515240,4.25668414,12.79660208,0.19148567,0.12737529,2.92289409
-4.25312656,18.33609764,0.02851567,2.26179944,4.26723872,12.62094884,0.18301252,0.12695495,2.93323270
-4.24712356,18.10946066,0.02814586,2.20543232,4.27655009,12.42069069,0.17487108,0.12606380,2.93912935
-4.24112056,17.85376478,0.02763118,2.14659049,4.28363287,12.19826768,0.16711154,0.12471144,2.94022484
-4.23511756,17.57136594,0.02698097,2.08579507,4.28740621,11.95637620,0.15978389,0.12291534,2.93625399
-4.22911456,17.26495147,0.02620713,2.02354463,4.28674747,11.69795290,0.15293808,0.12070081,2.92706790
-4.22311156,16.93755472,0.02532384,1.96031251,4.28054844,11.42615305,0.14662400,0.11810096,2.91265213
-4.21710855,16.59255817,0.02434723,1.89654525,4.26777132,11.14432207,0.14089145,0.11515622,2.89313956
-4.21110555,16.23368221,0.02329498,1.83266206,4.24750159,10.85595945,0.13578995,0.11191385,2.86881742
-4.20510255,15.86495721,0.02218589,1.76905489,4.21899509,10.56467447,0.13136841,0.10842710,2.84012768
-4.19909955,15.49067765,0.02103947,1.70608888,4.18171700,10.27413323,0.12767468,0.10475422,2.80766075
-4.19309655,15.11533745,0.01987550,1.64410278,4.13537074,9.98799753,0.12475498,0.10095731,2.77214239
-4.18709355,14.74354739,0.01871359,1.58340916,4.07991544,9.70985619,0.12265311,0.09710102,2.73441431
-4.18109055,14.37993628,0.01757284,1.52429416,4.01557127,9.44315031,0.12140962,0.09325110,2.69540900
-4.17508754,14.02903885,0.01647148,1.46701669,3.94281247,9.19109465,0.12106089,0.08947295,2.65611981
-4.16908454,13.69517468,0.01542658,1.41180709,3.86234879,8.95659760,0.12163811,0.08583013,2.61756748
-4.16308154,13.38232301,0.01445385,1.35886526,3.77509653,8.74218316,0.12316629,0.08238284,2.58076444
-4.15707854,13.09399942,0.01356749,1.30835851,3.68214091,8.54991820,0.12566335,0.07918658,2.54667858
-4.15107554,12.83314052,0.01278007,1.26041923,3.58469199,8.38134883,0.12913931,0.07629081,2.51619791
-4.14507254,12.60200283,0.01210258,1.21514288,3.48403667,8.23744937,0.13359561,0.07373784,2.49009793
-4.13906953,12.40208163,0.01154437,1.17258627,3.38148928,8.11858719,0.13902467,0.07156188,2.46901304
-4.13306653,12.23405506,0.01111330,1.13276670,3.27834350,8.02450624,0.14540970,0.06978833,2.45341347
-4.12706353,12.09775720,0.01081580,1.09566200,3.17582778,7.95433109,0.15272470,0.06843330,2.44358879
-4.12106053,11.99218291,0.01065704,1.06121179,3.07506660,7.90659266,0.16093479,0.06750336,2.43963877
-4.11505753,11.91552508,0.01064100,1.02931986,2.97704892,7.87927540,0.16999663,0.06699563,2.44147208
-4.10905453,11.86524379,0.01077064,0.99985787,2.88260523,7.86988502,0.17985910,0.06689799,2.44881286
-4.10305153,11.83816454,0.01104797,0.97267013,2.79239357,7.87553423,0.19046407,0.06718970,2.46121475
-4.09704852,11.83060149,0.01147411,0.94757934,2.70689449,7.89304344,0.20174717,0.06784210,2.47808172
-4.09104552,11.83850003,0.01204928,0.92439297,2.62641468,7.91905217,0.21363852,0.06881959,2.49869463
-4.08504252,11.85759212,0.01277283,0.90291009,2.55109792,7.95013643,0.22606340,0.07008074,2.52224207
-4.07903952,11.88355685,0.01364308,0.88292812,2.48094233,7.98292700,0.23894265,0.07157952,2.54785396
-4.07303652,11.91217882,0.01465720,0.86424934,2.41582205,8.01422339,0.25219294,0.07326667,2.57463633
-4.06703352,11.93949680,0.01581109,0.84668675,2.35551181,8.04109858,0.26572673,0.07509099,2.60170536
-4.06103052,11.96193613,0.01709911,0.83006893,2.29971254,8.06099010,0.27945209,0.07700079,2.62821933
-4.05502751,11.97641922,0.01851391,0.81424392,2.24807651,8.07177395,0.29327225,0.07894512,2.65340683
-4.04902451,11.98044990,0.02004619,0.79908174,2.20023049,8.07181853,0.30708508,0.08087510,2.67659027
-4.04302151,11.97216905,0.02168454,0.78447571,2.15579595,8.06001727,0.32078259,0.08274497,2.69720369
-4.03701851,11.95038064,0.02341531,0.77034251,2.11440556,8.03579961,0.33425046,0.08451310,2.71480450
-4.03101551,11.91454906,0.02522252,0.75662120,2.07571544,7.99912093,0.34736784,0.08614281,2.72907898
-4.02501251,11.86476999,0.02708789,0.74327130,2.03941338,7.95043366,0.36000755,0.08760301,2.73984190
-4.01900950,11.80171856,0.02899092,0.73027031,2.00522311,7.89064192,0.37203669,0.08886865,2.74703076
-4.01300650,11.72657954,0.03090919,0.71761081,1.97290531,7.82104339,0.38331784,0.08992098,2.75069552
-4.00700350,11.64096471,0.03281861,0.70529744,1.94225597,7.74326201,0.39371093,0.09074765,2.75098496
-4.00100050,11.54682304,0.03469392,0.69334415,1.91310297,7.65917548,0.40307564,0.09134263,2.74813063
-3.99499750,11.44634888,0.03650919,0.68177162,1.88530174,7.57084134,0.41127455,0.09170598,2.74242974
-3.98899450,11.34189300,0.03823851,0.67060536,1.85873074,7.48042502,0.41817670,0.09184348,2.73422798
-3.98299150,11.23588033,0.03985658,0.65987422,1.83328734,7.39013267,0.42366158,0.09176613,2.72390320
-3.97698849,11.13073737,0.04133952,0.64960956,1.80888476,7.30215092,0.42762334,0.09148961,2.71185079
-3.97098549,11.02883111,0.04266553,0.63984487,1.78545005,7.21859498,0.42997501,0.09103366,2.69847125
-3.96498249,10.93242001,0.04381557,0.63061581,1.76292351,7.14146566,0.43065244,0.09042132,2.68416018
-3.95897949,10.84361676,0.04477403,0.62196037,1.74125917,7.07261531,0.42961789,0.08967831,2.66930086
-3.95297649,10.76436172,0.04552918,0.61391912,1.72042620,7.01372189,0.42686285,0.08883224,2.65425910
-3.94697349,10.69640504,0.04607363,0.60653521,1.70041082,6.96627038,0.42241004,0.08791194,2.63938029
-3.94097049,10.64129553,0.04640454,0.59985405,1.68121831,6.93153989,0.41631436,0.08694671,2.62498787
-3.93496748,10.60037400,0.04652373,0.59392241,1.66287462,6.91059543,0.40866268,0.08596573,2.61138305
-3.92896448,10.57476898,0.04643762,0.58878704,1.64542722,6.90428280,0.39957255,0.08499737,2.59884512
-3.92296148,10.56539335,0.04615698,0.58449252,1.62894490,6.91322572,0.38918962,0.08406866,2.58763191
-3.91695848,10.57294060,0.04569658,0.58107871,1.61351619,6.93782447,0.37768410,0.08320474,2.57798003
-3.91095548,10.59788033,0.04507466,0.57857764,1.59924654,6.97825560,0.36524622,0.08242845,2.57010470
-3.90495248,10.64045304,0.04431228,0.57701016,1.58625406,7.03447283,0.35208099,0.08175990,2.56419887
-3.89894947,10.70066478,0.04343268,0.57638262,1.57466425,7.10620935,0.33840239,0.08121619,2.56043175
-3.89294647,10.77828269,0.04246048,0.57668361,1.56460386,7.19298223,0.32442738,0.08081116,2.55894667
-3.88694347,10.87283266,0.04142094,0.57788137,1.55619418,7.29409935,0.31036981,0.08055522,2.55985852
-3.88094047,10.98360040,0.04033916,0.57992168,1.54954440,7.40866981,0.29643470,0.08045527,2.56325084
-3.87493747,11.10963698,0.03923945,0.58272692,1.54474513,7.53561814,0.28281285,0.08051467,2.56917293
-3.86893447,11.24976992,0.03814459,0.58619599,1.54186267,7.67370265,0.26967629,0.08073330,2.57763699
-3.86293147,11.40262020,0.03707534,0.59020550,1.54093436,7.82153816,0.25717443,0.08110769,2.58861576
-3.85692846,11.56662520,0.03604993,0.59461215,1.54196507,7.97762251,0.24543122,0.08163115,2.60204058
-3.85092546,11.74006748,0.03508376,0.59925608,1.54492530,8.14036662,0.23454333,0.08229402,2.61780020
-3.84492246,11.92110827,0.03418910,0.60396530,1.54975071,8.30812697,0.22457926,0.08308397,2.63574036
-3.83891946,12.10782490,0.03337502,0.60856076,1.55634331,8.47923958,0.21557949,0.08398621,2.65566435
-3.83291646,12.29825069,0.03264734,0.61286198,1.56457414,8.65205440,0.20755752,0.08498394,2.67733454
-3.82691346,12.49041604,0.03200872,0.61669275,1.57428732,8.82496876,0.20050164,0.08605864,2.70047498
-3.82091046,12.68238948,0.03145883,0.61988685,1.58530537,8.99645911,0.19437738,0.08719050,2.72477516
-3.81490745,12.87231737,0.03099458,0.62229328,1.59743549,9.16510992,0.18913055,0.08835882,2.74989498
-3.80890445,13.05846148,0.03061047,0.62378085,1.61047667,9.32963931,0.18469050,0.08954246,2.77547102
-3.80290145,13.23923383,0.03029889,0.62424194,1.62422719,9.48892087,0.18097370,0.09072031,2.80112398
-3.79689845,13.41322821,0.03005060,0.62359519,1.63849245,9.64200174,0.17788736,0.09187177,2.82646743
-3.79089545,13.57924841,0.02985509,0.62178710,1.65309263,9.78811701,0.17533301,0.09297719,2.85111766
-3.78489245,13.73633301,0.02970108,0.61879253,1.66786997,9.92670068,0.17320992,0.09401846,2.87470448
-3.77888944,13.88377673,0.02957693,0.61461411,1.68269535,10.05739376,0.17141830,0.09497944,2.89688267
-3.77288644,14.02114844,0.02947111,0.60928064,1.69747386,10.18004968,0.16986213,0.09584644,2.91734376
-3.76688344,14.14830558,0.02937260,0.60284471,1.71214903,10.29473757,0.16845171,0.09660872,2.93582765
-3.76088044,14.26540475,0.02927130,0.59537960,1.72670553,10.40174346,0.16710574,0.09725880,2.95213350
-3.75487744,14.37290794,0.02915837,0.58697581,1.74117002,10.50156949,0.16575298,0.09779285,2.96612930
-3.74887444,14.47158376,0.02902652,0.57773721,1.75561000,10.59493087,0.16433351,0.09821088,2.97775966
-3.74287144,14.56250276,0.02887027,0.56777721,1.77013071,10.68275022,0.16279954,0.09851681,2.98705099
-3.73686843,14.64702598,0.02868611,0.55721492,1.78486980,10.76614880,0.16111576,0.09871852,2.99411381
-3.73086543,14.72678588,0.02847256,0.54617165,1.79999009,10.84643376,0.15925937,0.09882758,2.99914172
-3.72486243,14.80365889,0.02823026,0.53476764,1.81567064,10.92508095,0.15721963,0.09885902,3.00240684
-3.71885943,14.87972912,0.02796184,0.52311925,1.83209627,11.00371243,0.15499717,0.09883078,3.00425159
-3.71285643,14.95724314,0.02767183,0.51133659,1.84944623,11.08406836,0.15260291,0.09876316,3.00507727
-3.70685343,15.03855610,0.02736643,0.49952165,1.86788228,11.16797272,0.15005679,0.09867803,3.00532945
-3.70085043,15.12606998,0.02705325,0.48776687,1.88753705,11.25729314,0.14738624,0.09859808,3.00548113
-3.69484742,15.22216518,0.02674102,0.47615413,1.90850309,11.35389477,0.14462452,0.09854594,3.00601418
-3.68884442,15.32912721,0.02643922,0.46475425,1.93082345,11.45958912,0.14180898,0.09854326,3.00739995
-3.68284142,15.44907046,0.02615772,0.45362676,1.95448418,11.57607864,0.13897928,0.09860991,3.01008014
-3.67683842,15.58386132,0.02590642,0.44282005,1.97940947,11.70489832,0.13617556,0.09876319,3.01444866
-3.67083542,15.73504338,0.02569490,0.43237178,2.00545964,11.84735600,0.13343681,0.09901715,3.02083548
-3.66483242,15.90376705,0.02553208,0.42230958,2.03243246,12.00447293,0.13079929,0.09938208,3.02949324
-3.65882941,16.09072623,0.02542597,0.41265186,2.06006753,12.17692676,0.12829510,0.09986416,3.04058716
-3.65282641,16.29610444,0.02538341,0.40340885,2.08805398,12.36499889,0.12595108,0.10046529,3.05418869
-3.64682341,16.51953245,0.02540996,0.39458371,2.11604086,12.56852835,0.12378782,0.10118313,3.07027316
-3.64082041,16.76005926,0.02550976,0.38617369,2.14365000,12.78687412,0.12181900,0.10201129,3.08872122
-3.63481741,17.01613785,0.02568550,0.37817139,2.17049041,13.01888820,0.12005103,0.10293974,3.10932408
-3.62881441,17.28562687,0.02593849,0.37056584,2.19617382,13.26290083,0.11848290,0.10395527,3.13179189
-3.62281141,17.56580861,0.02626873,0.36334373,2.22033018,13.51671973,0.11710632,0.10504217,3.15576474
-3.61680840,17.85342379,0.02667502,0.35649031,2.24262248,13.77764450,0.11590612,0.10618290,3.18082573
-3.61080540,18.14472264,0.02715516,0.34999028,2.26276007,14.04249702,0.11486089,0.10735878,3.20651513
-3.60480240,18.43553167,0.02770613,0.34382847,2.28050953,14.30766830,0.11394372,0.10855074,3.23234509
-3.59879940,18.72133509,0.02832427,0.33799026,2.29570276,14.56918162,0.11312319,0.10973994,3.25781400
-3.59279640,18.99736912,0.02900548,0.33246188,2.30824153,14.82277129,0.11236445,0.11090836,3.28242003
-3.58679340,19.25872746,0.02974534,0.32723034,2.31809848,15.06397572,0.11163037,0.11203929,3.30567326
-3.58079040,19.50047526,0.03053929,0.32228335,2.32531428,15.28824282,0.11088272,0.11311768,3.32710601
-3.57478739,19.71776905,0.03138270,0.31760885,2.32999132,15.49104512,0.11008340,0.11413040,3.34628112
-3.56878439,19.90597945,0.03227087,0.31319453,2.33228414,15.66800164,0.10919560,0.11506638,3.36279825
-3.56278139,20.06081334,0.03319910,0.30902715,2.33238717,15.81500269,0.10818492,0.11591669,3.37629800
-3.55677839,20.17843190,0.03416261,0.30509191,2.33052053,15.92833366,0.10702041,0.11667448,3.38646429
-3.55077539,20.25556110,0.03515644,0.30137172,2.32691472,16.00479358,0.10567548,0.11733496,3.39302516
-3.54477239,20.28959093,0.03617544,0.29784658,2.32179497,16.04180408,0.10412869,0.11789526,3.39575227
-3.53876938,20.27866014,0.03721405,0.29449309,2.31536628,16.03750451,0.10236441,0.11835438,3.39445972
-3.53276638,20.22172332,0.03826630,0.29128412,2.30779997,15.99082945,0.10037330,0.11871312,3.38900233
-3.52676338,20.11859792,0.03932568,0.28818868,2.29922251,15.90156497,0.09815261,0.11897402,3.37927398
-3.52076038,19.96998897,0.04038511,0.28517203,2.28970729,15.77038107,0.09570636,0.11914140,3.36520618
-3.51475738,19.77749024,0.04143693,0.28219607,2.27926991,15.59883825,0.09304532,0.11922139,3.34676725
-3.50875438,19.54356115,0.04247302,0.27921997,2.26786714,15.38936713,0.09018679,0.11922202,3.32396214
-3.50275138,19.27147961,0.04348485,0.27620106,2.25539976,15.14522113,0.08715427,0.11915333,3.29683315
-3.49674837,18.96527147,0.04446374,0.27309592,2.24171916,14.87040305,0.08397697,0.11902744,3.26546125
-3.49074537,18.62961855,0.04540109,0.26986169,2.22663720,14.56956741,0.08068917,0.11885864,3.22996808
-3.48474237,18.26974723,0.04628865,0.26645746,2.20993903,14.24790145,0.07732942,0.11866338,3.19051825
-3.47873937,17.89130074,0.04711892,0.26284573,2.19139790,13.91098827,0.07393972,0.11846014,3.14732156
-3.47273637,17.50019851,0.04788546,0.25899390,2.17079130,13.56465640,0.07056454,0.11826930,3.10063495
-3.46673337,17.10248653,0.04858326,0.25487561,2.14791746,13.21482059,0.06724982,0.11811279,3.05076346
-3.46073037,16.70418269,0.04920901,0.25047201,2.12261112,12.86731873,0.06404188,0.11801359,2.99805999
-3.45472736,16.31112159,0.04976142,0.24577271,2.09475789,12.52775034,0.06098635,0.11799514,2.94292343
-3.44872436,15.92880302,0.05024134,0.24077651,2.06430599,12.20132158,0.05812707,0.11808063,2.88579470
-3.44272136,15.56224849,0.05065185,0.23549181,2.03127491,11.89270185,0.05550505,0.11829212,2.82715060
-3.43671836,15.21586996,0.05099823,0.22993653,1.99576028,11.60589651,0.05315743,0.11864958,2.76749535
-3.43071536,14.89335448,0.05128780,0.22413778,1.95793464,11.34413973,0.05111652,0.11916994,2.70734978
-3.42471236,14.59756833,0.05152960,0.21813105,1.91804388,11.10981085,0.04940895,0.11986609,2.64723851
-3.41870935,14.33048364,0.05173399,0.21195904,1.87639970,10.90437691,0.04805489,0.12074593,2.58767541
-3.41270635,14.09312989,0.05191218,0.20567019,1.83336812,10.72836310,0.04706744,0.12181149,2.52914781
-3.40670335,13.88557214,0.05207557,0.19931687,1.78935490,10.58135197,0.04645214,0.12305825,2.47210029
-3.40070035,13.70691703,0.05223518,0.19295347,1.74478855,10.46201152,0.04620666,0.12447458,2.41691869
-3.39469735,13.55534689,0.05240089,0.18663426,1.70010177,10.36815102,0.04632066,0.12604143,2.36391516
-3.38869435,13.42818136,0.05258089,0.18041136,1.65571250,10.29680282,0.04677585,0.12773231,2.31331511
-3.38269135,13.32196528,0.05278098,0.17433265,1.61200544,10.24432754,0.04754625,0.12951347,2.26524690
-3.37668834,13.23258040,0.05300414,0.16843999,1.56931533,10.20653905,0.04859869,0.13134442,2.21973493
-3.37068534,13.15537809,0.05325009,0.16276767,1.52791262,10.17884536,0.04989345,0.13317874,2.17669667
-3.36468234,13.08532912,0.05351504,0.15734114,1.48799263,10.15640074,0.05138517,0.13496509,2.13594411
-3.35867934,13.01718612,0.05379159,0.15217627,1.44966861,10.13426432,0.05302386,0.13664858,2.09718979
-3.35267634,12.94565387,0.05406887,0.14727898,1.41296920,10.10756001,0.05475617,0.13817219,2.06005723
-3.34667334,12.86556204,0.05433273,0.14264533,1.37784046,10.07163282,0.05652666,0.13947852,2.02409579
-3.34067034,12.77203504,0.05456620,0.13826216,1.34415224,10.02219661,0.05827930,0.14051149,1.98879909
-3.33466733,12.66065366,0.05475008,0.13410809,1.31170874,9.95546903,0.05995888,0.14121823,1.95362660
-3.32866433,12.52760321,0.05486363,0.13015491,1.28026260,9.86828940,0.06151255,0.14155082,1.91802734
-3.32266133,12.36980366,0.05488535,0.12636931,1.24953171,9.75821639,0.06289116,0.14146808,1.88146472
