energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-1.50375188,2.81538304,2.40458780,2.33353601,0.00150257,0.06697627,0.01258166,0.17071628,0.48456753,0.26424575
-1.49774887,2.77160582,2.38542995,2.30103195,0.00145846,0.06630684,0.01238409,0.17016632,0.47492643,0.25539125
-1.49174587,2.72147256,2.35947451,2.26146849,0.00142047,0.06541135,0.01213403,0.16967262,0.46370448,0.24694795
-1.48574287,2.66554563,2.32692239,2.21529213,0.00138895,0.06430212,0.01183596,0.16922408,0.45105915,0.23900654
-1.47973987,2.60444988,2.28807048,2.16303674,0.00136407,0.06299398,0.01149491,0.16880205,0.43716602,0.23164757
-1.47373687,2.53885705,2.24329904,2.10530609,0.00134581,0.06150383,0.01111638,0.16838091,0.42221425,0.22494209
-1.46773387,2.46947138,2.19305940,2.04275714,0.00133401,0.05985026,0.01070615,0.16792899,0.40640193,0.21895230
-1.46173087,2.39701659,2.13786224,1.97608469,0.00132838,0.05805311,0.01027020,0.16740980,0.38993152,0.21373203
-1.45572786,2.32222453,2.07826695,1.90600765,0.00132855,0.05613311,0.00981453,0.16678349,0.37300552,0.20932708
-1.44972486,2.24582559,2.01487198,1.83325714,0.00133406,0.05411152,0.00934510,0.16600867,0.35582263,0.20577537
-1.44372186,2.16854066,1.94830630,1.75856647,0.00134444,0.05200982,0.00886768,0.16504417,0.33857436,0.20310679
-1.43771886,2.09107473,1.87922196,1.68266288,0.00135919,0.04984951,0.00838779,0.16385105,0.32144234,0.20134278
-1.43171586,2.01411165,1.80828744,1.60626093,0.00137784,0.04765185,0.00791064,0.16239447,0.30459629,0.20049572
-1.42571286,1.93830983,1.73618166,1.53005719,0.00139994,0.04543777,0.00744107,0.16064547,0.28819267,0.20056803
-1.41970985,1.86429874,1.66358835,1.45472597,0.00142510,0.04322775,0.00698352,0.15858255,0.27237398,0.20155125
-1.41370685,1.79267564,1.59119066,1.38091582,0.00145299,0.04104178,0.00654201,0.15619294,0.25726865,0.20342500
-1.40770385,1.72400260,1.51966559,1.30924649,0.00148333,0.03889933,0.00612015,0.15347353,0.24299146,0.20615596
-1.40170085,1.65880349,1.44967838,1.24030609,0.00151590,0.03681935,0.00572114,0.15043138,0.22964431,0.20969714
-1.39569785,1.59756098,1.38187650,1.17464830,0.00155053,0.03482028,0.00534775,0.14708384,0.21731729,0.21398727
-1.38969485,1.54071349,1.31688347,1.11278965,0.00158707,0.03292004,0.00500239,0.14345817,0.20608989,0.21895069
-1.38369185,1.48865233,1.25529250,1.05520659,0.00162540,0.03113606,0.00468705,0.13959086,0.19603230,0.22449769
-1.37768884,1.44171918,1.19766011,1.00233268,0.00166538,0.02948526,0.00440339,0.13552653,0.18720656,0.23052543
-1.37168584,1.40020407,1.14449995,0.95455582,0.00170684,0.02798399,0.00415270,0.13131655,0.17966775,0.23691946
-1.36568284,1.36434420,1.09627706,0.91221574,0.00174959,0.02664802,0.00393593,0.12701743,0.17346480,0.24355599
-1.35967984,1.33432375,1.05340274,0.87560176,0.00179338,0.02549246,0.00375367,0.12268916,0.16864126,0.25030469
-1.35367684,1.31027486,1.01623034,0.84495117,0.00183789,0.02453164,0.00360618,0.11839344,0.16523574,0.25703219
-1.34767384,1.29227972,0.98505190,0.82044807,0.00188273,0.02377901,0.00349340,0.11419197,0.16328215,0.26360591
-1.34167084,1.28037389,0.96009604,0.80222290,0.00192747,0.02324700,0.00341492,0.11014490,0.16280973,0.26989844
-1.33566783,1.27455045,0.94152675,0.79035259,0.00197161,0.02294690,0.00336998,0.10630940,0.16384289,0.27579184
-1.32966483,1.27476489,0.92944324,0.78486117,0.00201464,0.02288860,0.00335753,0.10273854,0.16640083,0.28118207
-1.32366183,1.28094012,0.92388065,0.78572090,0.00205602,0.02308052,0.00337618,0.09948029,0.17049710,0.28598303
-1.31765883,1.29297137,0.92481126,0.79285352,0.00209525,0.02352929,0.00342426,0.09657687,0.17613899,0.29013005
-1.31165583,1.31073017,0.93214619,0.80613161,0.00213188,0.02423965,0.00349983,0.09406430,0.18332683,0.29358271
-1.30565283,1.33406728,0.94573712,0.82537980,0.00216556,0.02521411,0.00360069,0.09197210,0.19205315,0.29632659
-1.29964982,1.36281376,0.96537787,0.85037551,0.00219602,0.02645284,0.00372447,0.09032319,0.20230186,0.29837402
-1.29364682,1.39678020,0.99080568,0.88084938,0.00222316,0.02795332,0.00386861,0.08913391,0.21404727,0.29976346
-1.28764382,1.43575369,1.02170199,0.91648497,0.00224702,0.02971019,0.00403042,0.08841407,0.22725302,0.30055779
-1.28164082,1.47949264,1.05769276,0.95691798,0.00226782,0.03171500,0.00420716,0.08816701,0.24187105,0.30084118
-1.27563782,1.52771972,1.09834827,1.00173500,0.00228592,0.03395600,0.00439603,0.08838971,0.25784042,0.30071504
-1.26963482,1.58011316,1.14318272,1.05047200,0.00230186,0.03641799,0.00459425,0.08907278,0.27508615,0.30029282
-1.26363182,1.63629720,1.19165382,1.10261279,0.00231630,0.03908218,0.00479908,0.09020045,0.29351814,0.29969430
-1.25762881,1.69583227,1.24316265,1.15758792,0.00232998,0.04192613,0.00500783,0.09175054,0.31303003,0.29903933
-1.25162581,1.75820596,1.29705432,1.21477427,0.00234371,0.04492374,0.00521792,0.09369437,0.33349835,0.29844155
-1.24562281,1.82282552,1.35261977,1.27349600,0.00235830,0.04804537,0.00542686,0.09599669,0.35478178,0.29800236
-1.23961981,1.88901299,1.40909908,1.33302696,0.00237452,0.05125799,0.00563227,0.09861572,0.37672075,0.29780549
-1.23361681,1.95600370,1.46568681,1.39259535,0.00239303,0.05452551,0.00583189,0.10150323,0.39913748,0.29791244
-1.22761381,2.02294893,1.52153948,1.45139051,0.00241434,0.05780914,0.00602353,0.10460477,0.42183639,0.29835914
-1.22161081,2.08892320,1.57578541,1.50857237,0.00243876,0.06106793,0.00620513,0.10786016,0.44460517,0.29915395
-1.21560780,2.15293654,1.62753703,1.56328343,0.00246637,0.06425939,0.00637467,0.11120414,0.46721645,0.30027720
-1.20960480,2.21395163,1.67590537,1.61466325,0.00249698,0.06734018,0.00653022,0.11456727,0.48943011,0.30168222
-1.20360180,2.27090556,1.72001659,1.66186509,0.00253012,0.07026698,0.00666992,0.11787712,0.51099629,0.30329796
-1.19759880,2.32273555,1.75902997,1.70407436,0.00256507,0.07299728,0.00679196,0.12105966,0.53165908,0.30503294
-1.19159580,2.36840786,1.79215684,1.74052819,0.00260084,0.07549034,0.00689461,0.12404090,0.55116077,0.30678039
-1.18559280,2.40694849,1.81867981,1.77053558,0.00263622,0.07770809,0.00697622,0.12674865,0.56924672,0.30842431
-1.17958979,2.43747473,1.83797136,1.79349700,0.00266981,0.07961605,0.00703528,0.12911442,0.58567049,0.30984612
-1.17358679,2.45922571,1.84951116,1.80892299,0.00270010,0.08118415,0.00707039,0.13107538,0.60019936,0.31093151
-1.16758379,2.47159090,1.85290128,1.81645052,0.00272552,0.08238756,0.00708037,0.13257620,0.61261982,0.31157722
-1.16158079,2.47413480,1.84787849,1.81585654,0.00274450,0.08320733,0.00706425,0.13357085,0.62274292,0.31169728
-1.15557779,2.46661682,1.83432319,1.80706791,0.00275555,0.08363090,0.00702134,0.13402410,0.63040935,0.31122842
-1.14957479,2.44900505,1.81226432,1.79016709,0.00275735,0.08365253,0.00695128,0.13391287,0.63549388,0.31013441
-1.14357179,2.42148328,1.78188013,1.76539327,0.00274876,0.08327349,0.00685406,0.13322707,0.63790912,0.30840902
-1.13756878,2.38445065,1.74349455,1.73313865,0.00272891,0.08250207,0.00673009,0.13197017,0.63760837,0.30607753
-1.13156578,2.33851392,1.69756932,1.69393991,0.00269723,0.08135344,0.00658016,0.13015932,0.63458732,0.30319661
-1.12556278,2.28447235,1.64469217,1.64846508,0.00265349,0.07984931,0.00640552,0.12782497,0.62888476,0.29985271
-1.11955978,2.22329594,1.58556144,1.59749627,0.00259779,0.07801741,0.00620783,0.12501010,0.62058195,0.29615892
-1.11355678,2.15609768,1.52096782,1.54190879,0.00253058,0.07589086,0.00598915,0.12176904,0.60980086,0.29225053
-1.10755378,2.08410104,1.45177388,1.48264750,0.00245264,0.07350728,0.00575191,0.11816591,0.59670124,0.28827945
-1.10155078,2.00860395,1.37889211,1.42070125,0.00236502,0.07090798,0.00549886,0.11427270,0.58147659,0.28440786
-1.09554777,1.93094069,1.30326247,1.35707629,0.00226907,0.06813687,0.00523301,0.11016724,0.56434932,0.28080124
-1.08954477,1.85244317,1.22583010,1.29276972,0.00216631,0.06523945,0.00495754,0.10593083,0.54556502,0.27762128
-1.08354177,1.77440319,1.14752396,1.22874384,0.00205845,0.06226171,0.00467578,0.10164594,0.52538632,0.27501883
-1.07753877,1.69803692,1.06923727,1.16590233,0.00194729,0.05924909,0.00439104,0.09739384,0.50408639,0.27312736
-1.07153577,1.62445311,0.99181000,1.10506905,0.00183471,0.05624540,0.00410663,0.09325237,0.48194233,0.27205709
-1.06553277,1.55462585,0.91601423,1.04697010,0.00172257,0.05329189,0.00382569,0.08929384,0.45922878,0.27189013
-1.05952976,1.48937299,0.84254233,0.99221971,0.00161270,0.05042640,0.00355120,0.08558322,0.43621190,0.27267678
-1.05352676,1.42934077,0.77199848,0.94131024,0.00150687,0.04768255,0.00328586,0.08217662,0.41314381,0.27443318
-1.04752376,1.37499490,0.70489320,0.89460657,0.00140676,0.04508923,0.00303206,0.07912013,0.39025795,0.27714036
-1.04152076,1.32661842,0.64164118,0.85234482,0.00131391,0.04267008,0.00279187,0.07644902,0.36776512,0.28074479
-1.03551776,1.28431598,0.58256187,0.81463538,0.00122976,0.04044324,0.00256696,0.07418740,0.34585064,0.28516033
-1.02951476,1.24802432,0.52788273,0.78146987,0.00115564,0.03842126,0.00235865,0.07234830,0.32467236,0.29027148
-1.02351176,1.21752820,0.47774484,0.75273167,0.00109273,0.03661118,0.00216786,0.07093406,0.30435981,0.29593793
-1.01750875,1.19248109,0.43221018,0.72820954,0.00104215,0.03501479,0.00199516,0.06993719,0.28501425,0.30200004
-1.01150575,1.17242965,0.39127049,0.70761368,0.00100492,0.03362904,0.00184077,0.06934153,0.26670958,0.30828517
-1.00550275,1.15684093,0.35485700,0.69059355,0.00098197,0.03244664,0.00170462,0.06912368,0.24949414,0.31461452
-0.99949975,1.14513117,0.32285074,0.67675684,0.00097420,0.03145673,0.00158634,0.06925462,0.23339305,0.32081028
-0.99349675,1.13669510,0.29509296,0.66568862,0.00098243,0.03064572,0.00148536,0.06970153,0.21841109,0.32670273
-0.98749375,1.13093442,0.27139528,0.65697029,0.00100748,0.02999814,0.00140090,0.07042958,0.20453595,0.33213708
-0.98149075,1.12728453,0.25154924,0.65019728,0.00105006,0.02949759,0.00133204,0.07140374,0.19174158,0.33697974
-0.97548774,1.12523840,0.23533506,0.64499507,0.00111086,0.02912761,0.00127780,0.07259050,0.17999158,0.34112377
-0.96948474,1.12436667,0.22252917,0.64103293,0.00119046,0.02887262,0.00123709,0.07395937,0.16924249,0.34449331
-0.96348174,1.12433329,0.21291063,0.63803483,0.00128933,0.02871869,0.00120883,0.07548408,0.15944669,0.34704676
-0.95747874,1.12490617,0.20626608,0.63578726,0.00140779,0.02865432,0.00119195,0.07714359,0.15055508,0.34877870
-0.95147574,1.12596249,0.20239344,0.63414373,0.00154594,0.02867094,0.00118543,0.07892263,0.14251921,0.34972037
-0.94547274,1.12748862,0.20110411,0.63302584,0.00170366,0.02876342,0.00118831,0.08081192,0.13529297,0.34993870
-0.93946973,1.12957472,0.20222397,0.63242102,0.00188052,0.02893031,0.00119972,0.08280802,0.12883372,0.34953402
-0.93346673,1.13240460,0.20559322,0.63237718,0.00207573,0.02917389,0.00121890,0.08491283,0.12310296,0.34863646
-0.92746373,1.13624115,0.21106523,0.63299463,0.00228813,0.02950010,0.00124523,0.08713267,0.11806658,0.34740133
-0.92146073,1.14140847,0.21850455,0.63441563,0.00251615,0.02991827,0.00127820,0.08947728,0.11369465,0.34600349
-0.91545773,1.14827126,0.22778441,0.63681239,0.00275775,0.03044064,0.00131746,0.09195843,0.10996091,0.34463115
-0.90945473,1.15721289,0.23878384,0.64037382,0.00301045,0.03108178,0.00136281,0.09458852,0.10684211,0.34347926
-0.90345173,1.16861283,0.25138467,0.64529205,0.00327135,0.03185788,0.00141420,0.09737914,0.10431709,0.34274281
-0.89744872,1.18282483,0.26546859,0.65174903,0.00353709,0.03278592,0.00147172,0.10033961,0.10236594,0.34261020
-0.89144572,1.20015658,0.28091452,0.65990415,0.00380398,0.03388280,0.00153563,0.10347570,0.10096908,0.34325708
-0.88544272,1.22085190,0.29759634,0.66988322,0.00406803,0.03516442,0.00160631,0.10678857,0.10010653,0.34484078
-0.87943972,1.24507595,0.31538116,0.68176932,0.00432500,0.03664473,0.00168428,0.11027385,0.09975730,0.34749552
-0.87343672,1.27290418,0.33412820,0.69559595,0.00457057,0.03833487,0.00177015,0.11392111,0.09989890,0.35132845
-0.86743372,1.30431504,0.35368817,0.71134249,0.00480039,0.04024229,0.00186461,0.11771357,0.10050712,0.35641673
-0.86143072,1.33918678,0.37390337,0.72893221,0.00501023,0.04237004,0.00196841,0.12162812,0.10155595,0.36280553
-0.85542771,1.37729788,0.39460818,0.74823270,0.00519611,0.04471607,0.00208229,0.12563563,0.10301758,0.37050694
-0.84942471,1.41833109,0.41563003,0.76905849,0.00535438,0.04727271,0.00220695,0.12970151,0.10486263,0.37949982
-0.84342171,1.46188041,0.43679066,0.79117558,0.00548188,0.05002632,0.00234302,0.13378643,0.10706035,0.38973028
-0.83741871,1.50746044,0.45790762,0.81430762,0.00557604,0.05295704,0.00249095,0.13784724,0.10957881,0.40111296
-0.83141571,1.55451766,0.47879584,0.83814320,0.00563491,0.05603879,0.00265104,0.14183795,0.11238516,0.41353268
-0.82541271,1.60244286,0.49926920,0.86234394,0.00565729,0.05923935,0.00282328,0.14571079,0.11544570,0.42684663
-0.81940970,1.65058429,0.51914203,0.88655288,0.00564273,0.06252074,0.00300741,0.14941719,0.11872598,0.44088684
-0.81340670,1.69826098,0.53823054,0.91040301,0.00559155,0.06583974,0.00320278,0.15290881,0.12219069,0.45546294
-0.80740370,1.74477589,0.55635416,0.93352537,0.00550484,0.06914859,0.00340839,0.15613846,0.12580356,0.47036518
-0.80140070,1.78942878,0.57333671,0.95555681,0.00538440,0.07239590,0.00362283,0.15906094,0.12952718,0.48536766
-0.79539770,1.83152842,0.58900767,0.97614702,0.00523266,0.07552771,0.00384427,0.16163379,0.13332277,0.50023188
-0.78939470,1.87040439,0.60320347,0.99496491,0.00505264,0.07848868,0.00407052,0.16381800,0.13715006,0.51471052
-0.78339170,1.90541828,0.61576886,1.01170429,0.00484783,0.08122343,0.00429899,0.16557860,0.14096724,0.52855162
-0.77738869,1.93597450,0.62655860,1.02608889,0.00462204,0.08367795,0.00452682,0.16688526,0.14473100,0.54150301
-0.77138569,1.96153076,0.63543934,1.03787677,0.00437933,0.08580104,0.00475085,0.16771275,0.14839681,0.55331719
-0.76538269,1.98160808,0.64229187,1.04686419,0.00412385,0.08754572,0.00496782,0.16804151,0.15191945,0.56375639
-0.75937969,1.99580060,0.64701363,1.05288907,0.00385975,0.08887063,0.00517435,0.16785803,0.15525364,0.57259799
-0.75337669,2.00378463,0.64952149,1.05583386,0.00359104,0.08974128,0.00536712,0.16715530,0.15835501,0.57963988
-0.74737369,2.00532711,0.64975470,1.05562802,0.00332150,0.09013114,0.00554295,0.16593314,0.16118113,0.58470587
-0.74137069,2.00029292,0.64767778,1.05224991,0.00305463,0.09002257,0.00569892,0.16419849,0.16369273,0.58765075
-0.73536768,1.98865062,0.64328337,1.04572803,0.00279352,0.08940740,0.00583244,0.16196557,0.16585492,0.58836486
-0.72936468,1.97047645,0.63659459,1.03614147,0.00254088,0.08828730,0.00594137,0.15925587,0.16763836,0.58677790
-0.72336168,1.94595583,0.62766703,1.02361943,0.00229895,0.08667385,0.00602411,0.15609802,0.16902035,0.58286182
-0.71735868,1.91538237,0.61658979,1.00833972,0.00206952,0.08458828,0.00607959,0.15252744,0.16998559,0.57663247
-0.71135568,1.87915378,0.60348585,0.99052612,0.00185392,0.08206087,0.00610735,0.14858573,0.17052683,0.56815001
-0.70535268,1.83776493,0.58851128,0.97044455,0.00165308,0.07913015,0.00610755,0.14431995,0.17064500,0.55751786
-0.69934967,1.79179785,0.57185349,0.94839814,0.00146751,0.07584177,0.00608094,0.13978159,0.17034909,0.54488030
-0.69334667,1.74190913,0.55372836,0.92472127,0.00129737,0.07224723,0.00602878,0.13502542,0.16965562,0.53041867
-0.68734367,1.68881504,0.53437647,0.89977283,0.00114252,0.06840241,0.00595287,0.13010819,0.16858781,0.51434647
-0.68134067,1.63327509,0.51405848,0.87392888,0.00100256,0.06436605,0.00585540,0.12508726,0.16717443,0.49690341
-0.67533767,1.57607478,0.49304986,0.84757516,0.00087689,0.06019814,0.00573886,0.12001921,0.16544850,0.47834886
-0.66933467,1.51800825,0.47163524,0.82109972,0.00076473,0.05595846,0.00560601,0.11495847,0.16344587,0.45895491
-0.66333167,1.45986188,0.45010262,0.79488605,0.00066522,0.05170505,0.00545970,0.10995613,0.16120385,0.43899945
-0.65732866,1.40239953,0.42873777,0.76930717,0.00057741,0.04749297,0.00530285,0.10505889,0.15875990,0.41875954
-0.65132566,1.34635011,0.40781892,0.74472078,0.00050034,0.04337316,0.00513831,0.10030824,0.15615061,0.39850555
-0.64532266,1.29239810,0.38761212,0.72146580,0.00043302,0.03939152,0.00496883,0.09573998,0.15341094,0.37849603
-0.63931966,1.24117732,0.36836734,0.69986038,0.00037452,0.03558827,0.00479697,0.09138396,0.15057382,0.35897390
-0.63331666,1.19326791,0.35031543,0.68020137,0.00032391,0.03199744,0.00462509,0.08726422,0.14767015,0.34016369
-0.62731366,1.14919654,0.33366593,0.66276499,0.00028035,0.02864677,0.00445534,0.08339933,0.14472912,0.32227011
-0.62131066,1.10943927,0.31860588,0.64780865,0.00024305,0.02555761,0.00428960,0.07980302,0.14177891,0.30547777
-0.61530765,1.07442656,0.30529921,0.63557331,0.00021132,0.02274521,0.00412956,0.07648507,0.13884763,0.28995192
-0.60930465,1.04454955,0.29388688,0.62628620,0.00018450,0.02021903,0.00397672,0.07345227,0.13596436,0.27584002
-0.60330165,1.02016672,0.28448742,0.62016325,0.00016204,0.01798326,0.00383242,0.07070950,0.13316033,0.26327379
-0.59729865,1.00161010,0.27719767,0.61741086,0.00014346,0.01603741,0.00369788,0.06826083,0.13046990,0.25237148
-0.59129565,0.98919004,0.27209354,0.61822657,0.00012834,0.01437693,0.00357428,0.06611052,0.12793144,0.24324009
-0.58529265,0.98319783,0.26923072,0.62279833,0.00011635,0.01299391,0.00346273,0.06426389,0.12558785,0.23597710
-0.57928964,0.98390547,0.26864493,0.63130199,0.00010719,0.01187772,0.00336435,0.06272808,0.12348662,0.23067160
-0.57328664,0.99156244,0.27035190,0.64389717,0.00010065,0.01101563,0.00328029,0.06151252,0.12167954,0.22740451
-0.56728364,1.00638903,0.27434685,0.66072130,0.00009656,0.01039341,0.00321173,0.06062915,0.12022176,0.22624775
-0.56128064,1.02856666,0.28060355,0.68188216,0.00009481,0.00999583,0.00315987,0.06009246,0.11917052,0.22726242
-0.55527764,1.05822547,0.28907311,0.70744932,0.00009530,0.00980709,0.00312593,0.05991917,0.11858324,0.23049591
-0.54927464,1.09542983,0.29968246,0.73744476,0.00009802,0.00981119,0.00311112,0.06012780,0.11851542,0.23597811
-0.54327164,1.14016273,0.31233292,0.77183342,0.00010297,0.00999224,0.00311657,0.06073792,0.11901806,0.24371699
-0.53726863,1.19230999,0.32689889,0.81051422,0.00011015,0.01033460,0.00314333,0.06176931,0.12013515,0.25369375
-0.53126563,1.25164547,0.34322696,0.85331216,0.00011963,0.01082311,0.00319230,0.06324099,0.12190096,0.26585789
-0.52526263,1.31781830,0.36113566,0.89997217,0.00013147,0.01144312,0.00326412,0.06517018,0.12433760,0.28012266
-0.51925963,1.39034338,0.38041598,0.95015534,0.00014572,0.01218058,0.00335920,0.06757123,0.12745286,0.29636114
-0.51325663,1.46859591,0.40083294,1.00343790,0.00016247,0.01302200,0.00347758,0.07045460,0.13123845,0.31440341
-0.50725363,1.55181094,0.42212819,1.05931328,0.00018176,0.01395446,0.00361894,0.07382591,0.13566889,0.33403512
-0.50125063,1.63908838,0.44402373,1.11719767,0.00020363,0.01496559,0.00378251,0.07768518,0.14070093,0.35499766
-0.49524762,1.72940375,0.46622684,1.17643879,0.00022810,0.01604347,0.00396707,0.08202609,0.14627387,0.37699024
-0.48924462,1.82162481,0.48843597,1.23632811,0.00025512,0.01717662,0.00417093,0.08683560,0.15231047,0.39967389
-0.48324162,1.91453363,0.51034757,1.29611592,0.00028464,0.01835399,0.00439188,0.09209372,0.15871873,0.42267734
-0.47723862,2.00685368,0.53166363,1.35502904,0.00031653,0.01956484,0.00462727,0.09777351,0.16539432,0.44560481
-0.47123562,2.09728098,0.55209969,1.41229042,0.00035060,0.02079883,0.00487396,0.10384140,0.17222365,0.46804531
-0.46523262,2.18451838,0.57139295,1.46714017,0.00038660,0.02204597,0.00512843,0.11025773,0.17908748,0.48958327
-0.45922961,2.26731159,0.58931035,1.51885698,0.00042422,0.02329668,0.00538675,0.11697758,0.18586485,0.50981003
-0.45322661,2.34448565,0.60565601,1.56677939,0.00046308,0.02454181,0.00564473,0.12395184,0.19243730,0.52833571
-0.44722361,2.41498050,0.62027802,1.61032590,0.00050273,0.02577281,0.00589797,0.13112851,0.19869306,0.54480111
-0.44122061,2.47788392,0.63307402,1.64901316,0.00054268,0.02698176,0.00614191,0.13845418,0.20453113,0.55888888
