energy_ev,total_up,Ag_p_up,Ag_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
4.64332166,1.70166972,0.78498217,0.01278884,1.51206909,0.19870833,0.07411486,0.17327984,0.20653238,0.19713404
4.64932466,1.74841636,0.79377784,0.01314023,1.55545225,0.20200257,0.07772862,0.17538271,0.20837579,0.20109707
4.65532766,1.79415224,0.80342780,0.01346179,1.59719181,0.20505064,0.08126137,0.17736748,0.21039791,0.20463000
4.66133067,1.83832145,0.81391687,0.01374873,1.63677187,0.20780408,0.08466488,0.17919895,0.21257225,0.20765545
4.66733367,1.88032571,0.82516303,0.01399675,1.67365276,0.21021441,0.08788852,0.18083678,0.21485733,0.21010332
4.67333667,1.91954069,0.83701929,0.01420222,1.70728464,0.21223519,0.09088055,0.18223734,0.21719734,0.21191289
4.67933967,1.95533546,0.84927907,0.01436230,1.73712315,0.21382428,0.09358967,0.18335575,0.21952360,0.21303480
4.68534267,1.98709420,0.86168463,0.01447503,1.76264649,0.21494612,0.09596652,0.18414833,0.22175668,0.21343280
4.69134567,2.01423915,0.87393813,0.01453941,1.78337328,0.21557406,0.09796537,0.18457502,0.22380916,0.21308524
4.69734867,2.03625378,0.88571481,0.01455551,1.79888040,0.21569235,0.09954561,0.18460186,0.22558885,0.21198614
4.70335168,2.05270479,0.89667765,0.01452445,1.80881981,0.21529791,0.10067327,0.18420320,0.22700236,0.21014586
4.70935468,2.06326199,0.90649259,0.01444841,1.81293366,0.21440148,0.10132220,0.18336361,0.22795882,0.20759114
4.71535768,2.06771471,0.91484375,0.01433063,1.81106686,0.21302833,0.10147513,0.18207935,0.22837350,0.20436477
4.72136068,2.06598396,0.92144772,0.01417526,1.80317629,0.21121820,0.10112440,0.18035926,0.22817134,0.20052452
4.72736368,2.05812932,0.92606620,0.01398731,1.78933623,0.20902458,0.10027236,0.17822499,0.22729002,0.19614164
4.73336668,2.04435023,0.92851653,0.01377247,1.76973951,0.20651331,0.09893141,0.17571065,0.22568260,0.19129883
4.73936968,2.02498132,0.92867933,0.01353694,1.74469407,0.20376040,0.09712370,0.17286175,0.22331943,0.18608772
4.74537269,2.00048166,0.92650312,0.01328723,1.71461520,0.20084933,0.09488053,0.16973352,0.22018947,0.18060605
4.75137569,1.97141860,0.92200567,0.01302995,1.68001332,0.19786781,0.09224137,0.16638872,0.21630073,0.17495452
4.75737869,1.93844653,0.91527196,0.01277157,1.64147805,0.19490414,0.08925268,0.16289504,0.21168008,0.16923358
4.76338169,1.90228171,0.90644916,0.01251819,1.59965899,0.19204343,0.08596645,0.15932213,0.20637217,0.16354012
4.76938469,1.86367421,0.89573880,0.01227533,1.55524422,0.18936376,0.08243868,0.15573854,0.20043779,0.15796437
4.77538769,1.82337842,0.88338664,0.01204771,1.50893726,0.18693248,0.07872769,0.15220866,0.19395164,0.15258695
4.78139070,1.78212348,0.86967102,0.01183907,1.46143378,0.18480295,0.07489247,0.14878979,0.18699954,0.14747638
4.78739370,1.74058518,0.85489022,0.01165206,1.41339892,0.18301175,0.07099109,0.14552960,0.17967547,0.14268696
4.79339670,1.69936073,0.83934958,0.01148808,1.36544651,0.18157657,0.06707920,0.14246400,0.17207835,0.13825733
4.79939970,1.65894768,0.82334927,0.01134730,1.31812090,0.18049498,0.06320870,0.13961552,0.16430884,0.13420952
4.80540270,1.61972809,0.80717310,0.01122858,1.27188250,0.17974403,0.05942672,0.13699250,0.15646623,0.13054882
4.81140570,1.58195869,0.79107916,0.01112959,1.22709748,0.17928082,0.05577470,0.13458880,0.14864565,0.12726418
4.81740870,1.54576747,0.77529260,0.01104684,1.18403209,0.17904402,0.05228786,0.13238430,0.14093562,0.12432934
4.82341171,1.51115682,0.76000075,0.01097590,1.14285178,0.17895623,0.04899485,0.13034611,0.13341604,0.12170450
4.82941471,1.47801294,0.74535085,0.01091154,1.10362500,0.17892713,0.04591772,0.12843029,0.12615670,0.11933860
4.83541771,1.44612074,0.73145007,0.01084799,1.06633122,0.17885728,0.04307209,0.12658419,0.11921631,0.11717189
4.84142071,1.41518356,0.71836767,0.01077916,1.03087270,0.17864232,0.04046750,0.12474914,0.11264202,0.11513887
4.84742371,1.38484611,0.70613899,0.01069893,0.99708907,0.17817747,0.03810795,0.12286340,0.10646948,0.11317138
4.85342671,1.35471966,0.69477057,0.01060140,0.96477396,0.17736203,0.03599253,0.12086523,0.10072322,0.11120168
4.85942971,1.32440768,0.68424602,0.01048115,0.93369247,0.17610371,0.03411613,0.11869589,0.09541744,0.10916538
4.86543272,1.29353067,0.67453197,0.01033346,0.90359861,0.17432252,0.03247020,0.11630244,0.09055704,0.10700421
4.87143572,1.26174879,0.66558369,0.01015453,0.87425170,0.17195415,0.03104338,0.11364024,0.08613877,0.10466834
4.87743872,1.22878107,0.65734974,0.00994161,0.84543084,0.16895257,0.02982224,0.11067498,0.08215254,0.10211825
4.88344172,1.19442032,0.64977556,0.00969312,0.81694692,0.16529181,0.02879181,0.10738419,0.07858259,0.09932612
4.88944472,1.15854326,0.64280558,0.00940875,0.78865147,0.16096684,0.02793609,0.10375813,0.07540875,0.09627667
4.89544772,1.12111535,0.63638392,0.00908939,0.76044231,0.15599353,0.02723843,0.09980017,0.07260749,0.09296737
4.90145073,1.08219062,0.63045385,0.00873715,0.73226591,0.15040778,0.02668181,0.09552648,0.07015284,0.08940817
4.90745373,1.04190683,0.62495611,0.00835526,0.70411656,0.14426377,0.02624906,0.09096523,0.06801723,0.08562080
4.91345673,1.00047656,0.61982656,0.00794793,0.67603298,0.13763163,0.02592298,0.08615535,0.06617213,0.08163753
4.91945973,0.95817512,0.61499352,0.00752021,0.64809265,0.13059457,0.02568644,0.08114482,0.06458861,0.07749976
4.92546273,0.91532644,0.61037543,0.00707781,0.62040464,0.12324560,0.02552244,0.07598878,0.06323783,0.07325632
4.93146573,0.87228776,0.60587903,0.00662692,0.59310167,0.11568415,0.02541417,0.07074745,0.06209152,0.06896167
4.93746873,0.82943451,0.60139873,0.00617403,0.56633197,0.10801268,0.02534510,0.06548398,0.06112235,0.06467412
4.94347174,0.78714601,0.59681734,0.00572573,0.54025158,0.10033341,0.02529913,0.06026242,0.06030446,0.06045416
4.94947474,0.74579314,0.59200836,0.00528858,0.51501774,0.09274539,0.02526072,0.05514582,0.05961399,0.05636291
4.95547774,0.70572832,0.58684002,0.00486896,0.49078352,0.08534203,0.02521520,0.05019460,0.05902959,0.05246084
4.96148074,0.66727839,0.58118078,0.00447297,0.46769421,0.07820902,0.02514902,0.04546515,0.05853313,0.04880674
4.96748374,0.63074043,0.57490623,0.00410633,0.44588525,0.07142290,0.02505013,0.04100888,0.05811031,0.04545702
4.97348674,0.59638042,0.56790694,0.00377435,0.42548184,0.06505008,0.02490835,0.03687154,0.05775129,0.04246515
4.97948974,0.56443448,0.56009683,0.00348188,0.40659985,0.05914648,0.02471586,0.03309289,0.05745138,0.03988153
4.98549275,0.53511212,0.55142149,0.00323335,0.38934780,0.05375756,0.02446752,0.02970669,0.05721145,0.03775341
4.99149575,0.50860106,0.54186599,0.00303272,0.37382939,0.04891878,0.02416135,0.02674099,0.05703832,0.03612500
4.99749875,0.48507260,0.53146152,0.00288358,0.36014623,0.04465637,0.02379886,0.02421861,0.05694487,0.03503768
5.00350175,0.46468722,0.52029044,0.00278912,0.34840020,0.04098827,0.02338534,0.02215776,0.05694992,0.03453018
5.00950475,0.44759944,0.50848932,0.00275219,0.33869514,0.03792528,0.02293009,0.02057277,0.05707780,0.03463870
5.01550775,0.43396145,0.49624964,0.00277532,0.33113741,0.03547207,0.02244650,0.01947486,0.05735762,0.03539691
5.02151076,0.42392501,0.48381603,0.00286072,0.32583519,0.03362825,0.02195207,0.01887278,0.05782216,0.03683576
5.02751376,0.41764140,0.47148188,0.00301028,0.32289623,0.03238926,0.02146826,0.01877345,0.05850654,0.03898314
5.03351676,0.41525899,0.45958264,0.00322552,0.32242420,0.03174704,0.02102025,0.01918243,0.05944655,0.04186323
5.03951976,0.41691879,0.44848677,0.00350760,0.32451367,0.03169053,0.02063654,0.02010415,0.06067679,0.04549570
5.04552276,0.42274784,0.43858484,0.00385718,0.32924387,0.03220590,0.02034844,0.02154201,0.06222868,0.04989467
5.05152576,0.43285096,0.43027718,0.00427440,0.33667178,0.03327661,0.02018942,0.02349824,0.06412839,0.05506752
5.05752876,0.44730120,0.42396040,0.00475874,0.34682468,0.03488318,0.02019438,0.02597354,0.06639481,0.06101360
5.06353177,0.46612959,0.42001349,0.00530895,0.35969285,0.03700288,0.02039875,0.02896654,0.06903767,0.06772288
5.06953477,0.48931472,0.41878386,0.00592294,0.37522268,0.03960929,0.02083755,0.03247308,0.07205593,0.07517460
5.07553777,0.51677290,0.42057390,0.00659765,0.39331085,0.04267176,0.02154437,0.03648538,0.07543646,0.08333615
5.08154077,0.54834936,0.42562852,0.00732901,0.41379986,0.04615495,0.02255021,0.04099107,0.07915317,0.09216198
5.08754377,0.58381123,0.43412406,0.00811185,0.43647530,0.05001837,0.02388238,0.04597223,0.08316666,0.10159290
5.09354677,0.62284262,0.44615900,0.00893987,0.46106523,0.05421605,0.02556334,0.05140447,0.08742435,0.11155569
5.09954977,0.66504244,0.46174673,0.00980562,0.48724167,0.05869642,0.02760952,0.05725596,0.09186122,0.12196306
5.10555278,0.70992508,0.48081068,0.01070054,0.51462440,0.06340236,0.03003025,0.06348678,0.09640111,0.13271410
5.11155578,0.75692419,0.50318193,0.01161502,0.54278701,0.06827149,0.03282676,0.07004829,0.10095850,0.14369517
5.11755878,0.80539961,0.52859951,0.01253850,0.57126489,0.07323671,0.03599131,0.07688287,0.10544083,0.15478125
5.12356178,0.85464736,0.55671334,0.01345963,0.59956512,0.07822702,0.03950650,0.08392386,0.10975114,0.16583776
5.12956478,0.90391244,0.58708988,0.01436646,0.62717776,0.08316853,0.04334485,0.09109593,0.11379104,0.17672278
5.13556778,0.95240409,0.61922037,0.01524661,0.65358810,0.08798575,0.04746858,0.09831566,0.11746383,0.18728963
5.14157079,0.99931318,0.65253161,0.01608758,0.67828958,0.09260300,0.05182980,0.10549264,0.12067767,0.19738983
5.14757379,1.04383102,0.68639886,0.01687696,0.70079665,0.09694602,0.05637095,0.11253082,0.12334860,0.20687617
5.15357679,1.08516908,0.72016088,0.01760272,0.72065739,0.10094361,0.06102570,0.11933027,0.12540339,0.21560596
5.15957979,1.12257900,0.75313641,0.01825350,0.73746509,0.10452931,0.06572011,0.12578916,0.12678203,0.22344439
5.16558279,1.15537216,0.78464199,0.01881891,0.75086873,0.10764306,0.07037424,0.13180611,0.12743971,0.23026767
5.17158579,1.18293816,0.81401036,0.01928970,0.76058167,0.11023278,0.07490403,0.13728262,0.12734836,0.23596615
5.17758879,1.20476154,0.84060906,0.01965812,0.76638861,0.11225571,0.07922348,0.14212563,0.12649748,0.24044704
5.18359180,1.22043629,0.86385849,0.01991801,0.76815028,0.11367964,0.08324696,0.14625012,0.12489442,0.24363691
5.18959480,1.22967735,0.88324895,0.02006505,0.76580608,0.11448384,0.08689175,0.14958152,0.12256402,0.24548359
5.19559780,1.23232895,0.89835595,0.02009682,0.75937439,0.11465964,0.09008048,0.15205808,0.11954764,0.24595768
5.20160080,1.22836929,0.90885317,0.02001292,0.74895072,0.11421077,0.09274360,0.15363274,0.11590164,0.24505343
5.20760380,1.21791142,0.91452260,0.01981494,0.73470383,0.11315330,0.09482156,0.15427483,0.11169539,0.24278906
5.21360680,1.20120023,0.91526133,0.01950646,0.71686996,0.11151523,0.09626679,0.15397112,0.10700894,0.23920634
5.21960980,1.17860555,0.91108477,0.01909293,0.69574540,0.10933575,0.09704523,0.15272647,0.10193038,0.23436970
5.22561281,1.15061164,0.90212585,0.01858155,0.67167785,0.10666417,0.09713744,0.15056385,0.09655307,0.22836462
5.23161581,1.11780336,0.88863045,0.01798106,0.64505653,0.10355854,0.09653923,0.14752382,0.09097282,0.22129553
5.23761881,1.08084936,0.87094896,0.01730154,0.61630177,0.10008403,0.09526171,0.14366342,0.08528516,0.21328317
5.24362181,1.04048303,0.84952429,0.01655412,0.58585412,0.09631112,0.09333083,0.13905453,0.07958275,0.20446156
5.24962481,0.99748167,0.82487694,0.01575073,0.55416339,0.09231361,0.09078641,0.13378181,0.07395305,0.19497464
5.25562781,0.95264473,0.79758746,0.01490376,0.52167799,0.08816660,0.08768068,0.12794020,0.06847631,0.18497277
5.26163082,0.90677173,0.76827728,0.01402578,0.48883479,0.08394442,0.08407648,0.12163215,0.06322395,0.17460907
5.26763382,0.86064080,0.73758850,0.01312925,0.45604979,0.07971864,0.08004509,0.11496474,0.05825732,0.16403583
5.27363682,0.81498843,0.70616365,0.01222624,0.42370980,0.07555622,0.07566390,0.10804664,0.05362689,0.15340113
5.27963982,0.77049118,0.67462623,0.01132813,0.39216541,0.07151780,0.07101402,0.10098523,0.04937181,0.14284567
5.28564282,0.72775011,0.64356278,0.01044544,0.36172524,0.06765631,0.06617778,0.09388387,0.04551993,0.13250006
5.29164582,0.68727821,0.61350733,0.00958762,0.33265179,0.06401583,0.06123646,0.08683942,0.04208815,0.12248252
5.29764882,0.64949142,0.58492882,0.00876291,0.30515869,0.06063074,0.05626821,0.07994015,0.03908310,0.11289715
5.30365183,0.61470348,0.55822189,0.00797822,0.27940953,0.05752534,0.05134617,0.07326408,0.03650206,0.10383282
5.30965483,0.58312461,0.53370143,0.00723913,0.25551827,0.05471371,0.04653698,0.06687777,0.03433419,0.09536259
5.31565783,0.55486401,0.51160099,0.00654982,0.23355085,0.05219998,0.04189969,0.06083557,0.03256182,0.08754373
5.32166083,0.52993603,0.49207486,0.00591318,0.21352827,0.04997893,0.03748492,0.05517942,0.03116195,0.08041837
5.32766383,0.50826947,0.47520364,0.00533080,0.19543063,0.04803692,0.03333458,0.04993901,0.03010778,0.07401452
5.33366683,0.48971967,0.46100287,0.00480316,0.17920210,0.04635302,0.02948176,0.04513237,0.02937017,0.06834760
5.33966983,0.47408266,0.44943393,0.00432973,0.16475657,0.04490039,0.02595102,0.04076687,0.02891917,0.06342223
5.34567284,0.46111068,0.44041678,0.00390909,0.15198372,0.04364781,0.02275895,0.03684037,0.02872536,0.05923420
5.35167584,0.45052837,0.43384345,0.00353916,0.14075524,0.04256123,0.01991487,0.03334264,0.02876108,0.05577254
5.35767884,0.44204875,0.42959164,0.00321729,0.13093109,0.04160538,0.01742171,0.03025686,0.02900146,0.05302157
5.36368184,0.43538834,0.42753753,0.00294048,0.12236539,0.04074532,0.01527696,0.02756116,0.02942527,0.05096274
5.36968484,0.43028068,0.42756708,0.00270551,0.11491192,0.03994782,0.01347362,0.02523012,0.03001544,0.04957623
5.37568784,0.42648763,0.42958511,0.00250908,0.10842892,0.03918266,0.01200112,0.02323616,0.03075940,0.04884224
5.38169085,0.42380809,0.43352161,0.00234790,0.10278323,0.03842356,0.01084620,0.02155077,0.03164908,0.04874182
5.38769385,0.42208360,0.43933501,0.00221881,0.09785346,0.03764903,0.00999360,0.02014555,0.03268068,0.04925727
5.39369685,0.42120092,0.44701219,0.00211887,0.09353239,0.03684284,0.00942673,0.01899306,0.03385412,0.05037206
5.39969985,0.42109136,0.45656523,0.00204532,0.08972838,0.03599425,0.00912812,0.01806739,0.03517227,0.05207039
5.40570285,0.42172725,0.46802519,0.00199572,0.08636600,0.03509795,0.00907973,0.01734458,0.03664003,0.05433617
5.41170585,0.42311576,0.48143334,0.00196785,0.08338590,0.03415381,0.00926319,0.01680273,0.03826313,0.05715186
5.41770885,0.42529055,0.49683042,0.00195974,0.08074392,0.03316635,0.00965986,0.01642204,0.04004697,0.06049691
5.42371186,0.42830202,0.51424475,0.00196965,0.07840980,0.03214409,0.01025085,0.01618461,0.04199529,0.06434617
5.42971486,0.43220662,0.53367990,0.00199601,0.07636542,0.03109878,0.01101696,0.01607418,0.04410898,0.06866825
5.43571786,0.43705613,0.55510290,0.00203737,0.07460284,0.03004448,0.01193857,0.01607573,0.04638493,0.07342399
5.44172086,0.44288748,0.57843396,0.00209238,0.07312222,0.02899674,0.01299557,0.01617515,0.04881507,0.07856517
5.44772386,0.44971389,0.60353823,0.00215974,0.07192985,0.02797172,0.01416730,0.01635877,0.05138569,0.08403365
5.45372686,0.45751788,0.63022065,0.00223818,0.07103633,0.02698540,0.01543250,0.01661309,0.05407697,0.08976091
5.45972986,0.46624659,0.65822417,0.00232642,0.07045498,0.02605292,0.01676939,0.01692444,0.05686296,0.09566813
5.46573287,0.47580974,0.68723177,0.00242315,0.07020059,0.02518806,0.01815583,0.01727882,0.05971176,0.10166691
5.47173587,0.48608031,0.71687235,0.00252707,0.07028855,0.02440279,0.01956950,0.01766179,0.06258621,0.10766056
5.47773887,0.49689801,0.74673037,0.00263688,0.07073431,0.02370710,0.02098824,0.01805848,0.06544485,0.11354601
5.48374187,0.50807518,0.77635873,0.00275129,0.07155310,0.02310889,0.02239043,0.01845374,0.06824312,0.11921617
5.48974487,0.51940475,0.80529435,0.00286911,0.07276000,0.02261398,0.02375543,0.01883235,0.07093493,0.12456280
5.49574787,0.53066981,0.83307559,0.00298920,0.07437007,0.02222633,0.02506403,0.01917929,0.07347432,0.12947969
5.50175088,0.54165400,0.85926043,0.00311057,0.07639860,0.02194821,0.02629899,0.01948018,0.07581715,0.13386589
5.50775388,0.55215216,0.88344449,0.00323243,0.07886129,0.02178050,0.02744540,0.01972159,0.07792293,0.13762913
5.51375688,0.56198035,0.90527769,0.00335415,0.08177434,0.02172301,0.02849116,0.01989150,0.07975635,0.14068884
5.51975988,0.57098476,0.92447855,0.00347534,0.08515422,0.02177469,0.02942726,0.01997966,0.08128877,0.14297907
5.52576288,0.57904863,0.94084519,0.00359583,0.08901723,0.02193388,0.03024797,0.01997795,0.08249931,0.14445076
5.53176588,0.58609699,0.95426237,0.00371566,0.09337868,0.02219848,0.03095091,0.01988063,0.08337567,0.14507347
5.53776888,0.59209865,0.96470406,0.00383507,0.09825180,0.02256593,0.03153700,0.01968455,0.08391449,0.14483638
5.54377189,0.59706546,0.97223134,0.00395442,0.10364625,0.02303327,0.03201024,0.01938926,0.08412134,0.14374861
5.54977489,0.60104881,0.97698575,0.00407419,0.10956656,0.02359692,0.03237737,0.01899696,0.08401027,0.14183867
5.55577789,0.60413364,0.97917855,0.00419487,0.11601036,0.02425256,0.03264735,0.01851245,0.08360301,0.13915320
5.56178089,0.60643052,0.97907648,0.00431688,0.12296676,0.02499483,0.03283086,0.01794290,0.08292778,0.13575511
5.56778389,0.60806609,0.97698507,0.00444053,0.13041487,0.02581704,0.03293964,0.01729758,0.08201793,0.13172102
5.57378689,0.60917293,0.97323054,0.00456591,0.13832279,0.02671093,0.03298584,0.01658753,0.08091035,0.12713842
5.57978989,0.60987933,0.96814142,0.00469282,0.14664719,0.02766638,0.03298136,0.01582517,0.07964384,0.12210240
5.58579290,0.61029987,0.96203131,0.00482076,0.15533366,0.02867126,0.03293730,0.01502392,0.07825753,0.11671239
5.59179590,0.61052750,0.95518378,0.00494882,0.16431796,0.02971139,0.03286344,0.01419777,0.07678941,0.11106889
5.59779890,0.61062781,0.94784051,0.00507575,0.17352830,0.03077055,0.03276789,0.01336091,0.07527513,0.10527041
5.60380190,0.61063589,0.94019348,0.00519989,0.18288868,0.03183072,0.03265687,0.01252744,0.07374705,0.09941082
5.60980490,0.61055620,0.93238169,0.00531928,0.19232332,0.03287244,0.03253463,0.01171104,0.07223369,0.09357704
5.61580790,0.61036550,0.92449281,0.00543168,0.20176197,0.03387531,0.03240364,0.01092480,0.07075950,0.08784741
5.62181091,0.61001878,0.91656944,0.00553468,0.21114613,0.03481864,0.03226480,0.01018109,0.06934504,0.08229052
5.62781391,0.60945785,0.90861978,0.00562580,0.22043579,0.03568222,0.03211796,0.00949152,0.06800754,0.07696474
5.63381691,0.60862219,0.90063188,0.00570262,0.22961646,0.03644719,0.03196240,0.00886695,0.06676169,0.07191824
5.63981991,0.60746128,0.89259059,0.00576295,0.23870614,0.03709693,0.03179754,0.00831762,0.06562072,0.06718959
5.64582291,0.60594778,0.88449592,0.00580490,0.24776183,0.03761795,0.03162363,0.00785330,0.06459757,0.06280880
5.65182591,0.60409056,0.87638182,0.00582709,0.25688523,0.03800079,0.03144241,0.00748345,0.06370617,0.05879865
5.65782891,0.60194695,0.86833372,0.00582874,0.26622702,0.03824079,0.03125779,0.00721750,0.06296262,0.05517634
5.66383192,0.59963309,0.86050398,0.00580979,0.27598964,0.03833877,0.03107642,0.00706506,0.06238622,0.05195528
5.66983492,0.59733195,0.85312368,0.00577100,0.28642788,0.03830150,0.03090808,0.00703616,0.06200029,0.04914676
5.67583792,0.59529819,0.84651021,0.00571399,0.29784729,0.03814207,0.03076598,0.00714142,0.06183266,0.04676178
5.68184092,0.59385956,0.84106971,0.00564129,0.31059997,0.03788001,0.03066681,0.00739228,0.06191576,0.04481250
5.68784392,0.59341451,0.83729393,0.00555635,0.32507781,0.03754117,0.03063066,0.00780105,0.06228640,0.04331360
5.69384692,0.59442598,0.83575165,0.00546350,0.34170315,0.03715747,0.03068063,0.00838101,0.06298503,0.04228329
5.69984992,0.59741160,0.83707456,0.00536790,0.36091695,0.03676643,0.03084235,0.00914638,0.06405470,0.04174405
5.70585293,0.60293056,0.84193831,0.00527544,0.38316485,0.03641049,0.03114325,0.01011228,0.06553961,0.04172303
