energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.63731866,1.09382370,0.00032800,0.04390523,0.22881227,0.61812389,0.00098833,0.34626194,0.14968572,0.14402123
-4.63131566,1.13052830,0.00034421,0.04706907,0.24564184,0.63412262,0.00102428,0.35957291,0.15895929,0.14785310
-4.62531266,1.16539288,0.00035895,0.05028094,0.26288495,0.64820329,0.00105638,0.37323717,0.16828099,0.15149166
-4.61930965,1.19815560,0.00037198,0.05352696,0.28050453,0.66016447,0.00108456,0.38721522,0.17759680,0.15492709
-4.61330665,1.22866205,0.00038309,0.05679508,0.29847380,0.66987666,0.00110887,0.40149215,0.18686208,0.15816334
-4.60730365,1.25686711,0.00039213,0.06007531,0.31677646,0.67728483,0.00112949,0.41607683,0.19604260,0.16121745
-4.60130065,1.28283147,0.00039896,0.06335970,0.33540593,0.68240791,0.00114670,0.43099970,0.20511494,0.16411831
-4.59529765,1.30671294,0.00040349,0.06664225,0.35436367,0.68533491,0.00116087,0.44630902,0.21406617,0.16690483
-4.58929465,1.32875298,0.00040570,0.06991855,0.37365658,0.68621822,0.00117246,0.46206601,0.22289276,0.16962349
-4.58329165,1.34925906,0.00040559,0.07318530,0.39329358,0.68526408,0.00118198,0.47833882,0.23159886,0.17232569
-4.57728864,1.36858375,0.00040322,0.07643972,0.41328161,0.68272102,0.00118996,0.49519593,0.24019397,0.17506464
-4.57128564,1.38710171,0.00039870,0.07967880,0.43362120,0.67886667,0.00119694,0.51269905,0.24869004,0.17789229
-4.56528264,1.40518566,0.00039216,0.08289861,0.45430197,0.67399375,0.00120340,0.53089621,0.25709833,0.18085624
-4.55927964,1.42318294,0.00038377,0.08609347,0.47529834,0.66839595,0.00120976,0.54981520,0.26542619,0.18399688
-4.55327664,1.44139364,0.00037374,0.08925537,0.49656573,0.66235443,0.00121638,0.56945788,0.27367378,0.18734486
-4.54727364,1.46005188,0.00036229,0.09237335,0.51803757,0.65612572,0.00122348,0.58979579,0.28183132,0.19091913
-4.54127064,1.47931101,0.00034965,0.09543312,0.53962341,0.64993156,0.00123116,0.61076715,0.28987664,0.19472551
-4.53526763,1.49923383,0.00033606,0.09841687,0.56120829,0.64395124,0.00123938,0.63227575,0.29777362,0.19875598
-4.52926463,1.51978819,0.00032174,0.10130332,0.58265348,0.63831679,0.00124798,0.65419164,0.30547140,0.20298870
-4.52326163,1.54084841,0.00030693,0.10406799,0.60379866,0.63311125,0.00125665,0.67635376,0.31290449,0.20738868
-4.51725863,1.56220220,0.00029183,0.10668367,0.62446548,0.62836995,0.00126497,0.69857431,0.31999399,0.21190923
-4.51125563,1.58356280,0.00027663,0.10912118,0.64446237,0.62408462,0.00127240,0.72064482,0.32664960,0.21649391
-4.50525263,1.60458555,0.00026150,0.11135022,0.66359025,0.62021011,0.00127836,0.74234343,0.33277263,0.22107901
-4.49924962,1.62488776,0.00024657,0.11334040,0.68164904,0.61667303,0.00128218,0.76344312,0.33825963,0.22559639
-4.49324662,1.64407088,0.00023195,0.11506230,0.69844447,0.61338188,0.00128321,0.78372036,0.34300655,0.22997648
-4.48724362,1.66174328,0.00021774,0.11648856,0.71379485,0.61023774,0.00128079,0.80296381,0.34691321,0.23415130
-4.48124062,1.67754264,0.00020399,0.11759492,0.72753750,0.60714508,0.00127432,0.82098242,0.34988779,0.23805737
-4.47523762,1.69115622,0.00019076,0.11836115,0.73953436,0.60402171,0.00126328,0.83761262,0.35185107,0.24163829
-4.46923462,1.70233812,0.00017806,0.11877183,0.74967660,0.60080737,0.00124726,0.85272417,0.35274022,0.24484690
-4.46323162,1.71092224,0.00016591,0.11881688,0.75788791,0.59747027,0.00122595,0.86622421,0.35251193,0.24764694
-4.45722861,1.71683036,0.00015429,0.11849199,0.76412636,0.59401133,0.00119922,0.87805949,0.35114465,0.25001403
-4.45122561,1.72007487,0.00014321,0.11779871,0.76838473,0.59046562,0.00116706,0.88821649,0.34863991,0.25193603
-4.44522261,1.72075595,0.00013263,0.11674435,0.77068927,0.58690117,0.00112962,0.89671947,0.34502250,0.25341276
-4.43921961,1.71905350,0.00012255,0.11534169,0.77109714,0.58341499,0.00108720,0.90362662,0.34033978,0.25445504
-4.43321661,1.71521432,0.00011295,0.11360847,0.76969251,0.58012675,0.00104023,0.90902446,0.33465988,0.25508326
-4.42721361,1.70953537,0.00010380,0.11156675,0.76658169,0.57717047,0.00098925,0.91302077,0.32806907,0.25532534
-4.42121061,1.70234408,0.00009510,0.10924214,0.76188751,0.57468478,0.00093491,0.91573648,0.32066846,0.25521454
-4.41520760,1.69397700,0.00008684,0.10666296,0.75574331,0.57280237,0.00087794,0.91729706,0.31257015,0.25478682
-4.40920460,1.68475794,0.00007899,0.10385937,0.74828674,0.57163941,0.00081909,0.91782358,0.30389304,0.25407836
-4.40320160,1.67497705,0.00007158,0.10086252,0.73965384,0.57128555,0.00075915,0.91742431,0.29475860,0.25312294
-4.39719860,1.66487194,0.00006458,0.09770372,0.72997356,0.57179526,0.00069891,0.91618694,0.28528672,0.25194968
-4.39119560,1.65461199,0.00005800,0.09441372,0.71936304,0.57318099,0.00063909,0.91417213,0.27559182,0.25058101
-4.38519260,1.64428677,0.00005184,0.09102203,0.70792385,0.57540875,0.00058042,0.91140857,0.26577958,0.24903110
-4.37918959,1.63389922,0.00004610,0.08755642,0.69573925,0.57839639,0.00052351,0.90788992,0.25594407,0.24730484
-4.37318659,1.62336399,0.00004078,0.08404246,0.68287278,0.58201474,0.00046893,0.90357375,0.24616577,0.24539731
-4.36718359,1.61251103,0.00003588,0.08050328,0.66936794,0.58609155,0.00041712,0.89838261,0.23651020,0.24329391
-4.36118059,1.60109431,0.00003139,0.07695935,0.65524914,0.59041822,0.00036845,0.89220721,0.22702743,0.24097109
-4.35517759,1.58880503,0.00002730,0.07342845,0.64052375,0.59475875,0.00032320,0.88491154,0.21775223,0.23839752
-4.34917459,1.57528877,0.00002360,0.06992572,0.62518510,0.59886058,0.00028153,0.87633970,0.20870495,0.23553591
-4.34317159,1.56016555,0.00002029,0.06646378,0.60921628,0.60246667,0.00024355,0.86632423,0.19989298,0.23234512
-4.33716858,1.54305164,0.00001733,0.06305292,0.59259452,0.60532808,0.00020926,0.85469532,0.19131263,0.22878258
-4.33116558,1.52358205,0.00001473,0.05970142,0.57529590,0.60721644,0.00017861,0.84129063,0.18295144,0.22480696
-4.32516258,1.50143239,0.00001244,0.05641580,0.55730011,0.60793545,0.00015150,0.82596520,0.17479059,0.22038072
-4.31915958,1.47633885,0.00001046,0.05320118,0.53859503,0.60733093,0.00012777,0.80860083,0.16680745,0.21547274
-4.31315658,1.44811542,0.00000877,0.05006159,0.51918086,0.60529865,0.00010724,0.78911458,0.15897802,0.21006059
-4.30715358,1.41666719,0.00000733,0.04700031,0.49907366,0.60178969,0.00008973,0.76746590,0.15127918,0.20413249
-4.30115058,1.38199921,0.00000614,0.04402015,0.47830795,0.59681282,0.00007505,0.74366204,0.14369068,0.19768885
-4.29514757,1.34422041,0.00000518,0.04112370,0.45693836,0.59043399,0.00006300,0.71776136,0.13619677,0.19074324
-4.28914457,1.30354243,0.00000443,0.03831357,0.43504032,0.58277279,0.00005344,0.68987458,0.12878736,0.18332282
-4.28314157,1.26027348,0.00000389,0.03559253,0.41270947,0.57399625,0.00004624,0.66016370,0.12145877,0.17546819
-4.27713857,1.21480769,0.00000355,0.03296361,0.39006021,0.56431021,0.00004132,0.62883872,0.11421403,0.16723262
-4.27113557,1.16761056,0.00000342,0.03043017,0.36722314,0.55394897,0.00003866,0.59615248,0.10706274,0.15868083
-4.26513257,1.11920137,0.00000349,0.02799587,0.34434175,0.54316362,0.00003830,0.56239361,0.10002055,0.14988724
-4.25912956,1.07013358,0.00000379,0.02566463,0.32156847,0.53220988,0.00004036,0.52787819,0.09310827,0.14093389
-4.25312656,1.02097437,0.00000435,0.02344054,0.29906026,0.52133614,0.00004503,0.49294050,0.08635085,0.13190816
-4.24712356,0.97228429,0.00000518,0.02132774,0.27697404,0.51077227,0.00005263,0.45792318,0.07977601,0.12290023
-4.24112056,0.92459824,0.00000634,0.01933026,0.25546218,0.50071999,0.00006352,0.42316744,0.07341293,0.11400068
-4.23511756,0.87840859,0.00000788,0.01745191,0.23466815,0.49134511,0.00007822,0.38900361,0.06729088,0.10529808
-4.22911456,0.83415138,0.00000986,0.01569609,0.21472276,0.48277224,0.00009734,0.35574260,0.06143787,0.09687683
-4.22311156,0.79219595,0.00001237,0.01406570,0.19574093,0.47508201,0.00012158,0.32366834,0.05587956,0.08881525
-4.21710855,0.75283844,0.00001547,0.01256298,0.17781922,0.46831097,0.00015180,0.29303179,0.05063817,0.08118405
-4.21110555,0.71629930,0.00001928,0.01118945,0.16103419,0.46245400,0.00018894,0.26404639,0.04573182,0.07404516
-4.20510255,0.68272445,0.00002390,0.00994585,0.14544156,0.45746905,0.00023403,0.23688517,0.04117389,0.06745095
-4.19909955,0.65218977,0.00002945,0.00883208,0.13107616,0.45328370,0.00028823,0.21167945,0.03697284,0.06144382
-4.19309655,0.62470846,0.00003605,0.00784721,0.11795267,0.44980309,0.00035272,0.18851910,0.03313207,0.05605616
-4.18709355,0.60024029,0.00004383,0.00698949,0.10606696,0.44691857,0.00042877,0.16745405,0.02965010,0.05131052
-4.18109055,0.57870212,0.00005291,0.00625639,0.09539789,0.44451664,0.00051763,0.14849702,0.02652095,0.04722012
-4.17508754,0.55997885,0.00006343,0.00564463,0.08590958,0.44248720,0.00062053,0.13162701,0.02373455,0.04378943
-4.16908454,0.54393384,0.00007551,0.00515024,0.07755379,0.44073099,0.00073862,0.11679350,0.02127735,0.04101487
-4.16308154,0.53041832,0.00008923,0.00476863,0.07027240,0.43916533,0.00087293,0.10392091,0.01913296,0.03888550
-4.15707854,0.51927905,0.00010470,0.00449461,0.06399989,0.43772814,0.00102432,0.09291320,0.01728278,0.03738376
-4.15107554,0.51036388,0.00012198,0.00432244,0.05866554,0.43637978,0.00119336,0.08365829,0.01570670,0.03648604
-4.14507254,0.50352504,0.00014108,0.00424592,0.05419551,0.43510280,0.00138037,0.07603231,0.01438364,0.03616319
-4.13906953,0.49862012,0.00016200,0.00425831,0.05051451,0.43389960,0.00158527,0.06990331,0.01329216,0.03638098
-4.13306653,0.49551094,0.00018469,0.00435249,0.04754723,0.43278829,0.00180757,0.06513454,0.01241089,0.03710035
-4.12706353,0.49406063,0.00020904,0.00452087,0.04521933,0.43179715,0.00204633,0.06158725,0.01171899,0.03827772
-4.12106053,0.49412953,0.00023491,0.00475548,0.04345827,0.43095805,0.00230012,0.05912289,0.01119648,0.03986516
-4.11505753,0.49557041,0.00026209,0.00504800,0.04219375,0.43029954,0.00256698,0.05760491,0.01082451,0.04181063
-4.10905453,0.49822364,0.00029030,0.00538981,0.04135803,0.42984001,0.00284446,0.05690020,0.01058566,0.04405827
-4.10305153,0.50191315,0.00031925,0.00577210,0.04088607,0.42958162,0.00312963,0.05688017,0.01046411,0.04654881
-4.09704852,0.50644347,0.00034856,0.00618594,0.04071564,0.42950545,0.00341910,0.05742163,0.01044597,0.04922014
-4.09104552,0.51159867,0.00037783,0.00662247,0.04078740,0.42956826,0.00370913,0.05840765,0.01051941,0.05200801
-4.08504252,0.51714337,0.00040662,0.00707306,0.04104495,0.42970122,0.00399570,0.05972826,0.01067503,0.05484706
-4.07903952,0.52282604,0.00043446,0.00752954,0.04143515,0.42981081,0.00427461,0.06128131,0.01090617,0.05767195
-4.07303652,0.52838475,0.00046087,0.00798444,0.04190832,0.42978184,0.00454165,0.06297333,0.01120926,0.06041874
-4.06703352,0.53355507,0.00048538,0.00843131,0.04241874,0.42948251,0.00479272,0.06472058,0.01158428,0.06302650
-4.06103052,0.53807988,0.00050752,0.00886498,0.04292516,0.42877124,0.00502397,0.06645009,0.01203521,0.06543891
-4.05502751,0.54172062,0.00052687,0.00928190,0.04339143,0.42750489,0.00523200,0.06810086,0.01257054,0.06760606
-4.04902451,0.54426928,0.00054302,0.00968044,0.04378718,0.42554790,0.00541401,0.06962505,0.01320380,0.06948618
-4.04302151,0.54556061,0.00055565,0.01006117,0.04408852,0.42278177,0.00556789,0.07098915,0.01395402,0.07104725
-4.03701851,0.54548371,0.00056449,0.01042716,0.04427865,0.41911432,0.00569242,0.07217499,0.01484617,0.07226851
-4.03101551,0.54399233,0.00056937,0.01078413,0.04434847,0.41448820,0.00578734,0.07318054,0.01591148,0.07314165
-4.02501251,0.54111316,0.00057016,0.01114064,0.04429696,0.40888802,0.00585340,0.07402054,0.01718765,0.07367174
-4.01900950,0.53695160,0.00056686,0.01150812,0.04413140,0.40234577,0.00589244,0.07472658,0.01871885,0.07387774
-4.01300650,0.53169446,0.00055954,0.01190087,0.04386739,0.39494407,0.00590737,0.07534695,0.02055545,0.07379256
-4.00700350,0.52560938,0.00054836,0.01233589,0.04352861,0.38681703,0.00590212,0.07594583,0.02275355,0.07346270
-4.00100050,0.51904061,0.00053355,0.01283263,0.04314627,0.37814867,0.00588156,0.07660210,0.02537412,0.07294742
-3.99499750,0.51240139,0.00051543,0.01341264,0.04275835,0.36916881,0.00585140,0.07740753,0.02848186,0.07231740
-3.98899450,0.50616292,0.00049436,0.01409908,0.04240859,0.36014660,0.00581798,0.07846449,0.03214364,0.07165304
-3.98299150,0.50084034,0.00047078,0.01491612,0.04214517,0.35138204,0.00578812,0.07988322,0.03642668,0.07104231
-3.97698849,0.49697624,0.00044512,0.01588820,0.04201929,0.34319573,0.00576889,0.08177850,0.04139627,0.07057829
-3.97098549,0.49512213,0.00041788,0.01703933,0.04208357,0.33591737,0.00576735,0.08426616,0.04711332,0.07035652
-3.96498249,0.49581877,0.00038952,0.01839214,0.04239030,0.32987350,0.00579034,0.08745922,0.05363162,0.07047211
-3.95897949,0.49957604,0.00036053,0.01996711,0.04298976,0.32537504,0.00584416,0.09146384,0.06099498,0.07101677
-3.95297649,0.50685318,0.00033136,0.02178158,0.04392848,0.32270514,0.00593442,0.09637540,0.06923433,0.07207597
-3.94697349,0.51804024,0.00030244,0.02384898,0.04524770,0.32210799,0.00606571,0.10227455,0.07836499,0.07372609
-3.94097049,0.53344153,0.00027414,0.02617804,0.04698189,0.32377900,0.00624147,0.10922364,0.08838414,0.07603186
-3.93496748,0.55326193,0.00024681,0.02877214,0.04915765,0.32785694,0.00646379,0.11726355,0.09926872,0.07904412
-3.92896448,0.57759667,0.00022073,0.03162881,0.05179278,0.33441831,0.00673330,0.12641115,0.11097393,0.08279791
-3.92296148,0.60642518,0.00019615,0.03473948,0.05489580,0.34347437,0.00704909,0.13665742,0.12343247,0.08731112
-3.91695848,0.63960955,0.00017324,0.03808941,0.05846588,0.35497101,0.00740868,0.14796648,0.13655460,0.09258359
-3.91095548,0.67689772,0.00015214,0.04165795,0.06249311,0.36879153,0.00780809,0.16027562,0.15022922,0.09859687
-3.90495248,0.71793173,0.00013293,0.04541898,0.06695935,0.38476229,0.00824192,0.17349631,0.16432594,0.10531455
-3.89894947,0.76226070,0.00011566,0.04934177,0.07183946,0.40266122,0.00870349,0.18751630,0.17869823,0.11268326
-3.89294647,0.80935837,0.00010032,0.05339201,0.07710292,0.42222866,0.00918508,0.20220278,0.19318756,0.12063426
-3.88694347,0.85864453,0.00008691,0.05753313,0.08271593,0.44318039,0.00967819,0.21740657,0.20762845,0.12908566
-3.88094047,0.90950959,0.00007538,0.06172780,0.08864374,0.46522210,0.01017382,0.23296710,0.22185423,0.13794512
-3.87493747,0.96134134,0.00006566,0.06593965,0.09485315,0.48806477,0.01066281,0.24871819,0.23570334,0.14711307
-3.86893447,1.01355266,0.00005769,0.07013495,0.10131523,0.51144016,0.01113619,0.26449423,0.24902577,0.15648612
-3.86293147,1.06560880,0.00005140,0.07428432,0.10800783,0.53511575,0.01158549,0.28013659,0.26168956,0.16596085
-3.85692846,1.11705299,0.00004671,0.07836437,0.11491801,0.55890812,0.01200312,0.29549997,0.27358669,0.17543745
-3.85092546,1.16752883,0.00004357,0.08235906,0.12204406,0.58269419,0.01238262,0.31045827,0.28463831,0.18482339
-3.84492246,1.21679816,0.00004193,0.08626077,0.12939696,0.60641943,0.01271892,0.32490977,0.29479877,0.19403663
-3.83891946,1.26475309,0.00004174,0.09007101,0.13700128,0.63010243,0.01300856,0.33878120,0.30405825,0.20300849
-3.83291646,1.31142135,0.00004297,0.09380059,0.14489514,0.65383543,0.01324978,0.35203050,0.31244377,0.21168576
-3.82691346,1.35696410,0.00004562,0.09746933,0.15312938,0.67778040,0.01344259,0.36464800,0.32001830,0.22003214
-3.82091046,1.40166592,0.00004967,0.10110516,0.16176571,0.70216058,0.01358870,0.37665588,0.32687802,0.22802866
-3.81490745,1.44591701,0.00005513,0.10474276,0.17087389,0.72724775,0.01369146,0.38810584,0.33314776,0.23567330
-3.80890445,1.49018808,0.00006202,0.10842152,0.18052800,0.75334543,0.01375560,0.39907499,0.33897461,0.24297953
-3.80290145,1.53499888,0.00007035,0.11218327,0.19080182,0.78076888,0.01378700,0.40966010,0.34452017,0.24997396
-3.79689845,1.58088166,0.00008012,0.11606943,0.20176362,0.80982252,0.01379238,0.41997046,0.34995159,0.25669315
-3.79089545,1.62834133,0.00009134,0.12011808,0.21347038,0.84077604,0.01377892,0.43011963,0.35543193,0.26317970
-3.78489245,1.67781421,0.00010399,0.12436089,0.22596187,0.87384032,0.01375389,0.44021651,0.36111032,0.26947789
-3.77888944,1.72962761,0.00011805,0.12882014,0.23925484,0.90914434,0.01372422,0.45035620,0.36711234,0.27562894
-3.77288644,1.78396258,0.00013345,0.13350596,0.25333758,0.94671463,0.01369621,0.46061116,0.37353134,0.28166637
-3.76688344,1.84082184,0.00015012,0.13841401,0.26816527,0.98645828,0.01367511,0.47102314,0.38042093,0.28761155
-3.76088044,1.90000507,0.00016794,0.14352372,0.28365640,1.02815080,0.01366490,0.48159643,0.38778934,0.29346977
-3.75487744,1.96109323,0.00018676,0.14879720,0.29969055,1.07142956,0.01366802,0.49229282,0.39559587,0.29922719
-3.74887444,2.02344322,0.00020638,0.15417894,0.31610777,1.11579373,0.01368528,0.50302867,0.40374965,0.30484861
-3.74287144,2.08619361,0.00022660,0.15959639,0.33270976,1.16061080,0.01371579,0.51367432,0.41211104,0.31027661
-3.73686843,2.14828176,0.00024715,0.16496139,0.34926281,1.20512991,0.01375698,0.52405593,0.42049537,0.31543184
-3.73086543,2.20847178,0.00026775,0.17017241,0.36550272,1.24850143,0.01380474,0.53395991,0.42867917,0.32021464
-3.72486243,2.26539252,0.00028809,0.17511760,0.38114132,1.28980227,0.01385363,0.54313954,0.43640840,0.32450793
-3.71885943,2.31758379,0.00030784,0.17967844,0.39587461,1.32806579,0.01389710,0.55132374,0.44340849,0.32818132
-3.71285643,2.36354906,0.00032666,0.18373386,0.40939203,1.36231506,0.01392787,0.55822749,0.44939546,0.33109611
-3.70685343,2.40181185,0.00034421,0.18716476,0.42138663,1.39159798,0.01393824,0.56356334,0.45408789,0.33311105
-3.70085043,2.43097347,0.00036016,0.18985845,0.43156566,1.41502253,0.01392048,0.56705361,0.45721884,0.33408857
-3.69484742,2.44976912,0.00037420,0.19171313,0.43966094,1.43179073,0.01386719,0.56844249,0.45854736,0.33390107
-3.68884442,2.45711977,0.00038604,0.19264194,0.44543884,1.44122947,0.01377166,0.56750754,0.45786895,0.33243707
-3.68284142,2.45217717,0.00039544,0.19257650,0.44870912,1.44281688,0.01362819,0.56407002,0.45502437,0.32960680
-3.67683842,2.43436004,0.00040220,0.19146977,0.44933227,1.43620301,0.01343233,0.55800343,0.44990666,0.32534691
-3.67083542,2.40337964,0.00040616,0.18929805,0.44722513,1.42122384,0.01318111,0.54923997,0.44246572,0.31962427
-3.66483242,2.35925360,0.00040725,0.18606210,0.44236435,1.39790811,0.01287312,0.53777455,0.43271061,0.31243834
-3.65882941,2.30230758,0.00040544,0.18178727,0.43478764,1.36647664,0.01250863,0.52366616,0.42070924,0.30382228
-3.65282641,2.23316493,0.00040077,0.17652267,0.42459268,1.32733445,0.01208951,0.50703665,0.40658577,0.29384265
-3.64682341,2.15272492,0.00039332,0.17033949,0.41193390,1.28105602,0.01161921,0.48806697,0.39051579,0.28259771
-3.64082041,2.06213106,0.00038326,0.16332851,0.39701712,1.22836472,0.01110254,0.46699115,0.37271954,0.27021443
-3.63481741,1.96273105,0.00037080,0.15559690,0.38009250,1.17010730,0.01054553,0.44408830,0.35345373,0.25684447
-3.62881441,1.85603058,0.00035618,0.14726460,0.36144609,1.10722492,0.00995515,0.41967316,0.33300228,0.24265928
-3.62281141,1.74364321,0.00033969,0.13846030,0.34139031,1.04072202,0.00933908,0.39408563,0.31166641,0.22784449
-3.61680840,1.62723872,0.00032165,0.12931740,0.32025403,0.97163444,0.00870540,0.36767976,0.28975474,0.21259414
-3.61080540,1.50849224,0.00030240,0.11996991,0.29837241,0.90099833,0.00806232,0.34081282,0.26757357,0.19710466
-3.60480240,1.38903628,0.00028227,0.11054862,0.27607720,0.82982088,0.00741796,0.31383482,0.24541806,0.18156919
-3.59879940,1.27041746,0.00026160,0.10117767,0.25368769,0.75905422,0.00678003,0.28707899,0.22356430,0.16617233
-3.59279640,1.15405951,0.00024071,0.09197152,0.23150276,0.68957311,0.00615569,0.26085344,0.20226285,0.15108546
-3.58679340,1.04123353,0.00021990,0.08303258,0.20979423,0.62215725,0.00555135,0.23543449,0.18173360,0.13646298
-3.58079040,0.93303615,0.00019947,0.07444944,0.18880170,0.55747834,0.00497257,0.21106151,0.16216233,0.12243939
-3.57478739,0.83037576,0.00017964,0.06629567,0.16872893,0.49609220,0.00442393,0.18793367,0.14369872,0.10912731
