energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.79689845,2.20490616,-1.55740196,0.50375144,-0.79884339,0.67505848,-0.30736064,0.00050071,-0.00082331,0.63475419,-0.29060799,0.37515814,-0.26841882,0.25000281,-0.16549719,0.02103527,-0.02901580,0.68827860,-0.86810620
-3.79089545,2.28410955,-1.54985264,0.52130683,-0.77447620,0.70135828,-0.31057074,0.00048259,-0.00086501,0.65732402,-0.30505544,0.39463440,-0.26509977,0.25474730,-0.16299977,0.02075084,-0.02983897,0.72065909,-0.83739208
-3.78489245,2.36977135,-1.53999755,0.54195713,-0.74920991,0.72951248,-0.31317370,0.00046902,-0.00090285,0.68171147,-0.31902649,0.41475947,-0.26122410,0.26003351,-0.16042618,0.02047374,-0.03050630,0.75643064,-0.80590811
-3.77888944,2.46136256,-1.52796665,0.56549987,-0.72332539,0.75937138,-0.31512712,0.00045975,-0.00093602,0.70787788,-0.33242356,0.43528808,-0.25683098,0.26586120,-0.15781820,0.02020174,-0.03101021,0.79526527,-0.77395424
-3.77288644,2.55820528,-1.51392645,0.59170546,-0.69708549,0.79074122,-0.31640845,0.00045449,-0.00096384,0.73572763,-0.34516635,0.45595958,-0.25196697,0.27221336,-0.15521806,0.01993212,-0.03134657,0.83678504,-0.74181891
-3.76688344,2.65946607,-1.49808143,0.62031387,-0.67073337,0.82338317,-0.31701558,0.00045289,-0.00098573,0.76510169,-0.35719448,0.47650182,-0.24668561,0.27905431,-0.15266848,0.01966170,-0.03151486,0.88056246,-0.70977629
-3.76088044,2.76415485,-1.48067515,0.65103194,-0.64449189,0.85701387,-0.31696680,0.00045455,-0.00100122,0.79577290,-0.36846929,0.49663529,-0.24104712,0.28632852,-0.15021283,0.01938687,-0.03151811,0.92612267,-0.67808483
-3.75487744,2.87112984,-1.46199047,0.68353168,-0.61856392,0.89130773,-0.31630034,0.00045903,-0.00101002,0.82744361,-0.37897493,0.51607784,-0.23511787,0.29396044,-0.14789525,0.01910373,-0.03136283,0.97294770,-0.64698679
-3.74887444,2.97910931,-1.44234880,0.71744970,-0.59313319,0.92590105,-0.31507326,0.00046585,-0.00101198,0.85974593,-0.38871853,0.53454957,-0.22896983,0.30185524,-0.14576084,0.01880820,-0.03105869,1.02048297,-0.61670849
-3.74287144,3.08669032,-1.42210783,0.75238819,-0.56836554,0.96039812,-0.31335993,0.00047450,-0.00100711,0.89224508,-0.39772963,0.55177802,-0.22267980,0.30990056,-0.14385579,0.01849612,-0.03061825,1.06814578,-0.58746117
-3.73686843,3.19237421,-1.40165802,0.78791742,-0.54441031,0.99437909,-0.31124994,0.00048443,-0.00099559,0.92444587,-0.40605862,0.56750345,-0.21632854,0.31796918,-0.14222738,0.01816346,-0.03005648,1.11533579,-0.55944205
-3.73086543,3.29459841,-1.38141754,0.82357994,-0.52140176,1.02740954,-0.30884564,0.00049511,-0.00097774,0.95580238,-0.41377466,0.58148410,-0.20999976,0.32592246,-0.14092383,0.01780647,-0.02939028,1.16144709,-0.53283557
-3.72486243,3.39177373,-1.36182605,0.85889643,-0.49946035,1.05905142,-0.30625941,0.00050597,-0.00095403,0.98573075,-0.42096293,0.59350128,-0.20377899,0.33361459,-0.13999408,0.01742183,-0.02863793,1.20588148,-0.50781459
-3.71885943,3.48232575,-1.34333757,0.89337309,-0.47869395,1.08887514,-0.30361075,0.00051648,-0.00092507,1.01362458,-0.42772150,0.60336428,-0.19775247,0.34089724,-0.13948728,0.01700683,-0.02781851,1.24806250,-0.48454152
-3.71285643,3.56473909,-1.32641266,0.92651040,-0.45919876,1.11647215,-0.30102328,0.00052611,-0.00089156,1.03887264,-0.43415806,0.61091468,-0.19200596,0.34762452,-0.13945225,0.01655946,-0.02695136,1.28744962,-0.46316921
-3.70685343,3.63760256,-1.31151058,0.95781303,-0.44106029,1.14146781,-0.29862196,0.00053439,-0.00085429,1.06087806,-0.44038665,0.61603033,-0.18662363,0.35365813,-0.13993674,0.01607861,-0.02605553,1.32355210,-0.44384185
-3.70085043,3.69965360,-1.29908168,0.98680050,-0.42435413,1.16353377,-0.29653035,0.00054086,-0.00081411,1.07907831,-0.44652463,0.61862846,-0.18168714,0.35887219,-0.14098661,0.01556406,-0.02514926,1.35594182,-0.42669555
-3.69484742,3.74981981,-1.28956042,1.01301838,-0.40914683,1.18239944,-0.29486838,0.00054515,-0.00077191,1.09296506,-0.45269008,0.61866811,-0.17727473,0.36315786,-0.14264494,0.01501660,-0.02424957,1.38426462,-0.41185901
-3.68884442,3.78725590,-1.28335952,1.03604947,-0.39549677,1.19786203,-0.29375039,0.00054694,-0.00072858,1.10210302,-0.45899976,0.61615163,-0.17346068,0.36642729,-0.14495108,0.01443798,-0.02337187,1.40824964,-0.39945392
-3.68284142,3.81137418,-1.28086535,1.05552457,-0.38345525,1.20979455,-0.29328369,0.00054599,-0.00068500,1.10614689,-0.46556779,0.61112519,-0.17031479,0.36861677,-0.14793974,0.01383093,-0.02252966,1.42771616,-0.38959545
-3.67683842,3.82186699,-1.28243474,1.07113252,-0.37306758,1.21815136,-0.29356757,0.00054212,-0.00064199,1.10485548,-0.47250501,0.60367824,-0.16790228,0.36968906,-0.15164007,0.01319907,-0.02173435,1.44257766,-0.38239255
-3.67083542,3.81871998,-1.28839322,1.08262891,-0.36437445,1.22297097,-0.29469281,0.00053526,-0.00060034,1.09810242,-0.47991913,0.59394189,-0.16628371,0.36963461,-0.15607484,0.01254680,-0.02099513,1.45284289,-0.37794819
-3.66483242,3.80221525,-1.29903454,1.08984322,-0.35741324,1.22437575,-0.29674154,0.00052540,-0.00056074,1.08588273,-0.48791544,0.58208623,-0.16551516,0.36847176,-0.16125971,0.01187923,-0.02031887,1.45861375,-0.37635938
-3.65882941,3.77292394,-1.31462124,1.09268399,-0.35221936,1.22256849,-0.29978746,0.00051262,-0.00052377,1.06831504,-0.49659812,0.56831658,-0.16564853,0.36624577,-0.16720259,0.01120195,-0.01971024,1.46008011,-0.37771699
-3.65282641,3.73168841,-1.33538583,1.09114165,-0.34882750,1.21782576,-0.30389627,0.00049707,-0.00048994,1.04563910,-0.50607176,0.55286880,-0.16673179,0.36302683,-0.17390307,0.01052092,-0.01917174,1.45751164,-0.38210510
-3.64682341,3.67959439,-1.36153226,1.08528907,-0.34727254,1.21048825,-0.30912623,0.00047895,-0.00045965,1.01820889,-0.51644303,0.53600364,-0.16880936,0.35890714,-0.18135209,0.00984228,-0.01870386,1.45124699,-0.38959995
-3.64082041,3.61793427,-1.39323702,1.07527942,-0.34759016,1.20094848,-0.31552860,0.00045855,-0.00043316,0.98648145,-0.52782208,0.51800055,-0.17192219,0.35399704,-0.18953167,0.00917220,-0.01830530,1.44168063,-0.40026832
-3.63481741,3.54816281,-1.43064952,1.06134152,-0.34981682,1.18963619,-0.32314802,0.00043618,-0.00041066,0.95100196,-0.54032347,0.49915077,-0.17610785,0.34842062,-0.19841467,0.00851665,-0.01797321,1.42924792,-0.41416523
-3.62881441,3.47184719,-1.47389111,1.04377284,-0.35398919,1.17700204,-0.33202252,0.00041219,-0.00039223,0.91238589,-0.55406626,0.47975024,-0.18140019,0.34231071,-0.20796485,0.00788131,-0.01770339,1.41440891,-0.43133095
-3.62281141,3.39061340,-1.52305250,1.02293014,-0.36014280,1.16350031,-0.34218319,0.00038695,-0.00037785,0.87129887,-0.56917314,0.46009235,-0.18782882,0.33580376,-0.21813689,0.00727141,-0.01749062,1.39763159,-0.45178736
-3.61680840,3.30609121,-1.57818913,0.99921832,-0.36830998,1.14957136,-0.35365330,0.00036085,-0.00036742,0.82843530,-0.58576816,0.44046087,-0.19541817,0.32903459,-0.22887649,0.00669158,-0.01732890,1.37937519,-0.47553372
-3.61080540,3.21986012,-1.63931451,0.97307769,-0.37851697,1.13562440,-0.36644702,0.00033427,-0.00036077,0.78449670,-0.60397322,0.42112326,-0.20418617,0.32213146,-0.24012068,0.00614580,-0.01721172,1.36007414,-0.50254185
-3.60480240,3.13339853,-1.70639132,0.94497027,-0.39078046,1.12202172,-0.38056756,0.00030757,-0.00035769,0.74017056,-0.62390292,0.40232462,-0.21414262,0.31521146,-0.25179807,0.00563731,-0.01713231,1.34012353,-0.53275108
-3.59879940,3.04803814,-1.77932085,0.91536559,-0.40510354,1.10906464,-0.39600480,0.00028110,-0.00035789,0.69611080,-0.64565817,0.38428241,-0.22528726,0.30837665,-0.26382921,0.00516856,-0.01708388,1.31986642,-0.56606314
-3.59279640,2.96492552,-1.85793077,0.88472651,-0.42147122,1.09698225,-0.41273269,0.00025517,-0.00036108,0.65292034,-0.66931841,0.36718222,-0.23760750,0.30171084,-0.27612707,0.00474122,-0.01705981,1.29958369,-0.60233724
-3.58679340,2.88499230,-1.94196229,0.85349579,-0.43984591,1.08592307,-0.43070627,0.00023007,-0.00036691,0.61113660,-0.69493291,0.35117459,-0.25107618,0.29527740,-0.28859753,0.00435617,-0.01705382,1.27948668,-0.64138573
-3.58079040,2.80893491,-2.03105711,0.82208377,-0.46016298,1.07595034,-0.44985870,0.00020604,-0.00037505,0.57122023,-0.72251155,0.33637305,-0.26564921,0.28911796,-0.30113996,0.00401353,-0.01706013,1.25971302,-0.68297069
-3.57478739,2.73720452,-2.12474543,0.79085768,-0.48232675,1.06704089,-0.47009846,0.00018326,-0.00038513,0.53354739,-0.75201534,0.32285337,-0.28126345,0.28325213,-0.31364799,0.00371272,-0.01707354,1.24032568,-0.72680174
-3.56878439,2.67000723,-2.22243581,0.76013311,-0.50620717,1.05908778,-0.49130690,0.00016190,-0.00039681,0.49840556,-0.78334762,0.31065393,-0.29783488,0.27767819,-0.32601034,0.00345250,-0.01708953,1.22131519,-0.77253549
-3.56278139,2.60731399,-2.32340809,0.73016780,-0.53163750,1.05190644,-0.51333645,0.00014205,-0.00040972,0.46599283,-0.81634615,0.29977726,-0.31525734,0.27237473,-0.33811182,0.00323110,-0.01710426,1.20260497,-0.81977683
-3.55677839,2.54887945,-2.42681032,0.70115801,-0.55841326,1.04524417,-0.53600969,0.00012378,-0.00042353,0.43642039,-0.85077707,0.29019246,-0.33340193,0.26730297,-0.34983452,0.00304623,-0.01711462,1.18405936,-0.86808229
-3.55077539,2.49426850,-2.53166066,0.67323752,-0.58629259,1.03879227,-0.55911956,0.00010713,-0.00043788,0.40971780,-0.88633112,0.28183856,-0.35211719,0.26240980,-0.36105927,0.00289523,-0.01711817,1.16549391,-0.91696557
-3.54477239,2.44288884,-2.63685492,0.64647923,-0.61499816,1.03220046,-0.58243074,0.00009209,-0.00045245,0.38584052,-0.92262272,0.27462839,-0.37123036,0.25763128,-0.37166722,0.00277511,-0.01711310,1.14668746,-0.96590525
-3.53876938,2.39402787,-2.74118034,0.62089912,-0.64422072,1.02509269,-0.60568252,0.00007862,-0.00046691,0.36467926,-0.95919240,0.26845295,-0.39054956,0.25289640,-0.38154175,0.00268267,-0.01709821,1.12739529,-1.01435459
-3.53276638,2.34689208,-2.84333551,0.59646236,-0.67362422,1.01708372,-0.62859305,0.00006666,-0.00048096,0.34607041,-0.99551275,0.26318610,-0.40986705,0.24813091,-0.39057055,0.00261457,-0.01707277,1.10736285,-1.06175311
-3.52676338,2.30064691,-2.94195657,0.57309105,-0.70285234,1.00779567,-0.65086499,0.00005613,-0.00049430,0.32980722,-1.03099809,0.25868920,-0.42896349,0.24326105,-0.39864790,0.00256737,-0.01703653,1.08633930,-1.10753960
-3.52076038,2.25445543,-3.03564873,0.55067330,-0.73153625,0.99687378,-0.67219248,0.00004694,-0.00050662,0.31565098,-1.06501766,0.25481576,-0.44761309,0.23821711,-0.40567711,0.00253767,-0.01698954,1.06409026,-1.15116617
-3.51475738,2.20751430,-3.12302247,0.52907300,-0.75930327,0.98400071,-0.69226916,0.00003899,-0.00051766,0.30334191,-1.09691211,0.25141584,-0.46558944,0.23293640,-0.41157302,0.00252209,-0.01693217,1.04040933,-1.19211269
-3.50875438,2.15908546,-3.20273279,0.50813997,-0.78578609,0.96890891,-0.71079696,0.00003216,-0.00052715,0.29260938,-1.12601262,0.24834007,-0.48267190,0.22736586,-0.41626450,0.00251738,-0.01686498,1.01512781,-1.22990100
-3.50275138,2.10852275,-3.27352011,0.48771969,-0.81063210,0.95139043,-0.72749539,0.00002635,-0.00053486,0.28318105,-1.15166205,0.24544334,-0.49865203,0.22146400,-0.41969686,0.00252042,-0.01678871,0.98812232,-1.26410832
-3.49674837,2.05529269,-3.33425099,0.46766254,-0.83351243,0.93130402,-0.74211080,0.00002144,-0.00054055,0.27479094,-1.17323715,0.24258793,-0.51334006,0.21520217,-0.42183393,0.00252828,-0.01670420,0.95932016,-1.29437927
-3.49074537,1.99898901,-3.38395651,0.44783178,-0.85413030,0.90857930,-0.75442520,0.00001732,-0.00054404,0.26718610,-1.19017087,0.23964624,-0.52657077,0.20856527,-0.42265995,0.00253824,-0.01661236,0.92870221,-1.32043573
-3.48474237,1.93934098,-3.42186669,0.42811031,-0.87222823,0.88321800,-0.76426429,0.00001390,-0.00054516,0.26013202,-1.20197365,0.23650301,-0.53820863,0.20155174,-0.42218087,0.00254783,-0.01651416,0.89630350,-1.34208430
-3.47873937,1.87621583,-3.44743892,0.40840572,-0.88759383,0.85529238,-0.77150418,0.00001108,-0.00054379,0.25341675,-1.20825271,0.23305707,-0.54815191,0.19417308,-0.42042515,0.00255480,-0.01641059,0.86221154,-1.35922085
-3.47273637,1.80961568,-3.46037898,0.38865370,-0.90006400,0.82494112,-0.77607642,0.00000877,-0.00053983,0.24685380,-1.20872826,0.22922261,-0.55633533,0.18645287,-0.41744384,0.00255720,-0.01630266,0.82656274,-1.37183195
-3.46673337,1.73966978,-3.46065335,0.36881970,-0.90952725,0.79236300,-0.77797117,0.00000689,-0.00053326,0.24028389,-1.20324584,0.22493015,-0.56273136,0.17842536,-0.41331008,0.00255335,-0.01619133,0.78953706,-1.37999322
-3.46073037,1.66662288,-3.44849213,0.34889894,-0.91592417,0.75780884,-0.77723823,0.00000538,-0.00052406,0.23357582,-1.19178410,0.22012706,-0.56734985,0.17013386,-0.40811773,0.00254185,-0.01607753,0.75135149,-1.38386451
-3.45472736,1.59082057,-3.42438228,0.32891495,-0.91924621,0.72157213,-0.77398578,0.00000418,-0.00051231,0.22662647,-1.17445754,0.21477771,-0.57023605,0.16162885,-0.40197939,0.00252161,-0.01596212,0.71225255,-1.38368244
-3.44872436,1.51269266,-3.38905133,0.30891677,-0.91953275,0.68397880,-0.76837702,0.00000322,-0.00049809,0.21936006,-1.15151411,0.20886341,-0.57146720,0.15296617,-0.39502369,0.00249181,-0.01584580,0.67250827,-1.37975034
-3.44272136,1.43273525,-3.34344242,0.28897525,-0.91686692,0.64537671,-0.76062477,0.00000247,-0.00048156,0.21172694,-1.12332765,0.20238194,-0.57114782,0.14420504,-0.38739199,0.00245195,-0.01572912,0.63240012,-1.37242651
-3.43671836,1.35149256,-3.28868175,0.26917845,-0.91137028,0.60612525,-0.75098423,0.00000188,-0.00046292,0.20370185,-1.09038564,0.19534688,-0.56940393,0.13540631,-0.37923469,0.00240180,-0.01561241,0.59221501,-1.36211096
-3.43071536,1.26953903,-3.22604012,0.24962682,-0.90319693,0.56658534,-0.73974435,0.00000143,-0.00044240,0.19528188,-1.05327278,0.18778657,-0.56637661,0.12663080,-0.37070714,0.00234141,-0.01549568,0.55223786,-1.34923166
-3.42471236,1.18746228,-3.15689026,0.23042803,-0.89252721,0.52711033,-0.72721816,0.00000108,-0.00042027,0.18648406,-1.01265125,0.17974296,-0.56221527,0.11793783,-0.36196538,0.00227109,-0.01537863,0.51274478,-1.33423053
-3.41870935,1.10584753,-3.08266217,0.21169205,-0.87956152,0.48803793,-0.71373253,0.00000082,-0.00039682,0.17734290,-0.96923857,0.17127003,-0.55707093,0.10938399,-0.35316194,0.00219140,-0.01526057,0.47399721,-1.31755017
-3.41270635,1.02526362,-3.00479822,0.19352655,-0.86451446,0.44968340,-0.69961780,0.00000063,-0.00037237,0.16790760,-0.92378416,0.16243213,-0.55108999,0.10102212,-0.34444178,0.00210311,-0.01514040,0.43623691,-1.29962144
-3.40670335,0.94625094,-2.92471031,0.17603274,-0.84760960,0.41233403,-0.68519775,0.00000050,-0.00034723,0.15823934,-0.87704563,0.15330205,-0.54440876,0.09290052,-0.33593850,0.00200718,-0.01501658,0.39968204,-1.28085264
-3.40070035,0.86931141,-2.84374056,0.15930201,-0.82907506,0.37624506,-0.67078039,0.00000042,-0.00032174,0.14840843,-0.82976593,0.14395898,-0.53714905,0.08506240,-0.32777112,0.00190474,-0.01488719,0.36452425,-1.26162046
-3.39469735,0.79490043,-2.76312720,0.14341319,-0.80913998,0.34163696,-0.65664974,0.00000037,-0.00029620,0.13849146,-0.78265217,0.13448632,-0.52941506,0.07754551,-0.32004131,0.00179702,-0.01474992,0.33092667,-1.24226284
-3.38869435,0.72342086,-2.68397672,0.12843062,-0.78803186,0.30869388,-0.64305914,0.00000036,-0.00027092,0.12856864,-0.73635715,0.12496947,-0.52129159,0.07038200,-0.31283135,0.00168535,-0.01460215,0.29902295,-1.22307399
-3.38269135,0.65521893,-2.60724302,0.11440301,-0.76597485,0.27756348,-0.63022600,0.00000039,-0.00024618,0.11872111,-0.69146399,0.11549364,-0.51284369,0.06359833,-0.30620279,0.00157108,-0.01444107,0.26891694,-1.20430132
-3.37668834,0.59058189,-2.53371391,0.10136300,-0.74318866,0.24835760,-0.61832832,0.00000045,-0.00022221,0.10902851,-0.64847452,0.10614169,-0.50411757,0.05721548,-0.30019579,0.00145560,-0.01426374,0.24068330,-1.18614434
-3.37068534,0.52973737,-2.46400494,0.08932740,-0.71988814,0.22115393,-0.60750280,0.00000055,-0.00019924,0.09956681,-0.60780154,0.09699221,-0.49514277,0.05124914,-0.29482925,0.00134025,-0.01406727,0.21436852,-1.16875523
-3.36468234,0.47285419,-2.39856002,0.07829792,-0.69628311,0.19599842,-0.59784468,0.00000069,-0.00017745,0.09040629,-0.56976493,0.08811770,-0.48593519,0.04571005,-0.29010151,0.00122631,-0.01384896,0.18999263,-1.15224084
-3.35867934,0.42004449,-2.33765837,0.06826245,-0.67257840,0.17290817,-0.58940892,0.00000088,-0.00015697,0.08160998,-0.53459161,0.07958313,-0.47650083,0.04060443,-0.28599175,0.00111495,-0.01360641,0.16755119,-1.13666590
-3.35267634,0.37136699,-2.28142659,0.05919657,-0.64897382,0.15187487,-0.58221271,0.00000114,-0.00013791,0.07323232,-0.50241883,0.07144470,-0.46683991,0.03593443,-0.28246191,0.00100725,-0.01333771,0.14701765,-1.12205710
-3.34667334,0.32683126,-2.22985504,0.05106539,-0.62566386,0.13286830,-0.57623902,0.00000146,-0.00012034,0.06531829,-0.47330036,0.06374902,-0.45695106,0.03169868,-0.27945900,0.00090414,-0.01304151,0.12834592,-1.10840774
-3.34067034,0.28640267,-2.18281706,0.04382545,-0.60283706,0.11584019,-0.57144087,0.00000187,-0.00010429,0.05790284,-0.44721512,0.05653258,-0.44683522,0.02789281,-0.27691777,0.00080639,-0.01271719,0.11147308,-1.09568286
-3.33466733,0.25000790,-2.14009018,0.03742667,-0.58067490,0.10072786,-0.56774616,0.00000239,-0.00008976,0.05101069,-0.42407751,0.04982161,-0.43649919,0.02451001,-0.27476366,0.00071463,-0.01236487,0.09632213,-1.08382439
-3.32866433,0.21754090,-2.10137783,0.03181423,-0.55935014,0.08745788,-0.56506265,0.00000302,-0.00007672,0.04465651,-0.40374876,0.04363221,-0.42595832,0.02154159,-0.27291571,0.00062932,-0.01198551,0.08280474,-1.07275634
-3.32266133,0.18886888,-2.06633077,0.02693039,-0.53902481,0.07594944,-0.56328295,0.00000380,-0.00006512,0.03884532,-0.38604883,0.03797087,-0.41523851,0.01897752,-0.27128969,0.00055076,-0.01158088,0.07082395,-1.06238968
-3.31665833,0.16383827,-2.03456713,0.02271610,-0.51984758,0.06611745,-0.56228933,0.00000475,-0.00005490,0.03357328,-0.37076811,0.03283514,-0.40437708,0.01680690,-0.26980090,0.00047912,-0.01115352,0.06027676,-1.05262698
-3.31065533,0.14228051,-2.00569040,0.01911238,-0.50195099,0.05787519,-0.56195798,0.00000590,-0.00004595,0.02882854,-0.35767857,0.02821459,-0.39342289,0.01501839,-0.26836697,0.00041441,-0.01070672,0.05105648,-1.04336643
-3.30465233,0.12401734,-1.97930470,0.01606158,-0.48544838,0.05113662,-0.56216276,0.00000727,-0.00003820,0.02459235,-0.34654373,0.02409188,-0.38243528,0.01360061,-0.26691023,0.00035656,-0.01024438,0.04305496,-1.03450543
-3.29864932,0.10886545,-1.95502698,0.01350831,-0.47043085,0.04581811,-0.56277826,0.00000889,-0.00003153,0.02084024,-0.33712732,0.02044392,-0.37148236,0.01254235,-0.26535981,0.00030536,-0.00977088,0.03616453,-1.02594338
-3.29264632,0.09664054,-1.93249589,0.01140017,-0.45696432,0.04183972,-0.56368206,0.00001080,-0.00002585,0.01754321,-0.32920039,0.01724309,-0.36063844,0.01183278,-0.26365327,0.00026053,-0.00929097,0.03027972,-1.01758386
-3.28664332,0.08716042,-1.91137726,0.00968828,-0.44508691,0.03912592,-0.56475626,0.00001302,-0.00002104,0.01466896,-0.32254658,0.01445841,-0.34998101,0.01146147,-0.26173782,0.00022173,-0.00880954,0.02529869,-1.00933600
-3.28064032,0.08024731,-1.89136638,0.00832762,-0.43480681,0.03760582,-0.56588828,0.00001559,-0.00001701,0.01218302,-0.31696580,0.01205676,-0.33958726,0.01141834,-0.25957097,0.00018857,-0.00833155,0.02112435,-1.00111504
-3.27463732,0.07572916,-1.87218728,0.00727710,-0.42610075,0.03721291,-0.56697094,0.00001853,-0.00001365,0.01004985,-0.31227620,0.01000384,-0.32953054,0.01169346,-0.25712075,0.00016062,-0.00786177,0.01766526,-0.99284224
-3.26863432,0.07344018,-1.85358951,0.00649959,-0.41891319,0.03788437,-0.56790199,0.00002187,-0.00001088,0.00823375,-0.30831469,0.00826518,-0.31987676,0.01227676,-0.25436550,0.00013745,-0.00740468,0.01483623,-0.98444394
-3.26263132,0.07322050,-1.83534295,0.00596176,-0.41315640,0.03955999,-0.56858328,0.00002562,-0.00000862,0.00669969,-0.30493625,0.00680690,-0.31068115,0.01315765,-0.25129309,0.00011860,-0.00696432,0.01255871,-0.97585016
-3.25662831,0.07491511,-1.81723127,0.00563379,-0.40871137,0.04218082,-0.56891956,0.00002980,-0.00000677,0.00541401,-0.30201215,0.00559643,-0.30198531,0.01432455,-0.24789994,0.00010364,-0.00654416,0.01076090,-0.96699264
-3.25062531,0.07837235,-1.79904473,0.00548909,-0.40542976,0.04568767,-0.56881728,0.00003442,-0.00000529,0.00434488,-0.29942760,0.00460295,-0.29381494,0.01576436,-0.24418960,0.00009215,-0.00614704,0.00937774,-0.95780269
-3.24462231,0.08344196,-1.78057312,0.00550392,-0.40313669,0.05001946,-0.56818349,0.00003947,-0.00000410,0.00346275,-0.29707897,0.00379784,-0.28617811,0.01746194,-0.24017124,0.00008371,-0.00577508,0.00835068,-0.94820889
-3.23861931,0.08997303,-1.76159936,0.00565700,-0.40163447,0.05511175,-0.56692496,0.00004493,-0.00000316,0.00274058,-0.29487092,0.00315492,-0.27906448,0.01939966,-0.23585802,0.00007796,-0.00542965,0.00762736,-0.93813503
-3.23261631,0.09781202,-1.74189462,0.00592913,-0.40070715,0.06089534,-0.56494779,0.00005078,-0.00000241,0.00215393,-0.29271373,0.00265057,-0.27244517,0.02155686,-0.23126543,0.00007453,-0.00511137,0.00716120,-0.92749841
