energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
1.72586293,0.42984958,0.09348147,0.02605491,0.00350127,0.06784898,0.00387106,0.09081705,0.25324202,0.21692808
1.73186593,0.46622422,0.10126474,0.02765757,0.00329398,0.07327920,0.00405874,0.09673685,0.26941822,0.23932389
1.73786893,0.50950482,0.10996864,0.02960138,0.00322479,0.07926714,0.00437816,0.10381638,0.28635739,0.26650842
1.74387194,0.55979368,0.11961635,0.03187953,0.00328712,0.08583060,0.00482651,0.11202613,0.30396985,0.29862569
1.74987494,0.61723162,0.13024088,0.03448893,0.00347619,0.09299592,0.00540158,0.12134582,0.32218984,0.33583133
1.75587794,0.68198031,0.14188279,0.03742939,0.00378892,0.10079678,0.00610145,0.13176151,0.34097454,0.37827946
1.76188094,0.75420116,0.15458726,0.04070272,0.00422366,0.10927242,0.00692418,0.14326215,0.36030147,0.42610771
1.76788394,0.83403147,0.16840060,0.04431160,0.00477996,0.11846540,0.00786745,0.15583551,0.38016461,0.47942089
1.77388694,0.92155868,0.18336621,0.04825830,0.00545823,0.12841892,0.00892819,0.16946382,0.40056918,0.53827387
1.77988994,1.01679376,0.19952022,0.05254335,0.00625941,0.13917386,0.01010228,0.18411917,0.42152538,0.60265440
1.78589295,1.11964485,0.21688694,0.05716418,0.00718455,0.15076550,0.01138422,0.19975893,0.44304126,0.67246658
1.79189595,1.22989249,0.23547430,0.06211374,0.00823444,0.16322021,0.01276692,0.21632147,0.46511524,0.74751585
1.79789895,1.34716759,0.25526965,0.06737926,0.00940919,0.17655225,0.01424142,0.23372233,0.48772852,0.82749631
1.80390195,1.47093366,0.27623589,0.07294122,0.01070787,0.19076070,0.01579686,0.25185115,0.51083799,0.91198110
1.80990495,1.60047436,0.29830845,0.07877243,0.01212813,0.20582693,0.01742037,0.27056954,0.53436998,1.00041656
1.81590795,1.73488737,0.32139310,0.08483756,0.01366584,0.22171253,0.01909715,0.28971008,0.55821532,1.09212094
1.82191096,1.87308552,0.34536492,0.09109285,0.01531484,0.23835800,0.02081056,0.30907667,0.58222614,1.18628779
1.82791396,2.01380565,0.37006838,0.09748628,0.01706673,0.25568222,0.02254239,0.32844625,0.60621462,1.28199447
1.83391696,2.15562524,0.39531881,0.10395813,0.01891064,0.27358280,0.02427308,0.34757191,0.62995397,1.37821582
1.83991996,2.29698668,0.42090500,0.11044187,0.02083321,0.29193729,0.02598215,0.36618748,0.65318168,1.47384251
1.84592296,2.43622848,0.44659308,0.11686544,0.02281859,0.31060521,0.02764858,0.38401329,0.67560498,1.56770378
1.85192596,2.57162239,0.47213132,0.12315283,0.02484847,0.32943085,0.02925129,0.40076313,0.69690832,1.65859378
1.85792896,2.70141505,0.49725588,0.12922590,0.02690234,0.34824670,0.03076957,0.41615194,0.71676253,1.74530048
1.86393197,2.82387249,0.52169695,0.13500641,0.02895768,0.36687726,0.03218365,0.42990415,0.73483535,1.82663621
1.86993497,2.93732571,0.54518528,0.14041807,0.03099037,0.38514313,0.03347507,0.44176208,0.75080261,1.90146838
1.87593797,3.04021525,0.56745864,0.14538864,0.03297507,0.40286517,0.03462719,0.45149423,0.76435968,1.96874938
1.88194097,3.13113303,0.58826787,0.14985192,0.03488574,0.41986837,0.03562554,0.45890301,0.77523258,2.02754420
1.88794397,3.20885945,0.60738238,0.15374947,0.03669615,0.43598552,0.03645813,0.46383157,0.78318808,2.07705480
1.89394697,3.27239449,0.62459483,0.15703220,0.03838048,0.45106028,0.03711572,0.46616931,0.78804243,2.11664011
1.89994997,3.32098134,0.63972475,0.15966148,0.03991388,0.46494962,0.03759199,0.46585606,0.78966823,2.14583105
1.90595298,3.35412191,0.65262111,0.16161001,0.04127309,0.47752572,0.03788363,0.46288448,0.78799909,2.16433996
1.91195598,3.37158389,0.66316377,0.16286221,0.04243700,0.48867702,0.03799032,0.45730076,0.78303202,2.17206429
1.91795898,3.37339924,0.67126393,0.16341426,0.04338716,0.49830882,0.03791473,0.44920347,0.77482735,2.16908453
1.92396198,3.35985484,0.67686357,0.16327379,0.04410828,0.50634325,0.03766237,0.43874077,0.76350643,2.15565683
1.92996498,3.33147608,0.67993420,0.16245920,0.04458861,0.51271893,0.03724137,0.42610595,0.74924716,2.13220087
1.93596798,3.28900451,0.68047508,0.16099874,0.04482027,0.51739034,0.03666233,0.41153173,0.73227775,2.09928365
1.94197099,3.23337112,0.67851105,0.15892941,0.04479946,0.52032711,0.03593799,0.39528340,0.71286914,2.05760032
1.94797399,3.16566655,0.67409031,0.15629564,0.04452661,0.52151345,0.03508300,0.37765119,0.69132634,2.00795283
1.95397699,3.08710987,0.66728230,0.15314801,0.04400635,0.52094770,0.03411360,0.35894229,0.66797943,1.95122762
1.95997999,2.99901738,0.65817571,0.14954189,0.04324743,0.51864212,0.03304729,0.33947266,0.64317432,1.88837317
1.96598299,2.90277251,0.64687697,0.14553615,0.04226255,0.51462309,0.03190258,0.31955910,0.61726402,1.82037833
1.97198599,2.79979803,0.63350897,0.14119197,0.04106804,0.50893149,0.03069860,0.29951188,0.59060047,1.74825217
1.97798899,2.69153115,0.61821020,0.13657179,0.03968350,0.50162337,0.02945490,0.27962802,0.56352745,1.67300585
1.98399200,2.57940206,0.60113413,0.13173829,0.03813133,0.49277062,0.02819103,0.26018552,0.53637456,1.59563693
1.98999500,2.46481601,0.58244873,0.12675363,0.03643627,0.48246177,0.02692637,0.24143874,0.50945248,1.51711624
1.99599800,2.34913894,0.56233600,0.12167875,0.03462480,0.47080246,0.02567976,0.22361477,0.48304952,1.43837738
2.00200100,2.23368618,0.54099140,0.11657275,0.03272459,0.45791562,0.02446926,0.20691109,0.45742935,1.36030869
2.00800400,2.11971402,0.51862288,0.11149240,0.03076395,0.44394117,0.02331187,0.19149429,0.43282990,1.28374742
2.01400700,2.00841345,0.49544957,0.10649167,0.02877123,0.42903507,0.02222331,0.17749985,0.40946313,1.20947578
2.02001001,1.90090557,0.47169997,0.10162138,0.02677430,0.41336775,0.02121779,0.16503283,0.38751569,1.13821852
2.02601301,1.79823819,0.44760950,0.09692874,0.02480007,0.39712180,0.02030780,0.15416949,0.36715012,1.07064166
2.03201601,1.70138313,0.42341766,0.09245708,0.02287403,0.38048903,0.01950396,0.14495943,0.34850648,1.00735199
2.03801901,1.61123391,0.39936459,0.08824544,0.02101990,0.36366692,0.01881490,0.13742841,0.33170434,0.94889704
2.04402201,1.52860358,0.37568738,0.08432837,0.01925932,0.34685465,0.01824719,0.13158140,0.31684481,0.89576538
2.05002501,1.45422259,0.35261611,0.08073557,0.01761163,0.33024888,0.01780537,0.12740604,0.30401271,0.84838689
2.05602801,1.38873675,0.33036991,0.07749179,0.01609371,0.31403943,0.01749193,0.12487600,0.29327867,0.80713306
2.06203102,1.33270522,0.30915314,0.07461665,0.01471989,0.29840508,0.01730748,0.12395454,0.28470116,0.77231726
2.06803402,1.28659883,0.28915191,0.07212468,0.01350197,0.28350972,0.01725092,0.12459776,0.27832837,0.74419488
2.07403702,1.25079875,0.27053106,0.07002536,0.01244923,0.26949901,0.01731962,0.12675773,0.27420002,0.72296354
2.08004002,1.22559571,0.25343178,0.06832336,0.01156855,0.25649761,0.01750975,0.13038526,0.27234885,0.70876329
2.08604302,1.21118974,0.23796994,0.06701883,0.01086455,0.24460722,0.01781656,0.13543226,0.27280201,0.70167703
2.09204602,1.20769064,0.22423503,0.06610777,0.01033970,0.23390538,0.01823471,0.14185366,0.27558208,0.70173106
2.09804902,1.21511900,0.21228994,0.06558255,0.00999459,0.22444500,0.01875861,0.14960875,0.28070783,0.70889579
2.10405203,1.23340765,0.20217135,0.06543234,0.00982802,0.21625471,0.01938273,0.15866192,0.28819449,0.72308679
2.11005503,1.26240346,0.19389067,0.06564371,0.00983726,0.20933976,0.02010187,0.16898284,0.29805357,0.74416597
2.11605803,1.30186930,0.18743545,0.06620103,0.01001820,0.20368355,0.02091143,0.18054587,0.31029211,0.77194288
2.12206103,1.35148574,0.18277116,0.06708695,0.01036547,0.19924948,0.02180756,0.19332892,0.32491127,0.80617616
2.12806403,1.41085255,0.17984307,0.06828269,0.01087264,0.19598307,0.02278722,0.20731161,0.34190424,0.84657487
2.13406703,1.47948967,0.17857829,0.06976827,0.01153226,0.19381428,0.02384825,0.22247290,0.36125346,0.89279986
2.14007004,1.55683761,0.17888774,0.07152257,0.01233598,0.19265976,0.02498926,0.23878820,0.38292716,0.94446488
2.14607304,1.64225737,0.18066801,0.07352332,0.01327458,0.19242508,0.02620946,0.25622608,0.40687534,1.00113751
2.15207604,1.73502980,0.18380304,0.07574689,0.01433796,0.19300679,0.02750849,0.27474482,0.43302530,1.06234002
2.15807904,1.83435494,0.18816569,0.07816806,0.01551520,0.19429435,0.02888603,0.29428882,0.46127692,1.12754996
2.16408204,1.93935146,0.19361912,0.08075974,0.01679445,0.19617190,0.03034155,0.31478515,0.49149796,1.19620088
2.17008504,2.04905672,0.20001804,0.08349259,0.01816295,0.19851986,0.03187392,0.33614055,0.52351970,1.26768310
2.17608804,2.16242804,0.20721002,0.08633478,0.01960696,0.20121649,0.03348103,0.35823880,0.55713317,1.34134499
2.18209105,2.27834568,0.21503678,0.08925176,0.02111170,0.20413937,0.03515949,0.38093899,0.59208649,1.41649480
2.18809405,2.39561819,0.22333559,0.09220622,0.02266135,0.20716692,0.03690431,0.40407465,0.62808345,1.49240355
2.19409705,2.51299045,0.23194095,0.09515816,0.02423901,0.21018001,0.03870867,0.42745396,0.66478385,1.56830905
2.20010005,2.62915514,0.24068645,0.09806523,0.02582671,0.21306363,0.04056383,0.45086123,0.70180575,1.64342153
2.20610305,2.74276759,0.24940701,0.10088321,0.02740556,0.21570870,0.04245906,0.47405952,0.73872987,1.71693102
2.21210605,2.85246445,0.25794132,0.10356680,0.02895575,0.21801396,0.04438167,0.49679461,0.77510621,1.78801662
2.21810905,2.95688578,0.26613466,0.10607056,0.03045685,0.21988795,0.04631727,0.51880010,0.81046297,1.85585780
2.22411206,3.05470050,0.27384179,0.10834997,0.03188795,0.22125098,0.04824998,0.53980357,0.84431753,1.91964762
2.23011506,3.14463448,0.28093005,0.11036278,0.03322806,0.22203700,0.05016281,0.55953362,0.87618923,1.97860779
2.23611806,3.22550050,0.28728241,0.11207025,0.03445642,0.22219531,0.05203817,0.57772755,0.90561370,2.03200511
2.24212106,3.29622913,0.29280032,0.11343853,0.03555293,0.22169206,0.05385828,0.59413930,0.93215799,2.07916893
2.24812406,3.35589936,0.29740631,0.11443991,0.03649864,0.22051128,0.05560582,0.60854745,0.95543622,2.11950907
2.25412706,3.40376755,0.30104604,0.11505397,0.03727622,0.21865559,0.05726439,0.62076284,0.97512469,2.15253334
2.26013007,3.43929356,0.30368983,0.11526852,0.03787046,0.21614623,0.05881907,0.63063548,0.99097607,2.17786409
2.26613307,3.46216248,0.30533337,0.11508029,0.03826875,0.21302270,0.06025689,0.63806048,1.00283175,2.19525281
2.27213607,3.47230082,0.30599766,0.11449530,0.03846150,0.20934172,0.06156722,0.64298257,1.01063169,2.20459202
2.27813907,3.46988605,0.30572804,0.11352893,0.03844255,0.20517558,0.06274206,0.64539909,1.01442114,2.20592365
2.28414207,3.45534844,0.30459234,0.11220562,0.03820941,0.20061007,0.06377624,0.64536111,1.01435376,2.19944322
2.29014507,3.42936479,0.30267813,0.11055822,0.03776348,0.19574183,0.06466744,0.64297276,1.01069065,2.18549935
2.29614807,3.39284359,0.30008922,0.10862697,0.03711010,0.19067535,0.06541613,0.63838849,1.00379524,2.16458811
2.30215108,3.34690184,0.29694153,0.10645829,0.03625851,0.18551966,0.06602537,0.63180850,0.99412379,2.13734224
2.30815408,3.29283398,0.29335838,0.10410320,0.03522158,0.18038490,0.06650042,0.62347239,0.98221191,2.10451517
2.31415708,3.23207372,0.28946553,0.10161559,0.03401561,0.17537873,0.06684838,0.61365119,0.96865732,2.06696037
2.32016008,3.16615010,0.28538615,0.09905043,0.03265977,0.17060295,0.06707763,0.60263827,0.95409940,2.02560644
2.32616308,3.09663932,0.28123583,0.09646184,0.03117567,0.16615015,0.06719725,0.59073915,0.93919645,1.98142894
2.33216608,3.02511404,0.27711806,0.09390124,0.02958669,0.16210080,0.06721647,0.57826099,0.92460124,1.93541986
2.33816908,2.95309224,0.27312018,0.09141562,0.02791735,0.15852064,0.06714407,0.56550186,0.91093617,1.88855593
2.34417209,2.88198759,0.26931014,0.08904596,0.02619262,0.15545857,0.06698783,0.55274043,0.89876878,1.84176705
2.35017509,2.81306355,0.26573408,0.08682589,0.02443726,0.15294511,0.06675414,0.54022648,0.88858887,1.79590615
2.35617809,2.74739285,0.26241502,0.08478068,0.02267519,0.15099147,0.06644756,0.52817257,0.88078823,1.75172176
2.36218109,2.68582446,0.25935248,0.08292649,0.02092894,0.14958913,0.06607069,0.51674731,0.87564379,1.70983439
2.36818409,2.62895911,0.25652326,0.08127009,0.01921910,0.14871024,0.06562401,0.50607043,0.87330522,1.67071791
2.37418709,2.57713477,0.25388318,0.07980882,0.01756401,0.14830846,0.06510600,0.49620991,0.87378738,1.63468659
2.38019010,2.53042250,0.25136977,0.07853102,0.01597946,0.14832056,0.06451331,0.48718133,0.87696823,1.60188853
2.38619310,2.48863301,0.24890574,0.07741676,0.01447851,0.14866843,0.06384113,0.47894936,0.88259230,1.57230566
2.39219610,2.45133358,0.24640299,0.07643885,0.01307148,0.14926171,0.06308364,0.47143135,0.89027970,1.54576036
2.39819910,2.41787465,0.24376714,0.07556421,0.01176599,0.15000071,0.06223456,0.46450290,0.89954029,1.52192846
2.40420210,2.38742484,0.24090217,0.07475530,0.01056712,0.15077974,0.06128775,0.45800508,0.90979255,1.50035795
2.41020510,2.35901293,0.23771502,0.07397186,0.00947764,0.15149054,0.06023788,0.45175295,0.92038632,1.48049259
2.41620810,2.33157483,0.23412002,0.07317258,0.00849835,0.15202587,0.05908106,0.44554506,0.93062843,1.46169939
2.42221111,2.30400366,0.23004283,0.07231682,0.00762836,0.15228303,0.05781540,0.43917344,0.93981016,1.44329875
2.42821411,2.27520047,0.22542382,0.07136629,0.00686548,0.15216716,0.05644160,0.43243357,0.94723536,1.42459586
2.43421711,2.24412363,0.22022070,0.07028656,0.00620661,0.15159436,0.05496330,0.42513408,0.95224791,1.40491205
2.44022011,2.20983474,0.21441039,0.06904834,0.00564804,0.15049426,0.05338740,0.41710544,0.95425738,1.38361475
2.44622311,2.17153903,0.20798993,0.06762857,0.00518580,0.14881220,0.05172424,0.40820764,0.95276190,1.36014475
2.45222611,2.12861870,0.20097668,0.06601123,0.00481595,0.14651082,0.04998759,0.39833623,0.94736706,1.33403970
2.45822911,2.08065789,0.19340756,0.06418774,0.00453475,0.14357093,0.04819448,0.38742665,0.93780029,1.30495288
2.46423212,2.02745848,0.18533759,0.06215722,0.00433887,0.13999185,0.04636495,0.37545675,0.92392000,1.27266659
2.47023512,1.96904606,0.17683779,0.05992626,0.00422549,0.13579096,0.04452159,0.36244727,0.90571939,1.23709971
2.47623812,1.90566639,0.16799253,0.05750851,0.00419230,0.13100273,0.04268900,0.34846056,0.88332466,1.19830935
2.48224112,1.83777257,0.15889650,0.05492397,0.00423752,0.12567714,0.04089315,0.33359750,0.85698812,1.15648655
2.48824412,1.76600377,0.14965144,0.05219812,0.00435982,0.11987757,0.03916065,0.31799287,0.82707649,1.11194667
2.49424712,1.69115696,0.14036274,0.04936073,0.00455816,0.11367834,0.03751801,0.30180954,0.79405499,1.06511478
2.50025013,1.61415278,0.13113611,0.04644476,0.00483170,0.10716200,0.03599081,0.28523164,0.75846839,1.01650711
2.50625313,1.53599750,0.12207445,0.04348506,0.00517954,0.10041641,0.03460300,0.26845719,0.72091953,0.96670935
2.51225613,1.45774271,0.11327487,0.04051707,0.00560060,0.09353181,0.03337608,0.25169054,0.68204666,0.91635297
2.51825913,1.38044465,0.10482622,0.03757569,0.00609333,0.08659800,0.03232853,0.23513484,0.64250044,0.86609053
2.52426213,1.30512483,0.09680692,0.03469411,0.00665559,0.07970169,0.03147515,0.21898504,0.60292167,0.81657112
2.53026513,1.23273368,0.08928335,0.03190287,0.00728443,0.07292416,0.03082660,0.20342157,0.56392055,0.76841710
2.53626813,1.16411853,0.08230869,0.02922902,0.00797596,0.06633926,0.03038907,0.18860503,0.52605829,0.72220273
2.54227114,1.09999719,0.07592222,0.02669554,0.00872523,0.06001185,0.03016402,0.17467194,0.48983166,0.67843586
2.54827414,1.04093789,0.07014919,0.02432092,0.00952616,0.05399668,0.03014812,0.16173183,0.45566096,0.63754307
2.55427714,0.98734623,0.06500107,0.02211891,0.01037152,0.04833768,0.03033325,0.14986551,0.42388157,0.59985881
2.56028014,0.93945925,0.06047625,0.02009856,0.01125301,0.04306778,0.03070675,0.13912476,0.39473934,0.56561871
2.56628314,0.89734673,0.05656104,0.01826430,0.01216127,0.03820900,0.03125170,0.12953306,0.36838950,0.53495728
2.57228614,0.86091910,0.05323110,0.01661630,0.01308610,0.03377306,0.03194734,0.12108754,0.34489915,0.50790978
2.57828914,0.82994156,0.05045298,0.01515088,0.01401660,0.02976213,0.03276964,0.11376182,0.32425278,0.48441798
2.58429215,0.80405338,0.04818594,0.01386106,0.01494142,0.02616998,0.03369193,0.10750956,0.30636045,0.46433954
2.59029515,0.78279153,0.04638388,0.01273717,0.01584904,0.02298313,0.03468555,0.10226863,0.29106819,0.44746025
2.59629815,0.76561740,0.04499735,0.01176747,0.01672806,0.02018231,0.03572065,0.09796548,0.27816989,0.43350879
2.60230115,0.75194541,0.04397554,0.01093884,0.01756749,0.01774373,0.03676691,0.09451976,0.26742038,0.42217303
2.60830415,0.74117241,0.04326834,0.01023739,0.01835713,0.01564058,0.03779431,0.09184874,0.25854889,0.41311746
2.61430715,0.73270653,0.04282820,0.00964906,0.01908781,0.01384429,0.03877395,0.08987146,0.25127252,0.40600077
2.62031016,0.72599455,0.04261199,0.00916018,0.01975177,0.01232577,0.03967867,0.08851246,0.24530915,0.40049310
2.62631316,0.72054663,0.04258267,0.00875792,0.02034291,0.01105654,0.04048379,0.08770486,0.24038943,0.39629215
2.63231616,0.71595771,0.04271072,0.00843069,0.02085703,0.01000967,0.04116771,0.08739275,0.23626742,0.39313765
2.63831916,0.71192472,0.04297549,0.00816840,0.02129208,0.00916060,0.04171238,0.08753284,0.23272964,0.39082375
2.64432216,0.70825933,0.04336622,0.00796271,0.02164828,0.00848779,0.04210379,0.08809521,0.22960226,0.38920875
2.65032516,0.70489563,0.04388284,0.00780710,0.02192828,0.00797317,0.04233230,0.08906333,0.22675636,0.38822205
2.65632816,0.70189290,0.04453651,0.00769691,0.02213716,0.00760251,0.04239286,0.09043320,0.22411111,0.38786800
2.66233117,0.69943333,0.04534988,0.00762928,0.02228248,0.00736562,0.04228521,0.09221189,0.22163492,0.38822665
2.66833417,0.69781492,0.04635707,0.00760300,0.02237417,0.00725637,0.04201387,0.09441530,0.21934464,0.38945133
2.67433717,0.69744003,0.04760330,0.00761834,0.02242443,0.00727269,0.04158809,0.09706560,0.21730288,0.39176330
2.68034017,0.69880000,0.04914433,0.00767681,0.02244747,0.00741641,0.04102174,0.10018821,0.21561367,0.39544354
2.68634317,0.70245643,0.05104544,0.00778086,0.02245929,0.00769300,0.04033298,0.10380858,0.21441668,0.40082211
2.69234617,0.70901983,0.05338019,0.00793362,0.02247730,0.00811131,0.03954394,0.10794903,0.21388020,0.40826545
2.69834917,0.71912650,0.05622888,0.00813853,0.02251995,0.00868321,0.03868026,0.11262568,0.21419327,0.41816194
2.70435218,0.73341418,0.05967663,0.00839911,0.02260626,0.00942314,0.03777055,0.11784569,0.21555710,0.43090633
2.71035518,0.75249751,0.06381126,0.00871859,0.02275530,0.01034775,0.03684577,0.12360492,0.21817626,0.44688357
2.71635818,0.77694402,0.06872079,0.00909971,0.02298569,0.01147536,0.03593849,0.12988626,0.22224986,0.46645252
2.72236118,0.80725136,0.07449082,0.00954445,0.02331499,0.01282551,0.03508215,0.13665855,0.22796294,0.48993010
2.72836418,0.84382661,0.08120160,0.01005386,0.02375911,0.01441848,0.03431024,0.14387623,0.23547860,0.51757658
2.73436718,0.88696824,0.08892505,0.01062791,0.02433182,0.01627480,0.03365541,0.15147981,0.24493082,0.54958233
2.74037019,0.93685140,0.09772165,0.01126546,0.02504414,0.01841470,0.03314860,0.15939702,0.25641851,0.58605663
2.74637319,0.99351697,0.10763738,0.01196416,0.02590390,0.02085770,0.03281818,0.16754476,0.27000078,0.62701907
2.75237619,1.05686480,0.11870076,0.01272054,0.02691529,0.02362210,0.03268908,0.17583152,0.28569360,0.67239364
2.75837919,1.12665134,0.13092011,0.01353008,0.02807863,0.02672452,0.03278199,0.18416044,0.30346815,0.72200606
2.76438219,1.20249187,0.14428121,0.01438732,0.02939009,0.03017947,0.03311270,0.19243266,0.32325057,0.77558432
2.77038519,1.28386718,0.15874537,0.01528607,0.03084169,0.03399893,0.03369145,0.20055079,0.34492345,0.83276259
2.77638819,1.37013455,0.17424816,0.01621960,0.03242137,0.03819196,0.03452254,0.20842254,0.36832875,0.89308828
2.78239120,1.46054270,0.19069878,0.01718085,0.03411323,0.04276428,0.03560396,0.21596404,0.39327212,0.95603222
2.78839420,1.55425012,0.20798031,0.01816266,0.03589794,0.04771798,0.03692739,0.22310289,0.41952841,1.02100143
