energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
1.50375188,3.16717808,0.48985006,1.14837707,0.02336257,0.48164282,0.59110884,1.25867931,0.11494473,0.00000000
1.50975488,3.19722096,0.50341155,1.14467169,0.02313468,0.49994541,0.58780629,1.26973448,0.11609904,0.00000000
1.51575788,3.22573992,0.51664394,1.14189057,0.02290244,0.51762169,0.58336519,1.27880383,0.11753762,0.00000000
1.52176088,3.25248336,0.52932938,1.14011346,0.02268623,0.53439316,0.57789176,1.28583700,0.11925265,0.00000000
1.52776388,3.27718891,0.54125838,1.13938540,0.02250641,0.54999715,0.57150155,1.29079033,0.12124156,0.00000000
1.53376688,3.29960695,0.55223923,1.13972565,0.02238278,0.56419514,0.56431808,1.29363179,0.12350731,0.00000000
1.53976988,3.31952620,0.56210726,1.14113780,0.02233417,0.57678082,0.55647211,1.29434719,0.12605827,0.00000000
1.54577289,3.33679947,0.57073342,1.14362026,0.02237799,0.58758727,0.54810120,1.29294703,0.12890779,0.00000000
1.55177589,3.35136746,0.57803172,1.14717637,0.02252989,0.59649299,0.53934958,1.28947338,0.13207348,0.00000000
1.55777889,3.36327850,0.58396501,1.15182309,0.02280340,0.60342632,0.53036813,1.28400602,0.13557602,0.00000000
1.56378189,3.37270243,0.58854881,1.15759781,0.02320974,0.60836792,0.52131418,1.27666724,0.13943765,0.00000000
1.56978489,3.37993715,0.59185273,1.16456251,0.02375754,0.61135117,0.51235104,1.26762453,0.14368037,0.00000000
1.57578789,3.38540687,0.59399945,1.17280491,0.02445275,0.61246022,0.50364700,1.25709079,0.14832378,0.00000000
1.58179090,3.38965161,0.59516115,1.18243664,0.02529853,0.61182592,0.49537380,1.24532177,0.15338286,0.00000000
1.58779390,3.39330828,0.59555338,1.19358830,0.02629520,0.60961961,0.48770441,1.23261058,0.15886555,0.00000000
1.59379690,3.39708403,0.59542681,1.20640181,0.02744030,0.60604511,0.48081009,1.21927947,0.16477050,0.00000000
1.59979990,3.40172346,0.59505693,1.22102050,0.02872863,0.60132933,0.47485698,1.20566925,0.17108493,0.00000000
1.60580290,3.40797139,0.59473239,1.23757770,0.03015240,0.59571196,0.47000209,1.19212685,0.17778285,0.00000000
1.61180590,3.41653341,0.59474232,1.25618436,0.03170139,0.58943472,0.46638910,1.17899182,0.18482378,0.00000000
1.61780890,3.42803663,0.59536334,1.27691681,0.03336322,0.58273084,0.46414398,1.16658243,0.19215196,0.00000000
1.62381191,3.44299283,0.59684681,1.29980517,0.03512357,0.57581527,0.46337078,1.15518225,0.19969634,0.00000000
1.62981491,3.46176638,0.59940684,1.32482336,0.03696652,0.56887605,0.46414777,1.14502816,0.20737115,0.00000000
1.63581791,3.48454860,0.60320980,1.35188128,0.03887487,0.56206740,0.46652409,1.13630016,0.21507734,0.00000000
1.64182091,3.51134017,0.60836556,1.38081969,0.04083048,0.55550478,0.47051714,1.12911396,0.22270462,0.00000000
1.64782391,3.54194242,0.61492104,1.41140803,0.04281465,0.54926209,0.47611080,1.12351648,0.23013416,0.00000000
1.65382691,3.57595794,0.62285635,1.44334551,0.04480843,0.54337111,0.48325458,1.11948449,0.23724184,0.00000000
1.65982991,3.61280035,0.63208347,1.47626527,0.04679294,0.53782315,0.49186371,1.11692660,0.24390184,0.00000000
1.66583292,3.65171256,0.64244786,1.50974154,0.04874968,0.53257268,0.50182018,1.11568819,0.24999049,0.00000000
1.67183592,3.69179248,0.65373261,1.54329943,0.05066075,0.52754270,0.51297465,1.11555903,0.25539006,0.00000000
1.67783892,3.73202459,0.66566512,1.57642692,0.05250906,0.52263141,0.52514925,1.11628318,0.25999257,0.00000000
1.68384192,3.77131605,0.67792603,1.60858848,0.05427844,0.51771985,0.53814097,1.11757043,0.26370312,0.00000000
1.68984492,3.80853520,0.69015986,1.63923989,0.05595377,0.51268004,0.55172583,1.11910883,0.26644290,0.00000000
1.69584792,3.84255106,0.70198721,1.66784348,0.05752100,0.50738311,0.56566339,1.12057762,0.26815149,0.00000000
1.70185093,3.87227205,0.71301774,1.69388343,0.05896720,0.50170712,0.57970186,1.12165987,0.26878862,0.00000000
1.70785393,3.89668238,0.72286365,1.71688057,0.06028054,0.49554410,0.59358331,1.12205453,0.26833510,0.00000000
1.71385693,3.91487518,0.73115302,1.73640603,0.06145026,0.48880607,0.60704937,1.12148721,0.26679311,0.00000000
1.71985993,3.92608109,0.73754258,1.75209368,0.06246677,0.48142979,0.61984682,1.11971951,0.26418577,0.00000000
1.72586293,3.92969186,0.74172946,1.76365073,0.06332160,0.47338012,0.63173349,1.11655663,0.26055607,0.00000000
1.73186593,3.92527837,0.74346144,1.77086641,0.06400752,0.46465186,0.64248397,1.11185306,0.25596530,0.00000000
1.73786893,3.91260298,0.74254540,1.77361838,0.06451868,0.45527022,0.65189530,1.10551638,0.25049096,0.00000000
1.74387194,3.89162595,0.73885376,1.77187689,0.06485071,0.44528979,0.65979239,1.09750918,0.24422451,0.00000000
1.74987494,3.86250629,0.73232856,1.76570645,0.06500102,0.43479240,0.66603304,1.08784911,0.23726875,0.00000000
1.75587794,3.82559693,0.72298324,1.75526494,0.06496892,0.42388378,0.67051244,1.07660730,0.22973521,0.00000000
1.76188094,3.78143477,0.71090205,1.74080024,0.06475594,0.41268942,0.67316696,1.06390515,0.22174157,0.00000000
1.76788394,3.73072558,0.69623703,1.72264428,0.06436600,0.40134975,0.67397699,1.04990973,0.21340906,0.00000000
1.77388694,3.67432450,0.67920297,1.70120466,0.06380557,0.39001496,0.67296876,1.03482798,0.20486014,0.00000000
1.77988994,3.61321213,0.66007028,1.67695387,0.06308380,0.37883948,0.67021480,1.01889978,0.19621624,0.00000000
1.78589295,3.54846705,0.63915627,1.65041638,0.06221251,0.36797663,0.66583311,1.00239019,0.18759581,0.00000000
1.79189595,3.48123516,0.61681506,1.62215385,0.06120604,0.35757331,0.65998473,0.98558090,0.17911249,0.00000000
1.79789895,3.41269653,0.59342653,1.59274866,0.06008111,0.34776518,0.65286988,0.96876125,0.17087352,0.00000000
1.80390195,3.34403059,0.56938470,1.56278649,0.05885633,0.33867231,0.64472248,0.95221889,0.16297834,0.00000000
1.80990495,3.27638060,0.54508592,1.53283815,0.05755182,0.33039541,0.63580338,0.93623048,0.15551732,0.00000000
1.81590795,3.21081848,0.52091731,1.50344148,0.05618853,0.32301292,0.62639223,0.92105252,0.14857067,0.00000000
1.82191096,3.14831102,0.49724579,1.47508381,0.05478759,0.31657880,0.61677851,0.90691266,0.14220744,0.00000000
1.82791396,3.08968889,0.47440813,1.44818585,0.05336957,0.31112123,0.60725182,0.89400190,0.13648473,0.00000000
1.83391696,3.03561954,0.45270220,1.42308755,0.05195371,0.30664220,0.59809185,0.88246767,0.13144697,0.00000000
1.83991996,2.98658520,0.43237982,1.40003665,0.05055723,0.30311797,0.58955853,0.87240838,0.12712541,0.00000000
1.84592296,2.94286716,0.41364139,1.37918054,0.04919466,0.30050034,0.58188272,0.86386942,0.12353779,0.00000000
1.85192596,2.90453706,0.39663230,1.36056190,0.04787731,0.29871884,0.57525774,0.85684100,0.12068827,0.00000000
1.85792896,2.87145603,0.38144146,1.34411845,0.04661288,0.29768351,0.56983238,0.85125784,0.11856753,0.00000000
1.86393197,2.84328187,0.36810172,1.32968701,0.04540527,0.29728843,0.56570550,0.84700084,0.11715329,0.00000000
1.86993497,2.81948431,0.35659223,1.31701177,0.04425454,0.29741568,0.56292260,0.84390072,0.11641105,0.00000000
1.87593797,2.79936806,0.34684266,1.30575666,0.04315708,0.29793979,0.56147453,0.84174361,0.11629518,0.00000000
1.88194097,2.78210276,0.33873898,1.29552129,0.04210600,0.29873229,0.56129844,0.84027826,0.11675041,0.00000000
1.88794397,2.76675884,0.33213073,1.28585974,0.04109166,0.29966644,0.56228092,0.83922486,0.11771357,0.00000000
1.89394697,2.75234780,0.32683932,1.27630169,0.04010234,0.30062183,0.56426321,0.83828503,0.11911558,0.00000000
1.89994997,2.73786528,0.32266719,1.26637452,0.03912508,0.30148867,0.56704834,0.83715259,0.12088380,0.00000000
1.90595298,2.72233499,0.31940744,1.25562583,0.03814651,0.30217173,0.57040979,0.83552484,0.12294434,0.00000000
1.91195598,2.70485170,0.31685358,1.24364490,0.03715372,0.30259368,0.57410125,0.83311388,0.12522462,0.00000000
1.91795898,2.68462127,0.31480908,1.23008246,0.03613518,0.30269764,0.57786717,0.82965743,0.12765571,0.00000000
1.92396198,2.66099586,0.31309634,1.21466748,0.03508149,0.30244903,0.58145347,0.82492888,0.13017470,0.00000000
1.92996498,2.63350300,0.31156483,1.19722048,0.03398610,0.30183642,0.58461797,0.81874616,0.13272665,0.00000000
1.93596798,2.60186681,0.31009809,1.17766254,0.03284588,0.30087151,0.58714003,0.81097897,0.13526630,0.00000000
1.94197099,2.56602095,0.30861938,1.15601969,0.03166150,0.29958805,0.58882896,0.80155423,0.13775931,0.00000000
1.94797399,2.52611226,0.30709582,1.13242256,0.03043774,0.29803996,0.58953087,0.79045951,0.14018297,0.00000000
1.95397699,2.48249554,0.30554085,1.10710127,0.02918351,0.29629851,0.58913356,0.77774428,0.14252642,0.00000000
1.95997999,2.43571944,0.30401504,1.08037597,0.02791177,0.29444879,0.58756937,0.76351898,0.14479024,0.00000000
1.96598299,2.38650452,0.30262514,1.05264357,0.02663935,0.29258557,0.58481584,0.74795200,0.14698552,0.00000000
1.97198599,2.33571456,0.30152159,1.02436129,0.02538653,0.29080885,0.58089425,0.73126466,0.14913249,0.00000000
1.97798899,2.28432256,0.30089439,0.99602805,0.02417658,0.28921905,0.57586628,0.71372447,0.15125865,0.00000000
1.98399200,2.23337328,0.30096767,0.96816448,0.02303526,0.28791236,0.56982888,0.69563695,0.15339660,0.00000000
1.98999500,2.18394394,0.30199304,0.94129274,0.02199016,0.28697624,0.56290789,0.67733637,0.15558171,0.00000000
1.99599800,2.13710509,0.30424198,0.91591690,0.02107011,0.28648541,0.55525070,0.65917578,0.15784967,0.00000000
2.00200100,2.09388335,0.30799753,0.89250489,0.02030455,0.28649844,0.54701851,0.64151675,0.16023411,0.00000000
2.00800400,2.05522758,0.31354543,0.87147281,0.01972292,0.28705525,0.53837856,0.62471920,0.16276448,0.00000000
2.01400700,2.02197990,0.32116511,0.85317207,0.01935406,0.28817538,0.52949687,0.60913177,0.16546413,0.00000000
2.02001001,1.99485243,0.33112066,0.83787997,0.01922571,0.28985743,0.52053177,0.59508288,0.16834891,0.00000000
2.02601301,1.97441063,0.34365205,0.82579372,0.01936399,0.29207940,0.51162871,0.58287305,0.17142618,0.00000000
2.03201601,1.96106324,0.35896693,0.81702811,0.01979299,0.29480006,0.50291638,0.57276831,0.17469435,0.00000000
2.03801901,1.95505895,0.37723304,0.81161656,0.02053433,0.29796124,0.49450439,0.56499518,0.17814300,0.00000000
2.04402201,1.95648922,0.39857163,0.80951527,0.02160688,0.30149081,0.48648248,0.55973703,0.18175337,0.00000000
2.05002501,1.96529654,0.42305187,0.81060996,0.02302642,0.30530627,0.47892114,0.55713186,0.18549944,0.00000000
2.05602801,1.98128708,0.45068659,0.81472464,0.02480531,0.30931868,0.47187345,0.55727145,0.18934922,0.00000000
2.06203102,2.00414668,0.48142926,0.82163181,0.02695233,0.31343673,0.46537783,0.56020164,0.19326639,0.00000000
2.06803402,2.03345881,0.51517249,0.83106343,0.02947233,0.31757065,0.45946141,0.56592352,0.19721204,0.00000000
2.07403702,2.06872340,0.55174792,0.84272202,0.03236606,0.32163579,0.45414361,0.57439549,0.20114635,0.00000000
2.08004002,2.10937523,0.59092760,0.85629140,0.03562989,0.32555574,0.44943956,0.58553563,0.20503025,0.00000000
2.08604302,2.15480098,0.63242682,0.87144638,0.03925560,0.32926462,0.44536305,0.59922454,0.20882683,0.00000000
2.09204602,2.20435401,0.67590822,0.88786128,0.04323014,0.33270871,0.44192863,0.61530802,0.21250241,0.00000000
2.09804902,2.25736643,0.72098709,0.90521681,0.04753538,0.33584707,0.43915280,0.63359992,0.21602731,0.00000000
2.10405203,2.31315795,0.76723780,0.92320522,0.05214792,0.33865142,0.43705400,0.65388456,0.21937617,0.00000000
2.11005503,2.37104163,0.81420090,0.94153368,0.05703889,0.34110514,0.43565141,0.67591902,0.22252785,0.00000000
2.11605803,2.43032658,0.86139094,0.95992600,0.06217382,0.34320159,0.43496277,0.69943520,0.22546503,0.00000000
2.12206103,2.49031811,0.90830467,0.97812273,0.06751253,0.34494189,0.43500115,0.72414165,0.22817342,0.00000000
2.12806403,2.55031593,0.95442930,0.99588002,0.07300916,0.34633229,0.43577108,0.74972532,0.23064073,0.00000000
2.13406703,2.60961110,0.99925087,1.01296752,0.07861226,0.34738141,0.43726431,0.77585339,0.23285549,0.00000000
2.14007004,2.66748259,1.04226223,1.02916555,0.08426504,0.34809747,0.43945554,0.80217542,0.23480587,0.00000000
2.14607304,2.72319438,1.08297083,1.04426204,0.08990577,0.34848578,0.44229845,0.82832579,0.23647843,0.00000000
2.15207604,2.77599375,1.12090597,1.05804948,0.09546837,0.34854655,0.44572243,0.85392679,0.23785723,0.00000000
2.15807904,2.82511173,1.15562561,1.07032232,0.10088318,0.34827335,0.44963032,0.87859246,0.23892300,0.00000000
2.16408204,2.86976609,1.18672274,1.08087504,0.10607793,0.34765205,0.45389745,0.90193324,0.23965284,0.00000000
2.17008504,2.90916752,1.21383122,1.08950118,0.11097897,0.34666059,0.45837204,0.92356140,0.24002020,0.00000000
2.17608804,2.94252905,1.23663132,1.09599352,0.11551260,0.34526935,0.46287727,0.94309749,0.23999534,0.00000000
2.18209105,2.96907873,1.25485484,1.10014552,0.11960667,0.34344218,0.46721484,0.96017734,0.23954628,0.00000000
2.18809405,2.98807543,1.26828998,1.10175403,0.12319225,0.34113805,0.47116998,0.97445979,0.23864002,0.00000000
2.19409705,2.99882712,1.27678583,1.10062326,0.12620539,0.33831308,0.47451779,0.98563470,0.23724431,0.00000000
2.20010005,3.00071098,1.28025656,1.09656987,0.12858890,0.33492298,0.47703053,0.99343105,0.23532953,0.00000000
2.20610305,2.99319453,1.27868506,1.08942894,0.13029415,0.33092558,0.47848559,0.99762467,0.23287081,0.00000000
2.21210605,2.97585660,1.27212600,1.07906063,0.13128262,0.32628339,0.47867377,0.99804546,0.22985020,0.00000000
2.21810905,2.94840725,1.26070803,1.06535703,0.13152738,0.32096598,0.47740739,0.99458349,0.22625876,0.00000000
2.22411206,2.91070525,1.24463479,1.04824897,0.13101421,0.31495217,0.47452788,0.98719378,0.22209833,0.00000000
2.23011506,2.86277236,1.22418462,1.02771237,0.12974244,0.30823165,0.46991252,0.97589944,0.21738314,0.00000000
2.23611806,2.80480322,1.19970853,1.00377367,0.12772541,0.30080631,0.46347987,0.96079282,0.21214077,0.00000000
2.24212106,2.73717019,1.17162625,0.97651397,0.12499043,0.29269085,0.45519372,0.94203476,0.20641264,0.00000000
2.24812406,2.66042263,1.14042021,0.94607170,0.12157840,0.28391297,0.44506538,0.91985149,0.20025395,0.00000000
2.25412706,2.57528023,1.10662728,0.91264342,0.11754297,0.27451292,0.43315415,0.89452964,0.19373284,0.00000000
2.26013007,2.48262061,1.07082842,0.87648261,0.11294925,0.26454264,0.41956601,0.86640918,0.18692899,0.00000000
2.26613307,2.38346140,1.03363617,0.83789656,0.10787228,0.25406439,0.40445067,0.83587471,0.17993162,0.00000000
2.27213607,2.27893738,0.99568050,0.79724121,0.10239505,0.24314913,0.38799702,0.80334530,0.17283691,0.00000000
2.27813907,2.17027367,0.95759325,0.75491418,0.09660647,0.23187456,0.37042738,0.76926338,0.16574509,0.00000000
2.28414207,2.05875600,0.91999172,0.71134631,0.09059913,0.22032311,0.35199070,0.73408309,0.15875710,0.00000000
2.29014507,1.94569916,0.88346209,0.66699195,0.08446701,0.20857988,0.33295519,0.69825849,0.15197130,0.00000000
2.29614807,1.83241512,0.84854320,0.62231845,0.07830332,0.19673058,0.31360049,0.66223216,0.14548000,0.00000000
2.30215108,1.72018184,0.81571157,0.57779529,0.07219844,0.18485968,0.29421007,0.62642463,0.13936633,0.00000000
2.30815408,1.61021424,0.78536809,0.53388328,0.06623806,0.17304874,0.27506369,0.59122491,0.13370136,0.00000000
2.31415708,1.50363814,0.75782727,0.49102422,0.06050163,0.16137492,0.25643068,0.55698261,0.12854169,0.00000000
2.32016008,1.40146821,0.73330927,0.44963150,0.05506105,0.14990987,0.23856384,0.52400177,0.12392769,0.00000000
2.32616308,1.30459043,0.71193542,0.41008187,0.04997974,0.13871880,0.22169434,0.49253649,0.11988236,0.00000000
2.33216608,1.21374959,0.69372713,0.37270868,0.04531199,0.12785987,0.20602761,0.46278861,0.11641089,0.00000000
2.33816908,1.12954178,0.67860857,0.33779673,0.04110265,0.11738377,0.19174028,0.43490718,0.11350100,0.00000000
2.34417209,1.05241182,0.66641274,0.30557877,0.03738708,0.10733360,0.17897815,0.40898975,0.11112394,0.00000000
2.35017509,0.98265531,0.65689086,0.27623372,0.03419132,0.09774490,0.16785499,0.38508524,0.10923621,0.00000000
2.35617809,0.92042470,0.64972447,0.24988639,0.03153247,0.08864577,0.15845226,0.36319810,0.10778177,0.00000000
2.36218109,0.86573874,0.64453987,0.22660865,0.02941921,0.08005722,0.15081942,0.34329358,0.10669471,0.00000000
2.36818409,0.81849456,0.64092403,0.20642182,0.02785238,0.07199350,0.14497491,0.32530369,0.10590229,0.00000000
2.37418709,0.77848170,0.63844140,0.18930002,0.02682566,0.06446258,0.14090742,0.30913360,0.10532809,0.00000000
2.38019010,0.74539714,0.63665086,0.17517424,0.02632621,0.05746662,0.13857757,0.29466824,0.10489524,0.00000000
2.38619310,0.71886088,0.63512203,0.16393702,0.02633533,0.05100244,0.13791976,0.28177867,0.10452946,0.00000000
2.39219610,0.69843141,0.63345041,0.15544731,0.02682912,0.04506208,0.13884425,0.27032811,0.10416198,0.00000000
2.39819910,0.68362054,0.63127065,0.14953562,0.02777909,0.03963331,0.14123935,0.26017749,0.10373198,0.00000000
2.40420210,0.67390745,0.62826764,0.14600904,0.02915273,0.03470018,0.14497374,0.25119017,0.10318867,0.00000000
2.41020510,0.66875163,0.62418505,0.14465632,0.03091415,0.03024352,0.14989903,0.24323603,0.10249288,0.00000000
2.41620810,0.66760479,0.61883122,0.14525265,0.03302466,0.02624150,0.15585250,0.23619462,0.10161810,0.00000000
2.42221111,0.66992169,0.61208237,0.14756447,0.03544346,0.02267018,0.16266004,0.22995761,0.10055102,0.00000000
2.42821411,0.67517000,0.60388319,0.15135391,0.03812829,0.01950400,0.17013950,0.22443043,0.09929155,0.00000000
2.43421711,0.68283951,0.59424522,0.15638325,0.04103629,0.01671633,0.17810422,0.21953328,0.09785242,0.00000000
2.44022011,0.69245055,0.58324309,0.16241915,0.04412479,0.01427996,0.18636696,0.21520158,0.09625840,0.00000000
2.44622311,0.70356201,0.57100928,0.16923672,0.04735228,0.01216756,0.19474401,0.21138593,0.09454522,0.00000000
2.45222611,0.71577886,0.55772749,0.17662353,0.05067936,0.01035215,0.20305955,0.20805174,0.09275823,0.00000000
2.45822911,0.72875919,0.54362532,0.18438330,0.05406976,0.00880747,0.21115005,0.20517863,0.09095098,0.00000000
2.46423212,0.74222062,0.52896637,0.19233942,0.05749138,0.00750839,0.21886858,0.20275960,0.08918370,0.00000000
2.47023512,0.75594594,0.51404214,0.20033806,0.06091716,0.00643112,0.22608889,0.20080013,0.08752181,0.00000000
2.47623812,0.76978755,0.49916403,0.20825088,0.06432594,0.00555351,0.23270903,0.19931719,0.08603441,0.00000000
2.48224112,0.78367052,0.48465547,0.21597710,0.06770311,0.00485518,0.23865433,0.19833810,0.08479295,0.00000000
2.48824412,0.79759372,0.47084433,0.22344483,0.07104100,0.00431764,0.24387955,0.19789932,0.08386989,0.00000000
2.49424712,0.81162876,0.45805559,0.23061167,0.07433903,0.00392430,0.24837001,0.19804511,0.08333752,0.00000000
2.50025013,0.82591627,0.44660424,0.23746423,0.07760348,0.00366044,0.25214160,0.19882594,0.08326680,0.00000000
2.50625313,0.84065950,0.43678839,0.24401675,0.08084694,0.00351313,0.25523954,0.20029665,0.08372629,0.00000000
2.51225613,0.85611487,0.42888243,0.25030863,0.08408737,0.00347108,0.25773594,0.20251440,0.08478105,0.00000000
2.51825913,0.87257965,0.42313033,0.25640093,0.08734681,0.00352442,0.25972612,0.20553620,0.08649159,0.00000000
2.52426213,0.89037700,0.41973894,0.26237197,0.09064975,0.00366454,0.26132385,0.20941620,0.08891269,0.00000000
2.53026513,0.90983866,0.41887151,0.26831206,0.09402124,0.00388379,0.26265565,0.21420268,0.09209224,0.00000000
2.53626813,0.93128603,0.42064136,0.27431769,0.09748478,0.00417529,0.26385448,0.21993491,0.09607002,0.00000000
2.54227114,0.95501027,0.42510609,0.28048529,0.10106019,0.00453266,0.26505292,0.22663977,0.10087638,0.00000000
2.54827414,0.98125238,0.43226250,0.28690484,0.10476139,0.00494980,0.26637635,0.23432863,0.10653099,0.00000000
2.55427714,1.01018426,0.44204246,0.29365381,0.10859441,0.00542073,0.26793638,0.24299427,0.11304152,0.00000000
2.56028014,1.04189167,0.45431029,0.30079147,0.11255559,0.00593941,0.26982483,0.25260831,0.12040251,0.00000000
2.56628314,1.07636022,0.46886166,0.30835408,0.11663023,0.00649969,0.27210870,0.26311920,0.12859435,0.00000000
