energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
4.79939970,0.91288476,0.99389832,0.00689992,0.03996830,0.08673079,0.08910690,0.11977744,0.47141235,0.22863204
4.80540270,0.96835374,1.04502655,0.00764848,0.04177529,0.09453681,0.09242591,0.12934199,0.48279145,0.24735874
4.81140570,1.02761278,1.09521269,0.00847059,0.04351911,0.10266501,0.09555907,0.13991647,0.49432118,0.26911825
4.81740870,1.09029648,1.14397075,0.00936347,0.04517454,0.11103313,0.09846874,0.15145549,0.50583261,0.29392136
4.82341171,1.15598163,1.19080409,0.01032298,0.04671619,0.11954985,0.10111931,0.16389819,0.51716946,0.32174269
4.82941471,1.22419577,1.23521293,0.01134362,0.04811900,0.12811664,0.10347806,0.17716955,0.52819533,0.35252012
4.83541771,1.29442712,1.27670278,0.01241856,0.04935890,0.13663004,0.10551592,0.19118219,0.53880020,0.38615474
4.84142071,1.36613566,1.31479374,0.01353972,0.05041335,0.14498402,0.10720822,0.20583864,0.54890611,0.42251127
4.84742371,1.43876524,1.34903062,0.01469790,0.05126196,0.15307267,0.10853550,0.22103390,0.55847157,0.46141928
4.85342671,1.51175644,1.37899366,0.01588292,0.05188706,0.16079282,0.10948414,0.23665836,0.56749485,0.50267508
4.85942971,1.58455976,1.40430939,0.01708382,0.05227423,0.16804675,0.11004706,0.25260088,0.57601570,0.54604432
4.86543272,1.65664885,1.42466149,0.01828911,0.05241281,0.17474474,0.11022417,0.26875191,0.58411564,0.59126544
4.87143572,1.72753304,1.43980099,0.01948700,0.05229622,0.18080745,0.11002285,0.28500653,0.59191655,0.63805371
4.87743872,1.79676882,1.44955543,0.02066571,0.05192232,0.18616797,0.10945808,0.30126721,0.59957760,0.68610580
4.88344172,1.86396954,1.45383634,0.02181372,0.05129351,0.19077357,0.10855251,0.31744610,0.60729047,0.73510478
4.88944472,1.92881279,1.45264476,0.02292008,0.05041682,0.19458695,0.10733623,0.33346681,0.61527288,0.78472520
4.89544772,1.99104498,1.44607406,0.02397469,0.04930376,0.19758708,0.10584630,0.34926538,0.62376068,0.83463809
4.90145073,2.05048263,1.43430998,0.02496851,0.04797007,0.19976945,0.10412598,0.36479053,0.63299839,0.88451560
4.90745373,2.10701014,1.41762753,0.02589376,0.04643534,0.20114582,0.10222372,0.38000297,0.64322863,0.93403503
4.91345673,2.16057401,1.39638472,0.02674414,0.04472249,0.20174352,0.10019190,0.39487390,0.65468079,0.98288207
4.91945973,2.21117367,1.37101324,0.02751487,0.04285714,0.20160413,0.09808529,0.40938276,0.66755905,1.03075315
4.92546273,2.25884916,1.34200629,0.02820274,0.04086688,0.20078184,0.09595941,0.42351427,0.68203051,1.07735673
4.93146573,2.30366655,1.30990414,0.02880612,0.03878054,0.19934139,0.09386867,0.43725513,0.69821373,1.12241376
4.93746873,2.34570171,1.27527783,0.02932488,0.03662738,0.19735569,0.09186454,0.45059033,0.71616829,1.16565728
4.94347174,2.38502356,1.23871183,0.02976024,0.03443630,0.19490334,0.08999370,0.46349972,0.73588591,1.20683147
4.94947474,2.42167806,1.20078647,0.03011463,0.03223511,0.19206602,0.08829637,0.47595478,0.75728370,1.24569055
4.95547774,2.45567392,1.16206080,0.03039146,0.03004985,0.18892587,0.08680474,0.48791612,0.78020000,1.28199772
4.96148074,2.48697138,1.12305686,0.03059493,0.02790421,0.18556310,0.08554178,0.49933186,0.80439326,1.31552475
4.96748374,2.51547515,1.08424600,0.03072982,0.02581908,0.18205382,0.08452035,0.51013712,0.82954427,1.34605247
4.97348674,2.54103216,1.04603786,0.03080123,0.02381217,0.17846815,0.08374276,0.52025481,0.85526191,1.37337253
4.97948974,2.56343498,1.00877257,0.03081449,0.02189787,0.17486884,0.08320074,0.52959780,0.88109244,1.39729071
4.98549275,2.58243087,0.97271646,0.03077493,0.02008714,0.17131030,0.08287588,0.53807236,0.90653221,1.41763187
4.99149575,2.59773646,0.93806131,0.03068785,0.01838757,0.16783813,0.08274055,0.54558285,0.93104338,1.43424647
4.99749875,2.60905746,0.90492721,0.03055844,0.01680356,0.16448921,0.08275922,0.55203743,0.95407208,1.44701850
5.00350175,2.61611233,0.87336857,0.03039180,0.01533661,0.16129222,0.08289017,0.55735436,0.97506849,1.45587445
5.00950475,2.61865870,0.84338299,0.03019300,0.01398567,0.15826862,0.08308747,0.56146874,0.99350783,1.46079266
5.01550775,2.61652087,0.81492227,0.02996712,0.01274750,0.15543395,0.08330314,0.56433903,1.00891131,1.46181267
5.02151076,2.60961655,0.78790496,0.02971941,0.01161721,0.15279943,0.08348946,0.56595302,1.02086619,1.45904343
5.02751376,2.59798097,0.76222951,0.02945539,0.01058861,0.15037368,0.08360121,0.56633285,1.02904384,1.45266995
5.03351676,2.58178655,0.73778751,0.02918096,0.00965471,0.14816439,0.08359780,0.56553851,1.03321486,1.44295745
5.03951976,2.56135637,0.71447590,0.02890247,0.00880814,0.14618002,0.08344514,0.56366965,1.03326042,1.43025230
5.04552276,2.53717010,0.69220785,0.02862680,0.00804150,0.14443107,0.08311715,0.56086530,1.02917928,1.41497941
5.05152576,2.50986145,0.67092145,0.02836132,0.00734773,0.14293118,0.08259697,0.55730143,1.02108976,1.39763550
5.05752876,2.48020646,0.65058598,0.02811386,0.00672031,0.14169767,0.08187752,0.55318643,1.00922670,1.37877834
5.06353177,2.44910293,0.63120540,0.02789255,0.00615356,0.14075162,0.08096173,0.54875434,0.99393330,1.35901200
5.06953477,2.41754129,0.61281903,0.02770560,0.00564274,0.14011741,0.07986212,0.54425645,0.97564817,1.33896855
5.07553777,2.38656821,0.59549961,0.02756107,0.00518418,0.13982171,0.07860003,0.53995129,0.95488810,1.31928689
5.08154077,2.35724453,0.57934881,0.02746652,0.00477533,0.13989206,0.07720428,0.53609375,0.93222742,1.30058958
5.08754377,2.33059953,0.56449078,0.02742869,0.00441479,0.14035488,0.07570959,0.53292365,0.90827474,1.28345877
5.09354677,2.30758378,0.55106422,0.02745309,0.00410231,0.14123334,0.07415469,0.53065455,0.88364844,1.26841235
5.09954977,2.28902323,0.53921344,0.02754366,0.00383874,0.14254494,0.07258019,0.52946322,0.85895170,1.25588159
5.10555278,2.27557689,0.52907927,0.02770239,0.00362602,0.14429911,0.07102654,0.52948044,0.83474869,1.24619147
5.11155578,2.26770055,0.52079018,0.02792910,0.00346708,0.14649495,0.06953193,0.53078369,0.81154262,1.23954488
5.11755878,2.26561867,0.51445436,0.02822117,0.00336583,0.14911927,0.06813043,0.53339202,0.78975708,1.23601141
5.12356178,2.26930611,0.51015320,0.02857342,0.00332706,0.15214506,0.06685039,0.53726356,0.76972123,1.23552182
5.12956478,2.27848104,0.50793650,0.02897814,0.00335638,0.15553056,0.06571314,0.54229574,0.75165965,1.23786824
5.13556778,2.29260949,0.50781965,0.02942515,0.00346015,0.15921901,0.06473221,0.54832839,0.73568720,1.24271052
5.14157079,2.31092174,0.50978297,0.02990203,0.00364535,0.16313917,0.06391287,0.55514942,0.72180913,1.24958850
5.14757379,2.33243988,0.51377302,0.03039446,0.00391948,0.16720657,0.06325227,0.56250303,0.70992620,1.25793956
5.15357679,2.35601521,0.51970575,0.03088667,0.00429046,0.17132554,0.06273990,0.57009992,0.69984460,1.26712094
5.15957979,2.38037401,0.52747115,0.03136191,0.00476639,0.17539189,0.06235856,0.57762902,0.69128999,1.27643555
5.16558279,2.40416915,0.53693905,0.03180311,0.00535538,0.17929622,0.06208565,0.58477028,0.68392492,1.28516025
5.17158579,2.42603533,0.54796546,0.03219342,0.00606528,0.18292755,0.06189476,0.59120772,0.67736870,1.29257511
5.17758879,2.44464502,0.56039907,0.03251689,0.00690342,0.18617733,0.06175738,0.59664222,0.67121872,1.29799245
5.18359180,2.45876263,0.57408728,0.03275905,0.00787625,0.18894339,0.06164486,0.60080341,0.66507206,1.30078402
5.18959480,2.46729402,0.58888152,0.03290745,0.00898900,0.19113383,0.06153016,0.60346005,0.65854658,1.30040540
5.19559780,2.46932928,0.60464114,0.03295211,0.01024529,0.19267054,0.06138969,0.60442847,0.65130016,1.29641619
5.20160080,2.46417669,0.62123602,0.03288591,0.01164678,0.19349223,0.06120481,0.60357868,0.64304754,1.28849539
5.20760380,2.45138653,0.63854739,0.03270479,0.01319274,0.19355675,0.06096315,0.60083792,0.63357386,1.27645120
5.21360680,2.43076372,0.65646706,0.03240789,0.01487971,0.19284274,0.06065956,0.59619159,0.62274449,1.26022512
5.21960980,2.40236918,0.67489512,0.03199748,0.01670126,0.19135037,0.06029666,0.58968150,0.61051065,1.23989015
5.22561281,2.36651014,0.69373638,0.03147884,0.01864766,0.18910122,0.05988504,0.58140188,0.59691095,1.21564362
5.23161581,2.32372036,0.71289587,0.03085997,0.02070584,0.18613741,0.05944299,0.57149309,0.58206871,1.18779512
5.23761881,2.27473162,0.73227378,0.03015118,0.02285927,0.18251988,0.05899584,0.56013388,0.56618547,1.15675037
5.24362181,2.22043827,0.75176047,0.02936470,0.02508814,0.17832609,0.05857499,0.54753227,0.54953113,1.12299203
5.24962481,2.16185691,0.77123183,0.02851414,0.02736949,0.17364718,0.05821656,0.53391590,0.53243125,1.08705863
5.25562781,2.10008350,0.79054548,0.02761394,0.02967765,0.16858483,0.05795981,0.51952226,0.51525223,1.04952257
5.26163082,2.03624998,0.80953830,0.02667892,0.03198465,0.16324785,0.05784535,0.50458926,0.49838513,1.01096856
5.26763382,1.97148260,0.82802538,0.02572370,0.03426088,0.15774890,0.05791330,0.48934672,0.48222890,0.97197332
5.27363682,1.90686388,0.84580070,0.02476236,0.03647578,0.15220129,0.05820138,0.47400912,0.46717370,0.93308753
5.27963982,1.84339964,0.86263954,0.02380799,0.03859860,0.14671610,0.05874305,0.45876979,0.45358515,0.89482066
5.28564282,1.78199235,0.87830251,0.02287246,0.04059923,0.14139970,0.05956584,0.44379696,0.44179004,0.85762925
5.29164582,1.72342151,0.89254109,0.02196623,0.04244904,0.13635180,0.06068982,0.42923138,0.43206399,0.82190868
5.29764882,1.66833129,0.90510430,0.02109823,0.04412166,0.13166400,0.06212640,0.41518583,0.42462169,0.78798872
5.30365183,1.61722536,0.91574619,0.02027584,0.04559376,0.12741892,0.06387743,0.40174601,0.41960971,0.75613236
5.30965483,1.57046842,0.92423378,0.01950498,0.04684569,0.12368982,0.06593466,0.38897289,0.41710231,0.72653775
5.31565783,1.52829343,0.93035499,0.01879022,0.04786199,0.12054070,0.06827959,0.37690596,0.41710012,0.69934261
5.32166083,1.49081371,0.93392613,0.01813491,0.04863177,0.11802680,0.07088375,0.36556716,0.41953168,0.67463054
5.32766383,1.45803849,0.93479868,0.01754140,0.04914896,0.11619535,0.07370929,0.35496517,0.42425763,0.65243847
5.33366683,1.42989073,0.93286502,0.01701123,0.04941233,0.11508661,0.07671008,0.34509963,0.43107728,0.63276466
5.33966983,1.40622596,0.92806284,0.01654529,0.04942537,0.11473487,0.07983297,0.33596497,0.43973714,0.61557667
5.34567284,1.38685082,0.92037813,0.01614398,0.04919605,0.11516947,0.08301947,0.32755373,0.44994105,0.60081852
5.35167584,1.37154044,0.90984675,0.01580735,0.04873636,0.11641575,0.08620759,0.31985903,0.46136141,0.58841694
5.35767884,1.36005372,0.89655440,0.01553513,0.04806181,0.11849578,0.08933378,0.31287611,0.47365104,0.57828615
5.36368184,1.35214590,0.88063526,0.01532682,0.04719077,0.12142872,0.09233501,0.30660301,0.48645503,0.57033118
5.36968484,1.34757808,0.86226931,0.01518159,0.04614385,0.12523109,0.09515077,0.30104024,0.49942242,0.56444958
5.37568784,1.34612339,0.84167838,0.01509833,0.04494311,0.12991648,0.09772494,0.29618969,0.51221684,0.56053187
5.38169085,1.34757006,0.81912136,0.01507548,0.04361145,0.13549511,0.10000754,0.29205289,0.52452612,0.55846061
5.38769385,1.35172141,0.79488837,0.01511097,0.04217185,0.14197295,0.10195615,0.28862879,0.53607024,0.55810878
5.39369685,1.35839328,0.76929438,0.01520208,0.04064683,0.14935063,0.10353705,0.28591129,0.54660758,0.55933753
5.39969985,1.36740930,0.74267220,0.01534538,0.03905789,0.15762211,0.10472596,0.28388681,0.55593917,0.56199385
5.40570285,1.37859458,0.71536512,0.01553659,0.03742505,0.16677311,0.10550841,0.28253198,0.56391094,0.56590849
5.41170585,1.39176852,0.68771930,0.01577058,0.03576654,0.17677957,0.10587975,0.28181178,0.57041409,0.57089443
5.41770885,1.40673714,0.66007595,0.01604129,0.03409856,0.18760595,0.10584469,0.28167820,0.57538348,0.57674630
5.42371186,1.42328576,0.63276371,0.01634181,0.03243515,0.19920373,0.10541657,0.28206957,0.57879448,0.58324072
5.42971486,1.44117229,0.60609105,0.01666440,0.03078813,0.21150997,0.10461633,0.28291059,0.58065840,0.59013794
5.43571786,1.46012183,0.58033915,0.01700063,0.02916717,0.22444620,0.10347114,0.28411313,0.58101685,0.59718462
5.44172086,1.47982287,0.55575533,0.01734155,0.02757990,0.23791763,0.10201299,0.28557766,0.57993551,0.60411770
5.44772386,1.49992526,0.53254713,0.01767782,0.02603212,0.25181272,0.10027712,0.28719539,0.57749743,0.61066924
5.45372686,1.52004035,0.51087751,0.01800001,0.02452796,0.26600337,0.09830044,0.28885085,0.57379652,0.61657205
5.45972986,1.53974323,0.49086108,0.01829876,0.02307017,0.28034555,0.09612008,0.29042488,0.56893130,0.62156575
5.46573287,1.55857722,0.47256177,0.01856506,0.02166038,0.29468061,0.09377197,0.29179784,0.56299937,0.62540302
5.47173587,1.57606030,0.45599192,0.01879047,0.02029931,0.30883719,0.09128968,0.29285290,0.55609282,0.62785575
5.47773887,1.59169358,0.44111301,0.01896734,0.01898709,0.32263374,0.08870353,0.29347918,0.54829463,0.62872076
5.48374187,1.60497132,0.42783804,0.01908900,0.01772339,0.33588163,0.08603987,0.29357481,0.53967630,0.62782489
5.48974487,1.61539232,0.41603550,0.01914991,0.01650769,0.34838886,0.08332069,0.29304950,0.53029666,0.62502919
5.49574787,1.62247218,0.40553490,0.01914582,0.01533938,0.35996411,0.08056354,0.29182680,0.52020184,0.62023208
5.50175088,1.62575622,0.39613365,0.01907378,0.01421790,0.37042125,0.07778161,0.28984581,0.50942627,0.61337134
5.50775388,1.62483219,0.38760505,0.01893224,0.01314284,0.37958391,0.07498414,0.28706235,0.49799457,0.60442501
5.51375688,1.61934277,0.37970707,0.01872102,0.01211394,0.38729020,0.07217691,0.28344963,0.48592414,0.59341101
5.51975988,1.60899699,0.37219167,0.01844126,0.01113115,0.39339718,0.06936301,0.27899832,0.47322820,0.58038575
5.52576288,1.59358025,0.36481415,0.01809532,0.01019462,0.39778505,0.06654352,0.27371622,0.45991913,0.56544171
5.53176588,1.57296261,0.35734221,0.01768669,0.00930462,0.40036086,0.06371839,0.26762734,0.44601181,0.54870418
5.53776888,1.54710474,0.34956439,0.01721986,0.00846154,0.40106148,0.06088722,0.26077073,0.43152672,0.53032735
5.54377189,1.51606153,0.34129743,0.01670013,0.00766584,0.39985579,0.05804997,0.25319892,0.41649284,0.51048985
5.54977489,1.47998295,0.33239245,0.01613345,0.00691795,0.39674601,0.05520769,0.24497611,0.40094991,0.48938998
5.55577789,1.43911228,0.32273951,0.01552628,0.00621827,0.39176798,0.05236298,0.23617622,0.38495026,0.46724076
5.56178089,1.39378154,0.31227062,0.01488537,0.00556710,0.38499048,0.04952044,0.22688085,0.36855997,0.44426506
5.56778389,1.34440461,0.30096105,0.01421764,0.00496460,0.37651361,0.04668690,0.21717723,0.35185942,0.42069075
5.57378689,1.29146802,0.28882895,0.01353000,0.00441081,0.36646626,0.04387155,0.20715617,0.33494332,0.39674623
5.57978989,1.23551999,0.27593354,0.01282919,0.00390567,0.35500282,0.04108589,0.19691020,0.31792034,0.37265629
5.58579290,1.17715819,0.26237188,0.01212173,0.00344898,0.34229935,0.03834363,0.18653177,0.30091222,0.34863842
5.59179590,1.11701667,0.24827462,0.01141372,0.00304052,0.32854920,0.03566041,0.17611180,0.28405290,0.32489967
5.59779890,1.05575259,0.23380100,0.01071086,0.00268010,0.31395855,0.03305351,0.16573834,0.26748736,0.30163407
5.60380190,0.99403324,0.21913328,0.01001831,0.00236763,0.29874182,0.03054153,0.15549554,0.25137064,0.27902058
5.60980490,0.93252389,0.20447112,0.00934069,0.00210320,0.28311727,0.02814395,0.14546293,0.23586698,0.25722174
5.61580790,0.87187691,0.19002602,0.00868206,0.00188725,0.26730288,0.02588083,0.13571495,0.22114921,0.23638273
5.62181091,0.81272235,0.17601613,0.00804591,0.00172064,0.25151273,0.02377238,0.12632074,0.20739840,0.21663112
5.62781391,0.75566039,0.16266165,0.00743518,0.00160475,0.23595385,0.02183874,0.11734418,0.19480384,0.19807699
5.63381691,0.70125555,0.15018093,0.00685227,0.00154163,0.22082368,0.02009962,0.10884412,0.18356319,0.18081349
5.63981991,0.65003271,0.13878729,0.00629912,0.00153406,0.20630811,0.01857413,0.10087480,0.17388283,0.16491774
5.64582291,0.60247465,0.12868666,0.00577721,0.00158568,0.19258001,0.01728055,0.09348634,0.16597816,0.15045195
5.65182591,0.55902105,0.12007578,0.00528763,0.00170095,0.17979832,0.01623618,0.08672530,0.16007365,0.13746466
5.65782891,0.52006820,0.11314107,0.00483113,0.00188526,0.16810740,0.01545718,0.08063516,0.15640258,0.12599201
5.66383192,0.48596941,0.10805773,0.00440819,0.00214487,0.15763670,0.01495844,0.07525682,0.15520605,0.11605898
5.66983492,0.45703537,0.10498907,0.00401900,0.00248683,0.14850048,0.01475336,0.07062880,0.15673110,0.10768040
5.67583792,0.43353422,0.10408573,0.00366359,0.00291887,0.14079762,0.01485367,0.06678739,0.16122778,0.10086177
5.68184092,0.41569083,0.10548461,0.00334180,0.00344924,0.13461123,0.01526916,0.06376646,0.16894486,0.09559972
5.68784392,0.40368505,0.10930731,0.00305331,0.00408644,0.13000812,0.01600738,0.06159698,0.18012418,0.09188221
5.69384692,0.39764881,0.11565798,0.00279767,0.00483892,0.12703799,0.01707321,0.06030630,0.19499352,0.08968829
5.69984992,0.39766185,0.12462037,0.00257432,0.00571476,0.12573238,0.01846844,0.05991711,0.21375796,0.08898755
5.70585293,0.40374627,0.13625424,0.00238256,0.00672121,0.12610337,0.02019129,0.06044614,0.23658999,0.08973928
5.71185593,0.41586012,0.15059099,0.00222156,0.00786428,0.12814209,0.02223587,0.06190261,0.26361857,0.09189139
5.71785893,0.43389029,0.16762879,0.00209031,0.00914823,0.13181717,0.02459164,0.06428658,0.29491745,0.09537918
5.72386193,0.45764528,0.18732742,0.00198769,0.01057507,0.13707319,0.02724296,0.06758715,0.33049324,0.10012411
5.72986493,0.48684830,0.20960301,0.00191236,0.01214411,0.14382934,0.03016862,0.07178073,0.37027388,0.10603265
5.73586793,0.52113143,0.23432313,0.00186279,0.01385148,0.15197840,0.03334151,0.07682942,0.41409796,0.11299541
5.74187094,0.56003139,0.26130256,0.00183724,0.01568974,0.16138627,0.03672847,0.08267966,0.46170580,0.12088660
5.74787394,0.60298769,0.29030017,0.00183376,0.01764758,0.17189210,0.04029023,0.08926122,0.51273279,0.12956396
5.75387694,0.64934355,0.32101733,0.00185017,0.01970963,0.18330927,0.04398166,0.09648665,0.56670579,0.13886940
5.75987994,0.69835028,0.35309804,0.00188408,0.02185635,0.19542721,0.04775220,0.10425134,0.62304307,0.14863019
5.76588294,0.74917529,0.38613139,0.00193291,0.02406419,0.20801423,0.05154650,0.11243419,0.68105838,0.15866091
5.77188594,0.80091393,0.41965620,0.00199389,0.02630577,0.22082124,0.05530539,0.12089900,0.73996932,0.16876620
5.77788894,0.85260514,0.45316813,0.00206414,0.02855040,0.23358649,0.05896700,0.12949655,0.79891021,0.17874406
5.78389195,0.90325066,0.48612925,0.00214069,0.03076457,0.24604106,0.06246813,0.13806740,0.85694941,0.18838990
5.78989495,0.95183731,0.51797964,0.00222051,0.03291279,0.25791503,0.06574579,0.14644529,0.91311051,0.19750101
5.79589795,0.99736153,0.54815106,0.00230063,0.03495846,0.26894425,0.06873878,0.15446113,0.96639700,0.20588138
5.80190095,1.03885563,0.57608192,0.00237816,0.03686485,0.27887717,0.07138942,0.16194737,1.01581960,0.21334667
5.80790395,1.07541437,0.60123315,0.00245038,0.03859622,0.28748181,0.07364519,0.16874261,1.06042502,0.21972920
5.81390695,1.10622111,0.62310431,0.00251479,0.04011889,0.29455232,0.07546032,0.17469631,1.09932532,0.22488259
5.81990995,1.13057214,0.64124925,0.00256919,0.04140233,0.29991505,0.07679717,0.17967334,1.13172628,0.22868600
5.82591296,1.14789832,0.65529052,0.00261174,0.04242019,0.30343367,0.07762743,0.18355820,1.15695378,0.23104769
5.83191596,1.15778286,0.66493198,0.00264103,0.04315120,0.30501328,0.07793305,0.18625873,1.17447683,0.23190771
5.83791896,1.15997452,0.66996893,0.00265606,0.04357992,0.30460319,0.07770678,0.18770910,1.18392619,0.23123973
5.84392196,1.15439543,0.67029527,0.00265634,0.04369728,0.30219832,0.07695241,0.18787198,1.18510769,0.22905171
5.84992496,1.14114335,0.66590732,0.00264188,0.04350095,0.29783914,0.07568462,0.18673975,1.17800957,0.22538553
5.85592796,1.12048804,0.65690411,0.00261318,0.04299539,0.29161004,0.07392847,0.18433471,1.16280344,0.22031552
5.86193097,1.09286201,0.64348415,0.00257122,0.04219176,0.28363638,0.07171856,0.18070831,1.13983890,0.21394601
