energy_ev,total_up,Au_p_up,Au_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
1.59979990,0.42711556,0.05158580,0.05126406,0.15665249,0.10433260,0.00126507,0.08602019,0.16328332,0.00000000
1.60580290,0.44065817,0.05791369,0.05090508,0.15895786,0.11146598,0.00136881,0.08534705,0.16942495,0.00000000
1.61180590,0.45705351,0.06508216,0.05052853,0.16143819,0.12015470,0.00149787,0.08463561,0.17660333,0.00000000
1.61780890,0.47646356,0.07307460,0.05016826,0.16416708,0.13039892,0.00165001,0.08395359,0.18488863,0.00000000
1.62381191,0.49901357,0.08186129,0.04985849,0.16721339,0.14217769,0.00182282,0.08336943,0.19433789,0.00000000
1.62981491,0.52478075,0.09139745,0.04963250,0.17063690,0.15544668,0.00201373,0.08295004,0.20498989,0.00000000
1.63581791,0.55378418,0.10162170,0.04952144,0.17448435,0.17013641,0.00221994,0.08275863,0.21686055,0.00000000
1.64182091,0.58597670,0.11245499,0.04955320,0.17878614,0.18615111,0.00243838,0.08285272,0.22993900,0.00000000
1.64782391,0.62123920,0.12380031,0.04975147,0.18355387,0.20336855,0.00266579,0.08328240,0.24418483,0.00000000
1.65382691,0.65937792,0.13554308,0.05013508,0.18877888,0.22164065,0.00289862,0.08408896,0.25952636,0.00000000
1.65982991,0.70012490,0.14755232,0.05071748,0.19443185,0.24079524,0.00313315,0.08530390,0.27586043,0.00000000
1.66583292,0.74314179,0.15968273,0.05150659,0.20046345,0.26063879,0.00336552,0.08694833,0.29305348,0.00000000
1.67183592,0.78802684,0.17177744,0.05250480,0.20680604,0.28096016,0.00359176,0.08903283,0.31094414,0.00000000
1.67783892,0.83432486,0.18367155,0.05370925,0.21337637,0.30153517,0.00380792,0.09155766,0.32934699,0.00000000
1.68384192,0.88153961,0.19519621,0.05511230,0.22007895,0.32213195,0.00401013,0.09451336,0.34805760,0.00000000
1.68984492,0.92914802,0.20618311,0.05670213,0.22681005,0.34251664,0.00419473,0.09788159,0.36685829,0.00000000
1.69584792,0.97661536,0.21646921,0.05846345,0.23346195,0.36245944,0.00435833,0.10163617,0.38552453,0.00000000
1.70185093,1.02341061,0.22590152,0.06037822,0.23992729,0.38174037,0.00449795,0.10574423,0.40383161,0.00000000
1.70785393,1.06902116,0.23434156,0.06242635,0.24610322,0.40015478,0.00461107,0.11016734,0.42156103,0.00000000
1.71385693,1.11296587,0.24166951,0.06458638,0.25189501,0.41751803,0.00469574,0.11486266,0.43850653,0.00000000
1.71985993,1.15480590,0.24778759,0.06683595,0.25721913,0.43366925,0.00475062,0.11978382,0.45447924,0.00000000
1.72586293,1.19415270,0.25262278,0.06915220,0.26200541,0.44847398,0.00477500,0.12488173,0.46931178,0.00000000
1.73186593,1.23067267,0.25612842,0.07151196,0.26619834,0.46182541,0.00476888,0.13010505,0.48286106,0.00000000
1.73786893,1.26408857,0.25828496,0.07389183,0.26975739,0.47364435,0.00473288,0.13540053,0.49500974,0.00000000
1.74387194,1.29417756,0.25909955,0.07626806,0.27265642,0.48387789,0.00466826,0.14071307,0.50566631,0.00000000
1.74987494,1.32076639,0.25860470,0.07861635,0.27488230,0.49249690,0.00457684,0.14598569,0.51476385,0.00000000
1.75587794,1.34372419,0.25685595,0.08091159,0.27643283,0.49949257,0.00446097,0.15115936,0.52225773,0.00000000
1.76188094,1.36295372,0.25392887,0.08312758,0.27731420,0.50487231,0.00432338,0.15617282,0.52812243,0.00000000
1.76788394,1.37838181,0.24991540,0.08523676,0.27753825,0.50865531,0.00416713,0.16096251,0.53234783,0.00000000
1.77388694,1.38994997,0.24491985,0.08721012,0.27711966,0.51086804,0.00399551,0.16546265,0.53493528,0.00000000
1.77988994,1.39760612,0.23905471,0.08901716,0.27607343,0.51154027,0.00381190,0.16960552,0.53589387,0.00000000
1.78589295,1.40129805,0.23243657,0.09062610,0.27441279,0.51070154,0.00361973,0.17332214,0.53523710,0.00000000
1.79189595,1.40096941,0.22518229,0.09200426,0.27214764,0.50837870,0.00342234,0.17654321,0.53298033,0.00000000
1.79789895,1.39655860,0.21740562,0.09311869,0.26928377,0.50459448,0.00322296,0.17920037,0.52913918,0.00000000
1.80390195,1.38800063,0.20921445,0.09393699,0.26582286,0.49936722,0.00302463,0.18122789,0.52372894,0.00000000
1.80990495,1.37523205,0.20070864,0.09442825,0.26176312,0.49271178,0.00283018,0.18256450,0.51676508,0.00000000
1.81590795,1.35819836,0.19197868,0.09456424,0.25710080,0.48464151,0.00264219,0.18315549,0.50826478,0.00000000
1.82191096,1.33686363,0.18310502,0.09432049,0.25183210,0.47517110,0.00246306,0.18295482,0.49824925,0.00000000
1.82791396,1.31122126,0.17415805,0.09367754,0.24595557,0.46432001,0.00229498,0.18192725,0.48674667,0.00000000
1.83391696,1.28130529,0.16519867,0.09262201,0.23947476,0.45211622,0.00214002,0.18005019,0.47379548,0.00000000
1.83991996,1.24720112,0.15627936,0.09114750,0.23240076,0.43860001,0.00200016,0.17731531,0.45944763,0.00000000
1.84592296,1.20905494,0.14744551,0.08925538,0.22475470,0.42382726,0.00187738,0.17372974,0.44377156,0.00000000
1.85192596,1.16708089,0.13873698,0.08695519,0.21656974,0.40787227,0.00177377,0.16931669,0.42685455,0.00000000
1.85792896,1.12156546,0.13018968,0.08426481,0.20789257,0.39082958,0.00169154,0.16411556,0.40880430,0.00000000
1.86393197,1.07286851,0.12183707,0.08121027,0.19878435,0.37281476,0.00163317,0.15818136,0.38974938,0.00000000
1.86993497,1.02142089,0.11371151,0.07782526,0.18932076,0.35396405,0.00160147,0.15158362,0.36983870,0.00000000
1.87593797,0.96771844,0.10584526,0.07415026,0.17959143,0.33443280,0.00159962,0.14440462,0.34923974,0.00000000
1.88194097,0.91231278,0.09827127,0.07023152,0.16969868,0.31439279,0.00163123,0.13673724,0.32813580,0.00000000
1.88794397,0.85579930,0.09102350,0.06611967,0.15975546,0.29402866,0.00170037,0.12868234,0.30672223,0.00000000
1.89394697,0.79880287,0.08413700,0.06186833,0.14988292,0.27353351,0.00181157,0.12034590,0.28520201,0.00000000
1.89994997,0.74196218,0.07764761,0.05753251,0.14020746,0.25310399,0.00196977,0.11183605,0.26378081,0.00000000
1.90595298,0.68591319,0.07159140,0.05316708,0.13085749,0.23293517,0.00218028,0.10326003,0.24266185,0.00000000
1.91195598,0.63127288,0.06600390,0.04882525,0.12196012,0.21321545,0.00244868,0.09472139,0.22204080,0.00000000
1.91795898,0.57862367,0.06091915,0.04455722,0.11363784,0.19412171,0.00278065,0.08631736,0.20210098,0.00000000
1.92396198,0.52849939,0.05636869,0.04040898,0.10600530,0.17581505,0.00318185,0.07813660,0.18300919,0.00000000
1.92996498,0.48137326,0.05238047,0.03642132,0.09916639,0.15843718,0.00365765,0.07025744,0.16491220,0.00000000
1.93596798,0.43764826,0.04897784,0.03262912,0.09321168,0.14210767,0.00421295,0.06274651,0.14793412,0.00000000
1.94197099,0.39765021,0.04617861,0.02906087,0.08821621,0.12692213,0.00485187,0.05565797,0.13217478,0.00000000
1.94797399,0.36162348,0.04399424,0.02573846,0.08423779,0.11295130,0.00557747,0.04903310,0.11770904,0.00000000
1.95397699,0.32972954,0.04242920,0.02267723,0.08131583,0.10024111,0.00639148,0.04290055,0.10458708,0.00000000
1.95997999,0.30204796,0.04148051,0.01988621,0.07947064,0.08881354,0.00729398,0.03727681,0.09283560,0.00000000
1.96598299,0.27857981,0.04113752,0.01736855,0.07870323,0.07866825,0.00828317,0.03216717,0.08245974,0.00000000
1.97198599,0.25925297,0.04138193,0.01512211,0.07899571,0.06978481,0.00935506,0.02756689,0.07344567,0.00000000
1.97798899,0.24392926,0.04218805,0.01314019,0.08031213,0.06212541,0.01050338,0.02346257,0.06576376,0.00000000
1.98399200,0.23241279,0.04352331,0.01141225,0.08259978,0.05563788,0.01171936,0.01983369,0.05937194,0.00000000
1.98999500,0.22445941,0.04534903,0.00992475,0.08579105,0.05025893,0.01299176,0.01665409,0.05421936,0.00000000
1.99599800,0.21978674,0.04762146,0.00866191,0.08980566,0.04591739,0.01430687,0.01389357,0.05025006,0.00000000
2.00200100,0.21808468,0.05029302,0.00760651,0.09455327,0.04253741,0.01564869,0.01151924,0.04740647,0.00000000
2.00800400,0.21902603,0.05331384,0.00674057,0.09993652,0.04004143,0.01699917,0.00949696,0.04563276,0.00000000
2.01400700,0.22227687,0.05663335,0.00604598,0.10585423,0.03835301,0.01833860,0.00779243,0.04487780,0.00000000
2.02001001,0.22750680,0.06020218,0.00550508,0.11220493,0.03739920,0.01964601,0.00637223,0.04509765,0.00000000
2.02601301,0.23439842,0.06397404,0.00510110,0.11889038,0.03711259,0.02089981,0.00520468,0.04625761,0.00000000
2.03201601,0.24265622,0.06790767,0.00481851,0.12581917,0.03743299,0.02207835,0.00426051,0.04833354,0.00000000
2.03801901,0.25201441,0.07196878,0.00464334,0.13291007,0.03830863,0.02316066,0.00351332,0.05131265,0.00000000
2.04402201,0.26224370,0.07613185,0.00456328,0.14009519,0.03969687,0.02412713,0.00294004,0.05519352,0.00000000
2.05002501,0.27315674,0.08038177,0.00456785,0.14732267,0.04156456,0.02496022,0.00252112,0.05998543,0.00000000
2.05602801,0.28461213,0.08471516,0.00464841,0.15455880,0.04388789,0.02564519,0.00224069,0.06570695,0.00000000
2.06203102,0.29651686,0.08914146,0.00479807,0.16178947,0.04665180,0.02617070,0.00208664,0.07238381,0.00000000
2.06803402,0.30882703,0.09368352,0.00501166,0.16902086,0.04984904,0.02652936,0.00205066,0.08004615,0.00000000
2.07403702,0.32154695,0.09837783,0.00528551,0.17627921,0.05347885,0.02671821,0.00212815,0.08872512,0.00000000
2.08004002,0.33472650,0.10327428,0.00561732,0.18360980,0.05754532,0.02673896,0.00231821,0.09844905,0.00000000
2.08604302,0.34845693,0.10843543,0.00600590,0.19107502,0.06205551,0.02659823,0.00262350,0.10923925,0.00000000
2.09204602,0.36286522,0.11393541,0.00645096,0.19875168,0.06701741,0.02630755,0.00305022,0.12110558,0.00000000
2.09804902,0.37810723,0.11985831,0.00695286,0.20672761,0.07243783,0.02588320,0.00360788,0.13404216,0.00000000
2.10405203,0.39435995,0.12629632,0.00751234,0.21509777,0.07832031,0.02534596,0.00430922,0.14802323,0.00000000
2.11005503,0.41181313,0.13334755,0.00813033,0.22395998,0.08466311,0.02472067,0.00516997,0.16299951,0.00000000
2.11605803,0.43066072,0.14111369,0.00880767,0.23341052,0.09145749,0.02403568,0.00620864,0.17889532,0.00000000
2.12206103,0.45109234,0.14969742,0.00954499,0.24353981,0.09868625,0.02332223,0.00744614,0.19560660,0.00000000
2.12806403,0.47328536,0.15920001,0.01034244,0.25442840,0.10632272,0.02261367,0.00890542,0.21300008,0.00000000
2.13406703,0.49739763,0.16971867,0.01119967,0.26614333,0.11433023,0.02194467,0.01061096,0.23091379,0.00000000
2.14007004,0.52356127,0.18134419,0.01211564,0.27873523,0.12266205,0.02135040,0.01258809,0.24915895,0.00000000
2.14607304,0.55187769,0.19415857,0.01308862,0.29223608,0.13126192,0.02086566,0.01486232,0.26752326,0.00000000
2.15207604,0.58241384,0.20823285,0.01411613,0.30665783,0.14006512,0.02052401,0.01745836,0.28577567,0.00000000
2.15807904,0.61519973,0.22362496,0.01519496,0.32199173,0.14899999,0.02035696,0.02039918,0.30367233,0.00000000
2.16408204,0.65022719,0.24037784,0.01632117,0.33820856,0.15798989,0.02039317,0.02370486,0.32096368,0.00000000
2.17008504,0.68744965,0.25851759,0.01749021,0.35525949,0.16695546,0.02065769,0.02739135,0.33740232,0.00000000
2.17608804,0.72678278,0.27805170,0.01869690,0.37307746,0.17581710,0.02117136,0.03146926,0.35275129,0.00000000
2.18209105,0.76810572,0.29896743,0.01993553,0.39157908,0.18449751,0.02195015,0.03594250,0.36679247,0.00000000
2.18809405,0.81126280,0.32123025,0.02119992,0.41066671,0.19292410,0.02300472,0.04080710,0.37933463,0.00000000
2.19409705,0.85606533,0.34478245,0.02248350,0.43023075,0.20103125,0.02434002,0.04605006,0.39022075,0.00000000
2.20010005,0.90229355,0.36954186,0.02377928,0.45015184,0.20876218,0.02595505,0.05164839,0.39933417,0.00000000
2.20610305,0.94969843,0.39540092,0.02507998,0.47030293,0.21607041,0.02784270,0.05756837,0.40660337,0.00000000
2.21210605,0.99800340,0.42222598,0.02637795,0.49055123,0.22292068,0.02998977,0.06376519,0.41200492,0.00000000
2.21810905,1.04690610,0.44985716,0.02766526,0.51075983,0.22928931,0.03237710,0.07018286,0.41556467,0.00000000
2.22411206,1.09608008,0.47810870,0.02893367,0.53078918,0.23516404,0.03497986,0.07675461,0.41735683,0.00000000
2.23011506,1.14517681,0.50677001,0.03017466,0.55049828,0.24054327,0.03776797,0.08340368,0.41750125,0.00000000
2.23611806,1.19382807,0.53560748,0.03137944,0.56974579,0.24543489,0.04070669,0.09004462,0.41615884,0.00000000
2.24212106,1.24164892,0.56436709,0.03253903,0.58839107,0.24985477,0.04375728,0.09658501,0.41352543,0.00000000
2.24812406,1.28824149,0.59277793,0.03364431,0.60629524,0.25382489,0.04687782,0.10292757,0.40982444,0.00000000
2.25412706,1.33319964,0.62055651,0.03468616,0.62332226,0.25737149,0.05002409,0.10897263,0.40529869,0.00000000
2.26013007,1.37611461,0.64741182,0.03565558,0.63934023,0.26052309,0.05315057,0.11462093,0.40020171,0.00000000
2.26613307,1.41658161,0.67305110,0.03654390,0.65422284,0.26330876,0.05621136,0.11977645,0.39478914,0.00000000
2.27213607,1.45420724,0.69718604,0.03734301,0.66785092,0.26575653,0.05916124,0.12434941,0.38931045,0.00000000
2.27813907,1.48861760,0.71953920,0.03804558,0.68011421,0.26789222,0.06195660,0.12825914,0.38400149,0.00000000
2.28414207,1.51946672,0.73985060,0.03864534,0.69091316,0.26973857,0.06455638,0.13143675,0.37907811,0.00000000
2.29014507,1.54644509,0.75788395,0.03913737,0.70016075,0.27131484,0.06692285,0.13382746,0.37473106,0.00000000
2.29614807,1.56928787,0.77343248,0.03951834,0.70778416,0.27263680,0.06902234,0.13539252,0.37112240,0.00000000
2.30215108,1.58778239,0.78632410,0.03978676,0.71372634,0.27371709,0.07082582,0.13611059,0.36838334,0.00000000
2.30815408,1.60177462,0.79642552,0.03994314,0.71794724,0.27456588,0.07230937,0.13597857,0.36661358,0.00000000
2.31415708,1.61117422,0.80364548,0.03999020,0.72042467,0.27519177,0.07345441,0.13501175,0.36588188,0.00000000
2.32016008,1.61595805,0.80793664,0.03993288,0.72115475,0.27560284,0.07424792,0.13324341,0.36622784,0.00000000
2.32616308,1.61617180,0.80929636,0.03977837,0.72015196,0.27580769,0.07468245,0.13072382,0.36766447,0.00000000
2.33216608,1.61192974,0.80776611,0.03953602,0.71744866,0.27581646,0.07475603,0.12751865,0.37018135,0.00000000
2.33816908,1.60341268,0.80342984,0.03921722,0.71309420,0.27564171,0.07447198,0.12370704,0.37374818,0.00000000
2.34417209,1.59086400,0.79641121,0.03883511,0.70715369,0.27529899,0.07383862,0.11937924,0.37831825,0.00000000
2.35017509,1.57458428,0.78686989,0.03840433,0.69970635,0.27480726,0.07286901,0.11463402,0.38383186,0.00000000
2.35617809,1.55492448,0.77499713,0.03794069,0.69084373,0.27418894,0.07158047,0.10957607,0.39021930,0.00000000
2.36218109,1.53227805,0.76101083,0.03746071,0.68066768,0.27346969,0.06999428,0.10431325,0.39740345,0.00000000
2.36818409,1.50707250,0.74515016,0.03698131,0.66928826,0.27267796,0.06813517,0.09895406,0.40530182,0.00000000
2.37418709,1.47976040,0.72767011,0.03651935,0.65682170,0.27184423,0.06603093,0.09360526,0.41382812,0.00000000
2.38019010,1.45081047,0.70883604,0.03609128,0.64338840,0.27100022,0.06371194,0.08836979,0.42289344,0.00000000
2.38619310,1.42069885,0.68891843,0.03571275,0.62911104,0.27017794,0.06121073,0.08334491,0.43240711,0.00000000
2.39219610,1.38990084,0.66818796,0.03539836,0.61411293,0.26940872,0.05856150,0.07862078,0.44227741,0.00000000
2.39819910,1.35888332,0.64691104,0.03516136,0.59851654,0.26872241,0.05579961,0.07427931,0.45241223,0.00000000
2.40420210,1.32809794,0.62534584,0.03501351,0.58244220,0.26814655,0.05296113,0.07039330,0.46271985,0.00000000
2.41020510,1.29797507,0.60373887,0.03496490,0.56600714,0.26770589,0.05008225,0.06702589,0.47310993,0.00000000
2.41620810,1.26891868,0.58232214,0.03502392,0.54932462,0.26742192,0.04719880,0.06423015,0.48349465,0.00000000
2.42221111,1.24130176,0.56131081,0.03519719,0.53250335,0.26731270,0.04434564,0.06204894,0.49379022,0.00000000
2.42821411,1.21546249,0.54090145,0.03548957,0.51564699,0.26739282,0.04155610,0.06051475,0.50391843,0.00000000
2.43421711,1.19170081,0.52127061,0.03590421,0.49885389,0.26767342,0.03886144,0.05964964,0.51380829,0.00000000
2.44022011,1.17027528,0.50257390,0.03644252,0.48221682,0.26816233,0.03629031,0.05946523,0.52339760,0.00000000
2.44622311,1.15140011,0.48494529,0.03710418,0.46582284,0.26886414,0.03386818,0.05996257,0.53263415,0.00000000
2.45222611,1.13524225,0.46849671,0.03788716,0.44975317,0.26978016,0.03161698,0.06113205,0.54147650,0.00000000
2.45822911,1.12191850,0.45331780,0.03878761,0.43408310,0.27090830,0.02955462,0.06295330,0.54989410,0.00000000
2.46423212,1.11149264,0.43947580,0.03979982,0.41888186,0.27224270,0.02769478,0.06539505,0.55786656,0.00000000
2.47023512,1.10397266,0.42701567,0.04091607,0.40421249,0.27377316,0.02604668,0.06841506,0.56538222,0.00000000
2.47623812,1.09930838,0.41596017,0.04212652,0.39013178,0.27548440,0.02461503,0.07196016,0.57243570,0.00000000
2.48224112,1.09738956,0.40631027,0.04341903,0.37669012,0.27735513,0.02340009,0.07596645,0.57902487,0.00000000
2.48824412,1.09804495,0.39804568,0.04477907,0.36393148,0.27935714,0.02239789,0.08035967,0.58514711,0.00000000
2.49424712,1.10104253,0.39112571,0.04618964,0.35189348,0.28145429,0.02160051,0.08505598,0.59079531,0.00000000
2.50025013,1.10609144,0.38549040,0.04763121,0.34060756,0.28360176,0.02099655,0.08996291,0.59595381,0.00000000
2.50625313,1.11284569,0.38106220,0.04908185,0.33009936,0.28574551,0.02057168,0.09498075,0.60059471,0.00000000
2.51225613,1.12091014,0.37774800,0.05051739,0.32038931,0.28782222,0.02030926,0.10000434,0.60467476,0.00000000
2.51825913,1.12984873,0.37544176,0.05191176,0.31149342,0.28975964,0.02019105,0.10492511,0.60813336,0.00000000
2.52426213,1.13919503,0.37402765,0.05323739,0.30342430,0.29147760,0.02019793,0.10963351,0.61089168,0.00000000
2.53026513,1.14846492,0.37338357,0.05446586,0.29619242,0.29288962,0.02031064,0.11402169,0.61285338,0.00000000
2.53626813,1.15717107,0.37338519,0.05556860,0.28980744,0.29390515,0.02051052,0.11798628,0.61390679,0.00000000
2.54227114,1.16483878,0.37391010,0.05651764,0.28427963,0.29443236,0.02078010,0.12143127,0.61392864,0.00000000
2.54827414,1.17102235,0.37484218,0.05728656,0.27962124,0.29438140,0.02110376,0.12427085,0.61278914,0.00000000
2.55427714,1.17532150,0.37607564,0.05785133,0.27584761,0.29366795,0.02146812,0.12643199,0.61035823,0.00000000
2.56028014,1.17739670,0.37751892,0.05819123,0.27297806,0.29221693,0.02186239,0.12785684,0.60651254,0.00000000
2.56628314,1.17698274,0.37909775,0.05828966,0.27103621,0.28996612,0.02227857,0.12850457,0.60114271,0.00000000
2.57228614,1.17389975,0.38075763,0.05813485,0.27004982,0.28686942,0.02271144,0.12835283,0.59416055,0.00000000
2.57828914,1.16806087,0.38246511,0.05772041,0.27004986,0.28289974,0.02315849,0.12739858,0.58550559,0.00000000
2.58429215,1.15947610,0.38420811,0.05704574,0.27106896,0.27805109,0.02361960,0.12565826,0.57515060,0.00000000
2.59029515,1.14825207,0.38599501,0.05611610,0.27313911,0.27233987,0.02409668,0.12316748,0.56310559,0.00000000
2.59629815,1.13458759,0.38785255,0.05494266,0.27628872,0.26580535,0.02459313,0.11997992,0.54942017,0.00000000
2.60230115,1.11876519,0.38982277,0.05354209,0.28053919,0.25850899,0.02511329,0.11616584,0.53418387,0.00000000
2.60830415,1.10113910,0.39195911,0.05193614,0.28590119,0.25053301,0.02566183,0.11181003,0.51752463,0.00000000
2.61430715,1.08212041,0.39432180,0.05015090,0.29237082,0.24197800,0.02624309,0.10700942,0.49960526,0.00000000
2.62031016,1.06216009,0.39697312,0.04821595,0.29992602,0.23295986,0.02686054,0.10187046,0.48061835,0.00000000
2.62631316,1.04173108,0.39997266,0.04616344,0.30852344,0.22360610,0.02751623,0.09650626,0.46077971,0.00000000
2.63231616,1.02131027,0.40337297,0.04402700,0.31809612,0.21405188,0.02821041,0.09103390,0.44032087,0.00000000
2.63831916,1.00136155,0.40721601,0.04184078,0.32855218,0.20443587,0.02894126,0.08557163,0.41948097,0.00000000
2.64432216,0.98232068,0.41153062,0.03963842,0.33977488,0.19489619,0.02970476,0.08023637,0.39849869,0.00000000
2.65032516,0.96458295,0.41633112,0.03745213,0.35162393,0.18556657,0.03049471,0.07514145,0.37760439,0.00000000
2.65632816,0.94849394,0.42161732,0.03531193,0.36393835,0.17657303,0.03130298,0.07039466,0.35701311,0.00000000
2.66233117,0.93434376,0.42737582,0.03324496,0.37654074,0.16803104,0.03211983,0.06609652,0.33691865,0.00000000
