energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
3.91695848,1.22299332,0.44968553,0.06228824,0.00970464,0.08645921,0.12913989,0.32189367,0.49259583,0.61391003
3.92296148,1.25699439,0.45936332,0.06400249,0.01114393,0.08915455,0.13053330,0.32904781,0.51268683,0.62499702
3.92896448,1.28809480,0.46820171,0.06571546,0.01274707,0.09178287,0.13143441,0.33457080,0.53212279,0.63374033
3.93496748,1.31623443,0.47623345,0.06743175,0.01451671,0.09436258,0.13182073,0.33840488,0.55083221,0.64013236
3.94097049,1.34142765,0.48351284,0.06915579,0.01645278,0.09691896,0.13167777,0.34053007,0.56876333,0.64422553
3.94697349,1.36375685,0.49011223,0.07089114,0.01855190,0.09948295,0.13099957,0.34096417,0.58588252,0.64612981
3.95297649,1.38336236,0.49611748,0.07263983,0.02080687,0.10208952,0.12978916,0.33976152,0.60217156,0.64600768
3.95897949,1.40042924,0.50162231,0.07440156,0.02320619,0.10477576,0.12805854,0.33701019,0.61762379,0.64406677
3.96498249,1.41517161,0.50672193,0.07617308,0.02573374,0.10757864,0.12582855,0.33282805,0.63223947,0.64055044
3.97098549,1.42781540,0.51150634,0.07794753,0.02836859,0.11053265,0.12312831,0.32735771,0.64602062,0.63572679
3.97698849,1.43858056,0.51605356,0.07971391,0.03108497,0.11366740,0.11999452,0.32076066,0.65896559,0.62987654
3.98299150,1.44766397,0.52042344,0.08145681,0.03385242,0.11700532,0.11647046,0.31321095,0.67106397,0.62328066
3.98899450,1.45522417,0.52465221,0.08315627,0.03663615,0.12055951,0.11260490,0.30488865,0.68229207,0.61620822
3.99499750,1.46136896,0.52874853,0.08478795,0.03939764,0.12433208,0.10845090,0.29597353,0.69260953,0.60890529
4.00100050,1.46614698,0.53269102,0.08632355,0.04209539,0.12831293,0.10406457,0.28663919,0.70195724,0.60158549
4.00700350,1.46954385,0.53642779,0.08773155,0.04468589,0.13247915,0.09950387,0.27704800,0.71025708,0.59442268
4.01300650,1.47148341,0.53987797,0.08897815,0.04712475,0.13679512,0.09482749,0.26734692,0.71741348,0.58754641
4.01900950,1.47183424,0.54293532,0.09002856,0.04936794,0.14121343,0.09009388,0.25766464,0.72331697,0.58104010
4.02501251,1.47042110,0.54547378,0.09084838,0.05137309,0.14567644,0.08536044,0.24810986,0.72784964,0.57494236
4.03101551,1.46704099,0.54735465,0.09140522,0.05310088,0.15011868,0.08068286,0.23877080,0.73089235,0.56925118
4.03701851,1.46148281,0.54843520,0.09167033,0.05451628,0.15446983,0.07611467,0.22971603,0.73233335,0.56393070
4.04302151,1.45354968,0.54857803,0.09162022,0.05558983,0.15865831,0.07170697,0.22099624,0.73207791,0.55892035
4.04902451,1.44308255,0.54766092,0.09123826,0.05629862,0.16261514,0.06750822,0.21264698,0.73005851,0.55414553
4.05502751,1.42998379,0.54558633,0.09051601,0.05662723,0.16627814,0.06356425,0.20469205,0.72624495,0.54952942
4.06103052,1.41423937,0.54229027,0.08945442,0.05656826,0.16959600,0.05991825,0.19714723,0.72065390,0.54500508
4.06703352,1.39593821,0.53774978,0.08806465,0.05612270,0.17253219,0.05661080,0.19002422,0.71335718,0.54052701
4.07303652,1.37528756,0.53198869,0.08636865,0.05529997,0.17506845,0.05367984,0.18333445,0.70448843,0.53608174
4.07903952,1.35262330,0.52508132,0.08439923,0.05411761,0.17720763,0.05116067,0.17709247,0.69424744,0.53169650
4.08504252,1.32841455,0.51715375,0.08219987,0.05260081,0.17897569,0.04908567,0.17131886,0.68290206,0.52744558
4.09104552,1.30326194,0.50838258,0.07982407,0.05078151,0.18042279,0.04748408,0.16604235,0.67078715,0.52345391
4.09704852,1.27788942,0.49899131,0.07733438,0.04869746,0.18162338,0.04638151,0.16130110,0.65830069,0.51989762
4.10305153,1.25312993,0.48924424,0.07480109,0.04639091,0.18267501,0.04579936,0.15714311,0.64589677,0.51700142
4.10905453,1.22990501,0.47943831,0.07230056,0.04390741,0.18369627,0.04575410,0.15362568,0.63407592,0.51503290
4.11505753,1.20919939,0.46989327,0.06991345,0.04129429,0.18482343,0.04625644,0.15081401,0.62337267,0.51429387
4.12106053,1.19203130,0.46094045,0.06772263,0.03859939,0.18620631,0.04731051,0.14877899,0.61434106,0.51510926
4.12706353,1.17941958,0.45291076,0.06581101,0.03586964,0.18800323,0.04891292,0.14759438,0.60753824,0.51781394
4.13306653,1.17234894,0.44612246,0.06425936,0.03314987,0.19037532,0.05105192,0.14733340,0.60350695,0.52273804
4.13906953,1.17173449,0.44086908,0.06314401,0.03048169,0.19348047,0.05370672,0.14806507,0.60275729,0.53019148
4.14507254,1.17838701,0.43740820,0.06253468,0.02790262,0.19746700,0.05684686,0.14985032,0.60574851,0.54044846
4.15107554,1.19298007,0.43595133,0.06249237,0.02544535,0.20246748,0.06043189,0.15273820,0.61287139,0.55373246
4.15707854,1.21602028,0.43665553,0.06306741,0.02313723,0.20859276,0.06441129,0.15676225,0.62443187,0.57020252
4.16308154,1.24782184,0.43961674,0.06429768,0.02099999,0.21592657,0.06872470,0.16193729,0.64063649,0.58994145
4.16908454,1.28848612,0.44486543,0.06620709,0.01904962,0.22452089,0.07330251,0.16825675,0.66158017,0.61294645
4.17508754,1.33788728,0.45236441,0.06880433,0.01729649,0.23439222,0.07806682,0.17569059,0.68723697,0.63912256
4.18109055,1.39566432,0.46200886,0.07208195,0.01574555,0.24551894,0.08293267,0.18418409,0.71745392,0.66827931
4.18709355,1.46122016,0.47362872,0.07601581,0.01439674,0.25783988,0.08780974,0.19365728,0.75194868,0.70013079
4.19309655,1.53372774,0.48699305,0.08056490,0.01324544,0.27125418,0.09260417,0.20400540,0.79031075,0.73429903
4.19909955,1.61214321,0.50181627,0.08567165,0.01228308,0.28562244,0.09722076,0.21510003,0.83200682,0.77032077
4.20510255,1.69522597,0.51776607,0.09126262,0.01149771,0.30076908,0.10156528,0.22679116,0.87638986,0.80765730
4.21110555,1.78156499,0.53447253,0.09724968,0.01087465,0.31648600,0.10554681,0.23890991,0.92271205,0.84570711
4.21710855,1.86961085,0.55153825,0.10353169,0.01039712,0.33253727,0.10908016,0.25127199,0.97014115,0.88382075
4.22311156,1.95771255,0.56854910,0.10999655,0.01004691,0.34866481,0.11208810,0.26368164,1.01777999,0.92131757
4.22911456,2.04415796,0.58508520,0.11652371,0.00980491,0.36459477,0.11450351,0.27593602,1.06468847,0.95750353
4.23511756,2.12721692,0.60073185,0.12298700,0.00965176,0.38004455,0.11627115,0.28782987,1.10990752,0.99168968
4.24112056,2.20518543,0.61509009,0.12925774,0.00956831,0.39473005,0.11734913,0.29916028,1.15248420,1.02321039
4.24712356,2.27642966,0.62778655,0.13520803,0.00953610,0.40837313,0.11770996,0.30973143,1.19149713,1.05144088
4.25312656,2.33942830,0.63848239,0.14071416,0.00953779,0.42070882,0.11734117,0.31935909,1.22608156,1.07581346
4.25912956,2.39281194,0.64688111,0.14565987,0.00955751,0.43149217,0.11624545,0.32787488,1.25545291,1.09583177
4.26513257,2.43539802,0.65273501,0.14993958,0.00958114,0.44050454,0.11444028,0.33512999,1.27892825,1.11108276
4.27113557,2.46622031,0.65585026,0.15346125,0.00959660,0.44755902,0.11195717,0.34099827,1.29594473,1.12124594
4.27713857,2.48455193,0.65609038,0.15614887,0.00959398,0.45250495,0.10884047,0.34537876,1.30607442,1.12609974
4.28314157,2.48992105,0.65337822,0.15794445,0.00956571,0.45523129,0.10514576,0.34819742,1.30903497,1.12552475
4.28914457,2.48211899,0.64769632,0.15880943,0.00950662,0.45566882,0.10093806,0.34940805,1.30469565,1.11950401
4.29514757,2.46120040,0.63908581,0.15872549,0.00941395,0.45379114,0.09628971,0.34899255,1.29307877,1.10812023
4.30115058,2.42747579,0.62764383,0.15769466,0.00928731,0.44961441,0.09127825,0.34696031,1.27435631,1.09155047
4.30715358,2.38149673,0.61351973,0.15573881,0.00912862,0.44319590,0.08598415,0.34334696,1.24884202,1.07005827
4.31315658,2.32403461,0.59691003,0.15289847,0.00894195,0.43463148,0.08048861,0.33821254,1.21697950,1.04398389
4.31915958,2.25605378,0.57805250,0.14923116,0.00873336,0.42405215,0.07487156,0.33163906,1.17932656,1.01373300
4.32516258,2.17868031,0.55721944,0.14480920,0.00851067,0.41161973,0.06920970,0.32372773,1.13653689,0.97976421
4.33116558,2.09316767,0.53471047,0.13971712,0.00828320,0.39752195,0.06357492,0.31459584,1.08933947,0.94257613
4.33716858,2.00086062,0.51084498,0.13404890,0.00806151,0.38196711,0.05803290,0.30437353,1.03851689,0.90269424
4.34317159,1.90315873,0.48595449,0.12790496,0.00785709,0.36517853,0.05264204,0.29320045,0.98488320,0.86065814
4.34917459,1.80148082,0.46037519,0.12138926,0.00768198,0.34738893,0.04745271,0.28122255,0.92926222,0.81700948
4.35517759,1.69723140,0.43444075,0.11460639,0.00754852,0.32883505,0.04250684,0.26858895,0.87246704,0.77228095
4.36118059,1.59177019,0.40847564,0.10765897,0.00746891,0.30975252,0.03783773,0.25544911,0.81528135,0.72698653
4.36718359,1.48638551,0.38278918,0.10064523,0.00745490,0.29037130,0.03347020,0.24195027,0.75844314,0.68161328
4.37318659,1.38227204,0.35767022,0.09365703,0.00751742,0.27091162,0.02942094,0.22823525,0.70263108,0.63661462
4.37918959,1.28051328,0.33338280,0.08677823,0.00766621,0.25158065,0.02569906,0.21444058,0.64845397,0.59240520
4.38519260,1.18206890,0.31016260,0.08008347,0.00790954,0.23256994,0.02230681,0.20069507,0.59644304,0.54935742
4.39119560,1.08776676,0.28821434,0.07363740,0.00825381,0.21405344,0.01924036,0.18711859,0.54704743,0.50779925
4.39719860,0.99829936,0.26771010,0.06749425,0.00870333,0.19618644,0.01649077,0.17382139,0.50063229,0.46801352
4.40320160,0.91422439,0.24878848,0.06169779,0.00925999,0.17910499,0.01404481,0.16090351,0.45747955,0.43023826
4.40920460,0.83596860,0.23155450,0.05628160,0.00992312,0.16292609,0.01188592,0.14845460,0.41779083,0.39466807
4.41520760,0.76383472,0.21608037,0.05126959,0.01068927,0.14774826,0.00999509,0.13655388,0.38169215,0.36145626
4.42121061,0.69801051,0.20240677,0.04667674,0.01155212,0.13365260,0.00835164,0.12527026,0.34924015,0.33071752
4.42721361,0.63857948,0.19054476,0.04250994,0.01250247,0.12070410,0.00693396,0.11466268,0.32042917,0.30253104
4.43321661,0.58553270,0.18047810,0.03876898,0.01352830,0.10895317,0.00572018,0.10478040,0.29519918,0.27694387
4.43921961,0.53878103,0.17216598,0.03544754,0.01461488,0.09843720,0.00468867,0.09566347,0.27344382,0.25397428
4.44522261,0.49816736,0.16554596,0.03253422,0.01574504,0.08918211,0.00381851,0.08734316,0.25501855,0.23361518
4.45122561,0.46347855,0.16053712,0.03001344,0.01689945,0.08120379,0.00308984,0.07984239,0.23974850,0.21583727
4.45722861,0.43445649,0.15704321,0.02786643,0.01805710,0.07450924,0.00248410,0.07317615,0.22743585,0.20059200
4.46323162,0.41080830,0.15495584,0.02607198,0.01919573,0.06909756,0.00198420,0.06735185,0.21786658,0.18781417
4.46923462,0.39221521,0.15415754,0.02460718,0.02029244,0.06496051,0.00157463,0.06236966,0.21081645,0.17742415
4.47523762,0.37834023,0.15452459,0.02344805,0.02132428,0.06208279,0.00124149,0.05822274,0.20605621,0.16932972
4.48124062,0.36883434,0.15592959,0.02256999,0.02226893,0.06044197,0.00097248,0.05489747,0.20335581,0.16342744
4.48724362,0.36334136,0.15824371,0.02194825,0.02310533,0.06000811,0.00075681,0.05237349,0.20248786,0.15960364
4.49324662,0.36150141,0.16133858,0.02155815,0.02381433,0.06074311,0.00058518,0.05062386,0.20323017,0.15773497
4.49924962,0.36295320,0.16508769,0.02137535,0.02437927,0.06259982,0.00044958,0.04961505,0.20536742,0.15768870
4.50525263,0.36733518,0.16936746,0.02137589,0.02478655,0.06552114,0.00034326,0.04930696,0.20869222,0.15932266
4.51125563,0.37428589,0.17405786,0.02153634,0.02502601,0.06943900,0.00026054,0.04965296,0.21300540,0.16248509
4.51725863,0.38344357,0.17904269,0.02183373,0.02509126,0.07427352,0.00019672,0.05059994,0.21811591,0.16701435
4.52326163,0.39444555,0.18420951,0.02224556,0.02497992,0.07993233,0.00014796,0.05208852,0.22384026,0.17273882
4.52926463,0.40692746,0.18944944,0.02274973,0.02469359,0.08631028,0.00011111,0.05405327,0.23000181,0.17947687
4.53526763,0.42052277,0.19465680,0.02332455,0.02423786,0.09328950,0.00008370,0.05642319,0.23643005,0.18703723
4.54127064,0.43486286,0.19972872,0.02394865,0.02362200,0.10074009,0.00006376,0.05912228,0.24295989,0.19521985
4.54727364,0.44957790,0.20456487,0.02460105,0.02285872,0.10852130,0.00004980,0.06207045,0.24943138,0.20381725
4.55327664,0.46429876,0.20906746,0.02526123,0.02196365,0.11648340,0.00004070,0.06518454,0.25568974,0.21261655
4.55927964,0.47866008,0.21314142,0.02590918,0.02095485,0.12447010,0.00003571,0.06837969,0.26158598,0.22140219
4.56528264,0.49230468,0.21669503,0.02652568,0.01985224,0.13232165,0.00003435,0.07157084,0.26697808,0.22995934
4.57128564,0.50488907,0.21964094,0.02709249,0.01867696,0.13987836,0.00003640,0.07467449,0.27173283,0.23807788
4.57728864,0.51609017,0.22189748,0.02759265,0.01745079,0.14698461,0.00004190,0.07761062,0.27572825,0.24555699
4.58329165,0.52561294,0.22339046,0.02801088,0.01619554,0.15349305,0.00005111,0.08030470,0.27885652,0.25221006
4.58929465,0.53319850,0.22405517,0.02833393,0.01493255,0.15926895,0.00006453,0.08268971,0.28102731,0.25786984
4.59529765,0.53863256,0.22383853,0.02855100,0.01368218,0.16419442,0.00008287,0.08470817,0.28217138,0.26239353
4.60130065,0.54175361,0.22270136,0.02865415,0.01246345,0.16817241,0.00010711,0.08631395,0.28224417,0.26566769
4.60730365,0.54246038,0.22062049,0.02863861,0.01129376,0.17113019,0.00013844,0.08747396,0.28122924,0.26761249
4.61330665,0.54071826,0.21759060,0.02850319,0.01018866,0.17302222,0.00017836,0.08816946,0.27914122,0.26818539
4.61930965,0.53656405,0.21362574,0.02825041,0.00916180,0.17383221,0.00022862,0.08839703,0.27602824,0.26738373
4.62531266,0.53010885,0.20876019,0.02788673,0.00822488,0.17357428,0.00029127,0.08816910,0.27197335,0.26524621
4.63131566,0.52153864,0.20304882,0.02742250,0.00738772,0.17229313,0.00036867,0.08751399,0.26709506,0.26185311
4.63731866,0.51111245,0.19656664,0.02687191,0.00665837,0.17006322,0.00046347,0.08647543,0.26154663,0.25732511
4.64332166,0.49915802,0.18940769,0.02625276,0.00604331,0.16698682,0.00057863,0.08511164,0.25551414,0.25182079
4.64932466,0.48606488,0.18168313,0.02558605,0.00554760,0.16319125,0.00071740,0.08349381,0.24921332,0.24553270
4.65532766,0.47227511,0.17351875,0.02489554,0.00517508,0.15882515,0.00088324,0.08170423,0.24288510,0.23868227
4.66133067,0.45827196,0.16505177,0.02420712,0.00492854,0.15405402,0.00107986,0.07983396,0.23679004,0.23151360
4.66733367,0.44456667,0.15642736,0.02354812,0.00480991,0.14905528,0.00131109,0.07798017,0.23120175,0.22428636
4.67333667,0.43168392,0.14779465,0.02294653,0.00482029,0.14401281,0.00158082,0.07624330,0.22639946,0.21726806
4.67933967,0.42014641,0.13930271,0.02243016,0.00496008,0.13911140,0.00189292,0.07472398,0.22265997,0.21072590
4.68534267,0.41045900,0.13109649,0.02202580,0.00522895,0.13453112,0.00225114,0.07352000,0.22024936,0.20491849
4.69134567,0.40309309,0.12331296,0.02175833,0.00562578,0.13044192,0.00265895,0.07272327,0.21941447,0.20008784
4.69734867,0.39847166,0.11607753,0.02164992,0.00614860,0.12699859,0.00311946,0.07241694,0.22037473,0.19645158
4.70335168,0.39695550,0.10950096,0.02171926,0.00679439,0.12433629,0.00363527,0.07267278,0.22331443,0.19419608
4.70935468,0.39883118,0.10367680,0.02198089,0.00755894,0.12256665,0.00420831,0.07354891,0.22837585,0.19347034
4.71535768,0.40430113,0.09867949,0.02244461,0.00843667,0.12177480,0.00483981,0.07508795,0.23565339,0.19438104
4.72136068,0.41347629,0.09456312,0.02311506,0.00942043,0.12201717,0.00553011,0.07731560,0.24518912,0.19698894
4.72736368,0.42637148,0.09136094,0.02399147,0.01050134,0.12332024,0.00627863,0.08023985,0.25696976,0.20130662
4.73336668,0.44290397,0.08908552,0.02506752,0.01166870,0.12568033,0.00708382,0.08385066,0.27092548,0.20729776
4.73936968,0.46289502,0.08772957,0.02633141,0.01290986,0.12906425,0.00794312,0.08812036,0.28693048,0.21487804
4.74537269,0.48607476,0.08726740,0.02776615,0.01421029,0.13341093,0.00885303,0.09300452,0.30480539,0.22391747
4.75137569,0.51209005,0.08765684,0.02934999,0.01555366,0.13863394,0.00980915,0.09844347,0.32432167,0.23424430
4.75737869,0.54051528,0.08884163,0.03105698,0.01692199,0.14462470,0.01080629,0.10436432,0.34520765,0.24565030
4.76338169,0.57086561,0.09075407,0.03285781,0.01829597,0.15125643,0.01183858,0.11068341,0.36715624,0.25789726
4.76938469,0.60261236,0.09331785,0.03472064,0.01965528,0.15838857,0.01289970,0.11730916,0.38983392,0.27072443
4.77538769,0.63519983,0.09645101,0.03661210,0.02097907,0.16587152,0.01398301,0.12414514,0.41289079,0.28385682
4.78139070,0.66806308,0.10006875,0.03849837,0.02224645,0.17355161,0.01508177,0.13109330,0.43597117,0.29701388
4.78739370,0.70064574,0.10408613,0.04034622,0.02343699,0.18127597,0.01618931,0.13805716,0.45872440,0.30991831
4.79339670,0.73241728,0.10842042,0.04212406,0.02453138,0.18889721,0.01729922,0.14494483,0.48081531,0.32230465
4.79939970,0.76288891,0.11299315,0.04380295,0.02551187,0.19627772,0.01840548,0.15167178,0.50193396,0.33392733
4.80540270,0.79162741,0.11773168,0.04535743,0.02636291,0.20329337,0.01950257,0.15816320,0.52180409,0.34456782
4.81140570,0.81826635,0.12257024,0.04676626,0.02707150,0.20983645,0.02058548,0.16435575,0.54019002,0.35404057
4.81740870,0.84251407,0.12745056,0.04801291,0.02762766,0.21581795,0.02164975,0.17019876,0.55690161,0.36219759
4.82341171,0.86415825,0.13232192,0.04908595,0.02802464,0.22116875,0.02269141,0.17565485,0.57179703,0.36893137
4.82941471,0.88306689,0.13714080,0.04997912,0.02825910,0.22584007,0.02370683,0.18069972,0.58478346,0.37417622
4.83541771,0.89918566,0.14187017,0.05069120,0.02833115,0.22980299,0.02469260,0.18532148,0.59581548,0.37790779
4.84142071,0.91253212,0.14647847,0.05122575,0.02824423,0.23304719,0.02564535,0.18951933,0.60489154,0.38014109
4.84742371,0.92318704,0.15093849,0.05159054,0.02800495,0.23557903,0.02656156,0.19330184,0.61204881,0.38092703
4.85342671,0.93128362,0.15522617,0.05179694,0.02762271,0.23741916,0.02743738,0.19668490,0.61735662,0.38034775
4.85942971,0.93699531,0.15931962,0.05185914,0.02710937,0.23859978,0.02826851,0.19968955,0.62090926,0.37851111
4.86543272,0.94052306,0.16319833,0.05179335,0.02647874,0.23916178,0.02905005,0.20233983,0.62281847,0.37554453
4.87143572,0.94208291,0.16684278,0.05161694,0.02574613,0.23915199,0.02977655,0.20466078,0.62320617,0.37158875
4.87743872,0.94189469,0.17023458,0.05134768,0.02492783,0.23862071,0.03044203,0.20667687,0.62219815,0.36679168
4.88344172,0.94017259,0.17335709,0.05100303,0.02404065,0.23761952,0.03104012,0.20841081,0.61991882,0.36130272
4.88944472,0.93711815,0.17619671,0.05059955,0.02310149,0.23619982,0.03156438,0.20988295,0.61648775,0.35526792
4.89544772,0.93291609,0.17874465,0.05015250,0.02212699,0.23441174,0.03200857,0.21111126,0.61201789,0.34882603
4.90145073,0.92773315,0.18099925,0.04967557,0.02113327,0.23230381,0.03236712,0.21211194,0.60661580,0.34210571
4.90745373,0.92171981,0.18296874,0.04918083,0.02013572,0.22992310,0.03263561,0.21290045,0.60038364,0.33522383
4.91345673,0.91501480,0.18467419,0.04867880,0.01914896,0.22731587,0.03281126,0.21349314,0.59342287,0.32828491
4.91945973,0.90775171,0.18615259,0.04817870,0.01818683,0.22452853,0.03289350,0.21390899,0.58583919,0.32138155
4.92546273,0.90006718,0.18745989,0.04768880,0.01726251,0.22160885,0.03288445,0.21417158,0.57774848,0.31459567
4.93146573,0.89210996,0.18867362,0.04721688,0.01638866,0.21860714,0.03278935,0.21431096,0.56928293,0.30800033
4.93746873,0.88404982,0.18989508,0.04677064,0.01557767,0.21557733,0.03261691,0.21436522,0.56059719,0.30166185
4.94347174,0.87608573,0.19125075,0.04635821,0.01484190,0.21257771,0.03237955,0.21438164,0.55187366,0.29564208
4.94947474,0.86845234,0.19289290,0.04598851,0.01419397,0.20967123,0.03209344,0.21441727,0.54332666,0.29000036
4.95547774,0.86142409,0.19499904,0.04567158,0.01364695,0.20692532,0.03177845,0.21453870,0.53520488,0.28479521
4.96148074,0.85531653,0.19777027,0.04541872,0.01321458,0.20441108,0.03145785,0.21482110,0.52779181,0.28008531
4.96748374,0.85048440,0.20142839,0.04524253,0.01291141,0.20220186,0.03115788,0.21534639,0.52140394,0.27592986
4.97348674,0.84731623,0.20621178,0.04515675,0.01275285,0.20037131,0.03090715,0.21620065,0.51638657,0.27238818
4.97948974,0.84622562,0.21236999,0.04517594,0.01275510,0.19899096,0.03073582,0.21747081,0.51310716,0.26951849
4.98549275,0.84763942,0.22015719,0.04531501,0.01293500,0.19812739,0.03067477,0.21924076,0.51194656,0.26737605
4.99149575,0.85198310,0.22982469,0.04558862,0.01330973,0.19783926,0.03075455,0.22158704,0.51328808,0.26601078
4.99749875,0.85966407,0.24161242,0.04601041,0.01389643,0.19817427,0.03100430,0.22457446,0.51750500,0.26546435
5.00350175,0.87105348,0.25573990,0.04659224,0.01471165,0.19916617,0.03145069,0.22825165,0.52494673,0.26576716
5.00950475,0.88646745,0.27239683,0.04734338,0.01577071,0.20083221,0.03211680,0.23264699,0.53592432,0.26693523
5.01550775,0.90614845,0.29173344,0.04826966,0.01708702,0.20317092,0.03302107,0.23776510,0.55069569,0.26896736
5.02151076,0.93024783,0.31385126,0.04937276,0.01867127,0.20616055,0.03417640,0.24358399,0.56945124,0.27184259
5.02751376,0.95881019,0.33879435,0.05064955,0.02053058,0.20975814,0.03558932,0.25005329,0.59230048,0.27551829
5.03351676,0.99176051,0.36654151,0.05209161,0.02266768,0.21389938,0.03725935,0.25709349,0.61926010,0.27992893
5.03951976,1.02889475,0.39699979,0.05368493,0.02508012,0.21849931,0.03917857,0.26459636,0.65024420,0.28498570
5.04552276,1.06987435,0.42999973,0.05540978,0.02775953,0.22345369,0.04133141,0.27242667,0.68505719,0.29057699
5.05152576,1.11422527,0.46529254,0.05724082,0.03069099,0.22864126,0.04369465,0.28042505,0.72338963,0.29656979
