energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-1.85792896,0.59305708,0.15005678,0.04312644,0.02385281,0.11185266,0.17666177,0.21152566,0.02655234,0.10333905
-1.85192596,0.56154677,0.14081859,0.04049117,0.02241671,0.10545537,0.16757226,0.20332801,0.02491911,0.09701720
-1.84592296,0.53101600,0.13174199,0.03789603,0.02094601,0.09925713,0.15901936,0.19556175,0.02325944,0.09086054
-1.83991996,0.50156473,0.12285490,0.03534886,0.01945517,0.09325887,0.15103624,0.18827201,0.02158680,0.08487858
-1.83391696,0.47329573,0.11419254,0.03286005,0.01795945,0.08746843,0.14364341,0.18148902,0.01991594,0.07908669
-1.82791396,0.44630445,0.10579424,0.03044149,0.01647430,0.08189812,0.13684734,0.17522627,0.01826218,0.07350369
-1.82191096,0.42067022,0.09770036,0.02810556,0.01501477,0.07656229,0.13063993,0.16947948,0.01664070,0.06814967
-1.81590795,0.39644944,0.08994948,0.02586428,0.01359498,0.07147521,0.12499865,0.16422661,0.01506599,0.06304398
-1.80990495,0.37367086,0.08257609,0.02372854,0.01222769,0.06664937,0.11988739,0.15942871,0.01355131,0.05820356
-1.80390195,0.35233320,0.07560880,0.02170751,0.01092397,0.06209410,0.11525805,0.15503179,0.01210825,0.05364178
-1.79789895,0.33240506,0.06906902,0.01980828,0.00969298,0.05781469,0.11105265,0.15096928,0.01074651,0.04936752
-1.79189595,0.31382690,0.06297036,0.01803557,0.00854180,0.05381206,0.10720592,0.14716529,0.00947367,0.04538486
-1.78589295,0.29651486,0.05731851,0.01639173,0.00747542,0.05008272,0.10364815,0.14353815,0.00829516,0.04169298
-1.77988994,0.28036605,0.05211160,0.01487683,0.00649679,0.04661922,0.10030826,0.14000430,0.00721428,0.03828656
-1.77388694,0.26526490,0.04734100,0.01348885,0.00560693,0.04341087,0.09711682,0.13648212,0.00623236,0.03515635
-1.76788394,0.25109010,0.04299251,0.01222405,0.00480512,0.04044475,0.09400900,0.13289565,0.00534889,0.03229001
-1.76188094,0.23772174,0.03904773,0.01107736,0.00408912,0.03770689,0.09092720,0.12917794,0.00456186,0.02967314
-1.75587794,0.22504828,0.03548557,0.01004284,0.00345540,0.03518347,0.08782331,0.12527389,0.00386798,0.02729030
-1.74987494,0.21297298,0.03228389,0.00911411,0.00289945,0.03286219,0.08466061,0.12114247,0.00326302,0.02512617
-1.74387194,0.20141953,0.02942110,0.00828486,0.00241597,0.03073352,0.08141507,0.11675833,0.00274216,0.02316656
-1.73786893,0.19033680,0.02687766,0.00754930,0.00199919,0.02879189,0.07807626,0.11211258,0.00230023,0.02139951
-1.73186593,0.17970246,0.02463754,0.00690254,0.00164304,0.02703686,0.07464764,0.10721291,0.00193212,0.01981618
-1.72586293,0.16952567,0.02268949,0.00634102,0.00134140,0.02547406,0.07114652,0.10208311,0.00163295,0.01841166
-1.71985993,0.15984868,0.02102815,0.00586280,0.00108824,0.02411610,0.06760358,0.09676190,0.00139844,0.01718570
-1.71385693,0.15074756,0.01965502,0.00546787,0.00087776,0.02298332,0.06406200,0.09130141,0.00122506,0.01614334
-1.70785393,0.14233218,0.01857928,0.00515837,0.00070452,0.02210437,0.06057647,0.08576519,0.00111025,0.01529534
-1.70185093,0.13474555,0.01781839,0.00493878,0.00056351,0.02151670,0.05721194,0.08022612,0.00105261,0.01465857
-1.69584792,0.12816268,0.01739859,0.00481607,0.00045020,0.02126692,0.05404237,0.07476415,0.00105202,0.01425634
-1.68984492,0.12278905,0.01735522,0.00479981,0.00036058,0.02141097,0.05114935,0.06946410,0.00110974,0.01411852
-1.68384192,0.11885871,0.01773284,0.00490216,0.00029113,0.02201417,0.04862088,0.06441359,0.00122848,0.01428166
-1.67783892,0.11663216,0.01858522,0.00513792,0.00023888,0.02315101,0.04655007,0.05970116,0.00141244,0.01478888
-1.67183592,0.11639380,0.01997511,0.00552442,0.00020131,0.02490470,0.04503404,0.05541463,0.00166727,0.01568976
-1.66583292,0.11844897,0.02197369,0.00608137,0.00017641,0.02736647,0.04417269,0.05163981,0.00200008,0.01703990
-1.65982991,0.12312038,0.02465982,0.00683064,0.00016254,0.03063445,0.04406768,0.04845938,0.00241927,0.01890039
-1.65382691,0.13074380,0.02811894,0.00779594,0.00015850,0.03481214,0.04482122,0.04595208,0.00293442,0.02133701
-1.64782391,0.14166278,0.03244158,0.00900232,0.00016341,0.04000642,0.04653484,0.04419212,0.00355606,0.02441912
-1.64182091,0.15622230,0.03772146,0.01047566,0.00017669,0.04632504,0.04930802,0.04324866,0.00429541,0.02821827
-1.63581791,0.17476108,0.04405320,0.01224193,0.00019803,0.05387352,0.05323662,0.04318544,0.00516402,0.03280643
-1.62981491,0.19760266,0.05152955,0.01432638,0.00022736,0.06275160,0.05841102,0.04406037,0.00617340,0.03825398
-1.62381191,0.22504503,0.06023825,0.01675257,0.00026479,0.07304911,0.06491410,0.04592507,0.00733456,0.04462721
-1.61780890,0.25734911,0.07025850,0.01954130,0.00031057,0.08484140,0.07281890,0.04882437,0.00865747,0.05198566
-1.61180590,0.29472622,0.08165718,0.02270947,0.00036511,0.09818455,0.08218610,0.05279559,0.01015055,0.06037911
-1.60580290,0.33732485,0.09448488,0.02626883,0.00042887,0.11311034,0.09306131,0.05786773,0.01182010,0.06984448
-1.59979990,0.38521732,0.10877188,0.03022482,0.00050243,0.12962130,0.10547232,0.06406054,0.01366968,0.08040262
-1.59379690,0.43838681,0.12452436,0.03457533,0.00058638,0.14768608,0.11942640,0.07138350,0.01569961,0.09205522
-1.58779390,0.49671553,0.14172085,0.03930967,0.00068137,0.16723536,0.13490782,0.07983464,0.01790647,0.10478193
-1.58179090,0.55997464,0.16030932,0.04440768,0.00078806,0.18815858,0.15187568,0.08939958,0.02028262,0.11853787
-1.57578789,0.62781680,0.18020494,0.04983902,0.00090712,0.21030177,0.17026222,0.10005046,0.02281594,0.13325178
-1.56978489,0.69977202,0.20128885,0.05556283,0.00103926,0.23346686,0.18997185,0.11174518,0.02548962,0.14882477
-1.56378189,0.77524736,0.22340798,0.06152771,0.00118516,0.25741241,0.21088091,0.12442685,0.02828217,0.16513007
-1.55777889,0.85353114,0.24637618,0.06767212,0.00134556,0.28185624,0.23283828,0.13802357,0.03116753,0.18201368
-1.55177589,0.93380182,0.26997657,0.07392515,0.00152126,0.30647981,0.25566702,0.15244859,0.03411546,0.19929616
-1.54577289,1.01514173,0.29396534,0.08020780,0.00171310,0.33093451,0.27916683,0.16760087,0.03709211,0.21677548
-1.53976988,1.09655551,0.31807670,0.08643460,0.00192206,0.35484961,0.30311760,0.18336614,0.04006067,0.23423093
-1.53376688,1.17699281,0.34202907,0.09251570,0.00214927,0.37784187,0.32728362,0.19961830,0.04298239,0.25142804
-1.52776388,1.25537456,0.36553220,0.09835917,0.00239604,0.39952628,0.35141873,0.21622127,0.04581752,0.26812439
-1.52176088,1.33062196,0.38829499,0.10387368,0.00266396,0.41952773,0.37527180,0.23303115,0.04852657,0.28407599
-1.51575788,1.40168708,0.41003374,0.10897120,0.00295493,0.43749310,0.39859276,0.24989870,0.05107149,0.29904414
-1.50975488,1.46758377,0.43048041,0.11356978,0.00327122,0.45310313,0.42113865,0.26667188,0.05341687,0.31280246
-1.50375188,1.52741764,0.44939063,0.11759626,0.00361553,0.46608377,0.44267969,0.28319865,0.05553121,0.32514365
-1.49774887,1.58041364,0.46655105,0.12098873,0.00399105,0.47621625,0.46300499,0.29932960,0.05738796,0.33588597
-1.49174587,1.62594017,0.48178568,0.12369864,0.00440150,0.48334547,0.48192784,0.31492062,0.05896646,0.34487887
-1.48574287,1.66352851,0.49496098,0.12569258,0.00485116,0.48738629,0.49929030,0.32983535,0.06025271,0.35200766
-1.47973987,1.69288659,0.50598940,0.12695337,0.00534487,0.48832735,0.51496707,0.34394737,0.06123981,0.35719704
-1.47373687,1.71390670,0.51483136,0.12748076,0.00588803,0.48623218,0.52886843,0.35714219,0.06192827,0.36041320
-1.46773387,1.72666652,0.52149535,0.12729135,0.00648653,0.48123753,0.54094229,0.36931888,0.06232588,0.36166457
-1.46173087,1.73142372,0.52603639,0.12641799,0.00714672,0.47354893,0.55117529,0.38039141,0.06244741,0.36100107
-1.45572786,1.72860427,0.52855285,0.12490858,0.00787525,0.46343370,0.55959296,0.39028965,0.06231398,0.35851196
-1.44972486,1.71878513,0.52918174,0.12282433,0.00867891,0.45121168,0.56625905,0.39896008,0.06195218,0.35432246
-1.44372186,1.70267214,0.52809283,0.12023753,0.00956445,0.43724415,0.57127389,0.40636623,0.06139303,0.34858923
-1.43771886,1.68107431,0.52548182,0.11722903,0.01053830,0.42192136,0.57477218,0.41248886,0.06067070,0.34149497
-1.43171586,1.65487543,0.52156283,0.11388549,0.01160634,0.40564937,0.57691994,0.41732587,0.05982119,0.33324243
-1.42571286,1.62500470,0.51656074,0.11029647,0.01277351,0.38883666,0.57791093,0.42089210,0.05888091,0.32404802
-1.41970985,1.59240733,0.51070351,0.10655159,0.01404350,0.37188125,0.57796251,0.42321887,0.05788533,0.31413541
-1.41370685,1.55801649,0.50421495,0.10273785,0.01541839,0.35515879,0.57731107,0.42435344,0.05686769,0.30372928
-1.40770385,1.52272785,0.49730824,0.09893717,0.01689827,0.33901217,0.57620706,0.42435838,0.05585778,0.29304948
-1.40170085,1.48737750,0.49018036,0.09522430,0.01848091,0.32374310,0.57490985,0.42331077,0.05488103,0.28230590
-1.39569785,1.45272415,0.48300777,0.09166515,0.02016145,0.30960587,0.57368234,0.42130146,0.05395771,0.27169405
-1.38969485,1.41943608,0.47594335,0.08831562,0.02193216,0.29680358,0.57278566,0.41843418,0.05310245,0.26139164
-1.38369185,1.38808326,0.46911481,0.08522091,0.02378222,0.28548689,0.57247395,0.41482483,0.05232401,0.25155610
-1.37768884,1.35913456,0.46262448,0.08241537,0.02569773,0.27575516,0.57298950,0.41060059,0.05162531,0.24232312
-1.37168584,1.33295993,0.45655044,0.07992277,0.02766164,0.26765986,0.57455839,0.40589922,0.05100375,0.23380617
-1.36568284,1.30983716,0.45094892,0.07775705,0.02965401,0.26120999,0.57738674,0.40086841,0.05045181,0.22609696
-1.35967984,1.28996253,0.44585773,0.07592348,0.03165221,0.25637898,0.58165785,0.39566504,0.04995774,0.21926666
-1.35367684,1.27346461,0.44130044,0.07442000,0.03363141,0.25311284,0.58753025,0.39045462,0.04950659,0.21336788
-1.34767384,1.26042013,0.43729123,0.07323887,0.03556512,0.25133887,0.59513680,0.38541058,0.04908121,0.20843704
-1.34167084,1.25087102,0.43383976,0.07236836,0.03742581,0.25097447,0.60458477,0.38071345,0.04866341,0.20449723
-1.33566783,1.24484135,0.43095607,0.07179445,0.03918574,0.25193560,0.61595690,0.37654990,0.04823512,0.20156108
-1.32966483,1.24235316,0.42865496,0.07150244,0.04081770,0.25414433,0.62931321,0.37311135,0.04777945,0.19963367
-1.32366183,1.24343993,0.42695957,0.07147838,0.04229595,0.25753502,0.64469346,0.37059218,0.04728170,0.19871519
-1.31765883,1.24815687,0.42590398,0.07171020,0.04359700,0.26205892,0.66211970,0.36918740,0.04673020,0.19880319
-1.31165583,1.25658708,0.42553444,0.07218855,0.04470048,0.26768674,0.68159889,0.36908951,0.04611698,0.19989429
-1.30565283,1.26884304,0.42590921,0.07290722,0.04558982,0.27440917,0.70312484,0.37048471,0.04543816,0.20198524
-1.29964982,1.28506299,0.42709682,0.07386320,0.04625289,0.28223535,0.72667948,0.37354824,0.04469420,0.20507320
-1.29364682,1.30540226,0.42917288,0.07505632,0.04668241,0.29118920,0.75223278,0.37843898,0.04388979,0.20915521
-1.28764382,1.33001971,0.43221540,0.07648852,0.04687629,0.30130405,0.77974134,0.38529327,0.04303359,0.21422696
-1.28164082,1.35905993,0.43629899,0.07816280,0.04683767,0.31261571,0.80914541,0.39421833,0.04213770,0.22028074
-1.27563782,1.39263212,0.44148820,0.08008186,0.04657482,0.32515453,0.84036441,0.40528531,0.04121697,0.22730288
-1.26963482,1.43078690,0.44783026,0.08224665,0.04610082,0.33893681,0.87329113,0.41852241,0.04028814,0.23527065
-1.26363182,1.47349235,0.45534791,0.08465478,0.04543308,0.35395628,0.90778494,0.43390844,0.03936889,0.24414905
-1.25762881,1.52061110,0.46403255,0.08729894,0.04459267,0.37017607,0.94366455,0.45136719,0.03847686,0.25388748
-1.25162581,1.57187992,0.47383840,0.09016554,0.04360352,0.38752173,0.98070102,0.47076312,0.03762867,0.26441676
-1.24562281,1.62689362,0.48467798,0.09323351,0.04249160,0.40587596,1.01861152,0.49189872,0.03683897,0.27564666
-1.23961981,1.68509472,0.49641949,0.09647349,0.04128396,0.42507528,1.05705498,0.51451402,0.03611971,0.28746422
-1.23361681,1.74577005,0.50888616,0.09984747,0.04000785,0.44490913,1.09562991,0.53828845,0.03547944,0.29973309
-1.22761381,1.80805536,0.52185813,0.10330882,0.03868981,0.46512155,1.13387546,0.56284537,0.03492292,0.31229410
-1.22161081,1.87094840,0.53507659,0.10680291,0.03735495,0.48541553,1.17127589,0.58775925,0.03445087,0.32496709
-1.21560780,1.93333035,0.54825041,0.11026825,0.03602622,0.50545991,1.20726897,0.61256554,0.03406003,0.33755419
-1.20960480,1.99399540,0.56106483,0.11363805,0.03472396,0.52489866,1.24125819,0.63677285,0.03374335,0.34984439
-1.20360180,2.05168725,0.57319210,0.11684226,0.03346546,0.54336211,1.27262869,0.65987727,0.03349052,0.36161934
-1.19759880,2.10514115,0.58430340,0.11980998,0.03226488,0.56047971,1.30076631,0.68137813,0.03328858,0.37266021
-1.19159580,2.15312978,0.59408158,0.12247208,0.03113311,0.57589368,1.32507906,0.70079466,0.03312276,0.38275527
-1.18559280,2.19451063,0.60223423,0.12476390,0.03007798,0.58927287,1.34501998,0.71768277,0.03297739,0.39170785
-1.17958979,2.22827262,0.60850608,0.12662803,0.02910447,0.60032626,1.36011036,0.73165124,0.03283691,0.39934441
-1.17358679,2.25357965,0.61269052,0.12801684,0.02821506,0.60881527,1.36996184,0.74237651,0.03268682,0.40552218
-1.16758379,2.26980868,0.61463923,0.12889477,0.02741017,0.61456443,1.37429642,0.74961527,0.03251472,0.41013601
-1.16158079,2.27658034,0.61426978,0.12924022,0.02668857,0.61746966,1.37296289,0.75321437,0.03231109,0.41312411
-1.15557779,2.27378031,0.61157042,0.12904687,0.02604781,0.61750392,1.36594886,0.75311727,0.03207005,0.41447221
-1.14957479,2.26157024,0.60660210,0.12832449,0.02548466,0.61471978,1.35338737,0.74936693,0.03178989,0.41421605
-1.14357179,2.24038746,0.59949742,0.12709901,0.02499544,0.60924883,1.33555766,0.74210481,0.03147345,0.41244177
-1.13756878,2.21093324,0.59045652,0.12541205,0.02457622,0.60129798,1.31287966,0.73156591,0.03112815,0.40928440
-1.13156578,2.17415014,0.57974023,0.12331971,0.02422308,0.59114264,1.28590254,0.71807035,0.03076595,0.40492413
-1.12556278,2.13118922,0.56766059,0.12089078,0.02393210,0.57911732,1.25528749,0.70201150,0.03040294,0.39958078
-1.11955978,2.08336877,0.55456943,0.11820448,0.02369936,0.56560382,1.22178558,0.68384152,0.03005877,0.39350640
-1.11355678,2.03212618,0.54084522,0.11534769,0.02352089,0.55101779,1.18621167,0.66405476,0.02975588,0.38697651
-1.10755378,1.97896538,0.52687907,0.11241190,0.02339244,0.53579402,1.14941551,0.64316997,0.02951855,0.38028009
-1.10155078,1.92540185,0.51306029,0.10949000,0.02330935,0.52037125,1.11225145,0.62171194,0.02937183,0.37370904
-1.09554777,1.87290797,0.49976231,0.10667291,0.02326633,0.50517711,1.07554797,0.60019352,0.02934035,0.36754720
-1.08954477,1.82286072,0.48732929,0.10404642,0.02325728,0.49061370,1.04007863,0.57909873,0.02944720,0.36205966
-1.08354177,1.77649411,0.47606433,0.10168810,0.02327518,0.47704453,1.00653545,0.55886763,0.02971265,0.35748265
-1.07753877,1.73485816,0.46621928,0.09966466,0.02331197,0.46478319,0.97550606,0.53988357,0.03015311,0.35401445
-1.07153577,1.69878588,0.45798696,0.09802961,0.02335862,0.45408421,0.94745541,0.52246323,0.03078008,0.35180770
-1.06553277,1.66886960,0.45149570,0.09682148,0.02340517,0.44513639,0.92271275,0.50684975,0.03159934,0.35096341
-1.05952976,1.64544711,0.44680655,0.09606264,0.02344093,0.43805873,0.90146429,0.49320910,0.03261027,0.35152688
-1.05352676,1.62859816,0.44391311,0.09575865,0.02345477,0.43289915,0.88375166,0.48162970,0.03380542,0.35348577
-1.04752376,1.61815087,0.44274393,0.09589827,0.02343544,0.42963584,0.86947607,0.47212505,0.03517040,0.35677024
-1.04152076,1.61369770,0.44316735,0.09645410,0.02337195,0.42818126,0.85840779,0.46463918,0.03668392,0.36125534
-1.03551776,1.61461996,0.44499846,0.09738375,0.02325407,0.42838831,0.85020039,0.45905450,0.03831823,0.36676535
-1.02951476,1.62011973,0.44800792,0.09863164,0.02307266,0.43005872,0.84440893,0.45520157,0.04003971,0.37308016
-1.02351176,1.62925765,0.45193231,0.10013115,0.02282020,0.43295296,0.84051127,0.45287034,0.04180982,0.37994318
-1.01750875,1.64099492,0.45648539,0.10180723,0.02249112,0.43680147,0.83793154,0.45182217,0.04358621,0.38707065
-1.01150575,1.65423799,0.46137014,0.10357930,0.02208213,0.44131670,0.83606469,0.45180227,0.04532400,0.39416200
-1.00550275,1.66788387,0.46629078,0.10536428,0.02159246,0.44620547,0.83430118,0.45255191,0.04697725,0.40091079
-0.99949975,1.68086459,0.47096465,0.10707970,0.02102405,0.45118120,0.83205079,0.45381992,0.04850046,0.40701584
-0.99349675,1.69218895,0.47513327,0.10864677,0.02038155,0.45597558,0.82876466,0.45537311,0.04985012,0.41219220
-0.98749375,1.70098020,0.47857227,0.10999331,0.01967231,0.46034928,0.82395491,0.45700522,0.05098622,0.41618151
-0.98149075,1.70650824,0.48109994,0.11105631,0.01890623,0.46410115,0.81721096,0.45854406,0.05187361,0.41876126
-0.97548774,1.70821526,0.48258393,0.11178424,0.01809553,0.46707583,0.80821228,0.45985682,0.05248322,0.41975284
-0.96948474,1.70573413,0.48294598,0.11213879,0.01725443,0.46916932,0.79673718,0.46085322,0.05279313,0.41902776
-0.96348174,1.69889883,0.48216455,0.11209617,0.01639877,0.47033241,0.78266743,0.46148672,0.05278924,0.41651217
-0.95747874,1.68774693,0.48027519,0.11164781,0.01554563,0.47057178,0.76598877,0.46175363,0.05246577,0.41218917
-0.95147574,1.67251403,0.47736874,0.11080048,0.01471284,0.46994896,0.74678756,0.46169051,0.05182540,0.40609915
-0.94547274,1.65362080,0.47358741,0.10957580,0.01391858,0.46857689,0.72524379,0.46136989,0.05087910,0.39833792
-0.93946973,1.63165309,0.46911899,0.10800924,0.01318087,0.46661462,0.70162097,0.46089467,0.04964568,0.38905290
-0.93346673,1.60733627,0.46418934,0.10614857,0.01251719,0.46426010,0.67625344,0.46039156,0.04815101,0.37843749
-0.92746373,1.58150485,0.45905349,0.10405190,0.01194403,0.46174151,0.64953182,0.46000381,0.04642706,0.36672383
-0.92146073,1.55506871,0.45398585,0.10178534,0.01147654,0.45930747,0.62188709,0.45988369,0.04451073,0.35417432
-0.91545773,1.52897739,0.44926966,0.09942041,0.01112820,0.45721654,0.59377423,0.46018504,0.04244249,0.34107223
-0.90945473,1.50418390,0.44518636,0.09703132,0.01091053,0.45572644,0.56565596,0.46105614,0.04026501,0.32771176
-0.90345173,1.48160936,0.44200511,0.09469223,0.01083284,0.45508336,0.53798717,0.46263343,0.03802175,0.31438804
-0.89744872,1.46210994,0.43997286,0.09247451,0.01090205,0.45551191,0.51120077,0.46503602,0.03575555,0.30138726
-0.89144572,1.44644715,0.43930542,0.09044424,0.01112252,0.45720594,0.48569518,0.46836145,0.03350735,0.28897747
-0.88544272,1.43526252,0.44017971,0.08865994,0.01149601,0.46032062,0.46182407,0.47268264,0.03131506,0.27740039
-0.87943972,1.42905740,0.44272749,0.08717067,0.01202155,0.46496599,0.43988834,0.47804616,0.02921259,0.26686424
-0.87343672,1.42817841,0.44703074,0.08601443,0.01269553,0.47120232,0.42013060,0.48447181,0.02722905,0.25753814
-0.86743372,1.43280877,0.45311878,0.08521712,0.01351169,0.47903713,0.40273212,0.49195330,0.02538825,0.24954801
-0.86143072,1.44296544,0.46096706,0.08479187,0.01446126,0.48842415,0.38781204,0.50046011,0.02370836,0.24297408
-0.85542771,1.45850197,0.47049779,0.08473881,0.01553313,0.49926401,0.37542878,0.50994006,0.02220184,0.23785010
-0.84942471,1.47911653,0.48158210,0.08504537,0.01671403,0.51140664,0.36558327,0.52032255,0.02087553,0.23416407
-0.84342171,1.50436443,0.49404370,0.08568687,0.01798882,0.52465523,0.35822370,0.53152220,0.01973096,0.23186057
-0.83741871,1.53367460,0.50766375,0.08662759,0.01934079,0.53877145,0.35325143,0.54344254,0.01876481,0.23084430
-0.83141571,1.56636899,0.52218686,0.08782207,0.02075204,0.55348182,0.35052772,0.55597964,0.01796949,0.23098486
-0.82541271,1.60168413,0.53732784,0.08921671,0.02220380,0.56848488,0.34988086,0.56902528,0.01733385,0.23212237
-0.81940970,1.63879396,0.55277906,0.09075155,0.02367688,0.58345903,0.35111350,0.58246979,0.01684382,0.23407383
-0.81340670,1.67683315,0.56821812,0.09236219,0.02515206,0.59807057,0.35400972,0.59620408,0.01648327,0.23663984
-0.80740370,1.71492000,0.58331562,0.09398175,0.02661049,0.61198203,0.35834180,0.61012103,0.01623466,0.23961152
-0.80140070,1.75217852,0.59774292,0.09554284,0.02803404,0.62486021,0.36387642,0.62411624,0.01607979,0.24277736
-0.79539770,1.78775880,0.61117952,0.09697950,0.02940568,0.63638402,0.37038012,0.63808798,0.01600043,0.24592974
