energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
4.25312656,0.71731145,0.12287019,0.10806765,0.00043490,0.08618471,0.07859335,0.06921191,0.49114039,0.00000000
4.25912956,0.74096463,0.12930639,0.11082761,0.00051992,0.08930193,0.08662861,0.07014831,0.49513989,0.00000000
4.26513257,0.76435817,0.13605738,0.11343970,0.00062447,0.09245534,0.09552566,0.07087318,0.49709799,0.00000000
4.27113557,0.78742685,0.14307714,0.11588788,0.00075082,0.09563515,0.10529894,0.07137703,0.49696090,0.00000000
4.27713857,0.81015450,0.15033347,0.11816519,0.00090152,0.09883714,0.11595255,0.07165791,0.49473378,0.00000000
4.28314157,0.83256233,0.15780644,0.12027231,0.00107937,0.10206152,0.12747675,0.07172063,0.49047519,0.00000000
4.28914457,0.85469600,0.16548645,0.12221584,0.00128738,0.10531167,0.13984458,0.07157570,0.48429017,0.00000000
4.29514757,0.87661220,0.17337194,0.12400653,0.00152868,0.10859281,0.15300885,0.07123835,0.47632237,0.00000000
4.30115058,0.89836545,0.18146688,0.12565751,0.00180645,0.11191072,0.16689975,0.07072733,0.46674565,0.00000000
4.30715358,0.91999575,0.18977807,0.12718253,0.00212384,0.11527047,0.18142316,0.07006380,0.45575560,0.00000000
4.31315658,0.94151783,0.19831230,0.12859447,0.00248386,0.11867532,0.19645983,0.06927032,0.44356139,0.00000000
4.31915958,0.96291246,0.20707357,0.12990399,0.00288922,0.12212581,0.21186556,0.06836984,0.43037830,0.00000000
4.32516258,0.98412030,0.21606032,0.13111852,0.00334223,0.12561901,0.22747257,0.06738494,0.41642118,0.00000000
4.33116558,1.00503855,0.22526295,0.13224154,0.00384466,0.12914804,0.24309181,0.06633714,0.40189912,0.00000000
4.33716858,1.02552048,0.23466157,0.13327224,0.00439751,0.13270174,0.25851653,0.06524646,0.38701136,0.00000000
4.34317159,1.04537778,0.24422419,0.13420541,0.00500095,0.13626461,0.27352675,0.06413106,0.37194444,0.00000000
4.34917459,1.06438558,0.25390538,0.13503172,0.00565409,0.13981690,0.28789461,0.06300712,0.35687069,0.00000000
4.35517759,1.08228966,0.26364546,0.13573820,0.00635489,0.14333491,0.30139041,0.06188876,0.34194769,0.00000000
4.36118059,1.09881547,0.27337035,0.13630894,0.00709999,0.14679136,0.31378906,0.06078816,0.32731868,0.00000000
4.36718359,1.11367842,0.28299194,0.13672592,0.00788468,0.15015591,0.32487668,0.05971569,0.31311363,0.00000000
4.37318659,1.12659479,0.29240921,0.13696995,0.00870278,0.15339575,0.33445706,0.05868008,0.29945069,0.00000000
4.37918959,1.13729271,0.30150989,0.13702163,0.00954668,0.15647627,0.34235778,0.05768868,0.28643791,0.00000000
4.38519260,1.14552274,0.31017278,0.13686226,0.01040738,0.15936166,0.34843553,0.05674767,0.27417475,0.00000000
4.39119560,1.15106738,0.31827051,0.13647475,0.01127455,0.16201572,0.35258063,0.05586220,0.26275347,0.00000000
4.39719860,1.15374936,0.32567290,0.13584437,0.01213674,0.16440250,0.35472034,0.05503659,0.25226006,0.00000000
4.40320160,1.15343823,0.33225058,0.13495938,0.01298156,0.16648708,0.35482103,0.05427442,0.24277468,0.00000000
4.40920460,1.15005516,0.33787895,0.13381165,0.01379596,0.16823633,0.35288893,0.05357859,0.23437154,0.00000000
4.41520760,1.14357585,0.34244234,0.13239695,0.01456659,0.16961966,0.34896968,0.05295135,0.22711826,0.00000000
4.42121061,1.13403159,0.34583812,0.13071529,0.01528011,0.17060982,0.34314653,0.05239428,0.22107469,0.00000000
4.42721361,1.12150861,0.34798083,0.12877105,0.01592359,0.17118362,0.33553748,0.05190828,0.21629133,0.00000000
4.43321661,1.10614584,0.34880604,0.12657302,0.01648495,0.17132273,0.32629140,0.05149347,0.21280751,0.00000000
4.43921961,1.08813130,0.34827388,0.12413433,0.01695331,0.17101435,0.31558348,0.05114917,0.21064929,0.00000000
4.44522261,1.06769744,0.34637208,0.12147230,0.01731939,0.17025183,0.30361004,0.05087380,0.20982748,0.00000000
4.45122561,1.04511561,0.34311847,0.11860825,0.01757584,0.16903519,0.29058313,0.05066487,0.21033570,0.00000000
4.45722861,1.02068989,0.33856276,0.11556711,0.01771753,0.16737154,0.27672508,0.05051890,0.21214874,0.00000000
4.46323162,0.99475059,0.33278748,0.11237710,0.01774176,0.16527524,0.26226317,0.05043145,0.21522136,0.00000000
4.46923462,0.96764756,0.32590819,0.10906925,0.01764838,0.16276795,0.24742466,0.05039705,0.21948752,0.00000000
4.47523762,0.93974341,0.31807268,0.10567687,0.01743988,0.15987846,0.23243233,0.05040930,0.22486026,0.00000000
4.48124062,0.91140700,0.30945934,0.10223494,0.01712132,0.15664224,0.21750060,0.05046085,0.23123219,0.00000000
4.48724362,0.88300702,0.30027460,0.09877950,0.01670021,0.15310085,0.20283237,0.05054353,0.23847664,0.00000000
4.49324662,0.85490606,0.29074951,0.09534692,0.01618631,0.14930113,0.18861646,0.05064837,0.24644950,0.00000000
4.49924962,0.82745499,0.28113560,0.09197316,0.01559135,0.14529418,0.17502587,0.05076580,0.25499164,0.00000000
4.50525263,0.80098784,0.27169989,0.08869307,0.01492870,0.14113430,0.16221657,0.05088573,0.26393194,0.00000000
4.51125563,0.77581728,0.26271952,0.08553965,0.01421296,0.13687778,0.15032694,0.05099777,0.27309077,0.00000000
4.51725863,0.75223052,0.25447575,0.08254331,0.01345959,0.13258167,0.13947770,0.05109141,0.28228383,0.00000000
4.52326163,0.73048598,0.24724778,0.07973127,0.01268448,0.12830261,0.12977225,0.05115622,0.29132631,0.00000000
4.52926463,0.71081042,0.24130636,0.07712704,0.01190356,0.12409575,0.12129734,0.05118215,0.30003703,0.00000000
4.53526763,0.69339681,0.23690744,0.07474991,0.01113239,0.12001370,0.11412407,0.05115974,0.30824270,0.00000000
4.54127064,0.67840283,0.23428598,0.07261470,0.01038588,0.11610580,0.10830897,0.05108042,0.31578188,0.00000000
4.54727364,0.66594993,0.23365014,0.07073153,0.00967798,0.11241741,0.10389535,0.05093678,0.32250868,0.00000000
4.55327664,0.65612318,0.23517595,0.06910583,0.00902147,0.10898954,0.10091468,0.05072282,0.32829600,0.00000000
4.55927964,0.64897160,0.23900267,0.06773843,0.00842780,0.10585862,0.09938813,0.05043423,0.33303828,0.00000000
4.56528264,0.64450923,0.24522890,0.06662582,0.00790707,0.10305648,0.09932817,0.05006858,0.33665352,0.00000000
4.57128564,0.64271669,0.25390970,0.06576051,0.00746796,0.10061049,0.10074027,0.04962552,0.33908467,0.00000000
4.57728864,0.64354342,0.26505468,0.06513154,0.00711784,0.09854388,0.10362476,0.04910688,0.34030031,0.00000000
4.58329165,0.64691033,0.27862724,0.06472498,0.00686286,0.09687609,0.10797871,0.04851677,0.34029457,0.00000000
4.58929465,0.65271304,0.29454502,0.06452459,0.00670814,0.09562331,0.11379801,0.04786158,0.33908636,0.00000000
4.59529765,0.66082551,0.31268146,0.06451245,0.00665793,0.09479886,0.12107946,0.04714988,0.33671797,0.00000000
4.60130065,0.67110403,0.33286863,0.06466960,0.00671586,0.09441370,0.12982290,0.04639231,0.33325314,0.00000000
4.60730365,0.68339148,0.35490108,0.06497663,0.00688518,0.09447676,0.14003335,0.04560135,0.32877459,0.00000000
4.61330665,0.69752179,0.37854078,0.06541431,0.00716891,0.09499522,0.15172293,0.04479107,0.32338122,0.00000000
4.61930965,0.71332434,0.40352278,0.06596399,0.00757008,0.09597464,0.16491259,0.04397675,0.31718507,0.00000000
4.62531266,0.73062831,0.42956166,0.06660811,0.00809189,0.09741888,0.17963334,0.04317454,0.31030809,0.00000000
4.63131566,0.74926665,0.45635828,0.06733042,0.00873773,0.09932990,0.19592698,0.04240096,0.30287887,0.00000000
4.63731866,0.76907966,0.48360673,0.06811624,0.00951127,0.10170735,0.21384606,0.04167252,0.29502945,0.00000000
4.64332166,0.78991781,0.51100126,0.06895250,0.01041639,0.10454802,0.23345291,0.04100519,0.28689217,0.00000000
4.64932466,0.81164379,0.53824273,0.06982776,0.01145702,0.10784511,0.25481765,0.04041392,0.27859679,0.00000000
4.65532766,0.83413360,0.56504463,0.07073205,0.01263696,0.11158738,0.27801510,0.03991220,0.27026774,0.00000000
4.66133067,0.85727661,0.59113818,0.07165667,0.01395958,0.11575825,0.30312053,0.03951160,0.26202175,0.00000000
4.66733367,0.88097448,0.61627654,0.07259386,0.01542742,0.12033491,0.33020417,0.03922135,0.25396559,0.00000000
4.67333667,0.90513910,0.64023808,0.07353649,0.01704178,0.12528735,0.35932485,0.03904802,0.24619432,0.00000000
4.67933967,0.92968959,0.66282844,0.07447764,0.01880223,0.13057766,0.39052267,0.03899521,0.23878961,0.00000000
4.68534267,0.95454848,0.68388170,0.07541019,0.02070612,0.13615935,0.42381121,0.03906335,0.23181854,0.00000000
4.69134567,0.97963741,0.70326050,0.07632647,0.02274808,0.14197700,0.45916944,0.03924957,0.22533263,0.00000000
4.69734867,1.00487265,0.72085553,0.07721791,0.02491956,0.14796622,0.49653399,0.03954767,0.21936720,0.00000000
4.70335168,1.03016065,0.73658424,0.07807475,0.02720843,0.15405386,0.53579194,0.03994818,0.21394105,0.00000000
4.70935468,1.05539409,0.75038930,0.07888590,0.02959867,0.16015872,0.57677491,0.04043853,0.20905651,0.00000000
4.71535768,1.08044873,0.76223675,0.07963888,0.03207023,0.16619262,0.61925478,0.04100335,0.20469984,0.00000000
4.72136068,1.10518131,0.77211420,0.08031988,0.03459894,0.17206187,0.66294144,0.04162478,0.20084194,0.00000000
4.72736368,1.12942882,0.78002913,0.08091394,0.03715671,0.17766911,0.70748312,0.04228299,0.19743953,0.00000000
4.73336668,1.15300920,0.78600742,0.08140531,0.03971186,0.18291558,0.75246927,0.04295668,0.19443663,0.00000000
4.73936968,1.17572364,0.79009221,0.08177790,0.04222960,0.18770355,0.79743645,0.04362368,0.19176642,0.00000000
4.74537269,1.19736033,0.79234306,0.08201579,0.04467276,0.19193898,0.84187691,0.04426164,0.18935346,0.00000000
4.75137569,1.21769955,0.79283532,0.08210392,0.04700265,0.19553433,0.88524989,0.04484862,0.18711612,0.00000000
4.75737869,1.23651999,0.79165976,0.08202869,0.04918007,0.19841124,0.92699518,0.04536382,0.18496930,0.00000000
4.76338169,1.25360571,0.78892217,0.08177870,0.05116641,0.20050315,0.96654847,0.04578822,0.18282725,0.00000000
4.76938469,1.26875368,0.78474291,0.08134538,0.05292482,0.20175762,1.00335794,0.04610514,0.18060646,0.00000000
4.77538769,1.28178130,0.77925635,0.08072357,0.05442140,0.20213831,1.03690123,0.04630083,0.17822852,0.00000000
4.78139070,1.29253356,0.77260987,0.07991201,0.05562628,0.20162647,1.06670212,0.04636483,0.17562275,0.00000000
4.78739370,1.30088939,0.76496266,0.07891372,0.05651473,0.20022196,1.09234618,0.04629037,0.17272861,0.00000000
4.79339670,1.30676708,0.75648393,0.07773615,0.05706797,0.19794361,1.11349444,0.04607453,0.16949779,0.00000000
4.79939970,1.31012816,0.74735091,0.07639126,0.05727389,0.19482904,1.12989457,0.04571836,0.16589582,0.00000000
4.80540270,1.31097983,0.73774631,0.07489533,0.05712755,0.19093385,1.14138898,0.04522678,0.16190312,0.00000000
4.81140570,1.30937578,0.72785569,0.07326866,0.05663130,0.18633022,1.14791934,0.04460845,0.15751565,0.00000000
4.81740870,1.30541521,0.71786456,0.07153504,0.05579479,0.18110504,1.14952748,0.04387546,0.15274483,0.00000000
4.82341171,1.29924037,0.70795553,0.06972117,0.05463465,0.17535755,1.14635238,0.04304289,0.14761705,0.00000000
4.82941471,1.29103259,0.69830555,0.06785582,0.05317389,0.16919664,1.13862368,0.04212833,0.14217256,0.00000000
4.83541771,1.28100706,0.68908346,0.06596906,0.05144111,0.16273791,1.12665191,0.04115133,0.13646403,0.00000000
4.84142071,1.26940663,0.68044787,0.06409130,0.04946954,0.15610064,1.11081594,0.04013274,0.13055459,0.00000000
4.84742371,1.25649490,0.67254550,0.06225239,0.04729595,0.14940465,1.09154835,0.03909405,0.12451574,0.00000000
4.85342671,1.24254885,0.66551003,0.06048075,0.04495941,0.14276729,1.06931949,0.03805679,0.11842499,0.00000000
4.85942971,1.22785142,0.65946151,0.05880248,0.04250009,0.13630069,1.04462085,0.03704182,0.11236347,0.00000000
4.86543272,1.21268421,0.65450624,0.05724066,0.03995805,0.13010915,1.01794873,0.03606880,0.10641358,0.00000000
4.87143572,1.19732062,0.65073705,0.05581470,0.03737214,0.12428701,0.98978870,0.03515559,0.10065679,0.00000000
4.87743872,1.18201970,0.64823404,0.05453981,0.03477896,0.11891687,0.96060179,0.03431785,0.09517154,0.00000000
4.88344172,1.16702076,0.64706551,0.05342676,0.03221202,0.11406827,0.93081273,0.03356864,0.09003155,0.00000000
4.88944472,1.15253910,0.64728899,0.05248160,0.02970107,0.10979686,0.90080064,0.03291816,0.08530435,0.00000000
4.89544772,1.13876270,0.64895234,0.05170573,0.02727162,0.10614404,0.87089263,0.03237358,0.08105011,0.00000000
4.90145073,1.12585016,0.65209465,0.05109601,0.02494467,0.10313707,0.84136014,0.03193904,0.07732084,0.00000000
4.90745373,1.11392967,0.65674694,0.05064508,0.02273661,0.10078963,0.81241808,0.03161563,0.07415991,0.00000000
4.91345673,1.10309915,0.66293247,0.05034180,0.02065931,0.09910272,0.78422658,0.03140163,0.07160173,0.00000000
4.91945973,1.09342727,0.67066662,0.05017177,0.01872037,0.09806601,0.75689493,0.03129271,0.06967175,0.00000000
4.92546273,1.08495535,0.67995627,0.05011797,0.01692352,0.09765931,0.73048743,0.03128228,0.06838659,0.00000000
4.93146573,1.07769984,0.69079871,0.05016147,0.01526905,0.09785434,0.70503044,0.03136186,0.06775425,0.00000000
4.93746873,1.07165532,0.70317997,0.05028208,0.01375438,0.09861659,0.68052047,0.03152154,0.06777442,0.00000000
4.94347174,1.06679765,0.71707282,0.05045908,0.01237462,0.09990717,0.65693243,0.03175041,0.06843879,0.00000000
4.94947474,1.06308723,0.73243437,0.05067190,0.01112314,0.10168465,0.63422784,0.03203699,0.06973131,0.00000000
4.95547774,1.06047203,0.74920357,0.05090067,0.00999213,0.10390674,0.61236251,0.03236971,0.07162846,0.00000000
4.96148074,1.05889037,0.76729868,0.05112682,0.00897310,0.10653177,0.59129328,0.03273726,0.07409948,0.00000000
4.96748374,1.05827328,0.78661504,0.05133344,0.00805739,0.10951995,0.57098370,0.03312893,0.07710648,0.00000000
4.97348674,1.05854640,0.80702338,0.05150561,0.00723647,0.11283429,0.55140841,0.03353487,0.08060463,0.00000000
4.97948974,1.05963141,0.82836888,0.05163061,0.00650234,0.11644128,0.53255616,0.03394631,0.08454233,0.00000000
4.98549275,1.06144716,0.85047129,0.05169802,0.00584771,0.12031111,0.51443165,0.03435563,0.08886148,0.00000000
4.99149575,1.06391043,0.87312637,0.05169967,0.00526621,0.12441778,0.49705601,0.03475642,0.09349775,0.00000000
4.99749875,1.06693667,0.89610869,0.05162957,0.00475248,0.12873877,0.48046638,0.03514343,0.09838117,0.00000000
5.00350175,1.07044073,0.91917608,0.05148374,0.00430221,0.13325458,0.46471462,0.03551248,0.10343677,0.00000000
5.00950475,1.07433782,0.94207553,0.05125993,0.00391214,0.13794812,0.44986536,0.03586032,0.10858548,0.00000000
5.01550775,1.07854477,0.96455061,0.05095744,0.00358001,0.14280395,0.43599366,0.03618446,0.11374529,0.00000000
5.02151076,1.08298181,0.98634994,0.05057683,0.00330452,0.14780754,0.42318250,0.03648297,0.11883265,0.00000000
5.02751376,1.08757464,1.00723665,0.05011962,0.00308516,0.15294453,0.41152004,0.03675434,0.12376397,0.00000000
5.03351676,1.09225701,1.02699806,0.04958816,0.00292212,0.15820015,0.40109708,0.03699729,0.12845744,0.00000000
5.03951976,1.09697342,1.04545515,0.04898537,0.00281618,0.16355869,0.39200451,0.03721063,0.13283485,0.00000000
5.04552276,1.10168182,1.06247124,0.04831464,0.00276852,0.16900317,0.38433080,0.03739322,0.13682349,0.00000000
5.05152576,1.10635607,1.07795912,0.04757972,0.00278056,0.17451513,0.37815968,0.03754388,0.14035800,0.00000000
5.05752876,1.11098767,1.09188604,0.04678469,0.00285383,0.18007460,0.37356763,0.03766138,0.14338205,0.00000000
5.06353177,1.11558658,1.10427603,0.04593393,0.00298978,0.18566015,0.37062146,0.03774450,0.14584987,0.00000000
5.06953477,1.12018065,1.11520915,0.04503210,0.00318960,0.19124894,0.36937553,0.03779202,0.14772738,0.00000000
5.07553777,1.12481361,1.12481732,0.04408424,0.00345404,0.19681684,0.36986887,0.03780285,0.14899301,0.00000000
5.08154077,1.12954116,1.13327674,0.04309566,0.00378328,0.20233852,0.37212200,0.03777607,0.14963806,0.00000000
5.08754377,1.13442550,1.14079713,0.04207205,0.00417669,0.20778731,0.37613348,0.03771097,0.14966658,0.00000000
5.09354677,1.13952802,1.14760801,0.04101936,0.00463273,0.21313508,0.38187637,0.03760710,0.14909481,0.00000000
5.09954977,1.14490076,1.15394289,0.03994377,0.00514875,0.21835188,0.38929462,0.03746426,0.14795019,0.00000000
5.10555278,1.15057686,1.16002194,0.03885156,0.00572094,0.22340545,0.39829973,0.03728248,0.14626989,0.00000000
5.11155578,1.15656064,1.16603441,0.03774898,0.00634416,0.22826068,0.40876776,0.03706196,0.14409909,0.00000000
5.11755878,1.16281797,1.17212152,0.03664209,0.00701192,0.23287897,0.42053707,0.03680296,0.14148898,0.00000000
5.12356178,1.16926764,1.17836129,0.03553651,0.00771641,0.23721760,0.43340715,0.03650568,0.13849461,0.00000000
5.12956478,1.17577450,1.18475606,0.03443731,0.00844844,0.24122930,0.44713860,0.03617015,0.13517270,0.00000000
5.13556778,1.18214501,1.19122375,0.03334875,0.00919764,0.24486195,0.46145470,0.03579607,0.13157959,0.00000000
5.14157079,1.18812583,1.19759372,0.03227415,0.00995255,0.24805865,0.47604463,0.03538276,0.12776925,0.00000000
5.14757379,1.19340586,1.20360741,0.03121577,0.01070085,0.25075809,0.49056850,0.03492900,0.12379171,0.00000000
5.15357679,1.19762189,1.20892431,0.03017475,0.01142960,0.25289547,0.50466413,0.03443307,0.11969169,0.00000000
5.15957979,1.20036801,1.21313291,0.02915107,0.01212559,0.25440380,0.51795543,0.03389274,0.11550771,0.00000000
5.16558279,1.20120830,1.21576623,0.02814366,0.01277563,0.25521568,0.53006222,0.03330536,0.11127160,0.00000000
5.17158579,1.19969254,1.21632136,0.02715046,0.01336695,0.25526547,0.54061114,0.03266796,0.10700842,0.00000000
5.17758879,1.19537408,1.21428180,0.02616868,0.01388757,0.25449188,0.54924716,0.03197748,0.10273671,0.00000000
5.18359180,1.18782903,1.20914164,0.02519497,0.01432668,0.25284057,0.55564516,0.03123102,0.09846924,0.00000000
5.18959480,1.17667586,1.20043012,0.02422572,0.01467493,0.25026705,0.55952123,0.03042603,0.09421381,0.00000000
5.19559780,1.16159417,1.18773535,0.02325734,0.01492481,0.24673925,0.56064295,0.02956067,0.08997448,0.00000000
5.20160080,1.14234184,1.17072587,0.02228659,0.01507087,0.24224002,0.55883819,0.02863405,0.08575272,0.00000000
5.20760380,1.11876933,1.14916885,0.02131083,0.01510989,0.23676905,0.55400203,0.02764648,0.08154868,0.00000000
5.21360680,1.09083061,1.12294407,0.02032826,0.01504101,0.23034433,0.54610142,0.02659969,0.07736243,0.00000000
5.21960980,1.05858990,1.09205285,0.01933818,0.01486577,0.22300291,0.53517734,0.02549699,0.07319495,0.00000000
5.22561281,1.02222393,1.05662165,0.01834112,0.01458803,0.21480085,0.52134426,0.02434338,0.06904907,0.00000000
5.23161581,0.98201967,1.01690014,0.01733892,0.01421386,0.20581255,0.50478714,0.02314554,0.06493011,0.00000000
5.23761881,0.93836762,0.97325406,0.01633477,0.01375133,0.19612914,0.48575590,0.02191182,0.06084624,0.00000000
5.24362181,0.89175108,0.92615324,0.01533319,0.01321023,0.18585633,0.46455781,0.02065209,0.05680870,0.00000000
5.24962481,0.84273201,0.87615570,0.01433993,0.01260177,0.17511160,0.44154815,0.01937755,0.05283162,0.00000000
5.25562781,0.79193425,0.82388852,0.01336182,0.01193823,0.16402097,0.41711952,0.01810051,0.04893180,0.00000000
5.26163082,0.74002504,0.77002684,0.01240660,0.01123254,0.15271544,0.39169048,0.01683411,0.04512814,0.00000000
5.26763382,0.68769565,0.71527174,0.01148272,0.01049800,0.14132732,0.36569383,0.01559201,0.04144107,0.00000000
5.27363682,0.63564220,0.66032841,0.01059911,0.00974780,0.12998670,0.33956524,0.01438807,0.03789187,0.00000000
5.27963982,0.58454726,0.60588537,0.00976494,0.00899481,0.11881796,0.31373249,0.01323605,0.03450187,0.00000000
5.28564282,0.53506328,0.55259572,0.00898941,0.00825117,0.10793680,0.28860581,0.01214931,0.03129182,0.00000000
5.29164582,0.48779808,0.50106112,0.00828155,0.00752812,0.09744765,0.26456957,0.01114057,0.02828118,0.00000000
5.29764882,0.44330303,0.45181884,0.00765001,0.00683577,0.08744168,0.24197541,0.01022165,0.02548756,0.00000000
5.30365183,0.40206400,0.40533244,0.00710291,0.00618298,0.07799539,0.22113705,0.00940331,0.02292627,0.00000000
5.30965483,0.36449513,0.36198582,0.00664767,0.00557723,0.06916985,0.20232662,0.00869504,0.02060996,0.00000000
5.31565783,0.33093531,0.32208081,0.00629089,0.00502466,0.06101049,0.18577244,0.00810500,0.01854838,0.00000000
