energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-1.48574287,1.03440927,0.22391027,0.05529984,0.00215765,0.26709425,0.59121913,0.41047450,0.05569461,0.19445736
-1.47973987,1.04899756,0.22572806,0.05607218,0.00184871,0.27205301,0.59642274,0.41544584,0.05683875,0.19621883
-1.47373687,1.05953401,0.22679931,0.05657171,0.00158392,0.27606085,0.59925156,0.41869841,0.05773858,0.19740004
-1.46773387,1.06560553,0.22707023,0.05678159,0.00135964,0.27899982,0.59947018,0.42005626,0.05837200,0.19794702
-1.46173087,1.06695653,0.22653023,0.05669453,0.00117232,0.28078670,0.59694535,0.41940690,0.05872447,0.19783911
-1.45572786,1.06349867,0.22521463,0.05631315,0.00101866,0.28137538,0.59164857,0.41670581,0.05878968,0.19709009
-1.44972486,1.05531451,0.22320596,0.05564995,0.00089563,0.28075771,0.58365490,0.41197848,0.05856986,0.19574793
-1.44372186,1.04265485,0.22063378,0.05472704,0.00080062,0.27896279,0.57313796,0.40531998,0.05807574,0.19389318
-1.43771886,1.02593000,0.21767302,0.05357546,0.00073140,0.27605482,0.56036149,0.39689218,0.05732633,0.19163615
-1.43171586,1.00569545,0.21454083,0.05223426,0.00068624,0.27212947,0.54566784,0.38691860,0.05634831,0.18911289
-1.42571286,0.98263261,0.21149204,0.05074926,0.00066384,0.26730928,0.52946393,0.37567741,0.05517517,0.18648019
-1.41970985,0.95752550,0.20881339,0.04917166,0.00066337,0.26173799,0.51220529,0.36349261,0.05384619,0.18390984
-1.41370685,0.93123430,0.20681653,0.04755647,0.00068442,0.25557439,0.49437898,0.35072399,0.05240521,0.18158227
-1.40770385,0.90466710,0.20583013,0.04596081,0.00072693,0.24898586,0.47648604,0.33775610,0.05089927,0.17967995
-1.40170085,0.87875067,0.20619107,0.04444223,0.00079121,0.24214194,0.45902421,0.32498674,0.04937725,0.17838070
-1.39569785,0.85440156,0.20823505,0.04305698,0.00087778,0.23520830,0.44247170,0.31281539,0.04788842,0.17785124
-1.38969485,0.83249855,0.21228677,0.04185840,0.00098735,0.22834136,0.42727247,0.30163184,0.04648109,0.17824113
-1.38369185,0.81385722,0.21864980,0.04089539,0.00112070,0.22168382,0.41382379,0.29180549,0.04520138,0.17967747
-1.37768884,0.79920757,0.22759653,0.04021105,0.00127861,0.21536125,0.40246620,0.28367552,0.04409200,0.18226032
-1.37168584,0.78917527,0.23935821,0.03984151,0.00146174,0.20947991,0.39347642,0.27754223,0.04319131,0.18605919
-1.36568284,0.78426692,0.25411562,0.03981495,0.00167052,0.20412589,0.38706318,0.27365976,0.04253250,0.19111067
-1.35967984,0.78485973,0.27199034,0.04015092,0.00190510,0.19936540,0.38336612,0.27223021,0.04214298,0.19741713
-1.35367684,0.79119564,0.29303714,0.04085979,0.00216518,0.19524632,0.38245757,0.27339940,0.04204394,0.20494678
-1.34767384,0.80337988,0.31723770,0.04194259,0.00245000,0.19180074,0.38434699,0.27725426,0.04225017,0.21363483
-1.34167084,0.82138392,0.34449601,0.04339100,0.00275823,0.18904834,0.38898784,0.28382185,0.04277000,0.22338588
-1.33566783,0.84505236,0.37463561,0.04518769,0.00308790,0.18700034,0.39628641,0.29306997,0.04360545,0.23407739
-1.32966483,0.87411347,0.40739919,0.04730682,0.00343643,0.18566381,0.40611217,0.30490940,0.04475257,0.24556416
-1.32366183,0.90819297,0.44245050,0.04971483,0.00380055,0.18504600,0.41830910,0.31919755,0.04620186,0.25768354
-1.31765883,0.94683037,0.47937889,0.05237145,0.00417634,0.18515843,0.43270751,0.33574353,0.04793881,0.27026145
-1.31165583,0.98949738,0.51770645,0.05523091,0.00455933,0.18602053,0.44913586,0.35431434,0.04994460,0.28311878
-1.30565283,1.03561758,0.55689779,0.05824325,0.00494448,0.18766251,0.46743189,0.37464215,0.05219676,0.29607803
-1.29964982,1.08458676,0.59637212,0.06135589,0.00532636,0.19012727,0.48745273,0.39643227,0.05466988,0.30897002
-1.29364682,1.13579310,0.63551754,0.06451516,0.00569925,0.19347125,0.50908342,0.41937173,0.05733640,0.32164036
-1.28764382,1.18863644,0.67370690,0.06766795,0.00605729,0.19776417,0.53224349,0.44313794,0.06016725,0.33395538
-1.28164082,1.24254597,0.71031487,0.07076329,0.00639467,0.20308741,0.55689126,0.46740747,0.06313249,0.34580746
-1.27563782,1.29699551,0.74473545,0.07375392,0.00670578,0.20953132,0.58302568,0.49186418,0.06620188,0.35711929
-1.26963482,1.35151595,0.77639927,0.07659767,0.00698541,0.21719140,0.61068540,0.51620687,0.06934532,0.36784706
-1.26363182,1.40570414,0.80479004,0.07925871,0.00722896,0.22616349,0.63994533,0.54015579,0.07253318,0.37798227
-1.25762881,1.45922811,0.82945927,0.08170847,0.00743257,0.23653832,0.67091053,0.56345798,0.07573656,0.38755213
-1.25162581,1.51182826,0.85003878,0.08392641,0.00759332,0.24839546,0.70370770,0.58589119,0.07892735,0.39661837
-1.24562281,1.56331470,0.86625036,0.08590038,0.00770937,0.26179712,0.73847476,0.60726635,0.08207828,0.40527454
-1.23961981,1.61356093,0.87791218,0.08762665,0.00778005,0.27678211,0.77534875,0.62742842,0.08516286,0.41364181
-1.23361681,1.66249435,0.88494180,0.08910971,0.00780600,0.29336013,0.81445272,0.64625595,0.08815532,0.42186334
-1.22761381,1.71008434,0.88735558,0.09036161,0.00778918,0.31150689,0.85588218,0.66365928,0.09103046,0.43009754
-1.22161081,1.75632867,0.88526469,0.09140114,0.00773296,0.33116025,0.89969180,0.67957781,0.09376372,0.43851036
-1.21560780,1.80123935,0.87886811,0.09225268,0.00764212,0.35221769,0.94588311,0.69397651,0.09633113,0.44726696
-1.20960480,1.84482890,0.86844296,0.09294492,0.00752284,0.37453528,0.99439375,0.70684224,0.09870957,0.45652313
-1.20360180,1.88709808,0.85433281,0.09350948,0.00738269,0.39792836,1.04508912,0.71817997,0.10087715,0.46641687
-1.19759880,1.92802619,0.83693466,0.09397944,0.00723060,0.42217394,1.09775681,0.72800957,0.10281372,0.47706048
-1.19159580,1.96756465,0.81668540,0.09438796,0.00707682,0.44701491,1.15210438,0.73636322,0.10450167,0.48853365
-1.18559280,2.00563468,0.79404827,0.09476703,0.00693290,0.47216586,1.20776084,0.74328394,0.10592691,0.50087777
-1.17958979,2.04212922,0.76950021,0.09514631,0.00681163,0.49732050,1.26428188,0.74882513,0.10707996,0.51409195
-1.17358679,2.07691952,0.74352049,0.09555234,0.00672703,0.52216027,1.32115888,0.75305145,0.10795727,0.52813094
-1.16758379,2.10986582,0.71658119,0.09600788,0.00669427,0.54636396,1.37783161,0.75604071,0.10856248,0.54290504
-1.16158079,2.14083188,0.68913970,0.09653168,0.00672965,0.56961797,1.43370395,0.75788679,0.10890780,0.55828221
-1.15557779,2.16970227,0.66163352,0.09713842,0.00685053,0.59162671,1.48816241,0.75870320,0.10901511,0.57409229
-1.14957479,2.19640154,0.63447714,0.09783901,0.00707522,0.61212282,1.54059646,0.75862693,0.10891707,0.59013317
-1.14357179,2.22091384,0.60806090,0.09864110,0.00742285,0.63087673,1.59041996,0.75782214,0.10865769,0.60617867
-1.13756878,2.24330165,0.58275152,0.09954972,0.00791320,0.64770512,1.63709276,0.75648330,0.10829270,0.62198785
-1.13156578,2.26372216,0.55889384,0.10056817,0.00856645,0.66247799,1.68014141,0.75483721,0.10788935,0.63731526
-1.12556278,2.28243994,0.53681325,0.10169880,0.00940283,0.67512393,1.71917807,0.75314356,0.10752566,0.65192166
-1.11955978,2.29983453,0.51681830,0.10294388,0.01044228,0.68563327,1.75391666,0.75169365,0.10728913,0.66558466
-1.11355678,2.31640213,0.49920302,0.10430628,0.01170387,0.69405907,1.78418537,0.75080697,0.10727487,0.67810881
-1.10755378,2.33275028,0.48424837,0.10579006,0.01320530,0.70051576,1.80993481,0.75082557,0.10758309,0.68933446
-1.10155078,2.34958547,0.47222251,0.10740073,0.01496215,0.70517531,1.83124117,0.75210612,0.10831610,0.69914506
-1.09554777,2.36769328,0.46337948,0.10914527,0.01698724,0.70826120,1.84830420,0.75500981,0.10957493,0.70747235
-1.08954477,2.38791170,0.45795627,0.11103191,0.01928975,0.71004023,1.86143960,0.75989039,0.11145547,0.71429918
-1.08354177,2.41109812,0.45616795,0.11306950,0.02187449,0.71081244,1.87106622,0.76708061,0.11404452,0.71965970
-1.07753877,2.43809123,0.45820132,0.11526665,0.02474104,0.71089945,1.87768811,0.77687778,0.11741578,0.72363691
-1.07153577,2.46966925,0.46420689,0.11763061,0.02788304,0.71063171,1.88187230,0.78952873,0.12162583,0.72635756
-1.06553277,2.50650633,0.47428982,0.12016599,0.03128755,0.71033500,1.88422291,0.80521518,0.12671060,0.72798462
-1.05952976,2.54912894,0.48850022,0.12287331,0.03493447,0.71031675,1.88535284,0.82403993,0.13268212,0.72870768
-1.05352676,2.59787446,0.50682323,0.12574759,0.03879627,0.71085273,1.88585397,0.84601475,0.13952606,0.72873181
-1.04752376,2.65285415,0.52916960,0.12877696,0.04283783,0.71217452,1.88626750,0.87105056,0.14719987,0.72826520
-1.04152076,2.71392249,0.55536744,0.13194151,0.04701662,0.71445848,1.88705556,0.89895059,0.15563201,0.72750663
-1.03551776,2.78065484,0.58515568,0.13521239,0.05128308,0.71781649,1.88857561,0.92940701,0.16472208,0.72663297
-1.02951476,2.85233515,0.61817985,0.13855123,0.05558137,0.72228914,1.89105889,0.96200135,0.17434198,0.72578783
-1.02351176,2.92795478,0.65399093,0.14191009,0.05985034,0.72784144,1.89459413,0.99620923,0.18433820,0.72507168
-1.01750875,3.00622353,0.69204730,0.14523178,0.06402483,0.73436160,1.89911742,1.03140910,0.19453513,0.72453421
-1.01150575,3.08559280,0.73172053,0.14845078,0.06803716,0.74166283,1.90440902,1.06689529,0.20473925,0.72416923
-1.00550275,3.16429097,0.77230480,0.15149463,0.07181890,0.74948829,1.91009739,1.10189476,0.21474428,0.72391267
-0.99949975,3.24036974,0.81303007,0.15428570,0.07530268,0.75751906,1.91567062,1.13558732,0.22433685,0.72364353
-0.99349675,3.31176027,0.85307868,0.15674355,0.07842413,0.76538484,1.92049474,1.16712851,0.23330271,0.72318805
-0.98749375,3.37633691,0.89160500,0.15878741,0.08112380,0.77267703,1.92383841,1.19567443,0.24143314,0.72232682
-0.98149075,3.43198618,0.92775745,0.16033896,0.08334900,0.77896377,1.92490283,1.22040755,0.24853136,0.72080441
-0.97548774,3.47667823,0.96070211,0.16132518,0.08505545,0.78380621,1.92285560,1.24056262,0.25441864,0.71834122
-0.96948474,3.50853764,0.98964708,0.16168114,0.08620869,0.78677544,1.91686704,1.25545141,0.25893987,0.71464671
-0.96348174,3.52591075,1.01386651,0.16135256,0.08678523,0.78746926,1.90614719,1.26448553,0.26196848,0.70943358
-0.95747874,3.52742628,1.03272328,0.16029810,0.08677328,0.78552823,1.88998183,1.26719620,0.26341025,0.70243194
-0.95147574,3.51204678,1.04568947,0.15849116,0.08617311,0.78065016,1.86776582,1.26325015,0.26320621,0.69340290
-0.94547274,3.47910850,1.05236351,0.15592124,0.08499705,0.77260242,1.83903213,1.25246111,0.26133411,0.68215080
-0.93946973,3.42834798,1.05248326,0.15259459,0.08326898,0.76123166,1.80347531,1.23479617,0.25780886,0.66853357
-0.93346673,3.35991419,1.04593460,0.14853438,0.08102357,0.74647038,1.76096828,1.21037705,0.25268147,0.65247059
-0.92746373,3.27436588,1.03275481,0.14378007,0.07830506,0.72834026,1.71157175,1.17947593,0.24603699,0.63394786
-0.92146073,3.17265426,1.01313086,0.13838639,0.07516580,0.70695196,1.65553598,1.14250643,0.23799121,0.61302018
-0.91545773,3.05609215,0.98739255,0.13242157,0.07166460,0.68250169,1.59329498,1.10000984,0.22868652,0.58981039
-0.90945473,2.92631108,0.95600086,0.12596531,0.06786488,0.65526458,1.52545347,1.05263753,0.21828699,0.56450573
-0.90345173,2.78520848,0.91953211,0.11910628,0.06383278,0.62558535,1.45276757,1.00113012,0.20697295,0.53735165
-0.89744872,2.63488743,0.87865859,0.11193943,0.05963528,0.59386675,1.37612017,0.94629457,0.19493531,0.50864353
-0.89144572,2.47759185,0.83412663,0.10456319,0.05533840,0.56055622,1.29649233,0.88897997,0.18236981,0.47871659
-0.88544272,2.31563981,0.78673304,0.09707672,0.05100554,0.52613168,1.21493210,0.83005313,0.16947144,0.44793489
-0.87943972,2.15135787,0.73730097,0.08957725,0.04669609,0.49108672,1.13252223,0.77037499,0.15642933,0.41667960
-0.87343672,1.98701902,0.68665613,0.08215769,0.04246415,0.45591619,1.05034830,0.71077861,0.14342213,0.38533751
-0.86743372,1.82478646,0.63560440,0.07490454,0.03835771,0.42110251,0.96946836,0.65204954,0.13061411,0.35428992
-0.86143072,1.66666495,0.58491149,0.06789618,0.03441796,0.38710324,0.89088550,0.59490920,0.11815205,0.32390268
-0.85542771,1.51446126,0.53528555,0.06120164,0.03067896,0.35434045,0.81552406,0.54000161,0.10616301,0.29451756
-0.84942471,1.36975438,0.48736288,0.05487971,0.02716758,0.32319193,0.74421021,0.48788370,0.09475293,0.26644527
-0.84342171,1.23387579,0.44169745,0.04897855,0.02390371,0.29398467,0.67765739,0.43901936,0.08400604,0.23996020
-0.83741871,1.10789968,0.39875391,0.04353571,0.02090063,0.26699045,0.61645650,0.39377692,0.07398509,0.21529709
-0.83141571,0.99264234,0.35890442,0.03857851,0.01816562,0.24242352,0.56107106,0.35243001,0.06473220,0.19264938
-0.82541271,0.88866992,0.32242880,0.03412466,0.01570070,0.22044038,0.51183668,0.31516118,0.05627029,0.17216917
-0.81940970,0.79631312,0.28951786,0.03018321,0.01350343,0.20114118,0.46896468,0.28206811,0.04860501,0.15396856
-0.81340670,0.71568758,0.26027926,0.02675568,0.01156785,0.18457273,0.43254897,0.25317158,0.04172689,0.13812220
-0.80740370,0.64671831,0.23474566,0.02383719,0.00988533,0.17073255,0.40257571,0.22842490,0.03561377,0.12467053
-0.80140070,0.58916684,0.21288433,0.02141779,0.00844551,0.15957392,0.37893494,0.20772422,0.03023331,0.11362366
-0.79539770,0.54265959,0.19460791,0.01948364,0.00723716,0.15101141,0.36143360,0.19091914,0.02554537,0.10496548
-0.78939470,0.50671631,0.17978571,0.01801822,0.00624894,0.14492674,0.34980914,0.17782331,0.02150443,0.09865778
-0.78339170,0.48077748,0.16825500,0.01700337,0.00547008,0.14117463,0.34374330,0.16822458,0.01806175,0.09464417
-0.77738869,0.46422987,0.15983203,0.01642026,0.00489106,0.13958864,0.34287555,0.16189446,0.01516729,0.09285362
-0.77138569,0.45642963,0.15432221,0.01625013,0.00450403,0.13998655,0.34681576,0.15859660,0.01277138,0.09320362
-0.76538269,0.45672254,0.15152941,0.01647494,0.00430321,0.14217551,0.35515590,0.15809420,0.01082617,0.09560274
-0.75937969,0.46446115,0.15126383,0.01707777,0.00428517,0.14595664,0.36748054,0.16015631,0.00928671,0.09995281
-0.75337669,0.47901889,0.15334862,0.01804317,0.00444895,0.15112926,0.38337603,0.16456284,0.00811180,0.10615051
-0.74737369,0.49980104,0.15762482,0.01935722,0.00479611,0.15749465,0.40243839,0.17110854,0.00726456,0.11408869
-0.74137069,0.52625305,0.16395485,0.02100754,0.00533063,0.16485936,0.42427989,0.17960574,0.00671285,0.12365739
-0.73536768,0.55786612,0.17222432,0.02298319,0.00605880,0.17303825,0.44853427,0.18988620,0.00642935,0.13474457
-0.72936468,0.59418066,0.18234230,0.02527438,0.00698888,0.18185712,0.47486090,0.20180191,0.00639163,0.14723695
-0.72336168,0.63478770,0.19424020,0.02787219,0.00813076,0.19115514,0.50294768,0.21522514,0.00658194,0.16102069
-0.71735868,0.67932866,0.20786914,0.03076818,0.00949561,0.20078696,0.53251302,0.23004776,0.00698697,0.17598220
-0.71135568,0.72749374,0.22319630,0.03395396,0.01109530,0.21062464,0.56330677,0.24617992,0.00759753,0.19200919
-0.70535268,0.77901905,0.24020008,0.03742076,0.01294195,0.22055923,0.59511029,0.26354824,0.00840811,0.20899162
-0.69934967,0.83368284,0.25886458,0.04115898,0.01504736,0.23050220,0.62773570,0.28209357,0.00941648,0.22682304
-0.69334667,0.89130089,0.27917349,0.04515775,0.01742243,0.24038640,0.66102437,0.30176839,0.01062317,0.24540179
-0.68734367,0.95172114,0.30110364,0.04940455,0.02007664,0.25016669,0.69484464,0.32253404,0.01203104,0.26463229
-0.68134067,1.01481782,0.32461869,0.05388486,0.02301745,0.25982010,0.72908897,0.34435767,0.01364476,0.28442631
-0.67533767,1.08048494,0.34966301,0.05858185,0.02624991,0.26934541,0.76367047,0.36720919,0.01547032,0.30470389
-0.66933467,1.14862946,0.37615624,0.06347617,0.02977609,0.27876215,0.79851892,0.39105816,0.01751457,0.32539418
-0.66333167,1.21916390,0.40398869,0.06854582,0.03359481,0.28810893,0.83357638,0.41587076,0.01978470,0.34643567
-0.65732866,1.29199878,0.43301792,0.07376610,0.03770126,0.29744102,0.86879251,0.44160678,0.02228776,0.36777613
-0.65132566,1.36703468,0.46306663,0.07910965,0.04208680,0.30682725,0.90411965,0.46821688,0.02503020,0.38937187
-0.64532266,1.44415410,0.49392205,0.08454655,0.04673876,0.31634622,0.93950779,0.49563997,0.02801730,0.41118648
-0.63931966,1.52321328,0.52533690,0.09004455,0.05164038,0.32608185,0.97489963,0.52380087,0.03125270,0.43318889
-0.63331666,1.60403393,0.55703195,0.09556931,0.05677078,0.33611840,1.01022571,0.55260823,0.03473786,0.45535091
-0.62731366,1.68639516,0.58870000,0.10108472,0.06210494,0.34653508,1.04539990,0.58195271,0.03847149,0.47764415
-0.62131066,1.77002567,0.62001128,0.10655328,0.06761385,0.35740048,1.08031519,0.61170554,0.04244903,0.50003657
-0.61530765,1.85459647,0.65061994,0.11193643,0.07326451,0.36876691,1.11484008,0.64171734,0.04666205,0.52248862
-0.60930465,1.93971435,0.68017138,0.11719491,0.07902013,0.38066499,1.14881560,0.67181737,0.05109776,0.54494931
-0.60330165,2.02491646,0.70831009,0.12228919,0.08484030,0.39309875,1.18205304,0.70181312,0.05573844,0.56735221
-0.59729865,2.10966628,0.73468768,0.12717969,0.09068109,0.40604133,1.21433262,0.73149039,0.06056100,0.58961177
-0.59129565,2.19335144,0.75897075,0.13182716,0.09649538,0.41943177,1.24540310,0.76061388,0.06553662,0.61162006
-0.58529265,2.27528374,0.78084826,0.13619289,0.10223304,0.43317296,1.27498256,0.78892831,0.07063048,0.63324423
-0.57928964,2.35470189,0.80003816,0.14023897,0.10784134,0.44713094,1.30276035,0.81616034,0.07580165,0.65432490
-0.57328664,2.43077723,0.81629304,0.14392853,0.11326535,0.46113579,1.32840038,0.84202108,0.08100319,0.67467565
-0.56728364,2.50262297,0.82940466,0.14722594,0.11844850,0.47498412,1.35154573,0.86620964,0.08618241,0.69408393
-0.56128064,2.56930694,0.83920726,0.15009713,0.12333324,0.48844325,1.37182480,0.88841744,0.09128147,0.71231326
-0.55527764,2.62986820,0.84557969,0.15250985,0.12786193,0.50125689,1.38885870,0.90833359,0.09623810,0.72910709
-0.54927464,2.68333732,0.84844640,0.15443412,0.13197780,0.51315233,1.40227009,0.92565113,0.10098676,0.74419406
-0.54327164,2.72875997,0.84777744,0.15584268,0.13562614,0.52384882,1.41169315,0.94007427,0.10545991,0.75729476
-0.53726863,2.76522347,0.84358753,0.15671159,0.13875559,0.53306684,1.41678451,0.95132627,0.10958957,0.76812973
-0.53126563,2.79188549,0.83593454,0.15702090,0.14131959,0.54053799,1.41723486,0.95915801,0.11330913,0.77642847
-0.52526263,2.80800387,0.82491740,0.15675540,0.14327790,0.54601500,1.41278080,0.96335677,0.11655519,0.78193910
-0.51925963,2.81296645,0.81067376,0.15590547,0.14459811,0.54928142,1.40321655,0.96375506,0.11926956,0.78443844
-0.51325663,2.80631967,0.79337738,0.15446787,0.14525713,0.55016059,1.38840497,0.96023899,0.12140124,0.78374180
-0.50725363,2.78779440,0.77323547,0.15244659,0.14524261,0.54852351,1.36828734,0.95275591,0.12290825,0.77971228
-0.50125063,2.75732786,0.75048605,0.14985353,0.14455407,0.54429506,1.34289147,0.94132071,0.12375936,0.77226896
-0.49524762,2.71508003,0.72539519,0.14670914,0.14320382,0.53745841,1.31233754,0.92602062,0.12393549,0.76139364
-0.48924462,2.66144377,0.69825436,0.14304279,0.14121760,0.52805728,1.27684135,0.90701795,0.12343077,0.74713566
-0.48324162,2.59704752,0.66937761,0.13889290,0.13863469,0.51619593,1.23671460,0.88455061,0.12225323,0.72961467
-0.47723862,2.52275024,0.63909868,0.13430689,0.13550773,0.50203691,1.19236202,0.85893013,0.12042500,0.70902088
-0.47123562,2.43962829,0.60776792,0.12934066,0.13190205,0.48579649,1.14427538,0.83053726,0.11798200,0.68561309
-0.46523262,2.34895455,0.57574900,0.12405791,0.12789450,0.46773813,1.09302438,0.79981502,0.11497322,0.65971413
-0.45922961,2.25217033,0.54341527,0.11852907,0.12357196,0.44816419,1.03924480,0.76725952,0.11145945,0.63170422
-0.45322661,2.15085123,0.51114595,0.11282994,0.11902941,0.42740620,0.98362425,0.73340873,0.10751167,0.60201228
-0.44722361,2.04666793,0.47932199,0.10704016,0.11436772,0.40581421,0.92688611,0.69882970,0.10320903,0.57110569
-0.44122061,1.94134383,0.44832177,0.10124141,0.10969123,0.38374565,0.86977227,0.66410467,0.09863658,0.53947884
-0.43521761,1.83661082,0.41851659,0.09551557,0.10510514,0.36155416,0.81302531,0.62981653,0.09388284,0.50764100
-0.42921461,1.73416523,0.39026618,0.08994278,0.10071290,0.33957889,0.75737084,0.59653431,0.08903725,0.47610392
-0.42321161,1.63562542,0.36391416,0.08459957,0.09661365,0.31813467,0.70350073,0.56479916,0.08418772,0.44536976
