energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-1.73186593,0.86363822,0.41328317,0.04547458,0.00177696,0.38367881,0.01716917,0.00485490,0.37402676
-1.72586293,0.83524394,0.39623208,0.04484989,0.00201027,0.37378683,0.01876645,0.00502195,0.35228644
-1.71985993,0.80981005,0.38029624,0.04434108,0.00226106,0.36506148,0.02057445,0.00525519,0.33250328
-1.71385693,0.78762572,0.36566193,0.04394951,0.00252716,0.35765139,0.02256565,0.00554665,0.31487361
-1.70785393,0.76888207,0.35246957,0.04367300,0.00280597,0.35165513,0.02470964,0.00588795,0.29954138
-1.70185093,0.75366733,0.34081147,0.04350558,0.00309437,0.34711988,0.02697307,0.00627017,0.28659476
-1.69584792,0.74196599,0.33073137,0.04343752,0.00338875,0.34404187,0.02931960,0.00668394,0.27606498
-1.68984492,0.73366190,0.32222569,0.04345545,0.00368509,0.34236849,0.03171022,0.00711940,0.26792719
-1.68384192,0.72854487,0.31524642,0.04354272,0.00397900,0.34200197,0.03410366,0.00756636,0.26210330
-1.67783892,0.72632037,0.30970525,0.04367994,0.00426580,0.34280441,0.03645714,0.00801440,0.25846633
-1.67183592,0.72662189,0.30547883,0.04384558,0.00454064,0.34460388,0.03872716,0.00845305,0.25684617
-1.66583292,0.72902538,0.30241486,0.04401680,0.00479863,0.34720151,0.04087060,0.00887202,0.25703627
-1.65982991,0.73306521,0.30033877,0.04417031,0.00503495,0.35037911,0.04284582,0.00926145,0.25880112
-1.65382691,0.73825104,0.29906070,0.04428327,0.00524504,0.35390727,0.04461393,0.00961213,0.26188407
-1.64782391,0.74408507,0.29838260,0.04433425,0.00542472,0.35755347,0.04614000,0.00991577,0.26601535
-1.64182091,0.75007915,0.29810521,0.04430415,0.00557028,0.36109013,0.04739434,0.01016529,0.27091999
-1.63581791,0.75577114,0.29803463,0.04417712,0.00567870,0.36430221,0.04835357,0.01035500,0.27632544
-1.62981491,0.76074017,0.29798851,0.04394133,0.00574767,0.36699432,0.04900169,0.01048082,0.28196876
-1.62381191,0.76462038,0.29780152,0.04358967,0.00577571,0.36899693,0.04933089,0.01054047,0.28760323
-1.61780890,0.76711272,0.29733008,0.04312034,0.00576222,0.37017173,0.04934214,0.01053354,0.29300420
-1.61180590,0.76799473,0.29645626,0.04253725,0.00570747,0.37041587,0.04904559,0.01046158,0.29797426
-1.60580290,0.76712789,0.29509078,0.04185023,0.00561266,0.36966514,0.04846070,0.01032809,0.30234758
-1.59979990,0.76446262,0.29317506,0.04107516,0.00547979,0.36789583,0.04761609,0.01013849,0.30599337
-1.59379690,0.76004077,0.29068232,0.04023380,0.00531164,0.36512555,0.04654914,0.00990001,0.30881853
-1.58779390,0.75399563,0.28761785,0.03935356,0.00511169,0.36141268,0.04530541,0.00962152,0.31076946
-1.58179090,0.74654961,0.28401819,0.03846702,0.00488394,0.35685492,0.04393781,0.00931337,0.31183293
-1.57578789,0.73800958,0.27994974,0.03761137,0.00463284,0.35158656,0.04250560,0.00898712,0.31203626
-1.56978489,0.72876020,0.27550633,0.03682767,0.00436310,0.34577501,0.04107325,0.00865535,0.31144653
-1.56378189,0.71925524,0.27080632,0.03616001,0.00407957,0.33961641,0.03970924,0.00833130,0.31016917
-1.55777889,0.71000736,0.26598898,0.03565460,0.00378710,0.33333056,0.03848474,0.00802867,0.30834563
-1.55177589,0.70157628,0.26121041,0.03535873,0.00349039,0.32715530,0.03747226,0.00776129,0.30615047
-1.54577289,0.69455597,0.25663904,0.03531980,0.00319387,0.32134053,0.03674430,0.00754289,0.30378768
-1.53976988,0.68956076,0.25245095,0.03558417,0.00290164,0.31614190,0.03637201,0.00738677,0.30148645
-1.53376688,0.68721100,0.24882490,0.03619611,0.00261732,0.31181444,0.03642382,0.00730562,0.29949638
-1.52776388,0.68811828,0.24593743,0.03719675,0.00234407,0.30860619,0.03696419,0.00731124,0.29808221
-1.52176088,0.69287077,0.24395804,0.03862306,0.00208449,0.30675201,0.03805237,0.00741436,0.29751819
-1.51575788,0.70201881,0.24304456,0.04050686,0.00184067,0.30646770,0.03974114,0.00762442,0.29808225
-1.50975488,0.71606128,0.24333895,0.04287396,0.00161417,0.30794451,0.04207579,0.00794944,0.30004999
-1.50375188,0.73543285,0.24496352,0.04574340,0.00140603,0.31134433,0.04509303,0.00839582,0.30368864
-1.49774887,0.76049272,0.24801780,0.04912679,0.00121686,0.31679545,0.04882011,0.00896826,0.30925123
-1.49174587,0.79151488,0.25257608,0.05302783,0.00104690,0.32438913,0.05327401,0.00966961,0.31697095
-1.48574287,0.82868036,0.25868578,0.05744200,0.00089604,0.33417707,0.05846092,0.01050084,0.32705594
-1.47973987,0.87207163,0.26636659,0.06235640,0.00076396,0.34616979,0.06437577,0.01146095,0.33968455
-1.47373687,0.92166928,0.27561056,0.06774985,0.00065021,0.36033599,0.07100214,0.01254694,0.35500120
-1.46773387,0.97735116,0.28638297,0.07359313,0.00055426,0.37660281,0.07831238,0.01375387,0.37311294
-1.46173087,1.03889388,0.29862403,0.07984951,0.00047566,0.39485720,0.08626801,0.01507482,0.39408668
-1.45572786,1.10597668,0.31225130,0.08647537,0.00041406,0.41494799,0.09482052,0.01650105,0.41794719
-1.44972486,1.17818749,0.32716272,0.09342108,0.00036939,0.43668897,0.10391238,0.01802207,0.44467591
-1.44372186,1.25503083,0.34324005,0.10063201,0.00034191,0.45986255,0.11347841,0.01962578,0.47421041
-1.43771886,1.33593739,0.36035259,0.10804963,0.00033236,0.48422400,0.12344738,0.02129871,0.50644467
-1.43171586,1.42027484,0.37836103,0.11561277,0.00034203,0.50950622,0.13374382,0.02302618,0.54123003
-1.42571286,1.50735951,0.39712109,0.12325876,0.00037290,0.53542467,0.14428990,0.02479258,0.57837677
-1.41970985,1.59646849,0.41648704,0.13092474,0.00042776,0.56168250,0.15500740,0.02658164,0.61765643
-1.41370685,1.68685195,0.43631462,0.13854881,0.00051033,0.58797562,0.16581954,0.02837667,0.65880468
-1.40770385,1.77774516,0.45646355,0.14607106,0.00062538,0.61399765,0.17665269,0.03016088,0.70152489
-1.40170085,1.86838013,0.47679935,0.15343458,0.00077887,0.63944461,0.18743773,0.03191758,0.74549235
-1.39569785,1.95799666,0.49719447,0.16058620,0.00097807,0.66401928,0.19811110,0.03363052,0.79035917
-1.38969485,2.04585259,0.51752890,0.16747710,0.00123165,0.68743520,0.20861536,0.03528405,0.83575994
-1.38369185,2.13123343,0.53769016,0.17406330,0.00154978,0.70942020,0.21889936,0.03686332,0.88131806
-1.37768884,2.21346135,0.55757282,0.18030587,0.00194422,0.72971961,0.22891781,0.03835447,0.92665293
-1.37168584,2.29190354,0.57707781,0.18617113,0.00242830,0.74809901,0.23863054,0.03974475,0.97138777
-1.36568284,2.36598026,0.59611158,0.19163060,0.00301692,0.76434668,0.24800133,0.04102258,1.01515818
-1.35967984,2.43517251,0.61458530,0.19666100,0.00372650,0.77827569,0.25699644,0.04217765,1.05762121
-1.35367684,2.49902963,0.63241436,0.20124404,0.00457475,0.78972578,0.26558307,0.04320095,1.09846477
-1.34767384,2.55717665,0.64951816,0.20536638,0.00558051,0.79856500,0.27372777,0.04408482,1.13741720
-1.34167084,2.60932154,0.66582052,0.20901945,0.00676337,0.80469115,0.28139509,0.04482291,1.17425654
-1.33566783,2.65526216,0.68125055,0.21219944,0.00814330,0.80803310,0.28854648,0.04541031,1.20881935
-1.32966483,2.69489264,0.69574413,0.21490729,0.00974006,0.80855193,0.29513968,0.04584354,1.24100834
-1.32366183,2.72820909,0.70924593,0.21714876,0.01157265,0.80624189,0.30112870,0.04612061,1.27079870
-1.31765883,2.75531400,0.72171181,0.21893455,0.01365859,0.80113125,0.30646440,0.04624117,1.29824253
-1.31165583,2.77641910,0.73311150,0.22028055,0.01601315,0.79328279,0.31109572,0.04620660,1.32347088
-1.30565283,2.79184622,0.74343136,0.22120796,0.01864856,0.78279410,0.31497153,0.04602018,1.34669327
-1.29964982,2.80202559,0.75267696,0.22174354,0.02157313,0.76979745,0.31804310,0.04568724,1.36819426
-1.29364682,2.80749139,0.76087526,0.22191968,0.02479051,0.75445928,0.32026684,0.04521536,1.38832701
-1.28764382,2.80887409,0.76807621,0.22177444,0.02829883,0.73697910,0.32160741,0.04461449,1.40750378
-1.28164082,2.80688955,0.77435346,0.22135141,0.03209013,0.71758785,0.32204085,0.04389715,1.42618355
-1.27563782,2.80232478,0.77980413,0.22069938,0.03614976,0.69654559,0.32155747,0.04307844,1.44485702
-1.26963482,2.79602044,0.78454745,0.21987180,0.04045601,0.67413849,0.32016446,0.04217616,1.46402941
-1.26363182,2.78885053,0.78872219,0.21892601,0.04498001,0.65067506,0.31788789,0.04121065,1.48420163
-1.25762881,2.78169951,0.79248298,0.21792224,0.04968573,0.62648167,0.31477386,0.04020469,1.50585055
-1.25162581,2.77543763,0.79599551,0.21692233,0.05453038,0.60189729,0.31088894,0.03918325,1.52940893
-1.24562281,2.77089509,0.79943078,0.21598832,0.05946496,0.57726764,0.30631946,0.03817301,1.55524599
-1.23961981,2.76883589,0.80295863,0.21518078,0.06443509,0.55293870,0.30116988,0.03720194,1.58364924
-1.23361681,2.76993213,0.80674070,0.21455707,0.06938213,0.52924977,0.29556019,0.03629865,1.61480844
-1.22761381,2.77473984,0.81092322,0.21416955,0.07424444,0.50652624,0.28962241,0.03549162,1.64880220
-1.22161081,2.78367706,0.81562987,0.21406368,0.07895879,0.48507220,0.28349631,0.03480847,1.68558797
-1.21560780,2.79700502,0.82095498,0.21427631,0.08346197,0.46516317,0.27732459,0.03427505,1.72499574
-1.20960480,2.81481334,0.82695746,0.21483403,0.08769233,0.44703917,0.27124774,0.03391457,1.76672584
-1.20360180,2.83700959,0.83365574,0.21575173,0.09159141,0.43089825,0.26539872,0.03374674,1.81035089
-1.19759880,2.86331409,0.84102388,0.21703144,0.09510542,0.41689096,0.25989784,0.03378692,1.85532211
-1.19159580,2.89326001,0.84898919,0.21866150,0.09818661,0.40511572,0.25484803,0.03404542,1.90097959
-1.18559280,2.92619926,0.85743145,0.22061609,0.10079450,0.39561557,0.25033062,0.03452686,1.94656650
-1.17958979,2.96131399,0.86618387,0.22285522,0.10289680,0.38837628,0.24640210,0.03522975,1.99124664
-1.17358679,2.99763382,0.87503581,0.22532512,0.10447015,0.38332610,0.24309173,0.03614618,2.03412498
-1.16758379,3.03405827,0.88373735,0.22795913,0.10550054,0.38033718,0.24040030,0.03726184,2.07427052
-1.16158079,3.06938414,0.89200543,0.23067902,0.10598351,0.37922876,0.23830003,0.03855612,2.11074079
-1.15557779,3.10233709,0.89953161,0.23339681,0.10592401,0.37977196,0.23673573,0.04000257,2.14260736
-1.14957479,3.13160656,0.90599116,0.23601694,0.10533614,0.38169630,0.23562694,0.04156953,2.16898151
-1.14357179,3.15588317,0.91105311,0.23843885,0.10424254,0.38469759,0.23487135,0.04322097,2.18903937
-1.13756878,3.17389744,0.91439113,0.24055978,0.10267376,0.38844696,0.23434889,0.04491748,2.20204576
-1.13156578,3.18445865,0.91569469,0.24227787,0.10066735,0.39260097,0.23392673,0.04661755,2.20737593
-1.12556278,3.18649246,0.91468008,0.24349525,0.09826696,0.39681208,0.23346472,0.04827878,2.20453457
-1.11955978,3.17907603,0.91110112,0.24412124,0.09552131,0.40073944,0.23282111,0.04985924,2.19317147
-1.11355678,3.16146939,0.90475871,0.24407534,0.09248321,0.40405939,0.23185829,0.05131888,2.17309326
-1.10755378,3.13314161,0.89550920,0.24328998,0.08920843,0.40647536,0.23044834,0.05262075,2.14427076
-1.10155078,3.09379096,0.88327094,0.24171294,0.08575477,0.40772676,0.22847808,0.05373229,2.10684171
-1.09554777,3.04335784,0.86802887,0.23930934,0.08218094,0.40759648,0.22585342,0.05462626,2.06110868
-1.08954477,2.98203002,0.84983676,0.23606294,0.07854564,0.40591678,0.22250292,0.05528168,2.00753220
-1.08354177,2.91023980,0.82881701,0.23197697,0.07490654,0.40257321,0.21838022,0.05568433,1.94671923
-1.07753877,2.82865284,0.80515808,0.22707417,0.07131936,0.39750662,0.21346550,0.05582714,1.87940732
-1.07153577,2.73814919,0.77910933,0.22139620,0.06783692,0.39071300,0.20776569,0.05571021,1.80644504
-1.06553277,2.63979709,0.75097377,0.21500235,0.06450827,0.38224136,0.20131365,0.05534058,1.72876919
-1.05952976,2.53482033,0.72109876,0.20796766,0.06137777,0.37218965,0.19416623,0.05473172,1.64737974
-1.05352676,2.42456069,0.68986512,0.20038041,0.05848434,0.36069905,0.18640145,0.05390281,1.56331321
-1.04752376,2.31043671,0.65767515,0.19233925,0.05586061,0.34794685,0.17811489,0.05287776,1.47761550
-1.04152076,2.19390059,0.62493991,0.18394993,0.05353230,0.33413837,0.16941552,0.05168414,1.39131515
-1.03551776,2.07639480,0.59206651,0.17532188,0.05151761,0.31949811,0.16042116,0.05035194,1.30539786
-1.02951476,1.95931034,0.55944570,0.16656475,0.04982680,0.30426077,0.15125385,0.04891231,1.22078324
-1.02351176,1.84394799,0.52744050,0.15778501,0.04846189,0.28866237,0.14203521,0.04739633,1.13830453
-1.01750875,1.73148433,0.49637616,0.14908283,0.04741659,0.27293194,0.13288221,0.04583384,1.05869182
-1.01150575,1.62294353,0.46653189,0.14054934,0.04667640,0.25728403,0.12390329,0.04425233,0.98255940
-1.00550275,1.51917603,0.43813472,0.13226431,0.04621900,0.24191242,0.11519522,0.04267609,0.91039749
-0.99949975,1.42084453,0.41135555,0.12429446,0.04601482,0.22698509,0.10684054,0.04112551,0.84256830
-0.99349675,1.32841770,0.38630760,0.11669229,0.04602784,0.21264070,0.09890589,0.03961657,0.77930664
-0.98749375,1.24217142,0.36304710,0.10949556,0.04621667,0.19898661,0.09144109,0.03816065,0.72072456
-0.98149075,1.16219711,0.34157618,0.10272745,0.04653576,0.18609831,0.08447900,0.03676449,0.66681971
-0.97548774,1.08841643,0.32184766,0.09639717,0.04693676,0.17402028,0.07803610,0.03543042,0.61748695
-0.96948474,1.02060130,0.30377146,0.09050117,0.04737006,0.16276808,0.07211369,0.03415675,0.57253243
-0.96348174,0.95839807,0.28722224,0.08502470,0.04778627,0.15233141,0.06669962,0.03293837,0.53168953
-0.95747874,0.90135455,0.27204787,0.07994377,0.04813784,0.14267801,0.06177039,0.03176744,0.49463582
-0.95147574,0.84894845,0.25807822,0.07522722,0.04838046,0.13375804,0.05729349,0.03063415,0.46101043
-0.94547274,0.80061599,0.24513404,0.07083895,0.04847445,0.12550873,0.05322987,0.02952756,0.43043096
-0.93946973,0.75577937,0.23303532,0.06674014,0.04838592,0.11785907,0.04953639,0.02843639,0.40250946
-0.93346673,0.71387196,0.22160892,0.06289126,0.04808771,0.11073425,0.04616812,0.02734981,0.37686680
-0.92746373,0.67436034,0.21069517,0.05925403,0.04756009,0.10405976,0.04308049,0.02625805,0.35314505
-0.92146073,0.63676259,0.20015323,0.05579293,0.04679115,0.09776490,0.04023104,0.02515301,0.33101767
-0.91545773,0.60066212,0.18986502,0.05247659,0.04577686,0.09178567,0.03758097,0.02402866,0.31019709
-0.90945473,0.56571724,0.17973776,0.04927861,0.04452096,0.08606693,0.03509622,0.02288136,0.29043992
-0.90345173,0.53166612,0.16970511,0.04617824,0.04303441,0.08056385,0.03274823,0.02170994,0.27154963
-0.89744872,0.49832779,0.15972699,0.04316054,0.04133475,0.07524267,0.03051441,0.02051571,0.25337708
-0.89144572,0.46559935,0.14978824,0.04021636,0.03944514,0.07008089,0.02837823,0.01930238,0.23581903
-0.88544272,0.43345013,0.13989633,0.03734195,0.03739329,0.06506679,0.02632911,0.01807576,0.21881506
-0.87943972,0.40191357,0.13007838,0.03453845,0.03521032,0.06019865,0.02436209,0.01684346,0.20234324
-0.87343672,0.37107738,0.12037765,0.03181112,0.03292951,0.05548364,0.02247742,0.01561455,0.18641502
-0.86743372,0.34107305,0.11084979,0.02916858,0.03058511,0.05093654,0.02068003,0.01439912,0.17106971
-0.86143072,0.31206513,0.10155920,0.02662195,0.02821118,0.04657837,0.01897902,0.01320791,0.15636895
-0.85542771,0.28424116,0.09257544,0.02418403,0.02584053,0.04243516,0.01738722,0.01205193,0.14239146
-0.84942471,0.25780281,0.08397018,0.02186857,0.02350384,0.03853684,0.01592082,0.01094214,0.12922856
-0.84342171,0.23295848,0.07581456,0.01968966,0.02122887,0.03491640,0.01459919,0.00988918,0.11698032
-0.83741871,0.20991793,0.06817722,0.01766119,0.01903995,0.03160933,0.01344478,0.00890320,0.10575290
-0.83141571,0.18888885,0.06112301,0.01579656,0.01695754,0.02865344,0.01248329,0.00799375,0.09565686
-0.82541271,0.17007556,0.05471233,0.01410848,0.01499808,0.02608892,0.01174392,0.00716976,0.08680650
-0.81940970,0.15367961,0.04900110,0.01260896,0.01317395,0.02395885,0.01125988,0.00643960,0.07932029
-0.81340670,0.13990214,0.04404135,0.01130944,0.01149359,0.02230988,0.01106890,0.00581118,0.07332201
-0.80740370,0.12894756,0.03988217,0.01022103,0.00996174,0.02119320,0.01121394,0.00529219,0.06894263
-0.80140070,0.12102818,0.03657108,0.00935479,0.00857983,0.02066563,0.01174391,0.00489023,0.06632258
-0.79539770,0.11636928,0.03415553,0.00872218,0.00734641,0.02079071,0.01271430,0.00461312,0.06561406
-0.78939470,0.11521415,0.03268451,0.00833541,0.00625757,0.02163981,0.01418783,0.00446911,0.06698330
-0.78339170,0.11782844,0.03220992,0.00820781,0.00530748,0.02329298,0.01623480,0.00446707,0.07061219
-0.77738869,0.12450337,0.03278785,0.00835415,0.00448887,0.02583956,0.01893331,0.00461670,0.07669929
-0.77138569,0.13555730,0.03447931,0.00879087,0.00379347,0.02937832,0.02236908,0.00492858,0.08545958
-0.76538269,0.15133508,0.03735053,0.00953609,0.00321242,0.03401711,0.02663489,0.00541427,0.09712305
-0.75937969,0.17220496,0.04147262,0.01060962,0.00273667,0.03987183,0.03182955,0.00608616,0.11193161
-0.75337669,0.19855255,0.04692049,0.01203261,0.00235724,0.04706472,0.03805635,0.00695734,0.13013443
-0.74737369,0.23077189,0.05377112,0.01382715,0.00206550,0.05572181,0.04542098,0.00804128,0.15198144
-0.74137069,0.26925336,0.06210098,0.01601560,0.00185329,0.06596959,0.05402879,0.00935144,0.17771507
-0.73536768,0.31436867,0.07198279,0.01861971,0.00171304,0.07793086,0.06398159,0.01090072,0.20756039
-0.72936468,0.36645319,0.08348162,0.02165959,0.00163786,0.09171984,0.07537392,0.01270085,0.24171373
-0.72336168,0.42578597,0.09665040,0.02515251,0.00162146,0.10743654,0.08828879,0.01476167,0.28033020
-0.71735868,0.49256822,0.11152514,0.02911158,0.00165818,0.12516070,0.10279322,0.01709033,0.32351039
-0.71135568,0.56690087,0.12811981,0.03354437,0.00174288,0.14494538,0.11893350,0.01969052,0.37128694
-0.70535268,0.64876231,0.14642134,0.03845146,0.00187081,0.16681047,0.13673055,0.02256162,0.42361133
-0.69934967,0.73798720,0.16638480,0.04382512,0.00203753,0.19073640,0.15617536,0.02569792,0.48034177
-0.69334667,0.83424761,0.18792920,0.04964802,0.00223880,0.21665843,0.17722491,0.02908799,0.54123269
-0.68734367,0.93703760,0.21093397,0.05589221,0.00247038,0.24446173,0.19979876,0.03271402,0.60592663
-0.68134067,1.04566236,0.23523657,0.06251830,0.00272802,0.27397774,0.22377648,0.03655148,0.67394911
-0.67533767,1.15923293,0.26063137,0.06947501,0.00300731,0.30498197,0.24899613,0.04056893,0.74470714
-0.66933467,1.27666746,0.28686999,0.07669908,0.00330362,0.33719364,0.27525401,0.04472800,0.81749175
-0.66333167,1.39669953,0.31366324,0.08411565,0.00361208,0.37027734,0.30230584,0.04898375,0.89148496
-0.65732866,1.51789404,0.34068486,0.09163906,0.00392754,0.40384678,0.32986936,0.05328521,0.96577121
-0.65132566,1.63867050,0.36757686,0.09917414,0.00424462,0.43747085,0.35762844,0.05757621,1.03935338
-0.64532266,1.75733364,0.39395648,0.10661794,0.00455775,0.47068171,0.38523862,0.06179653,1.11117287
-0.63931966,1.87211042,0.41942470,0.11386194,0.00486123,0.50298496,0.41233397,0.06588317,1.18013350
-0.63331666,1.98119246,0.44357580,0.12079453,0.00514939,0.53387145,0.43853512,0.06977194,1.24512829
-0.62731366,2.08278256,0.46600793,0.12730380,0.00541666,0.56283042,0.46345815,0.07339905,1.30506841
-0.62131066,2.17514346,0.48633406,0.13328057,0.00565770,0.58936352,0.48672405,0.07670292,1.35891310
-0.61530765,2.25664718,0.50419307,0.13862136,0.00586761,0.61299910,0.50796844,0.07962591,1.40569952
-0.60930465,2.32582272,0.51926039,0.14323145,0.00604201,0.63330624,0.52685122,0.08211598,1.44457123
-0.60330165,2.38140041,0.53125784,0.14702763,0.00617719,0.64990794,0.54306565,0.08412829,1.47480422
-0.59729865,2.42235076,0.53996219,0.14994074,0.00627024,0.66249287,0.55634670,0.08562652,1.49582925
-0.59129565,2.44791629,0.54521204,0.15191779,0.00631912,0.67082512,0.56647816,0.08658400,1.50724971
-0.58529265,2.45763487,0.54691288,0.15292352,0.00632275,0.67475167,0.57329848,0.08698447,1.50885401
-0.57928964,2.45135367,0.54503982,0.15294147,0.00628102,0.67420706,0.57670478,0.08682255,1.50062209
-0.57328664,2.42923294,0.53963819,0.15197445,0.00619483,0.66921520,0.57665535,0.08610384,1.48272577
-0.56728364,2.39173975,0.53082179,0.15004430,0.00606600,0.65988819,0.57317013,0.08484465,1.45552287
-0.56128064,2.33963183,0.51876891,0.14719112,0.00589724,0.64642225,0.56632953,0.08307141,1.41954544
-0.55527764,2.27393246,0.50371643,0.14347193,0.00569206,0.62909096,0.55627148,0.08081977,1.37548262
