energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-2.18809405,1.63699591,0.46084595,0.12866987,0.00882439,0.05278408,0.54834603,1.01393831,0.42876815,0.00000000
-2.18209105,1.66009922,0.48101511,0.13222568,0.00838253,0.05377278,0.55977637,1.02206155,0.43866223,0.00000000
-2.17608804,1.67825949,0.50048983,0.13538735,0.00796052,0.05460263,0.56963550,1.02716470,0.44712172,0.00000000
-2.17008504,1.69154040,0.51913429,0.13812129,0.00755248,0.05529046,0.57798056,1.02938263,0.45408533,0.00000000
-2.16408204,1.70015953,0.53682573,0.14040004,0.00715382,0.05585795,0.58491348,1.02896846,0.45951610,0.00000000
-2.15807904,1.70447323,0.55345642,0.14220259,0.00676129,0.05633062,0.59057485,1.02628009,0.46340052,0.00000000
-2.15207604,1.70495598,0.56893544,0.14351460,0.00637284,0.05673662,0.59513622,1.02176207,0.46574714,0.00000000
-2.14607304,1.70217518,0.58319010,0.14432844,0.00598758,0.05710541,0.59879105,1.01592357,0.46658482,0.00000000
-2.14007004,1.69676243,0.59616692,0.14464318,0.00560557,0.05746630,0.60174467,1.00931336,0.46596071,0.00000000
-2.13406703,1.68938251,0.60783224,0.14446444,0.00522768,0.05784705,0.60420377,1.00249306,0.46393786,0.00000000
-2.12806403,1.68070151,0.61817221,0.14380411,0.00485542,0.05827237,0.60636577,0.99600964,0.46059278,0.00000000
-2.12206103,1.67135542,0.62719221,0.14267998,0.00449073,0.05876268,0.60840860,0.99036867,0.45601275,0.00000000
-2.11605803,1.66192054,0.63491577,0.14111518,0.00413583,0.05933290,0.61048141,0.98600934,0.45029314,0.00000000
-2.11005503,1.65288706,0.64138285,0.13913759,0.00379302,0.05999161,0.61269644,0.98328254,0.44353467,0.00000000
-2.10405203,1.64463685,0.64664766,0.13677911,0.00346454,0.06074032,0.61512263,0.98243299,0.43584071,0.00000000
-2.09804902,1.63742658,0.65077608,0.13407481,0.00315244,0.06157321,0.61778116,0.98358614,0.42731468,0.00000000
-2.09204602,1.63137663,0.65384279,0.13106207,0.00285849,0.06247705,0.62064322,0.98674060,0.41805766,0.00000000
-2.08604302,1.62646650,0.65592830,0.12777963,0.00258407,0.06343160,0.62363003,0.99176628,0.40816612,0.00000000
-2.08004002,1.62253667,0.65711593,0.12426668,0.00233018,0.06441017,0.62661524,0.99840844,0.39773009,0.00000000
-2.07403702,1.61929699,0.65748912,0.12056195,0.00209735,0.06538064,0.62942956,1.00629738,0.38683161,0.00000000
-2.06803402,1.61634093,0.65712885,0.11670289,0.00188569,0.06630661,0.63186752,1.01496326,0.37554362,0.00000000
-2.06203102,1.61316524,0.65611168,0.11272492,0.00169490,0.06714883,0.63369589,1.02385545,0.36392935,0.00000000
-2.05602801,1.60919391,0.65450817,0.10866087,0.00152432,0.06786673,0.63466368,1.03236538,0.35204219,0.00000000
-2.05002501,1.60380532,0.65238181,0.10454048,0.00137296,0.06842006,0.63451295,1.03985191,0.33992607,0.00000000
-2.04402201,1.59636138,0.64978846,0.10039020,0.00123958,0.06877051,0.63299020,1.04566790,0.32761633,0.00000000
-2.03801901,1.58623715,0.64677624,0.09623299,0.00112277,0.06888325,0.62985766,1.04918696,0.31514099,0.00000000
-2.03201601,1.57284963,0.64338563,0.09208847,0.00102099,0.06872832,0.62490402,1.04982897,0.30252240,0.00000000
-2.02601301,1.55568446,0.63964982,0.08797307,0.00093266,0.06828189,0.61795414,1.04708330,0.28977909,0.00000000
-2.02001001,1.53431910,0.63559511,0.08390034,0.00085623,0.06752716,0.60887718,1.04052882,0.27692784,0.00000000
-2.01400700,1.50844173,0.63124122,0.07988141,0.00079022,0.06645505,0.59759294,1.02984973,0.26398561,0.00000000
-2.00800400,1.47786492,0.62660139,0.07592539,0.00073329,0.06506453,0.58407602,1.01484671,0.25097150,0.00000000
-2.00200100,1.44253366,0.62168235,0.07203986,0.00068430,0.06336268,0.56835773,0.99544306,0.23790833,0.00000000
-1.99599800,1.40252750,0.61648399,0.06823135,0.00064229,0.06136439,0.55052562,0.97168566,0.22482393,0.00000000
-1.98999500,1.35805705,0.61099886,0.06450569,0.00060661,0.05909176,0.53072087,0.94374101,0.21175200,0.00000000
-1.98399200,1.30945506,0.60521164,0.06086837,0.00057684,0.05657334,0.50913351,0.91188667,0.19873251,0.00000000
-1.97798899,1.25716301,0.59909861,0.05732476,0.00055289,0.05384305,0.48599598,0.87649886,0.18581153,0.00000000
-1.97198599,1.20171380,0.59262737,0.05388030,0.00053499,0.05093901,0.46157532,0.83803682,0.17304071,0.00000000
-1.96598299,1.14371197,0.58575699,0.05054048,0.00052370,0.04790231,0.43616435,0.79702503,0.16047621,0.00000000
-1.95997999,1.08381218,0.57843865,0.04731088,0.00051992,0.04477569,0.41007243,0.75403409,0.14817744,0.00000000
-1.95397699,1.02269746,0.57061705,0.04419706,0.00052489,0.04160229,0.38361620,0.70966130,0.13620538,0.00000000
-1.94797399,0.96105806,0.56223253,0.04120441,0.00054022,0.03842450,0.35711070,0.66451188,0.12462091,0.00000000
-1.94197099,0.89957204,0.55322395,0.03833802,0.00056787,0.03528291,0.33086133,0.61918153,0.11348305,0.00000000
-1.93596798,0.83888831,0.54353236,0.03560251,0.00061014,0.03221542,0.30515698,0.57424116,0.10284731,0.00000000
-1.92996498,0.77961285,0.53310517,0.03300191,0.00066969,0.02925665,0.28026443,0.53022418,0.09276421,0.00000000
-1.92396198,0.72229825,0.52190070,0.03053952,0.00074949,0.02643740,0.25642436,0.48761670,0.08327814,0.00000000
-1.91795898,0.66743702,0.50989283,0.02821790,0.00085280,0.02378447,0.23384890,0.44685081,0.07442643,0.00000000
-1.91195598,0.61545835,0.49707546,0.02603884,0.00098315,0.02132058,0.21272073,0.40830090,0.06623890,0.00000000
-1.90595298,0.56672811,0.48346642,0.02400343,0.00114426,0.01906456,0.19319359,0.37228283,0.05873775,0.00000000
-1.89994997,0.52155175,0.46911055,0.02211213,0.00133999,0.01703162,0.17539402,0.33905549,0.05193778,0.00000000
-1.89394697,0.48017935,0.45408165,0.02036491,0.00157424,0.01523383,0.15942420,0.30882461,0.04584699,0.00000000
-1.88794397,0.44281241,0.43848319,0.01876146,0.00185083,0.01368063,0.14536537,0.28174801,0.04046742,0.00000000
-1.88194097,0.40961152,0.42244741,0.01730133,0.00217341,0.01237944,0.13328193,0.25794197,0.03579622,0.00000000
-1.87593797,0.38070442,0.40613303,0.01598412,0.00254527,0.01133627,0.12322550,0.23748812,0.03182682,0.00000000
-1.86993497,0.35619377,0.38972147,0.01480968,0.00296920,0.01055629,0.11523908,0.22044040,0.02855024,0.00000000
-1.86393197,0.33616417,0.37341164,0.01377827,0.00344733,0.01004441,0.10936077,0.20683165,0.02595627,0.00000000
-1.85792896,0.32068807,0.35741377,0.01289070,0.00398094,0.00980574,0.10562702,0.19667941,0.02403465,0.00000000
-1.85192596,0.30983020,0.34194237,0.01214842,0.00457028,0.00984596,0.10407521,0.18999085,0.02277611,0.00000000
-1.84592296,0.30365044,0.32720868,0.01155360,0.00521443,0.01017156,0.10474545,0.18676639,0.02217312,0.00000000
-1.83991996,0.30220508,0.31341320,0.01110917,0.00591111,0.01078996,0.10768148,0.18700218,0.02222050,0.00000000
-1.83391696,0.30554645,0.30073836,0.01081882,0.00665663,0.01170954,0.11293083,0.19069123,0.02291572,0.00000000
-1.82791396,0.31372116,0.28934201,0.01068693,0.00744575,0.01293945,0.12054402,0.19782341,0.02425898,0.00000000
-1.82191096,0.32676711,0.27935185,0.01071855,0.00827169,0.01448937,0.13057305,0.20838433,0.02625291,0.00000000
-1.81590795,0.34470946,0.27086116,0.01091926,0.00912614,0.01636908,0.14306918,0.22235332,0.02890217,0.00000000
-1.80990495,0.36755596,0.26392596,0.01129508,0.00999935,0.01858804,0.15808012,0.23970067,0.03221265,0.00000000
-1.80390195,0.39529173,0.25856376,0.01185223,0.01088026,0.02115473,0.17564678,0.26038440,0.03619061,0.00000000
-1.79789895,0.42787394,0.25475394,0.01259705,0.01175675,0.02407608,0.19579958,0.28434663,0.04084149,0.00000000
-1.79189595,0.46522643,0.25243950,0.01353565,0.01261587,0.02735674,0.21855458,0.31150989,0.04616877,0.00000000
-1.78589295,0.50723461,0.25153039,0.01467376,0.01344416,0.03099839,0.24390955,0.34177347,0.05217256,0.00000000
-1.77988994,0.55374074,0.25190781,0.01601635,0.01422805,0.03499907,0.27183994,0.37500991,0.05884833,0.00000000
-1.77388694,0.60453970,0.25342948,0.01756732,0.01495421,0.03935247,0.30229499,0.41106186,0.06618545,0.00000000
-1.76788394,0.65937541,0.25593555,0.01932916,0.01560997,0.04404733,0.33519408,0.44973930,0.07416599,0.00000000
-1.76188094,0.71793788,0.25925469,0.02130248,0.01618374,0.04906694,0.37042330,0.49081735,0.08276345,0.00000000
-1.75587794,0.77986106,0.26321026,0.02348561,0.01666535,0.05438860,0.40783248,0.53403454,0.09194176,0.00000000
-1.74987494,0.84472149,0.26762604,0.02587415,0.01704643,0.05998338,0.44723263,0.57909174,0.10165435,0.00000000
-1.74387194,0.91203784,0.27233157,0.02846052,0.01732067,0.06581587,0.48839401,0.62565177,0.11184360,0.00000000
-1.73786893,0.98127143,0.27716659,0.03123350,0.01748404,0.07184413,0.53104483,0.67333976,0.12244041,0.00000000
-1.73186593,1.05182786,0.28198465,0.03417790,0.01753497,0.07801977,0.57487078,0.72174426,0.13336419,0.00000000
-1.72586293,1.12305985,0.28665573,0.03727414,0.01747436,0.08428828,0.61951546,0.77041927,0.14452309,0.00000000
-1.71985993,1.19427148,0.29106792,0.04049814,0.01730558,0.09058943,0.66458184,0.81888720,0.15581468,0.00000000
-1.71385693,1.26472394,0.29512811,0.04382111,0.01703436,0.09685794,0.70963495,0.86664292,0.16712696,0.00000000
-1.70785393,1.33364302,0.29876186,0.04720968,0.01666859,0.10302430,0.75420573,0.91315887,0.17833970,0.00000000
-1.70185093,1.40022830,0.30191257,0.05062606,0.01621806,0.10901580,0.79779640,0.95789145,0.18932630,0.00000000
-1.69584792,1.46366433,0.30454015,0.05402847,0.01569416,0.11475772,0.83988718,1.00028852,0.19995586,0.00000000
-1.68984492,1.52313361,0.30661925,0.05737177,0.01510949,0.12017469,0.87994447,1.03979822,0.21009568,0.00000000
-1.68384192,1.57783127,0.30813740,0.06060820,0.01447750,0.12519222,0.91743043,1.07587884,0.21961404,0.00000000
-1.67783892,1.62698147,0.30909308,0.06368844,0.01381211,0.12973833,0.95181387,1.10800979,0.22838314,0.00000000
-1.67183592,1.66985482,0.30949388,0.06656269,0.01312727,0.13374527,0.98258216,1.13570324,0.23628223,0.00000000
-1.66583292,1.70578673,0.30935493,0.06918198,0.01243664,0.13715126,1.00925394,1.15851633,0.24320082,0.00000000
-1.65982991,1.73419581,0.30869759,0.07149952,0.01175320,0.13990221,1.03139221,1.17606351,0.24904172,0.00000000
-1.65382691,1.75460188,0.30754840,0.07347211,0.01108899,0.14195343,1.04861740,1.18802850,0.25372403,0.00000000
-1.64782391,1.76664267,0.30593833,0.07506150,0.01045481,0.14327113,1.06061987,1.19417547,0.25718572,0.00000000
-1.64182091,1.77008857,0.30390231,0.07623564,0.00986006,0.14383373,1.06717140,1.19435896,0.25938589,0.00000000
-1.63581791,1.76485449,0.30147883,0.07696989,0.00931253,0.14363296,1.06813490,1.18853184,0.26030644,0.00000000
-1.62981491,1.75100833,0.29870966,0.07724789,0.00881836,0.14267459,1.06347214,1.17675110,0.25995315,0.00000000
-1.62381191,1.72877520,0.29563956,0.07706231,0.00838192,0.14097876,1.05324872,1.15918082,0.25835605,0.00000000
-1.61780890,1.69853716,0.29231582,0.07641520,0.00800585,0.13858001,1.03763615,1.13609213,0.25556906,0.00000000
-1.61180590,1.66082798,0.28878771,0.07531810,0.00769109,0.13552677,1.01691063,1.10785989,0.25166886,0.00000000
-1.60580290,1.61632305,0.28510564,0.07379182,0.00743692,0.13188047,0.99144840,1.07495604,0.24675303,0.00000000
-1.59979990,1.56582443,0.28132018,0.07186583,0.00724109,0.12771416,0.96171781,1.03793975,0.24093748,0.00000000
-1.59379690,1.51024153,0.27748076,0.06957748,0.00709997,0.12311086,0.92826816,0.99744452,0.23435330,0.00000000
-1.58779390,1.45056802,0.27363430,0.06697082,0.00700867,0.11816141,0.89171569,0.95416266,0.22714304,0.00000000
-1.58179090,1.38785572,0.26982373,0.06409529,0.00696124,0.11296214,0.85272724,0.90882769,0.21945672,0.00000000
-1.57578789,1.32318642,0.26608640,0.06100423,0.00695088,0.10761233,0.81200210,0.86219519,0.21144757,0.00000000
-1.56978489,1.25764280,0.26245276,0.05775327,0.00697014,0.10221146,0.77025279,0.81502295,0.20326769,0.00000000
-1.56378189,1.19227933,0.25894504,0.05439872,0.00701112,0.09685660,0.72818546,0.76805095,0.19506394,0.00000000
-1.55777889,1.12809451,0.25557635,0.05099597,0.00706574,0.09163974,0.68648070,0.72198218,0.18697397,0.00000000
-1.55177589,1.06600529,0.25235004,0.04759804,0.00712590,0.08664537,0.64577554,0.67746471,0.17912275,0.00000000
-1.54577289,1.00682470,0.24925950,0.04425419,0.00718377,0.08194830,0.60664715,0.63507599,0.17161964,0.00000000
-1.53976988,0.95124353,0.24628841,0.04100887,0.00723194,0.07761183,0.56959906,0.59530964,0.16455608,0.00000000
-1.53376688,0.89981654,0.24341138,0.03790073,0.00726366,0.07368635,0.53505021,0.55856541,0.15800400,0.00000000
-1.52776388,0.85295369,0.24059505,0.03496207,0.00727298,0.07020835,0.50332723,0.52514248,0.15201498,0.00000000
-1.52176088,0.81091662,0.23779950,0.03221839,0.00725487,0.06719996,0.47466022,0.49523633,0.14662016,0.00000000
-1.51575788,0.77382025,0.23498000,0.02968834,0.00720541,0.06466897,0.44918196,0.46893916,0.14183094,0.00000000
-1.50975488,0.74163937,0.23208897,0.02738382,0.00712177,0.06260935,0.42693055,0.44624377,0.13764028,0.00000000
-1.50375188,0.71421974,0.22907804,0.02531039,0.00700233,0.06100222,0.40785522,0.42705064,0.13402466,0.00000000
-1.49774887,0.69129323,0.22590017,0.02346778,0.00684662,0.05981725,0.39182502,0.41117785,0.13094654,0.00000000
-1.49174587,0.67249605,0.22251170,0.02185062,0.00665530,0.05901441,0.37863982,0.39837328,0.12835723,0.00000000
-1.48574287,0.65738956,0.21887430,0.02044931,0.00643008,0.05854601,0.36804320,0.38832871,0.12619999,0.00000000
-1.47973987,0.64548253,0.21495668,0.01925085,0.00617362,0.05835894,0.35973659,0.38069502,0.12441327,0.00000000
-1.47373687,0.63625398,0.21073601,0.01823983,0.00588940,0.05839696,0.35339409,0.37509801,0.12293399,0.00000000
-1.46773387,0.62917577,0.20619911,0.01739931,0.00558151,0.05860311,0.34867722,0.37115415,0.12170067,0.00000000
-1.46173087,0.62373398,0.20134324,0.01671169,0.00525457,0.05892192,0.34524922,0.36848555,0.12065623,0.00000000
-1.45572786,0.61944817,0.19617646,0.01615951,0.00491346,0.05930153,0.34278807,0.36673381,0.11975052,0.00000000
-1.44972486,0.61588804,0.19071776,0.01572609,0.00456322,0.05969549,0.34099801,0.36557193,0.11894230,0.00000000
-1.44372186,0.61268664,0.18499663,0.01539610,0.00420884,0.06006431,0.33961888,0.36471416,0.11820067,0.00000000
-1.43771886,0.60954993,0.17905240,0.01515594,0.00385514,0.06037653,0.33843326,0.36392325,0.11750591,0.00000000
-1.43171586,0.60626218,0.17293317,0.01499399,0.00350658,0.06060948,0.33727092,0.36301506,0.11684970,0.00000000
-1.42571286,0.60268734,0.16669441,0.01490075,0.00316723,0.06074952,0.33601078,0.36186035,0.11623461,0.00000000
-1.41970985,0.59876643,0.16039730,0.01486873,0.00284064,0.06079191,0.33458021,0.36038380,0.11567308,0.00000000
-1.41370685,0.59451112,0.15410686,0.01489236,0.00252977,0.06074026,0.33295199,0.35856056,0.11518582,0.00000000
-1.40770385,0.58999413,0.14788988,0.01496764,0.00223701,0.06060566,0.33113911,0.35641046,0.11479966,0.00000000
-1.40170085,0.58533701,0.14181283,0.01509184,0.00196413,0.06040541,0.32918789,0.35399041,0.11454524,0.00000000
-1.39569785,0.58069600,0.13593967,0.01526305,0.00171231,0.06016171,0.32716974,0.35138537,0.11445427,0.00000000
-1.38969485,0.57624685,0.13032982,0.01547975,0.00148220,0.05990008,0.32517224,0.34869853,0.11455691,0.00000000
-1.38369185,0.57216954,0.12503632,0.01574033,0.00127391,0.05964784,0.32328993,0.34604117,0.11487917,0.00000000
-1.37768884,0.56863364,0.12010413,0.01604269,0.00108715,0.05943263,0.32161546,0.34352288,0.11544055,0.00000000
-1.37168584,0.56578528,0.11556894,0.01638389,0.00092123,0.05928108,0.32023157,0.34124261,0.11625219,0.00000000
-1.36568284,0.56373644,0.11145631,0.01675985,0.00077517,0.05921776,0.31920441,0.33928101,0.11731543,0.00000000
-1.35967984,0.56255710,0.10778126,0.01716515,0.00064777,0.05926442,0.31857844,0.33769467,0.11862117,0.00000000
-1.35367684,0.56227085,0.10454851,0.01759299,0.00053767,0.05943955,0.31837346,0.33651219,0.12014987,0.00000000
-1.34767384,0.56285406,0.10175309,0.01803520,0.00044338,0.05975839,0.31858356,0.33573268,0.12187233,0.00000000
-1.34167084,0.56423865,0.09938155,0.01848242,0.00036343,0.06023322,0.31917843,0.33532643,0.12375124,0.00000000
-1.33566783,0.56631845,0.09741366,0.01892439,0.00029630,0.06087412,0.32010657,0.33523769,0.12574345,0.00000000
-1.32966483,0.56895857,0.09582443,0.01935028,0.00024058,0.06168994,0.32130039,0.33538959,0.12780282,0.00000000
-1.32366183,0.57200724,0.09458651,0.01974919,0.00019490,0.06268960,0.32268287,0.33569051,0.12988358,0.00000000
-1.31765883,0.57530954,0.09367271,0.02011060,0.00015802,0.06388339,0.32417517,0.33604178,0.13194396,0.00000000
-1.31165583,0.57872197,0.09305860,0.02042498,0.00012882,0.06528455,0.32570493,0.33634599,0.13394999,0.00000000
-1.30565283,0.58212713,0.09272499,0.02068424,0.00010633,0.06691058,0.32721453,0.33651557,0.13587914,0.00000000
-1.29964982,0.58544746,0.09266017,0.02088229,0.00008973,0.06878454,0.32866886,0.33648091,0.13772370,0.00000000
-1.29364682,0.58865724,0.09286178,0.02101544,0.00007832,0.07093601,0.33006202,0.33619765,0.13949360,0.00000000
-1.28764382,0.59179202,0.09333811,0.02108279,0.00007157,0.07340177,0.33142252,0.33565259,0.14121852,0.00000000
-1.28164082,0.59495481,0.09410879,0.02108644,0.00006909,0.07622593,0.33281649,0.33486782,0.14294915,0.00000000
-1.27563782,0.59831856,0.09520483,0.02103162,0.00007062,0.07945977,0.33434873,0.33390284,0.14475739,0.00000000
-1.26963482,0.60212464,0.09666783,0.02092669,0.00007601,0.08316084,0.33616127,0.33285450,0.14673554,0.00000000
-1.26363182,0.60667720,0.09854848,0.02078297,0.00008526,0.08739173,0.33842952,0.33185461,0.14899431,0.00000000
-1.25762881,0.61233362,0.10090434,0.02061449,0.00009846,0.09221823,0.34135599,0.33106539,0.15165975,0.00000000
-1.25162581,0.61949136,0.10379696,0.02043756,0.00011579,0.09770709,0.34516191,0.33067302,0.15486923,0.00000000
-1.24562281,0.62857174,0.10728845,0.02027026,0.00013754,0.10392334,0.35007699,0.33087942,0.15876643,0.00000000
-1.23961981,0.64000143,0.11143771,0.02013190,0.00016406,0.11092741,0.35632786,0.33189282,0.16349575,0.00000000
-1.23361681,0.65419251,0.11629640,0.02004230,0.00019577,0.11877202,0.36412569,0.33391758,0.16919613,0.00000000
-1.22761381,0.67152194,0.12190489,0.02002119,0.00023314,0.12749901,0.37365360,0.33714373,0.17599474,0.00000000
-1.22161081,0.69231151,0.12828843,0.02008746,0.00027668,0.13713634,0.38505452,0.34173675,0.18400059,0.00000000
-1.21560780,0.71680928,0.13545371,0.02025856,0.00032693,0.14769522,0.39842008,0.34782825,0.19329858,0.00000000
-1.20960480,0.74517335,0.14338599,0.02054989,0.00038443,0.15916764,0.41378126,0.35550792,0.20394406,0.00000000
-1.20360180,0.77745882,0.15204702,0.02097424,0.00044971,0.17152446,0.43110117,0.36481718,0.21595824,0.00000000
-1.19759880,0.81360869,0.16137392,0.02154145,0.00052331,0.18471397,0.45027054,0.37574500,0.22932477,0.00000000
-1.19159580,0.85344922,0.17127909,0.02225798,0.00060569,0.19866125,0.47110624,0.38822605,0.24398748,0.00000000
-1.18559280,0.89668996,0.18165121,0.02312684,0.00069730,0.21326828,0.49335294,0.40214123,0.25984962,0.00000000
-1.17958979,0.94292876,0.19235744,0.02414743,0.00079850,0.22841481,0.51668808,0.41732087,0.27677459,0.00000000
-1.17358679,0.99166157,0.20324662,0.02531564,0.00090959,0.24396014,0.54073002,0.43355019,0.29458813,0.00000000
-1.16758379,1.04229668,0.21415364,0.02662405,0.00103080,0.25974564,0.56504898,0.45057699,0.31308211,0.00000000
-1.16158079,1.09417308,0.22490448,0.02806220,0.00116228,0.27559806,0.58918067,0.46812123,0.33201964,0.00000000
-1.15557779,1.14658196,0.23532215,0.02961698,0.00130411,0.29133354,0.61264172,0.48588606,0.35114137,0.00000000
-1.14957479,1.19879083,0.24523291,0.03127312,0.00145631,0.30676222,0.63494669,0.50356983,0.37017285,0.00000000
-1.14357179,1.25006913,0.25447282,0.03301374,0.00161887,0.32169323,0.65562562,0.52087855,0.38883264,0.00000000
-1.13756878,1.29971431,0.26289419,0.03482089,0.00179179,0.33594003,0.67424163,0.53753831,0.40684078,0.00000000
-1.13156578,1.34707747,0.27037166,0.03667618,0.00197507,0.34932587,0.69040784,0.55330709,0.42392748,0.00000000
-1.12556278,1.39158735,0.27680777,0.03856138,0.00216882,0.36168920,0.70380268,0.56798539,0.43984153,0.00000000
