energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-4.63731866,1.89186478,0.31465681,0.05933729,0.01212450,0.10709031,0.49977030,1.50207032,0.44506353,0.00000000
-4.63131566,1.86413120,0.31525306,0.05841785,0.01219149,0.10852964,0.49380294,1.48260321,0.42326431,0.00000000
-4.62531266,1.83966547,0.31678889,0.05784794,0.01228910,0.11036802,0.48882052,1.46421710,0.40246762,0.00000000
-4.61930965,1.81901426,0.31923871,0.05763699,0.01241793,0.11260110,0.48503513,1.44739955,0.38282883,0.00000000
-4.61330665,1.80268239,0.32257424,0.05778945,0.01257794,0.11522060,0.48264938,1.43261910,0.36448458,0.00000000
-4.60730365,1.79113567,0.32676948,0.05830538,0.01276863,0.11821563,0.48185640,1.42032211,0.34755437,0.00000000
-4.60130065,1.78480427,0.33180475,0.05918123,0.01298921,0.12157381,0.48283978,1.41093098,0.33214216,0.00000000
-4.59529765,1.78408577,0.33766984,0.06041038,0.01323873,0.12528212,0.48577350,1.40484346,0.31833776,0.00000000
-4.58929465,1.78934728,0.34436577,0.06198365,0.01351622,0.12932745,0.49082134,1.40243281,0.30621767,0.00000000
-4.58329165,1.80092585,0.35190516,0.06388967,0.01382083,0.13369672,0.49813578,1.40404817,0.29584549,0.00000000
-4.57728864,1.81912667,0.36031105,0.06611503,0.01415184,0.13837663,0.50785598,1.41001485,0.28727168,0.00000000
-4.57128564,1.84421878,0.36961429,0.06864426,0.01450876,0.14335295,0.52010493,1.42063398,0.28053269,0.00000000
-4.56528264,1.87642805,0.37984959,0.07145969,0.01489126,0.14860957,0.53498556,1.43618121,0.27564961,0.00000000
-4.55927964,1.91592757,0.39105038,0.07454104,0.01529914,0.15412720,0.55257592,1.45690407,0.27262634,0.00000000
-4.55327664,1.96282580,0.40324297,0.07786501,0.01573217,0.15988195,0.57292363,1.48301788,0.27144753,0.00000000
-4.54727364,2.01715318,0.41644017,0.08140476,0.01619001,0.16584383,0.59603977,1.51470022,0.27207640,0.00000000
-4.54127064,2.07884789,0.43063491,0.08512938,0.01667201,0.17197540,0.62189261,1.55208407,0.27445279,0.00000000
-4.53526763,2.14774185,0.44579425,0.08900347,0.01717700,0.17823057,0.65040160,1.59524984,0.27849158,0.00000000
-4.52926463,2.22354815,0.46185426,0.09298682,0.01770315,0.18455383,0.68143197,1.64421703,0.28408164,0.00000000
-4.52326163,2.30585082,0.47871596,0.09703428,0.01824777,0.19087990,0.71479068,1.69893574,0.29108575,0.00000000
-4.51725863,2.39409836,0.49624301,0.10109593,0.01880718,0.19713390,0.75022381,1.75927895,0.29934137,0.00000000
-4.51125563,2.48760166,0.51426098,0.10511742,0.01937658,0.20323214,0.78741624,1.82503605,0.30866259,0.00000000
-4.50525263,2.58553730,0.53255872,0.10904073,0.01995004,0.20908352,0.82599347,1.89590837,0.31884319,0.00000000
-4.49924962,2.68695659,0.55089163,0.11280518,0.02052046,0.21459148,0.86552620,1.97150721,0.32966088,0.00000000
-4.49324662,2.79080042,0.56898692,0.11634865,0.02107965,0.21965644,0.90553743,2.05135474,0.34088252,0.00000000
-4.48724362,2.89591981,0.58655059,0.11960913,0.02161848,0.22417870,0.94551215,2.13488815,0.35227035,0.00000000
-4.48124062,3.00110151,0.60327587,0.12252641,0.02212704,0.22806157,0.98490920,2.22146700,0.36358881,0.00000000
-4.47523762,3.10509770,0.61885276,0.12504385,0.02259491,0.23121463,1.02317511,2.31038372,0.37461182,0.00000000
-4.46923462,3.20665875,0.63297827,0.12711017,0.02301142,0.23355698,1.05975909,2.40087697,0.38513011,0.00000000
-4.46323162,3.30456740,0.64536681,0.12868123,0.02336600,0.23502025,1.09412884,2.49214726,0.39495831,0.00000000
-4.45722861,3.39767305,0.65576027,0.12972156,0.02364851,0.23555130,1.12578621,2.58337444,0.40394150,0.00000000
-4.45122561,3.48492456,0.66393726,0.13020572,0.02384958,0.23511441,1.15428213,2.67373621,0.41196071,0.00000000
-4.44522261,3.56539996,0.66972122,0.13011936,0.02396093,0.23369290,1.17923016,2.76242698,0.41893728,0.00000000
-4.43921961,3.63833203,0.67298677,0.12945988,0.02397569,0.23128999,1.20031789,2.84867645,0.42483567,0.00000000
-4.43321661,3.70312838,0.67366420,0.12823670,0.02388864,0.22792911,1.21731586,2.93176715,0.42966460,0.00000000
-4.42721361,3.75938553,0.67174180,0.12647119,0.02369646,0.22365332,1.23008356,3.01105044,0.43347639,0.00000000
-4.42121061,3.80689643,0.66726603,0.12419611,0.02339783,0.21852418,1.23857226,3.08596053,0.43636451,0.00000000
-4.41520760,3.84565142,0.66033937,0.12145471,0.02299354,0.21261996,1.24282479,3.15602622,0.43845940,0.00000000
-4.40920460,3.87583281,0.65111625,0.11829953,0.02248650,0.20603332,1.24297226,3.22088007,0.43992261,0.00000000
-4.40320160,3.89780381,0.63979703,0.11479091,0.02188166,0.19886861,1.23922809,3.28026509,0.44093971,0.00000000
-4.39719860,3.91209242,0.62662048,0.11099524,0.02118594,0.19123890,1.23187973,3.33403878,0.44171211,0.00000000
-4.39119560,3.91937145,0.61185512,0.10698320,0.02040798,0.18326289,1.22127855,3.38217474,0.44244817,0.00000000
-4.38519260,3.92043560,0.59578988,0.10282787,0.01955798,0.17506177,1.20782845,3.42476192,0.44335409,0.00000000
-4.37918959,3.91617683,0.57872437,0.09860287,0.01864737,0.16675626,1.19197376,3.46200161,0.44462494,0.00000000
-4.37318659,3.90755892,0.56095939,0.09438068,0.01768851,0.15846383,1.17418693,3.49420236,0.44643618,0.00000000
-4.36718359,3.89559233,0.54278800,0.09023105,0.01669443,0.15029630,1.15495644,3.52177289,0.44893615,0.00000000
-4.36118059,3.88130999,0.52448748,0.08621964,0.01567842,0.14235777,1.13477538,3.54521305,0.45223987,0.00000000
-4.35517759,3.86574472,0.50631251,0.08240692,0.01465378,0.13474301,1.11413091,3.56510295,0.45642426,0.00000000
-4.34917459,3.84990862,0.48848992,0.07884730,0.01363347,0.12753632,1.09349489,3.58209030,0.46152521,0.00000000
-4.34317159,3.83477465,0.47121484,0.07558853,0.01262986,0.12081075,1.07331553,3.59687601,0.46753639,0.00000000
-4.33716858,3.82126054,0.45464866,0.07267139,0.01165447,0.11462782,1.05401036,3.61019816,0.47440996,0.00000000
-4.33116558,3.81021477,0.43891854,0.07012952,0.01071775,0.10903757,1.03596018,3.62281453,0.48205901,0.00000000
-4.32516258,3.80240463,0.42411841,0.06798952,0.00982893,0.10407893,1.01950401,3.63548401,0.49036161,0.00000000
-4.31915958,3.79850601,0.41031130,0.06627113,0.00899590,0.09978032,1.00493490,3.64894709,0.49916624,0.00000000
-4.31315658,3.79909474,0.39753281,0.06498753,0.00822508,0.09616043,0.99249643,3.66390592,0.50829820,0.00000000
-4.30715358,3.80463924,0.38579536,0.06414574,0.00752146,0.09322915,0.98237980,3.68100453,0.51756683,0.00000000
-4.30115058,3.81549434,0.37509301,0.06374696,0.00688851,0.09098846,0.97472153,3.70080969,0.52677297,0.00000000
-4.29514757,3.83189617,0.36540645,0.06378692,0.00632828,0.08943338,0.96960165,3.72379307,0.53571639,0.00000000
-4.28914457,3.85395818,0.35670808,0.06425620,0.00584142,0.08855281,0.96704255,3.75031535,0.54420286,0.00000000
-4.28314157,3.88166828,0.34896663,0.06514050,0.00542730,0.08833029,0.96700851,3.78061281,0.55205045,0.00000000
-4.27713857,3.91488735,0.34215140,0.06642077,0.00508410,0.08874464,0.96940600,3.81478712,0.55909483,0.00000000
-4.27113557,3.95334926,0.33623569,0.06807339,0.00480898,0.08977050,0.97408506,3.85279852,0.56519343,0.00000000
-4.26513257,3.99666273,0.33119944,0.07007025,0.00459817,0.09137874,0.98084174,3.89446303,0.57022826,0.00000000
-4.25912956,4.04431521,0.32703103,0.07237887,0.00444718,0.09353672,0.98942176,3.93945355,0.57410739,0.00000000
-4.25312656,4.09567905,0.32372807,0.07496249,0.00435093,0.09620863,0.99952558,3.98730524,0.57676518,0.00000000
-4.24712356,4.15002016,0.32129740,0.07778034,0.00430397,0.09935561,1.01081472,4.03742479,0.57816128,0.00000000
-4.24112056,4.20650932,0.31975423,0.08078790,0.00430057,0.10293607,1.02291943,4.08910348,0.57827872,0.00000000
-4.23511756,4.26423605,0.31912064,0.08393737,0.00433498,0.10690586,1.03544749,4.14153360,0.57712120,0.00000000
-4.22911456,4.32222515,0.31942355,0.08717834,0.00440157,0.11121870,1.04799390,4.19382779,0.57470993,0.00000000
-4.22311156,4.37945550,0.32069229,0.09045854,0.00449498,0.11582661,1.06015137,4.24504066,0.57108022,0.00000000
-4.21710855,4.43488107,0.32295598,0.09372485,0.00461033,0.12068049,1.07152091,4.29419205,0.56627818,0.00000000
-4.21110555,4.48745349,0.32624094,0.09692449,0.00474333,0.12573082,1.08172257,4.34029143,0.56035767,0.00000000
-4.20510255,4.53614581,0.33056814,0.10000631,0.00489046,0.13092859,1.09040556,4.38236246,0.55337771,0.00000000
-4.19909955,4.57997669,0.33595103,0.10292216,0.00504911,0.13622622,1.09725756,4.41946728,0.54540055,0.00000000
-4.19309655,4.61803450,0.34239371,0.10562837,0.00521767,0.14157864,1.10201285,4.45072987,0.53649035,0.00000000
-4.18709355,4.64950038,0.34988957,0.10808718,0.00539567,0.14694448,1.10445879,4.47535762,0.52671262,0.00000000
-4.18109055,4.67366973,0.35842058,0.11026801,0.00558384,0.15228716,1.10444061,4.49266094,0.51613420,0.00000000
-4.17508754,4.68997120,0.36795699,0.11214871,0.00578421,0.15757604,1.10186420,4.50207002,0.50482387,0.00000000
-4.16908454,4.69798259,0.37845772,0.11371646,0.00600009,0.16278745,1.09669684,4.50314862,0.49285317,0.00000000
-4.16308154,4.69744301,0.38987116,0.11496843,0.00623616,0.16790557,1.08896602,4.49560437,0.48029760,0.00000000
-4.15707854,4.68826077,0.40213647,0.11591213,0.00649837,0.17292310,1.07875621,4.47929532,0.46723766,0.00000000
-4.15107554,4.67051673,0.41518510,0.11656535,0.00679397,0.17784172,1.06620406,4.45423269,0.45375987,0.00000000
-4.14507254,4.64446270,0.42894269,0.11695575,0.00713137,0.18267224,1.05149199,4.42057956,0.43995729,0.00000000
-4.13906953,4.61051505,0.44333086,0.11712008,0.00752007,0.18743441,1.03484075,4.37864575,0.42592977,0.00000000
-4.13306653,4.56924343,0.45826911,0.11710302,0.00797045,0.19215643,1.01650109,4.32887880,0.41178354,0.00000000
-4.12706353,4.52135511,0.47367642,0.11695571,0.00849363,0.19687406,0.99674494,4.27185156,0.39763030,0.00000000
-4.12106053,4.46767521,0.48947267,0.11673404,0.00910119,0.20162942,0.97585658,4.20824650,0.38358573,0.00000000
-4.11505753,4.40912351,0.50557956,0.11649667,0.00980491,0.20646940,0.95412389,4.13883743,0.36976755,0.00000000
-4.10905453,4.34668851,0.52192112,0.11630304,0.01061644,0.21144383,0.93183020,4.06446901,0.35629314,0.00000000
-4.10305153,4.28139966,0.53842372,0.11621117,0.01154692,0.21660327,0.90924693,3.98603480,0.34327699,0.00000000
-4.09704852,4.21429846,0.55501556,0.11627566,0.01260661,0.22199672,0.88662708,3.90445450,0.33082800,0.00000000
-4.09104552,4.14640952,0.57162562,0.11654562,0.01380442,0.22766905,0.86419999,3.82065102,0.31904677,0.00000000
-4.08504252,4.07871231,0.58818228,0.11706289,0.01514748,0.23365844,0.84216721,3.73552816,0.30802324,0.00000000
-4.07903952,4.01211458,0.60461146,0.11786044,0.01664063,0.23999377,0.82069963,3.64994957,0.29783449,0.00000000
-4.07303652,3.94742826,0.62083473,0.11896105,0.01828599,0.24669214,0.79993590,3.56471956,0.28854310,0.00000000
-4.06703352,3.88534832,0.63676716,0.12037630,0.02008247,0.25375654,0.77998196,3.48056627,0.28019595,0.00000000
-4.06103052,3.82643556,0.65231538,0.12210594,0.02202541,0.26117394,0.76091172,3.39812772,0.27282355,0.00000000
-4.05502751,3.77110333,0.66737585,0.12413756,0.02410615,0.26891358,0.74276859,3.31794099,0.26644001,0.00000000
-4.04902451,3.71960897,0.68183354,0.12644670,0.02631183,0.27692592,0.72556797,3.24043471,0.26104341,0.00000000
-4.04302151,3.67204976,0.69556119,0.12899727,0.02862519,0.28514212,0.70930023,3.16592501,0.25661669,0.00000000
-4.03701851,3.62836376,0.70841931,0.13174229,0.03102457,0.29347409,0.69393430,3.09461476,0.25312892,0.00000000
-4.03101551,3.58833521,0.72025694,0.13462507,0.03348397,0.30181537,0.67942150,3.02659605,0.25053685,0.00000000
-4.02501251,3.55160454,0.73091332,0.13758053,0.03597340,0.31004265,0.66569958,2.96185575,0.24878666,0.00000000
-4.01900950,3.51768251,0.74022048,0.14053690,0.03845926,0.31801809,0.65269680,2.90028362,0.24781579,0.00000000
-4.01300650,3.48596818,0.74800676,0.14341753,0.04090497,0.32559230,0.64033589,2.84168289,0.24755484,0.00000000
-4.00700350,3.45577020,0.75410106,0.14614300,0.04327179,0.33260803,0.62853785,2.78578276,0.24792941,0.00000000
-4.00100050,3.42633088,0.75833795,0.14863318,0.04551968,0.33890441,0.61722547,2.73225253,0.24886181,0.00000000
-3.99499750,3.39685238,0.76056321,0.15080946,0.04760836,0.34432161,0.60632656,2.68071687,0.25027276,0.00000000
-3.98899450,3.36652426,0.76063981,0.15259693,0.04949846,0.34870583,0.59577685,2.63077193,0.25208288,0.00000000
-3.98299150,3.33455175,0.75845395,0.15392652,0.05115262,0.35191435,0.58552241,2.58200182,0.25421412,0.00000000
-3.97698849,3.30018385,0.75392098,0.15473693,0.05253674,0.35382056,0.57552185,2.53399504,0.25659112,0.00000000
-3.97098549,3.26274035,0.74699085,0.15497647,0.05362100,0.35431868,0.56574797,2.48636057,0.25914245,0.00000000
-3.96498249,3.22163709,0.73765288,0.15460458,0.05438092,0.35332797,0.55618915,2.43874307,0.26180187,0.00000000
-3.95897949,3.17640842,0.72593950,0.15359303,0.05479821,0.35079631,0.54685016,2.39083683,0.26450958,0.00000000
-3.95297649,3.12672620,0.71192884,0.15192685,0.05486143,0.34670288,0.53775274,2.34239807,0.26721342,0.00000000
-3.94697349,3.07241449,0.69574583,0.14960482,0.05456642,0.34105989,0.52893552,2.29325522,0.26987009,0.00000000
-3.94097049,3.01345941,0.67756177,0.14663953,0.05391655,0.33391322,0.52045356,2.24331664,0.27244628,0.00000000
-3.93496748,2.95001357,0.65759228,0.14305712,0.05292259,0.32534191,0.51237734,2.19257569,0.27491973,0.00000000
-3.92896448,2.88239491,0.63609359,0.13889656,0.05160246,0.31545653,0.50479114,2.14111262,0.27728018,0.00000000
-3.92296148,2.81107968,0.61335726,0.13420857,0.04998065,0.30439645,0.49779084,2.08909334,0.27953003,0.00000000
-3.91695848,2.73668993,0.58970355,0.12905425,0.04808743,0.29232617,0.49148117,2.03676484,0.28168474,0.00000000
-3.91095548,2.65997569,0.56547353,0.12350338,0.04595795,0.27943077,0.48597230,1.98444744,0.28377285,0.00000000
-3.90495248,2.58179266,0.54102038,0.11763255,0.04363107,0.26591080,0.48137599,1.93252406,0.28583565,0.00000000
-3.89894947,2.50307611,0.51670011,0.11152315,0.04114826,0.25197665,0.47780129,1.88142692,0.28792623,0.00000000
-3.89294647,2.42481222,0.49286205,0.10525932,0.03855232,0.23784285,0.47535000,1.83162216,0.29010828,0.00000000
-3.88694347,2.34800791,0.46983964,0.09892586,0.03588622,0.22372238,0.47411203,1.78359314,0.29245423,0.00000000
-3.88094047,2.27366068,0.44794180,0.09260631,0.03319193,0.20982125,0.47416090,1.73782310,0.29504310,0.00000000
-3.87493747,2.20272961,0.42744519,0.08638116,0.03050938,0.19633363,0.47554965,1.69477809,0.29795804,0.00000000
-3.86893447,2.13610887,0.40858785,0.08032628,0.02787555,0.18343771,0.47830737,1.65489097,0.30128362,0.00000000
-3.86293147,2.07460509,0.39156429,0.07451158,0.02532375,0.17129231,0.48243672,1.61854739,0.30510309,0.00000000
-3.85692846,2.01891928,0.37652239,0.06900009,0.02288303,0.16003451,0.48791249,1.58607439,0.30949571,0.00000000
-3.85092546,1.96963440,0.36356203,0.06384717,0.02057782,0.14977823,0.49468160,1.55773226,0.31453435,0.00000000
-3.84492246,1.92720871,0.35273564,0.05910019,0.01842771,0.14061383,0.50266447,1.53371009,0.32028350,0.00000000
-3.83891946,1.89197527,0.34405044,0.05479843,0.01644742,0.13260863,0.51175795,1.51412523,0.32679772,0.00000000
-3.83291646,1.86414723,0.33747231,0.05097323,0.01464695,0.12580826,0.52183969,1.49902644,0.33412086,0.00000000
-3.82691346,1.84382841,0.33293105,0.04764844,0.01303183,0.12023881,0.53277382,1.48840075,0.34228577,0.00000000
-3.82091046,1.83102834,0.33032664,0.04484102,0.01160348,0.11590940,0.54441772,1.48218319,0.35131484,0.00000000
-3.81490745,1.82568051,0.32953627,0.04256173,0.01035963,0.11281528,0.55662948,1.48026887,0.36122109,0.00000000
-3.80890445,1.82766267,0.33042166,0.04081601,0.00929487,0.11094099,0.56927570,1.48252646,0.37200985,0.00000000
-3.80290145,1.83681769,0.33283641,0.03960478,0.00840117,0.11026360,0.58223920,1.48881202,0.38368075,0.00000000
-3.79689845,1.85297341,0.33663284,0.03892529,0.00766839,0.11075568,0.59542604,1.49898229,0.39623001,0.00000000
-3.79089545,1.87596026,0.34166818,0.03877184,0.00708484,0.11238799,0.60877148,1.51290627,0.40965271,0.00000000
-3.78489245,1.90562526,0.34780968,0.03913649,0.00663779,0.11513160,0.62224436,1.53047427,0.42394481,0.00000000
-3.77888944,1.94184140,0.35493845,0.04000955,0.00631393,0.11895950,0.63584965,1.55160375,0.43910477,0.00000000
-3.77288644,1.98451179,0.36295191,0.04137996,0.00609980,0.12384742,0.64962873,1.57624127,0.45513462,0.00000000
-3.76688344,2.03356801,0.37176484,0.04323547,0.00598219,0.12977406,0.66365746,1.60436047,0.47204017,0.00000000
-3.76088044,2.08896294,0.38130890,0.04556272,0.00594844,0.13672055,0.67804190,1.63595597,0.48983045,0.00000000
-3.75487744,2.15065823,0.39153091,0.04834713,0.00598676,0.14466928,0.69291185,1.67103363,0.50851619,0.00000000
-3.74887444,2.21860733,0.40238996,0.05157263,0.00608641,0.15360222,0.70841259,1.70959762,0.52810749,0.00000000
-3.74287144,2.29273523,0.41385365,0.05522135,0.00623792,0.16349874,0.72469518,1.75163536,0.54861069,0.00000000
-3.73686843,2.37291614,0.42589378,0.05927314,0.00643323,0.17433317,0.74190579,1.79710112,0.57002464,0.00000000
-3.73086543,2.45895075,0.43848173,0.06370519,0.00666571,0.18607221,0.76017481,1.84589962,0.59233660,0.00000000
-3.72486243,2.55054476,0.45158404,0.06849147,0.00693030,0.19867242,0.77960624,1.89787078,0.61551802,0.00000000
-3.71885943,2.64729021,0.46515826,0.07360238,0.00722344,0.21207788,0.80026808,1.95277680,0.63952043,0.00000000
-3.71285643,2.74865116,0.47914967,0.07900440,0.00754310,0.22621822,0.82218418,2.01029272,0.66427182,0.00000000
-3.70685343,2.85395499,0.49348887,0.08465982,0.00788865,0.24100725,0.84532830,2.07000117,0.68967374,0.00000000
-3.70085043,2.96239035,0.50809050,0.09052671,0.00826082,0.25634214,0.86962039,2.13139223,0.71559940,0.00000000
-3.69484742,3.07301217,0.52285323,0.09655897,0.00866150,0.27210340,0.89492564,2.19386850,0.74189287,0.00000000
-3.68884442,3.18475426,0.53766097,0.10270661,0.00909364,0.28815559,0.92105625,2.25675558,0.76836964,0.00000000
-3.68284142,3.29644879,0.55238523,0.10891620,0.00956104,0.30434886,0.94777575,2.31931755,0.79481855,0.00000000
-3.67683842,3.40685244,0.56688854,0.11513147,0.01006810,0.32052124,0.97480577,2.38077698,0.82100502,0.00000000
-3.67083542,3.51467773,0.58102865,0.12129415,0.01061965,0.33650161,1.00183478,2.44033837,0.84667557,0.00000000
-3.66483242,3.61862845,0.59466323,0.12734487,0.01122066,0.35211320,1.02852831,2.49721405,0.87156344,0.00000000
-3.65882941,3.71743735,0.60765487,0.13322422,0.01187602,0.36717763,1.05454013,2.55065128,0.89539508,0.00000000
-3.65282641,3.80990433,0.61987590,0.13887385,0.01259023,0.38151908,1.07952377,2.59995895,0.91789719,0.00000000
-3.64682341,3.89493343,0.63121283,0.14423763,0.01336718,0.39496869,1.10314369,2.64453282,0.93880421,0.00000000
-3.64082041,3.97156657,0.64157013,0.14926277,0.01420985,0.40736875,1.12508578,2.68387769,0.95786565,0.00000000
-3.63481741,4.03901278,0.65087304,0.15390087,0.01512011,0.41857668,1.14506640,2.71762566,0.97485329,0.00000000
-3.62881441,4.09667125,0.65906927,0.15810894,0.01609846,0.42846852,1.16283981,2.74554924,0.98956771,0.00000000
-3.62281141,4.14414740,0.66612957,0.16185016,0.01714383,0.43694189,1.17820370,2.76756896,1.00184413,0.00000000
-3.61680840,4.18126125,0.67204700,0.16509459,0.01825345,0.44391821,1.19100262,2.78375489,1.01155715,0.00000000
-3.61080540,4.20804780,0.67683512,0.16781960,0.01942265,0.44934411,1.20112937,2.79432217,1.01862451,0.00000000
-3.60480240,4.22474965,0.68052513,0.17001017,0.02064487,0.45319209,1.20852447,2.79962072,1.02300959,0.00000000
-3.59879940,4.23180246,0.68316219,0.17165894,0.02191159,0.45546031,1.21317386,2.80011976,1.02472261,0.00000000
-3.59279640,4.22981388,0.68480122,0.17276605,0.02321239,0.45617157,1.21510528,2.79638790,1.02382075,0.00000000
-3.58679340,4.21953748,0.68550241,0.17333883,0.02453509,0.45537164,1.21438345,2.78906978,1.02040701,0.00000000
-3.58079040,4.20184259,0.68532671,0.17339130,0.02586590,0.45312692,1.21110464,2.77886045,1.01462793,0.00000000
-3.57478739,4.17768191,0.68433167,0.17294354,0.02718974,0.44952167,1.20539077,2.76647864,1.00667042,0.00000000
