energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
1.21560780,1.38035937,0.44690563,0.06605985,0.03323335,0.14209092,0.66783465,0.91454351,0.02520291,0.15535093
1.22161081,1.44729684,0.45273625,0.07086066,0.03240314,0.15085265,0.71740341,0.96207542,0.02747328,0.16400053
1.22761381,1.51307609,0.45714519,0.07573987,0.03138925,0.15952746,0.76741689,1.00913600,0.02987966,0.17277125
1.23361681,1.57732385,0.46021278,0.08065905,0.03021377,0.16803109,0.81746281,1.05546347,0.03241401,0.18161772
1.23961981,1.63964946,0.46203417,0.08557527,0.02890125,0.17627476,0.86710105,1.10078317,0.03506484,0.19048403
1.24562281,1.69964785,0.46271468,0.09044171,0.02747785,0.18416671,0.91587136,1.14481018,0.03781714,0.19930381
1.25162581,1.75690478,0.46236550,0.09520860,0.02597051,0.19161402,0.96330271,1.18725369,0.04065269,0.20800094
1.25762881,1.81100487,0.46109973,0.09982427,0.02440620,0.19852481,1.00892424,1.22782304,0.04355032,0.21649098
1.26363182,1.86154181,0.45902914,0.10423646,0.02281107,0.20481051,1.05227738,1.26623528,0.04648649,0.22468319
1.26963482,1.90813081,0.45626165,0.10839376,0.02120987,0.21038837,1.09292878,1.30222399,0.04943594,0.23248315
1.27563782,1.95042235,0.45289964,0.11224717,0.01962534,0.21518393,1.13048346,1.33554894,0.05237246,0.23979598
1.28164082,1.98811669,0.44903904,0.11575162,0.01807775,0.21913349,1.16459753,1.36600592,0.05526974,0.24652972
1.28764382,2.02097809,0.44476912,0.11886752,0.01658460,0.22218634,1.19498992,1.39343615,0.05810228,0.25259904
1.29364682,2.04884778,0.44017289,0.12156214,0.01516043,0.22430671,1.22145226,1.41773453,0.06084618,0.25792882
1.29964982,2.07165463,0.43532781,0.12381078,0.01381671,0.22547538,1.24385645,1.43885605,0.06347999,0.26245756
1.30565283,2.08942262,0.43030675,0.12559775,0.01256194,0.22569075,1.26215923,1.45681971,0.06598535,0.26614029
1.31165583,2.10227432,0.42517886,0.12691689,0.01140174,0.22496936,1.27640344,1.47170943,0.06834748,0.26895099
1.31765883,2.11042979,0.42001029,0.12777192,0.01033910,0.22334593,1.28671557,1.48367168,0.07055549,0.27088416
1.32366183,2.11420078,0.41486456,0.12817623,0.00937459,0.22087260,1.29329984,1.49290969,0.07260253,0.27195565
1.32966483,2.11398007,0.40980239,0.12815243,0.00850676,0.21761779,1.29642864,1.49967438,0.07448559,0.27220254
1.33566783,2.11022669,0.40488119,0.12773151,0.00773239,0.21366433,1.29643008,1.50425240,0.07620526,0.27168223
1.34167084,2.10344740,0.40015397,0.12695166,0.00704689,0.20910729,1.29367302,1.50695192,0.07776516,0.27047065
1.34767384,2.09417570,0.39566794,0.12585691,0.00644456,0.20405129,1.28855054,1.50808696,0.07917135,0.26865980
1.35367684,2.08294951,0.39146288,0.12449552,0.00591896,0.19860761,1.28146253,1.50796116,0.08043158,0.26635478
1.35967984,2.07028872,0.38756935,0.12291838,0.00546313,0.19289121,1.27279871,1.50685212,0.08155451,0.26367033
1.36568284,2.05667423,0.38400710,0.12117730,0.00506986,0.18701762,1.26292257,1.50499724,0.08254895,0.26072723
1.37168584,2.04252943,0.38078374,0.11932344,0.00473189,0.18110005,1.25215762,1.50258199,0.08342317,0.25764868
1.37768884,2.02820543,0.37789386,0.11740587,0.00444208,0.17524665,1.24077620,1.49973135,0.08418431,0.25455674
1.38369185,2.01397070,0.37531875,0.11547030,0.00419355,0.16955808,1.22899181,1.49650508,0.08483800,0.25156910
1.38969485,2.00000566,0.37302674,0.11355809,0.00397978,0.16412545,1.21695495,1.49289697,0.08538805,0.24879614
1.39569785,1.98640226,0.37097429,0.11170546,0.00379470,0.15902869,1.20475280,1.48883808,0.08583639,0.24633849
1.40170085,1.97316842,0.36910762,0.10994301,0.00363276,0.15433532,1.19241233,1.48420375,0.08618318,0.24428499
1.40770385,1.96023655,0.36736498,0.10829545,0.00348896,0.15009959,1.17990662,1.47882371,0.08642700,0.24271104
1.41370685,1.94747543,0.36567925,0.10678155,0.00335888,0.14636209,1.16716363,1.47249468,0.08656529,0.24167743
1.41970985,1.93470431,0.36398078,0.10541428,0.00323870,0.14314964,1.15407678,1.46499427,0.08659469,0.24122939
1.42571286,1.92170813,0.36220024,0.10420100,0.00312520,0.14047546,1.14051652,1.45609550,0.08651155,0.24139603
1.43171586,1.90825255,0.36027131,0.10314381,0.00301576,0.13833954,1.12634196,1.44558069,0.08631233,0.24218983
1.43771886,1.89409794,0.35813305,0.10223992,0.00290837,0.13672932,1.11141188,1.43325398,0.08599401,0.24360638
1.44372186,1.87901133,0.35573170,0.10148197,0.00280159,0.13562032,1.09559453,1.41895164,0.08555439,0.24562429
1.44972486,1.86277566,0.35302202,0.10085838,0.00269458,0.13497698,1.07877551,1.40254972,0.08499220,0.24820507
1.45572786,1.84519628,0.34996795,0.10035370,0.00258702,0.13475360,1.06086364,1.38396867,0.08430723,0.25129338
1.46173087,1.82610437,0.34654268,0.09994885,0.00247916,0.13489530,1.04179461,1.36317497,0.08350023,0.25481738
1.46773387,1.80535790,0.34272830,0.09962149,0.00237177,0.13533912,1.02153253,1.34017999,0.08257276,0.25868948
1.47373687,1.78284048,0.33851496,0.09934632,0.00226612,0.13601521,1.00006964,1.31503647,0.08152698,0.26280741
1.47973987,1.75845893,0.33389993,0.09909550,0.00216402,0.13684821,0.97742456,1.28783328,0.08036537,0.26705591
1.48574287,1.73214044,0.32888656,0.09883911,0.00206779,0.13775868,0.95363967,1.25868917,0.07909046,0.27130893
1.49174587,1.70383013,0.32348343,0.09854578,0.00198031,0.13866482,0.92877799,1.22774625,0.07770463,0.27543245
1.49774887,1.67348975,0.31770376,0.09818347,0.00190503,0.13948430,0.90292022,1.19516393,0.07620998,0.27928800
1.50375188,1.64109827,0.31156531,0.09772035,0.00184602,0.14013620,0.87616232,1.16111391,0.07460822,0.28273671
1.50975488,1.60665463,0.30509080,0.09712582,0.00180805,0.14054316,0.84861395,1.12577672,0.07290081,0.28564400
1.51575788,1.57018283,0.29830888,0.09637175,0.00179666,0.14063355,0.82039808,1.08934018,0.07108910,0.28788450
1.52176088,1.53173924,0.29125560,0.09543361,0.00181825,0.14034357,0.79165168,1.05199967,0.06917466,0.28934730
1.52776388,1.49142165,0.28397636,0.09429182,0.00188018,0.13961939,0.76252761,1.01396024,0.06715962,0.28994109
1.53376688,1.44937954,0.27652814,0.09293289,0.00199086,0.13841898,0.73319724,0.97544032,0.06504717,0.28959909
1.53976988,1.40582452,0.26898183,0.09135060,0.00215988,0.13671376,0.70385372,0.93667630,0.06284199,0.28828339
1.54577289,1.36104026,0.26142444,0.08954688,0.00239804,0.13448980,0.67471529,0.89792765,0.06055071,0.28598855
1.55177589,1.31539065,0.25396104,0.08753250,0.00271742,0.13174865,0.64602820,0.85948187,0.05818232,0.28274418
1.55777889,1.26932546,0.24671609,0.08532749,0.00313141,0.12850763,0.61806891,0.82165856,0.05574846,0.27861625
1.56378189,1.22338251,0.23983395,0.08296115,0.00365466,0.12479959,0.59114489,0.78481205,0.05326354,0.27370718
1.56978489,1.17818573,0.23347854,0.08047171,0.00430296,0.12067211,0.56559386,0.74933202,0.05074485,0.26815434
1.57578789,1.13443867,0.22783180,0.07790565,0.00509307,0.11618621,0.54178105,0.71564181,0.04821230,0.26212719
1.58179090,1.09291324,0.22309100,0.07531660,0.00604245,0.11141450,0.52009429,0.68419402,0.04568822,0.25582304
1.58779390,1.05443379,0.21946488,0.07276389,0.00716888,0.10643902,0.50093703,0.65546340,0.04319677,0.24946147
1.59379690,1.01985673,0.21716856,0.07031087,0.00849002,0.10134862,0.48471910,0.62993705,0.04076344,0.24327770
1.59979990,0.99004653,0.21641740,0.06802291,0.01002279,0.09623624,0.47184570,0.60810226,0.03841428,0.23751506
1.60580290,0.96584862,0.21741994,0.06596530,0.01178275,0.09119599,0.46270462,0.59043221,0.03617513,0.23241694
1.61180590,0.94806035,0.22037022,0.06420103,0.01378335,0.08632032,0.45765241,0.57737018,0.03407081,0.22821840
1.61780890,0.93740116,0.22543959,0.06278859,0.01603509,0.08169720,0.45699973,0.56931282,0.03212433,0.22513783
1.62381191,0.93448296,0.23276850,0.06177986,0.01854470,0.07740767,0.46099663,0.56659319,0.03035614,0.22336899
1.62981491,0.93978226,0.24245850,0.06121815,0.02131433,0.07352359,0.46981831,0.56946423,0.02878344,0.22307371
1.63581791,0.95361506,0.25456488,0.06113653,0.02434068,0.07010587,0.48355195,0.57808353,0.02741971,0.22437555
1.64182091,0.97611575,0.26909021,0.06155647,0.02761430,0.06720313,0.50218533,0.59250006,0.02627427,0.22735469
1.64782391,1.00722114,0.28597934,0.06248680,0.03111903,0.06485082,0.52559787,0.61264353,0.02535210,0.23204429
1.65382691,1.04666050,0.30511588,0.06392320,0.03483151,0.06307095,0.55355451,0.63831713,0.02465377,0.23842838
1.65982991,1.09395237,0.32632079,0.06584807,0.03872100,0.06187217,0.58570316,0.66919408,0.02417556,0.24644156
1.66583292,1.14840856,0.34935300,0.06823086,0.04274942,0.06125050,0.62157584,0.70481848,0.02390982,0.25597042
1.67183592,1.20914575,0.37391233,0.07102896,0.04687166,0.06119038,0.66059403,0.74461066,0.02384536,0.26685672
1.67783892,1.27510450,0.39964483,0.07418893,0.05103619,0.06166614,0.70207821,0.78787727,0.02396806,0.27890229
1.68384192,1.34507544,0.42615029,0.07764819,0.05518599,0.06264381,0.74526149,0.83382589,0.02426156,0.29187545
1.68984492,1.41773186,0.45299194,0.08133710,0.05925974,0.06408310,0.78930728,0.88158403,0.02470803,0.30551876
1.69584792,1.49166794,0.47970802,0.08518128,0.06319330,0.06593963,0.83333041,0.93022190,0.02528895,0.31955785
1.70185093,1.56544113,0.50582475,0.08910414,0.06692139,0.06816711,0.87642117,0.97877847,0.02598590,0.33371102
1.70785393,1.63761741,0.53087036,0.09302953,0.07037944,0.07071955,0.91767148,1.02628981,0.02678134,0.34769923
1.71385693,1.70681761,0.55438962,0.09688438,0.07350552,0.07355333,0.95620232,1.07181879,0.02765929,0.36125609
1.71985993,1.77176294,0.57595815,0.10060129,0.07624229,0.07662903,0.99119131,1.11448503,0.02860588,0.37413747
1.72586293,1.83131803,0.59519611,0.10412077,0.07853890,0.07991303,1.02189940,1.15349387,0.02960988,0.38613036
1.73186593,1.88452934,0.61178049,0.10739337,0.08035268,0.08337864,1.04769559,1.18816310,0.03066293,0.39706053
1.73786893,1.93065759,0.62545553,0.11038118,0.08165064,0.08700696,1.06807848,1.21794643,0.03175971,0.40679875
1.74387194,1.96920236,0.63604078,0.11305903,0.08241065,0.09078712,1.08269385,1.24245249,0.03289791,0.41526515
1.74987494,1.99991790,0.64343639,0.11541508,0.08262225,0.09471621,1.09134730,1.26145844,0.03407802,0.42243169
1.75587794,2.02281927,0.64762541,0.11745079,0.08228705,0.09879858,1.09401142,1.27491758,0.03530294,0.42832249
1.76188094,2.03817832,0.64867298,0.11918042,0.08141874,0.10304487,1.09082698,1.28296048,0.03657750,0.43301200
1.76788394,2.04650969,0.64672244,0.12062991,0.08004259,0.10747041,1.08209814,1.28588934,0.03790780,0.43662111
1.77388694,2.04854722,0.64198854,0.12183524,0.07819465,0.11209352,1.06828170,1.28416589,0.03930052,0.43931131
1.77988994,2.04521180,0.63474810,0.12284042,0.07592048,0.11693337,1.04997078,1.27839311,0.04076210,0.44127720
1.78589295,2.03757188,0.62532857,0.12369508,0.07327361,0.12200773,1.02787361,1.26929146,0.04229799,0.44273753
1.79189595,2.02679842,0.61409492,0.12445187,0.07031378,0.12733069,1.00278827,1.25767063,0.04391187,0.44392533
1.79789895,2.01411592,0.60143563,0.12516367,0.06710497,0.13291040,0.97557432,1.24439787,0.04560490,0.44507736
1.80390195,2.00075190,0.58774819,0.12588092,0.06371339,0.13874692,0.94712250,1.23036409,0.04737514,0.44642344
1.80990495,1.98788654,0.57342496,0.12664897,0.06020541,0.14483045,0.91832369,1.21644928,0.04921705,0.44817600
1.81590795,1.97660474,0.55883969,0.12750579,0.05664568,0.15113977,0.89003830,1.20348833,0.05112114,0.45052037
1.82191096,1.96785238,0.54433549,0.12847990,0.05309533,0.15764124,0.86306725,1.19223885,0.05307380,0.45360612
1.82791396,1.96239850,0.53021447,0.12958884,0.04961038,0.16428817,0.83812555,1.18335199,0.05505728,0.45753978
1.83391696,1.96080466,0.51672950,0.13083808,0.04624048,0.17102088,0.81581958,1.17734748,0.05704989,0.46237930
1.83991996,1.96340279,0.50407817,0.13222046,0.04302794,0.17776716,0.79662852,1.17459378,0.05902634,0.46813031
1.84592296,1.97028192,0.49239925,0.13371617,0.04000699,0.18444333,0.78089084,1.17529393,0.06095824,0.47474447
1.85192596,1.98128447,0.48177144,0.13529336,0.03720350,0.19095589,0.76879599,1.17947778,0.06281479,0.48211986
1.85792896,1.99601182,0.47221445,0.13690907,0.03463488,0.19720354,0.76038154,1.18700058,0.06456349,0.49010340
1.86393197,2.01383896,0.46369218,0.13851083,0.03231038,0.20307964,0.75553578,1.19754813,0.06617108,0.49849522
1.86993497,2.03393754,0.45611776,0.14003849,0.03023152,0.20847499,0.75400547,1.21064818,0.06760436,0.50705483
1.87593797,2.05530627,0.44936012,0.14142642,0.02839286,0.21328082,0.75540843,1.22568751,0.06883120,0.51550880
1.88194097,2.07680755,0.44325185,0.14260591,0.02678285,0.21739193,0.75925032,1.24193425,0.06982146,0.52355979
1.88794397,2.09720889,0.43759787,0.14350770,0.02538480,0.22070978,0.76494503,1.25856435,0.07054787,0.53089643
1.89394697,2.11522761,0.43218465,0.14406455,0.02417803,0.22314549,0.77183774,1.27469140,0.07098683,0.53720391
1.89994997,2.12957704,0.42678963,0.14421363,0.02313891,0.22462267,0.77922987,1.28939854,0.07111920,0.54217467
1.90595298,2.13901274,0.42119043,0.14389891,0.02224198,0.22507985,0.78640497,1.30177135,0.07093085,0.54551901
1.91195598,2.14237676,0.41517360,0.14307311,0.02146098,0.22447257,0.79265455,1.31093047,0.07041315,0.54697510
1.91795898,2.13863867,0.40854269,0.14169950,0.02076986,0.22277497,0.79730289,1.31606270,0.06956327,0.54631804
1.92396198,2.12693156,0.40112523,0.13975318,0.02014359,0.21998080,0.79973005,1.31644945,0.06838431,0.54336773
1.92996498,2.10658192,0.39277861,0.13722203,0.01955895,0.21610391,0.79939221,1.31149145,0.06688530,0.53799508
1.93596798,2.07713233,0.38339458,0.13410715,0.01899509,0.21117807,0.79583853,1.30072879,0.06508101,0.53012656
1.94197099,2.03835606,0.37290233,0.13042289,0.01843401,0.20525623,0.78872426,1.28385568,0.06299155,0.51974672
1.94797399,1.99026344,0.36127009,0.12619639,0.01786088,0.19840925,0.77781941,1.26072926,0.06064191,0.50689872
1.95397699,1.93309954,0.34850528,0.12146672,0.01726416,0.19072398,0.76301306,1.23137245,0.05806131,0.49168281
1.95997999,1.86733376,0.33465313,0.11628366,0.01663571,0.18230104,0.74431306,1.19597062,0.05528242,0.47425292
1.96598299,1.79364180,0.31979415,0.11070611,0.01597062,0.17325210,0.72184152,1.15486256,0.05234061,0.45481145
1.97198599,1.71288086,0.30404032,0.10480028,0.01526706,0.16369699,0.69582635,1.10852623,0.04927297,0.43360249
1.97798899,1.62605947,0.28753038,0.09863773,0.01452599,0.15376057,0.66658931,1.05756000,0.04611747,0.41090396
1.98399200,1.53430315,0.27042437,0.09229322,0.01375076,0.14356960,0.63453143,1.00266041,0.04291202,0.38701868
1.98999500,1.43881758,0.25289777,0.08584267,0.01294677,0.13324969,0.60011636,0.94459738,0.03969361,0.36226513
1.99599800,1.34085081,0.23513528,0.07936106,0.01212096,0.12292235,0.56385252,0.88418818,0.03649755,0.33696797
2.00200100,1.24165607,0.21732482,0.07292060,0.01128144,0.11270234,0.52627491,0.82227117,0.03335668,0.31144894
2.00800400,1.14245672,0.19965169,0.06658898,0.01043700,0.10269546,0.48792734,0.75968045,0.03030083,0.28601829
2.01400700,1.04441460,0.18229328,0.06042794,0.00959675,0.09299658,0.44934580,0.69722241,0.02735634,0.26096722
2.02001001,0.94860281,0.16541454,0.05449213,0.00876974,0.08368830,0.41104360,0.63565510,0.02454570,0.23656143
2.02601301,0.85598387,0.14916418,0.04882827,0.00796465,0.07483996,0.37349885,0.57567095,0.02188736,0.21303605
2.03201601,0.76739361,0.13367190,0.04347464,0.00718956,0.06650723,0.33714448,0.51788348,0.01939566,0.19059199
2.03801901,0.68353110,0.11904656,0.03846088,0.00645176,0.05873210,0.30236127,0.46281805,0.01708093,0.16939386
2.04402201,0.60495462,0.10537534,0.03380810,0.00575767,0.05154332,0.26947368,0.41090688,0.01494963,0.14956921
2.05002501,0.53208321,0.09272391,0.02952926,0.00511274,0.04495724,0.23874861,0.36248813,0.01300469,0.13120924
2.05602801,0.46520335,0.08113737,0.02562975,0.00452153,0.03897895,0.21039683,0.31780867,0.01124586,0.11437060
2.06203102,0.40448007,0.07064205,0.02210821,0.00398777,0.03360366,0.18457676,0.27703015,0.00967017,0.09907833
2.06803402,0.34997163,0.06124787,0.01895742,0.00351445,0.02881828,0.16140023,0.24023784,0.00827239,0.08532947
2.07403702,0.30164686,0.05295124,0.01616534,0.00310402,0.02460310,0.14093986,0.20745159,0.00704560,0.07309736
2.08004002,0.25940432,0.04573824,0.01371617,0.00275858,0.02093349,0.12323746,0.17863832,0.00598166,0.06233622
2.08604302,0.22309226,0.03958803,0.01159140,0.00248006,0.01778164,0.10831313,0.15372530,0.00507176,0.05298589
2.09204602,0.19252868,0.03447628,0.00977082,0.00227048,0.01511812,0.09617447,0.13261384,0.00430689,0.04497658
2.09804902,0.16752065,0.03037850,0.00823353,0.00213210,0.01291342,0.08682552,0.11519260,0.00367832,0.03823325
2.10405203,0.14788223,0.02727314,0.00695873,0.00206767,0.01113925,0.08027505,0.10135021,0.00317798,0.03267983
2.11005503,0.13345046,0.02514439,0.00592652,0.00208059,0.00976968,0.07654379,0.09098669,0.00279884,0.02824279
2.11605803,0.12409897,0.02398457,0.00511854,0.00217503,0.00878213,0.07567026,0.08402339,0.00253518,0.02485422
2.12206103,0.11974883,0.02379603,0.00451841,0.00235605,0.00815801,0.07771503,0.08041111,0.00238287,0.02245439
2.12806403,0.12037636,0.02459247,0.00411215,0.00262965,0.00788326,0.08276318,0.08013628,0.00233952,0.02099348
2.13406703,0.12601775,0.02639971,0.00388841,0.00300275,0.00794856,0.09092476,0.08322492,0.00240456,0.02043284
2.14007004,0.13677033,0.02925581,0.00383853,0.00348314,0.00834941,0.10233313,0.08974438,0.00257936,0.02074550
2.14607304,0.15279046,0.03321056,0.00395659,0.00407937,0.00908592,0.11714135,0.09980276,0.00286712,0.02191605
2.15207604,0.17428801,0.03832423,0.00423922,0.00480055,0.01016240,0.13551641,0.11354590,0.00327280,0.02394000
2.15807904,0.20151752,0.04466575,0.00468540,0.00565608,0.01158676,0.15763150,0.13115215,0.00380300,0.02682246
2.16408204,0.23476620,0.05231016,0.00529612,0.00665538,0.01336977,0.18365661,0.15282480,0.00446567,0.03057638
2.17008504,0.27433894,0.06133551,0.00607394,0.00780747,0.01552404,0.21374752,0.17878234,0.00526985,0.03522031
2.17608804,0.32054067,0.07181911,0.00702251,0.00912060,0.01806298,0.24803366,0.20924685,0.00622528,0.04077573
2.18209105,0.37365649,0.08383339,0.00814601,0.01060176,0.02099957,0.28660521,0.24443057,0.00734200,0.04726413
2.18809405,0.43393004,0.09744128,0.00944853,0.01225622,0.02434506,0.32949990,0.28452113,0.00862983,0.05470373
2.19409705,0.50154079,0.11269140,0.01093344,0.01408703,0.02810759,0.37669013,0.32966588,0.01009790,0.06310620
2.20010005,0.57658109,0.12961311,0.01260271,0.01609454,0.03229092,0.42807093,0.37995562,0.01175405,0.07247323
2.20610305,0.65903355,0.14821157,0.01445631,0.01827596,0.03689303,0.48344939,0.43540854,0.01360426,0.08279332
2.21210605,0.74875008,0.16846320,0.01649153,0.02062495,0.04190494,0.54253623,0.49595490,0.01565209,0.09403870
2.21810905,0.84543320,0.19031146,0.01870246,0.02313130,0.04730967,0.60494008,0.56142311,0.01789810,0.10616267
2.22411206,0.94862089,0.21366340,0.02107948,0.02578073,0.05308130,0.67016487,0.63152810,0.02033936,0.11909746
2.23011506,1.05767578,0.23838706,0.02360890,0.02855470,0.05918445,0.73761101,0.70586242,0.02296897,0.13275269
2.23611806,1.17177968,0.26431002,0.02627272,0.03143049,0.06557388,0.80658030,0.78389103,0.02577575,0.14701467
2.24212106,1.28993406,0.29121916,0.02904850,0.03438134,0.07219456,0.87628501,0.86495011,0.02874395,0.16174647
2.24812406,1.41096707,0.31886181,0.03190945,0.03737672,0.07898207,0.94586093,0.94825051,0.03185316,0.17678896
2.25412706,1.53354743,0.34694835,0.03482466,0.04038279,0.08586333,1.01438408,1.03288599,0.03507838,0.19196286
2.26013007,1.65620511,0.37515642,0.03775954,0.04336302,0.09275776,1.08089083,1.11784642,0.03839013,0.20707168
2.26613307,1.77735852,0.40313639,0.04067643,0.04627885,0.09957878,1.14440062,1.20203580,0.04175491,0.22190558
2.27213607,1.89534757,0.43051830,0.04353533,0.04909056,0.10623560,1.20394066,1.28429465,0.04513564,0.23624604
2.27813907,2.00847164,0.45691992,0.04629484,0.05175817,0.11263532,1.25857152,1.36342620,0.04849236,0.24987125
