energy_ev,total_up,Ag_p_up,Ag_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,3.12143696,0.38702394,1.69959418,0.37373561,0.72992070,0.01252921,0.10867967,0.49662039,0.00000000
-4.63131566,3.08786241,0.38308757,1.66747137,0.36802169,0.73762162,0.01183054,0.10804202,0.49229438,0.00000000
-4.62531266,3.04452950,0.37832133,1.63136405,0.36117797,0.74164622,0.01114854,0.10701497,0.48616259,0.00000000
-4.61930965,2.99163477,0.37283435,1.59139212,0.35340561,0.74187923,0.01048619,0.10562872,0.47829493,0.00000000
-4.61330665,2.92961299,0.36674977,1.54777800,0.34492550,0.73829655,0.00984626,0.10391948,0.46880302,0.00000000
-4.60730365,2.85912566,0.36020156,1.50083973,0.33597259,0.73096653,0.00923141,0.10192829,0.45783830,0.00000000
-4.60130065,2.78104163,0.35333115,1.45098059,0.32678989,0.72004811,0.00864415,0.09969979,0.44558899,0.00000000
-4.59529765,2.69641093,0.34628426,1.39867594,0.31762232,0.70578571,0.00808689,0.09728097,0.43227582,0.00000000
-4.58929465,2.60643277,0.33920784,1.34445773,0.30871052,0.68850111,0.00756189,0.09471996,0.41814685,0.00000000
-4.58329165,2.51241910,0.33224732,1.28889759,0.30028486,0.66858274,0.00707128,0.09206491,0.40347140,0.00000000
-4.57728864,2.41575534,0.32554423,1.23258906,0.29255978,0.64647273,0.00661701,0.08936300,0.38853341,0.00000000
-4.57128564,2.31785961,0.31923420,1.17612987,0.28572868,0.62265234,0.00620079,0.08665957,0.37362441,0.00000000
-4.56528264,2.22014233,0.31344543,1.12010483,0.27995931,0.59762639,0.00582404,0.08399747,0.35903641,0.00000000
-4.55927964,2.12396756,0.30829751,1.06507013,0.27539004,0.57190729,0.00548783,0.08141652,0.34505484,0.00000000
-4.55327664,2.03061745,0.30390058,1.01153954,0.27212690,0.54599944,0.00519281,0.07895316,0.33195186,0.00000000
-4.54727364,1.94126114,0.30035483,0.95997291,0.27024153,0.52038444,0.00493915,0.07664025,0.31998025,0.00000000
-4.54127064,1.85692898,0.29775019,0.91076734,0.26977014,0.49550787,0.00472647,0.07450702,0.30936800,0.00000000
-4.53526763,1.77849278,0.29616619,0.86425118,0.27071338,0.47176795,0.00455382,0.07257905,0.30031383,0.00000000
-4.52926463,1.70665255,0.29567189,0.82068085,0.27303731,0.44950661,0.00441961,0.07087842,0.29298370,0.00000000
-4.52326163,1.64192984,0.29632578,0.78024054,0.27667524,0.42900300,0.00432165,0.06942385,0.28750838,0.00000000
-4.51725863,1.58466749,0.29817570,0.74304430,0.28153050,0.41046983,0.00425712,0.06823085,0.28398206,0.00000000
-4.51125563,1.53503545,0.30125861,0.70914055,0.28748002,0.39405240,0.00422263,0.06731192,0.28246213,0.00000000
-4.50525263,1.49304191,0.30560031,0.67851833,0.29437860,0.37983012,0.00421430,0.06667667,0.28296985,0.00000000
-4.49924962,1.45854902,0.31121489,0.65111513,0.30206376,0.36782059,0.00422781,0.06633192,0.28549199,0.00000000
-4.49324662,1.43129220,0.31810425,0.62682552,0.31036097,0.35798561,0.00425851,0.06628175,0.28998317,0.00000000
-4.48724362,1.41090195,0.32625734,0.60551050,0.31908901,0.35023900,0.00430161,0.06652749,0.29636887,0.00000000
-4.48124062,1.39692714,0.33564935,0.58700675,0.32806551,0.34445562,0.00435224,0.06706763,0.30454887,0.00000000
-4.47523762,1.38885863,0.34624097,0.57113562,0.33711215,0.34048130,0.00440565,0.06789775,0.31440093,0.00000000
-4.46923462,1.38615237,0.35797745,0.55771151,0.34605954,0.33814307,0.00445737,0.06901031,0.32578463,0.00000000
-4.46323162,1.38825090,0.37078789,0.54654916,0.35475163,0.33725934,0.00450335,0.07039446,0.33854510,0.00000000
-4.45722861,1.39460269,0.38458459,0.53746991,0.36304935,0.33764958,0.00454012,0.07203589,0.35251662,0.00000000
-4.45122561,1.40467866,0.39926255,0.53030662,0.37083345,0.33914309,0.00456495,0.07391659,0.36752591,0.00000000
-4.44522261,1.41798554,0.41469933,0.52490734,0.37800653,0.34158661,0.00457594,0.07601470,0.38339500,0.00000000
-4.43921961,1.43407582,0.43075523,0.52113767,0.38449413,0.34485045,0.00457216,0.07830446,0.39994387,0.00000000
-4.43321661,1.45255443,0.44727393,0.51888201,0.39024492,0.34883304,0.00455370,0.08075613,0.41699246,0.00000000
-4.42721361,1.47308223,0.46408361,0.51804376,0.39523013,0.35346368,0.00452176,0.08333612,0.43436254,0.00000000
-4.42121061,1.49537656,0.48099878,0.51854470,0.39944220,0.35870363,0.00447866,0.08600722,0.45187909,0.00000000
-4.41520760,1.51920948,0.49782268,0.52032380,0.40289289,0.36454538,0.00442784,0.08872895,0.46937160,0.00000000
-4.40920460,1.54440399,0.51435045,0.52333561,0.40561092,0.37101038,0.00437387,0.09145809,0.48667510,0.00000000
-4.40320160,1.57082879,0.53037291,0.52754833,0.40763936,0.37814534,0.00432234,0.09414939,0.50363124,0.00000000
-4.39719860,1.59839218,0.54568107,0.53294196,0.40903289,0.38601724,0.00427986,0.09675638,0.52008930,0.00000000
-4.39119560,1.62703532,0.56007116,0.53950631,0.40985512,0.39470745,0.00425390,0.09923240,0.53590735,0.00000000
-4.38519260,1.65672545,0.57335005,0.54723918,0.41017597,0.40430505,0.00425270,0.10153169,0.55095343,0.00000000
-4.37918959,1.68744906,0.58534093,0.55614454,0.41006936,0.41489990,0.00428511,0.10361058,0.56510691,0.00000000
-4.37318659,1.71920536,0.59588892,0.56623078,0.40961110,0.42657543,0.00436048,0.10542870,0.57825980,0.00000000
-4.36718359,1.75199993,0.60486635,0.57750879,0.40887709,0.43940181,0.00448841,0.10695020,0.59031816,0.00000000
-4.36118059,1.78583859,0.61217749,0.58998990,0.40794176,0.45342947,0.00467863,0.10814487,0.60120324,0.00000000
-4.35517759,1.82072139,0.61776232,0.60368349,0.40687672,0.46868349,0.00494073,0.10898910,0.61085258,0.00000000
-4.34917459,1.85663662,0.62159909,0.61859416,0.40574951,0.48515887,0.00528396,0.10946670,0.61922065,0.00000000
-4.34317159,1.89355465,0.62370549,0.63471842,0.40462246,0.50281714,0.00571700,0.10956944,0.62627911,0.00000000
-4.33716858,1.93142180,0.62413813,0.65204091,0.40355154,0.52158427,0.00624770,0.10929727,0.63201660,0.00000000
-4.33116558,1.97015412,0.62299037,0.67053014,0.40258513,0.54135010,0.00688280,0.10865829,0.63643797,0.00000000
-4.32516258,2.00963134,0.62038842,0.69013398,0.40176282,0.56196940,0.00762774,0.10766834,0.63956298,0.00000000
-4.31915958,2.04969135,0.61648585,0.71077508,0.40111406,0.58326450,0.00848631,0.10635034,0.64142456,0.00000000
-4.31315658,2.09012547,0.61145668,0.73234644,0.40065694,0.60502957,0.00946050,0.10473325,0.64206665,0.00000000
-4.30715358,2.13067520,0.60548750,0.75470763,0.40039701,0.62703632,0.01055021,0.10285087,0.64154190,0.00000000
-4.30115058,2.17103075,0.59876883,0.77768177,0.40032632,0.64904108,0.01175310,0.10074046,0.63990914,0.00000000
-4.29514757,2.21083201,0.59148633,0.80105393,0.40042284,0.67079302,0.01306442,0.09844117,0.63723115,0.00000000
-4.28914457,2.24967242,0.58381234,0.82457107,0.40065036,0.69204312,0.01447694,0.09599253,0.63357260,0.00000000
-4.28314157,2.28710586,0.57589812,0.84794386,0.40095897,0.71255370,0.01598087,0.09343297,0.62899847,0.00000000
-4.27713857,2.32265696,0.56786741,0.87085058,0.40128632,0.73210808,0.01756393,0.09079846,0.62357311,0.00000000
-4.27113557,2.35583462,0.55981158,0.89294318,0.40155959,0.75051988,0.01921146,0.08812136,0.61735992,0.00000000
-4.26513257,2.38614840,0.55178676,0.91385535,0.40169828,0.76764166,0.02090659,0.08542953,0.61042177,0.00000000
-4.25912956,2.41312737,0.54381307,0.93321253,0.40161782,0.78337239,0.02263055,0.08274574,0.60282200,0.00000000
-4.25312656,2.43634061,0.53587602,0.95064337,0.40123376,0.79766345,0.02436296,0.08008740,0.59462613,0.00000000
-4.24712356,2.45541830,0.52793002,0.96579243,0.40046658,0.81052269,0.02608233,0.07746658,0.58590382,0.00000000
-4.24112056,2.47007257,0.51990379,0.97833320,0.39924672,0.82201643,0.02776647,0.07489039,0.57673120,0.00000000
-4.23511756,2.48011675,0.51170729,0.98798127,0.39751982,0.83226914,0.02939305,0.07236157,0.56719313,0.00000000
-4.22911456,2.48548195,0.50323982,0.99450660,0.39525169,0.84146072,0.03094013,0.06987928,0.55738523,0.00000000
-4.22311156,2.48622998,0.49439878,0.99774455,0.39243295,0.84982146,0.03238677,0.06744009,0.54741551,0.00000000
-4.21710855,2.48256168,0.48508850,0.99760493,0.38908283,0.85762479,0.03371351,0.06503896,0.53740532,0.00000000
-4.21110555,2.47481995,0.47522874,0.99407863,0.38525213,0.86517808,0.03490297,0.06267036,0.52748948,0.00000000
-4.20510255,2.46348709,0.46476226,0.98724144,0.38102500,0.87281184,0.03594026,0.06032916,0.51781557,0.00000000
-4.19909955,2.44917627,0.45366104,0.97725484,0.37651930,0.88086776,0.03681344,0.05801157,0.50854216,0.00000000
-4.19309655,2.43261739,0.44193089,0.96436358,0.37188565,0.88968605,0.03751380,0.05571577,0.49983618,0.00000000
-4.18709355,2.41463768,0.42961409,0.94889026,0.36730491,0.89959254,0.03803611,0.05344248,0.49186942,0.00000000
-4.18109055,2.39613773,0.41679004,0.93122694,0.36298422,0.91088615,0.03837880,0.05119517,0.48481423,0.00000000
-4.17508754,2.37806398,0.40357378,0.91182431,0.35915168,0.92382713,0.03854390,0.04898018,0.47883877,0.00000000
-4.16908454,2.36137857,0.39011268,0.89117865,0.35604972,0.93862654,0.03853709,0.04680653,0.47410184,0.00000000
-4.16308154,2.34702795,0.37658134,0.86981736,0.35392756,0.95543728,0.03836741,0.04468564,0.47074762,0.00000000
-4.15707854,2.33591116,0.36317505,0.84828334,0.35303276,0.97434713,0.03804712,0.04263075,0.46890052,0.00000000
-4.15107554,2.32884930,0.35010226,0.82711918,0.35360231,0.99537376,0.03759128,0.04065644,0.46866043,0.00000000
-4.14507254,2.32655706,0.33757637,0.80685135,0.35585359,1.01846206,0.03701739,0.03877785,0.47009845,0.00000000
-4.13906953,2.32961746,0.32580722,0.78797529,0.35997536,1.04348362,0.03634494,0.03701004,0.47325346,0.00000000
-4.13306653,2.33846058,0.31499294,0.77094169,0.36611937,1.07023854,0.03559489,0.03536735,0.47812943,0.00000000
-4.12706353,2.35334703,0.30531223,0.75614436,0.37439267,1.09845917,0.03478918,0.03386269,0.48469393,0.00000000
-4.12106053,2.37435665,0.29691768,0.74391020,0.38485109,1.12781589,0.03395016,0.03250711,0.49287746,0.00000000
-4.11505753,2.40138268,0.28993027,0.73449129,0.39749417,1.15792450,0.03310013,0.03130932,0.50257406,0.00000000
-4.10905453,2.43413166,0.28443528,0.72805934,0.41226169,1.18835511,0.03226075,0.03027542,0.51364281,0.00000000
-4.10305153,2.47212880,0.28047980,0.72470261,0.42903206,1.21864215,0.03145262,0.02940875,0.52591044,0.00000000
-4.09704852,2.51472879,0.27807179,0.72442509,0.44762269,1.24829534,0.03069480,0.02870986,0.53917479,0.00000000
-4.09104552,2.56113151,0.27718072,0.72714810,0.46779238,1.27681121,0.03000440,0.02817661,0.55320902,0.00000000
-4.08504252,2.61040211,0.27773972,0.73271387,0.48924575,1.30368491,0.02939624,0.02780432,0.56776652,0.00000000
-4.07903952,2.66149491,0.27964889,0.74089110,0.51163957,1.32842210,0.02888257,0.02758610,0.58258627,0.00000000
-4.07303652,2.71328023,0.28277982,0.75138220,0.53459084,1.35055050,0.02847280,0.02751318,0.59739843,0.00000000
-4.06703352,2.76457340,0.28698077,0.76383195,0.55768638,1.36963092,0.02817333,0.02757521,0.61193013,0.00000000
-4.06103052,2.81416509,0.29208250,0.77783723,0.58049367,1.38526745,0.02798752,0.02776072,0.62591120,0.00000000
-4.05502751,2.86085195,0.29790420,0.79295772,0.60257243,1.39711664,0.02791558,0.02805742,0.63907959,0.00000000
-4.04902451,2.90346689,0.30425948,0.80872711,0.62348675,1.40489534,0.02795467,0.02845254,0.65118650,0.00000000
-4.04302151,2.94090800,0.31096201,0.82466473,0.64281716,1.40838713,0.02809901,0.02893312,0.66200096,0.00000000
-4.03701851,2.97216534,0.31783061,0.84028711,0.66017235,1.40744715,0.02834007,0.02948621,0.67131380,0.00000000
-4.03101551,2.99634520,0.32469375,0.85511958,0.67520006,1.40200527,0.02866685,0.03009902,0.67894095,0.00000000
-4.02501251,3.01269094,0.33139320,0.86870728,0.68759681,1.39206751,0.02906621,0.03075906,0.68472603,0.00000000
-4.01900950,3.02060025,0.33778676,0.88062575,0.69711614,1.37771588,0.02952326,0.03145414,0.68854216,0.00000000
-4.01300650,3.01963855,0.34375029,0.89049066,0.70357516,1.35910651,0.03002181,0.03217242,0.69029321,0.00000000
-4.00700350,3.00954832,0.34917879,0.89796654,0.70685909,1.33646649,0.03054489,0.03290237,0.68991423,0.00000000
-4.00100050,2.99025436,0.35398684,0.90277449,0.70692393,1.31008931,0.03107527,0.03363275,0.68737150,0.00000000
-3.99499750,2.96186523,0.35810845,0.90469847,0.70379705,1.28032937,0.03159601,0.03435260,0.68266197,0.00000000
-3.98899450,2.92467091,0.36149643,0.90359032,0.69757585,1.24759564,0.03209100,0.03505126,0.67581243,0.00000000
-3.98299150,2.87913699,0.36412149,0.89937308,0.68842460,1.21234477,0.03254553,0.03571841,0.66687831,0.00000000
-3.97698849,2.82589572,0.36597121,0.89204275,0.67656965,1.17507387,0.03294678,0.03634414,0.65594238,0.00000000
-3.97098549,2.76573424,0.36704892,0.88166831,0.66229321,1.13631316,0.03328429,0.03691916,0.64311324,0.00000000
-3.96498249,2.69958009,0.36737265,0.86838992,0.64592604,1.09661861,0.03355030,0.03743493,0.62852370,0.00000000
-3.95897949,2.62848461,0.36697422,0.85241537,0.62783913,1.05656475,0.03374009,0.03788392,0.61232917,0.00000000
-3.95297649,2.55360421,0.36589834,0.83401474,0.60843486,1.01673766,0.03385214,0.03825991,0.59470585,0.00000000
-3.94697349,2.47617982,0.36420192,0.81351344,0.58813769,0.97772812,0.03388819,0.03855820,0.57584883,0.00000000
-3.94097049,2.39751483,0.36195323,0.79128369,0.56738472,0.94012499,0.03385319,0.03877588,0.55597004,0.00000000
-3.93496748,2.31895156,0.35923110,0.76773467,0.54661630,0.90450858,0.03375510,0.03891208,0.53529592,0.00000000
-3.92896448,2.24184674,0.35612390,0.74330159,0.52626682,0.87144414,0.03360459,0.03896811,0.51406480,0.00000000
-3.92296148,2.16754594,0.35272813,0.71843398,0.50675594,0.84147512,0.03341457,0.03894750,0.49252400,0.00000000
-3.91695848,2.09735764,0.34914679,0.69358359,0.48848018,0.81511632,0.03319970,0.03885601,0.47092645,0.00000000
-3.91095548,2.03252698,0.34548714,0.66919211,0.47180522,0.79284675,0.03297570,0.03870147,0.44952701,0.00000000
-3.90495248,1.97420987,0.34185806,0.64567936,0.45705886,0.77510224,0.03275877,0.03849353,0.42857841,0.00000000
-3.89894947,1.92344786,0.33836694,0.62343207,0.44452462,0.76226771,0.03256478,0.03824325,0.40832692,0.00000000
-3.89294647,1.88114431,0.33511618,0.60279373,0.43443637,0.75466938,0.03240863,0.03796267,0.38900772,0.00000000
-3.88694347,1.84804259,0.33219941,0.58405598,0.42697366,0.75256689,0.03230356,0.03766425,0.37084028,0.00000000
-3.88094047,1.82470677,0.32969755,0.56745145,0.42225817,0.75614559,0.03226053,0.03736020,0.35402373,0.00000000
-3.87493747,1.81150554,0.32767507,0.55314872,0.42035118,0.76550924,0.03228770,0.03706195,0.33873239,0.00000000
-3.86893447,1.80859991,0.32617640,0.54124913,0.42125204,0.78067351,0.03239003,0.03677943,0.32511176,0.00000000
-3.86293147,1.81593517,0.32522296,0.53178578,0.42489805,0.80156043,0.03256898,0.03652057,0.31327490,0.00000000
-3.85692846,1.83323760,0.32481087,0.52472453,0.43116532,0.82799428,0.03282242,0.03629083,0.30329962,0.00000000
-3.85092546,1.86001615,0.32490959,0.51996698,0.43987111,0.85969913,0.03314458,0.03609277,0.29522634,0.00000000
-3.84492246,1.89556937,0.32546157,0.51735523,0.45077738,0.89629850,0.03352628,0.03592591,0.28905691,0.00000000
-3.83891946,1.93899755,0.32638311,0.51667820,0.46359557,0.93731711,0.03395516,0.03578660,0.28475437,0.00000000
-3.83291646,1.98921981,0.32756633,0.51767919,0.47799270,0.98218528,0.03441615,0.03566817,0.28224372,0.00000000
-3.82691346,2.04499609,0.32888232,0.52006445,0.49359856,1.03024569,0.03489195,0.03556117,0.28141366,0.00000000
-3.82091046,2.10495333,0.33018524,0.52351238,0.51001391,1.08076290,0.03536367,0.03545377,0.28211930,0.00000000
-3.81490745,2.16761532,0.33131741,0.52768305,0.52681951,1.13293522,0.03581146,0.03533234,0.28418567,0.00000000
-3.80890445,2.23143551,0.33211493,0.53222777,0.54358585,1.18590896,0.03621518,0.03518207,0.28741208,0.00000000
-3.80290145,2.29483187,0.33241382,0.53679837,0.55988317,1.23879473,0.03655512,0.03498766,0.29157707,0.00000000
-3.79689845,2.35622299,0.33205621,0.54105603,0.57529167,1.29068524,0.03681262,0.03473410,0.29644386,0.00000000
-3.79089545,2.41406423,0.33089643,0.54467939,0.58941149,1.34067440,0.03697066,0.03440736,0.30176612,0.00000000
-3.78489245,2.46688332,0.32880666,0.54737185,0.60187231,1.38787697,0.03701442,0.03399510,0.30729390,0.00000000
-3.77888944,2.51331404,0.32568199,0.54886786,0.61234209,1.43144828,0.03693173,0.03348726,0.31277967,0.00000000
-3.77288644,2.55212746,0.32144452,0.54893825,0.62053492,1.47060342,0.03671338,0.03287659,0.31798406,0.00000000
-3.76688344,2.58225963,0.31604654,0.54739445,0.62621752,1.50463531,0.03635341,0.03215896,0.32268144,0.00000000
-3.76088044,2.60283526,0.30947253,0.54409167,0.62921434,1.53293103,0.03584925,0.03133367,0.32666506,0.00000000
-3.75487744,2.61318667,0.30174003,0.53893106,0.62941112,1.55498603,0.03520173,0.03040351,0.32975159,0.00000000
-3.74887444,2.61286767,0.29289936,0.53186083,0.62675676,1.57041570,0.03441509,0.02937472,0.33178515,0.00000000
-3.74287144,2.60166213,0.28303226,0.52287642,0.62126353,1.57896404,0.03349679,0.02825681,0.33264058,0.00000000
-3.73686843,2.57958706,0.27224959,0.51201984,0.61300565,1.58050917,0.03245729,0.02706232,0.33222589,0.00000000
-3.73086543,2.54689040,0.26068819,0.49937807,0.60211636,1.57506559,0.03130982,0.02580637,0.33048405,0.00000000
-3.72486243,2.50404367,0.24850710,0.48508074,0.58878363,1.56278330,0.03006999,0.02450632,0.32739385,0.00000000
-3.71885943,2.45172980,0.23588333,0.46929713,0.57324472,1.54394370,0.02875545,0.02318121,0.32297001,0.00000000
-3.71285643,2.39082670,0.22300736,0.45223241,0.55577970,1.51895271,0.02738547,0.02185131,0.31726246,0.00000000
-3.70685343,2.32238713,0.21007853,0.43412343,0.53670438,1.48833134,0.02598051,0.02053760,0.31035488,0.00000000
-3.70085043,2.24761534,0.19730051,0.41523382,0.51636277,1.45270393,0.02456182,0.01926132,0.30236253,0.00000000
-3.69484742,2.16784140,0.18487687,0.39584880,0.49511924,1.41278478,0.02315094,0.01804351,0.29342944,0.00000000
-3.68884442,2.08449368,0.17300703,0.37626947,0.47335077,1.36936329,0.02176938,0.01690464,0.28372502,0.00000000
-3.68284142,1.99907027,0.16188250,0.35680693,0.45143941,1.32328821,0.02043810,0.01586427,0.27344023,0.00000000
-3.67683842,1.91310996,0.15168347,0.33777613,0.42976504,1.27545141,0.01917719,0.01494074,0.26278334,0.00000000
-3.67083542,1.82816328,0.14257585,0.31948966,0.40869868,1.22677153,0.01800546,0.01415094,0.25197543,0.00000000
-3.66483242,1.74576439,0.13470862,0.30225154,0.38859638,1.17817783,0.01694011,0.01351009,0.24124570,0.00000000
-3.65882941,1.66740399,0.12821161,0.28635114,0.36979368,1.13059467,0.01599639,0.01303161,0.23082681,0.00000000
-3.65282641,1.59450402,0.12319348,0.27205743,0.35260085,1.08492674,0.01518735,0.01272694,0.22095007,0.00000000
-3.64682341,1.52839423,0.11974010,0.25961348,0.33729876,1.04204540,0.01452354,0.01260543,0.21184098,0.00000000
-3.64082041,1.47029129,0.11791314,0.24923159,0.32413540,1.00277624,0.01401284,0.01267424,0.20371484,0.00000000
-3.63481741,1.42128047,0.11774889,0.24108899,0.31332310,0.96788807,0.01366025,0.01293823,0.19677278,0.00000000
-3.62881441,1.38230032,0.11925745,0.23532426,0.30503642,0.93808342,0.01346782,0.01339987,0.19119807,0.00000000
-3.62281141,1.35413059,0.12242209,0.23203461,0.29941064,0.91399070,0.01343453,0.01405919,0.18715293,0.00000000
-3.61680840,1.33738348,0.12719901,0.23127416,0.29654095,0.89615806,0.01355636,0.01491368,0.18477589,0.00000000
-3.61080540,1.33249861,0.13351754,0.23305313,0.29648222,0.88504900,0.01382629,0.01595832,0.18417956,0.00000000
-3.60480240,1.33974150,0.14128078,0.23733815,0.29924944,0.88103978,0.01423450,0.01718551,0.18544901,0.00000000
-3.59879940,1.35920581,0.15036672,0.24405363,0.30481891,0.88441844,0.01476855,0.01858520,0.18864076,0.00000000
-3.59279640,1.39081924,0.16063015,0.25308423,0.31312993,0.89538558,0.01541372,0.02014490,0.19378225,0.00000000
-3.58679340,1.43435275,0.17190501,0.26427837,0.32408728,0.91405651,0.01615339,0.02184992,0.20087189,0.00000000
-3.58079040,1.48943294,0.18400761,0.27745266,0.33756421,0.94046473,0.01696947,0.02368355,0.20987964,0.00000000
-3.57478739,1.55555711,0.19674043,0.29239718,0.35340607,0.97456641,0.01784298,0.02562737,0.22074799,0.00000000
